EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,LongMidRangeAssists,Clear Path Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,LongMidRangePctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,Blocked3s,BlockedArc3,on,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,10248.0,171,-32.0,345,357,66,64,43,702,8.0,15.0,1.0,1.0,3.0,6.0,12.0,1.0,2.0,2.0,6.0,1.0,14.0,36.0,3.0,5.0,2.0,6.0,15,29,16.0,42.0,15,93,390,1.0,3.0,5.0,9.0,3.0,6.0,2.0,7.0,5.0,17.0,8.0,22.0,48.0,36.0,14.0,3.0,14.0,4.0,18,4.0,8.0,6.0,40,2.0,3.0,10.0,10.0,3.0,23,5.0,28,3.0,15.0,10.0,5.0,6.0,4.0,3.0,9.0,1.0,3.0,1.0,15.0,1.0,1.0,6.0,15.0,2.0,1.0,15,1.0,18,4.0,11.0,3.0,3.0,3.0,2.0,17.0,66,0.26666666666666666,0.26666666666666666,1.0,0.38095238095238093,0.6,0.2857142857142857,0.38095238095238093,0.5172413793103449,0.5,0.5492957746478874,0.75,0.46153846153846156,0.5961538461538461,0.75,0.5666666666666667,0.5915492957746479,0.10344827586206896,0.06666666666666667,0.16666666666666666,23.846153846153847,0.4,0.75,0.14084507042253522,0.030612244897959183,0.136986301369863,0.02666666666666667,0.1388888888888889,0.028901734104046242,0.0625,0.017857142857142856,0.03125,0.125,0.0625,0.3333333333333333,0.13333333333333333,0.15384615384615385,0.08571428571428572,0.6666666666666666,0.2112676056338028,0.5333333333333333,0.5714285714285714,0.375,0.16901408450704225,0.5,0.6,0.16666666666666666,0.028169014084507043,0.5,0.5,0.08450704225352113,0.3333333333333333,0.3333333333333333,1.0,0.5070422535211268,0.3888888888888889,0.3888888888888889,1.0,0.16666666666666666,0.8333333333333334,0.6,1.0,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.46153846153846156,0.3333333333333333,0.8028169014084507,0.3888888888888889,0.4916042253521128,0.5317299999999999,0.42632692307692316,0.14102564102564102,0.3055555555555556,0.0967741935483871,0.1827956989247312,5.162068965517242,26.045238095238098,0.19130434782608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627761,1610612761,DeAndre' Bembry,DeAndre' Bembry,1627761,TOR,13062.0,218,-57.0,446,449,88,94,52,895,14.0,21.0,2.0,4.0,4.0,8.0,25.0,,,1.0,2.0,1.0,4.0,15.0,1.0,2.0,,2.0,22,46,5.0,17.0,13,72,502,2.0,1.0,2.0,9.0,4.0,8.0,,3.0,4.0,12.0,20.0,24.0,12.0,15.0,4.0,4.0,12.0,8.0,20,4.0,7.0,4.0,48,5.0,2.0,15.0,9.0,,24,7.0,31,,14.0,14.0,,14.0,5.0,8.0,10.0,1.0,6.0,1.0,24.0,3.0,6.0,7.0,20.0,1.0,1.0,14,2.0,17,,7.0,1.0,1.0,1.0,,12.0,88,0.45454545454545453,0.47619047619047616,0.8,0.29411764705882354,0.5,,0.29411764705882354,0.4782608695652174,0.5,0.46825396825396826,0.875,0.36363636363636365,0.5070422535211268,0.9,0.46153846153846156,0.2698412698412698,0.08695652173913043,0.09523809523809523,0.08,18.924302788844624,0.5833333333333334,,0.0967741935483871,0.017543859649122806,0.15625,0.04854368932038835,0.12698412698412698,0.03225806451612903,0.030303030303030304,0.0136986301369863,0.05813953488372093,0.09090909090909091,0.07317073170731707,0.15789473684210525,0.16666666666666666,0.125,,,0.3333333333333333,0.6666666666666666,0.7368421052631579,0.5,0.3968253968253968,0.32,0.34782608695652173,0.375,,,,0.031746031746031744,0.5,0.5,1.0,0.23809523809523808,0.26666666666666666,0.26666666666666666,0.75,0.5,0.5,0.5,1.0,0.36363636363636365,1.0,0.09090909090909091,0.18181818181818182,,0.6031746031746031,0.26666666666666666,0.49071693548387096,0.8721,0.4946909090909091,0.11267605633802817,0.1320754716981132,0.125,0.16666666666666666,4.604347826086956,26.394117647058824,0.19730941704035873,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,6285.0,105,10.0,212,209,54,68,28,421,9.0,14.0,4.0,2.0,3.0,14.0,28.0,2.0,9.0,1.0,3.0,,2.0,9.0,,,2.0,3.0,25,51,3.0,12.0,14,73,233,6.0,,,8.0,7.0,15.0,2.0,3.0,6.0,26.0,10.0,40.0,3.0,9.0,2.0,6.0,5.0,5.0,10,4.0,3.0,2.0,25,,4.0,7.0,8.0,2.0,17,4.0,21,3.0,5.0,4.0,1.0,1.0,3.0,,7.0,1.0,1.0,1.0,8.0,,,2.0,5.0,1.0,,14,,16,4.0,8.0,2.0,1.0,2.0,2.0,26.0,54,0.2,0.20833333333333334,0.3333333333333333,0.25,,0.6666666666666666,0.25,0.49019607843137253,0.4666666666666667,0.46825396825396826,0.5,0.5555555555555556,0.5289855072463768,0.5714285714285714,0.6190476190476191,0.19047619047619047,0.11764705882352941,0.07142857142857142,0.17857142857142858,31.557377049180328,0.125,0.2857142857142857,0.12903225806451613,0.06060606060606061,0.15555555555555556,,0.14018691588785046,0.037037037037037035,0.11764705882352941,0.02702702702702703,,0.12903225806451613,0.17391304347826086,,0.1724137931034483,0.125,0.10714285714285714,1.0,0.2222222222222222,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.4444444444444444,0.5,0.6086956521739131,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.2222222222222222,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.2222222222222222,0.2222222222222222,,0.6666666666666666,,,,0.16666666666666666,0.6666666666666666,,0.16666666666666666,0.6666666666666666,0.4126984126984127,0.2222222222222222,0.4464206349206349,0.5156000000000001,0.41129444444444446,0.11940298507462686,0.14545454545454545,0.1095890410958904,0.3561643835616438,8.141176470588237,25.150000000000002,0.25471698113207547,2.0,3.0,2.0,6.0,2.0,1.0,,,,2.0,0.5,0.5,,,2.0,1.0,2.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,3665.0,61,-9.0,123,120,24,22,12,243,2.0,7.0,,,,3.0,8.0,1.0,3.0,1.0,1.0,1.0,5.0,14.0,,1.0,1.0,3.0,6,18,6.0,15.0,7,37,136,,1.0,2.0,3.0,1.0,2.0,2.0,4.0,,8.0,4.0,8.0,9.0,14.0,5.0,2.0,3.0,4.0,7,2.0,1.0,1.0,18,,,2.0,3.0,,5,,5,,2.0,,2.0,2.0,,1.0,,,1.0,,2.0,,,,,,,8,,8,,4.0,,,,,8.0,24,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5,0.5,0.4,0.3333333333333333,0.5,0.45454545454545453,0.75,0.6666666666666666,0.5,0.75,0.6666666666666666,0.45454545454545453,0.1111111111111111,0.14285714285714285,0.125,28.467153284671532,1.0,,0.10714285714285714,,0.06666666666666667,,0.08620689655172414,,,,,0.07142857142857142,0.09090909090909091,0.3333333333333333,0.13333333333333333,,,,0.21212121212121213,0.2857142857142857,0.3333333333333333,,0.24242424242424243,0.375,0.42857142857142855,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.030303030303030304,1.0,1.0,1.0,0.42424242424242425,0.35714285714285715,0.35714285714285715,0.4,,0.5,,,,,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.35714285714285715,0.47525,0.6168,0.45950833333333335,0.10810810810810811,0.18181818181818182,0.08108108108108109,0.21621621621621623,7.983333333333334,25.8,0.1951219512195122,,,,9.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
1630273,1610612761,Freddie Gillespie,Freddie Gillespie,1630273,TOR,23514.0,392,-78.0,797,808,164,207,92,1605,33.0,50.0,22.0,6.0,10.0,10.0,31.0,1.0,3.0,,,,,,,,,,44,84,,,23,111,913,26.0,,,39.0,7.0,14.0,,,8.0,22.0,60.0,28.0,,,,8.0,9.0,,9,,5.0,2.0,18,9.0,33.0,26.0,26.0,3.0,55,42.0,97,3.0,13.0,7.0,6.0,5.0,,5.0,7.0,1.0,,,12.0,4.0,2.0,24.0,43.0,,2.0,37,,33,1.0,16.0,20.0,12.0,20.0,10.0,22.0,164,0.6818181818181818,0.967741935483871,,,,,,0.5238095238095238,0.5,0.5238095238095238,0.5769230769230769,0.5,0.555,0.5735294117647058,0.5789473684210527,,0.09523809523809523,0.04,0.1935483870967742,12.458286985539488,0.4166666666666667,0.21428571428571427,0.13402061855670103,0.15,0.15204678362573099,0.05202312138728324,0.14246575342465753,0.10687022900763359,0.1774193548387097,0.176,0.04895104895104895,0.15789473684210525,0.11627906976744186,0.125,0.17073170731707318,0.10416666666666667,0.09375,0.5,0.5952380952380952,0.66,0.6875,0.6060606060606061,0.36904761904761907,0.3225806451612903,0.4,0.9,0.03571428571428571,0.3333333333333333,0.3333333333333333,,,,,,,,,0.8461538461538461,,,,0.7142857142857143,0.6,,,,0.5952380952380952,,0.5141940476190476,0.6350333333333332,0.54905,0.16161616161616163,0.16161616161616163,0.35135135135135137,0.1981981981981982,4.528571428571429,,0.205771643663739,14.0,15.0,9.0,,26.0,,2.0,,,3.0,0.5769230769230769,0.6363636363636364,0.14285714285714285,,1.0,6.0,1.0,,,,,,,,,2.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,0.06666666666666667,1.0,,,,,,,,,True,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,2349.0,39,-1.0,77,77,10,31,8,154,,,,,,2.0,5.0,2.0,2.0,,,,5.0,14.0,1.0,1.0,1.0,3.0,4,7,5.0,14.0,4,27,91,1.0,1.0,1.0,5.0,,,1.0,3.0,,3.0,6.0,2.0,6.0,12.0,5.0,,3.0,4.0,7,2.0,1.0,2.0,18,,,1.0,5.0,,6,,6,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,3.0,,,6,1.0,4,1.0,2.0,1.0,1.0,1.0,,3.0,10,0.75,0.75,0.4,0.35714285714285715,1.0,0.3333333333333333,0.4166666666666667,0.5714285714285714,,0.5476190476190477,1.25,0.5,0.6136363636363636,1.25,0.5,0.6666666666666666,,,,26.136363636363637,,,0.20833333333333334,,0.0625,,0.15,,,,,0.23076923076923078,0.25,,0.16666666666666666,,,,,,,,0.23809523809523808,0.4,0.4,1.0,0.09523809523809523,1.0,1.0,,,,,0.6666666666666666,0.35714285714285715,0.35714285714285715,0.4,,0.5,1.0,1.0,,,,1.0,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.4902421052631579,0.54285,0.507825,0.13636363636363635,0.25,0.18518518518518517,0.1111111111111111,9.9,29.164285714285718,0.12987012987012986,,1.0,,9.0,,2.0,,,1.0,1.0,1.0,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,0.5,2.0,1.0,,,,,,,True,,,,,,
1628778,1610612761,Paul Watson,Paul Watson,1628778,TOR,1158.0,19,1.0,40,41,9,21,6,81,1.0,1.0,,,,,,,,,,,3.0,7.0,,,,1.0,1,1,3.0,7.0,1,12,45,,,,,,,,1.0,,,,2.0,6.0,7.0,3.0,,1.0,,1,,,1.0,2,,,2.0,,,2,,2,,,,,1.0,,,1.0,,1.0,,2.0,,2.0,,,,,1,,2,,1.0,,,,,,9,,,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,1.0,,0.6875,,,0.6666666666666666,,,0.875,,,,23.913043478260867,0.5,,,,0.2222222222222222,,0.10526315789473684,,,,,,,,0.14285714285714285,0.5,,,0.125,1.0,1.0,,,,,,,,,,,,,0.875,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,1.0,,1.0,0.42857142857142855,0.48418125000000006,,0.39615,0.1111111111111111,0.5,,,2.4,27.25714285714286,0.225,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
1629139,1610612761,Yuta Watanabe,Yuta Watanabe,1629139,TOR,11213.0,187,-42.0,373,378,62,92,46,751,9.0,15.0,2.0,1.0,1.0,6.0,15.0,2.0,3.0,3.0,8.0,1.0,6.0,15.0,,,1.0,1.0,17,33,9.0,23.0,5,66,444,2.0,,,4.0,4.0,7.0,2.0,2.0,1.0,15.0,26.0,8.0,27.0,15.0,6.0,2.0,10.0,5.0,15,3.0,5.0,5.0,35,2.0,2.0,11.0,12.0,,23,4.0,27,1.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,5.0,1.0,1.0,9.0,15.0,,,7,,5,1.0,3.0,4.0,2.0,4.0,1.0,15.0,62,0.7647058823529411,0.7647058823529411,1.0,0.391304347826087,,1.0,0.391304347826087,0.5151515151515151,0.5714285714285714,0.5446428571428571,1.0,0.7777777777777778,0.5689655172413793,1.0,0.8333333333333334,0.4107142857142857,0.06060606060606061,0.13333333333333333,,14.823529411764707,0.6,,0.12631578947368421,0.021052631578947368,0.1527777777777778,0.02702702702702703,0.1377245508982036,0.023668639053254437,0.03333333333333333,0.02040816326530612,0.01694915254237288,0.07692307692307693,0.15789473684210525,0.16666666666666666,0.14893617021276595,0.16,0.03571428571428571,0.25,0.26785714285714285,0.6,0.6923076923076923,0.8888888888888888,0.26785714285714285,0.4,0.4,0.6666666666666666,0.05357142857142857,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.375,0.375,1.0,0.26785714285714285,0.4,0.4,1.0,1.0,,,,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,1.0,0.6785714285714286,0.4,0.5250151785714287,,0.48713888888888884,0.05172413793103448,0.08571428571428572,0.06060606060606061,0.22727272727272727,6.557575757575758,24.952173913043477,0.16621983914209115,2.0,2.0,,,,2.0,,,,,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,1.0,,,,1.0,,,,,0.06666666666666667,0.5,,,,,,,,,True,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,4405.0,73,-22.0,150,151,41,44,15,301,3.0,4.0,,,,6.0,13.0,5.0,10.0,,2.0,,4.0,17.0,,1.0,,7.0,14,27,4.0,19.0,6,46,176,1.0,,1.0,1.0,1.0,4.0,,7.0,3.0,5.0,14.0,14.0,3.0,17.0,4.0,3.0,1.0,1.0,2,,1.0,,5,1.0,,6.0,6.0,,12,1.0,13,,3.0,,3.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,4,,8,,4.0,,,,,5.0,41,0.5,0.5,0.25,0.21052631578947367,,,0.21052631578947367,0.5185185185185185,0.25,0.43478260869565216,,0.09090909090909091,0.46,0.16666666666666666,0.19230769230769232,0.41304347826086957,0.1111111111111111,0.25,0.15384615384615385,31.32530120481928,0.5,,0.13636363636363635,,0.17142857142857143,0.02857142857142857,0.1518987341772152,0.0125,,,0.03571428571428571,0.1875,0.13043478260869565,,0.13043478260869565,0.25,,,0.08695652173913043,0.75,1.0,0.6666666666666666,0.2826086956521739,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.21739130434782608,0.5,0.5,0.043478260869565216,,,,0.3695652173913043,0.23529411764705882,0.23529411764705882,0.25,,0.5,,,,,,0.6363636363636364,,0.5,0.23529411764705882,0.48023804347826093,0.56475,0.45343636363636364,0.08,0.12903225806451613,0.021739130434782608,0.10869565217391304,10.96296296296296,26.55263157894737,0.2733333333333333,,,1.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,True,,,,,,
1630223,1610612761,Jalen Harris,Jalen Harris,1630223,TOR,6738.0,112,-12.0,232,237,67,88,22,469,6.0,11.0,1.0,3.0,5.0,4.0,9.0,2.0,4.0,6.0,10.0,5.0,3.0,13.0,1.0,2.0,,2.0,12,24,9.0,23.0,5,56,263,1.0,3.0,4.0,9.0,3.0,6.0,3.0,7.0,4.0,19.0,6.0,18.0,24.0,13.0,3.0,7.0,4.0,5.0,9,4.0,1.0,2.0,23,,1.0,7.0,3.0,,10,1.0,11,,5.0,3.0,2.0,5.0,3.0,3.0,5.0,1.0,2.0,,10.0,,5.0,8.0,12.0,,,5,,6,,3.0,,,,,19.0,67,0.25,0.25,0.8888888888888888,0.391304347826087,0.75,0.42857142857142855,0.391304347826087,0.5,0.5,0.5425531914893617,0.9,0.5769230769230769,0.56,0.9,0.6333333333333333,0.48936170212765956,0.2916666666666667,0.2727272727272727,0.3333333333333333,23.25581395348837,0.5,,0.06818181818181818,0.01694915254237288,0.12280701754385964,,0.09900990099009901,0.00909090909090909,,,,0.0625,,0.2857142857142857,0.07142857142857142,0.26666666666666666,,,0.23404255319148937,0.5454545454545454,0.75,0.3333333333333333,0.19148936170212766,0.4444444444444444,0.6666666666666666,0.25,0.0851063829787234,0.5,0.6666666666666666,0.2127659574468085,0.6,0.6,0.8333333333333334,0.2765957446808511,0.23076923076923078,0.23076923076923078,1.0,0.2,0.4,0.5,1.0,0.38461538461538464,0.6,0.38461538461538464,0.15384615384615385,,0.723404255319149,0.23076923076923078,0.5084127659574468,0.5709,0.5274730769230769,0.06,0.1111111111111111,0.16071428571428573,0.3392857142857143,6.841666666666668,24.4,0.28879310344827586,,,,3.0,,1.0,1.0,,,1.0,,,,,,,,0.1111111111111111,2.0,2.0,3.0,0.4,1.0,1.0,0.6,1.0,,,,,,,,,,,,0.25,,,,,,True,,,,,,
