EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,Corner3FGM,Travels,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Offensive Fouls Drawn,PenaltyCorner3FGM,Clear Path Fouls,Offensive Fouls,Technical Free Throw Trips,PenaltyCorner3Accuracy,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,on,Loose Ball Fouls Drawn,BlockedLongMidRange,Corner3PctBlocked,HeaveAttempts,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,BlockedCorner3,OffensiveGoaltends
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,107.0,2,4,3,4,3.0,1.0,7,1.0,1.0,2.0,2.0,1,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,50.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.4271,0.5,0.5,1.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627752,1610612751,Taurean Prince,Taurean Prince,1627752,BKN,70.0,1,1,2,2,1.0,1.0,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,6062.0,101,-34,213,214,112.0,23.0,427,7.0,26.0,7.0,45.0,254,,8.0,5.0,10.0,3.0,25.0,2.0,9.0,19.0,8.0,27.0,1.0,7.0,10.0,5.0,0.703125,0.5,15.163934426229508,0.18,0.047619047619047616,0.18556701030927836,0.07920792079207921,,0.18181818181818182,0.125,0.25,0.5982107142857143,0.16129032258064516,0.1724137931034483,0.17777777777777778,3.107692307692308,61.0,14.0,19.0,3.0,6.0,3.0,4.0,5.0,2.0,1.0,19.0,2.0,4.0,7.0,1.0,3.0,4.0,1.0,7.0,28.0,10.0,6.0,1.0,5.0,2.0,4.0,1.0,6.0,9.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,4.0,6.0,2.0,1.0,7.0,60.0,1.0,0.7368421052631579,0.875,0.7307692307692307,0.5714285714285714,0.75,0.6785714285714286,0.5,0.75,0.7,0.07142857142857142,0.038461538461538464,0.05263157894736842,0.6,0.25,0.19148936170212766,0.1016949152542373,0.09090909090909091,0.10204081632653061,0.1,0.21052631578947367,0.15,0.16279069767441862,0.5,0.6785714285714286,0.7368421052631579,0.7777777777777778,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.6,0.07142857142857142,0.75,0.5,0.3333333333333333,0.125,1.0,0.75,0.75,0.6628833333333334,0.6071249999999999,0.15555555555555556,23.25,0.2863849765258216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629617,1610612751,Reggie Perry,Reggie Perry,1629617,BKN,12643.0,211,-36,433,438,187.0,53.0,871,10.0,57.0,10.0,78.0,509,3.0,23.0,4.0,14.0,4.0,32.0,17.0,19.0,46.0,27.0,73.0,2.0,9.0,13.0,7.0,0.46987951807228917,0.46,19.52191235059761,0.1919191919191919,0.16666666666666666,0.19523809523809524,0.12162162162162163,0.16216216216216217,0.14285714285714285,0.05714285714285714,0.1282051282051282,0.5786538461538462,0.08536585365853659,0.11475409836065574,0.2948717948717949,2.9578947368421047,110.0,27.0,46.0,10.0,18.0,6.0,10.0,1.0,4.0,,28.0,21.0,10.0,19.0,5.0,6.0,14.0,7.0,22.0,36.0,20.0,18.0,11.0,10.0,,7.0,1.0,10.0,22.0,5.0,6.0,2.0,4.0,8.0,2.0,5.0,7.0,3.0,15.0,3.0,4.0,25.0,40.0,3.0,1.0,22.0,109.0,,0.6428571428571429,0.9473684210526315,0.49122807017543857,0.5263157894736842,0.42857142857142855,0.4358974358974359,0.4166666666666667,0.375,0.4583333333333333,0.2692307692307692,0.19298245614035087,0.1956521739130435,0.5333333333333333,0.5,0.1981981981981982,0.08333333333333333,0.18518518518518517,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.23809523809523808,0.1958762886597938,0.21428571428571427,0.5897435897435898,0.5869565217391305,0.7297297297297297,0.6666666666666666,0.1,0.125,,0.05128205128205128,0.75,0.5555555555555556,0.1,,0.5,0.6,0.8589743589743589,0.638790625,0.55264,0.28205128205128205,24.928571428571434,0.2540415704387991,1.0,1.0,4.0,17.0,5.0,1.0,5.0,4.0,1.0,6.0,12.0,17.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,6.0,4.0,2.0,6.0,4.0,1.0,2.0,1.0,0.19047619047619047,0.16666666666666666,0.19047619047619047,0.2,0.09090909090909091,0.6666666666666666,0.01282051282051282,0.21794871794871795,0.23529411764705882,0.23529411764705882,1.0,0.20833333333333334,0.05,0.25,0.2,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201145,1610612751,Jeff Green,Jeff Green,201145,BKN,5320.0,89,-25,178,183,71.0,21.0,361,10.0,20.0,7.0,41.0,228,4.0,4.0,6.0,7.0,3.0,20.0,1.0,7.0,16.0,1.0,17.0,1.0,4.0,7.0,4.0,0.5694444444444444,0.5,19.11764705882353,0.175,0.021739130434782608,0.1797752808988764,0.01098901098901099,,0.125,0.05263157894736842,0.30303030303030304,0.5195136363636363,0.1111111111111111,0.17391304347826086,0.0975609756097561,7.714999999999999,21.0,3.0,7.0,,1.0,,,4.0,8.0,1.0,8.0,13.0,,1.0,1.0,1.0,1.0,2.0,4.0,12.0,4.0,,,1.0,3.0,1.0,,,9.0,,2.0,,2.0,,,,3.0,,3.0,,,5.0,7.0,1.0,,4.0,21.0,,0.75,0.75,0.4,,1.0,0.5151515151515151,,0.5,0.6666666666666666,0.3939393939393939,,,,,0.1836734693877551,,0.03571428571428571,,,0.2,0.17647058823529413,0.16279069767441862,0.3333333333333333,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,0.4,0.75,0.24242424242424243,0.5,,,0.5,,,0.6060606060606061,0.7098,0.4882,0.0975609756097561,24.092307692307692,0.11797752808988764,3.0,,2.0,5.0,,,1.0,6.0,,1.0,18.0,5.0,2.0,,,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,1.0,0.46153846153846156,,0.46153846153846156,,,0.5,0.09090909090909091,0.15151515151515152,0.4,0.4,1.0,,,0.5,,0.4,1.0,4.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629013,1610612751,Landry Shamet,Landry Shamet,1629013,BKN,4735.0,79,-8,163,169,65.0,12.0,332,2.0,5.0,2.0,36.0,204,,,1.0,7.0,1.0,15.0,,2.0,4.0,1.0,5.0,,2.0,2.0,,0.5806451612903226,,18.53932584269663,0.05405405405405406,,0.04,0.014285714285714285,,,,0.06666666666666667,0.5441116666666667,,,,2.5200000000000005,38.0,1.0,3.0,,1.0,1.0,3.0,1.0,2.0,,2.0,25.0,,1.0,1.0,1.0,3.0,2.0,4.0,4.0,,,2.0,6.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,2.0,1.0,,2.0,6.0,,1.0,4.0,37.0,1.0,1.0,1.0,0.4,,0.3333333333333333,0.5666666666666667,,0.14285714285714285,0.25,0.8333333333333334,0.4,0.6666666666666666,1.0,0.3333333333333333,0.02631578947368421,0.02564102564102564,,,0.14285714285714285,0.14285714285714285,,,0.25,0.1,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.06666666666666667,0.5,,,,0.42857142857142855,0.3333333333333333,0.9333333333333333,0.5292,0.5642785714285715,0.1111111111111111,25.747999999999994,0.2331288343558282,,,9.0,23.0,1.0,,4.0,10.0,,4.0,30.0,23.0,9.0,,,,,2.0,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,0.4,,0.4,,,0.5,,0.7666666666666667,0.391304347826087,0.391304347826087,1.0,0.5,,0.5714285714285714,,0.391304347826087,,1.0,,,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,9920.0,165,-32,345,349,158.0,43.0,694,5.0,29.0,6.0,66.0,409,,4.0,2.0,9.0,1.0,20.0,4.0,7.0,10.0,7.0,17.0,1.0,4.0,6.0,3.0,0.40625,0.3333333333333333,21.804511278195488,0.08536585365853659,0.05,0.0625,0.03977272727272727,0.034482758620689655,0.29411764705882354,0.0196078431372549,0.0641025641025641,0.5540673076923077,0.0375,0.0967741935483871,0.06060606060606061,4.296551724137931,95.0,9.0,21.0,2.0,3.0,5.0,9.0,2.0,15.0,1.0,12.0,49.0,2.0,3.0,3.0,6.0,11.0,5.0,29.0,10.0,14.0,2.0,3.0,7.0,1.0,6.0,1.0,3.0,3.0,,2.0,1.0,1.0,4.0,1.0,,3.0,4.0,7.0,,2.0,9.0,15.0,1.0,,29.0,94.0,,0.4166666666666667,0.45454545454545453,0.41379310344827586,0.6666666666666666,0.5454545454545454,0.38461538461538464,0.3333333333333333,0.48,0.5185185185185185,0.6282051282051282,0.10344827586206896,0.14285714285714285,0.5714285714285714,,0.038461538461538464,0.03125,0.06818181818181818,0.02564102564102564,0.05555555555555555,0.03225806451612903,0.029411764705882353,0.04285714285714286,,0.2692307692307692,0.42857142857142855,0.5,0.4444444444444444,0.4,0.4,0.5,0.19230769230769232,0.5,0.6666666666666666,,0.16666666666666666,0.36,0.5555555555555556,0.8974358974358975,0.691775,0.575834,0.4393939393939394,24.628571428571426,0.2753623188405797,3.0,5.0,6.0,34.0,2.0,2.0,9.0,12.0,4.0,14.0,36.0,34.0,6.0,,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,0.24489795918367346,0.2857142857142857,0.24489795918367346,,,1.0,0.038461538461538464,0.4358974358974359,0.17647058823529413,0.17647058823529413,1.0,0.3333333333333333,0.2,0.36,0.2222222222222222,0.17647058823529413,1.0,6.0,,0.3333333333333333,0.3333333333333333,,0.4,0.4,1.0,,2.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,726.0,12,-9,25,27,24.0,3.0,52,,1.0,,3.0,31,,,,,,,,1.0,3.0,,3.0,,,,,0.5,,10.344827586206897,0.16666666666666666,,0.3333333333333333,,,,,,0.49145,,,,22.4,16.0,,,,,,,,1.0,,,2.0,,,,,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,3.0,16.0,,,,,,,0.5,,0.5,0.5,0.6666666666666666,,,,,0.6666666666666666,,,,,1.0,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.49145,1.0,24.2,0.64,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628455,1610612751,Mike James,Mike James,1628455,BKN,719.0,12,-7,25,26,15.0,5.0,51,5.0,5.0,,5.0,29,,,1.0,2.0,1.0,5.0,,,,,,,1.0,,,0.2777777777777778,,33.333333333333336,,,,,,,,0.5555555555555556,0.46543333333333337,,,,8.9,9.0,,,,,,,1.0,,,1.0,4.0,,,1.0,,1.0,,3.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,3.0,9.0,,,,0.2,,,0.2777777777777778,,0.5,0.5,0.4444444444444444,0.2,,1.0,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,0.4444444444444444,,0.47741666666666666,0.6,25.375,0.36,,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,,4.0,1.0,,,,,,,,,,,,,,,0.25,0.5,0.25,0.2,,,,0.4444444444444444,0.25,0.3333333333333333,,1.0,,0.6666666666666666,0.5,0.25,,,,,,,,,,,,,,,,3.0,1.0,0.25,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,
1628993,1610612751,Alize Johnson,Alize Johnson,1628993,BKN,3562.0,59,-1,125,123,49.0,23.0,248,12.0,23.0,3.0,37.0,128,2.0,10.0,3.0,4.0,1.0,11.0,5.0,6.0,16.0,9.0,25.0,1.0,3.0,3.0,2.0,0.74,0.7142857142857143,16.883116883116884,0.23076923076923078,0.16129032258064516,0.25396825396825395,0.11428571428571428,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.5,0.49356041666666667,0.08,0.08333333333333333,0.2702702702702703,5.521739130434782,39.0,10.0,11.0,1.0,2.0,2.0,2.0,7.0,,,17.0,1.0,4.0,6.0,,4.0,5.0,,8.0,22.0,12.0,8.0,1.0,1.0,2.0,,1.0,3.0,10.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,3.0,1.0,,8.0,39.0,,0.6470588235294118,0.8461538461538461,0.7391304347826086,0.6666666666666666,0.8,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.041666666666666664,0.043478260869565216,0.09090909090909091,1.0,,0.2702702702702703,0.07692307692307693,0.18181818181818182,0.09090909090909091,,0.1,0.3076923076923077,0.3,0.14285714285714285,0.4583333333333333,0.9090909090909091,1.0,0.7,0.5833333333333334,0.5833333333333334,0.5714285714285714,,0.3333333333333333,0.5,,,0.3333333333333333,1.0,0.5,0.528775,0.441975,0.21621621621621623,25.0,0.312,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,3.0,2.0,1.0,3.0,1.0,,,,,,,,,0.3333333333333333,,0.041666666666666664,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,True,,,,,,,,,,,,
