EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,Clear Path Fouls,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,HeaveMakes
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,31449.0,524,142,1123,1124,266.0,330.0,81.0,2247,48.0,68,2.0,9.0,12.0,20.0,6.0,12.0,1.0,1.0,5.0,13.0,1.0,1.0,2.0,4.0,16.0,31.0,,4.0,4.0,7.0,55.0,81,21.0,44.0,13.0,186,1214,2.0,9.0,1.0,5.0,2.0,9.0,14.0,22.0,6.0,11.0,5.0,51.0,92.0,18.0,60.0,3.0,2.0,30.0,16.0,9.0,32.0,24.0,56.0,14.0,10.0,27.0,3.0,2.0,136.0,10.0,11.0,,39.0,46.0,8.0,93.0,21.0,114.0,2.0,16.0,12.0,4.0,11.0,4.0,9.0,12.0,,2.0,,2.0,23.0,,3.0,21,51,1.0,1.0,5.0,21.0,,4.0,4.0,17.0,3.0,8.0,,2.0,9.0,,,6.0,,3.0,9.0,3.0,51.0,262.0,5.0,2.0,0.8363636363636363,0.8518518518518519,0.9523809523809523,0.4772727272727273,0.2,0.5454545454545454,0.4883720930232558,0.6790123456790124,0.2222222222222222,0.6363636363636364,0.692,0.25,0.696969696969697,0.7045454545454546,0.3,0.7285714285714285,0.352,0.1111111111111111,0.08823529411764706,0.25,,12.809917355371901,0.4782608695652174,0.32,,0.16546762589928057,0.05670103092783505,0.1482889733840304,0.03717472118959108,0.15711645101663585,0.04535637149028078,0.043010752688172046,0.05,0.0975609756097561,0.03783783783783784,0.03571428571428571,0.1875,0.14285714285714285,0.18461538461538463,0.16279069767441862,0.08333333333333333,0.05405405405405406,0.3333333333333333,0.544,0.7058823529411765,0.7741935483870968,0.8333333333333334,0.096,0.5,0.6666666666666666,0.8333333333333334,0.008,1.0,1.0,1.0,0.104,0.38461538461538464,0.38461538461538464,0.8,0.248,0.5161290322580645,0.5161290322580645,1.0,0.6428571428571429,0.2222222222222222,0.5,0.07142857142857142,1.0,,0.2857142857142857,,0.6060606060606061,0.6,0.12121212121212122,0.5,0.21212121212121213,0.5714285714285714,0.896,0.5333333333333333,0.5823056451612904,0.7004642857142857,0.586646875,0.06153846153846154,0.09302325581395349,,0.04838709677419355,0.27419354838709675,2.4185185185185185,25.768181818181816,0.23686553873552982,,,1.0,1.0,,,,,,,,,1.0,,True,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,19979.0,333,66,719,698,140.0,218.0,54.0,1417,20.0,29,1.0,2.0,2.0,5.0,6.0,13.0,4.0,10.0,5.0,9.0,,,2.0,2.0,27.0,86.0,3.0,4.0,3.0,15.0,30.0,52,32.0,95.0,40.0,196,771,1.0,2.0,3.0,4.0,,11.0,3.0,8.0,5.0,17.0,10.0,31.0,42.0,18.0,78.0,18.0,,86.0,27.0,4.0,14.0,14.0,28.0,13.0,1.0,7.0,6.0,1.0,70.0,5.0,1.0,,8.0,10.0,1.0,19.0,6.0,25.0,4.0,10.0,6.0,4.0,3.0,4.0,2.0,7.0,,1.0,,2.0,10.0,,1.0,11,30,,,,33.0,1.0,,,44.0,3.0,14.0,5.0,2.0,1.0,,,1.0,,,1.0,1.0,29.0,135.0,5.0,1.0,0.7,0.7,0.8125,0.3368421052631579,0.75,0.29411764705882354,0.3368421052631579,0.5769230769230769,0.5,0.375,0.5306122448979592,0.9166666666666666,0.42,0.593939393939394,0.9166666666666666,0.5166666666666667,0.6462585034013606,0.07692307692307693,0.13793103448275862,,,22.551546391752577,0.3,0.05,,0.05263157894736842,0.0070921985815602835,0.05128205128205128,0.031446540880503145,0.05202312138728324,0.02,0.0196078431372549,,,0.03076923076923077,0.034482758620689655,0.043478260869565216,0.06741573033707865,0.03125,0.046153846153846156,0.07692307692307693,0.05,1.0,0.19727891156462585,0.6896551724137931,0.8,0.75,0.08843537414965986,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.06802721088435375,0.4,0.4,0.5,0.061224489795918366,0.5555555555555556,0.5555555555555556,0.8,0.5850340136054422,0.313953488372093,0.3176470588235294,0.8148148148148148,0.3333333333333333,0.5,1.0,,,,0.6666666666666666,0.75,0.2,0.4,0.08,1.0,0.6,0.2,0.8435374149659864,0.313953488372093,0.5327874149659863,0.5800666666666667,0.512116,0.1165644171779141,0.2222222222222222,0.05,0.05612244897959184,0.15816326530612246,6.738461538461539,26.54526315789473,0.19471488178025034,,,,,,1.0,1.0,0.010526315789473684,0.011627906976744186,,,,,,True,
202954,1610612744,Brad Wanamaker,Brad Wanamaker,202954,GSW,5680.0,95,39,201,196,75.0,75.0,19.0,397,6.0,10,,,1.0,3.0,,2.0,3.0,4.0,,,,,,,2.0,9.0,1.0,1.0,,3.0,9.0,16,2.0,9.0,8.0,32,212,,,1.0,1.0,2.0,5.0,1.0,5.0,,3.0,4.0,6.0,14.0,4.0,3.0,3.0,,9.0,2.0,,5.0,1.0,6.0,,1.0,4.0,1.0,,13.0,1.0,1.0,,8.0,1.0,,9.0,2.0,11.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,2.0,,1.0,5.0,1.0,3.0,3,9,,,,7.0,,,1.0,9.0,3.0,6.0,,,1.0,,,,,1.0,1.0,,6.0,75.0,3.0,,0.7777777777777778,0.7777777777777778,0.5,0.2222222222222222,1.0,,0.2222222222222222,0.5625,,0.2,0.48,1.5,0.125,0.5714285714285714,1.25,0.3,0.36,,,,,14.601769911504427,0.4,,,0.025,0.024390243902439025,0.18604651162790697,0.023809523809523808,0.10843373493975904,0.024096385542168676,,0.07692307692307693,,0.029411764705882353,,,0.06666666666666667,,0.20588235294117646,0.1111111111111111,0.07142857142857142,,0.4,0.6,0.6,0.6666666666666666,0.08,,,,0.16,0.75,0.75,1.0,,,,,0.36,0.2222222222222222,0.2222222222222222,0.5,,,,,,,1.0,1.0,0.375,0.3333333333333333,,,0.375,,0.76,0.2222222222222222,0.515392,,0.52290625,0.21428571428571427,0.3157894736842105,,0.15625,0.1875,7.556250000000001,26.311111111111114,0.373134328358209,,,,,,1.0,,,,,,,,,True,
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,4307.0,72,17,154,149,77.0,67.0,9.0,303,11.0,14,1.0,2.0,4.0,4.0,2.0,6.0,2.0,5.0,,1.0,,,,,1.0,2.0,,,,,15.0,25,1.0,3.0,10.0,43,169,1.0,2.0,,,,2.0,5.0,10.0,,,10.0,20.0,22.0,8.0,3.0,,,2.0,1.0,2.0,,4.0,4.0,4.0,,,,,12.0,1.0,2.0,,5.0,3.0,1.0,9.0,3.0,12.0,,,,,4.0,,2.0,2.0,1.0,2.0,,,6.0,,3.0,6,10,,,1.0,6.0,,,,11.0,1.0,6.0,,,1.0,,,1.0,,,1.0,,20.0,75.0,1.0,,0.7333333333333333,0.7333333333333333,1.0,0.3333333333333333,,,0.3333333333333333,0.6,0.5,0.5,0.5892857142857143,0.5,0.5,0.6515151515151515,0.5,0.6666666666666666,0.10714285714285714,0.08,0.07142857142857142,0.16666666666666666,,23.78048780487805,0.6666666666666666,1.0,,0.08108108108108109,0.07407407407407407,0.16129032258064516,0.034482758620689655,0.11764705882352941,0.05357142857142857,,0.16666666666666666,,,0.1,0.1,0.09090909090909091,,0.15384615384615385,0.2,,,0.5,0.7857142857142857,0.8461538461538461,0.7272727272727273,0.21428571428571427,0.3333333333333333,0.4,1.0,0.17857142857142858,0.4,0.4,0.5,0.03571428571428571,,,,0.07142857142857142,0.5,0.5,1.0,1.0,0.5,,,,,,,0.4,1.0,,,,,0.6071428571428571,0.5,0.5149535714285715,0.7134,0.47139999999999993,0.18181818181818182,0.2,,0.046511627906976744,0.46511627906976744,6.8199999999999985,26.166666666666668,0.5,,,,,,,,,,,,,,,True,
1630164,1610612744,James Wiseman,James Wiseman,1630164,GSW,28893.0,482,-96,1045,1043,208.0,286.0,80.0,2088,88.0,108,13.0,22.0,15.0,18.0,18.0,54.0,12.0,38.0,1.0,4.0,,,,2.0,4.0,13.0,1.0,1.0,1.0,1.0,118.0,200,5.0,17.0,33.0,284,1191,13.0,28.0,1.0,1.0,2.0,31.0,20.0,32.0,1.0,3.0,8.0,51.0,198.0,38.0,12.0,3.0,20.0,13.0,4.0,10.0,10.0,7.0,17.0,6.0,1.0,4.0,4.0,2.0,41.0,12.0,15.0,1.0,44.0,40.0,10.0,94.0,28.0,122.0,3.0,5.0,2.0,3.0,12.0,2.0,5.0,22.0,4.0,7.0,2.0,2.0,34.0,1.0,8.0,46,66,5.0,6.0,3.0,47.0,,2.0,3.0,49.0,5.0,23.0,,4.0,22.0,,,15.0,,7.0,22.0,14.0,51.0,208.0,4.0,3.0,0.8389830508474576,0.9166666666666666,0.8,0.29411764705882354,1.0,0.3333333333333333,0.29411764705882354,0.59,0.4642857142857143,0.625,0.5783410138248848,0.5,0.6142857142857143,0.5941422594142259,0.5,0.6219512195121951,0.07834101382488479,0.05,0.046296296296296294,0.09259259259259259,,24.095322153574582,0.35294117647058826,0.4166666666666667,0.038461538461538464,0.16393442622950818,0.0625,0.17886178861788618,0.05741626794258373,0.17142857142857143,0.060133630289532294,0.11428571428571428,0.04807692307692308,0.030303030303030304,0.06918238993710692,0.02,0.19318181818181818,0.1651376146788991,0.10638297872340426,0.17894736842105263,0.17857142857142858,0.03614457831325301,0.6363636363636364,0.4976958525345622,0.8148148148148148,0.8543689320388349,0.8295454545454546,0.2488479262672811,0.3333333333333333,0.3673469387755102,0.8333333333333334,0.17511520737327188,0.3157894736842105,0.3157894736842105,0.9166666666666666,0.018433179723502304,0.25,0.25,1.0,0.059907834101382486,0.3076923076923077,0.3076923076923077,0.75,0.7586206896551724,0.5909090909090909,,,,,0.034482758620689655,1.0,0.5142857142857142,0.8333333333333334,0.05714285714285714,,0.02857142857142857,1.0,0.576036866359447,0.3076923076923077,0.5268324884792627,0.6390571428571429,0.5085200000000001,0.09787234042553192,0.10550458715596331,,0.10915492957746478,0.1795774647887324,6.82,25.164705882352937,0.19904306220095694,,1.0,1.0,,,1.0,,,,,,,6.0,2.0,True,
1629346,1610612744,Alen Smailagic,Alen Smailagic,1629346,GSW,484.0,8,-6,16,16,,,5.0,32,,1,,,,,,,,,,1.0,,,,,1.0,3.0,,,,,,1,1.0,4.0,,3,19,,,,,,,,,,,,,,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,0.25,,,,0.3,,,0.3,,,0.8,,,,,23.80952380952381,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.59141,,,,,,,,1.0,25.375,,,,,,,,,,,,,,,,True,
1626162,1610612744,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,GSW,37939.0,632,-187,1316,1328,258.0,338.0,134.0,2644,50.0,90,17.0,28.0,7.0,11.0,27.0,75.0,5.0,16.0,7.0,20.0,,2.0,3.0,7.0,29.0,91.0,3.0,4.0,4.0,11.0,82.0,181,36.0,111.0,40.0,312,1527,19.0,34.0,3.0,6.0,9.0,56.0,13.0,26.0,7.0,18.0,11.0,58.0,82.0,82.0,102.0,6.0,24.0,91.0,29.0,28.0,16.0,11.0,27.0,9.0,2.0,8.0,3.0,5.0,65.0,13.0,25.0,,43.0,41.0,13.0,97.0,38.0,135.0,8.0,25.0,12.0,13.0,18.0,1.0,10.0,13.0,2.0,8.0,3.0,2.0,31.0,2.0,3.0,24,45,2.0,1.0,3.0,54.0,1.0,3.0,4.0,64.0,5.0,29.0,1.0,4.0,13.0,,,8.0,,5.0,13.0,6.0,58.0,257.0,1.0,3.0,0.5,0.5857142857142857,0.9444444444444444,0.32432432432432434,0.5,0.3888888888888889,0.32432432432432434,0.4530386740331492,0.5588235294117647,0.5,0.4657534246575342,0.5875,0.5340909090909091,0.48598130841121495,0.6363636363636364,0.5471698113207547,0.3801369863013699,0.15469613259668508,0.15555555555555556,0.18666666666666668,,23.96187882913547,0.5806451612903226,0.2549019607843137,,0.11781609195402298,0.07142857142857142,0.17269076305220885,0.040123456790123455,0.1407035175879397,0.05637982195845697,0.07692307692307693,0.09090909090909091,0.015151515151515152,0.02973977695167286,0.09090909090909091,0.06557377049180328,0.12666666666666668,0.18421052631578946,0.15384615384615385,0.24074074074074073,0.05555555555555555,0.46153846153846156,0.3082191780821918,0.5555555555555556,0.6578947368421053,0.54,0.2568493150684932,0.36,0.4426229508196721,0.4444444444444444,0.0547945205479452,0.3125,0.3125,0.4,0.0684931506849315,0.35,0.35,1.0,0.3116438356164384,0.31868131868131866,0.31868131868131866,0.9310344827586207,0.7,0.6071428571428571,0.11764705882352941,0.05,,,0.1,0.75,0.25,0.6363636363636364,0.1590909090909091,0.42857142857142855,0.25,0.36363636363636365,0.6883561643835616,0.31868131868131866,0.513423801369863,0.5538648148148149,0.5142715909090909,0.0946372239747634,0.14146341463414633,0.008928571428571428,0.1794871794871795,0.1858974358974359,5.866850828729281,25.711711711711708,0.196048632218845,,,,,,1.0,,,,,,,2.0,,False,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,32387.0,540,-24,1106,1107,309.0,369.0,114.0,2213,41.0,56,13.0,21.0,10.0,17.0,10.0,24.0,3.0,8.0,,1.0,,,,,,6.0,,1.0,,2.0,54.0,88,,7.0,12.0,120,1232,15.0,25.0,,1.0,4.0,34.0,12.0,21.0,,2.0,7.0,31.0,66.0,42.0,,,22.0,6.0,,7.0,34.0,30.0,64.0,25.0,5.0,13.0,12.0,9.0,158.0,19.0,30.0,,34.0,58.0,8.0,100.0,49.0,149.0,5.0,6.0,3.0,3.0,6.0,2.0,1.0,9.0,,5.0,,1.0,15.0,3.0,5.0,32,61,,7.0,6.0,23.0,1.0,7.0,1.0,18.0,4.0,7.0,,4.0,11.0,,,5.0,,6.0,11.0,10.0,31.0,309.0,6.0,4.0,0.6111111111111112,0.7674418604651163,,,,,,0.6136363636363636,0.6,0.5714285714285714,0.5684210526315789,0.5769230769230769,0.5217391304347826,0.5882352941176471,0.5862068965517241,0.5740740740740741,0.07368421052631578,0.07954545454545454,0.03571428571428571,0.20833333333333334,,9.458367016976556,0.4,0.18604651162790697,,0.19078947368421054,0.11952191235059761,0.17435897435897435,0.06462585034013606,0.1843687374749499,0.08990825688073395,0.16483516483516483,0.11538461538461539,0.05357142857142857,0.06477732793522267,0.06382978723404255,0.18181818181818182,0.19424460431654678,0.2,0.19607843137254902,0.09523809523809523,0.16129032258064516,0.9090909090909091,0.5894736842105263,0.7321428571428571,0.7592592592592593,0.6341463414634146,0.25263157894736843,0.4166666666666667,0.5263157894736842,0.5,0.08421052631578947,0.375,0.375,0.6666666666666666,0.010526315789473684,,,,0.06315789473684211,,,,0.8076923076923077,0.6190476190476191,0.07692307692307693,,,,0.038461538461538464,,0.7391304347826086,0.5882352941176471,,,0.08695652173913043,,0.6631578947368421,,0.5367726315789473,0.6823722222222224,0.5775130434782609,0.07142857142857142,0.07692307692307693,,0.2833333333333333,0.25833333333333336,4.728409090909091,25.8,0.2793851717902351,,,1.0,,,,,,,,,,,,False,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,1690.0,28,-7,65,65,27.0,20.0,5.0,130,5.0,6,1.0,1.0,1.0,2.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,5.0,6,1.0,2.0,3.0,16,72,1.0,1.0,1.0,1.0,,5.0,1.0,2.0,,,2.0,4.0,6.0,4.0,3.0,,,,,,,1.0,1.0,1.0,,,,,3.0,2.0,,,2.0,3.0,,5.0,2.0,7.0,,5.0,3.0,2.0,1.0,,1.0,,,,,,1.0,,1.0,3,5,,1.0,,4.0,,1.0,,4.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,4.0,27.0,1.0,1.0,0.6,0.6,1.0,0.5,1.0,,0.5,0.8333333333333334,1.0,0.5,0.8125,1.25,0.5,0.8888888888888888,1.25,0.6666666666666666,0.25,,,,,14.285714285714286,1.0,,,0.17647058823529413,,0.15384615384615385,0.15384615384615385,0.16666666666666666,0.06896551724137931,,,,0.18181818181818182,,,0.2727272727272727,,0.09090909090909091,0.5,,,0.75,0.8333333333333334,0.8333333333333334,0.6,,,,,,,,,0.25,0.5,0.5,1.0,,,,,0.5,1.0,,0.5,1.0,1.0,,,1.0,0.5,,,,,1.0,,0.675775,0.8249,0.64125,0.25,0.3333333333333333,,0.3125,0.25,1.1666666666666667,22.65,0.4153846153846154,,,,,,,,,,,,,,,False,
1628539,1610612744,Mychal Mulder,Mychal Mulder,1628539,GSW,25360.0,423,32,920,924,277.0,345.0,71.0,1844,13.0,19,,,3.0,5.0,1.0,3.0,,2.0,6.0,21.0,,,3.0,8.0,41.0,90.0,1.0,5.0,10.0,20.0,14.0,24,47.0,111.0,9.0,178,968,,,1.0,5.0,,3.0,3.0,5.0,13.0,28.0,2.0,47.0,24.0,4.0,141.0,,,90.0,41.0,3.0,10.0,7.0,17.0,6.0,1.0,6.0,,4.0,41.0,,1.0,,14.0,15.0,1.0,30.0,1.0,31.0,,9.0,5.0,4.0,5.0,1.0,2.0,5.0,1.0,3.0,,2.0,10.0,2.0,2.0,17,26,,3.0,1.0,13.0,,,5.0,14.0,1.0,6.0,,1.0,6.0,2.0,1.0,5.0,1.0,1.0,8.0,3.0,47.0,276.0,3.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.42342342342342343,0.2,0.4642857142857143,0.42342342342342343,0.5833333333333334,,0.6,0.6259259259259259,0.3,0.6818181818181818,0.6276595744680851,0.3,0.6714285714285714,0.8222222222222222,0.125,0.10526315789473684,0.3333333333333333,,15.160642570281123,0.5,0.029411764705882353,,0.060240963855421686,0.0056179775280898875,0.07777777777777778,,0.0675990675990676,0.0024630541871921183,0.015873015873015872,,,,,0.1125,0.025210084033613446,0.06,0.055944055944055944,0.16216216216216217,,0.375,0.14074074074074075,0.6842105263157895,0.7647058823529411,0.8461538461538461,0.022222222222222223,0.3333333333333333,0.5,1.0,0.014814814814814815,,,,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.45555555555555555,0.45555555555555555,1.0,,,,,,,1.0,0.2,0.15151515151515152,0.6,0.24242424242424243,0.375,0.6060606060606061,0.5,0.9629629629629629,0.45555555555555555,0.5388899999999999,0.53064,0.5373545454545454,0.04285714285714286,0.20689655172413793,,0.016853932584269662,0.2640449438202247,3.5625,25.80540540540541,0.3010869565217391,,,,,,1.0,,,,,1.0,,,,False,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,34358.0,573,19,1191,1198,313.0,425.0,109.0,2389,22.0,38,4.0,8.0,9.0,13.0,13.0,36.0,8.0,25.0,15.0,29.0,3.0,5.0,6.0,10.0,16.0,38.0,2.0,3.0,2.0,10.0,43.0,99,31.0,67.0,22.0,201,1247,9.0,16.0,5.0,8.0,2.0,35.0,16.0,30.0,8.0,20.0,8.0,64.0,42.0,44.0,81.0,12.0,6.0,38.0,16.0,7.0,36.0,25.0,61.0,18.0,7.0,22.0,8.0,6.0,147.0,3.0,7.0,1.0,47.0,42.0,9.0,98.0,11.0,109.0,3.0,37.0,20.0,17.0,24.0,6.0,16.0,12.0,1.0,8.0,1.0,1.0,36.0,1.0,9.0,26,58,1.0,4.0,1.0,52.0,3.0,7.0,9.0,35.0,3.0,15.0,,4.0,13.0,1.0,1.0,5.0,,7.0,14.0,7.0,64.0,311.0,8.0,4.0,0.4883720930232558,0.525,0.8709677419354839,0.4626865671641791,0.625,0.4,0.4626865671641791,0.43434343434343436,0.5625,0.5333333333333333,0.5391566265060241,0.6875,0.56,0.5521978021978022,0.7,0.5714285714285714,0.4036144578313253,0.0707070707070707,0.07894736842105263,0.08333333333333333,0.04,16.5402124430956,0.6666666666666666,0.23076923076923078,0.029411764705882353,0.12173913043478261,0.024054982817869417,0.22065727699530516,0.010752688172043012,0.15949820788530467,0.017543859649122806,0.06593406593406594,0.0078125,,0.0136986301369863,,0.11382113821138211,0.0967741935483871,0.19402985074626866,0.23780487804878048,0.16326530612244897,0.036585365853658534,0.5,0.2289156626506024,0.5789473684210527,0.6285714285714286,0.5454545454545454,0.21686746987951808,0.3611111111111111,0.3939393939393939,0.5384615384615384,0.15060240963855423,0.32,0.3333333333333333,0.25,0.1746987951807229,0.5172413793103449,0.5172413793103449,0.9333333333333333,0.2289156626506024,0.42105263157894735,0.42105263157894735,0.8125,0.3333333333333333,0.5,0.25,0.20833333333333334,0.6,1.0,0.125,0.6666666666666666,0.26,0.6923076923076923,0.2,0.6,0.2,0.2,0.6325301204819277,0.42105263157894735,0.4909596385542167,0.581753125,0.46788499999999994,0.08426966292134831,0.13513513513513514,,0.17412935323383086,0.31840796019900497,8.206060606060605,25.255223880597015,0.26280436607892527,1.0,,,,,1.0,,,,,,,,,False,
