EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyFtPoints,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,RecoveredBlocks,DefensiveGoaltends,OffFTReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceFtPoints,Blocked3s,BlockedArc3,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,on,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,HeaveAttempts,Clear Path Fouls,BlockedCorner3,3SecondViolations
101141,1610612762,Ersan Ilyasova,Ersan Ilyasova,101141,UTA,3739.0,62,-2,124,122,21,41,11,246,1.0,4.0,1.0,2.0,7.0,1.0,2.0,7.0,13.0,2.0,3.0,1,6,7.0,20.0,3.0,26,130,1.0,1.0,2.0,5.0,6.0,2.0,21.0,13.0,7.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,6.0,3.0,3.0,6.0,6.0,12.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,9.0,12.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,21,2.0,1.0,1.0,1.0,0.35,0.4,0.35,0.16666666666666666,0.4423076923076923,0.6,0.48148148148148145,0.6,0.7692307692307693,0.3333333333333333,0.5,21.8978102189781,1.0,0.0967741935483871,0.08571428571428572,0.11538461538461539,0.09090909090909091,0.08955223880597014,0.13157894736842105,0.07142857142857142,0.1,0.07142857142857142,0.14285714285714285,0.09375,0.15384615384615385,0.25,0.5,1.0,0.07692307692307693,0.2692307692307692,0.5,0.5384615384615384,0.5384615384615384,1.0,0.5,0.5,0.4,0.6,0.6666666666666666,0.9230769230769231,0.5384615384615384,0.5099230769230769,0.48876,0.037037037037037035,0.047619047619047616,0.23076923076923078,8.299999999999999,25.044999999999998,0.1693548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,7046.0,117,25,231,233,59,33,32,464,2.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,10.0,,2.0,4,9,6.0,14.0,,26,276,2.0,1.0,1.0,3.0,5.0,4.0,18.0,10.0,3.0,1.0,6.0,4.0,10.0,3.0,5.0,,24.0,2.0,5.0,12.0,19.0,3.0,22.0,,,,3.0,3.0,,4.0,,5.0,11.0,1.0,,,1.0,,1.0,5.0,59,,0.5,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.5652173913043478,0.625,0.5652173913043478,0.625,0.6086956521739131,0.1111111111111111,,10.150375939849624,0.75,0.16,0.125,0.041666666666666664,0.14782608695652175,0.030927835051546393,0.03225806451612903,0.058823529411764705,0.15384615384615385,0.09375,0.29411764705882354,0.0967741935483871,0.17391304347826086,0.5,0.5,,0.043478260869565216,0.17391304347826086,0.43478260869565216,0.3,0.3,1.0,0.6666666666666666,0.3333333333333333,0.25,0.5,,0.782608695652174,0.3,0.5482021739130435,0.53195,,,0.19230769230769232,5.155555555555555,25.235714285714288,0.2554112554112554,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,0.8333333333333334,0.25,0.4,0.02040816326530612,0.04,0.2222222222222222,0.09090909090909091,0.17391304347826086,0.5,0.6666666666666666,1.0,0.75,0.75,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.674075,0.19230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,6347.0,106,-42,205,210,39,54,20,415,5.0,7.0,2.0,1.0,8.0,1.0,2.0,6.0,19.0,1.0,4.0,10,20,9.0,27.0,5.0,52,260,2.0,4.0,2.0,6.0,12.0,14.0,27.0,19.0,6.0,,5.0,2.0,7.0,2.0,2.0,2.0,16.0,,3.0,3.0,8.0,2.0,10.0,3.0,2.0,1.0,4.0,2.0,2.0,6.0,,5.0,11.0,3.0,6.0,,1.0,,1.0,12.0,39,,0.7,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5555555555555556,0.52,0.6,0.574468085106383,,,24.56140350877193,0.6666666666666666,0.0625,0.07692307692307693,,0.06896551724137931,0.020202020202020204,,,0.08333333333333333,0.043478260869565216,0.07692307692307693,0.08571428571428572,0.14893617021276595,0.7142857142857143,0.7142857142857143,0.8,0.02127659574468085,0.1702127659574468,0.40425531914893614,0.3157894736842105,0.3157894736842105,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.4444444444444444,0.25,0.723404255319149,0.3157894736842105,0.4916159574468085,0.5097833333333334,0.04081632653061224,,0.23076923076923078,7.505,24.733333333333334,0.1902439024390244,1.0,2.0,2.0,5.0,12.0,3.0,,1.0,1.0,1.0,5.0,2.0,3.0,6.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.4166666666666667,0.4166666666666667,,0.3333333333333333,0.05405405405405406,0.05,,0.03571428571428571,0.2553191489361702,0.4166666666666667,0.4166666666666667,0.6,0.375,0.375,1.0,0.5,,,0.2222222222222222,1.0,0.5,0.56035,0.09615384615384616,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.08333333333333333,0.5,0.3333333333333333,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,18120.0,302,-49,605,607,155,167,68,1212,9.0,17.0,3.0,1.0,18.0,2.0,4.0,1.0,8.0,,1.0,27,45,5.0,26.0,19.0,88,721,7.0,2.0,,5.0,17.0,14.0,15.0,8.0,1.0,3.0,16.0,29.0,45.0,20.0,7.0,,119.0,7.0,12.0,21.0,33.0,11.0,44.0,9.0,5.0,4.0,10.0,6.0,4.0,21.0,,9.0,22.0,17.0,19.0,,4.0,1.0,4.0,17.0,155,1.0,0.25925925925925924,0.25925925925925924,1.0,0.19230769230769232,,0.19230769230769232,0.6,0.4859154929577465,0.35294117647058826,0.55,0.4473684210526316,0.36619718309859156,0.06666666666666667,0.11764705882352941,14.831130690161528,0.47619047619047616,0.13636363636363635,0.096,0.04294478527607362,0.11827956989247312,0.0353356890459364,0.043859649122807015,0.04081632653061224,0.08163265306122448,0.19718309859154928,0.08823529411764706,0.11214953271028037,0.23943661971830985,0.5294117647058824,0.6,0.2222222222222222,0.014084507042253521,0.2535211267605634,0.11267605633802817,0.125,0.125,1.0,0.3333333333333333,0.2222222222222222,0.23529411764705882,0.058823529411764705,,0.6056338028169014,0.125,0.5023739436619717,0.47312058823529407,0.11392405063291139,,0.19318181818181818,6.355555555555554,24.069230769230767,0.256198347107438,,,3.0,17.0,27.0,4.0,,,3.0,,6.0,6.0,12.0,40.0,,9.0,9.0,3.0,,,4.0,11.0,2.0,3.0,,0.42857142857142855,0.5,0.3333333333333333,0.3333333333333333,0.037037037037037035,,0.025,0.016129032258064516,,,0.38028169014084506,0.6296296296296297,0.6538461538461539,0.23529411764705882,0.2222222222222222,0.2222222222222222,1.0,,,,0.17647058823529413,,,0.43235,0.06818181818181818,,,5.0,1.0,9.0,1.0,1.0,0.044444444444444446,,,,0.16981132075471697,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,10300.0,172,-11,331,338,55,58,46,669,8.0,11.0,,3.0,5.0,3.0,4.0,14.0,41.0,8.0,8.0,30,53,14.0,46.0,15.0,117,409,1.0,5.0,8.0,12.0,35.0,10.0,21.0,41.0,14.0,3.0,13.0,6.0,19.0,4.0,7.0,1.0,44.0,,7.0,8.0,16.0,1.0,17.0,4.0,3.0,1.0,5.0,2.0,3.0,7.0,1.0,7.0,13.0,14.0,21.0,5.0,1.0,1.0,1.0,35.0,55,,0.16666666666666666,0.16666666666666666,0.5,0.30434782608695654,0.6666666666666666,0.30434782608695654,0.5660377358490566,0.5151515151515151,0.7368421052631579,0.5471698113207547,0.7954545454545454,0.46464646464646464,0.05660377358490566,0.09090909090909091,29.581151832460733,0.7142857142857143,0.07920792079207921,0.1111111111111111,,0.09146341463414634,0.006369426751592357,,,0.11428571428571428,0.046511627906976744,0.08695652173913043,0.08,0.1111111111111111,0.7272727272727273,0.8,0.25,0.030303030303030304,0.050505050505050504,0.41414141414141414,0.34146341463414637,0.34146341463414637,0.5,,0.5,0.21052631578947367,0.42105263157894735,1.0,0.5757575757575758,0.34146341463414637,0.4844570707070706,0.508407894736842,0.07547169811320754,0.1,0.29914529914529914,7.420754716981129,25.44565217391305,0.1661631419939577,,1.0,1.0,20.0,39.0,,,,,2.0,6.0,2.0,7.0,50.0,,2.0,5.0,1.0,1.0,,2.0,2.0,,,0.4,,0.2857142857142857,0.5,0.5,0.05128205128205128,0.16666666666666666,0.012987012987012988,0.024390243902439025,0.23076923076923078,,0.3939393939393939,0.5128205128205128,0.5405405405405406,0.15,,,,,,,0.05263157894736842,1.0,,0.49635,0.05128205128205128,2.0,2.0,7.0,,3.0,,,,0.3333333333333333,1.0,0.5,0.05357142857142857,2.0,,,,,3.0,,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,21.0,1.0,1.0,2.0,,,,,,,,,,,True,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,6859.0,114,-6,228,226,45,79,26,454,2.0,5.0,1.0,,13.0,1.0,4.0,3.0,14.0,2.0,5.0,2,5,9.0,27.0,,31,245,1.0,2.0,5.0,9.0,17.0,2.0,27.0,14.0,3.0,1.0,2.0,7.0,9.0,2.0,1.0,,25.0,1.0,11.0,6.0,18.0,3.0,21.0,6.0,3.0,3.0,2.0,1.0,1.0,5.0,,6.0,11.0,1.0,,,2.0,2.0,2.0,17.0,45,4.0,0.5,0.5,1.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4,0.484375,0.7083333333333334,0.484375,0.7083333333333334,0.84375,0.2,0.2,14.50980392156863,0.4,0.15384615384615385,0.16923076923076924,0.01282051282051282,0.16346153846153846,0.027777777777777776,0.017543859649122806,,0.09090909090909091,0.16666666666666666,0.2,0.13793103448275862,0.15625,0.4,0.5,0.5,,0.40625,0.4375,0.21428571428571427,0.21428571428571427,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4,1.0,0.21428571428571427,0.5242406250000001,0.5052333333333333,,,0.5483870967741935,3.16,24.318518518518516,0.19736842105263158,1.0,1.0,3.0,,,6.0,,3.0,1.0,,2.0,1.0,3.0,2.0,,5.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.125,0.06666666666666667,,0.42857142857142855,0.05,,,,,0.46153846153846156,0.46153846153846156,1.0,1.0,,,0.25,0.3333333333333333,0.75,0.524725,0.06451612903225806,,1.0,,,,,,0.14285714285714285,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,,,0.5,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,8898.0,148,-3,289,293,61,50,38,582,16.0,27.0,4.0,2.0,4.0,,1.0,9.0,18.0,,1.0,32,55,11.0,22.0,23.0,120,361,7.0,4.0,,2.0,20.0,12.0,30.0,18.0,9.0,9.0,3.0,3.0,6.0,1.0,1.0,,15.0,1.0,7.0,11.0,18.0,5.0,23.0,2.0,2.0,,7.0,2.0,5.0,11.0,1.0,2.0,7.0,16.0,26.0,2.0,1.0,,1.0,20.0,61,1.0,0.1875,0.1935483870967742,0.9090909090909091,0.5,,0.5,0.5818181818181818,0.6298701298701299,0.25,0.6761363636363636,0.5263157894736842,0.2857142857142857,0.16363636363636364,0.18518518518518517,29.819277108433738,0.6363636363636364,0.12087912087912088,0.13725490196078433,0.015873015873015872,0.1267605633802817,0.038461538461538464,0.023809523809523808,,0.10344827586206896,0.09523809523809523,0.2,0.1282051282051282,0.35064935064935066,0.5925925925925926,0.7272727272727273,0.25,0.025974025974025976,0.05194805194805195,0.23376623376623376,0.5,0.5,0.8888888888888888,0.36363636363636365,,0.08333333333333333,0.08333333333333333,,0.6363636363636364,0.5,0.4916155844155844,0.5194458333333333,0.11764705882352941,0.08695652173913043,0.16666666666666666,5.487272727272726,25.772727272727273,0.21107266435986158,3.0,2.0,7.0,16.0,26.0,2.0,,,5.0,2.0,16.0,3.0,10.0,52.0,2.0,2.0,2.0,4.0,,2.0,2.0,4.0,1.0,1.0,0.5,0.7142857142857143,0.3,0.7272727272727273,0.7272727272727273,0.15384615384615385,,0.05970149253731343,0.05555555555555555,0.16666666666666666,0.08,0.33766233766233766,0.6153846153846154,0.7272727272727273,0.125,0.5,0.5,1.0,0.75,,,0.5833333333333334,0.2857142857142857,,0.5302687500000001,0.13333333333333333,2.0,4.0,14.0,1.0,8.0,3.0,3.0,0.08333333333333333,0.36363636363636365,0.5,1.0,0.12903225806451613,,,,,1.0,3.0,,1.0,1.0,,,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
1629744,1610612762,Matt Thomas,Matt Thomas,1629744,UTA,4340.0,72,-29,151,149,43,59,12,300,4.0,4.0,,10.0,2.0,2.0,,5.0,16.0,,1.0,12,17,6.0,18.0,,42,162,2.0,2.0,,1.0,6.0,18.0,18.0,16.0,5.0,,4.0,3.0,7.0,1.0,4.0,,17.0,1.0,4.0,7.0,11.0,1.0,12.0,2.0,1.0,1.0,5.0,3.0,2.0,7.0,,4.0,5.0,,,,,,,6.0,43,,0.75,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.7058823529411765,0.6,0.42857142857142855,0.6,0.42857142857142855,0.5142857142857142,,,25.30120481927711,0.7142857142857143,0.18421052631578946,0.10526315789473684,0.02,0.14473684210526316,0.0125,0.02857142857142857,,0.2,0.25,,0.1111111111111111,0.11428571428571428,1.0,1.0,1.0,0.2857142857142857,0.05714285714285714,0.45714285714285713,0.3125,0.3333333333333333,1.0,,0.5,,0.14285714285714285,,0.6285714285714286,0.3125,0.4520485714285714,0.41829285714285713,,,0.14285714285714285,13.058823529411764,25.73888888888889,0.2847682119205298,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,5.0,3.0,6.0,6.0,,2.0,,,,,1.0,2.0,,,0.5,0.5,0.5,0.625,0.625,,,,,,,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,,0.5,1.0,0.14285714285714285,1.0,,0.4912,0.11904761904761904,,,,,,,,,,,,,7.0,,,,1.0,3.0,,,,,,,0.7,0.7,0.5714285714285714,,,,,,1.0,0.05555555555555555,0.0625,,,,,,,True,,,,,,,,,
1629714,1610612762,Jarrell Brantley,Jarrell Brantley,1629714,UTA,4317.0,72,-17,157,156,67,74,14,313,6.0,9.0,2.0,1.0,7.0,,3.0,2.0,8.0,,3.0,8,15,4.0,15.0,2.0,30,178,2.0,,,6.0,6.0,6.0,12.0,8.0,2.0,3.0,4.0,5.0,9.0,3.0,3.0,1.0,23.0,2.0,6.0,6.0,12.0,5.0,17.0,6.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,6.0,7.0,1.0,2.0,,,,,6.0,67,,0.375,0.5,1.0,0.26666666666666666,,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.3,0.4838709677419355,0.3,0.5,0.2,0.1111111111111111,20.23121387283237,0.75,0.1935483870967742,0.2,0.04,0.19672131147540983,0.06329113924050633,0.029411764705882353,0.0625,0.09090909090909091,0.07142857142857142,0.6666666666666666,0.23076923076923078,0.3,0.6666666666666666,0.75,0.5,0.03333333333333333,0.23333333333333334,0.26666666666666666,0.25,0.25,1.0,1.0,,0.3,0.3,,0.8,0.25,0.5039733333333333,0.55247,0.03225806451612903,,0.2,4.726666666666666,25.206666666666667,0.4267515923566879,2.0,2.0,3.0,2.0,5.0,2.0,,,2.0,,6.0,3.0,4.0,10.0,4.0,2.0,,3.0,,2.0,,1.0,,,,1.0,0.75,1.0,1.0,0.4,,0.10344827586206896,0.08333333333333333,,0.14285714285714285,0.16666666666666666,0.4,0.6666666666666666,,0.2857142857142857,0.2857142857142857,1.0,1.0,,,0.3,0.6666666666666666,,0.8498,0.2,,,,,1.0,,,0.15384615384615385,,,,0.0625,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,True,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,3137.0,52,-14,96,99,5,13,12,195,10.0,14.0,2.0,,,,,,,,,10,15,,,4.0,24,114,2.0,,,,2.0,14.0,,,,,1.0,2.0,3.0,1.0,,,8.0,1.0,6.0,6.0,14.0,6.0,20.0,,,,1.0,,1.0,3.0,,2.0,3.0,4.0,5.0,,2.0,2.0,3.0,2.0,5,1.0,0.7,0.875,,,,,0.6666666666666666,0.6666666666666666,1.0,0.7058823529411765,1.0,,,,18.69158878504673,0.3333333333333333,0.2608695652173913,0.3157894736842105,0.03571428571428571,0.2857142857142857,0.13043478260869565,,0.125,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.9333333333333333,0.7142857142857143,0.7142857142857143,0.7,,,,,,,1.0,,,,,0.9333333333333333,,0.5752533333333335,0.5568,0.17647058823529413,,0.08333333333333333,2.0533333333333332,,0.052083333333333336,2.0,1.0,1.0,,1.0,,,,2.0,,6.0,1.0,1.0,6.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,0.6666666666666666,0.2777777777777778,0.3333333333333333,,0.2,0.06666666666666667,,,,,,,1.0,,,1.0,1.0,,0.654,0.25,,,,,3.0,,,0.25,,,,0.17647058823529413,,,1.0,,,,,1.0,2.0,,,0.6666666666666666,,,,,,,,,,,,2.0,1.0,1.0,,,,True,,,,,,,,,
