EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,Corner3Assists,Charge Fouls Drawn,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,ShortMidRangeFGM,FTDefRebounds,DeadBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,OffArc3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Charge Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,HeaveMakes,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,177.0,3,5.0,6,6,5.0,1.0,12,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,42.857142857142854,1.0,0.25,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.47485,0.4557,10.0,25.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612766,Caleb Martin,Caleb Martin,1628997,CHA,3343.0,56,,118,118,70.0,14.0,236,5.0,1.0,8.0,,14.0,1.0,11.0,20.0,115,1.0,,8.0,1.0,1.0,4.0,6.0,,14.0,11.0,13.0,17.0,3.0,0.09090909090909091,0.09090909090909091,0.26,0.3333333333333333,0.44,0.07142857142857142,0.2,23.88059701492537,0.2682926829268293,0.2,0.3,0.2,0.32,0.125,0.125,,0.64,0.125,0.466426,0.3854875,9.064285714285715,25.299999999999997,75.0,4.0,5.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,6.0,5.0,7.0,3.0,2.0,2.0,2.0,7.0,1.0,7.0,7.0,14.0,6.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,3.0,1.0,1.0,14.0,75.0,1.0,0.6,0.6,1.0,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.25,0.2,0.3888888888888889,1.0,0.125,0.08333333333333333,0.07407407407407407,0.03333333333333333,0.05263157894736842,0.2,0.14285714285714285,0.0625,0.2,0.18181818181818182,0.05555555555555555,0.2,0.8,0.8,0.5,0.16,0.25,0.25,1.0,0.12,1.0,0.25,0.07142857142857142,1.0,0.07142857142857142,0.42857142857142855,0.16666666666666666,0.47161428571428576,0.13793103448275862,0.17647058823529413,0.08333333333333333,0.1,0.7,0.635593220338983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,1734.0,29,1.0,60,59,29.0,9.0,119,,,,,7.0,,1.0,11.0,57,,,,,2.0,1.0,4.0,,11.0,7.0,8.0,10.0,,,,0.375,0.5,0.125,0.2857142857142857,,18.30985915492958,0.2916666666666667,0.24242424242424243,0.35,,,,,,0.875,,0.56141875,,4.428571428571428,24.8,28.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,,,,,3.0,5.0,1.0,3.0,3.0,2.0,3.0,,,3.0,7.0,2.0,4.0,,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,2.0,,2.0,1.0,1.0,2.0,,,4.0,6.0,3.0,,,7.0,28.0,,0.3333333333333333,0.3333333333333333,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.7,1.0,0.25,0.1111111111111111,,0.07142857142857142,0.030303030303030304,,0.25,,,,,0.75,0.3333333333333333,0.5,0.5,0.125,1.0,1.0,,0.125,,,1.0,0.6666666666666666,,,,0.6633333333333333,0.2727272727272727,0.3,,0.2727272727272727,0.6363636363636364,0.4666666666666667,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,2502.0,42,-3.0,89,88,56.0,7.0,177,3.0,2.0,5.0,,9.0,2.0,5.0,19.0,96,,,5.0,2.0,1.0,2.0,4.0,1.0,10.0,2.0,6.0,6.0,5.0,0.4,0.4,0.6428571428571429,0.6333333333333333,0.35714285714285715,0.1111111111111111,,18.75,0.07692307692307693,0.1111111111111111,0.10526315789473684,0.21428571428571427,0.35714285714285715,0.4,0.4,,0.7857142857142857,0.4,0.5252857142857142,,4.088888888888889,26.060000000000002,63.0,4.0,6.0,2.0,4.0,,,,,,2.0,5.0,6.0,1.0,,,,2.0,4.0,2.0,5.0,1.0,11.0,8.0,4.0,6.0,2.0,2.0,1.0,,,,3.0,,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,5.0,3.0,2.0,,,11.0,63.0,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.6666666666666666,0.5,0.5555555555555556,,0.55,0.6666666666666666,,0.15789473684210525,,,,,,0.15384615384615385,,,,0.42857142857142855,0.6666666666666666,0.8,0.5,,,,,,1.0,,0.4444444444444444,0.5,,0.5555555555555556,0.4,0.5426333333333333,0.13333333333333333,0.2,,,0.5789473684210527,0.7078651685393258,,,,0.16666666666666666,0.25,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,3756.0,63,-12.0,131,131,81.0,16.0,262,2.0,,1.0,,8.0,,1.0,15.0,137,,,1.0,,1.0,2.0,2.0,,4.0,1.0,7.0,11.0,7.0,,,0.4444444444444444,0.5357142857142857,0.1111111111111111,0.125,0.5,11.333333333333334,0.023809523809523808,0.07352941176470588,0.03225806451612903,0.2222222222222222,0.1111111111111111,,,,0.7777777777777778,,0.6016277777777778,0.70715,2.625,25.5,81.0,3.0,6.0,1.0,1.0,,,,,,,1.0,4.0,7.0,2.0,1.0,1.0,2.0,2.0,,1.0,4.0,8.0,8.0,,,,,1.0,,4.0,,4.0,4.0,2.0,,,,1.0,,1.0,3.0,2.0,2.0,7.0,11.0,4.0,,1.0,8.0,81.0,1.0,1.0,1.0,,,0.5,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,,0.15384615384615385,0.13333333333333333,,0.06349206349206349,,,0.1875,0.2,,0.5,0.6666666666666666,0.5,0.5,1.0,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.5479166666666667,0.3076923076923077,0.3333333333333333,,0.06666666666666667,0.5333333333333333,0.6183206106870229,2.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,0.4,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.21428571428571427,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,683.0,11,15.0,25,24,17.0,3.0,49,1.0,1.0,4.0,,3.0,1.0,4.0,7.0,21,,3.0,4.0,1.0,,1.0,1.0,,2.0,,,1.0,2.0,0.25,0.25,0.35714285714285715,0.4375,0.5714285714285714,,,32.14285714285714,,,,0.14285714285714285,0.5714285714285714,0.25,0.25,,0.7142857142857143,0.25,0.4671214285714286,,11.233333333333334,26.85,18.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,4.0,1.0,2.0,,,,1.0,3.0,1.0,4.0,2.0,7.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,2.0,2.0,,,1.0,7.0,18.0,1.0,1.0,1.0,,0.25,0.3333333333333333,0.3333333333333333,0.35714285714285715,,0.4375,,,,,0.2,0.125,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,,0.14285714285714285,1.0,,0.5714285714285714,0.25,0.4671214285714286,,,,,1.0,0.72,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,1054.0,18,6.0,37,36,27.0,9.0,73,,1.0,2.0,,,1.0,2.0,7.0,34,,3.0,2.0,1.0,,4.0,5.0,,11.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,,,10.416666666666668,0.07142857142857142,0.05,,,1.0,0.5,0.5,,1.0,0.5,0.527925,,,25.8,18.0,,,,,,,,,,1.0,1.0,,4.0,,,,,,1.0,1.0,3.0,6.0,,,,1.0,1.0,3.0,,,,,,,,,,1.0,1.0,,1.0,,,2.0,5.0,1.0,,1.0,6.0,18.0,1.0,,,,1.0,,,1.5,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,0.5316,0.3333333333333333,1.0,,,0.8571428571428571,0.4864864864864865,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,878.0,15,-1.0,27,28,16.0,8.0,55,1.0,,,,3.0,1.0,1.0,5.0,23,,,,,,,,,,,1.0,4.0,2.0,1.0,1.0,0.625,0.625,0.25,,,16.216216216216218,,0.05263157894736842,,0.25,,,,,0.75,,0.5992500000000001,0.8158,1.7333333333333334,23.6,3.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,3.0,2.0,,3.0,,,,,2.0,1.0,1.0,3.0,2.0,,,,,,,2.0,,1.0,,,,,,3.0,3.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,1.5,,1.5,,0.5,0.16666666666666666,0.18181818181818182,,0.125,0.3333333333333333,,0.25,,,1.0,0.5,0.5,0.5,1.0,,,,,0.25,,,,,1.0,,,0.5466,,,,,0.6,0.1111111111111111,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,2.0,,,,,0.16666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630176,1610612766,Vernon Carey Jr.,Vernon Carey Jr.,1630176,CHA,1825.0,30,-24.0,66,67,54.0,4.0,133,,,2.0,,3.0,,4.0,7.0,79,1.0,,2.0,,,,,,,2.0,5.0,5.0,2.0,,,0.2857142857142857,0.4375,0.5714285714285714,,,15.492957746478874,0.11764705882352941,0.09375,,,0.2857142857142857,,,,0.8571428571428571,,0.4744428571428571,0.31,9.066666666666668,24.35,50.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,3.0,1.0,,,1.0,2.0,,2.0,2.0,4.0,4.0,,,,,,,,,1.0,,,,,,1.0,,1.0,3.0,1.0,1.0,2.0,3.0,1.0,,1.0,4.0,50.0,1.0,1.0,1.0,,,0.6666666666666666,0.5,0.25,,0.4,0.3333333333333333,,0.06666666666666667,,,,,,0.1111111111111111,,0.5,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,0.5,0.25,,0.5,,,0.47835,0.14285714285714285,0.3333333333333333,,,0.5714285714285714,0.7575757575757576,1.0,,,,,0.5,,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,50.0,1,-3.0,1,2,1.0,,3,,,1.0,,,,1.0,,3,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,100.0,,,,,1.0,,,,1.0,,0.4338,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
