EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,FTDefRebounds,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SelfOReb,LostBallSteals,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,DefensiveGoaltends,SecondChanceArc3Frequency,FTOffRebounds,Travels,Charge Fouls Drawn,OffFTReboundPct,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,OffensiveGoaltends
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,2696.0,45,13.0,92,90,8.0,13.0,5.0,182,5.0,6.0,3.0,4.0,1.0,1.0,1.0,2.0,8.0,9.0,11.0,2.0,9.0,24.0,103,1.0,1.0,2.0,4.0,14.0,3.0,3.0,8.0,2.0,8.0,6.0,14.0,3.0,3.0,5.0,3.0,34.0,1.0,3.0,2.0,5.0,1.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,0.2222222222222222,0.2222222222222222,0.5,0.2222222222222222,0.2222222222222222,0.8181818181818182,1.0,0.6,1.0,0.6,1.0,0.45,24.742268041237114,0.75,0.1,0.15,0.06666666666666667,0.125,0.030303030303030304,0.1,0.2222222222222222,0.11764705882352941,0.3333333333333333,0.3,0.8333333333333334,0.8333333333333334,0.4,0.2,0.75,0.75,0.05,1.0,1.0,0.05,0.4,0.25,0.25,0.5,0.75,0.25,0.54653,0.08333333333333333,5.627272727272728,25.633333333333333,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,1282.0,21,11.0,42,45,20.0,27.0,6.0,87,,1.0,,1.0,,,1.0,4.0,7.0,,2.0,4.0,8.0,19.0,42,,,,,,6.0,6.0,7.0,4.0,5.0,,5.0,,,3.0,,10.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,5.0,20.0,,,0.5,0.5,0.5,,,0.6,,0.6785714285714286,,0.8,29.166666666666668,,,,,,,,,,,0.1,,,,0.1,,,,,,0.1,0.7,0.5714285714285714,0.5714285714285714,0.5,0.9,0.5714285714285714,0.45542,,4.1,27.4125,0.47619047619047616,1.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,5.0,8.0,2.0,1.0,8.0,3.0,1.0,8.0,1.0,0.3333333333333333,0.375,0.5714285714285714,0.3333333333333333,0.25,0.25,0.5,0.5,0.439925,0.23076923076923078,0.6,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,492.0,8,-10.0,15,17,3.0,11.0,2.0,32,1.0,3.0,,,,,,,,1.0,3.0,,,4.0,20,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,3.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,29.41176470588235,,,,0.3333333333333333,,0.1111111111111111,0.5,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,,0.5422000000000001,,2.2333333333333334,,0.2,2.0,,,,2.0,2.0,,,2.0,2.0,,,2.0,1.0,,2.0,,,,0.3333333333333333,,1.0,,,,0.5116,0.25,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630176,1610612766,Vernon Carey Jr.,Vernon Carey Jr.,1630176,CHA,6882.0,115,-12.0,235,237,84.0,94.0,19.0,472,11.0,16.0,3.0,7.0,3.0,6.0,3.0,1.0,4.0,17.0,29.0,1.0,7.0,46.0,262,3.0,5.0,7.0,24.0,10.0,3.0,,4.0,1.0,2.0,,2.0,,,2.0,,4.0,2.0,9.0,10.0,21.0,6.0,27.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,13.0,9.0,84.0,0.7058823529411765,0.8571428571428571,1.0,0.14285714285714285,0.14285714285714285,0.5862068965517241,0.6,0.5138888888888888,0.5,0.5609756097560976,0.5,0.19444444444444445,18.03921568627451,0.4,0.17857142857142858,0.15517241379310345,0.04,0.16666666666666666,0.05825242718446602,0.02702702702702703,0.2222222222222222,0.1111111111111111,0.3076923076923077,0.4444444444444444,0.6875,0.8461538461538461,0.6363636363636364,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.5,0.5,0.08333333333333333,0.1111111111111111,0.25,0.25,1.0,0.6388888888888888,0.25,0.5357097222222221,0.15217391304347827,7.20344827586207,24.485714285714288,0.3574468085106383,5.0,2.0,,,9.0,9.0,,2.0,5.0,21.0,,2.0,11.0,4.0,2.0,21.0,2.0,,0.7272727272727273,0.75,0.2857142857142857,0.45454545454545453,0.18181818181818182,,,0.5591818181818181,0.10256410256410256,0.125,0.45652173913043476,,3.0,5.0,4.0,1.0,1.0,1.0,8.0,6.0,3.0,4.0,1.0,7.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,3.0,0.8888888888888888,0.10344827586206896,0.1875,0.07547169811320754,0.037037037037037035,0.1875,0.07692307692307693,0.2,0.6,0.6666666666666666,1.0,0.8333333333333334,0.6,0.16666666666666666,0.8,0.48895000000000005,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202954,1610612766,Brad Wanamaker,Brad Wanamaker,202954,CHA,1603.0,27,-5.0,50,52,9.0,15.0,9.0,102,2.0,4.0,1.0,4.0,,,,,1.0,3.0,8.0,,1.0,7.0,58,1.0,1.0,2.0,,6.0,,,1.0,,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,,2.0,1.0,3.0,1.0,4.0,1.0,,3.0,,,,3.0,3.0,,2.0,9.0,,,,,,0.375,1.0,0.3333333333333333,1.0,0.3888888888888889,1.0,0.1111111111111111,19.672131147540984,1.0,0.06666666666666667,0.14285714285714285,,0.10344827586206896,0.03125,,,0.18181818181818182,,0.4444444444444444,0.5,0.5,,0.4444444444444444,0.25,0.3333333333333333,,,,,0.1111111111111111,,,,0.5555555555555556,,0.4832833333333333,0.2857142857142857,4.825,25.2,0.18,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.1111111111111111,0.125,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,0.125,,0.047619047619047616,,0.16666666666666666,,0.1,1.0,,,1.0,1.0,,,0.6309,1.0,1.0,1.0,0.25,0.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,3193.0,53,7.0,108,109,22.0,13.0,8.0,217,5.0,7.0,1.0,1.0,,1.0,4.0,4.0,8.0,6.0,9.0,8.0,12.0,38.0,125,1.0,1.0,2.0,8.0,4.0,18.0,6.0,8.0,4.0,3.0,2.0,5.0,1.0,1.0,3.0,,12.0,,4.0,3.0,8.0,,8.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,22.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,1.0,0.8636363636363636,1.0,0.5714285714285714,20.689655172413794,0.5,0.125,0.15384615384615385,,0.14,,,0.1,0.17391304347826086,,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.8,0.047619047619047616,1.0,1.0,0.047619047619047616,,,0.19047619047619047,0.38095238095238093,0.5,0.5,0.5,0.9047619047619048,0.5,0.5807666666666667,0.05263157894736842,3.6555555555555554,24.608333333333334,0.2037037037037037,,1.0,,,2.0,,1.0,1.0,2.0,5.0,,1.0,2.0,1.0,,5.0,,1.0,1.5,1.25,1.0,,1.0,,,0.5466,0.045454545454545456,0.1,0.13157894736842105,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,3.0,3.0,,3.0,1.0,,,,,,,,,0.3333333333333333,,,1.0,1.0,,,0.8137,,,,,,4.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,514.0,9,-11.0,17,18,,,,35,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,11.0,30,,,,2.0,,9.0,,3.0,3.0,,1.0,1.0,,1.0,,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.75,0.75,0.5,,0.9166666666666666,,0.9166666666666666,,0.6666666666666666,35.29411764705882,,,0.25,,0.14285714285714285,,,,0.3333333333333333,,,,,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.529425,,11.25,24.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,5576.0,93,-15.0,188,188,61.0,76.0,17.0,376,6.0,15.0,1.0,5.0,,,6.0,3.0,6.0,7.0,20.0,5.0,12.0,35.0,210,,2.0,2.0,12.0,2.0,15.0,,6.0,3.0,2.0,5.0,7.0,5.0,,1.0,,19.0,1.0,5.0,6.0,11.0,2.0,13.0,5.0,4.0,4.0,,2.0,2.0,2.0,6.0,6.0,7.0,61.0,0.8571428571428571,0.8571428571428571,1.0,0.4166666666666667,0.4166666666666667,0.35,,0.453125,,0.5,0.2,0.375,20.0,0.6666666666666666,0.13953488372093023,0.11363636363636363,0.025,0.12643678160919541,0.023255813953488372,0.03333333333333333,0.18181818181818182,0.15151515151515152,,0.46875,0.4,0.46153846153846156,1.0,0.15625,0.2,0.2,,,,0.1875,0.1875,0.5,0.5,1.0,0.84375,0.5,0.5665078125,0.05714285714285714,3.4850000000000003,24.366666666666664,0.324468085106383,5.0,1.0,3.0,5.0,6.0,6.0,4.0,6.0,3.0,21.0,1.0,,7.0,4.0,,21.0,,0.6666666666666666,0.75,0.8076923076923077,,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.6,0.5448708333333334,0.11428571428571428,0.17391304347826086,0.6,,,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.5,0.1,0.13333333333333333,0.021739130434782608,,0.06666666666666667,,0.08,1.0,,,0.5,,0.25,0.4,0.662675,,1.0,,,,2.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612766,Caleb Martin,Caleb Martin,1628997,CHA,4458.0,74,7.0,157,159,75.0,75.0,10.0,316,2.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,14.0,6.0,10.0,4.0,18.0,31.0,157,,1.0,,8.0,4.0,9.0,3.0,14.0,2.0,3.0,1.0,4.0,1.0,,3.0,,9.0,,7.0,5.0,13.0,1.0,14.0,3.0,2.0,3.0,,2.0,,1.0,3.0,7.0,6.0,75.0,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,0.2222222222222222,0.6,,0.42857142857142855,,0.484375,,0.6428571428571429,20.833333333333336,1.0,0.12195121951219512,0.15217391304347827,,0.13793103448275862,0.015384615384615385,,0.15384615384615385,0.17142857142857143,0.09090909090909091,0.14285714285714285,0.5,0.5,1.0,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.5,0.14285714285714285,0.14285714285714285,0.5,0.7857142857142857,0.14285714285714285,0.5020482142857142,,8.93,25.000000000000004,0.47770700636942676,,1.0,2.0,8.0,7.0,2.0,2.0,9.0,5.0,11.0,,1.0,9.0,4.0,1.0,11.0,1.0,0.2222222222222222,0.2727272727272727,0.39285714285714285,0.25,,0.09090909090909091,0.7272727272727273,0.25,0.48114545454545454,0.12903225806451613,0.3076923076923077,0.3548387096774194,2.0,,1.0,,,,,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,0.030303030303030304,0.07692307692307693,,,0.125,,1.0,,1.0,,,,0.7679,,1.0,,,,2.0,,,0.5,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,3282.0,55,17.0,113,112,35.0,32.0,10.0,225,3.0,5.0,,1.0,1.0,3.0,,,2.0,4.0,9.0,,2.0,11.0,118,,1.0,1.0,6.0,2.0,,,2.0,,4.0,5.0,9.0,2.0,3.0,3.0,,23.0,1.0,5.0,1.0,6.0,3.0,9.0,3.0,2.0,3.0,,2.0,1.0,1.0,4.0,2.0,3.0,35.0,0.75,0.75,,,,0.4444444444444444,,0.36363636363636365,,0.4230769230769231,0.25,0.18181818181818182,14.049586776859504,0.75,0.04,0.17857142857142858,0.045454545454545456,0.11320754716981132,0.047619047619047616,0.058823529411764705,,0.16666666666666666,0.25,0.45454545454545453,0.6,1.0,1.0,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.18181818181818182,,,,0.6363636363636364,,0.5729090909090909,0.09090909090909091,7.833333333333333,25.049999999999997,0.30973451327433627,3.0,,,1.0,3.0,4.0,,1.0,3.0,7.0,1.0,,4.0,2.0,,7.0,,,0.4,0.5,,0.6,,0.2,,0.65459,0.15384615384615385,0.18181818181818182,0.6363636363636364,,,1.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,,,1.0,,,2.0,1.0,1.0,2.0,,0.5,0.2222222222222222,0.4,0.05,,,,,,,,1.0,,,0.6666666666666666,0.5246,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
