EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,Steals,BadPassSteals,StepOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,FG3APct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,Travels,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,3pt And 1 Free Throw Trips,on,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,HeaveMakes,Corner3PctBlocked,BlockedCorner3,3SecondViolations,Clear Path Fouls
1626174,1610612745,Christian Wood,Christian Wood,1626174,HOU,1016.0,17.0,-15.0,37,35,9.0,18,4,72,1.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,45,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,9.0,1.0,0.2857142857142857,21.951219512195124,0.5,0.25,0.4444444444444444,0.125,0.38461538461538464,0.05555555555555555,0.16666666666666666,1.0,0.6,0.25,0.2,0.6,0.2,1.0,1.0,0.2,0.49368,0.8702,0.2857142857142857,0.16666666666666666,1.0,9.34,0.24324324324324326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,1683.0,28.0,2.0,60,62,5.0,17,7,122,5.0,,,,1.0,6.0,1.0,8.0,66,,,,5.0,5.0,2.0,,,15.0,,3.0,,3.0,,3.0,,,1.0,1.0,3.0,,3.0,2.0,2.0,,5.0,,0.3333333333333333,19.11764705882353,,,0.21428571428571427,,0.1111111111111111,,,,0.2,0.25,0.4166666666666667,,0.08333333333333333,,,0.9166666666666666,0.49857727272727276,0.30795,0.16666666666666666,0.3333333333333333,,5.716666666666666,0.08333333333333333,2.0,1.0,6.0,2.0,2.0,1.0,6.0,2.0,4.0,3.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.5,0.4,0.4,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628425,1610612745,Sterling Brown,Sterling Brown,1628425,HOU,2354.0,39.0,-8.0,81,82,49.0,23,9,163,2.0,,1.0,2.0,3.0,7.0,,7.0,87,3.0,4.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,7.0,9.0,4.0,13.0,2.0,2.0,1.0,3.0,,,1.0,1.0,,,49.0,,0.23333333333333334,18.75,0.6666666666666666,0.3888888888888889,0.058823529411764705,0.08333333333333333,0.22857142857142856,0.09523809523809523,0.11764705882352941,0.3333333333333333,0.125,,0.13333333333333333,0.13333333333333333,0.2,,0.1111111111111111,0.6666666666666666,0.4784733333333333,0.4631722222222222,,,,10.814285714285713,0.6049382716049383,1.0,1.0,5.0,3.0,2.0,1.0,8.0,5.0,,,5.0,1.0,,,,,,,,,,,0.125,0.125,0.2857142857142857,0.23333333333333334,0.5333333333333333,0.5,0.5,,0.3333333333333333,0.2,0.2,,0.3333333333333333,0.2,24.587500000000002,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,0.2,0.3333333333333333,0.25,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.2777777777777778,1.0,0.1111111111111111,0.2,0.2,0.2857142857142857,0.5,0.09090909090909091,0.5,0.5,0.2,0.2222222222222222,0.3333333333333333,0.45855,0.2857142857142857,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,4519.0,75.0,-42.0,158,158,64.0,61,19,316,9.0,,3.0,8.0,2.0,19.0,7.0,50.0,198,1.0,8.0,5.0,5.0,10.0,5.0,3.0,2.0,25.0,,4.0,2.0,6.0,,6.0,5.0,3.0,3.0,8.0,3.0,,9.0,12.0,4.0,,64.0,,0.5555555555555556,28.96174863387978,0.625,0.07142857142857142,0.1111111111111111,,0.09375,,,,0.15,0.0625,0.23076923076923078,0.20512820512820512,0.05128205128205128,,0.16666666666666666,0.7435897435897436,0.49686538461538465,0.4748,0.09302325581395349,0.17391304347826086,,7.094736842105264,0.4050632911392405,6.0,6.0,18.0,9.0,11.0,7.0,20.0,10.0,2.0,6.0,18.0,6.0,,3.0,2.0,,3.0,,,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.35,0.35,0.5789473684210527,0.5512820512820513,0.5128205128205128,0.6666666666666666,0.6666666666666666,,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,25.99,5.0,2.0,1.0,4.0,1.0,5.0,4.0,5.0,27.0,20.0,15.0,,,,2.0,1.0,,27.0,0.5,1.0,0.5,1.25,0.6388888888888888,1.25,0.6136363636363636,,,,,0.125,0.06666666666666667,,0.625,0.7142857142857143,0.05128205128205128,0.05555555555555555,0.4444444444444444,0.481475,0.1,0.54,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.05263157894736842,0.125,0.5,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630237,1610612745,Anthony Lamb,Anthony Lamb,1630237,HOU,24911.0,415.0,-89.0,885,887,210.0,240,102,1772,39.0,11.0,5.0,8.0,,47.0,18.0,133.0,1031,12.0,8.0,10.0,13.0,23.0,10.0,7.0,2.0,59.0,19.0,21.0,20.0,43.0,27.0,70.0,12.0,8.0,7.0,19.0,34.0,1.0,25.0,21.0,9.0,,210.0,4.0,0.51953125,14.62686567164179,0.631578947368421,0.10869565217391304,0.1206896551724138,0.06909090909090909,0.11452513966480447,0.05803571428571429,0.06666666666666667,0.15151515151515152,0.11382113821138211,0.13725490196078433,0.3305084745762712,0.06779661016949153,,0.6470588235294118,0.20833333333333334,0.9322033898305084,0.5505735042735045,0.5337869565217391,0.07142857142857142,0.16363636363636364,,2.6382978723404253,0.23728813559322035,20.0,16.0,53.0,13.0,23.0,23.0,71.0,16.0,24.0,69.0,52.0,16.0,3.0,6.0,4.0,1.0,15.0,3.0,1.0,0.5217391304347826,0.631578947368421,1.0,0.323943661971831,0.32857142857142857,0.48936170212765956,0.4872881355932203,0.6016949152542372,0.5128205128205128,0.5882352941176471,0.55,0.4491525423728814,0.3018867924528302,0.3076923076923077,1.0,0.5416666666666666,0.3076923076923077,25.723943661971827,3.0,18.0,3.0,4.0,5.0,24.0,5.0,5.0,31.0,22.0,,7.0,2.0,4.0,2.0,5.0,,31.0,0.3125,0.4166666666666667,0.625,0.6470588235294118,0.5208333333333334,0.6666666666666666,0.5740740740740741,0.08695652173913043,0.04046242774566474,0.021505376344086023,0.041666666666666664,0.1232876712328767,0.07692307692307693,0.0625,0.375,0.42857142857142855,0.15254237288135594,0.125,0.3076923076923077,0.6823722222222224,0.18045112781954886,0.23308270676691728,3.0,7.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,2.0,1.0,4.0,,5.0,2.0,4.0,4.0,,5.0,3.0,2.0,0.8,0.1276595744680851,0.125,0.6,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.058823529411764705,1.0,0.6,0.3333333333333333,5.0,3.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.014084507042253521,0.1282051282051282,0.018867924528301886,0.029411764705882353,0.07142857142857142,0.08,1.0,0.45454545454545453,0.2,1.0,0.23529411764705882,0.75,1.0,,,,,,True,,,,,,,,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,19600.0,327.0,-93.0,699,705,175.0,192,82,1404,56.0,16.0,10.0,18.0,1.0,75.0,21.0,155.0,830,19.0,13.0,8.0,16.0,24.0,13.0,7.0,1.0,64.0,8.0,22.0,26.0,49.0,20.0,69.0,15.0,8.0,6.0,21.0,25.0,,19.0,28.0,15.0,,175.0,1.0,0.5698529411764706,19.77329974811083,0.7142857142857143,0.19402985074626866,0.15714285714285714,0.03755868544600939,0.17518248175182483,0.05413105413105413,0.03529411764705882,0.3,0.1836734693877551,0.09523809523809523,0.45161290322580644,0.14516129032258066,0.008064516129032258,0.6956521739130435,0.4166666666666667,0.8467741935483871,0.5426104838709677,0.54605,0.1111111111111111,0.1744186046511628,,3.5053333333333323,0.2503576537911302,36.0,14.0,38.0,8.0,40.0,18.0,49.0,11.0,56.0,54.0,38.0,14.0,3.0,8.0,7.0,,14.0,1.0,4.0,0.7,0.8484848484848485,1.0,0.3673469387755102,0.3673469387755102,0.5333333333333333,0.5403225806451613,0.3951612903225806,0.6428571428571429,0.7346938775510204,0.6944444444444444,0.3064516129032258,0.3684210526315789,0.3783783783783784,1.0,0.3333333333333333,0.3684210526315789,25.346938775510203,4.0,11.0,3.0,3.0,11.0,25.0,10.0,3.0,33.0,24.0,,11.0,1.0,8.0,,5.0,,33.0,0.2727272727272727,0.5789473684210527,0.7692307692307693,0.5434782608695652,0.6041666666666666,0.5434782608695652,0.6111111111111112,0.058823529411764705,0.07971014492753623,0.07894736842105263,0.05555555555555555,0.12727272727272726,0.22033898305084745,0.14545454545454545,0.2222222222222222,0.25,0.08870967741935484,0.125,0.375,0.5952875,0.16129032258064516,0.2129032258064516,9.0,4.0,,2.0,,1.0,4.0,4.0,9.0,1.0,3.0,7.0,2.0,,1.0,13.0,11.0,2.0,13.0,10.0,1.0,0.25,0.12,0.1111111111111111,0.7692307692307693,0.75,0.36363636363636365,0.36363636363636365,0.08695652173913043,,0.9,,10.0,1.0,2.0,,14.0,,1.0,,1.0,,3.0,1.0,,,,,0.02040816326530612,0.125,0.02631578947368421,0.038461538461538464,0.09090909090909091,0.046511627906976744,1.0,0.625,0.3,,0.08695652173913043,0.5,1.0,,,,,,True,,,,,,,,,
1628391,1610612745,D.J. Wilson,D.J. Wilson,1628391,HOU,3779.0,63.0,24.0,136,135,56.0,41,21,271,9.0,1.0,4.0,3.0,4.0,16.0,7.0,43.0,128,2.0,6.0,2.0,6.0,8.0,3.0,2.0,,22.0,2.0,9.0,7.0,17.0,3.0,20.0,3.0,3.0,1.0,4.0,2.0,,7.0,10.0,5.0,,56.0,,0.6142857142857143,25.0,0.75,0.2692307692307692,0.2903225806451613,0.0392156862745098,0.2807017543859649,0.045454545454545456,0.047619047619047616,0.25,0.3181818181818182,0.2222222222222222,0.3,0.1,0.13333333333333333,0.25,0.4444444444444444,0.7666666666666667,0.5043033333333332,0.5311555555555556,0.14285714285714285,0.23809523809523808,,6.656250000000001,0.4117647058823529,7.0,4.0,13.0,3.0,12.0,4.0,14.0,3.0,18.0,9.0,13.0,4.0,3.0,4.0,3.0,,1.0,,,0.75,0.75,0.75,0.2857142857142857,0.2857142857142857,0.75,0.6,0.4666666666666667,0.7777777777777778,1.0,0.8571428571428571,0.43333333333333335,0.3076923076923077,0.3076923076923077,0.75,0.3333333333333333,0.3076923076923077,26.085714285714285,2.0,1.0,,2.0,2.0,9.0,5.0,2.0,20.0,6.0,3.0,1.0,1.0,,,2.0,,20.0,0.6666666666666666,1.0,0.8333333333333334,0.875,0.8888888888888888,0.75,0.9090909090909091,0.3333333333333333,0.06666666666666667,0.1,,0.3333333333333333,0.23076923076923078,,0.6666666666666666,0.6666666666666666,0.03333333333333333,,0.6666666666666666,0.4973166666666667,0.20930232558139536,0.46511627906976744,3.0,,,,,1.0,2.0,4.0,2.0,1.0,1.0,,,,,2.0,,2.0,2.0,1.0,,0.5,0.125,,0.5,0.5,,,,,0.75,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,0.2222222222222222,,,,,,1.0,,,0.5,0.5,1.0,3.0,0.75,0.75,0.6666666666666666,,True,,,,,,,,,
203482,1610612745,Kelly Olynyk,Kelly Olynyk,203482,HOU,8756.0,146.0,-37.0,314,311,57.0,89,33,625,27.0,6.0,6.0,11.0,2.0,40.0,35.0,88.0,384,7.0,7.0,19.0,15.0,34.0,10.0,15.0,3.0,83.0,3.0,14.0,18.0,37.0,9.0,46.0,6.0,5.0,4.0,10.0,12.0,,28.0,41.0,16.0,3.0,57.0,,0.55,25.495750708215297,0.6,0.2647058823529412,0.2545454545454545,0.03260869565217391,0.2601626016260163,0.05732484076433121,0.041666666666666664,0.25,0.2,0.4,0.43548387096774194,0.1774193548387097,0.03225806451612903,0.75,0.46153846153846156,0.7903225806451613,0.5692177419354839,0.6150923076923077,0.24050632911392406,0.2962962962962963,0.12,3.9375,0.18152866242038215,14.0,6.0,20.0,5.0,16.0,7.0,22.0,6.0,16.0,18.0,20.0,6.0,5.0,6.0,3.0,,6.0,,2.0,0.5,0.5714285714285714,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.4,0.4274193548387097,0.3548387096774194,0.5185185185185185,0.7,0.5714285714285714,0.3225806451612903,0.3,0.3,0.8333333333333334,0.38461538461538464,0.3,26.081818181818186,1.0,2.0,1.0,,3.0,7.0,4.0,1.0,13.0,16.0,3.0,6.0,5.0,1.0,,2.0,,13.0,0.16666666666666666,0.42857142857142855,0.5714285714285714,0.375,0.4230769230769231,0.3888888888888889,0.43333333333333335,0.5555555555555556,0.09230769230769231,0.07142857142857142,0.25,0.2,0.3225806451612903,0.03333333333333333,0.09090909090909091,0.1111111111111111,0.03225806451612903,0.07692307692307693,,0.70608,0.07954545454545454,0.14772727272727273,4.0,1.0,,,1.0,,1.0,2.0,9.0,3.0,1.0,1.0,,3.0,1.0,5.0,3.0,2.0,5.0,,1.0,,0.225,0.18181818181818182,,,0.5,0.5,,,0.6666666666666666,1.0,2.0,,1.0,1.0,4.0,,,1.0,,2.0,1.0,2.0,1.0,,,,,0.25925925925925924,,,0.10526315789473684,,1.0,0.3333333333333333,,,0.125,,,1.0,0.5,0.5,,,True,,,,,,,,,
1629717,1610612745,Armoni Brooks,Armoni Brooks,1629717,HOU,13666.0,228.0,-14.0,484,485,101.0,137,58,969,14.0,1.0,3.0,3.0,1.0,18.0,4.0,132.0,559,1.0,3.0,10.0,7.0,17.0,6.0,8.0,2.0,41.0,4.0,14.0,13.0,28.0,5.0,33.0,7.0,5.0,6.0,13.0,16.0,,6.0,5.0,1.0,1.0,101.0,,0.6346153846153846,21.311475409836063,0.5384615384615384,0.11403508771929824,0.1686746987951807,0.026143790849673203,0.13705583756345177,0.02100840336134454,0.03007518796992481,0.08695652173913043,0.18181818181818182,0.11764705882352941,0.13725490196078433,0.029411764705882353,0.00980392156862745,0.14285714285714285,0.13636363636363635,0.9607843137254902,0.5332745098039217,0.5300818181818182,0.019230769230769232,0.05263157894736842,0.011764705882352941,3.783333333333333,0.20867768595041322,10.0,29.0,75.0,17.0,13.0,34.0,84.0,19.0,18.0,87.0,75.0,29.0,1.0,8.0,7.0,1.0,11.0,,,0.6923076923076923,0.6923076923076923,0.8529411764705882,0.40476190476190477,0.40476190476190477,0.7222222222222222,0.6274509803921569,0.8235294117647058,0.7142857142857143,0.8333333333333334,0.6,0.7352941176470589,0.38666666666666666,0.38666666666666666,0.8275862068965517,0.7727272727272727,0.38666666666666666,26.220238095238095,2.0,9.0,2.0,8.0,1.0,14.0,3.0,9.0,33.0,8.0,15.0,1.0,1.0,2.0,,4.0,,33.0,0.47368421052631576,1.0,1.0,1.0,0.75,1.0,0.75,0.09090909090909091,0.011764705882352941,,0.1111111111111111,0.1276595744680851,0.11363636363636363,0.04,0.6666666666666666,1.0,0.08823529411764706,0.09090909090909091,0.47058823529411764,0.5227,0.10606060606060606,0.25,3.0,5.0,,,1.0,4.0,6.0,,3.0,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,,0.6666666666666666,0.16666666666666666,0.3333333333333333,,1.0,0.5555555555555556,0.5555555555555556,,,1.0,0.5,1.0,4.0,6.0,,,,,,,1.0,2.0,,,,,,,0.14285714285714285,,,,,1.0,1.0,,,0.8571428571428571,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,,True,,,,,,,,,
1630222,1610612745,Mason Jones,Mason Jones,1630222,HOU,3044.0,51.0,-11.0,104,104,42.0,15,13,208,5.0,,2.0,2.0,2.0,9.0,7.0,30.0,113,,3.0,4.0,4.0,8.0,3.0,4.0,,20.0,,1.0,4.0,5.0,,5.0,2.0,1.0,,2.0,,,9.0,14.0,5.0,1.0,42.0,,0.5178571428571429,24.793388429752067,1.0,0.2,0.05555555555555555,,0.13157894736842105,,,,,0.1,0.22727272727272727,0.09090909090909091,0.09090909090909091,,0.18181818181818182,0.8181818181818182,0.5015840909090908,0.5165454545454545,0.2222222222222222,0.35714285714285715,0.07692307692307693,7.066666666666666,0.40384615384615385,3.0,4.0,12.0,7.0,4.0,5.0,13.0,8.0,4.0,15.0,12.0,4.0,1.0,,,,,,,0.5,0.5,1.0,0.38461538461538464,0.38461538461538464,0.4444444444444444,0.5227272727272727,0.5909090909090909,0.6,0.6,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.6363636363636364,0.3333333333333333,26.707692307692305,1.0,1.0,1.0,4.0,,1.0,2.0,5.0,24.0,4.0,,,,,,,1.0,24.0,0.625,,0.6666666666666666,,0.8636363636363636,0.16666666666666666,0.75,,,,,0.3333333333333333,0.125,,0.5,0.5,0.045454545454545456,0.09090909090909091,0.5714285714285714,,0.03333333333333333,0.8,2.0,1.0,,,1.0,,2.0,5.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,True,,,,,,,,,
