EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Clear Path Fouls,HeaveAttempts,Corner3PctBlocked,on
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,446.0,7,2,15,13,1,3,3.0,28,1.0,1.0,1.0,1.0,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5,16.666666666666668,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5,0.5,0.5,0.46997500000000003,17.5,26.7,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,5404.0,90,-1,184,184,38,62,14.0,368,2.0,12.0,10.0,15.0,188,12.0,4.0,7.0,10.0,3.0,1.0,3.0,38,0.6,15.0,0.08163265306122448,0.06976744186046512,0.075,0.08,0.48,0.8,0.5229360000000001,6.840000000000001,25.746666666666663,0.20652173913043478,3.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,6.0,4.0,30.0,1.0,1.0,1.0,1.0,2.0,8.0,18.0,5.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,9.0,12.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,1.0,0.52,0.5,0.5555555555555556,0.5,0.06666666666666667,0.05405405405405406,0.022222222222222223,0.05263157894736842,0.03614457831325301,0.0625,0.07407407407407407,0.08695652173913043,0.1111111111111111,0.13333333333333333,1.0,0.2,0.6,0.6,1.0,0.12,0.5,0.5,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.4166666666666667,1.0,1.0,0.5,1.0,0.5,0.4166666666666667,0.42285,0.6346,0.1111111111111111,0.25,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,30549.0,509,44,995,994,160,197,127.0,1989,,,107.0,,1056,,43.0,84.0,148.0,7.0,,12.0,156,,11.585365853658535,0.1524822695035461,0.15717092337917485,0.13777777777777778,,,0.9532710280373832,0.6520719626168222,1.3074766355140188,,0.16080402010050251,66.0,102.0,9.0,14.0,5.0,,,,,,,69.0,,14.0,152.0,,9.0,14.0,,19.0,94.0,,,6.0,1.0,7.0,1.0,2.0,15.0,12.0,51.0,37.0,4.0,64.0,7.0,,1.0,35.0,51.0,,29.0,1.0,30.0,2.0,15.0,26.0,20.0,29.0,14.0,1.0,19.0,4.0,0.6811594202898551,0.94,,,,0.6448598130841121,0.6428571428571429,0.6448598130841121,0.6428571428571429,0.628099173553719,0.59375,0.12903225806451613,0.16299559471365638,0.1536144578313253,0.075,0.12804878048780488,0.16541353383458646,0.04672897196261682,0.18181818181818182,0.21052631578947367,0.23333333333333334,0.4827586206896552,0.9532710280373832,0.6470588235294118,0.6947368421052632,0.6818181818181818,0.04672897196261682,,,,,,,,,,,,1.0,0.6428571428571429,,,0.6766473684210526,0.6912357142857143,0.125,0.125,0.125,23.0,46.0,3.0,24.0,47.0,8.0,56.0,1.0,44.0,38.0,8.0,2.0,2.0,1.0,19.0,12.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,1.0,3.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,0.5106382978723404,0.5106382978723404,0.5185185185185185,0.07476635514018691,0.06862745098039216,0.2,0.4166666666666667,0.03571428571428571,0.15555555555555556,0.125,0.1320754716981132,0.1917808219178082,0.06818181818181818,0.6,0.75,0.6666666666666666,0.9787234042553191,0.5,0.08695652173913043,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,17301.0,288,54,585,567,152,219,54.0,1152,20.0,42.0,86.0,56.0,591,42.0,21.0,50.0,58.0,6.0,2.0,17.0,143,0.39436619718309857,28.018575851393187,0.20388349514563106,0.18823529411764706,0.15853658536585366,0.14084507042253522,0.29577464788732394,0.676056338028169,0.512869366197183,7.452325581395349,25.030357142857145,0.25982905982905985,24.0,40.0,1.0,6.0,26.0,7.0,9.0,14.0,17.0,1.0,10.0,35.0,26.0,41.0,189.0,4.0,3.0,12.0,13.0,36.0,38.0,48.0,17.0,17.0,9.0,26.0,6.0,14.0,61.0,3.0,5.0,27.0,2.0,8.0,4.0,1.0,5.0,12.0,25.0,1.0,33.0,3.0,48.0,3.0,18.0,5.0,3.0,5.0,4.0,,28.0,7.0,0.5428571428571428,0.59375,0.6153846153846154,0.4642857142857143,0.4642857142857143,0.4069767441860465,0.25,0.5211267605633803,0.36,0.5762195121951219,0.5142857142857142,0.09090909090909091,0.17763157894736842,0.029585798816568046,0.027522935779816515,0.02877697841726619,0.03333333333333333,0.037037037037037035,0.11864406779661017,0.38095238095238093,0.056338028169014086,0.8,0.28169014084507044,0.6,0.6666666666666666,0.5833333333333334,0.18309859154929578,0.35,0.35,0.5714285714285714,0.09859154929577464,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.40476190476190477,0.40476190476190477,0.47058823529411764,0.07692307692307693,0.24,0.16666666666666666,0.4,0.40476190476190477,0.6604874999999999,0.5047560000000001,0.12101910828025478,0.1782178217821782,0.19047619047619047,6.0,9.0,4.0,6.0,9.0,1.0,19.0,18.0,32.0,6.0,10.0,1.0,2.0,,12.0,8.0,4.0,11.0,9.0,2.0,,,,7.0,,,,,2.0,,,3.0,0.6666666666666666,0.6923076923076923,0.7307692307692307,0.11627906976744186,0.1,0.23076923076923078,0.6470588235294118,,0.028985507246376812,0.025,,0.18333333333333332,0.2727272727272727,0.15384615384615385,0.2,0.25,0.6923076923076923,0.6666666666666666,0.3333333333333333,0.10052910052910052,2.0,3.0,1.0,3.0,3.0,2.0,4.0,30.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,0.3076923076923077,0.23076923076923078,0.6666666666666666,1.0,0.12,0.3333333333333333,0.3,0.017857142857142856,,,,,,,,,,,,,,True
203493,1610612752,Reggie Bullock,Reggie Bullock,203493,NYK,116957.0,1949,107,3890,3867,651,902,382.0,7757,64.0,267.0,163.0,398.0,4230,267.0,95.0,207.0,223.0,17.0,,45.0,634,0.7094474153297683,14.321955719557195,0.10182207931404073,0.10833775889537971,0.10614525139664804,0.1140819964349376,0.47593582887700536,0.8057040998217468,0.5400566189624328,10.291411042944787,25.130150753768852,0.1673521850899743,31.0,54.0,7.0,13.0,45.0,31.0,59.0,131.0,104.0,23.0,30.0,85.0,163.0,50.0,709.0,31.0,11.0,22.0,47.0,101.0,146.0,477.0,104.0,59.0,40.0,99.0,30.0,39.0,238.0,4.0,12.0,109.0,3.0,16.0,5.0,5.0,14.0,77.0,146.0,1.0,34.0,5.0,55.0,,9.0,9.0,4.0,11.0,3.0,1.0,98.0,7.0,0.8588235294117647,0.8902439024390244,0.9754601226993865,0.40954773869346733,0.40954773869346733,0.5214723926380368,0.5,0.5873440285204992,0.6594202898550725,0.5953206239168111,0.668918918918919,0.026785714285714284,0.11473684210526315,0.010498687664041995,0.005865102639296188,0.008767123287671232,0.013100436681222707,0.006329113924050633,0.1141552511415525,0.08755760368663594,0.016835016835016835,0.2727272727272727,0.0962566844919786,0.5740740740740741,0.6739130434782609,0.7419354838709677,0.08021390374331551,0.484375,0.49206349206349204,0.967741935483871,0.23351158645276293,0.45038167938931295,0.45038167938931295,0.9830508474576272,0.3895131086142322,0.39245283018867927,0.9711538461538461,0.575,0.18840579710144928,0.5384615384615384,0.43478260869565216,0.3895131086142322,0.5370955882352942,0.525499275362319,0.019230769230769232,0.05232558139534884,0.14245416078984485,2.0,4.0,23.0,5.0,9.0,4.0,65.0,10.0,24.0,6.0,11.0,11.0,9.0,,52.0,29.0,23.0,28.0,22.0,6.0,3.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,,,3.0,0.5555555555555556,0.7625,0.7682926829268293,0.06748466257668712,0.14814814814814814,0.044444444444444446,0.6222222222222222,,0.00975609756097561,0.007272727272727273,0.004807692307692308,0.10344827586206896,0.1402439024390244,0.5111111111111111,0.5348837209302325,0.8695652173913043,0.1,0.5,,0.09167842031029619,5.0,8.0,8.0,17.0,15.0,17.0,23.0,12.0,10.0,4.0,3.0,,,2.0,0.5483870967741935,0.48936170212765956,0.2,0.625,1.0,0.2463768115942029,0.47058823529411764,0.5,0.005,12.0,2.0,1.0,22.0,0.005025125628140704,0.015625,0.00749063670411985,0.5217391304347826,1.0,,,,,True
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,7058.0,118,-20,235,240,34,52,24.0,475,2.0,10.0,20.0,18.0,281,10.0,9.0,20.0,24.0,1.0,1.0,3.0,34,0.47368421052631576,16.030534351145036,0.20454545454545456,0.17757009345794392,0.22857142857142856,0.05263157894736842,0.2631578947368421,0.868421052631579,0.5505065789473683,4.485,24.683333333333334,0.14468085106382977,6.0,15.0,1.0,3.0,3.0,1.0,2.0,8.0,3.0,,1.0,8.0,5.0,1.0,32.0,,1.0,4.0,3.0,8.0,10.0,15.0,3.0,1.0,4.0,5.0,4.0,1.0,14.0,1.0,3.0,10.0,1.0,4.0,1.0,,,7.0,9.0,,1.0,,2.0,,1.0,1.0,,1.0,,,8.0,,0.625,0.8333333333333334,1.0,0.2777777777777778,0.2777777777777778,0.4,0.25,0.40789473684210525,0.5714285714285714,0.41025641025641024,0.5714285714285714,0.14285714285714285,0.15873015873015872,0.0375,0.023809523809523808,0.03278688524590164,0.038461538461538464,,0.07692307692307693,0.1111111111111111,0.05263157894736842,,0.39473684210526316,0.4,0.6,0.6666666666666666,0.07894736842105263,0.5,0.5,1.0,0.21052631578947367,0.25,0.25,1.0,0.3,0.3,1.0,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.3,0.6225999999999999,0.5460499999999999,0.02564102564102564,0.047619047619047616,0.25,2.0,3.0,1.0,2.0,4.0,,4.0,,6.0,4.0,5.0,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,1.0,,,,0.5,0.5,0.5,0.25,0.3333333333333333,,0.6666666666666666,,0.02702702702702703,0.058823529411764705,0.06666666666666667,0.25,0.15384615384615385,0.3333333333333333,0.3333333333333333,,0.75,0.6666666666666666,,0.125,,,1.0,2.0,1.0,,2.0,,,,,,,,,0.6666666666666666,,,,0.2857142857142857,0.5,1.0,,,,,,,,,,,,,,,True
203457,1610612752,Nerlens Noel,Nerlens Noel,203457,NYK,60026.0,1000,16,1981,1973,267,365,180.0,3954,7.0,2.0,133.0,3.0,2209,2.0,79.0,164.0,249.0,13.0,,33.0,264,0.022058823529411766,8.795235913879983,0.17555555555555555,0.16,0.18604651162790697,0.051470588235294115,0.014705882352941176,0.7352941176470589,0.5919338235294117,3.492481203007519,24.599999999999998,0.1347804139323574,71.0,97.0,6.0,9.0,29.0,3.0,,1.0,,,1.0,85.0,,38.0,208.0,,6.0,10.0,2.0,26.0,130.0,,,20.0,8.0,28.0,6.0,10.0,64.0,31.0,52.0,73.0,12.0,85.0,3.0,2.0,3.0,55.0,120.0,15.0,59.0,7.0,49.0,2.0,19.0,79.0,65.0,80.0,50.0,1.0,26.0,9.0,0.7647058823529411,0.9558823529411765,,,,0.6390977443609023,0.6,0.625,0.5,0.65,0.65,0.2553191489361702,0.146,0.09701492537313433,0.08757062146892655,0.09325842696629214,0.09569377990430622,0.09274193548387097,0.11969111969111969,0.14150943396226415,0.07317073170731707,0.625,0.7132352941176471,0.7319587628865979,0.797752808988764,0.7464788732394366,0.21323529411764705,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.007352941176470588,,,,,,,,0.75,0.6666666666666666,0.08333333333333333,,0.6472857142857144,0.6312166666666666,0.12418300653594772,0.12666666666666668,0.125,19.0,27.0,11.0,22.0,34.0,17.0,61.0,14.0,40.0,34.0,9.0,3.0,7.0,2.0,45.0,22.0,23.0,20.0,10.0,10.0,,8.0,11.0,7.0,1.0,1.0,,,14.0,13.0,,6.0,0.6470588235294118,0.6470588235294118,0.7093023255813954,0.06766917293233082,0.08247422680412371,0.034482758620689655,0.6060606060606061,0.0392156862745098,0.11917098445595854,0.06716417910447761,0.07547169811320754,0.19135802469135801,0.13924050632911392,0.3793103448275862,0.39285714285714285,0.9090909090909091,0.7941176470588235,0.7037037037037037,0.15789473684210525,0.2932692307692308,,,,1.0,,,,,2.0,2.0,7.0,,,,,,,,,0.08333333333333333,,,,,,1.0,,,,,,,1.0,,,,True
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,108675.0,1811,122,3617,3584,621,845,353.0,7201,222.0,221.0,626.0,286.0,3905,221.0,181.0,417.0,467.0,81.0,8.0,155.0,606,0.31359649122807015,29.486224869694713,0.20591581342434584,0.21094640820980615,0.20059435364041606,0.24342105263157895,0.24232456140350878,0.48464912280701755,0.480367269736842,10.530351437699682,25.148251748251752,0.1716892452308543,91.0,156.0,25.0,45.0,248.0,95.0,28.0,65.0,91.0,14.0,45.0,295.0,119.0,225.0,1172.0,22.0,55.0,107.0,52.0,248.0,186.0,279.0,91.0,133.0,165.0,298.0,101.0,74.0,761.0,9.0,41.0,189.0,47.0,50.0,13.0,32.0,38.0,48.0,155.0,10.0,227.0,3.0,283.0,26.0,108.0,11.0,7.0,11.0,9.0,2.0,241.0,13.0,0.3152542372881356,0.3240418118466899,0.7815126050420168,0.4160839160839161,0.4160839160839161,0.4712460063897764,0.514018691588785,0.5191885964912281,0.5062893081761006,0.5634075508228461,0.5904761904761905,0.44761904761904764,0.216,0.03878902554399243,0.014285714285714285,0.02963841138114997,0.030303030303030304,0.018223234624145785,0.19506172839506172,0.22330097087378642,0.029345372460496615,0.8181818181818182,0.17105263157894737,0.5833333333333334,0.6842105263157895,0.4065934065934066,0.2719298245614035,0.42792792792792794,0.43577981651376146,0.3473684210526316,0.0712719298245614,0.4307692307692308,0.4307692307692308,0.8214285714285714,0.4117647058823529,0.4117647058823529,0.7692307692307693,0.1794871794871795,0.2830188679245283,0.5555555555555556,0.2830188679245283,0.4117647058823529,0.5126592307692307,0.4749918238993711,0.11311311311311312,0.15254237288135594,0.21160409556313994,11.0,23.0,109.0,29.0,56.0,27.0,97.0,87.0,404.0,16.0,38.0,28.0,31.0,,43.0,24.0,19.0,74.0,38.0,36.0,,21.0,7.0,34.0,,,,,4.0,,,28.0,0.5178571428571429,0.44871794871794873,0.5333333333333333,0.06070287539936102,0.14743589743589744,0.04435483870967742,0.4774193548387097,,0.058981233243967826,0.023529411764705882,0.005235602094240838,0.21875,0.26666666666666666,0.43951612903225806,0.459915611814346,0.21100917431192662,0.2948717948717949,0.4782608695652174,0.09090909090909091,0.08276450511945392,1.0,8.0,2.0,7.0,15.0,4.0,17.0,78.0,64.0,10.0,10.0,8.0,,5.0,0.18181818181818182,0.3269230769230769,0.10256410256410256,0.125,,0.0440251572327044,0.2857142857142857,0.3333333333333333,0.01718213058419244,3.0,,1.0,10.0,,0.018018018018018018,,0.21428571428571427,0.6666666666666666,,1.0,,,True
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,7304.0,122,-9,233,238,27,41,14.0,471,8.0,9.0,15.0,20.0,246,8.0,3.0,9.0,10.0,1.0,,4.0,24,0.5714285714285714,17.00404858299595,0.061224489795918366,0.06722689075630252,0.09375,0.22857142857142856,0.2571428571428571,0.6,0.5046411764705883,13.893333333333333,25.305,0.11587982832618025,,1.0,,,6.0,1.0,7.0,11.0,4.0,1.0,,3.0,11.0,4.0,43.0,1.0,1.0,1.0,,5.0,,33.0,4.0,5.0,5.0,10.0,5.0,4.0,25.0,1.0,,5.0,1.0,1.0,,1.0,1.0,4.0,21.0,2.0,7.0,,6.0,,1.0,1.0,1.0,1.0,,,3.0,3.0,,,1.0,0.55,0.5789473684210527,0.2,1.0,0.5571428571428572,1.0,0.5657894736842105,0.8333333333333334,0.5,0.07142857142857142,,0.024390243902439025,0.009433962264150943,,0.034482758620689655,0.07142857142857142,,,,0.02857142857142857,,,,0.17142857142857143,0.125,0.125,,0.3142857142857143,0.6363636363636364,0.6363636363636364,1.0,0.4444444444444444,0.4444444444444444,1.0,1.0,,,,0.5,0.57105,0.4107,0.027777777777777776,0.0625,0.11627906976744186,,,2.0,,,,3.0,3.0,6.0,,1.0,,1.0,,5.0,4.0,1.0,3.0,3.0,,,,1.0,2.0,,,,,,,,1.0,,1.5,1.5,0.06666666666666667,,0.16666666666666666,0.75,,,,,0.045454545454545456,0.1,0.3333333333333333,0.4,,,,,0.06976744186046512,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,True
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,99142.0,1652,113,3317,3299,564,766,334.0,6616,80.0,116.0,479.0,205.0,3606,115.0,135.0,232.0,268.0,39.0,3.0,97.0,548,0.2997076023391813,23.132919924507952,0.16646115906288533,0.13382899628252787,0.18312101910828024,0.11695906432748537,0.1695906432748538,0.6681286549707602,0.5213860175695462,6.274321503131525,24.804390243902436,0.17003316249623154,142.0,252.0,23.0,39.0,147.0,31.0,43.0,89.0,45.0,7.0,17.0,223.0,88.0,128.0,838.0,15.0,30.0,67.0,34.0,136.0,156.0,258.0,45.0,82.0,62.0,144.0,35.0,61.0,350.0,11.0,24.0,81.0,16.0,36.0,12.0,14.0,16.0,56.0,116.0,9.0,144.0,9.0,174.0,20.0,88.0,14.0,9.0,15.0,12.0,,134.0,8.0,0.34977578475336324,0.36792452830188677,0.9772727272727273,0.4292682926829268,0.43137254901960786,0.46555323590814196,0.44776119402985076,0.5190058479532164,0.504950495049505,0.5505913272010512,0.5528455284552846,0.17391304347826086,0.10087173100871731,0.02434077079107505,0.019400352733686066,0.022537025112685124,0.030379746835443037,0.017994858611825194,0.08174386920980926,0.1092896174863388,0.0380952380952381,0.8,0.3684210526315789,0.5634920634920635,0.6513761467889908,0.4014084507042254,0.2149122807017544,0.3875,0.3924050632911392,0.41935483870967744,0.1301169590643275,0.48314606741573035,0.48863636363636365,0.9767441860465116,0.3879310344827586,0.391304347826087,0.9777777777777777,0.14893617021276595,0.38613861386138615,0.5897435897435898,0.16831683168316833,0.391304347826087,0.566208064516129,0.517113,0.11702127659574468,0.16087751371115175,0.162291169451074,15.0,23.0,50.0,19.0,32.0,8.0,67.0,34.0,290.0,22.0,49.0,15.0,6.0,1.0,33.0,22.0,11.0,58.0,38.0,20.0,3.0,4.0,1.0,9.0,1.0,1.0,,,5.0,,1.0,7.0,0.59375,0.6276595744680851,0.6836734693877551,0.1022964509394572,0.1349206349206349,0.09523809523809523,0.5979381443298969,0.011235955056179775,0.03064066852367688,0.004310344827586207,0.02247191011235955,0.11920529801324503,0.11194029850746269,0.3401360544217687,0.37593984962406013,0.16,0.48936170212765956,0.6521739130434783,0.13333333333333333,0.07995226730310262,5.0,8.0,10.0,17.0,4.0,7.0,14.0,6.0,27.0,7.0,6.0,5.0,,,0.4666666666666667,0.4117647058823529,0.1702127659574468,0.625,1.0,0.16831683168316833,0.5882352941176471,0.23529411764705882,,2.0,2.0,,,0.00975609756097561,0.0125,0.008620689655172414,0.2857142857142857,1.0,,,1.0,0.011235955056179775,True
