EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceFtPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Loose Ball Fouls,BlockedShortMidRange,OffCorner3ReboundPct,ShortMidRangePctAssisted,TwoPtAssists,AtRimAssists,LongMidRangeAssists,SecondChanceAtRimPctAssisted,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,on,HeaveAttempts,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked
1626149,1610612747,Montrezl Harrell,Montrezl Harrell,1626149,LAL,159.0,3,-6.0,5,6,5,6,1,11,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,10,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.75,22.22222222222222,0.5,0.16666666666666666,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.52335,0.52335,0.5,0.5,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628035,1610612747,Alfonzo McKinnie,Alfonzo McKinnie,1628035,LAL,3197.0,53,27.0,123,125,60,66,21,248,6.0,9.0,6.0,4.0,7.0,9.0,17.0,4.0,37.0,103,6.0,4.0,9.0,,17.0,10.0,1.0,7.0,14.0,4.0,7.0,,1.0,17.0,60,0.5555555555555556,0.7142857142857143,0.5294117647058824,0.4444444444444444,0.6346153846153846,0.6538461538461539,0.6379310344827587,0.6071428571428571,20.13422818791946,0.05555555555555555,0.10526315789473684,0.06666666666666667,0.34615384615384615,0.6666666666666666,0.8571428571428571,0.5,1.0,0.5384615384615384,0.5714285714285714,0.6923076923076923,0.5326980769230769,0.5650499999999999,0.07142857142857142,0.05555555555555555,0.4594594594594595,6.452941176470588,0.4878048780487805,3.0,1.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,5.0,9.0,3.0,6.0,3.0,4.0,8.0,12.0,3.0,4.0,5.0,2.0,2.0,5.0,1.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5555555555555556,0.75,0.5555555555555556,0.5,0.5,0.5,0.34615384615384615,0.11764705882352941,0.2222222222222222,1.0,0.1111111111111111,0.06896551724137931,0.1282051282051282,0.15151515151515152,0.11290322580645161,0.25,0.05263157894736842,0.16666666666666666,1.0,0.12,0.25,0.2,0.19230769230769232,0.2,0.2,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,0.75,0.75,1.0,0.19230769230769232,0.4,0.4,0.5,0.5,0.15384615384615385,1.0,0.15384615384615385,0.5,0.4,0.78276,0.1,0.16216216216216217,24.755555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628961,1610612747,Kostas Antetokounmpo,Kostas Antetokounmpo,1628961,LAL,3349.0,56,27.0,129,131,60,72,22,260,3.0,4.0,2.0,1.0,1.0,3.0,10.0,6.0,12.0,110,3.0,1.0,3.0,4.0,6.0,2.0,1.0,4.0,19.0,9.0,13.0,1.0,3.0,6.0,60,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3,0.3333333333333333,0.375,0.375,17.307692307692307,0.05263157894736842,0.05084745762711865,0.0625,0.4,0.75,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.4,0.46708999999999995,0.39443333333333336,0.25,0.25,0.5,4.05,0.46511627906976744,2.0,,6.0,,,,,,,,,,,,,2.0,6.0,,,4.0,,,4.0,,,4.0,2.0,1.0,8.0,6.0,15.0,,2.0,,6.0,1.0,11.0,8.0,,,4.0,,4.0,,,,,0.6666666666666666,0.6666666666666666,0.75,,0.4,0.25,0.5454545454545454,0.1111111111111111,0.20689655172413793,0.05,0.2222222222222222,0.2153846153846154,,0.10526315789473684,0.16666666666666666,,0.2222222222222222,0.2222222222222222,,0.6,,,,,,,,,,,,,,,1.0,,,,,,0.694,,0.5,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,0.5,0.16666666666666666,0.22727272727272727,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629719,1610612747,Devontae Cacok,Devontae Cacok,1629719,LAL,2842.0,47,24.0,109,111,59,70,20,220,5.0,8.0,1.0,3.0,5.0,6.0,12.0,5.0,17.0,92,2.0,3.0,7.0,5.0,11.0,8.0,1.0,6.0,19.0,8.0,11.0,1.0,5.0,11.0,59,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,0.5,16.417910447761194,0.06666666666666667,0.0784313725490196,,0.6666666666666666,0.625,0.7142857142857143,0.6,0.5,0.7142857142857143,0.6,0.6666666666666666,0.5127666666666666,0.5288714285714285,0.3125,0.3125,0.6470588235294118,3.9499999999999997,0.5412844036697247,,1.0,4.0,,,,,,,,,,,,,,3.0,,,4.0,,,,,,2.0,3.0,2.0,8.0,1.0,13.0,,2.0,2.0,3.0,2.0,5.0,4.0,,,1.0,,1.0,,,,,,,0.3,,0.16666666666666666,0.125,0.6,0.2222222222222222,0.047619047619047616,0.08333333333333333,0.24242424242424243,0.16666666666666666,0.13333333333333333,0.05555555555555555,,,0.28,0.125,,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.46130000000000004,,0.17647058823529413,,3.0,,,,,4.0,,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,,3.0,2.0,3.0,1.0,,0.25,0.6666666666666666,0.06666666666666667,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203463,1610612747,Ben McLemore,Ben McLemore,203463,LAL,1178.0,20,23.0,46,47,29,32,9,93,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,17.0,38,2.0,1.0,1.0,4.0,9.0,4.0,,,1.0,2.0,5.0,,1.0,9.0,29,1.0,1.0,1.0,1.0,0.7222222222222222,0.625,0.7727272727272727,0.75,18.64406779661017,,,,0.1111111111111111,1.0,1.0,1.0,0.5,0.25,1.0,0.8888888888888888,0.5067833333333334,0.55735,0.18181818181818182,0.3333333333333333,0.5294117647058824,10.05,0.6304347826086957,1.0,,,1.0,1.0,,,,,3.0,7.0,1.0,3.0,3.0,7.0,2.0,4.0,1.0,3.0,,6.0,3.0,,7.0,3.0,,,,,1.0,1.0,,2.0,2.0,,,,5.0,,1.0,,,,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.42857142857142855,1.0,1.0,1.0,0.7777777777777778,,,,,0.1,,,0.041666666666666664,,,,,,,,,,,0.1111111111111111,1.0,1.0,1.0,,,,,0.7777777777777778,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,,,0.75,0.3333333333333333,0.42857142857142855,0.55575,0.125,0.23529411764705882,26.514285714285716,,,3.0,,6.0,,,,,,,,,1.0,,,,,2.0,2.0,2.0,,2.0,,,0.125,,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,460.0,8,,18,18,1,2,2,36,1.0,1.0,,,,1.0,1.0,1.0,3.0,18,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1,,,1.0,,0.25,,0.375,,20.0,,,,0.25,1.0,1.0,,,,,1.0,0.4701625,,0.25,1.0,,1.5,0.05555555555555555,,,,,,,1.0,,,,2.0,,,,3.0,,,,,2.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.75,,,,,0.14285714285714285,,,0.1,,,,,,,,,,,,,,,0.25,,,,0.5,,,,,,,,,,,,,27.099999999999998,,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,3190.0,53,33.0,124,125,55,66,21,249,10.0,19.0,,4.0,8.0,11.0,27.0,7.0,32.0,100,2.0,5.0,12.0,3.0,13.0,,,1.0,8.0,6.0,9.0,1.0,5.0,13.0,55,,,0.4074074074074074,0.4166666666666667,0.4032258064516129,0.38461538461538464,0.45714285714285713,0.43333333333333335,27.2108843537415,,0.018867924528301886,,0.6129032258064516,0.5263157894736842,0.6666666666666666,,,0.6153846153846154,0.5,0.7419354838709677,0.5171596774193549,0.5047076923076923,0.14285714285714285,0.16129032258064516,0.40625,5.52962962962963,0.4435483870967742,,,4.0,1.0,4.0,1.0,2.0,,1.0,,2.0,,,1.0,4.0,,1.0,,1.0,22.0,3.0,,,2.0,,5.0,1.0,,2.0,4.0,7.0,1.0,9.0,3.0,5.0,1.0,5.0,,,,,,,1.0,0.25,,0.25,,,0.16666666666666666,0.12903225806451613,0.18518518518518517,0.21052631578947367,1.0,,0.16,0.027777777777777776,0.05714285714285714,0.1,0.07142857142857142,,0.2,,0.07692307692307693,,0.07692307692307693,0.12903225806451613,,,0.12903225806451613,0.25,0.25,,0.06451612903225806,0.5,0.5,1.0,0.06451612903225806,,,,,0.07692307692307693,,,,,0.3359,,0.03125,24.650000000000002,1.0,5.0,12.0,3.0,29.0,1.0,6.0,,4.0,,,,4.0,,,,,,1.0,1.0,1.0,,,0.25,0.16666666666666666,0.15789473684210525,,,,,,7.0,4.0,2.0,,1.0,2.0,1.0,0.25,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,1149.0,19,-3.0,46,46,5,27,6,92,,,,,,,1.0,,6.0,42,,,,,3.0,,,1.0,6.0,,,,,3.0,5,,,,,0.6,1.5,0.6,1.5,13.20754716981132,,,,,,,,,,,0.8,0.49415000000000003,0.55545,,,0.5,13.8,0.10869565217391304,,,1.0,,,,,,,2.0,4.0,1.0,1.0,2.0,4.0,,3.0,1.0,1.0,,3.0,3.0,,4.0,2.0,,,1.0,3.0,2.0,5.0,,,,1.0,1.0,2.0,1.0,,,,,,0.5,0.5,1.0,0.5,,1.5,1.5,0.8,,,0.5,0.5,0.18181818181818182,,0.25,0.21739130434782608,,,,,0.3,,,0.2,,,,,,,,,,,0.8,0.5,0.5,0.5,,,,1.0,1.0,0.5,0.55545,,0.5,26.25,,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,0.2222222222222222,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,873.0,15,,32,32,24,13,7,64,1.0,1.0,,,,1.0,2.0,,5.0,27,,,1.0,,3.0,,,,,1.0,,,,3.0,24,,,0.5,,0.5,0.375,0.5,0.375,12.82051282051282,,,,0.2,1.0,1.0,,,,,0.8,0.5874699999999999,0.5022125,,,0.6,6.3,0.75,,,1.0,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,,,1.0,3.0,2.0,,3.0,,3.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.6,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,0.75,0.3333333333333333,0.3333333333333333,0.60225,,,26.2,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,True,,,,,,,,,,,,,,,,,,,,
202083,1610612747,Wesley Matthews,Wesley Matthews,202083,LAL,348.0,6,10.0,13,14,2,6,1,27,,,,,,,,2.0,5.0,10,,,,,,,,,,1.0,3.0,,,,2,,,,,0.75,,0.8333333333333334,,21.428571428571427,,,,,,,,,,,1.0,0.527775,,0.3333333333333333,,,,0.15384615384615385,,,,,,,,,,1.0,2.0,,,1.0,2.0,,2.0,,,,3.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,0.5,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,0.5,,0.3333333333333333,0.4,26.1,2.0,1.0,2.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626149,1610612747,Montrezl Harrell,Montrezl Harrell,1626149,LAL,94663.0,1578,48.0,3187,3201,871,747,344,6388,286.0,391.0,115.0,85.0,105.0,374.0,591.0,180.0,928.0,3471,132.0,104.0,159.0,53.0,261.0,452.0,40.0,157.0,427.0,219.0,255.0,41.0,133.0,261.0,869,0.6042780748663101,0.7151898734177216,0.6328257191201354,0.6540880503144654,0.6222961730449251,0.6341463414634146,0.655367231638418,0.6557788944723618,21.7670011148272,0.06802721088435375,0.1073170731707317,0.06636155606407322,0.6505823627287853,0.731457800511509,0.7966573816155988,0.6398601398601399,0.8712121212121212,0.6402439024390244,0.8095238095238095,0.6672212978369384,0.5469191666666665,0.5364941717791414,0.1919191919191919,0.19472913616398244,0.28125,4.306091370558375,0.2732977721995607,79.0,78.0,161.0,10.0,39.0,,1.0,,,,9.0,,5.0,,10.0,84.0,220.0,,5.0,296.0,,,116.0,8.0,,42.0,114.0,3.0,124.0,124.0,270.0,23.0,46.0,26.0,45.0,19.0,73.0,128.0,22.0,,15.0,1.0,14.0,,,,,0.6363636363636364,0.6363636363636364,0.6707317073170732,0.016638935108153077,0.07106598984771574,0.08184143222506395,0.6164383561643836,0.03,0.15656565656565657,0.1345926800472255,0.17841726618705037,0.16677874915938132,0.17575757575757575,0.12225705329153605,0.1994219653179191,0.10884353741496598,0.17967332123411978,0.1736111111111111,0.12849162011173185,0.26788685524126454,0.484472049689441,0.5165562913907285,0.064891846921797,0.2564102564102564,0.2564102564102564,,0.0016638935108153079,,,,0.014975041597337771,,,,0.6869565217391305,,,0.03048780487804878,,,0.655087619047619,,0.23706896551724138,27.080000000000002,52.0,28.0,73.0,23.0,174.0,22.0,20.0,28.0,26.0,,5.0,4.0,19.0,72.0,4.0,9.0,18.0,6.0,47.0,27.0,49.0,22.0,10.0,0.062111801242236024,0.2682926829268293,0.13043478260869565,0.4489795918367347,4.0,19.0,0.0728476821192053,0.5512820512820513,45.0,24.0,10.0,0.189873417721519,,5.0,11.0,,,,,,,5.0,,,,False,1.0,3.0,2.0,2.0,1.0,1.0,0.08585858585858586,,,,,,,,,,,,,
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,3265.0,54,-4.0,119,119,66,61,9,238,,3.0,,,2.0,6.0,12.0,3.0,30.0,122,,3.0,7.0,3.0,21.0,6.0,,,4.0,2.0,4.0,,1.0,19.0,65,0.5,0.5,0.5,0.42857142857142855,0.6136363636363636,0.6428571428571429,0.625,0.65625,20.930232558139533,,,,0.13636363636363635,,,,,0.14285714285714285,,0.5909090909090909,0.47659999999999997,0.473975,0.043478260869565216,0.07692307692307693,0.7,11.75,0.5546218487394958,,3.0,4.0,3.0,5.0,1.0,3.0,1.0,2.0,4.0,7.0,3.0,5.0,5.0,10.0,,,4.0,7.0,6.0,6.0,9.0,,7.0,4.0,2.0,,,3.0,1.0,4.0,,1.0,,2.0,,3.0,2.0,,,1.0,,,0.4,0.5,0.5714285714285714,0.5,,,,0.45454545454545453,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.027777777777777776,,0.11538461538461539,0.06451612903225806,,,0.058823529411764705,,0.05,0.3333333333333333,,0.18181818181818182,0.75,0.75,0.22727272727272727,0.6,0.6,0.6666666666666666,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.25,,0.14285714285714285,0.5,0.35714285714285715,0.6,0.5714285714285714,,,,25.57,,1.0,3.0,,7.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.3333333333333333,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,False,,,,,,,,,,,,,,,,,,,,
