EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Loose Ball Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,NonShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,HeaveMakes,Clear Path Fouls
1628381,1610612737,John Collins,John Collins,1628381,ATL,9642.8,161,-28.0,318,325,45.0,42.0,36.0,643,22.0,30.0,7.0,9.0,6.0,7.0,11.0,22.0,8.0,11.0,3.0,4.0,7.0,24.0,2.0,2.0,41.0,63.0,10.0,28.0,16.0,128,370,8.0,13.0,2.0,6.0,22.0,10.0,14.0,2.0,2.0,22.0,60.0,22.0,30.0,14.0,24.0,7.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,6.0,11.0,10.0,19.0,4.0,33.0,17.0,50.0,3.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,9.0,1.0,2.0,10.0,21.0,2.0,3.0,23.0,2.0,6.0,20.0,4.0,12.0,3.0,1.0,2.0,3.0,2.0,22.0,45.0,1.0,0.7317073170731707,0.8823529411764706,1.0,0.3571428571428571,0.3571428571428571,0.6507936507936508,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.5333333333333333,0.625,0.6464646464646465,0.6111111111111112,0.6470588235294118,0.3076923076923077,0.0793650793650793,0.0666666666666666,0.1363636363636363,29.58904109589041,0.2222222222222222,0.5,0.2183908045977011,0.1325301204819277,0.1298701298701298,0.081081081081081,0.1768292682926829,0.10828025477707,0.1794871794871795,0.125,0.0461538461538461,0.3333333333333333,0.2258064516129032,0.2105263157894736,0.2222222222222222,0.125,0.1428571428571428,0.088235294117647,0.6666666666666666,0.3296703296703296,0.7333333333333333,0.7857142857142857,0.7272727272727273,0.2417582417582417,0.5,0.5789473684210527,0.7272727272727273,0.1208791208791208,0.7272727272727273,0.7272727272727273,0.75,0.0439560439560439,0.75,0.75,1.0,0.2637362637362637,0.2916666666666667,0.2916666666666667,1.0,0.6,0.7777777777777778,0.1428571428571428,0.1333333333333333,0.4375,0.8571428571428571,0.125,0.6373626373626373,0.2916666666666667,0.5251664835164834,0.5888227272727273,0.481521875,0.1212121212121212,0.1690140845070422,0.171875,0.171875,6.357142857142857,25.360714285714288,0.1415094339622641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628981,1610612737,Bruno Fernando,Bruno Fernando,1628981,ATL,1566.0,26,-23.0,55,52,36.0,14.0,4.0,107,2.0,3.0,1.0,1.0,2.0,3.0,,1.0,,,,,,,,,2.0,4.0,,,1.0,5,73,1.0,1.0,,,2.0,2.0,4.0,,1.0,5.0,4.0,,,,,,,,1.0,1.0,1.0,,,3.0,1.0,,2.0,1.0,1.0,4.0,1.0,5.0,,,,,1.0,,3.0,,1.0,4.0,1.0,2.0,3.0,4.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,5.0,36.0,,1.0,1.0,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.625,1.0,0.625,,,,,13.559322033898306,0.25,0.5,0.0714285714285714,,0.2222222222222222,0.0833333333333333,0.1304347826086956,0.0476190476190476,,,0.0909090909090909,,0.2,,,0.2222222222222222,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.75,0.6666666666666666,,0.75,,0.614375,0.6499,0.614375,0.25,0.25,0.4,1.0,2.15,,0.6545454545454545,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,11704.0,195,-83.0,391,392,42.0,39.0,46.0,783,8.0,13.0,,1.0,,,11.0,27.0,1.0,3.0,1.0,3.0,7.0,24.0,2.0,4.0,20.0,43.0,8.0,27.0,6.0,70,463,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,6.0,10.0,30.0,21.0,,24.0,7.0,1.0,10.0,9.0,19.0,7.0,8.0,,47.0,1.0,4.0,10.0,6.0,,16.0,5.0,21.0,3.0,8.0,7.0,1.0,6.0,5.0,5.0,2.0,1.0,11.0,2.0,,9.0,15.0,,,4.0,,,8.0,,3.0,1.0,1.0,,1.0,1.0,6.0,42.0,1.0,0.25,0.25,0.875,0.2962962962962963,0.2962962962962963,0.4651162790697674,0.5,0.5,0.4571428571428571,0.2,0.25,0.4794520547945205,0.3333333333333333,0.3333333333333333,0.3857142857142857,0.0232558139534883,,0.037037037037037,18.543046357615893,0.5454545454545454,,0.0566037735849056,0.0363636363636363,0.125,0.0099009900990099,0.086021505376344,0.0236966824644549,0.0222222222222222,0.0576923076923076,0.0119047619047619,,0.05,0.0697674418604651,0.0434782608695652,0.1166666666666666,0.15,0.073170731707317,1.0,0.1857142857142857,0.6153846153846154,0.6153846153846154,0.5,0.3857142857142857,0.4074074074074074,0.4230769230769231,0.0909090909090909,0.0428571428571428,0.3333333333333333,0.3333333333333333,,0.0428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.3428571428571428,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.2,,,0.4,,,0.5,0.5714285714285714,0.2916666666666667,0.5007978571428572,0.5575625,0.46835625,0.0410958904109589,0.0652173913043478,0.0571428571428571,0.0857142857142857,7.360465116279069,26.27777777777778,0.1074168797953964,,,1.0,3.0,2.0,2.0,3.0,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200765,1610612737,Rajon Rondo,Rajon Rondo,200765,ATL,24096.8,402,-49.0,806,807,181.0,176.0,87.0,1613,23.0,44.0,,1.0,,4.0,1.0,15.0,3.0,6.0,3.0,6.0,14.0,39.0,2.0,13.0,27.0,65.0,17.0,45.0,1.0,106,900,1.0,2.0,2.0,,5.0,1.0,9.0,13.0,,23.0,8.0,46.0,30.0,,39.0,14.0,8.0,42.0,53.0,95.0,41.0,20.0,11.0,243.0,3.0,1.0,27.0,22.0,2.0,51.0,4.0,55.0,,19.0,12.0,7.0,18.0,16.0,21.0,3.0,2.0,39.0,2.0,10.0,6.0,25.0,1.0,2.0,14.0,1.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,23.0,181.0,7.0,0.1481481481481481,0.1481481481481481,0.5882352941176471,0.3777777777777777,0.3777777777777777,0.4153846153846154,0.5,0.1111111111111111,0.4772727272727273,0.625,0.5227272727272727,0.4774774774774775,0.625,0.5227272727272727,0.4090909090909091,0.123076923076923,0.1363636363636363,0.1333333333333333,16.447368421052634,0.4615384615384615,0.1,0.1023255813953488,0.0050251256281407,0.1436170212765957,0.0159574468085106,0.1215880893300248,0.0103359173126615,,0.0120481927710843,0.0188679245283018,,0.127906976744186,0.1097560975609756,0.0425531914893617,0.1448275862068965,0.1395348837209302,,0.5,0.4,0.5227272727272727,0.6052631578947368,0.1739130434782608,0.1363636363636363,0.0666666666666666,0.0769230769230769,,0.0545454545454545,0.5,0.5,,0.0545454545454545,0.5,0.5,1.0,0.3545454545454545,0.358974358974359,0.358974358974359,0.5,0.25,,,0.5,0.1818181818181818,,0.5909090909090909,0.8090909090909091,0.358974358974359,0.5205272727272727,0.47155,0.4379522727272727,0.009009009009009,0.0151515151515151,0.0471698113207547,0.2169811320754717,4.6692307692307695,26.08666666666667,0.2245657568238213,,1.0,,21.0,12.0,11.0,14.0,,,1.0,7.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5384615384615384,0.5,1.0,0.5384615384615384,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203524,1610612737,Solomon Hill,Solomon Hill,203524,ATL,15662.0,261,-1.0,528,533,151.0,160.0,54.0,1061,2.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0,15.0,12.0,37.0,2.0,11.0,4.0,10.0,20.0,52.0,7.0,75,595,1.0,2.0,4.0,,5.0,1.0,2.0,13.0,2.0,22.0,2.0,6.0,60.0,2.0,37.0,12.0,,7.0,5.0,12.0,3.0,6.0,,29.0,4.0,2.0,9.0,12.0,,21.0,6.0,27.0,,9.0,7.0,2.0,5.0,4.0,6.0,,1.0,11.0,1.0,6.0,8.0,21.0,1.0,2.0,6.0,,,10.0,,4.0,1.0,,1.0,1.0,1.0,22.0,151.0,1.0,0.25,0.3333333333333333,1.0,0.3846153846153846,0.3846153846153846,0.4,0.5,0.5,0.5483870967741935,0.4166666666666667,0.6666666666666666,0.5597014925373134,0.3571428571428571,0.6875,0.8387096774193549,,,,13.26530612244898,0.4545454545454545,,0.0944881889763779,0.0185185185185185,0.0725806451612903,0.032,0.0836653386454183,0.0257510729613733,,0.0476190476190476,0.029126213592233,0.0454545454545454,0.0892857142857142,0.0952380952380952,0.1034482758620689,0.08,0.0416666666666666,,1.0,0.064516129032258,0.5,0.5,,0.064516129032258,0.25,0.25,,0.032258064516129,0.5,0.5,1.0,0.2419354838709677,0.5333333333333333,0.5333333333333333,1.0,0.5967741935483871,0.3243243243243243,0.3243243243243243,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.0666666666666666,1.0,0.7333333333333333,0.9032258064516128,0.3243243243243243,0.5443540322580646,0.559625,0.52403,0.0606060606060606,0.2857142857142857,0.0666666666666666,0.2933333333333333,7.6800000000000015,24.93653846153847,0.2859848484848485,1.0,2.0,2.0,,2.0,1.0,,,0.3333333333333333,,5.0,1.0,6.0,1.0,,,,,0.25,0.4615384615384615,,,0.4545454545454545,1.0,1.0,2.0,1.0,0.5,1.0,0.1333333333333333,0.5,,,,,,,,,,True,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,1541.8,26,-13.0,53,54,19.0,23.0,5.0,107,,3.0,,,,2.0,3.0,4.0,,2.0,,,1.0,3.0,,1.0,3.0,9.0,1.0,3.0,2.0,11,69,,,,,,1.0,6.0,1.0,,5.0,,6.0,3.0,,3.0,1.0,,2.0,6.0,8.0,1.0,2.0,,22.0,,,1.0,,,1.0,,1.0,,,,,5.0,4.0,1.0,,1.0,6.0,,3.0,1.0,2.0,,,4.0,,,2.0,,1.0,,,,,,5.0,19.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1666666666666666,0.375,,0.3571428571428571,0.4230769230769231,,0.3571428571428571,0.25,,,,32.20338983050848,0.8333333333333334,,,,0.0833333333333333,,0.0384615384615384,,,,,,,,,0.1111111111111111,,,,0.25,,,,0.3333333333333333,0.75,0.75,,0.1666666666666666,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2857142857142857,,0.1428571428571428,0.5,0.3333333333333333,0.476075,,0.4507785714285714,0.0769230769230769,0.1,,0.4545454545454545,8.311111111111112,27.73333333333333,0.3584905660377358,,,,,5.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,4169.0,69,-2.0,146,142,15.0,23.0,6.0,288,5.0,7.0,,,,,5.0,5.0,7.0,9.0,2.0,3.0,2.0,7.0,,,17.0,21.0,4.0,10.0,8.0,54,155,,,,2.0,2.0,1.0,1.0,1.0,,2.0,22.0,12.0,12.0,,7.0,2.0,1.0,,3.0,3.0,2.0,,,9.0,,1.0,3.0,1.0,1.0,5.0,1.0,6.0,,4.0,3.0,1.0,1.0,,1.0,,1.0,2.0,,,,4.0,,1.0,13.0,,2.0,11.0,,5.0,,,,,,2.0,15.0,,0.6470588235294118,0.6470588235294118,1.0,0.4,0.4,0.8095238095238095,,1.0,0.7419354838709677,,0.5,0.75,1.0,0.5,0.3225806451612903,0.0476190476190476,0.1428571428571428,,24.675324675324678,0.5,0.2,0.0232558139534883,0.0285714285714285,0.0967741935483871,,0.054054054054054,0.0149253731343283,0.1,,,,,,0.0909090909090909,0.0833333333333333,0.1428571428571428,,,0.2258064516129032,0.7142857142857143,0.8333333333333334,0.6,0.1612903225806451,1.0,1.0,0.8,0.2903225806451613,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.2258064516129032,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,0.5483870967741935,0.2857142857142857,0.4791145161290321,,0.453825,0.1388888888888889,0.1923076923076923,0.037037037037037,0.037037037037037,11.404761904761903,25.860000000000003,0.1027397260273972,,,,,1.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,True,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,8805.0,147,-12.0,286,293,40.0,37.0,36.0,579,21.0,40.0,13.0,24.0,3.0,8.0,4.0,14.0,,,,,,,,,25.0,54.0,,,8.0,58,304,14.0,27.0,,,28.0,3.0,9.0,,,6.0,22.0,28.0,,22.0,,,5.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,7.0,24.0,19.0,24.0,4.0,47.0,32.0,79.0,10.0,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,6.0,13.0,,1.0,9.0,,,15.0,1.0,7.0,15.0,11.0,4.0,15.0,11.0,6.0,40.0,,0.44,0.7857142857142857,,,,0.4629629629629629,0.5185185185185185,0.3333333333333333,0.4629629629629629,0.5185185185185185,0.3333333333333333,0.4754098360655737,0.5185185185185185,0.3333333333333333,,0.0925925925925925,0.1,0.0714285714285714,19.21921921921922,0.5,0.8,0.2608695652173913,0.2553191489361702,0.2638888888888889,0.1029411764705882,0.2621951219512195,0.191358024691358,0.35,0.2272727272727272,0.0862068965517241,0.2,0.1951219512195122,0.2592592592592592,0.375,0.3035714285714285,0.125,0.4166666666666667,0.7333333333333333,0.7407407407407407,0.525,0.5833333333333334,0.4285714285714285,0.2592592592592592,0.2857142857142857,0.3076923076923077,0.5,,,,,,,,,,,,,0.8888888888888888,0.5416666666666666,0.1538461538461538,,0.8888888888888888,0.375,,0.7407407407407407,,0.5937500000000001,0.6951363636363636,0.639411111111111,0.1166666666666666,0.1166666666666666,0.4827586206896552,0.1034482758620689,2.427777777777777,,0.1398601398601398,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,0.2,,,,,,True,,,,,,,,,,,
1629164,1610612737,Brandon Goodwin,Brandon Goodwin,1629164,ATL,1803.0,30,13.0,60,57,19.0,,6.0,117,3.0,4.0,,,,,,,,1.0,,,,4.0,,1.0,3.0,5.0,,4.0,6.0,12,46,,,,,,,,1.0,3.0,3.0,4.0,2.0,,,4.0,,1.0,4.0,,4.0,,1.0,2.0,8.0,,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,1.0,4.0,,,6.0,,1.0,8.0,,2.0,,,,,,3.0,19.0,,0.6666666666666666,0.6666666666666666,,,,0.6,,,0.3333333333333333,,,0.4615384615384615,,0.5,0.4444444444444444,0.2,0.25,,19.11764705882353,,,0.0952380952380952,,,,0.054054054054054,,,,,,,0.2222222222222222,,,,,,0.4444444444444444,0.75,1.0,0.6666666666666666,,,,,0.1111111111111111,,,,,,,,0.4444444444444444,,,,,,,,,,1.0,0.8888888888888888,,0.5259666666666667,,0.5421,0.1818181818181818,0.2857142857142857,,0.25,5.58,25.625,0.3166666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,True,,,,,,,,,,,
203503,1610612737,Tony Snell,Tony Snell,203503,ATL,5470.0,91,-15.0,178,183,47.0,46.0,23.0,361,1.0,1.0,,,,,,2.0,,2.0,3.0,4.0,7.0,10.0,,2.0,1.0,5.0,10.0,14.0,,32,186,,,1.0,,,,1.0,2.0,,3.0,,2.0,30.0,,10.0,7.0,1.0,3.0,1.0,4.0,1.0,2.0,,9.0,,,6.0,5.0,,11.0,,11.0,,,,,3.0,1.0,1.0,,2.0,4.0,,,2.0,8.0,,,1.0,,,,,,2.0,2.0,,2.0,2.0,3.0,47.0,4.0,,,1.0,0.7142857142857143,0.7142857142857143,0.2,,,0.8421052631578947,,0.5,0.8421052631578947,,0.5,0.7368421052631579,0.2,,,11.16504854368932,0.75,,0.0980392156862745,,0.1132075471698113,,0.1057692307692307,,,,,,,0.1052631578947368,0.25,0.075,0.2307692307692307,,1.0,0.0526315789473684,1.0,1.0,,0.1052631578947368,,,,0.1052631578947368,,,,0.2105263157894736,0.75,0.75,1.0,0.5263157894736842,0.7,0.7,1.0,,,,,,,0.6666666666666666,0.7894736842105263,0.7,0.5265894736842105,0.5127,0.4777166666666666,,,,0.09375,10.7,24.88571428571429,0.2640449438202247,,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,0.5,,,,True,,,,,,,,,,,
