EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Charge Fouls Drawn,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,DefensiveGoaltends,Blocked3s,BlockedArc3,Corner3PctBlocked,FTOffRebounds,Clear Path Fouls,3SecondViolations,OffFTReboundPct,on,BlockedCorner3,HeaveMakes,OffensiveGoaltends,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,3237.0,54,36,112,109,30,41,13,221,5.0,6.0,4.0,4.0,1.0,1.0,1.0,5.0,6.0,1.0,5.0,15,93,4.0,4.0,8.0,1.0,1.0,2.0,2.0,8.0,8.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,10.0,2.0,4.0,2.0,5.0,7.0,6.0,13,3.0,3.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,2.0,1.0,6.0,3.0,2.0,30,1.0,0.2,1.0,0.8333333333333334,1.0,1.0,0.7142857142857143,1.0,1.0,0.75,1.0,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,10.317460317460318,0.18518518518518517,0.17391304347826086,0.08695652173913043,0.08,0.14,0.125,0.2857142857142857,0.18181818181818182,0.08695652173913043,0.25,0.08333333333333333,0.3333333333333333,0.125,0.8571428571428571,0.8333333333333334,1.0,0.2,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.6645714285714286,0.7710333333333335,0.8162,0.3,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.8000000000000002,27.8,0.26785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,62145.0,1036,45,2115,2098,421,563,228,4213,23.0,37.0,5.0,6.0,4.0,7.0,185.0,75.0,174.0,242.0,16.0,406,2292,8.0,14.0,37.0,8.0,23.0,70.0,60.0,90.0,6.0,185.0,14.0,58.0,105.0,42.0,11.0,5.0,257.0,10.0,14.0,76.0,92.0,173.0,24.0,197,30.0,19.0,3.0,16.0,,42.0,38.0,70.0,5.0,,29.0,3.0,2.0,17.0,5.0,68.0,417,3.0,0.4,0.4166666666666667,0.43103448275862066,0.5714285714285714,0.34782608695652173,0.46875,0.5,0.48412698412698413,0.4787234042553192,0.5,0.5223880597014925,0.5817307692307693,0.08045977011494253,0.16216216216216217,19.562473706352545,0.17100371747211895,0.0260707635009311,0.18181818181818182,0.020876826722338204,0.17573221757322174,0.023622047244094488,0.0297029702970297,0.02608695652173913,0.02185792349726776,0.1643192488262911,0.125,0.27522935779816515,0.17732558139534885,0.0889423076923077,0.6216216216216216,0.7419354838709677,0.5652173913043478,0.44471153846153844,0.16216216216216217,0.8333333333333334,0.1111111111111111,0.5714285714285714,0.6706730769230769,0.5101806490384618,0.564006,0.5134888888888888,0.011933174224343675,0.02824858757062147,0.09113300492610837,0.1724137931034483,9.406896551724136,25.458677685950413,0.19905437352245864,36.0,98.0,16.0,39.0,20.0,57.0,1.0,7.0,3.0,10.0,60.0,6.0,16.0,12.0,30.0,80.0,7.0,23.0,15.0,40.0,9.0,216.0,24.0,60.0,47.0,30.0,17.0,5.0,7.0,11.0,26.0,20.0,6.0,3.0,6.0,2.0,10.0,3.0,2.0,1.0,4.0,7.0,5.0,1.0,1.0,7.0,3.0,2.0,0.9,0.3305785123966942,0.30434782608695654,0.375,0.3305785123966942,0.08163265306122448,0.6190476190476191,0.09803921568627451,0.01904761904761905,0.017699115044247787,0.20270270270270271,0.02857142857142857,0.42857142857142855,0.23557692307692307,0.3673469387755102,0.4,0.3055555555555556,0.09375,0.41025641025641024,0.41025641025641024,0.375,0.13701923076923078,0.3508771929824561,0.3508771929824561,1.0,0.32432432432432434,0.32432432432432434,0.8666666666666667,0.2,0.1891891891891892,0.14285714285714285,1.0,0.43243243243243246,0.375,1.0,0.15873015873015872,0.3,0.47619047619047616,0.4,0.32432432432432434,,,,,,,,,,,,,,,,,,True,,,,,
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,17708.0,295,11,592,588,132,134,66,1180,8.0,15.0,,3.0,1.0,1.0,36.0,16.0,37.0,50.0,7.0,105,638,1.0,5.0,2.0,5.0,10.0,24.0,12.0,20.0,,36.0,2.0,22.0,36.0,13.0,9.0,,86.0,1.0,1.0,25.0,14.0,39.0,2.0,41,8.0,6.0,1.0,1.0,,4.0,11.0,31.0,2.0,,24.0,,6.0,9.0,5.0,24.0,132,3.0,0.375,0.375,0.43243243243243246,0.2,0.5,0.5632183908045977,0.125,0.4523809523809524,0.5833333333333334,0.125,0.5217391304347826,0.5747126436781609,0.05405405405405406,,14.156626506024097,0.09655172413793103,0.006622516556291391,0.1937984496124031,0.0072992700729927005,0.14233576642335766,0.006944444444444444,0.018518518518518517,,0.009523809523809525,0.06153846153846154,0.06896551724137931,0.2727272727272727,0.18181818181818182,0.1724137931034483,0.5333333333333333,0.5333333333333333,0.375,0.41379310344827586,0.375,,0.047619047619047616,1.0,0.7471264367816092,0.5149017441860465,0.5769,0.45257250000000004,0.056179775280898875,0.1282051282051282,0.01904761904761905,0.22857142857142856,7.518918918918919,25.535999999999998,0.22297297297297297,6.0,15.0,2.0,7.0,7.0,14.0,,2.0,1.0,2.0,15.0,,1.0,2.0,9.0,22.0,,3.0,3.0,11.0,5.0,66.0,,15.0,14.0,12.0,2.0,,1.0,2.0,3.0,3.0,,,,,,,3.0,,1.0,,,,,,,,1.0,0.44,,0.2727272727272727,0.44,0.13333333333333333,0.75,,,,0.2631578947368421,0.021739130434782608,,0.1724137931034483,0.4,0.46153846153846156,0.3333333333333333,0.08045977011494253,0.2857142857142857,0.2857142857142857,0.5,0.16091954022988506,0.5,0.5,1.0,0.4166666666666667,0.4166666666666667,1.0,,0.25,,,0.125,,,0.09523809523809523,0.5,0.42857142857142855,0.2222222222222222,0.4166666666666667,7.0,,,,,,,,,,,,,,,,,True,,,,,
1628374,1610612741,Lauri Markkanen,Lauri Markkanen,1628374,CHI,17719.0,295,-31,600,586,77,108,61,1186,24.0,41.0,5.0,8.0,,2.0,52.0,33.0,63.0,73.0,11.0,161,668,5.0,8.0,18.0,1.0,3.0,7.0,52.0,14.0,4.0,52.0,6.0,4.0,9.0,2.0,1.0,1.0,23.0,3.0,6.0,23.0,27.0,52.0,9.0,61,6.0,5.0,,3.0,,5.0,8.0,15.0,2.0,,22.0,1.0,2.0,14.0,9.0,7.0,76,3.0,0.7878787878787878,0.8387096774193549,0.5238095238095238,0.625,0.3333333333333333,0.5514705882352942,0.5714285714285714,0.35714285714285715,0.5673758865248227,0.6,0.4375,0.5367647058823529,0.09523809523809523,0.07317073170731707,21.856287425149702,0.19424460431654678,0.0425531914893617,0.19327731092436976,0.019736842105263157,0.1937984496124031,0.030716723549488054,0.08771929824561403,0.015625,0.017094017094017096,0.2765957446808511,0.21666666666666667,0.03125,0.21,0.3014705882352941,0.5853658536585366,0.631578947368421,0.7916666666666666,0.38235294117647056,0.5714285714285714,0.625,0.2857142857142857,,0.8382352941176471,0.5426661764705882,0.6297071428571428,0.4743142857142858,0.06382978723404255,0.1323529411764706,0.11180124223602485,0.043478260869565216,4.001587301587301,25.179452054794524,0.12833333333333333,9.0,18.0,,4.0,13.0,21.0,2.0,4.0,,,15.0,,2.0,1.0,4.0,28.0,2.0,6.0,1.0,4.0,2.0,84.0,,15.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,4.0,1.0,,,,,,,,,1.0,0.3835616438356164,0.3333333333333333,0.25,0.3835616438356164,0.16666666666666666,0.4,0.16666666666666666,,0.02857142857142857,0.10526315789473684,0.030303030303030304,,0.1323529411764706,0.5,0.6,0.7777777777777778,0.029411764705882353,,,,0.15441176470588236,0.6190476190476191,0.6190476190476191,1.0,0.28846153846153844,0.29411764705882354,1.0,0.6,0.2857142857142857,0.5,1.0,0.14285714285714285,,,,,0.5714285714285714,0.25,0.28846153846153844,,2.0,1.0,0.0136986301369863,0.019230769230769232,,,,,,,,,,,,,True,,,,,
202329,1610612741,Al-Farouq Aminu,Al-Farouq Aminu,202329,CHI,1878.0,31,-1,62,65,17,15,9,127,,2.0,,,,,3.0,1.0,3.0,4.0,2.0,7,62,,,,,,,2.0,,,3.0,,,1.0,,,,3.0,,2.0,2.0,3.0,6.0,2.0,8,1.0,1.0,,,,,2.0,3.0,,,2.0,,,3.0,,,17,,1.0,1.0,0.3333333333333333,,,0.35714285714285715,,,0.4375,,,0.5714285714285714,,,10.95890410958904,0.14285714285714285,0.1,0.25,,0.1724137931034483,0.05263157894736842,0.1111111111111111,0.125,,,0.3333333333333333,,0.14285714285714285,0.2857142857142857,,,,0.42857142857142855,,,,,0.8571428571428571,0.5296571428571428,,,0.125,,,,3.266666666666667,26.55,0.27419354838709675,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,0.25,,,0.5,,,1.0,,,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,0.2,,,,,,,,,,,True,,,,,
1628436,1610612741,Luke Kornet,Luke Kornet,1628436,CHI,3350.0,56,13,120,120,30,30,11,240,2.0,3.0,1.0,1.0,1.0,1.0,12.0,3.0,4.0,14.0,,15,112,1.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,12.0,1.0,1.0,3.0,,,1.0,8.0,,1.0,,6.0,7.0,1.0,8,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,5.0,30,,0.6666666666666666,1.0,0.75,1.0,1.0,0.4166666666666667,1.0,0.625,0.4166666666666667,1.0,0.625,0.7777777777777778,0.25,0.3333333333333333,13.740458015267174,0.1875,0.05,,,0.10526315789473684,0.017857142857142856,0.09090909090909091,,,0.14285714285714285,0.3333333333333333,,,0.16666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,0.25,1.0,0.9444444444444444,0.5548833333333334,0.8512,0.5937,,,0.13333333333333333,0.3333333333333333,2.8,25.72142857142858,0.25,1.0,1.0,,,1.0,2.0,,,1.0,2.0,2.0,,,,1.0,3.0,,,1.0,3.0,,9.0,,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,4.0,3.0,,1.0,4.0,3.0,,1.0,0.21428571428571427,,0.3333333333333333,0.21428571428571427,,,0.3333333333333333,,,,,0.75,0.05555555555555555,1.0,1.0,1.0,,,,,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,0.5,0.5,0.25,,0.16666666666666666,,,,,,,,,,,,,,,,,,True,,,,,
1629690,1610612741,Adam Mokoka,Adam Mokoka,1629690,CHI,1418.0,24,-17,50,53,30,30,5,103,2.0,3.0,,,1.0,1.0,2.0,2.0,3.0,6.0,,7,62,,,,1.0,1.0,5.0,2.0,2.0,,2.0,,2.0,2.0,1.0,,1.0,4.0,,,1.0,,1.0,,1,1.0,,1.0,1.0,,2.0,,2.0,,,,,,,,5.0,30,,0.5,0.5,0.6666666666666666,,1.0,0.3888888888888889,,0.5,0.3888888888888889,,0.5,0.6666666666666666,,,19.642857142857142,,,0.1,,0.05,,,,,,,,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,,,0.2,1.0,1.0,0.58135,,0.60938,,,,0.7142857142857143,2.4,24.25,0.6,,,,,1.0,4.0,,,1.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,4.0,,3.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,0.25,0.16666666666666666,,0.5,,,,,,,,,,,,,,,0.4444444444444444,0.25,0.25,1.0,,,,,,,,1.0,,,0.6,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,4318.0,72,-11,134,132,26,16,11,266,5.0,6.0,1.0,1.0,,,3.0,6.0,8.0,6.0,,18,153,1.0,1.0,5.0,,1.0,,10.0,2.0,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,5.0,9.0,3.0,12,2.0,2.0,,,,,3.0,3.0,,,1.0,,,,,,26,,0.8333333333333334,0.8333333333333334,0.75,1.0,,0.6428571428571429,1.25,,0.6428571428571429,1.25,,0.42857142857142855,0.125,0.16666666666666666,9.589041095890412,0.13157894736842105,0.04,0.13793103448275862,0.05405405405405406,0.13432835820895522,0.04838709677419355,0.08333333333333333,,0.03571428571428571,0.125,0.07142857142857142,0.25,0.14814814814814814,0.42857142857142855,0.8333333333333334,1.0,0.8,0.21428571428571427,0.5,1.0,,,0.8571428571428571,0.5809571428571428,0.646,0.5052333333333333,,,0.2777777777777778,,6.037500000000001,24.916666666666668,0.19402985074626866,,,1.0,2.0,,3.0,,,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,6.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,,,0.1111111111111111,,,1.0,,,,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,0.5,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,2432.0,41,35,82,80,17,18,12,162,5.0,6.0,2.0,3.0,1.0,2.0,2.0,5.0,8.0,2.0,6.0,16,81,2.0,3.0,4.0,1.0,3.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,3.0,1.0,4.0,4.0,8,4.0,2.0,,,,,3.0,6.0,,,6.0,,,6.0,2.0,2.0,17,1.0,0.4,0.5,0.625,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.125,0.16666666666666666,12.765957446808512,0.06666666666666667,0.11764705882352941,0.15,0.10526315789473684,0.11428571428571428,0.1111111111111111,,0.125,0.11764705882352941,,0.25,,0.16666666666666666,0.6,0.8333333333333334,1.0,0.4,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8,0.591665,0.7497,0.5187,0.25,0.2222222222222222,0.25,0.125,2.975,25.05,0.2073170731707317,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,1029.0,17,9,38,36,26,18,4,74,,2.0,,,,1.0,,,3.0,,2.0,2,33,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,,2,,,,1.0,,1.0,2.0,2.0,,,1.0,,,2.0,1.0,2.0,26,,,,,,,,,,0.25,,0.5,,,,11.904761904761905,0.09090909090909091,,0.2,,0.125,,,,,0.16666666666666666,,,,0.6666666666666666,,,,,,,1.0,,0.6666666666666666,0.5209666666666667,,0.5694,0.25,0.25,,1.0,3.6,,0.6842105263157895,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
