EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedCorner3,BlockedArc3,on
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,5482.0,91,188,185,54,47,23,373,5.0,8,1.0,2,3.0,12.0,1.0,5.0,5.0,2.0,5.0,8.0,3.0,4.0,9.0,25,5.0,13.0,12.0,45.0,223,1.0,2.0,2.0,1.0,2,3.0,6.0,3.0,14.0,2.0,16.0,15.0,8.0,5.0,2.0,6.0,11.0,17.0,8.0,3.0,3.0,2.0,1.0,45.0,3.0,3,7.0,10,3.0,13,1.0,2.0,2.0,8.0,1.0,7.0,1.0,1.0,9.0,4.0,3.0,7,15,1.0,14.0,1.0,5.0,1.0,1.0,14.0,54,1.0,0.1111111111111111,0.1111111111111111,0.38461538461538464,0.5,0.38461538461538464,0.36,0.5,0.4342105263157895,0.6875,0.5113636363636364,0.5,0.7,0.34210526315789475,0.08,0.08333333333333333,0.2,24.423963133640555,0.8888888888888888,0.14,0.05263157894736842,0.09375,0.12195121951219512,0.03296703296703297,0.05,0.08,0.2,0.05263157894736842,0.1875,0.13636363636363635,0.045454545454545456,0.21052631578947367,0.625,0.625,0.3157894736842105,0.25,0.2727272727272727,0.3333333333333333,0.13157894736842105,0.2,0.25,0.13157894736842105,0.21052631578947367,0.625,0.625,0.25,0.5,0.25,0.5,0.75,0.5526315789473685,0.625,0.5186184210526316,0.4281,0.5667625,0.13953488372093023,0.1724137931034483,0.07142857142857142,0.044444444444444446,0.3111111111111111,8.616,24.938461538461542,0.2872340425531915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627739,1610612737,Kris Dunn,Kris Dunn,1627739,ATL,407.0,7,11,10,3,1,1,21,1.0,1,1.0,1,,,,,1.0,,,,,,1.0,1,,1.0,3.0,5.0,12,,,,1.0,1,,,,2.0,,2.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,2,,4.0,,2.0,,,2.0,3,,,,,,,1.0,1.0,0.5,1.0,0.625,,1.0,0.5,,,,30.769230769230766,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,0.5,1.0,1.0,,,,,,,,0.5,,,,1.0,1.0,,,,1.0,,0.616675,,0.6968,0.5,0.6666666666666666,,,0.4,1.5,24.7,0.2727272727272727,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628381,1610612737,John Collins,John Collins,1628381,ATL,110890.8,1848,3776,3778,868,617,444,7554,216.0,297,50.0,81,103.0,213.0,27.0,53.0,54.0,10.0,62.0,154.0,10.0,23.0,346.0,563,83.0,208.0,170.0,1111.0,4292,98.0,30.0,195.0,77.0,127,14.0,33.0,58.0,254.0,500.0,192.0,3.0,153.0,62.0,53.0,46.0,32.0,78.0,23.0,9.0,26.0,14.0,6.0,188.0,79.0,152,159.0,349,118.0,467,20.0,34.0,20.0,40.0,7.0,16.0,44.0,24.0,84.0,14.0,102.0,193,196,3.0,204.0,31.0,94.0,1.0,22.0,248.0,852,19.0,0.7225433526011561,0.8305647840531561,0.39903846153846156,0.42424242424242425,0.40096618357487923,0.6145648312611013,0.6062992125984252,0.6102464332036317,0.6125,0.648191365227538,0.7330827067669173,0.6649214659685864,0.2697795071335927,0.0941385435168739,0.14084507042253522,0.05660377358490566,21.91429902189101,0.47619047619047616,0.1566502463054187,0.08342133051742344,0.19047619047619047,0.1715388858246001,0.06578188113098672,0.12396694214876033,0.06666666666666667,0.14640198511166252,0.1580188679245283,0.17553191489361702,0.19148936170212766,0.06968641114982578,0.3852140077821012,0.7272727272727273,0.779783393501805,0.27626459143968873,0.4835680751173709,0.5628415300546448,0.6601941747572816,0.06874189364461739,0.5094339622641509,0.54,0.07003891050583658,0.19974059662775617,0.4025974025974026,0.4025974025974026,0.50625,0.6172839506172839,0.0625,0.14375,0.43478260869565216,0.6549935149156939,0.40522875816993464,0.5493878571428572,0.6252159574468086,0.5612836477987424,0.11377245508982035,0.1501597444089457,0.004784688995215311,0.17551755175517553,0.22862286228622863,5.652753108348138,25.132692307692306,0.2298728813559322,181.0,0.18716577540106952,55.0,78.0,21.0,2.0,7.0,4.0,9.0,15.0,66.0,11.0,22.0,246.0,90.0,1.0,35.0,4.0,38.0,14.0,5.0,9.0,5.0,7.0,13.0,14.0,10.0,21.0,63.0,37.0,2.0,24.0,63.0,41.0,5.0,3.0,9.0,0.9879518072289156,0.5,0.673469387755102,0.6875,0.06734006734006734,0.5135135135135135,0.05405405405405406,0.044529262086514,0.029850746268656716,0.036303630363036306,0.07222222222222222,0.6507936507936508,0.7546296296296297,0.7037037037037037,0.3888888888888889,0.3888888888888889,0.9523809523809523,1.0,0.65,0.7051282051282052,0.16363636363636364,0.058333333333333334,0.2857142857142857,0.5,0.125,0.6,1.0,0.4,,,,,,,,,,,,,True
1630219,1610612737,Skylar Mays,Skylar Mays,1630219,ATL,3207.0,53,104,104,39,22,13,208,2.0,5,1.0,1,,1.0,,,3.0,1.0,1.0,6.0,,,2.0,6,2.0,9.0,8.0,18.0,121,1.0,4.0,6.0,1.0,2,,1.0,2.0,4.0,2.0,2.0,,6.0,1.0,2.0,4.0,3.0,7.0,3.0,,4.0,,,17.0,3.0,4,,4,4.0,8,,2.0,1.0,,,,,,,,3.0,4,7,,8.0,,3.0,,1.0,4.0,39,1.0,0.5,1.0,0.2222222222222222,,0.2222222222222222,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.75,0.5,0.6,0.3333333333333333,,,15.702479338842975,,,0.10714285714285714,0.16666666666666666,0.08888888888888889,0.0784313725490196,0.09090909090909091,0.07692307692307693,,,,0.11764705882352941,,0.3333333333333333,0.4,0.6666666666666666,0.06666666666666667,,,,,,,0.2,0.4,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,,,0.9333333333333333,0.16666666666666666,0.5754266666666668,0.6609,0.4565166666666667,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0.2222222222222222,3.5,24.855555555555554,0.375,10.0,0.2857142857142857,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,6.0,2.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,0.5,0.4,,,0.043478260869565216,0.25,,0.14285714285714285,1.0,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,True
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,24373.0,406,831,810,263,164,71,1641,13.0,17,6.0,6,11.0,23.0,5.0,14.0,9.0,3.0,29.0,75.0,5.0,20.0,29.0,54,31.0,84.0,41.0,192.0,958,6.0,8.0,19.0,8.0,18,6.0,23.0,20.0,54.0,40.0,18.0,3.0,74.0,29.0,3.0,17.0,13.0,30.0,10.0,3.0,9.0,5.0,3.0,73.0,,27,33.0,61,7.0,68,,9.0,3.0,11.0,1.0,8.0,5.0,3.0,16.0,5.0,18.0,44,38,2.0,44.0,4.0,18.0,,5.0,54.0,260,5.0,0.6896551724137931,0.7407407407407407,0.36904761904761907,0.2608695652173913,0.37349397590361444,0.5370370370370371,0.4444444444444444,0.5471014492753623,0.4146341463414634,0.6050955414012739,0.6785714285714286,0.53,0.6086956521739131,0.05555555555555555,0.043478260869565216,0.14285714285714285,19.116022099447513,0.6875,0.15639810426540285,,0.16770186335403728,0.16129032258064516,0.0196078431372549,,,0.19736842105263158,0.14,0.11428571428571428,0.1724137931034483,,0.12318840579710146,0.7647058823529411,0.7647058823529411,0.16666666666666666,0.4782608695652174,0.5,0.6363636363636364,0.10144927536231885,0.35714285714285715,0.4166666666666667,0.06521739130434782,0.5434782608695652,0.38666666666666666,0.38666666666666666,0.14634146341463414,1.0,0.07317073170731707,0.4878048780487805,0.25,0.7318840579710145,0.3918918918918919,0.507707037037037,0.48584000000000005,0.48796794871794863,0.11842105263157894,0.2647058823529412,,0.09895833333333333,0.28125,9.47777777777778,26.567857142857147,0.3164861612515042,43.0,0.15555555555555556,2.0,2.0,2.0,,,1.0,1.0,4.0,4.0,1.0,4.0,90.0,4.0,1.0,7.0,,1.0,6.0,,,,1.0,2.0,3.0,,2.0,2.0,1.0,,1.0,2.0,1.0,,,4.0,0.967741935483871,0.25,0.6666666666666666,0.55,,0.05555555555555555,,0.03398058252427184,,0.024844720496894408,0.06666666666666667,0.5,0.8461538461538461,0.4,0.2222222222222222,0.2222222222222222,1.0,0.9655172413793104,0.2,1.0,0.5,,,,0.4,0.25,1.0,0.3333333333333333,2.0,,,,,,,,,,,,True
203524,1610612737,Solomon Hill,Solomon Hill,203524,ATL,28806.0,480,971,992,278,237,112,1963,6.0,11,3.0,4,1.0,6.0,1.0,4.0,31.0,9.0,10.0,35.0,4.0,6.0,8.0,21,18.0,66.0,10.0,80.0,1171,5.0,,10.0,3.0,5,6.0,15.0,2.0,26.0,12.0,4.0,,35.0,10.0,3.0,18.0,11.0,29.0,9.0,2.0,8.0,7.0,3.0,69.0,4.0,19,24.0,45,18.0,63,2.0,14.0,7.0,3.0,4.0,3.0,9.0,,12.0,1.0,18.0,34,11,1.0,15.0,1.0,7.0,,1.0,26.0,272,1.0,0.75,1.0,0.2727272727272727,0.4,0.2727272727272727,0.38095238095238093,0.6,0.40229885057471265,0.6,0.425531914893617,0.38461538461538464,0.6190476190476191,0.7586206896551724,0.14285714285714285,0.3333333333333333,,9.66271649954421,0.25,0.100418410041841,0.018604651162790697,0.09004739336492891,0.09555555555555556,0.04215456674473068,0.03529411764705882,,0.11458333333333333,0.07368421052631578,0.125,0.09554140127388536,0.03571428571428571,0.12643678160919541,0.5454545454545454,0.6,0.06896551724137931,0.16666666666666666,0.25,1.0,0.04597701149425287,0.25,0.25,0.3563218390804598,0.40229885057471265,0.2857142857142857,0.2857142857142857,0.2,0.75,0.45,0.3,0.6666666666666666,0.8850574712643678,0.2857142857142857,0.5491632183908043,0.49207,0.5798725,0.07526881720430108,0.25925925925925924,,0.125,0.325,6.171428571428571,24.510606060606065,0.286302780638517,-6.0,0.07407407407407407,2.0,4.0,8.0,,4.0,2.0,2.0,3.0,2.0,2.0,7.0,54.0,4.0,,14.0,,2.0,7.0,,1.0,1.0,,1.0,2.0,,1.0,3.0,,1.0,2.0,3.0,2.0,,,3.0,1.0,0.2857142857142857,0.4,0.4166666666666667,0.09090909090909091,0.1,,0.0660377358490566,0.02857142857142857,0.07096774193548387,0.05263157894736842,0.6666666666666666,0.6666666666666666,1.0,0.25806451612903225,0.26666666666666666,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,,,0.25,0.6666666666666666,1.0,0.2222222222222222,,1.0,1.0,0.015151515151515152,0.03225806451612903,,,,,,,,True
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,74710.0,1245,2536,2535,560,385,297,5071,31.0,53,4.0,6,42.0,92.0,14.0,27.0,44.0,8.0,63.0,174.0,11.0,37.0,87.0,172,78.0,218.0,26.0,434.0,2890,11.0,6.0,30.0,9.0,18,15.0,45.0,10.0,73.0,74.0,100.0,30.0,174.0,63.0,10.0,98.0,45.0,143.0,32.0,13.0,63.0,29.0,6.0,331.0,14.0,64,58.0,127,23.0,150,9.0,51.0,40.0,39.0,10.0,32.0,18.0,7.0,57.0,9.0,40.0,97,28,2.0,34.0,5.0,13.0,,6.0,70.0,547,3.0,0.42528735632183906,0.43023255813953487,0.3577981651376147,0.3333333333333333,0.3577981651376147,0.5058139534883721,0.5,0.5230769230769231,0.5,0.5371287128712872,0.4411764705882353,0.5289855072463768,0.558974358974359,0.05813953488372093,0.05434782608695652,0.037037037037037035,15.962603878116344,0.6842105263157895,0.0841799709724238,0.02197802197802198,0.12284069097888675,0.10082644628099173,0.01854974704890388,0.012096774193548387,0.032362459546925564,0.08904109589041095,0.07168458781362007,0.1016949152542373,0.11616161616161616,0.04225352112676056,0.1358974358974359,0.5849056603773585,0.6326530612244898,0.2358974358974359,0.45652173913043476,0.4827586206896552,0.30952380952380953,0.06923076923076923,0.5185185185185185,0.5384615384615384,0.11282051282051282,0.4461538461538462,0.3620689655172414,0.3620689655172414,0.09523809523809523,0.6666666666666666,0.12698412698412698,0.5873015873015873,0.2972972972972973,0.6948717948717948,0.3620689655172414,0.5201997435897436,0.5628113636363635,0.5214373015873016,0.032663316582914576,0.07222222222222222,,0.06912442396313365,0.16820276497695852,8.056395348837212,25.65183486238533,0.22082018927444794,56.0,0.144,3.0,6.0,15.0,,5.0,4.0,4.0,15.0,6.0,4.0,20.0,204.0,2.0,,8.0,1.0,5.0,11.0,2.0,3.0,5.0,,1.0,1.0,,,15.0,9.0,1.0,5.0,15.0,11.0,,,7.0,0.8717948717948718,0.2,0.5454545454545454,0.3870967741935484,0.07547169811320754,0.1,0.0196078431372549,0.014571948998178506,0.0125,0.011904761904761904,0.023255813953488372,0.7333333333333333,0.5483870967741935,0.5,0.3409090909090909,0.3488372093023256,1.0,0.8412698412698413,0.1935483870967742,0.5,0.3333333333333333,0.16129032258064516,,,0.4838709677419355,0.26666666666666666,0.75,0.5,1.0,1.0,2.0,0.0045871559633027525,0.022727272727272728,,,,,,,,True
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,87325.8,1455,3000,2991,722,480,353,5991,77.0,142,20.0,39,113.0,235.0,25.0,72.0,13.0,7.0,88.0,264.0,24.0,69.0,215.0,449,93.0,277.0,301.0,1010.0,3380,24.0,7.0,68.0,51.0,114,26.0,76.0,147.0,327.0,60.0,370.0,198.0,264.0,88.0,48.0,279.0,143.0,422.0,97.0,46.0,209.0,55.0,15.0,987.0,15.0,69,72.0,143,21.0,164,8.0,40.0,25.0,136.0,20.0,112.0,38.0,24.0,174.0,43.0,25.0,72,280,10.0,330.0,10.0,92.0,15.0,52.0,308.0,707,40.0,0.13953488372093023,0.14084507042253522,0.33574007220216606,0.34210526315789475,0.33574007220216606,0.47884187082405344,0.4473684210526316,0.48829201101928377,0.47368421052631576,0.5721649484536082,0.7906976744186046,0.6052631578947368,0.38154269972451793,0.10690423162583519,0.08085106382978724,0.05555555555555555,30.71281900850689,0.7816091954022989,0.08759124087591241,0.02029769959404601,0.107981220657277,0.09650924024640657,0.01483679525222552,0.02527075812274368,0.01928374655647383,0.08504398826979472,0.08985507246376812,0.08823529411764706,0.10882956878850103,0.022099447513812154,0.19559228650137742,0.5422535211267606,0.6581196581196581,0.3236914600550964,0.4808510638297872,0.5231481481481481,0.12389380530973451,0.09917355371900827,0.3472222222222222,0.36764705882352944,0.01790633608815427,0.36363636363636365,0.3333333333333333,0.33460076045627374,0.20526315789473684,0.5128205128205128,0.03684210526315789,0.3631578947368421,0.34782608695652173,0.5771349862258953,0.3333333333333333,0.496722183588317,0.48459090909090907,0.4844276881720429,0.13032886723507917,0.17325800376647835,0.05172413793103448,0.06732673267326733,0.3237623762376238,8.01870824053452,27.6725631768953,0.24066666666666667,240.0,0.10526315789473684,4.0,5.0,5.0,2.0,4.0,2.0,7.0,12.0,17.0,9.0,16.0,81.0,4.0,,5.0,1.0,2.0,15.0,2.0,5.0,9.0,2.0,2.0,4.0,3.0,,10.0,2.0,1.0,7.0,10.0,6.0,,,6.0,0.2903225806451613,0.5625,0.7083333333333334,0.7625,0.176056338028169,0.03571428571428571,0.015873015873015872,0.008210180623973728,0.010101010101010102,0.008583690987124463,0.006993006993006993,0.6,0.14285714285714285,0.2,0.38461538461538464,0.38461538461538464,0.4,0.2840909090909091,0.125,0.8,,0.1,0.5,0.5,0.3,0.5833333333333334,1.0,0.2857142857142857,12.0,1.0,,0.0036101083032490976,,2.0,0.003787878787878788,,,,,,True
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,33833.8,564,1156,1160,268,221,138,2316,14.0,24,1.0,2,20.0,34.0,15.0,29.0,39.0,7.0,46.0,99.0,15.0,27.0,49.0,87,64.0,138.0,17.0,307.0,1304,8.0,2.0,17.0,4.0,5,20.0,34.0,9.0,77.0,38.0,60.0,21.0,99.0,46.0,6.0,49.0,23.0,72.0,16.0,7.0,32.0,16.0,1.0,167.0,5.0,27,25.0,53,9.0,62,3.0,23.0,19.0,16.0,1.0,13.0,7.0,3.0,23.0,5.0,21.0,47,27,1.0,18.0,,4.0,1.0,3.0,75.0,265,1.0,0.3877551020408163,0.41304347826086957,0.463768115942029,0.5882352941176471,0.463768115942029,0.5632183908045977,0.8,0.6444444444444445,0.8717948717948718,0.6566523605150214,0.5,0.8837209302325582,0.6133333333333333,0.06896551724137931,0.058823529411764705,0.034482758620689655,19.556913674560732,0.6956521739130435,0.08223684210526316,0.020242914979757085,0.11297071129707113,0.09576427255985268,0.015503875968992248,0.010869565217391304,0.02654867256637168,0.10619469026548672,0.0390625,0.12698412698412698,0.12021857923497267,0.02912621359223301,0.10666666666666667,0.5833333333333334,0.6666666666666666,0.1511111111111111,0.5882352941176471,0.625,0.35,0.1288888888888889,0.5172413793103449,0.5357142857142857,0.17333333333333334,0.44,0.46464646464646464,0.46938775510204084,0.05128205128205128,0.5,0.1794871794871795,0.6923076923076923,0.5555555555555556,0.72,0.46464646464646464,0.5259757777777777,0.503109090909091,0.5194884615384614,0.021739130434782608,0.04395604395604396,0.007194244604316547,0.05537459283387622,0.250814332247557,9.904597701149426,25.192753623188405,0.23183391003460208,92.0,0.08928571428571429,2.0,4.0,18.0,1.0,1.0,5.0,2.0,7.0,3.0,3.0,8.0,171.0,6.0,,3.0,1.0,1.0,4.0,2.0,,1.0,,2.0,2.0,,,6.0,3.0,1.0,2.0,6.0,2.0,,1.0,3.0,0.890625,0.375,0.375,0.46875,0.125,0.034482758620689655,0.06666666666666667,0.011152416356877323,0.023809523809523808,0.014354066985645933,,0.3333333333333333,0.42857142857142855,0.4,0.46153846153846156,0.46153846153846156,1.0,0.8478260869565217,0.25,0.5,,0.0625,1.0,1.0,0.4375,0.2857142857142857,1.0,0.7142857142857143,1.0,1.0,1.0,0.007246376811594203,,,0.010101010101010102,,,,,,True
1629164,1610612737,Brandon Goodwin,Brandon Goodwin,1629164,ATL,10731.0,179,353,359,60,60,45,712,6.0,18,,2,7.0,16.0,,3.0,4.0,1.0,6.0,22.0,2.0,3.0,13.0,37,6.0,26.0,3.0,47.0,413,1.0,,5.0,3.0,7,2.0,4.0,1.0,13.0,14.0,12.0,3.0,22.0,6.0,6.0,21.0,12.0,33.0,9.0,3.0,9.0,7.0,5.0,78.0,1.0,5,12.0,17,1.0,18,,5.0,2.0,4.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,11,8,,4.0,,1.0,,1.0,13.0,57,1.0,0.5384615384615384,0.5833333333333334,0.23076923076923078,0.5,0.23076923076923078,0.35135135135135137,0.42857142857142855,0.3492063492063492,0.5454545454545454,0.36153846153846153,0.5,0.5416666666666666,0.4126984126984127,0.16216216216216217,0.0625,0.3333333333333333,17.617866004962778,0.6666666666666666,0.12121212121212122,0.009433962264150943,0.0847457627118644,0.10759493670886076,0.0053475935828877,,0.023809523809523808,0.07407407407407407,0.15384615384615385,0.12121212121212122,0.09615384615384616,,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.25396825396825395,0.4375,0.4666666666666667,0.42857142857142855,0.047619047619047616,,,0.06349206349206349,0.3492063492063492,0.2727272727272727,0.2727272727272727,0.18181818181818182,,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.6984126984126984,0.2727272727272727,0.5247222222222222,0.5950875,0.5073772727272727,0.015625,0.02631578947368421,,0.10638297872340426,0.2765957446808511,6.699999999999999,25.865384615384617,0.16997167138810199,-32.0,,1.0,1.0,,,,,1.0,4.0,1.0,1.0,4.0,15.0,2.0,,,,,3.0,,,,1.0,,,,2.0,,,,,,,,,,0.8333333333333334,0.25,1.0,0.5,0.2222222222222222,,,,,,,,0.6666666666666666,,,,,0.8333333333333334,0.2,1.0,,,,,0.8,0.25,1.0,,,,,,,,,,,,,,True
