EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,OffRebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,DefThreePtRebounds,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3Assists,BadPassTurnovers,BlockedShortMidRange,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyFtPoints,ShortMidRangeAssists,LongMidRangeAssists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,OffLongMidRangeReboundPct,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceCorner3FGM,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,577.0,10,-17.0,17,17,8.0,1.0,6.0,34,1.0,1.0,3.0,2.0,4.0,25,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,21.73913043478261,0.5,0.14285714285714285,1.0,0.25,0.75,0.3333333333333333,0.6666666666666666,1.0,0.45455,0.4128,29.2,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612751,Bruce Brown,Bruce Brown,1628971,BKN,680.0,11,-4.0,23,22,5.0,1.0,1.0,45,,,,,,22,,,,2.0,2.0,3.0,,,1.0,,1.0,,5.0,,12.0,0.2857142857142857,0.25,,,,,,0.5,0.6737,,,0.21739130434782608,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.16666666666666666,0.1111111111111111,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612751,Landry Shamet,Landry Shamet,1629013,BKN,2938.0,49,-19.0,96,95,23.0,22.0,11.0,191,4.0,,12.0,4.0,16.0,120,4.0,,12.0,4.0,7.0,7.0,,,,,2.0,,23.0,0.8421052631578947,18.51851851851852,0.16,0.15555555555555556,,0.21052631578947367,0.631578947368421,,1.0,0.8947368421052632,0.5159552631578948,0.5172375,25.54375,0.23958333333333334,,1.0,,1.0,3.0,1.0,15.0,,2.0,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.3684210526315789,0.375,,,,,,0.2857142857142857,0.05263157894736842,,,,,0.05,0.25,14.366666666666667,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,9.0,3.0,3.0,1.0,3.0,1.0,3.0,0.75,0.25,0.25,0.25,0.375,0.375,0.0625,0.08333333333333333,0.15,0.2222222222222222,0.125,0.25,0.10526315789473684,0.5,0.5,1.0,0.25,0.25,1.0,0.25,0.2727272727272727,0.6666666666666666,1.0,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203460,1610612751,Andre Roberson,Andre Roberson,203460,BKN,3776.0,63,-19.0,127,124,34.0,22.0,13.0,251,4.0,,4.0,1.0,8.0,148,1.0,,4.0,4.0,8.0,15.0,1.0,2.0,4.0,,1.0,,34.0,0.5714285714285714,11.971830985915494,0.12121212121212122,0.125,0.14285714285714285,0.2857142857142857,0.2857142857142857,,0.2,1.0,0.5855392857142857,0.63803,24.474999999999998,0.2677165354330709,1.0,6.0,,1.0,6.0,1.0,6.0,3.0,,2.0,4.0,7.0,,2.0,1.0,,,0.16666666666666666,0.17857142857142858,0.2,0.3333333333333333,,0.11428571428571428,0.1206896551724138,0.125,0.1111111111111111,0.42857142857142855,0.16666666666666666,0.25,,,0.06666666666666667,0.14285714285714285,1.6166666666666665,,,,1.0,1.0,,1.0,1.0,,2.0,3.0,,1.0,,3.0,,2.0,1.0,0.125,,0.125,0.2,0.2,,,0.13043478260869565,0.1,0.15789473684210525,,,,,,,,,0.25,0.25,1.0,0.25,,0.25,0.3333333333333333,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.625,0.6,0.3333333333333333,0.5,1.0,0.13043478260869565,0.25,0.1111111111111111,0.1,1.0,0.75,0.3333333333333333,1.0,1.0,0.8,0.25,0.56435,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203943,1610612751,Noah Vonleh,Noah Vonleh,203943,BKN,188.0,3,-9.0,7,6,3.0,,,13,,,1.0,1.0,1.0,13,1.0,,1.0,,,,,,,,,,3.0,1.0,14.285714285714285,,,,,1.0,,1.0,1.0,0.53535,0.53535,25.7,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629185,1610612751,Chris Chiozza,Chris Chiozza,1629185,BKN,745.0,12,,25,24,1.0,5.0,3.0,49,1.0,,2.0,,3.0,19,,,2.0,1.0,4.0,4.0,,2.0,2.0,,1.0,,1.0,1.0,20.689655172413794,0.14285714285714285,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,1.0,0.5552,,24.366666666666664,0.04,,,,,,1.0,7.0,,,,,,,2.0,1.0,,,,1.0,0.875,,,,,,,,,,,,0.25,1.0,,,,,2.0,,,2.0,,,,3.0,3.0,2.0,,3.0,,,0.5,0.6666666666666666,,0.6666666666666666,,,,,0.5,,0.5,0.5,,,,,,,,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,5.0,,,,,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612751,DeAndre Jordan,DeAndre Jordan,201599,BKN,1320.0,22,-19.0,44,47,21.0,13.0,5.0,91,,,,,,55,,,,3.0,5.0,6.0,,1.0,1.0,,2.0,,21.0,,12.0,0.3333333333333333,0.25,0.5,,,,,1.0,0.7224333333333334,0.7276,,0.4772727272727273,3.0,3.0,,3.0,3.0,1.0,7.0,1.0,4.0,,1.0,1.0,1.0,4.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7,,,0.06666666666666667,0.041666666666666664,,,1.0,1.0,1.0,0.6666666666666666,,0.25,0.25,0.6333333333333333,,,,,,,,,,2.0,,,,,2.0,,2.0,,,,,1.0,0.5,,,0.18181818181818182,1.0,,0.6666666666666666,,,,,,,,,,,,,,0.2857142857142857,1.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,0.08333333333333333,,,1.0,1.0,,,1.0,1.0,,0.2857142857142857,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629651,1610612751,Nicolas Claxton,Nicolas Claxton,1629651,BKN,1471.0,25,-4.0,48,45,2.0,4.0,6.0,93,,,,,,63,,,,3.0,3.0,5.0,1.0,2.0,3.0,,2.0,,2.0,,24.074074074074073,0.25,0.15789473684210525,0.2,,,,,0.8,0.62345,,,0.041666666666666664,7.0,8.0,2.0,8.0,10.0,2.0,18.0,1.0,14.0,1.0,2.0,2.0,2.0,3.0,2.0,0.875,1.0,0.8,0.8,0.8181818181818182,0.1,,0.16666666666666666,0.09523809523809523,,1.0,0.8,0.875,1.0,0.8571428571428571,0.2,0.18181818181818182,0.18181818181818182,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,2.0,,,2.0,2.0,,2.0,2.0,2.0,,6.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.125,0.5,,,,0.2222222222222222,,,1.0,1.0,,,,,,0.1111111111111111,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612751,James Harden,James Harden,201935,BKN,2054.0,34,-9.0,67,64,15.0,4.0,9.0,131,,,12.0,4.0,12.0,88,4.0,,12.0,1.0,4.0,5.0,1.0,4.0,2.0,,7.0,,15.0,0.6,38.96103896103896,0.0625,0.14285714285714285,,,0.6,,0.5714285714285714,0.75,0.5235875,0.53055,26.75833333333333,0.22388059701492538,1.0,3.0,4.0,3.0,8.0,11.0,35.0,1.0,,1.0,,1.0,1.0,14.0,4.0,,,0.375,0.6,0.6730769230769231,0.125,,,0.03225806451612903,,,0.15,0.3333333333333333,0.5,,0.2,0.24,0.3333333333333333,6.975,1.0,1.0,,6.0,,2.0,6.0,,2.0,13.0,,18.0,6.0,,3.0,,13.0,,0.5,0.5,0.5,0.7142857142857143,0.8125,,,0.25,0.14285714285714285,0.2727272727272727,,0.05,1.0,1.0,,,,,0.5,0.5,,,0.5,0.5,0.37142857142857144,,1.0,1.0,1.0,,,,3.0,3.0,2.0,3.0,6.0,,8.0,,8.0,,6.0,16.0,1.0,,1.0,2.0,2.0,,3.0,,1.0,1.0,1.0,1.0,,,,0.6666666666666666,,0.5,0.3333333333333333,0.75,,0.07692307692307693,,,0.1,,1.0,,,,0.14285714285714285,1.0,0.7586,0.08571428571428572,,3.0,,,1.0,1.0,1.0,1.0,,,,0.25,0.25,,3.0,1.0,1.0,1.0,2.0,0.25,0.15384615384615385,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202681,1610612751,Kyrie Irving,Kyrie Irving,202681,BKN,1021.0,17,-6.0,37,37,15.0,15.0,1.0,74,,,,,,41,,,,,1.0,1.0,2.0,3.0,,,,,15.0,,28.94736842105263,,0.058823529411764705,,,,,,0.125,0.4207125,0.4085666666666667,,0.40540540540540543,,1.0,3.0,4.0,8.0,,8.0,,,1.0,,,,,,,,0.5,0.5,0.5,0.125,,,,,,0.125,,,,0.375,,,11.825,2.0,4.0,,,,,,,,2.0,,,,,1.0,,2.0,,,,,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,,0.2,,0.5,0.5,0.5,,,,,,,,,,,0.25,,,,1.0,,,,,,1.0,3.0,8.0,,2.0,3.0,5.0,3.0,1.0,13.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,0.3333333333333333,,,1.0,0.3333333333333333,,,,,,1.0,,,,,0.3333333333333333,,,,,1.0,1.0,,2.0,,,2.0,,,,0.6666666666666666,0.6666666666666666,,,,1.0,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
