EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,Loose Ball Fouls Drawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,HeaveMakes
1628382,1610612760,Justin Jackson,Justin Jackson,1628382,OKC,8287.0,138,-1,291,287,57,55,23,578,5.0,6.0,1.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,2.0,11.0,2.0,3.0,5.0,18.0,1.0,3.0,12.0,22.0,7.0,29.0,12.0,57.0,318,2.0,2.0,3.0,4.0,2.0,4.0,6.0,1.0,5.0,12.0,12.0,18.0,3.0,18.0,5.0,5.0,7.0,12.0,5.0,2.0,4.0,1.0,31.0,3.0,1.0,7,3.0,10,4.0,14,1.0,6.0,4.0,2.0,6.0,4.0,2.0,2.0,8,1.0,1.0,4.0,2.0,13.0,2.0,13.0,1.0,6.0,1.0,5.0,57,1.0,0.5,0.5,0.8571428571428571,0.2413793103448276,0.2413793103448276,0.5454545454545454,1.0,0.5,0.4411764705882353,0.4,0.2,0.5,0.4,0.22727272727272727,0.5686274509803921,20.569620253164555,0.75,0.045454545454545456,0.0196078431372549,0.11475409836065574,0.038461538461538464,0.07874015748031496,0.031007751937984496,0.03571428571428571,0.05357142857142857,0.045454545454545456,0.16666666666666666,0.12244897959183673,0.08333333333333333,0.03125,0.11764705882352941,0.8333333333333334,0.8333333333333334,0.6,0.21568627450980393,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.09803921568627451,0.2,0.2,1.0,0.21568627450980393,0.18181818181818182,0.18181818181818182,1.0,0.35294117647058826,0.2777777777777778,0.2777777777777778,0.8,0.2,1.0,1.0,0.4,0.2,0.1,1.0,0.3,0.3,0.6862745098039216,0.2777777777777778,0.5119,0.679,0.516155,0.10714285714285714,0.2222222222222222,0.07017543859649122,0.08771929824561403,8.822727272727272,25.072413793103443,0.1958762886597938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628396,1610612760,Tony Bradley,Tony Bradley,1628396,OKC,14667.0,244,-40,504,505,84,108,59,1009,39.0,48.0,11.0,16.0,8.0,9.0,13.0,21.0,,2.0,,,,,,1.0,,1.0,52.0,71.0,,1.0,18.0,122.0,603,15.0,21.0,,36.0,12.0,13.0,1.0,2.0,26.0,70.0,34.0,,,1.0,,6.0,5.0,11.0,4.0,1.0,3.0,3.0,27.0,5.0,26.0,22,25.0,55,32.0,87,4.0,8.0,6.0,2.0,6.0,3.0,12.0,3.0,18,1.0,5.0,19.0,2.0,23.0,,26.0,2.0,14.0,,26.0,84,,0.6730769230769231,0.8333333333333334,,,,0.7323943661971831,0.7142857142857143,0.9230769230769231,0.7222222222222222,0.7142857142857143,0.8571428571428571,0.7261904761904762,0.6923076923076923,0.8666666666666667,0.013888888888888888,17.86339754816112,0.3333333333333333,0.21551724137931033,0.22033898305084745,0.18181818181818182,0.050505050505050504,0.19831223628691982,0.14285714285714285,0.18,0.04938271604938271,0.1568627450980392,0.3333333333333333,0.2,0.11538461538461539,0.2857142857142857,0.6666666666666666,0.8125,0.8863636363636364,0.6153846153846154,0.2916666666666667,0.6190476190476191,0.6842105263157895,0.8461538461538461,0.027777777777777776,,,,,,,,0.013888888888888888,,,,0.7619047619047619,0.6875,,,,0.6428571428571429,0.8888888888888888,,0.07142857142857142,0.6805555555555556,,0.5657590277777778,0.6470842105263157,0.607975,0.16666666666666666,0.1686746987951807,0.29508196721311475,0.21311475409836064,3.7253521126760556,25.2,0.16666666666666666,6.0,20.0,6.0,1.0,8.0,1.0,3.0,1.0,6.0,8.0,5.0,3.0,8.0,7.0,2.0,1.0,1.0,0.08450704225352113,0.08333333333333333,0.09523809523809523,0.6153846153846154,0.1,0.32558139534883723,0.12,0.05555555555555555,0.21951219512195122,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629004,1610612760,Svi Mykhailiuk,Svi Mykhailiuk,1629004,OKC,18906.0,315,-26,673,667,137,119,82,1340,22.0,38.0,2.0,5.0,6.0,8.0,3.0,17.0,6.0,10.0,11.0,25.0,5.0,4.0,8.0,35.0,,2.0,31.0,65.0,19.0,60.0,4.0,123.0,747,3.0,7.0,5.0,15.0,8.0,13.0,6.0,1.0,23.0,40.0,22.0,57.0,,34.0,8.0,11.0,10.0,21.0,6.0,4.0,6.0,3.0,52.0,2.0,3.0,14,18.0,32,6.0,38,1.0,9.0,8.0,1.0,14.0,5.0,9.0,9.0,23,2.0,7.0,17.0,,11.0,3.0,7.0,,2.0,1.0,23.0,137,1.0,0.6451612903225806,0.6666666666666666,1.0,0.31666666666666665,0.3220338983050847,0.47692307692307695,0.42857142857142855,0.6153846153846154,0.476,0.5,0.5789473684210527,0.48046875,0.5357142857142857,0.575,0.48,19.764397905759164,0.6086956521739131,0.11464968152866242,0.01675977653631285,0.10071942446043165,0.014705882352941176,0.10810810810810811,0.015873015873015872,0.012195121951219513,0.019230769230769232,0.0847457627118644,0.10256410256410256,0.09803921568627451,0.10810810810810811,0.015873015873015872,0.304,0.5789473684210527,0.6285714285714286,0.7272727272727273,0.136,0.17647058823529413,0.23076923076923078,0.3333333333333333,0.08,0.6,0.8571428571428571,0.5,0.2,0.44,0.44,1.0,0.28,0.22857142857142856,0.22857142857142856,1.0,0.4166666666666667,0.4,0.5,0.4166666666666667,,0.42105263157894735,0.75,0.21052631578947367,0.10526315789473684,0.784,0.23529411764705882,0.5409209677419355,0.562075,0.5455105263157894,0.015748031496062992,0.029850746268656716,0.12195121951219512,0.18699186991869918,5.684615384615387,25.166666666666664,0.20356612184249628,3.0,2.0,10.0,1.0,,1.0,4.0,1.0,3.0,,,,1.0,1.0,,,2.0,0.15384615384615385,0.07894736842105263,0.23529411764705882,,0.05,0.014492753623188406,0.03571428571428571,,0.15254237288135594,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.3,0.4,1.0,0.5,,,,,,,,,,,,,,,,,True,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,28493.0,475,-58,988,978,174,192,112,1966,39.0,53.0,10.0,12.0,7.0,9.0,16.0,37.0,11.0,24.0,7.0,14.0,2.0,1.0,14.0,32.0,5.0,6.0,66.0,114.0,21.0,46.0,13.0,208.0,1163,12.0,16.0,7.0,34.0,11.0,17.0,7.0,1.0,29.0,64.0,68.0,60.0,3.0,32.0,14.0,22.0,28.0,50.0,17.0,11.0,15.0,6.0,128.0,10.0,9.0,30,18.0,53,20.0,73,,12.0,5.0,7.0,16.0,8.0,13.0,8.0,29,1.0,29.0,53.0,1.0,32.0,2.0,24.0,4.0,14.0,,29.0,174,,0.48484848484848486,0.5245901639344263,0.9523809523809523,0.45652173913043476,0.45652173913043476,0.5789473684210527,0.75,0.6470588235294118,0.609375,0.717391304347826,0.5833333333333334,0.611764705882353,0.7391304347826086,0.58,0.2875,17.767857142857142,0.5517241379310345,0.07929515418502203,0.03982300884955752,0.14018691588785046,0.04926108374384237,0.10884353741496598,0.04428904428904429,0.0594059405940594,0.03773584905660377,0.06493506493506493,0.10909090909090909,0.14457831325301204,0.125,,0.33125,0.7358490566037735,0.78,0.5641025641025641,0.23125,0.43243243243243246,0.48484848484848486,0.25,0.15,0.4583333333333333,0.4583333333333333,0.5454545454545454,0.0875,0.5,0.5,1.0,0.2,0.4375,0.4375,0.9285714285714286,0.5217391304347826,0.8333333333333334,0.1,0.08695652173913043,0.21739130434782608,0.375,0.7777777777777778,0.041666666666666664,0.25,0.61875,0.4375,0.5119140625,0.5562285714285714,0.5009374999999999,0.08235294117647059,0.11290322580645161,0.16346153846153846,0.13942307692307693,7.397368421052632,25.026086956521745,0.17611336032388664,1.0,10.0,7.0,1.0,5.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,,,2.0,0.06140350877192982,0.05660377358490566,0.10810810810810811,0.2777777777777778,0.04,0.012048192771084338,0.047619047619047616,0.09090909090909091,0.07368421052631578,1.0,1.0,1.0,3.0,2.0,,1.0,5.0,,,,2.0,2.0,,0.42857142857142855,0.2857142857142857,,0.5,1.0,1.0,2.0,1.0,4.0,1.0,0.4,1.0,0.16666666666666666,,,,,,,,,,True,,
1629660,1610612760,Ty Jerome,Ty Jerome,1629660,OKC,47266.0,788,-134,1658,1648,365,356,185,3306,20.0,32.0,2.0,4.0,4.0,8.0,35.0,71.0,2.0,16.0,13.0,30.0,1.0,7.0,58.0,138.0,12.0,28.0,57.0,119.0,71.0,168.0,26.0,353.0,1888,5.0,13.0,13.0,34.0,16.0,30.0,35.0,10.0,63.0,26.0,88.0,174.0,39.0,136.0,58.0,70.0,50.0,120.0,36.0,14.0,51.0,13.0,290.0,4.0,6.0,38,41.0,81,10.0,91,3.0,20.0,15.0,5.0,24.0,18.0,23.0,6.0,47,,33.0,61.0,2.0,32.0,4.0,34.0,1.0,14.0,2.0,63.0,364,1.0,0.22807017543859648,0.23214285714285715,0.8169014084507042,0.4226190476190476,0.42771084337349397,0.4789915966386555,0.38461538461538464,0.5333333333333333,0.5696864111498258,0.6538461538461539,0.4076923076923077,0.5827814569536424,0.6538461538461539,0.45,0.5853658536585366,18.64951768488746,0.5106382978723404,0.10512820512820513,0.015151515151515152,0.10326086956521739,0.0111731843575419,0.10422163588390501,0.013262599469496022,0.027472527472527472,0.010638297872340425,0.0948905109489051,0.13333333333333333,0.1111111111111111,0.07865168539325842,0.02142857142857143,0.11149825783972125,0.625,0.6451612903225806,0.2,0.24738675958188153,0.49295774647887325,0.5384615384615384,0.2,0.05574912891986063,0.125,0.125,1.0,0.10452961672473868,0.43333333333333335,0.4482758620689655,0.9230769230769231,0.4808362369337979,0.42028985507246375,0.4264705882352941,0.7931034482758621,0.15384615384615385,0.5,,0.038461538461538464,0.46153846153846156,0.12307692307692308,0.5,0.1076923076923077,0.4307692307692308,0.6968641114982579,0.4264705882352941,0.4840515845070423,0.51714,0.45496587301587305,0.04666666666666667,0.10606060606060606,0.09631728045325778,0.17847025495750707,8.042016806722689,26.561904761904763,0.22014475271411338,,2.0,7.0,,2.0,1.0,13.0,2.0,1.0,6.0,1.0,4.0,6.0,3.0,,,1.0,0.058823529411764705,0.03125,0.08450704225352113,0.05405405405405406,,0.006756756756756757,,0.013157894736842105,0.09815950920245399,0.5,1.0,2.0,8.0,7.0,2.0,6.0,9.0,4.0,5.0,3.0,,,,0.6153846153846154,0.2,,1.0,1.0,0.2857142857142857,7.0,5.0,,,0.5833333333333334,0.8571428571428571,0.17857142857142858,3.0,1.0,1.0,0.017857142857142856,0.03333333333333333,0.014492753623188406,,,,True,,
203121,1610612760,Darius Miller,Darius Miller,203121,OKC,2391.0,40,8,83,85,32,30,6,168,,,,,,,,,1.0,1.0,,2.0,,1.0,3.0,9.0,,2.0,1.0,1.0,3.0,11.0,4.0,15.0,84,,,,,,,3.0,,3.0,,2.0,6.0,3.0,9.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,,13.0,,,1,2.0,3,,3,,6.0,4.0,2.0,,,1.0,,1,,,,,3.0,,4.0,,,,3.0,32,,,,0.6666666666666666,0.2727272727272727,0.2727272727272727,1.0,,,0.4583333333333333,,0.5,0.5769230769230769,,0.5,0.9166666666666666,15.384615384615383,,0.07142857142857142,,0.07692307692307693,,0.07317073170731707,,,,,0.16666666666666666,0.1,,,,,,,,,,,0.08333333333333333,1.0,1.0,,0.16666666666666666,,,,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.3333333333333333,0.5430083333333333,,0.52875,0.15384615384615385,,,0.2,14.6,25.745454545454546,0.3855421686746988,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,0.07142857142857142,1.0,,,,1.0,,,,1.0,,,,,,,0.3333333333333333,,,,,,1.0,,,,,0.5,,,,,,,1.0,2.0,0.16666666666666666,True,,
1630197,1610612760,Aleksej Pokusevski,Aleksej Pokusevski,1630197,OKC,12211.0,204,-17,426,434,107,62,47,860,5.0,12.0,1.0,4.0,2.0,5.0,7.0,16.0,5.0,14.0,4.0,12.0,,4.0,12.0,32.0,2.0,3.0,17.0,42.0,16.0,44.0,12.0,94.0,498,1.0,5.0,2.0,8.0,2.0,15.0,7.0,1.0,5.0,18.0,16.0,42.0,6.0,32.0,12.0,16.0,8.0,24.0,6.0,2.0,10.0,4.0,56.0,3.0,5.0,15,15.0,32,8.0,40,3.0,3.0,2.0,1.0,13.0,5.0,5.0,8.0,18,,6.0,7.0,,11.0,,15.0,1.0,7.0,1.0,4.0,106,,0.5294117647058824,0.5625,0.875,0.36363636363636365,0.36363636363636365,0.40476190476190477,0.2,0.13333333333333333,0.47674418604651164,0.5714285714285714,0.09090909090909091,0.5053763440860215,0.5714285714285714,0.10869565217391304,0.5116279069767442,23.36842105263158,0.7222222222222222,0.13636363636363635,0.05434782608695652,0.15,0.03571428571428571,0.14285714285714285,0.045454545454545456,0.09523809523809523,0.04411764705882353,0.15384615384615385,0.13636363636363635,0.13513513513513514,0.19230769230769232,0.058823529411764705,0.13953488372093023,0.4166666666666667,0.4166666666666667,0.8,0.18604651162790697,0.4375,0.4375,0.42857142857142855,0.16279069767441862,0.35714285714285715,0.38461538461538464,0.4,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,0.37209302325581395,0.375,0.375,0.8333333333333334,0.5714285714285714,0.25,,,0.2857142857142857,0.22727272727272727,0.4,0.18181818181818182,0.13636363636363635,0.6511627906976745,0.375,0.5132529069767443,0.6247333333333334,0.5063500000000001,0.07608695652173914,0.14583333333333334,0.0851063829787234,0.05319148936170213,9.38809523809524,25.511363636363637,0.2511737089201878,,2.0,1.0,,2.0,1.0,6.0,,,3.0,2.0,1.0,3.0,1.0,,,,0.023809523809523808,,,0.25,,0.030303030303030304,,,0.12244897959183673,0.3333333333333333,,,2.0,,,2.0,,,4.0,,,,,1.0,,0.07142857142857142,,,,2.0,,,,1.0,0.5,,,1.0,,,,,,,,True,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,6853.0,114,-13,241,232,62,58,28,473,13.0,23.0,2.0,2.0,2.0,6.0,9.0,20.0,2.0,3.0,2.0,2.0,1.0,,5.0,18.0,3.0,4.0,24.0,46.0,7.0,20.0,21.0,90.0,279,3.0,3.0,4.0,11.0,4.0,13.0,4.0,12.0,23.0,6.0,42.0,9.0,12.0,18.0,5.0,12.0,10.0,22.0,9.0,1.0,12.0,,54.0,,2.0,6,5.0,12,2.0,14,1.0,3.0,2.0,1.0,9.0,4.0,7.0,5.0,16,,2.0,6.0,,20.0,1.0,24.0,1.0,6.0,5.0,23.0,62,5.0,0.125,0.13043478260869565,0.42857142857142855,0.35,0.35,0.5217391304347826,1.0,0.3076923076923077,0.5227272727272727,0.6428571428571429,0.3235294117647059,0.5844155844155844,0.6875,0.4791666666666667,0.30303030303030304,34.70149253731343,0.5625,0.10638297872340426,0.037037037037037035,0.10714285714285714,,0.10679611650485436,0.019417475728155338,0.047619047619047616,,0.0625,0.25,0.11627906976744186,0.07692307692307693,0.03571428571428571,0.3484848484848485,0.5652173913043478,0.6842105263157895,0.07692307692307693,0.30303030303030304,0.45,0.5,0.2222222222222222,0.045454545454545456,0.6666666666666666,0.6666666666666666,,0.030303030303030304,1.0,1.0,1.0,0.2727272727272727,0.2777777777777778,0.2777777777777778,0.2,0.2857142857142857,1.0,0.5,0.14285714285714285,0.42857142857142855,0.35294117647058826,0.3333333333333333,,0.23529411764705882,0.6515151515151515,0.2777777777777778,0.5065015151515151,0.6639666666666666,0.44259411764705886,0.09722222222222222,0.11764705882352941,0.12222222222222222,0.25555555555555554,5.9173913043478255,25.075,0.2572614107883817,2.0,2.0,6.0,,1.0,,5.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,0.13043478260869565,0.17391304347826086,0.1,0.2,,0.041666666666666664,,,0.08695652173913043,1.0,1.0,,1.0,1.0,,,3.0,,3.0,,,,,0.25,0.25,,1.0,1.0,,,1.0,,,,,0.25,,1.0,,,,,,1.0,0.047619047619047616,True,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,3851.0,64,12,135,131,17,14,11,266,3.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,,,6.0,15.0,,3.0,6.0,11.0,7.0,17.0,,33.0,132,1.0,1.0,,2.0,2.0,2.0,3.0,,7.0,8.0,4.0,18.0,3.0,15.0,6.0,1.0,,1.0,,,1.0,,2.0,,2.0,5,6.0,12,2.0,14,1.0,1.0,1.0,,2.0,,,2.0,2,1.0,5.0,7.0,,,,,,,,7.0,17,,0.6666666666666666,0.8,0.8571428571428571,0.4117647058823529,0.4117647058823529,0.5454545454545454,1.0,1.0,0.5892857142857143,1.0,0.7,0.5892857142857143,1.0,0.7,0.6071428571428571,20.408163265306122,1.0,0.1935483870967742,0.10526315789473684,0.1724137931034483,,0.18333333333333332,0.03389830508474576,0.09090909090909091,,0.2222222222222222,,0.18181818181818182,0.14285714285714285,0.06666666666666667,0.14285714285714285,0.75,0.75,0.6666666666666666,0.14285714285714285,0.5,0.5,0.5,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.5,0.5,1.0,0.5357142857142857,0.4,0.4,0.8333333333333334,1.0,1.0,,,,0.2,1.0,,0.6,0.75,0.4,0.49689642857142857,0.3841,0.48517,,,0.06060606060606061,0.21212121212121213,8.181818181818183,25.735294117647058,0.1259259259259259,,2.0,,,1.0,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,0.3333333333333333,,0.2,,,0.25,0.5,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,True,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,9150.0,152,-47,329,322,93,82,37,651,17.0,26.0,4.0,5.0,3.0,6.0,3.0,11.0,2.0,4.0,1.0,4.0,,2.0,8.0,21.0,,6.0,22.0,41.0,9.0,25.0,23.0,94.0,371,5.0,8.0,,14.0,4.0,10.0,8.0,4.0,18.0,22.0,22.0,21.0,6.0,21.0,8.0,7.0,4.0,11.0,4.0,,6.0,,26.0,4.0,6.0,9,20.0,30,10.0,40,6.0,4.0,3.0,1.0,8.0,3.0,4.0,5.0,12,1.0,5.0,10.0,,17.0,,31.0,1.0,14.0,1.0,18.0,93,1.0,0.5,0.5789473684210527,0.7777777777777778,0.36,0.36,0.5365853658536586,0.625,0.4,0.5378787878787878,0.625,0.3888888888888889,0.5875,0.7,0.42857142857142855,0.3787878787878788,24.797843665768195,0.6666666666666666,0.26666666666666666,0.08,0.1267605633802817,0.05405405405405406,0.19863013698630136,0.06711409395973154,0.075,0.06779661016949153,0.19230769230769232,0.34615384615384615,0.1346153846153846,0.10526315789473684,0.1935483870967742,0.3939393939393939,0.6538461538461539,0.68,0.47058823529411764,0.16666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.06060606060606061,0.5,0.5,1.0,0.06060606060606061,0.25,0.25,1.0,0.3181818181818182,0.38095238095238093,0.38095238095238093,0.75,0.625,0.8,0.25,,,0.3333333333333333,0.5,0.1111111111111111,0.3333333333333333,0.7727272727272727,0.38095238095238093,0.5291265151515151,0.5677,0.5065750000000001,0.17721518987341772,0.25925925925925924,0.14893617021276595,0.19148936170212766,4.236585365853658,25.416000000000004,0.2826747720364742,4.0,6.0,3.0,,1.0,,3.0,,1.0,3.0,2.0,1.0,3.0,2.0,,,2.0,0.07317073170731707,0.038461538461538464,0.18181818181818182,0.09090909090909091,,0.10714285714285714,,,0.2608695652173913,0.6666666666666666,,,,2.0,,1.0,2.0,,1.0,1.0,,,,,0.25,,,,,,2.0,,,,,0.3333333333333333,,2.0,,,,,,,,True,,
