EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,PenaltyFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Travels,SecondChanceTurnovers,Charge Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,RecoveredBlocks,LongMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,BlockedArc3,on,Defensive 3 Seconds Violations,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends
1626143,1610612765,Jahlil Okafor,Jahlil Okafor,1626143,DET,2888.0,48,-14,103,105,32.0,22,12.0,208,8.0,11.0,5.0,7.0,1.0,1.0,1.0,2.0,2.0,9.0,15.0,1.0,19.0,101,5.0,7.0,10.0,2.0,4.0,4.0,4.0,14.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,1.0,7.0,8.0,15.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,32.0,0.2222222222222222,0.5,0.6,0.7142857142857143,0.5,0.6,0.7142857142857143,0.5,0.59375,0.7142857142857143,0.5,0.0666666666666666,0.0909090909090909,15.384615384615383,0.5,0.0294117647058823,0.1724137931034483,0.2222222222222222,0.1428571428571428,0.1147540983606557,0.16,0.1176470588235294,0.3333333333333333,0.2222222222222222,0.1333333333333333,0.1666666666666666,0.0909090909090909,0.2631578947368421,0.125,0.7333333333333333,0.7272727272727273,0.8,0.25,0.1333333333333333,0.5,0.5,0.1333333333333333,1.0,0.7142857142857143,0.25,1.0,0.7333333333333333,0.6083533333333333,0.63364,0.4206999999999999,0.0625,0.0625,0.5263157894736842,0.2105263157894736,3.866666666666666,0.3106796116504854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626153,1610612765,Delon Wright,Delon Wright,1626153,DET,4166.0,69,-22,140,139,55.0,56,21.0,279,4.0,6.0,1.0,1.0,2.0,2.0,,3.0,2.0,5.0,11.0,6.0,22.0,171,1.0,2.0,5.0,2.0,6.0,7.0,2.0,8.0,2.0,1.0,3.0,8.0,1.0,21.0,1.0,2.0,2.0,2.0,5.0,3.0,8.0,1.0,,1.0,1.0,1.0,2.0,,3.0,,5.0,,8.0,2.0,1.0,,1.0,,7.0,55.0,0.2,0.25,0.4545454545454545,0.5,0.3333333333333333,0.5,0.8333333333333334,0.2857142857142857,0.55,0.8333333333333334,0.3888888888888889,0.0909090909090909,0.1666666666666666,13.836477987421382,0.5,0.0666666666666666,0.0512820512820512,0.1111111111111111,0.0333333333333333,0.0833333333333333,0.0434782608695652,,0.0714285714285714,0.1666666666666666,,0.1428571428571428,,0.0666666666666666,0.3333333333333333,0.375,0.6666666666666666,0.8,0.25,0.1875,,,0.125,0.3333333333333333,1.0,0.2857142857142857,1.0,0.6875,0.5358718749999999,0.613,0.4695071428571428,0.1111111111111111,0.1538461538461538,0.2272727272727272,0.3181818181818182,5.190909090909091,0.3928571428571428,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.4,1.0,0.4,0.3125,0.125,0.0555555555555555,0.2,0.125,0.5,0.5,0.0625,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3333333333333333,1.0,1.0,0.1428571428571428,0.25,25.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629635,1610612765,Sekou Doumbouya,Sekou Doumbouya,1629635,DET,7747.0,129,-58,267,266,51.0,70,36.0,533,8.0,20.0,2.0,6.0,2.0,6.0,,7.0,1.0,8.0,28.0,7.0,32.0,320,2.0,8.0,4.0,2.0,7.0,10.0,10.0,6.0,4.0,5.0,4.0,5.0,3.0,11.0,,4.0,10.0,14.0,26.0,4.0,30.0,3.0,3.0,1.0,1.0,4.0,5.0,4.0,18.0,,6.0,,11.0,6.0,1.0,1.0,1.0,,10.0,51.0,0.625,0.8333333333333334,0.2857142857142857,0.25,0.2857142857142857,0.2551020408163265,0.2,0.35,0.2962962962962963,0.2,0.4166666666666667,0.1785714285714285,0.2,19.032258064516128,0.2,0.21875,0.0519480519480519,0.2222222222222222,,0.2201834862385321,0.0273972602739726,0.0769230769230769,0.0434782608695652,,,,0.1739130434782608,0.21875,0.2307692307692307,0.4081632653061224,0.4,0.5,0.625,0.1428571428571428,,,0.0204081632653061,0.6,0.3333333333333333,0.6,0.3333333333333333,0.8367346938775511,0.5675836734693878,0.550875,0.571465,0.1111111111111111,0.1818181818181818,0.125,0.3125,4.1035714285714295,0.1910112359550561,,1.0,9.0,2.0,12.0,,1.0,2.0,3.0,21.0,,2.0,3.0,3.0,9.0,12.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,1.0,,1.0,0.1428571428571428,,0.1428571428571428,0.4285714285714285,0.1666666666666666,0.2058823529411764,0.4285714285714285,,,,0.1836734693877551,0.1111111111111111,0.1111111111111111,1.0,0.2448979591836734,0.1666666666666666,0.1666666666666666,1.0,0.1,,,0.2,0.1666666666666666,24.91428571428572,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.1428571428571428,0.1,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630180,1610612765,Saddiq Bey,Saddiq Bey,1630180,DET,7075.0,118,-20,246,242,76.0,60,35.0,488,2.0,6.0,,,1.0,1.0,,2.0,1.0,2.0,9.0,9.0,46.0,280,,,6.0,1.0,1.0,11.0,2.0,2.0,,1.0,2.0,2.0,2.0,4.0,,,5.0,8.0,16.0,,16.0,3.0,1.0,1.0,1.0,5.0,6.0,5.0,10.0,,9.0,1.0,12.0,5.0,,,,,11.0,76.0,0.5,0.5,0.2222222222222222,,1.0,0.5441176470588235,0.6,0.5714285714285714,0.575,0.6,0.6111111111111112,0.1111111111111111,,15.807560137457044,0.1666666666666666,0.1538461538461538,,0.1041666666666666,,0.13,,,,,,,0.0625,0.0857142857142857,0.1538461538461538,0.1764705882352941,0.3333333333333333,0.3333333333333333,0.5,0.0588235294117647,,,0.0294117647058823,,,0.1428571428571428,1.0,0.9117647058823528,0.5550161764705881,0.544725,0.582607142857143,0.1282051282051282,0.3571428571428571,0.1304347826086956,0.2391304347826087,5.033333333333333,0.3089430894308943,,3.0,7.0,8.0,18.0,1.0,3.0,4.0,11.0,25.0,2.0,5.0,6.0,3.0,30.0,18.0,8.0,,,,,,3.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,0.9090909090909092,0.44,0.4,0.44,0.7352941176470589,0.3,0.1935483870967742,0.2,,,,0.2058823529411764,0.4285714285714285,0.4285714285714285,1.0,0.5294117647058824,0.4444444444444444,0.4444444444444444,0.875,0.6,0.3333333333333333,1.0,0.5714285714285714,0.4444444444444444,25.328,2.0,2.0,1.0,2.0,,,,,0.3333333333333333,0.5,0.4,0.2857142857142857,0.25,1.0,1.0,3.0,3.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201565,1610612765,Derrick Rose,Derrick Rose,201565,DET,20494.0,342,-71,710,705,240.0,229,94.0,1415,28.0,61.0,2.0,5.0,9.0,24.0,20.0,43.0,41.0,66.0,145.0,42.0,213.0,811,3.0,10.0,9.0,18.0,47.0,57.0,26.0,106.0,4.0,10.0,33.0,63.0,22.0,156.0,2.0,4.0,8.0,15.0,23.0,6.0,29.0,18.0,9.0,16.0,6.0,13.0,29.0,7.0,17.0,,34.0,1.0,50.0,23.0,4.0,1.0,4.0,,57.0,240.0,0.1969696969696969,0.203125,0.4551724137931034,0.3,0.3829787234042553,0.4646739130434782,0.2142857142857142,0.325,0.5144927536231884,0.28125,0.4071428571428571,0.0689655172413793,0.0983606557377049,28.850855745721272,0.5517241379310345,0.0867052023121387,0.0204081632653061,0.0666666666666666,0.0125786163522012,0.0784982935153583,0.0169014084507042,0.0105263157894736,0.0163934426229508,0.05,0.009009009009009,0.0208333333333333,0.06,0.0555555555555555,0.1,0.3315217391304347,0.4590163934426229,0.509090909090909,0.2857142857142857,0.233695652173913,0.4651162790697674,0.4878048780487805,0.2228260869565217,0.3571428571428571,0.4,0.4,0.375,0.5434782608695652,0.5071771739130435,0.4994833333333333,0.5244949999999999,0.1170731707317073,0.1393939393939394,0.0422535211267605,0.2676056338028169,7.895172413793098,0.3380281690140845,18.0,1.0,4.0,12.0,35.0,,4.0,12.0,13.0,39.0,,4.0,13.0,18.0,27.0,35.0,12.0,30.0,18.0,12.0,7.0,4.0,,2.0,9.0,2.0,7.0,1.0,2.0,3.0,3.0,2.0,0.6923076923076923,0.3333333333333333,,0.3333333333333333,0.2119565217391304,,0.0760869565217391,0.1612903225806451,0.0212765957446808,0.4390243902439024,0.4615384615384615,0.0217391304347826,0.25,0.25,1.0,0.1902173913043478,0.3428571428571428,0.3428571428571428,0.6666666666666666,0.2857142857142857,,,0.2,0.3428571428571428,25.9,,1.0,1.0,1.0,1.0,1.0,3.0,,0.0769230769230769,0.0465116279069767,,0.0166666666666666,0.0833333333333333,,,12.0,1.0,1.0,2.0,,,,3.0,4.0,10.0,1.0,1.0,1.0,0.048780487804878,0.25,0.15,0.1111111111111111,0.025,,,,,,,,,,,True,,,,,,,
1628367,1610612765,Josh Jackson,Josh Jackson,1628367,DET,11050.0,184,-35,384,386,120.0,105,50.0,770,12.0,19.0,1.0,2.0,3.0,5.0,4.0,15.0,2.0,16.0,36.0,15.0,74.0,412,1.0,3.0,2.0,3.0,6.0,21.0,20.0,12.0,,10.0,8.0,11.0,7.0,25.0,1.0,,11.0,10.0,22.0,3.0,25.0,7.0,6.0,7.0,4.0,13.0,20.0,9.0,22.0,1.0,18.0,,25.0,11.0,6.0,5.0,7.0,,21.0,120.0,0.625,0.625,0.4444444444444444,0.3333333333333333,0.5,0.3933333333333333,0.1,0.46875,0.4302325581395348,0.1,0.4772727272727273,0.2777777777777778,0.3157894736842105,23.702031602708804,0.35,0.0970873786407767,,0.1486486486486486,0.010752688172043,0.1186440677966101,0.0052910052910052,,,,,0.0303030303030303,0.0588235294117647,0.1454545454545454,0.1578947368421052,0.2533333333333333,0.631578947368421,0.9230769230769232,0.75,0.2,0.2666666666666666,0.3636363636363636,0.0266666666666666,0.2,0.5,0.3125,0.6,0.7733333333333333,0.5371773333333333,0.5416249999999999,0.522365625,0.1325301204819277,0.25,0.027027027027027,0.2837837837837837,5.208333333333332,0.3125,,5.0,16.0,4.0,23.0,,3.0,6.0,9.0,39.0,,7.0,10.0,6.0,27.0,23.0,4.0,3.0,3.0,,,1.0,1.0,,1.0,5.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,0.2307692307692307,,0.2307692307692307,0.52,0.0909090909090909,0.08,0.2105263157894736,,,,0.2133333333333333,0.3125,0.3333333333333333,1.0,0.3066666666666666,0.1739130434782608,0.1739130434782608,1.0,0.3,,,0.375,0.1739130434782608,24.866666666666667,4.0,4.0,1.0,3.0,1.0,2.0,3.0,,0.3,0.2666666666666666,0.4,0.25,0.1666666666666666,,2.0,,,1.0,2.0,,,0.5,,3.0,3.0,1.0,,3.0,,0.4285714285714285,0.25,,,1.0,2.0,1.0,1.0,0.0256410256410256,0.0625,0.1428571428571428,1.0,,,True,,,,,,,
1629004,1610612765,Svi Mykhailiuk,Svi Mykhailiuk,1629004,DET,8445.0,141,1,300,294,81.0,86,39.0,594,5.0,5.0,,,3.0,3.0,,1.0,,5.0,6.0,6.0,49.0,337,,,3.0,3.0,3.0,16.0,8.0,2.0,,1.0,6.0,14.0,5.0,36.0,,1.0,9.0,8.0,18.0,1.0,19.0,4.0,2.0,2.0,,5.0,7.0,1.0,8.0,1.0,8.0,,6.0,1.0,1.0,,1.0,,16.0,81.0,0.8,0.8,0.8333333333333334,,1.0,0.5512820512820513,0.75,0.75,0.5853658536585366,0.75,0.75,0.1666666666666666,,14.07624633431085,0.2857142857142857,0.1066666666666666,0.0125,0.1956521739130435,,0.140495867768595,0.0071428571428571,0.0238095238095238,,,,,0.0416666666666666,0.15625,0.2857142857142857,0.1282051282051282,1.0,1.0,0.8,0.0256410256410256,,,,,,0.3,1.0,0.9743589743589745,0.5681641025641025,0.5649,0.631695,0.048780487804878,0.1428571428571428,0.0612244897959183,0.3265306122448979,1.5333333333333332,0.27,,2.0,10.0,9.0,23.0,1.0,2.0,5.0,11.0,33.0,1.0,2.0,7.0,1.0,27.0,23.0,9.0,8.0,7.0,1.0,1.0,,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,,0.8181818181818182,0.3333333333333333,0.5,0.3333333333333333,0.8461538461538461,0.1111111111111111,0.1538461538461538,0.0833333333333333,,,,0.2564102564102564,0.2,0.2,1.0,0.5897435897435898,0.391304347826087,0.391304347826087,0.7777777777777778,1.0,0.5,1.0,0.5,0.391304347826087,25.6,,2.0,3.0,3.0,1.0,,,,0.4285714285714285,1.0,,0.2,0.6,,,6.0,1.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,0.0294117647058823,,,,,,,,,1.0,,True,,,,,,,
201933,1610612765,Blake Griffin,Blake Griffin,201933,DET,7522.0,125,-35,256,251,82.0,77,31.0,507,6.0,7.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,9.0,13.0,6.0,42.0,284,1.0,1.0,5.0,6.0,7.0,27.0,10.0,8.0,2.0,1.0,4.0,13.0,4.0,35.0,1.0,,6.0,11.0,21.0,1.0,22.0,2.0,1.0,4.0,2.0,5.0,9.0,4.0,9.0,,13.0,,8.0,3.0,,,,,27.0,82.0,0.5555555555555556,0.625,0.6923076923076923,1.0,0.8571428571428571,0.4864864864864865,0.5,0.631578947368421,0.5121951219512195,0.5,0.6428571428571429,0.0769230769230769,0.1428571428571428,17.18213058419244,0.4444444444444444,0.171875,,0.1363636363636363,0.015625,0.1574074074074074,0.0078740157480314,,,,,0.0625,0.1875,0.1515151515151515,0.0909090909090909,0.1891891891891892,0.8571428571428571,1.0,0.5,0.081081081081081,0.6666666666666666,0.6666666666666666,0.081081081081081,0.2,1.0,0.2105263157894736,1.0,0.8378378378378378,0.5246162162162161,0.57685,0.5256157894736841,0.075,0.1875,0.119047619047619,0.6428571428571429,6.738461538461538,0.3203125,1.0,3.0,7.0,3.0,17.0,,2.0,9.0,6.0,24.0,1.0,4.0,12.0,3.0,12.0,17.0,3.0,9.0,9.0,,,,4.0,,1.0,,2.0,1.0,1.0,,,1.0,0.6666666666666666,0.25,0.25,0.25,0.6486486486486487,0.5,0.1428571428571428,0.2307692307692307,,0.3333333333333333,0.3333333333333333,0.1891891891891892,0.4285714285714285,0.4285714285714285,1.0,0.4594594594594595,0.1764705882352941,0.1764705882352941,0.3333333333333333,0.4,,,0.4736842105263157,0.1764705882352941,25.466666666666665,2.0,3.0,3.0,4.0,,2.0,,1.0,0.3333333333333333,,0.4,0.1578947368421052,0.3333333333333333,1.0,1.0,6.0,,,,0.5,1.0,0.3333333333333333,,1.0,2.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,True,,,,,,,
203924,1610612765,Jerami Grant,Jerami Grant,203924,DET,12152.0,203,-35,421,418,195.0,170,57.0,839,18.0,28.0,7.0,8.0,10.0,14.0,5.0,12.0,14.0,29.0,54.0,32.0,129.0,491,8.0,10.0,23.0,17.0,28.0,67.0,30.0,28.0,8.0,7.0,6.0,13.0,3.0,33.0,4.0,4.0,13.0,12.0,27.0,8.0,35.0,6.0,3.0,7.0,3.0,5.0,12.0,6.0,15.0,1.0,27.0,1.0,35.0,15.0,7.0,5.0,9.0,,67.0,195.0,0.5172413793103449,0.6,0.5370370370370371,0.8,0.6071428571428571,0.5105263157894737,0.7916666666666666,0.49,0.5758928571428571,0.8214285714285714,0.5677966101694916,0.1296296296296296,0.2142857142857142,25.46201232032854,0.5833333333333334,0.12,0.0357142857142857,0.1940298507462686,0.0439560439560439,0.1497005988023952,0.0394088669950738,0.0566037735849056,0.0277777777777777,,0.044776119402985,0.0416666666666666,0.0384615384615384,0.2075471698113207,0.1428571428571428,0.2947368421052631,0.6428571428571429,0.8181818181818182,0.5555555555555556,0.1263157894736842,0.4166666666666667,0.4545454545454545,0.1473684210526315,0.6666666666666666,0.875,0.28,0.7142857142857143,0.7263157894736842,0.5090178947368421,0.5464499999999999,0.499846,0.1376146788990825,0.2205882352941176,0.1782945736434108,0.5193798449612403,7.507407407407407,0.4631828978622327,6.0,,7.0,13.0,34.0,1.0,2.0,17.0,13.0,41.0,1.0,2.0,22.0,18.0,36.0,34.0,13.0,7.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,7.0,3.0,3.0,2.0,4.0,3.0,0.9230769230769232,0.3170731707317073,0.5,0.3170731707317073,0.431578947368421,0.1333333333333333,0.1538461538461538,0.1363636363636363,0.0666666666666666,0.4285714285714285,0.4285714285714285,0.0736842105263157,,,,0.3578947368421052,0.3823529411764705,0.3823529411764705,0.9230769230769232,0.1666666666666666,0.5,1.0,0.34,0.3823529411764705,26.26829268292683,,5.0,5.0,5.0,,,1.0,1.0,0.2272727272727272,0.0833333333333333,,0.1,0.2941176470588235,,,3.0,,3.0,1.0,,,,4.0,3.0,4.0,,,5.0,,0.5555555555555556,0.4,0.5,,,,2.0,,,,,0.2857142857142857,,2.0,True,,,,,,,
1628402,1610612765,Frank Jackson,Frank Jackson,1628402,DET,253.0,4,-2,9,10,9.0,3,,19,,,,,,,,1.0,,,1.0,,,8,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,9.0,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.5121249999999999,,0.5121249999999999,,,,,12.3,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,23.1,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
