EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,OffShortMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,BadPassOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimPctBlocked,OffLongMidRangeReboundPct,on,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,3SecondViolations,HeaveMakes
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,7446.0,124.0,9.0,255,257.0,51.0,55.0,12.0,512,14.0,16.0,2.0,2.0,1.0,1.0,8.0,14.0,4.0,10.0,26.0,40.0,16.0,68.0,267.0,2.0,4.0,3.0,7.0,2.0,4.0,7.0,11.0,40.0,12.0,2.0,3.0,11.0,10.0,21.0,7.0,3.0,6.0,3.0,2.0,52.0,2.0,1.0,14.0,12.0,3.0,29.0,3.0,32.0,1.0,6.0,5.0,1.0,8.0,4.0,3.0,4.0,1.0,11.0,2.0,5.0,9.0,1.0,24.0,1.0,21.0,1.0,5.0,6.0,6.0,2.0,4.0,6.0,4.0,11.0,51.0,5.0,0.7692307692307693,0.8,0.65,0.5,0.5,0.65,0.5,0.5,0.68,0.5833333333333334,0.6111111111111112,0.075,0.0714285714285714,0.2,22.59259259259259,0.7272727272727273,0.6,0.1714285714285714,0.0294117647058823,0.2222222222222222,0.0317460317460317,0.1954887218045112,0.0309278350515463,0.1666666666666666,0.0232558139534883,0.05,0.2631578947368421,0.088235294117647,0.2352941176470588,0.1627906976744186,0.35,0.1,0.6666666666666666,0.4,0.875,0.875,0.8571428571428571,0.35,0.5714285714285714,0.6153846153846154,0.75,0.25,0.4,0.5,0.5,0.5,1.0,0.5,0.25,1.0,0.4,0.46853,0.4674333333333333,0.416675,0.1136363636363636,0.1136363636363636,0.1029411764705882,0.1617647058823529,8.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,7100.0,118.0,21.0,247,247.0,46.0,61.0,14.0,494,2.0,2.0,,,,,,,,,2.0,2.0,5.0,39.0,237.0,,,3.0,3.0,,,,3.0,4.0,,,,6.0,3.0,9.0,1.0,2.0,4.0,2.0,,21.0,,,7.0,9.0,,16.0,,16.0,,2.0,1.0,1.0,6.0,4.0,3.0,2.0,1.0,9.0,1.0,2.0,5.0,2.0,7.0,,6.0,,1.0,,,,,,,3.0,46.0,,1.0,1.0,1.0,,,0.4594594594594595,,0.375,0.4871794871794871,0.75,0.375,,,,18.250950570342205,0.6666666666666666,,0.1551724137931034,,0.1,,0.125,,,,,0.0714285714285714,0.1724137931034483,0.2,0.12,0.05,,,0.054054054054054,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5415054054054053,,0.5036625,0.0512820512820512,0.3333333333333333,0.0769230769230769,0.0769230769230769,1.8,0.1862348178137652,3.0,7.0,7.0,28.0,1.0,1.0,4.0,10.0,35.0,1.0,1.0,4.0,30.0,28.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.945945945945946,0.1891891891891892,0.4285714285714285,0.4285714285714285,1.0,0.7567567567567568,0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.0277777777777777,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,1873.0,31.0,-26.0,65,67.0,5.0,24.0,3.0,132,1.0,2.0,,,,,,2.0,2.0,4.0,3.0,8.0,,12.0,86.0,,,,,1.0,2.0,,2.0,2.0,4.0,,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,3.0,3.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,2.0,5.0,,0.3333333333333333,0.3333333333333333,0.375,,0.5,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.125,0.5,,22.058823529411764,1.0,,,,0.0555555555555555,,0.027027027027027,,,,,,,,0.0833333333333333,,,,0.1666666666666666,0.5,0.5,,0.1666666666666666,,,,0.3333333333333333,0.5,0.5,0.5,,,,,,0.5,0.5026333333333334,,0.47255,,,,0.1666666666666666,11.2375,0.0769230769230769,,,2.0,4.0,,,1.0,2.0,4.0,,,1.0,6.0,4.0,2.0,,,,,1.0,1.0,0.5,,0.5,0.3333333333333333,,,,,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,,0.5,,25.475,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629644,1610612748,KZ Okpala,KZ Okpala,1629644,MIA,1361.0,23.0,-11.0,44,43.0,7.0,17.0,3.0,87,,1.0,,1.0,,1.0,,,,,,1.0,,,50.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,3.0,3.0,6.0,,,,,,,,,,,,,3.0,,1.0,,2.0,,1.0,,,,,,,,7.0,,,,,,,,,,,,,,,,10.416666666666668,,,0.2222222222222222,0.1666666666666666,0.1,0.1333333333333333,0.1578947368421052,0.1428571428571428,,0.1111111111111111,0.1666666666666666,,0.5,0.2,,0.25,,,0.25,,,,,,,,,,,,1.0,,,1.0,,1.0,0.5445625,,0.4387,0.2,0.5,,,3.2,0.1590909090909091,,3.0,,,,,,,3.0,,,,,,,,,,,1.0,,,,,0.75,0.75,,,,,,,,,,,,,23.666666666666668,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202340,1610612748,Avery Bradley,Avery Bradley,202340,MIA,12644.0,211.0,-14.0,435,440.0,126.0,133.0,29.0,875,10.0,12.0,,,4.0,4.0,2.0,9.0,3.0,7.0,15.0,28.0,7.0,85.0,482.0,,1.0,,,5.0,7.0,3.0,25.0,22.0,8.0,,3.0,10.0,4.0,14.0,1.0,3.0,7.0,2.0,1.0,32.0,1.0,1.0,8.0,8.0,,16.0,2.0,18.0,,7.0,3.0,4.0,7.0,4.0,2.0,3.0,,9.0,1.0,9.0,26.0,1.0,8.0,,9.0,1.0,4.0,1.0,1.0,,1.0,1.0,,25.0,126.0,1.0,0.7333333333333333,0.7333333333333333,0.5357142857142857,,0.7142857142857143,0.5909090909090909,,0.6470588235294118,0.6071428571428571,,0.6578947368421053,0.1071428571428571,0.3333333333333333,,16.88034188034188,0.7777777777777778,,0.0761904761904762,0.0138888888888888,0.0689655172413793,0.0095238095238095,0.0723981900452488,0.0112994350282485,,0.0131578947368421,,0.1481481481481481,0.0196078431372549,0.1111111111111111,0.0697674418604651,0.0666666666666666,,,0.1818181818181818,0.8333333333333334,0.8333333333333334,0.9,0.1363636363636363,0.2222222222222222,0.3333333333333333,0.5,0.106060606060606,0.4285714285714285,0.4285714285714285,0.3333333333333333,,,,0.2352941176470588,1.0,0.7575757575757576,0.5279893939393939,0.5088833333333332,0.5255323529411765,0.0579710144927536,0.1290322580645161,,0.2941176470588235,8.62142857142857,0.2896551724137931,8.0,19.0,8.0,19.0,1.0,3.0,6.0,16.0,38.0,3.0,4.0,10.0,48.0,19.0,8.0,1.0,,,,6.0,1.0,0.4210526315789473,0.4,0.4210526315789473,0.5757575757575758,0.2878787878787879,0.4210526315789473,0.4210526315789473,1.0,0.2878787878787879,0.4210526315789473,0.4444444444444444,1.0,0.25,0.3529411764705882,0.5,0.4210526315789473,,24.55263157894737,0.0303030303030303,2.0,1.0,4.0,1.0,1.0,0.0263157894736842,0.0526315789473684,0.5,0.2352941176470588,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,3653.0,61.0,-21.0,128,128.0,52.0,49.0,11.0,256,1.0,1.0,,,,,,,,,1.0,1.0,2.0,19.0,155.0,,,,,,,,9.0,,2.0,,,1.0,4.0,5.0,3.0,1.0,1.0,,,14.0,4.0,,5.0,5.0,,10.0,4.0,14.0,,3.0,2.0,1.0,4.0,4.0,3.0,,,7.0,4.0,4.0,10.0,2.0,2.0,,2.0,,1.0,,1.0,,,1.0,,9.0,52.0,,,,1.0,,,0.5666666666666667,,0.5625,0.59375,,0.5625,,,,16.19718309859155,0.5714285714285714,,0.125,,0.1724137931034483,0.1052631578947368,0.144927536231884,0.0714285714285714,,0.125,,,0.1666666666666666,0.1818181818181818,0.1666666666666666,0.1818181818181818,,,0.0666666666666666,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5812166666666666,,0.5604375,0.0625,0.5,,0.4736842105263157,0.4,0.40625,1.0,4.0,4.0,10.0,,3.0,6.0,5.0,14.0,,3.0,8.0,15.0,10.0,4.0,,,,,1.0,1.0,0.3571428571428571,0.375,0.3571428571428571,0.9333333333333332,0.2666666666666666,0.25,0.25,1.0,0.6666666666666666,0.4,0.4,1.0,,0.75,0.5,0.4,,25.67142857142857,,,,2.0,,,,,,0.25,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,654.0,11.0,-4.0,23,22.0,2.0,4.0,3.0,45,,,,,,,,,,1.0,,1.0,1.0,1.0,19.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,0.1,0.25,,,,,19.23076923076923,1.0,,,,0.1111111111111111,,0.0625,,,,,,,,0.1428571428571428,,,,,,,,,,,,0.25,,,,,,,,,0.75,0.5164125,0.4065,,,,1.0,,22.0,0.0869565217391304,,1.0,,2.0,,,,,3.0,,,,,2.0,,,,,,,,,,,0.75,0.25,,,,0.5,,,,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,886.0,15.0,5.0,31,31.0,16.0,14.0,1.0,62,2.0,2.0,,,,,,,,,2.0,2.0,,13.0,34.0,,,,,,,,6.0,4.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,6.0,16.0,,1.0,1.0,1.0,,,0.8125,,1.0,0.8125,,1.0,,,,28.125,,,,,0.125,,0.0555555555555555,,,,,,,,0.1428571428571428,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5923125,,0.56985,,,,0.4615384615384615,1.55,0.5161290322580645,1.0,3.0,2.0,3.0,,1.0,1.0,3.0,6.0,,2.0,3.0,9.0,3.0,2.0,,,,,1.0,1.0,0.5,0.6666666666666666,0.5,0.75,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,1.0,0.6666666666666666,,24.46666666666667,,,1.0,2.0,,,,,,0.6666666666666666,0.5,,,1.0,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,6674.0,111.0,5.0,230,241.0,60.0,55.0,14.0,471,,1.0,,,,,,1.0,,1.0,,3.0,,42.0,263.0,,,,,,,,9.0,,,,,9.0,9.0,18.0,6.0,3.0,7.0,1.0,1.0,45.0,,,9.0,8.0,1.0,18.0,,18.0,,3.0,2.0,1.0,3.0,3.0,1.0,,,4.0,1.0,2.0,6.0,1.0,4.0,,2.0,,,1.0,1.0,,,1.0,1.0,9.0,60.0,,,,,,,0.84,,0.75,0.8076923076923077,,0.75,,,,11.83673469387755,0.75,0.1666666666666666,0.1632653061224489,,0.1267605633802817,,0.1416666666666666,,,,,0.2307692307692307,0.125,0.1666666666666666,0.1379310344827586,0.0769230769230769,,1.0,0.04,,,,0.04,,,,0.04,,,,,,,,,0.92,0.534922,0.66195,0.49815,,,,0.2142857142857142,8.933333333333332,0.2608695652173913,11.0,16.0,3.0,6.0,1.0,1.0,3.0,14.0,22.0,1.0,3.0,6.0,39.0,6.0,3.0,1.0,,,,,0.9285714285714286,0.6363636363636364,0.5,0.6363636363636364,0.88,0.64,0.6875,0.6875,1.0,0.24,0.5,0.5,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,,24.295454545454547,,,2.0,3.0,,,,,,0.5,0.6666666666666666,,,2.0,1.0,,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,5782.0,96.0,-22.0,198,200.0,76.0,59.0,15.0,398,2.0,2.0,,,1.0,1.0,7.0,10.0,3.0,7.0,12.0,19.0,9.0,63.0,238.0,1.0,2.0,,2.0,2.0,6.0,6.0,19.0,8.0,16.0,,2.0,4.0,5.0,9.0,2.0,3.0,3.0,1.0,,23.0,,1.0,10.0,9.0,3.0,22.0,1.0,23.0,1.0,,,,2.0,1.0,3.0,1.0,,5.0,3.0,3.0,6.0,,10.0,,14.0,,1.0,4.0,,,,,,19.0,76.0,3.0,0.3333333333333333,0.3333333333333333,0.631578947368421,0.5,0.3333333333333333,0.675,0.5,0.4642857142857143,0.6739130434782609,0.5,0.5277777777777778,0.1052631578947368,0.2,,23.148148148148145,0.4,0.5,0.173076923076923,0.027027027027027,0.2325581395348837,,0.2,0.0119047619047619,,,,0.1111111111111111,0.25,0.0666666666666666,0.2580645161290322,0.1666666666666666,0.0714285714285714,,0.05,1.0,1.0,0.5,0.25,0.7,0.875,0.4285714285714285,0.175,0.4285714285714285,0.4285714285714285,,,,,0.0714285714285714,1.0,0.575,0.4750162499999999,0.3245,0.4749214285714286,0.0714285714285714,0.05,0.0317460317460317,0.3015873015873015,10.057894736842105,0.3838383838383838,2.0,2.0,8.0,19.0,,2.0,7.0,10.0,21.0,,3.0,8.0,21.0,19.0,8.0,,1.0,1.0,2.0,,0.7,0.4761904761904761,0.375,0.4761904761904761,0.525,0.05,1.0,1.0,1.0,0.475,0.4210526315789473,0.4705882352941176,0.625,,0.5,0.2857142857142857,0.4210526315789473,0.0909090909090909,25.704761904761902,0.0555555555555555,,1.0,1.0,2.0,,0.0952380952380952,0.1052631578947368,,0.0714285714285714,1.0,,,,,1.0,9.0,2.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
