EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ShortMidRangeAssists,Steals,BadPassSteals,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Arc3Assists,PenaltyFtPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,SecondChanceFg3Pct,Fg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,DefCorner3ReboundPct,ShortMidRangeFGM,PtsAssisted2s,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,OffShortMidRangeReboundPct,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,on,AtRimAssists,LostBallSteals,Travels,Loose Ball Fouls,LongMidRangeFGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg2Pct,OffFTReboundPct,OffAtRimReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,735.0,12,-6.0,30,30,22.0,28,3.0,60,1.0,1.0,28,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,22.0,1.0,6.25,0.5,0.1111111111111111,0.1111111111111111,0.058823529411764705,0.06666666666666667,0.3333333333333333,1.0,1.0,0.4439,0.4439,0.4439,18.2,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,863.0,14,-1.0,36,36,28.0,34,3.0,72,1.0,4.0,29,,1.0,,1.0,,2.0,,2.0,,2.0,,2.0,1.0,,,2.0,,28.0,,21.05263157894737,,0.2222222222222222,,0.1111111111111111,,,,0.14285714285714285,0.48153571428571423,,0.4752875,6.3999999999999995,0.7777777777777778,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,8.0,2.0,3.0,6.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.75,0.5,0.75,0.42857142857142855,0.5,0.5,1.0,0.25,0.25,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.25,1.0,0.5,0.5,0.7142857142857143,0.5,0.125,0.2,0.75,26.53333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,272.0,5,1.0,13,11,11.0,11,2.0,24,,,15,,,2.0,2.0,,6.0,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629607,1610612752,Jared Harper,Jared Harper,1629607,NYK,975.0,16,-5.0,40,40,29.0,38,4.0,80,,3.0,38,,1.0,1.0,1.0,,3.0,,,,2.0,,2.0,2.0,,,4.0,1.0,29.0,1.0,20.930232558139537,,,,0.1,,,,,0.457975,,0.4741,8.066666666666666,0.725,,3.0,,,,,,1.0,,1.0,,1.0,3.0,3.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.25,0.16666666666666666,0.25,,,,,,,0.75,,,,,0.25,,,,,,0.5,,0.25,,0.2,0.25,0.3333333333333333,25.9,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.6666666666666666,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,113.0,2,,5,4,5.0,4,1.0,9,,1.0,8,,1.0,,,,,,,,,,,,,,,,5.0,,80.0,,,,,,,,,0.5036875,0.53115,0.5036875,2.2,1.0,1.0,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,,8.0,2.0,3.0,8.0,6.0,3.0,2.0,,,,,,,,,8.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,,,,,,0.25,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,0.75,0.6666666666666666,1.0,0.6666666666666666,,,1.0,26.96666666666667,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.375,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629033,1610612752,Theo Pinson,Theo Pinson,1629033,NYK,626.0,10,,26,26,19.0,26,2.0,52,,,24,,,,,,,,1.0,,4.0,,4.0,,,,,,19.0,,7.142857142857142,,0.14285714285714285,,0.2857142857142857,,,,,0.48105,,0.48105,,0.7307692307692307,,,,,,,,2.0,,2.0,,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,1.0,,,,,,1.0,,1.0,,,,,27.0,,,3.0,,,,,,,,,0.42857142857142855,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203658,1610612752,Norvel Pelle,Norvel Pelle,203658,NYK,546.0,9,-2.0,22,23,16.0,21,1.0,45,,1.0,14,,1.0,,,,,,1.0,,3.0,,3.0,1.0,,,2.0,,16.0,,8.695652173913043,,0.14285714285714285,,0.21428571428571427,,,,,0.5033,,0.5033,4.4,0.7272727272727273,,1.0,,,,,,,,,,,1.0,3.0,,,3.0,,,,,,,,,1.0,2.0,1.0,3.0,,,,,1.0,1.0,0.75,0.75,,,,,0.25,,,1.0,,,,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,2.0,,,,,,,,,0.2857142857142857,0.2,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,0.5,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,236.0,4,-5.0,9,10,5.0,8,1.0,19,,1.0,6,,,,,,,,,,1.0,,1.0,,,,,,5.0,,40.0,,,,0.2,,,,,0.5383,,0.4704,1.9,0.5555555555555556,1.0,,,,,,,2.0,,2.0,,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,,1.0,,1.0,,,,,28.3,,,1.0,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629649,1610612752,Ignas Brazdeikis,Ignas Brazdeikis,1629649,NYK,121.0,2,-4.0,4,5,2.0,5,1.0,9,1.0,1.0,6,1.0,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,,2.0,,40.0,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,0.4478,0.4478,,15.0,0.5,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612752,Nerlens Noel,Nerlens Noel,203457,NYK,112.0,2,-4.0,4,4,1.0,4,1.0,8,,,9,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
