EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,DefThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LiveBallTurnovers,LostBallTurnovers,Travels,Charge Fouls,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,ShortMidRangeAssists,BadPassSteals,BadPassTurnovers,Offensive Fouls,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LongMidRangeAssists,SelfOReb,SecondChanceTurnovers,BlockedShortMidRange,SecondChanceFg3Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,Transition Take Fouls Drawn,Transition Take Fouls
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,1249.0,21,-11,43,42,18.0,8.0,3.0,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,47,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.8333333333333334,1.0,0.5,0.3333333333333333,6.521739130434782,0.1111111111111111,0.1,0.10526315789473684,0.14285714285714285,0.125,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.5787666666666667,0.6788,0.3333333333333333,0.5,0.4,0.4,4.0,25.3,0.4186046511627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,1043.0,17,14,38,39,29.0,21.0,2.0,77,,1.0,,,,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,12.0,29,,,,,1.0,2.0,5.0,,,3.0,1.0,3.0,,7.0,,,,1.0,,1.0,4.0,4.0,,2.0,5.0,29.0,0.3333333333333333,,,0.6666666666666666,,0.5,0.75,,0.625,0.5,22.5,,,,,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,0.5,,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.49155,0.5407666666666667,0.25,0.4,,0.4166666666666667,6.1000000000000005,27.866666666666664,0.7631578947368421,2.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0,0.2,0.0625,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,1288.0,21,10,43,43,27.0,12.0,3.0,86,1.0,1.0,,,1.0,1.0,,1.0,7.0,3.0,1.0,2.0,10.0,2.0,13.0,37,,,2.0,1.0,1.0,5.0,10.0,,,7.0,,,,,,,,3.0,,1.0,1.0,2.0,,,10.0,27.0,0.5,,1.0,0.4583333333333333,,0.6666666666666666,0.5,1.0,0.7142857142857143,0.8333333333333334,30.434782608695652,,,,,,0.08333333333333333,1.0,1.0,0.08333333333333333,,,0.5833333333333334,,,0.16666666666666666,1.0,0.5,0.9166666666666666,0.5438041666666668,0.5565333333333333,,,0.15384615384615385,0.7692307692307693,8.15,24.98,0.627906976744186,2.0,1.0,3.0,2.0,2.0,2.0,9.0,2.0,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.3,0.4,0.3,,,,0.09523809523809523,,,,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.2,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,1093.0,18,3,41,42,32.0,19.0,2.0,83,1.0,2.0,,,1.0,2.0,1.0,3.0,,,2.0,5.0,,2.0,6.0,32,,,,2.0,5.0,,6.0,,,,,1.0,,2.0,,,,5.0,,2.0,1.0,2.0,,1.0,6.0,32.0,0.4,,0.4,0.4,,0.4,0.5,,0.5,,20.930232558139537,,,,,,0.4,0.5,0.5,0.6,0.3333333333333333,0.3333333333333333,,,,0.4,0.5,,0.4,0.51608,0.51608,0.16666666666666666,0.16666666666666666,,1.0,6.56,,0.7804878048780488,,,,,2.0,4.0,,,,1.0,,1.0,1.0,5.0,2.0,,3.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,0.16666666666666666,0.2222222222222222,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,0.3333333333333333,0.25,0.2,1.0,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641755,1610612752,Kevin McCullar Jr.,Kevin McCullar Jr.,1641755,NYK,1750.0,29,-2,63,63,36.0,25.0,3.0,126,1.0,1.0,,,,,1.0,5.0,1.0,1.0,2.0,6.0,1.0,2.0,6.0,62,,,,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,5.0,,,,8.0,6.0,6.0,3.0,2.0,,1.0,2.0,36.0,0.3333333333333333,,,0.2857142857142857,,,0.375,,0.25,0.14285714285714285,12.121212121212121,,,,,,0.14285714285714285,1.0,1.0,0.7142857142857143,0.2,0.25,0.14285714285714285,,,,,0.3333333333333333,0.2857142857142857,0.46434,0.4229,0.125,0.14285714285714285,,0.3333333333333333,6.866666666666667,24.3,0.5714285714285714,,,,,2.0,2.0,,,1.0,1.0,,1.0,3.0,8.0,,,,,,,,,1.0,1.0,,0.5,0.5,,,,,0.16666666666666666,,0.375,0.3333333333333333,0.25,1.0,,,,,,,,,,,,5.0,,1.0,1.0,,,,,0.3125,0.4166666666666667,1.0,,,,,,,,,,,,0.5,,1.0,1.0,1.0,0.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612752,P.J. Tucker,P.J. Tucker,200782,NYK,476.0,8,-4,14,15,,,1.0,29,,,,,,,,1.0,,,,1.0,1.0,,3.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,0.75,,,0.5,13.333333333333334,,,,,,,,,0.5,,,,,,,,,0.5,0.48319999999999996,,,,,,11.6,22.9,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,482.0,8,10,20,22,18.0,18.0,,42,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,11,,,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,4.0,2.0,10.0,,,,2.0,1.0,2.0,,,,,2.0,18.0,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,20.0,,,,,,0.5,1.0,1.0,,,,0.5,,,0.5,1.0,0.5,1.0,0.6655,0.6655,,,,1.0,1.6,24.9,0.9,,,,,,,,,,2.0,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2.0,,1.0,,,,,,0.2857142857142857,0.2,,,,,,,,2.0,,,,1.0,,0.5,,,,,,2.0,1.0,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642278,1610612752,Tyler Kolek,Tyler Kolek,1642278,NYK,707.0,12,-16,25,24,7.0,4.0,1.0,49,1.0,2.0,,,,1.0,1.0,1.0,3.0,,2.0,3.0,3.0,,7.0,33,,,,1.0,2.0,,2.0,4.0,,3.0,1.0,1.0,,3.0,,,,,,1.0,2.0,,,,2.0,7.0,0.6666666666666666,,0.5,0.5833333333333334,,0.5,0.5833333333333334,,0.5,0.5,26.923076923076923,,,,,,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,0.5,,,0.5,,,0.8333333333333334,0.51912,0.48075,,,,0.2857142857142857,3.266666666666667,26.03333333333333,0.28,1.0,,1.0,,,,3.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641817,1610612752,Anton Watson,Anton Watson,1641817,NYK,277.0,5,-6,12,10,4.0,6.0,,22,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630699,1610612752,MarJon Beauchamp,MarJon Beauchamp,1630699,NYK,292.0,5,-4,12,12,9.0,9.0,,24,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,14,,,,1.0,1.0,,4.0,,,,1.0,1.0,1.0,3.0,,,,4.0,,,1.0,2.0,,,4.0,9.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,16.666666666666668,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,0.6659,0.6659,,,,1.0,2.2,,0.75,,,,,2.0,2.0,,,,,,,1.0,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,0.5,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
