EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,FG3APctBlocked,Arc3PctBlocked,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,LostBallSteals,SecondChanceFg3Pct,SecondChanceArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,Charge Fouls Drawn,HeaveAttempts,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,Travels,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,Technical Free Throw Trips,BlockedLongMidRange,Transition Take Fouls,3pt And 1 Free Throw Trips,HeaveMakes
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,4287.0,71,-38,143,145,50.0,41,20,288,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,8.0,2.0,2.0,7,4.0,11.0,16.0,179,2.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,12.0,8.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,2.0,5.0,7.0,2.0,14.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,5.0,50.0,1.0,1.0,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.2857142857142857,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.6111111111111112,12.269938650306749,0.5,0.6666666666666666,0.23333333333333334,0.16666666666666666,0.05405405405405406,0.2,0.028169014084507043,0.04,0.08333333333333333,0.2222222222222222,0.29411764705882354,0.16,0.2,0.5,0.2222222222222222,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.4,0.5,0.2,1.0,0.4,0.8333333333333334,0.25,0.5313111111111111,0.5367599999999999,0.3125,4.3999999999999995,25.227272727272727,0.34965034965034963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,3708.0,62,-17,134,134,24.0,39,13,268,15.0,22.0,6.0,2.0,3.0,1.0,,1.0,,,1.0,4.0,6.0,,17.0,24,4.0,7.0,51.0,167,6.0,,2.0,3.0,,1.0,7.0,24.0,12.0,6.0,4.0,5.0,4.0,9.0,1.0,2.0,2.0,22.0,2.0,7.0,6.0,1.0,14.0,8.0,22.0,,,5.0,3.0,3.0,8.0,2.0,2.0,7.0,1.0,,,,,7.0,24.0,0.7058823529411765,0.8571428571428571,1.0,0.5714285714285714,,0.5714285714285714,0.7083333333333334,0.6666666666666666,0.7419354838709677,0.5,0.75,0.5833333333333334,0.22580645161290322,27.096774193548388,0.625,0.5,0.2608695652173913,0.21875,0.07692307692307693,0.23636363636363636,0.13333333333333333,0.125,,0.3333333333333333,0.25,0.2222222222222222,0.2,,0.7096774193548387,0.6818181818181818,0.75,0.6666666666666666,0.03225806451612903,0.03225806451612903,,,,0.1935483870967742,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.75,0.6666666666666666,0.25,,,0.9354838709677419,0.6666666666666666,0.6172290322580645,0.619325,0.13725490196078433,2.495833333333333,25.228571428571428,0.1791044776119403,3.0,1.0,1.0,1.0,5.0,3.0,1.0,7.0,3.0,10.0,6.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,6.0,3.0,1.0,0.5,0.5,0.5,0.08333333333333333,0.09090909090909091,0.17647058823529413,0.17647058823529413,0.18181818181818182,0.16666666666666666,0.125,1.0,1.0,1.0,0.03225806451612903,1.0,1.0,1.0,0.5,0.63446,0.08823529411764706,0.1111111111111111,0.13725490196078433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,5856.0,98,-52,208,207,44.0,62,25,415,4.0,7.0,,1.0,1.0,12.0,2.0,3.0,,,,6.0,18.0,5.0,12.0,21,8.0,21.0,51.0,262,2.0,2.0,4.0,5.0,2.0,5.0,15.0,8.0,21.0,18.0,6.0,15.0,3.0,18.0,2.0,11.0,3.0,39.0,,7.0,3.0,,10.0,,10.0,2.0,2.0,9.0,8.0,3.0,12.0,3.0,6.0,10.0,1.0,2.0,1.0,2.0,1.0,15.0,44.0,0.3333333333333333,0.3333333333333333,0.875,0.38095238095238093,0.4,0.38095238095238093,0.5714285714285714,0.8,0.5714285714285714,0.7,0.5930232558139535,0.75,0.5,22.54098360655738,0.75,,0.08108108108108109,0.1794871794871795,,0.13157894736842105,,,,,0.09090909090909091,0.14705882352941177,0.4,0.5,0.16666666666666666,0.5714285714285714,0.6666666666666666,0.25,0.2857142857142857,0.07142857142857142,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.35294117647058826,0.8333333333333334,,,0.1,1.0,,,0.5,0.6666666666666666,0.3333333333333333,0.5017249999999999,0.45939499999999994,0.29411764705882354,7.595238095238094,25.833333333333332,0.21153846153846154,,8.0,,2.0,3.0,1.0,,2.0,1.0,16.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,7.0,,4.0,3.0,2.0,0.5,0.25,0.25,0.047619047619047616,0.14285714285714285,,,,,,0.6666666666666666,0.6666666666666666,0.375,0.047619047619047616,,,,,0.50855,0.06976744186046512,0.13636363636363635,0.0392156862745098,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.047619047619047616,0.05555555555555555,0.16666666666666666,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1631165,1610612758,Keon Ellis,Keon Ellis,1631165,SAC,6236.0,104,2,214,215,37.0,58,19,429,4.0,5.0,,1.0,2.0,4.0,2.0,6.0,1.0,,,3.0,13.0,1.0,6.0,11,5.0,19.0,29.0,254,,2.0,2.0,4.0,,1.0,5.0,8.0,9.0,13.0,3.0,3.0,6.0,9.0,3.0,2.0,1.0,24.0,2.0,5.0,8.0,,13.0,2.0,15.0,5.0,1.0,2.0,,2.0,4.0,1.0,5.0,10.0,,5.0,3.0,5.0,4.0,5.0,37.0,0.6666666666666666,0.6666666666666666,0.6,0.2631578947368421,,0.2631578947368421,0.5454545454545454,0.5,0.45,0.4,0.48333333333333334,0.5,0.6333333333333333,14.225941422594142,0.5,,0.20512820512820512,0.1111111111111111,0.05,0.15476190476190477,0.023529411764705882,0.06666666666666667,,0.2857142857142857,0.15,0.05555555555555555,0.3333333333333333,0.8,0.16666666666666666,0.8,1.0,0.5,0.13333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.43333333333333335,0.23076923076923078,0.23076923076923078,0.3333333333333333,,0.5,0.4,0.5,,,0.2,0.8,0.23076923076923078,0.5329750000000001,0.5249400000000001,0.1724137931034483,8.418181818181818,25.210526315789476,0.17289719626168223,,1.0,1.0,2.0,2.0,,,3.0,1.0,4.0,,1.0,3.0,,,,,2.0,,,5.0,1.0,2.0,2.0,3.0,,0.75,0.75,0.09090909090909091,0.2,,,,,,0.25,0.25,1.0,0.06666666666666667,0.5,0.5,1.0,,,0.06666666666666667,0.18181818181818182,0.10344827586206896,1.0,,6.0,,2.0,,2.0,2.0,,,0.2,0.5,,1.0,1.0,4.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1642403,1610612758,Isaac Jones,Isaac Jones,1642403,SAC,18233.0,304,-64,633,637,209.0,194,73,1270,34.0,45.0,11.0,8.0,10.0,30.0,3.0,6.0,,2.0,4.0,,2.0,1.0,51.0,75,3.0,8.0,134.0,746,15.0,,16.0,23.0,2.0,5.0,46.0,78.0,9.0,2.0,,5.0,7.0,12.0,7.0,,4.0,31.0,10.0,13.0,21.0,1.0,35.0,22.0,57.0,5.0,3.0,10.0,4.0,6.0,16.0,5.0,19.0,30.0,1.0,10.0,6.0,10.0,5.0,46.0,209.0,0.7647058823529411,0.8863636363636364,1.0,0.375,0.4,0.375,0.68,0.6956521739130435,0.6686746987951807,0.6785714285714286,0.6836734693877551,0.6764705882352942,0.0963855421686747,15.724137931034482,0.625,0.05,0.16030534351145037,0.09701492537313433,0.078125,0.12830188679245283,0.0726643598615917,0.10227272727272728,0.025,0.16666666666666666,0.17333333333333334,0.10576923076923077,0.06666666666666667,0.5,0.5421686746987951,0.7555555555555555,0.8717948717948718,0.8235294117647058,0.3614457831325301,0.07228915662650602,0.5,0.6,1.0,0.024096385542168676,,,,0.7333333333333333,,0.35714285714285715,0.8,0.14285714285714285,0.5,0.03571428571428571,0.6385542168674698,,0.5630204819277108,0.5162321428571428,0.34328358208955223,3.2506666666666666,23.675,0.330173775671406,7.0,17.0,,,23.0,11.0,3.0,25.0,8.0,24.0,14.0,12.0,,1.0,11.0,2.0,3.0,6.0,4.0,3.0,30.0,4.0,36.0,19.0,2.0,0.7333333333333333,0.7333333333333333,0.6944444444444444,0.16,0.13333333333333333,0.06832298136645963,0.06666666666666667,0.05813953488372093,0.1,0.13333333333333333,0.5666666666666667,0.7083333333333334,0.6470588235294118,,,,,0.6363636363636364,0.5962555555555555,0.19791666666666666,0.2159090909090909,0.1865671641791045,,,,1.0,,1.0,6.0,4.0,0.125,,0.1,,,,,2.0,,,1.0,1.0,2.0,3.0,2.0,0.2,0.16666666666666666,0.07142857142857142,0.2857142857142857,,,,,,,,,,,True,,,,,,,,,,,,,
1628365,1610612758,Markelle Fultz,Markelle Fultz,1628365,SAC,3156.0,53,-12,105,107,45.0,26,10,212,3.0,3.0,,3.0,3.0,14.0,,1.0,,,1.0,,,,11.0,24,,1.0,22.0,117,,,5.0,12.0,,1.0,10.0,6.0,,,,6.0,8.0,14.0,4.0,3.0,3.0,36.0,1.0,3.0,2.0,,5.0,1.0,6.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,,4.0,,,,,,10.0,45.0,0.2727272727272727,0.2727272727272727,,,,,0.4583333333333333,0.4166666666666667,0.44,0.38461538461538464,0.44,0.38461538461538464,0.04,24.347826086956523,0.6666666666666666,,0.07692307692307693,0.15789473684210525,0.047619047619047616,0.1111111111111111,0.02040816326530612,0.06666666666666667,,,0.058823529411764705,0.14285714285714285,0.2,,0.12,1.0,1.0,0.3333333333333333,0.56,0.04,,,,,,,,,,0.23076923076923078,1.0,0.07692307692307693,,,0.16,,0.46614583333333326,0.49453846153846154,0.45454545454545453,10.9375,23.8,0.42857142857142855,,6.0,2.0,7.0,,,,,,16.0,,,4.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.28,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,,,,,,,,0.2,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
1631222,1610612758,Jake LaRavia,Jake LaRavia,1631222,SAC,595.0,10,-4,19,17,3.0,1,2,36,,,,,,1.0,1.0,1.0,,,,,3.0,1.0,,1,1.0,4.0,3.0,25,,,,,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,3.0,,,1.0,0.25,,0.25,,,0.3,,0.3,,0.8,23.80952380952381,,,,,,,,,,,,,,,,,,,0.2,0.2,1.0,1.0,1.0,0.6,,,,,,,,,,1.0,0.8,,0.51733,0.44445,,8.1,24.799999999999997,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203926,1610612758,Doug McDermott,Doug McDermott,203926,SAC,4126.0,69,-1,144,144,53.0,45,13,288,,2.0,,,1.0,3.0,3.0,6.0,1.0,,3.0,12.0,24.0,8.0,1.0,5,15.0,30.0,47.0,162,,1.0,1.0,2.0,3.0,11.0,11.0,2.0,45.0,24.0,12.0,1.0,,1.0,,1.0,,2.0,,2.0,2.0,,4.0,1.0,5.0,,,,,,,,2.0,3.0,,,,,,11.0,53.0,1.0,1.0,1.0,0.5,0.2727272727272727,0.5,0.2,0.5,0.6714285714285714,0.4230769230769231,0.6714285714285714,0.4230769230769231,0.8571428571428571,22.292993630573246,,,0.0625,0.06451612903225806,,0.06349206349206349,0.017241379310344827,,,0.16666666666666666,0.05263157894736842,0.08,,,0.05714285714285714,,,,0.08571428571428572,0.17142857142857143,0.5,0.5,1.0,0.6857142857142857,0.5,0.5,1.0,,1.0,0.07692307692307693,,0.23076923076923078,,0.6153846153846154,0.9142857142857143,0.5,0.5152,0.49536153846153846,0.23404255319148937,6.540000000000001,25.782758620689652,0.3680555555555556,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,0.2,0.5,0.03125,,0.045454545454545456,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,3.0,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1642384,1610612758,Isaiah Crawford,Isaiah Crawford,1642384,SAC,1643.0,27,13,58,57,42.0,16,10,115,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,3.0,2.0,1.0,2,1.0,4.0,6.0,55,1.0,,1.0,2.0,1.0,3.0,6.0,,3.0,3.0,,1.0,,1.0,,,,2.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,6.0,42.0,,,1.0,0.25,0.3333333333333333,0.25,0.5,0.5,0.4166666666666667,0.5,0.42857142857142855,0.5,0.6666666666666666,11.594202898550726,,,,0.1111111111111111,,0.043478260869565216,0.037037037037037035,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,,,0.16666666666666666,1.0,1.0,1.0,0.5,,,,1.0,,0.4,0.5,0.2,1.0,0.4,1.0,,0.5554833333333333,0.56314,1.0,2.0,25.625,0.7241379310344828,1.0,,,,1.0,1.0,,2.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,,0.058823529411764705,,0.09090909090909091,,,,,,,,,,1.0,0.6145,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203109,1610612758,Jae Crowder,Jae Crowder,203109,SAC,3007.0,50,-15,102,103,36.0,42,10,205,,,,,,3.0,,4.0,,,2.0,1.0,4.0,2.0,1.0,4,1.0,8.0,8.0,119,2.0,,1.0,2.0,,4.0,2.0,,3.0,4.0,1.0,5.0,1.0,6.0,,4.0,1.0,13.0,1.0,5.0,1.0,3.0,9.0,2.0,11.0,1.0,1.0,,,,,,3.0,3.0,,,,,,2.0,36.0,,,1.0,0.125,,0.125,0.25,0.5,0.20833333333333334,0.16666666666666666,0.3076923076923077,0.16666666666666666,0.6666666666666666,11.206896551724139,,0.75,0.043478260869565216,0.21739130434782608,0.05,0.13043478260869565,0.04081632653061224,0.08333333333333333,,,0.07142857142857142,0.2857142857142857,0.1111111111111111,,,,,,0.25,0.3333333333333333,,,,0.3333333333333333,0.25,0.25,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.25,0.5001625000000001,0.5014916666666667,0.25,12.174999999999999,25.025000000000002,0.35294117647058826,,1.0,,1.0,3.0,1.0,,2.0,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,3.0,,,0.5,0.5,0.5,,,0.034482758620689655,,,0.125,,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,,0.3585,0.07692307692307693,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,,,,,,,,True,,,,,,,,,,,,,
