EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,DeadBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Accuracy,Offensive Fouls,OffLongMidRangeReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,Blocked3s,BlockedCorner3,Charge Fouls Drawn,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,LongMidRangeAssists,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Transition Take Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,OffensiveGoaltends,BlockedArc3,Transition Take Fouls,BlockedLongMidRange,HeaveMakes,Clear Path Fouls
1628379,1610612763,Luke Kennard,Luke Kennard,1628379,MEM,2475.0,41,4,85,89,21,24,12.0,174,5.0,6.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,2.0,1.0,7.0,10.0,3.0,9.0,2.0,25.0,109,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,6.0,6.0,8.0,9.0,2.0,7.0,2.0,1.0,5.0,1.0,6.0,1.0,2.0,3.0,13.0,1.0,2.0,4.0,1.0,5.0,3.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,6.0,21,0.42857142857142855,0.5,1.0,0.3333333333333333,0.3333333333333333,0.7,1.0,0.75,0.6052631578947368,0.3333333333333333,0.5,0.625,0.5,0.5,0.47368421052631576,0.1,0.3333333333333333,22.22222222222222,1.0,0.05263157894736842,0.10526315789473684,0.18181818181818182,0.05263157894736842,0.12195121951219512,0.07894736842105263,0.09090909090909091,0.16666666666666666,0.07142857142857142,0.1111111111111111,0.2,0.14285714285714285,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.4,0.15789473684210525,0.6666666666666666,1.0,0.5,0.05263157894736842,0.10526315789473684,0.5,0.5,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.75,0.16666666666666666,0.16666666666666666,0.7894736842105263,0.2857142857142857,0.5532736842105263,0.589575,0.5990416666666667,0.1,0.18181818181818182,0.16,0.24,6.7700000000000005,25.01111111111111,0.24705882352941178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,1682.0,28,5,54,59,21,2,6.0,113,,2.0,,,,1.0,5.0,7.0,,,,,1.0,3.0,,1.0,5.0,9.0,1.0,3.0,7.0,20.0,66,,,,,,3.0,4.0,1.0,8.0,6.0,4.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,3.0,,3.0,,3.0,4.0,4.0,,,1.0,4.0,5.0,6.0,8.0,,4.0,8.0,21,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,,0.75,0.5416666666666666,,0.6,0.625,,0.6666666666666666,0.25,0.1111111111111111,,27.868852459016395,,,,0.1875,,0.0967741935483871,,,,,,0.2,0.16666666666666666,0.16666666666666666,,,,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.6,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,,,0.2,0.4166666666666667,0.3333333333333333,0.4792375,,0.45287,0.25,0.3076923076923077,,0.4,7.888888888888889,25.366666666666664,0.3888888888888889,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630205,1610612763,Lamar Stevens,Lamar Stevens,1630205,MEM,9329.0,155,66,315,329,96,104,39.0,644,10.0,18.0,2.0,3.0,1.0,2.0,10.0,16.0,2.0,2.0,10.0,5.0,6.0,17.0,,4.0,21.0,36.0,8.0,27.0,8.0,74.0,348,2.0,4.0,,5.0,9.0,5.0,7.0,9.0,19.0,22.0,20.0,21.0,4.0,16.0,6.0,6.0,2.0,6.0,8.0,4.0,1.0,1.0,22.0,2.0,2.0,13.0,17.0,34.0,4.0,38.0,5.0,3.0,5.0,3.0,10.0,4.0,15.0,8.0,11.0,1.0,5.0,19.0,96,0.5238095238095238,0.5789473684210527,0.875,0.2962962962962963,0.3076923076923077,0.5833333333333334,0.5,0.7142857142857143,0.5238095238095238,0.5,0.5,0.5441176470588235,0.6428571428571429,0.5277777777777778,0.42857142857142855,0.16666666666666666,0.0625,21.606648199445985,0.5,0.19767441860465115,0.028985507246376812,0.16049382716049382,0.029850746268656716,0.17964071856287425,0.029411764705882353,0.034482758620689655,0.030303030303030304,0.017857142857142856,0.12121212121212122,0.14285714285714285,0.2,0.2857142857142857,0.5555555555555556,0.7692307692307693,0.4,0.25396825396825395,0.625,0.6666666666666666,0.6,0.031746031746031744,0.15873015873015872,0.2,0.2222222222222222,1.0,0.2698412698412698,0.35294117647058826,0.375,0.8333333333333334,0.75,0.6666666666666666,,0.125,0.5,0.3125,0.25,0.7142857142857143,0.375,0.5648754098360657,0.4369,0.5389999999999999,0.07462686567164178,0.125,0.12162162162162163,0.25675675675675674,5.072222222222221,26.744444444444444,0.3047619047619048,3.0,5.0,,,3.0,2.0,3.0,2.0,0.2777777777777778,0.6666666666666666,1.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.2222222222222222,0.07407407407407407,0.1,0.058823529411764705,0.4,0.09090909090909091,0.2558139534883721,0.2,0.04,0.5,0.5,1.0,0.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,1366.0,23,-2,48,51,16,10,4.0,99,1.0,1.0,,,,,2.0,3.0,,,,,,1.0,,,3.0,4.0,,1.0,,6.0,63,,,,,,,1.0,,,2.0,4.0,,,1.0,,,4.0,,4.0,,2.0,2.0,8.0,,,1.0,2.0,4.0,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,16,0.3333333333333333,0.3333333333333333,,,,0.75,,,0.6,,,0.6,,,0.2,,,11.538461538461538,1.0,0.16666666666666666,,0.08333333333333333,,0.125,,,,,0.125,0.16666666666666666,,0.2,1.0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,,,,,,,0.2,,,,,,,,,,,0.4,,0.5216000000000001,,0.4525,,,,,5.95,24.9,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1641744,1610612763,Zach Edey,Zach Edey,1641744,MEM,1390.0,23,-3,46,48,13,12,9.0,94,5.0,7.0,2.0,4.0,2.0,2.0,,,,,,,,,,,5.0,7.0,,,1.0,11.0,63,2.0,4.0,,1.0,5.0,2.0,2.0,,5.0,6.0,4.0,,2.0,,,,,,,,,,,,5.0,1.0,6.0,7.0,5.0,12.0,,,,,1.0,,1.0,3.0,3.0,1.0,1.0,5.0,13,0.6,0.75,,,,0.7142857142857143,0.5,1.0,0.7142857142857143,0.5,1.0,0.6875,0.5,0.8333333333333334,,,,15.517241379310345,,0.5,0.35714285714285715,0.1,,0.3181818181818182,0.19230769230769232,0.375,0.25,,0.4,0.14285714285714285,,1.0,0.7142857142857143,0.7142857142857143,0.6,,,,,,,,,,,,,,1.0,0.5,,1.0,1.0,,,1.0,,0.6759000000000001,0.622675,0.67515,0.14285714285714285,0.14285714285714285,0.45454545454545453,0.45454545454545453,0.7571428571428572,,0.2826086956521739,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,0.5,0.6666666666666666,0.5,,,,,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1642377,1610612763,Jaylen Wells,Jaylen Wells,1642377,MEM,2033.0,34,15,69,69,21,14,8.0,138,1.0,1.0,,,,,1.0,4.0,1.0,1.0,1.0,,1.0,9.0,1.0,2.0,2.0,6.0,2.0,10.0,1.0,11.0,84,,1.0,1.0,,,,1.0,2.0,3.0,2.0,2.0,6.0,,9.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,21,0.5,0.5,1.0,0.2,0.2,0.3333333333333333,,,0.3125,,0.5,0.34375,,0.5,0.625,,,21.25,1.0,,0.06666666666666667,0.05263157894736842,,0.027777777777777776,0.034482758620689655,,0.125,,,,0.125,0.0625,1.0,1.0,1.0,0.25,0.25,0.25,,0.0625,0.0625,1.0,1.0,1.0,0.5625,0.1111111111111111,0.1111111111111111,1.0,,,0.5,,,,0.6666666666666666,0.6875,0.1111111111111111,0.5152749999999999,0.4441,0.5038666666666667,0.0625,0.16666666666666666,,0.2727272727272727,9.200000000000001,25.509999999999998,0.30434782608695654,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,0.09090909090909091,,,,,,,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,3842.0,64,10,135,147,45,65,13.0,282,4.0,6.0,,,,2.0,2.0,4.0,,2.0,2.0,,5.0,11.0,,5.0,6.0,10.0,7.0,13.0,10.0,43.0,164,,,,,,,2.0,5.0,9.0,8.0,4.0,21.0,,11.0,5.0,1.0,11.0,6.0,17.0,4.0,7.0,4.0,40.0,1.0,,1.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,10.0,12.0,2.0,7.0,9.0,45,0.6666666666666666,0.6666666666666666,1.0,0.5384615384615384,0.5384615384615384,0.6,,,0.717391304347826,,0.42857142857142855,0.7678571428571429,,0.5,0.5652173913043478,0.1,,19.594594594594597,1.0,0.023255813953488372,,0.04,0.03225806451612903,0.029411764705882353,0.018518518518518517,,,0.038461538461538464,,,0.14285714285714285,0.2608695652173913,0.6666666666666666,0.8,0.75,0.17391304347826086,0.5,0.5,0.5,,0.08695652173913043,1.0,1.0,1.0,0.4782608695652174,0.45454545454545453,0.45454545454545453,1.0,,,,0.2857142857142857,,,0.7142857142857143,0.8260869565217391,0.45454545454545453,0.5562500000000001,,0.5853357142857144,0.25,0.4666666666666667,,0.20930232558139536,5.730000000000001,24.892307692307693,0.3333333333333333,3.0,,,,1.0,1.0,2.0,1.0,0.16666666666666666,0.5,,,2.0,,,,2.0,,,2.0,,,,,,,,1.0,,,,,0.4,,,,,,,0.5,,,,,,,,2.0,0.4,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1642285,1610612763,Cam Spencer,Cam Spencer,1642285,MEM,4170.0,70,45,136,138,36,40,17.0,274,2.0,2.0,,,,,1.0,5.0,2.0,1.0,2.0,1.0,6.0,14.0,1.0,5.0,4.0,9.0,7.0,16.0,4.0,33.0,136,,2.0,1.0,,,,,6.0,11.0,6.0,2.0,18.0,,14.0,6.0,,5.0,5.0,10.0,4.0,3.0,2.0,25.0,2.0,2.0,2.0,,2.0,4.0,6.0,5.0,,,,,2.0,7.0,3.0,4.0,,2.0,11.0,36,0.75,0.75,0.8571428571428571,0.4375,0.4375,0.4444444444444444,,,0.58,,0.75,0.6111111111111112,,0.7857142857142857,0.64,,,17.197452229299362,,,0.06666666666666667,0.05263157894736842,0.0625,0.025974025974025976,0.06451612903225806,,0.14285714285714285,0.07407407407407407,,0.07142857142857142,,0.08,1.0,1.0,0.5,0.2,0.2,0.2,1.0,0.08,0.08,0.5,0.5,1.0,0.56,0.42857142857142855,0.42857142857142855,0.8333333333333334,,,0.3333333333333333,,,0.16666666666666666,0.8333333333333334,0.72,0.42857142857142855,0.5330840000000001,0.53645,0.516825,0.07407407407407407,0.18181818181818182,,0.3333333333333333,8.655555555555557,25.075,0.2647058823529412,2.0,,,,,,,,,,1.0,1.0,3.0,3.0,,,1.0,,2.0,5.0,,,,,,,,,,,2.0,,0.5,,,,,,,,0.14285714285714285,0.5,0.5,1.0,1.0,,,2.0,0.4,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,3076.0,51,47,102,102,39,23,17.0,204,5.0,12.0,1.0,4.0,3.0,6.0,,3.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,5.0,16.0,3.0,7.0,3.0,22.0,91,1.0,4.0,1.0,,2.0,3.0,7.0,4.0,14.0,2.0,8.0,9.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,,2.0,1.0,9.0,1.0,4.0,5.0,1.0,8.0,5.0,13.0,1.0,,1.0,,3.0,1.0,2.0,3.0,4.0,,2.0,14.0,39,0.2,0.25,1.0,0.42857142857142855,0.42857142857142855,0.3125,0.25,0.42857142857142855,0.41304347826086957,0.2,0.5454545454545454,0.44,0.2,0.5833333333333334,0.30434782608695654,0.1875,,22.950819672131146,0.3333333333333333,0.03225806451612903,0.14814814814814814,0.16129032258064516,0.047619047619047616,0.0967741935483871,0.10416666666666667,0.14285714285714285,0.18181818181818182,,,0.18181818181818182,0.1111111111111111,0.5217391304347826,0.4166666666666667,0.5555555555555556,0.2,0.13043478260869565,,,,0.043478260869565216,0.08695652173913043,1.0,1.0,1.0,0.21739130434782608,0.2,0.2,1.0,0.8,0.25,0.2,0.5454545454545454,0.5,0.09090909090909091,0.2727272727272727,0.8260869565217391,0.2,0.5925630434782608,0.580875,0.5928181818181818,0.08,0.1111111111111111,0.09090909090909091,0.6363636363636364,4.05,25.95714285714286,0.38235294117647056,2.0,2.0,,,,,,,0.25,,,1.0,2.0,,,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,0.5,,,,0.6666666666666666,0.2,0.06666666666666667,,0.16666666666666666,,,,1.0,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,2037.0,34,2,69,77,15,36,5.0,146,9.0,9.0,2.0,2.0,3.0,3.0,6.0,9.0,,,,,2.0,3.0,,,15.0,18.0,2.0,3.0,6.0,42.0,85,2.0,2.0,,,4.0,3.0,5.0,,6.0,6.0,24.0,,2.0,3.0,2.0,,5.0,4.0,9.0,3.0,5.0,,22.0,,1.0,2.0,2.0,4.0,1.0,5.0,1.0,,5.0,4.0,5.0,1.0,2.0,4.0,6.0,,3.0,6.0,15,0.2,0.21428571428571427,,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.6,0.8571428571428571,1.0,0.6,0.875,1.0,0.6,0.14285714285714285,,,37.66233766233766,1.0,0.09523809523809523,0.07142857142857142,0.13333333333333333,,0.1111111111111111,0.041666666666666664,,0.125,,,0.18181818181818182,,0.42857142857142855,1.0,1.0,0.2222222222222222,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,1.0,1.0,,0.6,1.0,,,0.5714285714285714,0.6666666666666666,0.5445404761904762,0.69075,0.5364000000000001,0.125,0.14285714285714285,0.09523809523809523,0.14285714285714285,5.644444444444443,26.066666666666666,0.21739130434782608,,,,,,,,,,,,,,6.0,,,1.0,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,0.09090909090909091,0.5,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
