EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Transition Take Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,on,OffensiveGoaltends
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,50646.0,844,82,1696,1720,315.0,404.0,221.0,3416,27.0,44.0,3.0,7.0,5.0,6.0,15.0,39.0,2.0,5.0,19.0,44.0,2.0,5.0,3.0,9.0,70.0,198.0,4.0,12.0,11.0,39.0,44.0,88.0,89.0,242.0,22.0,377.0,1864,4.0,11.0,6.0,17.0,26.0,7.0,9.0,14.0,48.0,10.0,66.0,52.0,36.0,216.0,51.0,2.0,1.0,197.0,70.0,12.0,2.0,73.0,36.0,109.0,23.0,13.0,61.0,9.0,3.0,254.0,6.0,7.0,2.0,57.0,37.0,2.0,96.0,15.0,111.0,3.0,31.0,17.0,14.0,49.0,9.0,37.0,16.0,3.0,12.0,1.0,65.0,4.0,12.0,23.0,52,2.0,1.0,1.0,47.0,1.0,4.0,6.0,1.0,28.0,2.0,1.0,10.0,2.0,3.0,9.0,3.0,6.0,9.0,6.0,65.0,314.0,2.0,1.0,0.5909090909090909,0.6046511627906976,0.8089887640449438,0.3677685950413223,0.35294117647058826,0.2916666666666667,0.36929460580912865,0.5,0.36363636363636365,0.7777777777777778,0.5378787878787878,0.4642857142857143,0.49122807017543857,0.5481049562682215,0.4642857142857143,0.5158730158730159,0.7333333333333333,0.008264462809917356,0.13636363636363635,0.1590909090909091,0.1282051282051282,0.022727272727272728,0.005050505050505051,20.81841432225064,0.7538461538461538,0.045454545454545456,0.047619047619047616,0.08505747126436781,0.017766497461928935,0.13636363636363635,0.01411764705882353,0.11019929660023446,0.015873015873015872,0.018518518518518517,0.020618556701030927,0.015527950310559006,0.009708737864077669,0.0684931506849315,0.0635593220338983,0.22641509433962265,0.12179487179487179,0.1792452830188679,0.01694915254237288,0.6666666666666666,0.13333333333333333,0.6136363636363636,0.7297297297297297,0.5925925925925926,0.11818181818181818,0.38461538461538464,0.4411764705882353,0.6,0.015151515151515152,0.4,0.4,0.5,0.13333333333333333,0.4318181818181818,0.4418604651162791,0.9473684210526315,0.6,0.35353535353535354,0.3553299492385787,0.7714285714285715,0.25,0.42857142857142855,0.6666666666666666,0.17857142857142858,0.4,1.0,0.42857142857142855,0.3333333333333333,0.75,0.10526315789473684,0.8333333333333334,0.15789473684210525,0.3333333333333333,0.6842105263157895,0.28205128205128205,0.8666666666666667,0.3553299492385787,0.5408641337386019,0.5470026315789474,0.5141401785714286,0.03529411764705882,0.10204081632653061,0.008264462809917356,0.06896551724137931,0.17506631299734748,5.370454545454545,26.076033057851237,0.1857311320754717,,,,,,,,,,,,,,,True,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,60494.0,1008,182,2015,2022,395.0,395.0,246.0,4037,40.0,62.0,11.0,16.0,9.0,14.0,21.0,56.0,9.0,15.0,32.0,72.0,3.0,6.0,5.0,13.0,40.0,121.0,2.0,15.0,11.0,29.0,70.0,133.0,72.0,193.0,40.0,396.0,2145,13.0,23.0,5.0,21.0,43.0,13.0,26.0,16.0,42.0,9.0,83.0,78.0,62.0,210.0,6.0,10.0,3.0,118.0,40.0,6.0,2.0,80.0,42.0,122.0,26.0,16.0,57.0,20.0,3.0,286.0,21.0,8.0,,44.0,49.0,3.0,96.0,29.0,125.0,2.0,35.0,20.0,15.0,32.0,7.0,26.0,17.0,3.0,6.0,4.0,49.0,7.0,7.0,40.0,69,1.0,,,67.0,2.0,3.0,22.0,,49.0,1.0,4.0,24.0,1.0,3.0,11.0,5.0,6.0,11.0,7.0,83.0,394.0,2.0,2.0,0.5571428571428572,0.6,0.9722222222222222,0.37305699481865284,0.23809523809523808,0.38095238095238093,0.37894736842105264,0.5263157894736842,0.5652173913043478,0.5,0.5460122699386503,0.4659090909090909,0.5441176470588235,0.5712209302325582,0.4777777777777778,0.5684931506849316,0.5920245398773006,0.010362694300518135,0.045112781954887216,0.06451612903225806,0.03571428571428571,0.013888888888888888,0.008264462809917356,16.991764195925445,0.6530612244897959,0.06382978723404255,,0.09441233140655106,0.017738359201773836,0.09606986899563319,0.041916167664670656,0.09518935516888434,0.03046218487394958,0.03125,0.008333333333333333,0.045454545454545456,0.031496062992125984,0.11282051282051282,0.0784313725490196,0.10144927536231885,0.10285714285714286,0.07407407407407407,0.011904761904761904,0.6363636363636364,0.1901840490797546,0.6451612903225806,0.6896551724137931,0.45,0.17177914110429449,0.375,0.3888888888888889,0.6666666666666666,0.046012269938650305,0.6,0.6,0.7777777777777778,0.22085889570552147,0.4444444444444444,0.4507042253521127,1.0,0.37116564417177916,0.3305785123966942,0.3333333333333333,0.95,0.36363636363636365,0.6875,0.36363636363636365,0.13636363636363635,0.5,1.0,0.3409090909090909,0.13333333333333333,1.0,0.20588235294117646,0.6428571428571429,0.19117647058823528,0.38461538461538464,0.4264705882352941,0.3793103448275862,0.7822085889570553,0.3389830508474576,0.5479961300309598,0.5356920000000001,0.5339046153846154,0.07331378299120235,0.16216216216216217,0.0051813471502590676,0.10858585858585859,0.20959595959595959,6.396992481203007,25.21761658031088,0.19602977667493796,2.0,9.0,0.0196078431372549,,,,,,,,,,,,True,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,56867.0,948,240,1908,1901,331.0,334.0,243.0,3809,62.0,102.0,15.0,27.0,8.0,14.0,48.0,106.0,,1.0,18.0,48.0,1.0,6.0,2.0,6.0,56.0,132.0,7.0,15.0,8.0,21.0,110.0,209.0,74.0,180.0,43.0,485.0,2002,21.0,40.0,8.0,21.0,73.0,10.0,25.0,10.0,27.0,14.0,64.0,144.0,76.0,201.0,21.0,26.0,,132.0,56.0,16.0,,42.0,39.0,81.0,19.0,20.0,32.0,8.0,2.0,201.0,16.0,19.0,2.0,60.0,90.0,5.0,155.0,37.0,192.0,11.0,24.0,20.0,4.0,33.0,4.0,19.0,21.0,4.0,14.0,4.0,54.0,3.0,10.0,51.0,78,2.0,1.0,4.0,45.0,2.0,6.0,2.0,,54.0,,1.0,24.0,,7.0,32.0,17.0,15.0,34.0,19.0,64.0,330.0,5.0,7.0,0.6545454545454545,0.7422680412371134,0.9054054054054054,0.4111111111111111,0.38095238095238093,0.37037037037037035,0.4111111111111111,0.5263157894736842,0.525,0.4,0.5681233933161953,0.5409836065573771,0.4807692307692308,0.5888077858880778,0.5703125,0.5333333333333333,0.46272493573264784,,0.07655502392344497,0.049019607843137254,0.10377358490566038,,,21.213503649635033,0.6111111111111112,0.1,0.05263157894736842,0.1939655172413793,0.04357798165137615,0.13574660633484162,0.034482758620689655,0.16556291390728478,0.03888888888888889,0.07514450867052024,0.02654867256637168,0.03089887640449438,0.046296296296296294,0.19753086419753085,0.1799163179916318,0.23809523809523808,0.138328530259366,0.12631578947368421,0.058823529411764705,0.5588235294117647,0.2622107969151671,0.6078431372549019,0.6391752577319587,0.7096774193548387,0.27249357326478146,0.4528301886792453,0.5052631578947369,0.5833333333333334,0.002570694087403599,,,,0.12339331619537275,0.375,0.375,0.9444444444444444,0.3393316195372751,0.42424242424242425,0.42424242424242425,0.8928571428571429,0.4426229508196721,0.5555555555555556,0.13333333333333333,0.09836065573770492,0.16666666666666666,1.0,0.2459016393442623,0.4666666666666667,1.0,0.2692307692307692,0.5714285714285714,0.11538461538461539,0.3333333333333333,0.40384615384615385,0.38095238095238093,0.7249357326478149,0.42424242424242425,0.5380721079691516,0.5536923076923077,0.536989423076923,0.0594059405940594,0.10714285714285714,,0.15051546391752577,0.13195876288659794,4.772248803827751,25.40444444444445,0.17348008385744235,7.0,9.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,True,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,113040.0,1884,257,3765,3741,626.0,719.0,469.0,7506,143.0,230.0,10.0,21.0,29.0,51.0,83.0,200.0,35.0,115.0,28.0,67.0,5.0,12.0,2.0,9.0,190.0,465.0,20.0,35.0,30.0,84.0,261.0,545.0,218.0,532.0,240.0,1416.0,4148,12.0,42.0,25.0,47.0,111.0,50.0,100.0,32.0,93.0,76.0,272.0,198.0,324.0,321.0,333.0,14.0,3.0,462.0,190.0,31.0,4.0,128.0,112.0,240.0,75.0,37.0,93.0,30.0,5.0,592.0,17.0,22.0,2.0,130.0,100.0,3.0,233.0,41.0,274.0,12.0,61.0,34.0,27.0,108.0,29.0,62.0,65.0,15.0,46.0,5.0,173.0,13.0,34.0,39.0,98,3.0,7.0,6.0,206.0,,6.0,2.0,,285.0,2.0,9.0,136.0,4.0,17.0,25.0,9.0,13.0,26.0,13.0,272.0,624.0,7.0,16.0,0.3793103448275862,0.38976377952755903,0.4908256880733945,0.40977443609022557,0.5319148936170213,0.34408602150537637,0.4120982986767486,0.47889908256880737,0.2857142857142857,0.5,0.5459610027855153,0.5561797752808989,0.5077720207253886,0.5891213389121339,0.5851063829787234,0.5844155844155844,0.49396471680594245,0.007518796992481203,0.05688073394495413,0.06521739130434782,0.07,0.04477611940298507,0.002150537634408602,31.658175081056044,0.6242774566473989,0.03409090909090909,0.022727272727272728,0.10570824524312897,0.024858757062146894,0.14925373134328357,0.019473081328751432,0.12658227848101267,0.02218430034129693,0.03205128205128205,0.024553571428571428,0.018461538461538463,0.02242152466367713,0.07430340557275542,0.11850311850311851,0.13380281690140844,0.14564564564564564,0.16097560975609757,0.0216998191681736,0.5,0.2135561745589601,0.6217391304347826,0.6651162790697674,0.46153846153846156,0.18570102135561745,0.415,0.44623655913978494,0.26506024096385544,0.10677808727948004,0.30434782608695654,0.30973451327433627,0.3142857142857143,0.06220984215413185,0.417910447761194,0.4375,0.8928571428571429,0.43175487465181056,0.40860215053763443,0.40948275862068967,0.43157894736842106,0.23595505617977527,0.47619047619047616,0.2,0.1348314606741573,0.4166666666666667,1.0,0.39325842696629215,0.5714285714285714,0.6,0.26424870466321243,0.5686274509803921,0.046632124352331605,0.2222222222222222,0.43523316062176165,0.35714285714285715,0.7075208913649025,0.41125541125541126,0.5342385368126747,0.5371554687500001,0.5266916230366492,0.11884550084889643,0.2111801242236025,0.00749063670411985,0.07838983050847458,0.192090395480226,7.902935779816515,25.66240601503759,0.16626826029216468,12.0,37.0,0.008,1.0,,1.0,1.0,,1.0,,,1.0,3.0,0.017391304347826087,True,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,143310.0,2388,327,4772,4765,739.0,798.0,591.0,9537,322.0,426.0,98.0,143.0,49.0,59.0,19.0,78.0,,6.0,,,,,,,,,,,,,341.0,510.0,,,184.0,866.0,5227,101.0,160.0,,,261.0,53.0,67.0,,,46.0,152.0,482.0,200.0,,,160.0,,,,54.0,,54.0,73.0,127.0,58.0,15.0,37.0,11.0,6.0,327.0,113.0,145.0,7.0,232.0,240.0,48.0,520.0,265.0,785.0,17.0,56.0,43.0,13.0,52.0,7.0,22.0,37.0,2.0,30.0,3.0,89.0,22.0,4.0,84.0,182,,31.0,21.0,259.0,1.0,35.0,19.0,1.0,273.0,,,129.0,,20.0,98.0,39.0,53.0,104.0,64.0,152.0,736.0,16.0,19.0,0.7067448680351907,0.9233716475095786,,,,,,0.6686274509803921,0.63125,0.7910447761194029,0.6686274509803921,0.63125,0.7910447761194029,0.6818897637795276,0.6428571428571429,0.7524752475247525,,,0.10588235294117647,0.08215962441314555,0.23076923076923078,,,13.205479452054794,0.5842696629213483,0.42857142857142855,0.0660377358490566,0.2003338898163606,0.13016157989228008,0.20882088208820881,0.0994718309859155,0.20441749675184062,0.11466666666666667,0.14925373134328357,0.1346153846153846,0.09953161592505855,0.09929078014184398,0.18446601941747573,0.20689655172413793,0.21468926553672316,0.2189695550351288,0.17509727626459143,0.1504424778761062,0.6153846153846154,0.8352941176470589,0.755868544600939,0.8235294117647058,0.6925465838509317,0.15294117647058825,0.24358974358974358,0.31666666666666665,0.9473684210526315,0.011764705882352941,,,,,,,,,,,,0.89375,0.6853146853146853,0.12244897959183673,,,,,,,0.8805970149253731,0.8305084745762712,,,,,0.8352941176470589,,0.6412029411764705,0.5827803921568627,0.6687044776119403,0.2097560975609756,0.2097560975609756,,0.30138568129330257,0.17551963048498845,2.3582352941176463,,0.15486169321039397,59.0,24.0,0.05714285714285714,,,6.0,5.0,1.0,5.0,2.0,2.0,,6.0,0.16666666666666666,True,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,106721.0,1779,144,3540,3542,497.0,507.0,442.0,7082,115.0,165.0,25.0,38.0,18.0,23.0,54.0,149.0,20.0,38.0,39.0,110.0,5.0,13.0,2.0,10.0,36.0,101.0,6.0,9.0,1.0,9.0,189.0,352.0,75.0,211.0,52.0,655.0,3922,30.0,49.0,11.0,22.0,93.0,24.0,35.0,3.0,19.0,15.0,72.0,232.0,146.0,216.0,9.0,38.0,2.0,99.0,36.0,34.0,,55.0,51.0,106.0,34.0,17.0,38.0,16.0,1.0,263.0,34.0,43.0,3.0,109.0,96.0,9.0,214.0,80.0,294.0,27.0,79.0,53.0,26.0,34.0,11.0,23.0,36.0,5.0,11.0,7.0,70.0,7.0,11.0,78.0,165,2.0,11.0,3.0,83.0,,6.0,16.0,1.0,70.0,,,34.0,1.0,5.0,45.0,30.0,15.0,48.0,21.0,72.0,494.0,7.0,4.0,0.6137566137566137,0.6823529411764706,0.96,0.35545023696682465,0.5,0.15789473684210525,0.3588516746411483,0.5369318181818182,0.6122448979591837,0.6857142857142857,0.5355239786856127,0.6549295774647887,0.5277777777777778,0.5522765598650927,0.6549295774647887,0.5806451612903226,0.3747779751332149,,0.09659090909090909,0.10303030303030303,0.10067114093959731,,,16.229468006864426,0.4857142857142857,0.11392405063291139,0.033707865168539325,0.10786516853932585,0.05058823529411765,0.1316425120772947,0.040865384615384616,0.11932479627473806,0.045778834720570746,0.0711864406779661,0.04081632653061224,0.0416,0.03864734299516908,0.11589403973509933,0.10864745011086474,0.08759124087591241,0.14195583596214512,0.0979381443298969,0.10344827586206896,0.4375,0.29307282415630553,0.696969696969697,0.777027027027027,0.6173913043478261,0.26465364120781526,0.3624161073825503,0.40298507462686567,0.6111111111111112,0.0674955595026643,0.5263157894736842,0.5555555555555556,0.6,0.19538188277087035,0.35454545454545455,0.35454545454545455,1.0,0.17939609236234458,0.3564356435643564,0.3564356435643564,0.9166666666666666,0.5352112676056338,0.6578947368421053,0.24,0.18309859154929578,0.38461538461538464,1.0,0.1267605633802817,0.6666666666666666,0.8333333333333334,0.42592592592592593,0.782608695652174,0.18518518518518517,0.2,0.16666666666666666,0.1111111111111111,0.6678507992895204,0.36363636363636365,0.558235294117647,0.5713312500000001,0.5825615384615385,0.05952380952380952,0.09042553191489362,0.0047169811320754715,0.14198473282442747,0.1099236641221374,6.123295454545455,24.53127962085308,0.1403954802259887,,10.0,0.03508771929824561,6.0,,3.0,1.0,2.0,5.0,,,,,0.05263157894736842,True,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,3248.0,54,-10,110,116,10.0,24.0,14.0,226,6.0,11.0,1.0,2.0,1.0,1.0,,1.0,,,2.0,5.0,,,,,1.0,2.0,,,,1.0,6.0,12.0,3.0,7.0,2.0,23.0,132,1.0,3.0,,,2.0,1.0,1.0,,1.0,,2.0,8.0,4.0,9.0,,2.0,,2.0,1.0,,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,,9.0,1.0,1.0,,4.0,4.0,,8.0,2.0,10.0,1.0,2.0,1.0,1.0,2.0,,2.0,,,,,2.0,,,5.0,10,,,,2.0,,,,,2.0,,,1.0,,,1.0,1.0,,2.0,1.0,2.0,10.0,,,0.6666666666666666,0.8,1.0,0.42857142857142855,,,0.42857142857142855,0.5,0.3333333333333333,1.0,0.5526315789473685,0.3333333333333333,0.5,0.575,0.3333333333333333,0.5,0.3684210526315789,0.14285714285714285,,,,0.2,,17.46031746031746,1.0,,,0.16,0.045454545454545456,0.16,0.02857142857142857,0.16,0.03508771929824561,0.08333333333333333,,0.038461538461538464,,0.14285714285714285,0.1111111111111111,0.5,0.14285714285714285,0.25,0.1111111111111111,0.5,0.5789473684210527,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.05263157894736842,,,,,,,,0.2631578947368421,0.4,0.5,1.0,0.10526315789473684,0.5,0.5,1.0,0.6666666666666666,0.5,,,,,,,,0.5,1.0,,,0.5,,0.9473684210526315,0.5,0.6242263157894737,0.3927,0.586125,0.05,0.07692307692307693,,0.08695652173913043,0.08695652173913043,1.8333333333333333,25.114285714285717,0.09090909090909091,,,,,,1.0,,1.0,,,,,,,True,
1641740,1610612750,Jaylen Clark,Jaylen Clark,1641740,MIN,9259.0,154,40,313,317,74.0,44.0,40.0,630,10.0,15.0,2.0,3.0,2.0,5.0,4.0,9.0,,1.0,5.0,12.0,1.0,2.0,1.0,1.0,3.0,7.0,1.0,2.0,,,14.0,25.0,8.0,19.0,10.0,62.0,342,3.0,5.0,2.0,4.0,12.0,2.0,5.0,1.0,1.0,6.0,13.0,18.0,10.0,24.0,,4.0,,7.0,3.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,6.0,,,18.0,5.0,1.0,,10.0,3.0,,13.0,6.0,19.0,1.0,14.0,10.0,4.0,,,,1.0,,,,1.0,,,7.0,16,,,,12.0,,1.0,1.0,,16.0,,,6.0,,2.0,2.0,1.0,1.0,2.0,1.0,12.0,73.0,1.0,1.0,0.6428571428571429,0.75,1.0,0.42105263157894735,0.5,1.0,0.42105263157894735,0.56,0.6,0.4,0.5909090909090909,0.6666666666666666,0.5833333333333334,0.5961538461538461,0.6666666666666666,0.5909090909090909,0.4318181818181818,0.05263157894736842,0.12,0.13333333333333333,0.1111111111111111,0.08333333333333333,,14.402173913043478,,,,0.04,0.013157894736842105,0.1282051282051282,0.0684931506849315,0.08496732026143791,0.040268456375838924,,0.02564102564102564,0.03333333333333333,0.23076923076923078,0.058823529411764705,0.02857142857142857,,0.1206896551724138,0.15,0.05555555555555555,0.5,0.3409090909090909,0.6666666666666666,0.7692307692307693,0.6,0.20454545454545456,0.4444444444444444,0.5,0.75,0.022727272727272728,,,,0.2727272727272727,0.4166666666666667,0.45454545454545453,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.6666666666666666,,0.2222222222222222,0.5,1.0,0.2222222222222222,0.5,1.0,0.8333333333333334,0.4,0.16666666666666666,1.0,,,0.7727272727272727,0.42857142857142855,0.5847965909090909,0.53206,0.6962666666666667,0.12,0.1935483870967742,,0.1935483870967742,0.20967741935483872,4.5,23.84736842105263,0.2364217252396166,,,,1.0,,,,,,,,,,,True,
1642265,1610612750,Rob Dillingham,Rob Dillingham,1642265,MIN,11671.0,195,-7,392,388,51.0,53.0,48.0,780,12.0,20.0,,2.0,,,13.0,27.0,2.0,11.0,3.0,5.0,,,,1.0,10.0,29.0,2.0,2.0,,1.0,27.0,58.0,13.0,34.0,1.0,94.0,446,2.0,4.0,2.0,2.0,10.0,,5.0,,2.0,,,14.0,40.0,18.0,21.0,4.0,,29.0,10.0,5.0,,20.0,13.0,33.0,8.0,5.0,14.0,2.0,4.0,79.0,3.0,3.0,,9.0,3.0,,12.0,6.0,18.0,2.0,6.0,1.0,5.0,14.0,4.0,9.0,10.0,3.0,5.0,1.0,24.0,,4.0,10.0,15,,,,9.0,,,1.0,,2.0,,,1.0,,,,,,,,,51.0,1.0,,0.25925925925925924,0.28,0.46153846153846156,0.38235294117647056,1.0,,0.38235294117647056,0.46551724137931033,0.5,,0.5054347826086957,0.8333333333333334,,0.5053763440860215,0.8333333333333334,,0.3695652173913043,,0.08620689655172414,0.15,0.07407407407407407,,,26.116071428571427,0.5833333333333334,,,0.03,0.027777777777777776,0.09574468085106383,0.033707865168539325,0.061855670103092786,0.030456852791878174,,0.05660377358490566,0.041666666666666664,,0.023809523809523808,0.05,,0.10144927536231885,0.08,0.044444444444444446,,0.21739130434782608,0.6,0.7058823529411765,0.3333333333333333,0.29347826086956524,0.48148148148148145,0.52,0.15384615384615385,0.11956521739130435,0.18181818181818182,0.18181818181818182,0.5,0.05434782608695652,0.6,0.6,1.0,0.31521739130434784,0.3448275862068966,0.3448275862068966,0.3,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,,0.14285714285714285,,0.14285714285714285,,0.5869565217391305,0.3448275862068966,0.5167010869565217,0.5092625,0.42735,0.010752688172043012,0.01694915254237288,,0.10638297872340426,,8.679310344827584,25.226470588235294,0.13010204081632654,,,,1.0,,,,,,,,,,,True,
1630568,1610612750,Luka Garza,Luka Garza,1630568,MIN,246.0,4,-2,7,8,,,,15,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,7.0,9,,,,,,,,,,,,2.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.25,,,1.1666666666666667,,,0.5,,,,,,,42.857142857142854,,,,,,0.5,,0.2,,,,,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.49375,,,0.3333333333333333,0.5,,,,7.8,25.3,,,,,,,,,,,,,,,,True,
