EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,PenaltyArc3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,LongMidRangePctBlocked,Travels,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,on,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,9554.0,159,-86.0,314,316,86.0,117,41.0,630,13.0,20.0,5.0,10.0,2.0,3.0,3.0,6.0,4.0,7.0,4.0,13.0,1.0,1.0,1.0,4.0,1.0,12.0,1.0,1.0,20.0,33.0,5.0,25.0,14.0,69.0,382,6.0,13.0,1.0,2.0,4.0,19.0,3.0,5.0,1.0,5.0,6.0,15.0,28.0,12.0,15.0,10.0,12.0,1.0,1.0,9.0,4.0,13.0,2.0,2.0,4.0,2.0,3.0,30.0,5.0,8.0,2.0,17.0,15.0,7.0,39.0,15.0,54.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,12.0,18.0,1.0,3.0,16.0,2.0,1.0,21.0,2.0,7.0,5.0,10.0,1.0,1.0,3.0,7.0,11.0,6.0,15.0,85.0,4.0,0.7,0.9333333333333333,1.0,0.2,0.5,0.2,0.2,0.6060606060606061,0.46153846153846156,0.6,0.47413793103448276,0.5,0.45,0.5073529411764706,0.5277777777777778,0.5,0.43103448275862066,0.030303030303030304,0.05,19.45205479452055,0.25,0.5833333333333334,0.14285714285714285,0.20833333333333334,0.1038961038961039,0.3469387755102041,0.060240963855421686,0.2644628099173554,0.08125,0.14285714285714285,0.06451612903225806,0.1111111111111111,0.05,0.08695652173913043,0.16666666666666666,0.23529411764705882,0.21428571428571427,0.35,0.3333333333333333,0.06451612903225806,0.5454545454545454,0.3448275862068966,0.65,0.6842105263157895,0.6153846153846154,0.10344827586206896,0.5,0.5,1.0,0.1206896551724138,0.5714285714285714,0.5714285714285714,0.75,0.22413793103448276,0.3076923076923077,0.3076923076923077,1.0,0.20689655172413793,0.08333333333333333,0.08333333333333333,1.0,0.6666666666666666,0.5,0.2,0.06666666666666667,1.0,1.0,0.06666666666666667,0.3,0.6666666666666666,0.4,0.25,0.1,0.7758620689655172,0.08333333333333333,0.5452594827586206,0.5682,0.518075,0.1111111111111111,0.18421052631578946,0.2753623188405797,0.21739130434782608,6.721212121212121,24.804000000000002,0.27388535031847133,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,9269.0,154,-60.0,309,317,107.0,108,39.0,626,12.0,16.0,4.0,6.0,2.0,3.0,2.0,6.0,2.0,9.0,,5.0,,1.0,,1.0,3.0,14.0,1.0,4.0,16.0,31.0,3.0,19.0,14.0,55.0,364,4.0,7.0,,2.0,4.0,12.0,2.0,7.0,1.0,5.0,10.0,17.0,24.0,8.0,9.0,8.0,14.0,3.0,2.0,6.0,5.0,11.0,3.0,2.0,4.0,1.0,1.0,27.0,3.0,8.0,,17.0,20.0,4.0,41.0,11.0,52.0,,5.0,5.0,,5.0,1.0,6.0,11.0,2.0,11.0,22.0,,3.0,19.0,2.0,2.0,21.0,1.0,8.0,3.0,2.0,,,1.0,1.0,2.0,2.0,17.0,107.0,3.0,0.75,1.0,1.0,0.15789473684210525,,0.2,0.15789473684210525,0.5161290322580645,0.5714285714285714,0.2857142857142857,0.41,0.4444444444444444,0.2916666666666667,0.4583333333333333,0.5454545454545454,0.4473684210526316,0.38,0.06451612903225806,0.0625,19.9438202247191,0.45454545454545453,0.4,,0.3076923076923077,0.09876543209876543,0.2698412698412698,0.0410958904109589,0.2890625,0.07142857142857142,0.15384615384615385,0.06896551724137931,0.07692307692307693,0.034482758620689655,0.06666666666666667,0.2,0.3783783783783784,0.23076923076923078,0.29411764705882354,0.16666666666666666,,1.0,0.32,0.75,0.8,0.6666666666666666,0.12,0.3333333333333333,0.4,1.0,0.18,0.2222222222222222,0.2222222222222222,1.0,0.1,,,,0.28,0.21428571428571427,0.21428571428571427,1.0,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,0.1111111111111111,0.25,0.6666666666666666,0.08333333333333333,,0.3333333333333333,0.7,0.21428571428571427,0.532065,0.568075,0.5085833333333333,0.14035087719298245,0.21052631578947367,0.21818181818181817,0.3090909090909091,7.161290322580645,25.4,0.34627831715210355,1.0,1.0,1.0,4.0,1.0,1.0,3.0,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,7975.0,133,-16.0,269,267,86.0,84,29.0,536,8.0,12.0,1.0,2.0,2.0,3.0,13.0,21.0,4.0,10.0,1.0,1.0,,,,,9.0,22.0,1.0,5.0,25.0,43.0,10.0,23.0,5.0,85.0,320,1.0,3.0,,1.0,,2.0,8.0,12.0,2.0,5.0,1.0,23.0,22.0,28.0,21.0,2.0,22.0,9.0,1.0,17.0,10.0,27.0,3.0,7.0,11.0,4.0,2.0,64.0,1.0,2.0,,5.0,11.0,,16.0,3.0,19.0,1.0,,,,9.0,6.0,7.0,16.0,5.0,8.0,20.0,,2.0,10.0,,,5.0,3.0,4.0,,4.0,,,1.0,2.0,4.0,1.0,23.0,85.0,,0.44,0.4583333333333333,0.7,0.43478260869565216,,0.4,0.43478260869565216,0.5813953488372093,0.3333333333333333,0.6666666666666666,0.6060606060606061,0.25,0.6470588235294118,0.6343283582089553,0.25,0.6764705882352942,0.3484848484848485,0.023255813953488372,0.08333333333333333,27.392739273927393,0.5625,,,0.19642857142857142,0.03076923076923077,0.08771929824561403,0.02040816326530612,0.1415929203539823,0.02631578947368421,0.08,,,0.023809523809523808,,0.13333333333333333,0.23529411764705882,0.14285714285714285,0.1111111111111111,,0.03333333333333333,0.25,0.18181818181818182,0.6666666666666666,0.7272727272727273,0.25,0.3181818181818182,0.6190476190476191,0.6190476190476191,0.46153846153846156,0.15151515151515152,0.4,0.4,0.75,0.015151515151515152,1.0,1.0,1.0,0.3333333333333333,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.5,0.5,,,,,0.25,0.17647058823529413,0.6666666666666666,,,0.29411764705882354,0.5303030303030303,0.4090909090909091,0.4816106060606062,0.48101666666666665,0.4936647058823529,0.05970149253731343,0.09090909090909091,0.023529411764705882,0.27058823529411763,9.346511627906978,27.469565217391306,0.31970260223048325,2.0,2.0,1.0,3.0,,,7.0,,0.4,9.0,2.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
1630243,1610612753,Trevelin Queen,Trevelin Queen,1630243,ORL,25816.0,430,-86.0,868,876,255.0,344,102.0,1744,27.0,46.0,9.0,13.0,5.0,10.0,6.0,20.0,1.0,4.0,8.0,19.0,,1.0,1.0,7.0,14.0,58.0,5.0,27.0,34.0,70.0,22.0,77.0,18.0,152.0,988,10.0,15.0,1.0,6.0,5.0,28.0,6.0,20.0,8.0,34.0,4.0,40.0,40.0,28.0,54.0,8.0,54.0,14.0,10.0,22.0,16.0,38.0,13.0,3.0,10.0,8.0,4.0,92.0,15.0,11.0,,13.0,13.0,2.0,28.0,26.0,54.0,5.0,31.0,19.0,12.0,13.0,9.0,9.0,22.0,4.0,21.0,38.0,1.0,,17.0,2.0,1.0,21.0,1.0,10.0,1.0,7.0,3.0,1.0,2.0,3.0,10.0,4.0,40.0,254.0,1.0,0.5882352941176471,0.6666666666666666,0.8181818181818182,0.2857142857142857,0.16666666666666666,0.23529411764705882,0.3013698630136986,0.4857142857142857,0.6666666666666666,0.3,0.4557823129251701,0.5476190476190477,0.3333333333333333,0.4840764331210191,0.6086956521739131,0.35714285714285715,0.5238095238095238,0.14285714285714285,0.10869565217391304,18.135764944275586,0.5909090909090909,0.07142857142857142,,0.0663265306122449,0.058823529411764705,0.07926829268292683,0.06756756756756757,0.07222222222222222,0.06356968215158924,0.05333333333333334,0.09722222222222222,,0.08,0.02127659574468085,0.05172413793103448,0.057692307692307696,0.11764705882352941,0.09302325581395349,0.02857142857142857,0.06756756756756757,0.4,0.3129251700680272,0.5869565217391305,0.6585365853658537,0.6666666666666666,0.1360544217687075,0.3,0.4,0.3333333333333333,0.027210884353741496,0.25,0.25,,0.1292517006802721,0.42105263157894735,0.42105263157894735,0.875,0.3945578231292517,0.2413793103448276,0.24561403508771928,0.7857142857142857,0.6190476190476191,0.6923076923076923,0.5555555555555556,0.047619047619047616,,,0.23809523809523808,0.18518518518518517,0.5,0.12962962962962962,0.14285714285714285,0.5,0.8367346938775511,0.25925925925925924,0.5410713286713288,0.6156615384615384,0.5161313725490195,0.0641025641025641,0.12658227848101267,0.18421052631578946,0.2631578947368421,4.472857142857144,26.938961038961036,0.29377880184331795,7.0,4.0,3.0,4.0,4.0,1.0,7.0,0.25,0.25925925925925924,12.0,1.0,2.0,1.0,4.0,1.0,2.0,0.012987012987012988,0.017241379310344827,0.2,1.0,,,,,,,True,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,1180.0,20,,40,40,7.0,3,5.0,80,1.0,2.0,,1.0,,,,4.0,1.0,1.0,,,,,,,,2.0,,1.0,2.0,7.0,,2.0,2.0,6.0,40,,1.0,,,,,,,,1.0,,,2.0,2.0,,,2.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,,1.0,,4.0,2.0,,6.0,1.0,7.0,,,,,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,,2.0,,,4.0,,2.0,,,,,,,,,,7.0,,0.5,0.5,,,,,,0.2857142857142857,,,0.2222222222222222,,,0.2727272727272727,,,0.2222222222222222,0.14285714285714285,,24.489795918367346,1.0,,,0.25,0.08333333333333333,0.26666666666666666,,0.2608695652173913,0.047619047619047616,,0.16666666666666666,,,,0.5,0.25,,0.16666666666666666,0.6666666666666666,,,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,,,,0.1111111111111111,1.0,1.0,,,,,,0.2222222222222222,,,,1.0,,,,,,,,,,,1.0,0.4444444444444444,,0.48915555555555557,0.641,0.4419,0.18181818181818182,0.2222222222222222,,,7.971428571428571,27.1,0.175,,,,,,,,0.25,,,,,,,1.0,,0.5,0.5,,,1.0,,,,,,True,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,11104.0,185,-33.0,378,385,128.0,182,38.0,763,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,,1.0,2.0,7.0,,1.0,,,12.0,24.0,,9.0,5.0,8.0,14.0,31.0,8.0,60.0,432,2.0,4.0,,1.0,3.0,7.0,1.0,2.0,4.0,9.0,8.0,22.0,10.0,,39.0,,24.0,12.0,2.0,4.0,3.0,7.0,1.0,2.0,4.0,,,17.0,5.0,,,4.0,7.0,2.0,13.0,5.0,18.0,,2.0,1.0,1.0,1.0,1.0,3.0,4.0,,3.0,11.0,1.0,,9.0,2.0,1.0,9.0,1.0,4.0,1.0,1.0,,,,1.0,1.0,,22.0,128.0,1.0,1.0,1.0,0.9285714285714286,0.45161290322580644,,0.4444444444444444,0.45161290322580644,0.625,0.5,0.5,0.6666666666666666,0.4,0.6363636363636364,0.6976744186046512,0.5833333333333334,0.7333333333333333,0.7948717948717948,0.25,0.25,11.13744075829384,0.25,0.18181818181818182,,0.07692307692307693,,0.056338028169014086,0.042735042735042736,0.06790123456790123,0.027624309392265192,,,,0.0425531914893617,0.043478260869565216,0.12903225806451613,0.041666666666666664,0.08333333333333333,0.07017543859649122,,,,0.10256410256410256,0.5,0.6666666666666666,1.0,0.07692307692307693,1.0,1.0,1.0,0.02564102564102564,,,,0.1794871794871795,0.2857142857142857,0.2857142857142857,1.0,0.6153846153846154,0.5,0.5,0.9166666666666666,0.4,0.5,1.0,0.2,,,,0.09090909090909091,1.0,,,0.8181818181818182,0.8974358974358975,0.5,0.5133730769230769,0.5187833333333334,0.4908818181818182,0.09523809523809523,0.36363636363636365,0.11666666666666667,0.36666666666666664,6.112500000000001,25.529032258064515,0.3386243386243386,4.0,1.0,,,,,3.0,,0.4444444444444444,3.0,2.0,,,,,,,,,,,1.0,,,,,True,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,12427.0,207,-37.0,414,417,136.0,190,54.0,831,15.0,28.0,2.0,4.0,7.0,12.0,8.0,24.0,3.0,6.0,3.0,5.0,,,1.0,2.0,1.0,11.0,1.0,7.0,26.0,58.0,4.0,16.0,22.0,86.0,472,2.0,6.0,,1.0,,4.0,10.0,22.0,2.0,9.0,7.0,33.0,22.0,30.0,9.0,4.0,11.0,1.0,5.0,17.0,14.0,31.0,11.0,3.0,7.0,6.0,4.0,76.0,2.0,5.0,,11.0,7.0,1.0,19.0,7.0,26.0,4.0,8.0,5.0,3.0,11.0,7.0,5.0,16.0,5.0,13.0,18.0,1.0,,25.0,2.0,2.0,31.0,3.0,15.0,1.0,2.0,,,2.0,,2.0,1.0,33.0,135.0,1.0,0.4230769230769231,0.4583333333333333,0.75,0.25,,0.2222222222222222,0.25,0.4482758620689655,0.3333333333333333,0.45454545454545453,0.43243243243243246,0.2857142857142857,0.41935483870967744,0.4942528735632184,0.2857142857142857,0.4714285714285714,0.21621621621621623,0.08620689655172414,0.07142857142857142,21.59329140461216,0.6875,0.07142857142857142,,0.07954545454545454,0.05434782608695652,0.15942028985507245,0.01680672268907563,0.11464968152866242,0.03317535545023697,0.07894736842105263,0.06451612903225806,,0.021739130434782608,,0.041666666666666664,0.125,,0.10714285714285714,0.38461538461538464,0.1111111111111111,0.5,0.3783783783783784,0.5357142857142857,0.5769230769230769,0.4,0.32432432432432434,0.3333333333333333,0.38095238095238093,0.375,0.08108108108108109,0.5,0.5,0.6666666666666666,0.06756756756756757,0.6,0.6,1.0,0.14864864864864866,0.09090909090909091,0.09090909090909091,,0.5714285714285714,0.5,,,,,0.14285714285714285,0.3870967741935484,0.5833333333333334,0.06451612903225806,0.5,0.22580645161290322,0.5945945945945946,0.09090909090909091,0.5032770270270269,0.5484399999999999,0.49935645161290326,0.1744186046511628,0.21428571428571427,0.046511627906976744,0.38372093023255816,6.06896551724138,25.662499999999998,0.3285024154589372,1.0,4.0,,4.0,2.0,,4.0,0.125,0.14285714285714285,3.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,1173.0,20,-25.0,36,38,12.0,12,4.0,74,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,3.0,,5.0,49,,,,,,,,,,1.0,,,2.0,,3.0,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,12.0,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,,,0.625,,,0.625,,,0.75,,,11.627906976744185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.25,,,,,,,,,,,,,1.0,,,0.75,,0.5069125,,0.5712,,,,,18.0,23.600000000000005,0.3333333333333333,,1.0,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,3694.0,62,9.0,124,123,13.0,31,12.0,247,2.0,2.0,,,,,8.0,14.0,4.0,5.0,,1.0,,,,,3.0,15.0,,,14.0,21.0,3.0,16.0,12.0,49.0,120,2.0,2.0,,,,4.0,,,,,2.0,2.0,6.0,22.0,3.0,2.0,15.0,3.0,2.0,8.0,,8.0,,,6.0,1.0,1.0,16.0,,1.0,,6.0,4.0,,10.0,1.0,11.0,,2.0,1.0,1.0,6.0,5.0,6.0,12.0,,,6.0,,1.0,13.0,,1.0,13.0,,6.0,,2.0,,,1.0,1.0,2.0,1.0,2.0,13.0,,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.1875,,,0.1875,0.6666666666666666,1.0,,0.5,1.0,,0.5581395348837209,1.0,1.0,0.43243243243243246,0.09523809523809523,,40.44117647058823,0.5,,,0.11428571428571428,0.043478260869565216,0.2222222222222222,,0.16129032258064516,0.0196078431372549,,0.09090909090909091,,,,,0.08695652173913043,0.4,0.17647058823529413,0.3,,0.5,0.05405405405405406,1.0,1.0,,0.3783783783783784,0.5714285714285714,0.6666666666666666,0.25,0.13513513513513514,0.8,0.8,0.25,0.02702702702702703,,,,0.40540540540540543,0.2,0.2,0.3333333333333333,,,,,,,,,,,,,0.4864864864864865,0.2,0.48325,0.3958,,0.13953488372093023,0.2222222222222222,0.08163265306122448,0.04081632653061224,10.238095238095237,26.643749999999997,0.10483870967741936,,3.0,1.0,1.0,,,,0.14285714285714285,,6.0,,,,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,11777.0,196,-36.0,399,398,96.0,154,41.0,797,9.0,13.0,2.0,2.0,3.0,5.0,5.0,12.0,,,3.0,10.0,,,1.0,2.0,6.0,19.0,,9.0,14.0,25.0,9.0,29.0,15.0,70.0,437,4.0,5.0,,,1.0,9.0,4.0,6.0,3.0,11.0,6.0,23.0,10.0,18.0,21.0,2.0,19.0,6.0,4.0,6.0,6.0,12.0,6.0,,4.0,1.0,1.0,30.0,1.0,2.0,,8.0,4.0,4.0,16.0,3.0,19.0,1.0,6.0,5.0,1.0,9.0,4.0,2.0,11.0,2.0,4.0,7.0,,,11.0,,,15.0,1.0,6.0,2.0,5.0,1.0,1.0,3.0,2.0,6.0,1.0,23.0,96.0,2.0,0.35714285714285715,0.38461538461538464,0.7777777777777778,0.3103448275862069,,0.2727272727272727,0.3103448275862069,0.56,0.8,0.6666666666666666,0.5092592592592593,0.8,0.5,0.5737704918032787,0.9,0.575,0.5370370370370371,0.16,0.07692307692307693,16.252821670428894,0.8181818181818182,0.3333333333333333,,0.0425531914893617,0.02857142857142857,0.10666666666666667,0.009174311926605505,0.07100591715976332,0.01675977653631285,0.029411764705882353,0.041666666666666664,,0.011235955056179775,,,0.05660377358490566,0.07692307692307693,0.10344827586206896,0.11764705882352941,0.037037037037037035,0.16666666666666666,0.24074074074074073,0.6923076923076923,0.75,0.3333333333333333,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4,,,,,0.18518518518518517,0.3,0.3,1.0,0.35185185185185186,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.4,1.0,0.5,,,,,0.29411764705882354,0.6,0.11764705882352941,0.5,0.5294117647058824,0.7777777777777778,0.3157894736842105,0.531962037037037,0.42253333333333337,0.5240088235294118,0.1016949152542373,0.2,0.12857142857142856,0.32857142857142857,5.0760000000000005,25.344827586206897,0.24060150375939848,2.0,2.0,,5.0,,,2.0,0.25,0.2222222222222222,6.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
