EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,FTOffRebounds,Transition Take Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffFTReboundPct,BlockedCorner3,HeaveMakes,Transition Take Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,on
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,65022.0,1084,307.0,2245,2234,546,364,253.0,4479,100.0,150.0,16.0,29.0,21.0,31.0,24.0,51.0,11.0,24.0,25.0,49.0,,4.0,3.0,11.0,35.0,79.0,2.0,5.0,4.0,13.0,135.0,225.0,60.0,128.0,111.0,561.0,2561,19.0,39.0,2.0,9.0,10.0,54.0,27.0,45.0,7.0,24.0,26.0,101.0,156.0,114.0,165.0,15.0,30.0,,79.0,35.0,25.0,,85.0,39.0,124.0,31.0,8.0,62.0,19.0,4.0,287.0,11.0,39.0,62.0,57.0,7.0,126.0,50.0,176.0,16.0,18.0,15.0,3.0,22.0,5.0,17.0,28.0,6.0,5.0,3.0,4.0,50.0,4.0,8.0,39.0,61,6.0,,3.0,2.0,103.0,,2.0,4.0,141.0,13.0,,71.0,,5.0,9.0,,,5.0,,4.0,9.0,4.0,99.0,540,1.0,4.0,0.5777777777777777,0.65,0.9166666666666666,0.46875,0.2222222222222222,0.2916666666666667,0.46875,0.6,0.48717948717948717,0.6,0.6373937677053825,0.4583333333333333,0.5434782608695652,0.6742788461538461,0.5,0.5941176470588235,0.3626062322946176,,0.1111111111111111,0.12,0.13725490196078433,,,18.368151359873867,0.44,0.16666666666666666,0.10458715596330276,0.07862903225806452,0.11742424242424243,0.027777777777777776,0.11090400745573159,0.05605381165919283,0.107981220657277,0.06451612903225806,0.041237113402061855,0.023411371237458192,0.041237113402061855,0.10215053763440861,0.11194029850746269,0.08791208791208792,0.09923664122137404,0.17037037037037037,0.12030075187969924,0.4444444444444444,0.42492917847025496,0.6666666666666666,0.7575757575757576,0.63,0.14447592067988668,0.47058823529411764,0.5454545454545454,0.5,0.0679886685552408,0.4583333333333333,0.4583333333333333,0.2727272727272727,0.1388101983002833,0.5102040816326531,0.5102040816326531,1.0,0.2237960339943343,0.4430379746835443,0.4430379746835443,0.8571428571428571,0.6041666666666666,0.5517241379310345,0.0625,0.08333333333333333,,,0.10416666666666667,0.4,0.5,0.4492753623188406,0.6774193548387096,0.15942028985507245,0.2727272727272727,0.18840579710144928,0.3076923076923077,0.7875354107648725,0.4430379746835443,0.5751029745042494,0.5930641025641026,0.5846376811594203,0.17274939172749393,0.2508833922261484,,0.0962566844919786,0.1800356506238859,4.715111111111112,24.950781250000002,0.24320712694877505,,,,,,,,,,1.0,,True
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,15430.0,257,109.0,525,532,140,133,65.0,1057,17.0,23.0,4.0,6.0,6.0,10.0,1.0,1.0,1.0,3.0,7.0,18.0,1.0,2.0,1.0,3.0,3.0,12.0,1.0,2.0,,1.0,19.0,27.0,10.0,30.0,13.0,81.0,571,4.0,6.0,2.0,4.0,,14.0,8.0,12.0,1.0,4.0,2.0,21.0,30.0,8.0,30.0,,4.0,,12.0,3.0,3.0,,4.0,5.0,9.0,5.0,,,2.0,2.0,23.0,1.0,11.0,13.0,7.0,2.0,22.0,12.0,34.0,,13.0,10.0,3.0,1.0,,,,,1.0,,,1.0,,,24.0,30,,,,,14.0,,2.0,,20.0,,,10.0,,,16.0,4.0,2.0,8.0,1.0,7.0,20.0,9.0,21.0,139,3.0,,0.7894736842105263,0.8823529411764706,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.7037037037037037,0.6666666666666666,0.6666666666666666,0.5964912280701754,0.7,0.59375,0.6044776119402985,0.7,0.6176470588235294,0.5263157894736842,,0.1111111111111111,0.13043478260869565,,,,11.314475873544094,1.0,0.1,0.044585987261146494,0.09090909090909091,0.1015625,0.01020408163265306,0.07017543859649122,0.0547945205479452,0.09090909090909091,0.09803921568627451,0.07692307692307693,,0.045454545454545456,0.01694915254237288,0.05194805194805195,0.09523809523809523,0.09090909090909091,0.13793103448275862,,0.45,0.40350877192982454,0.7391304347826086,0.85,0.7647058823529411,0.017543859649122806,1.0,1.0,1.0,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.3157894736842105,0.3888888888888889,0.3888888888888889,1.0,0.21052631578947367,0.25,0.25,1.0,0.6,0.6666666666666666,0.25,0.2,0.5,1.0,0.2,0.5,1.0,0.625,0.6,0.1875,0.3333333333333333,0.0625,,0.9298245614035088,0.25,0.5790605263157895,0.6102444444444444,0.57270625,0.14925373134328357,0.2702702702702703,,0.1728395061728395,0.25925925925925924,4.307407407407407,24.160000000000004,0.26666666666666666,,,,,,,2.0,,,,,True
203967,1610612743,Dario Šarić,Dario Šarić,203967,DEN,7674.0,128,-1.0,256,261,44,48,30.0,517,5.0,9.0,2.0,2.0,2.0,3.0,,3.0,,1.0,1.0,2.0,,,,,4.0,17.0,,1.0,1.0,2.0,5.0,13.0,5.0,19.0,6.0,31.0,280,2.0,2.0,,1.0,,4.0,2.0,4.0,1.0,2.0,,7.0,6.0,4.0,15.0,,4.0,,17.0,4.0,4.0,,8.0,6.0,14.0,5.0,1.0,6.0,2.0,,34.0,,8.0,12.0,10.0,,22.0,8.0,30.0,,4.0,1.0,3.0,6.0,2.0,5.0,3.0,,1.0,,1.0,9.0,1.0,1.0,3.0,9,,,3.0,,9.0,,2.0,1.0,6.0,,,3.0,,,1.0,,,1.0,,,1.0,,7.0,44,1.0,,0.6,1.0,1.0,0.2631578947368421,,0.5,0.2631578947368421,0.38461538461538464,1.0,0.5,0.390625,0.6666666666666666,0.5833333333333334,0.44285714285714284,0.6666666666666666,0.5833333333333334,0.59375,,0.3076923076923077,0.4444444444444444,,,,15.017064846416382,0.6666666666666666,,0.1694915254237288,0.12307692307692308,0.17647058823529413,,0.1732283464566929,0.061068702290076333,0.16666666666666666,0.045454545454545456,0.15384615384615385,,,0.14285714285714285,0.1724137931034483,0.2222222222222222,0.16071428571428573,0.25,,,0.28125,0.5555555555555556,1.0,0.6,0.09375,,,,0.03125,,,,0.0625,0.5,0.5,1.0,0.53125,0.23529411764705882,0.23529411764705882,1.0,0.6666666666666666,1.0,,,,,0.3333333333333333,,,0.5,0.6666666666666666,,,0.3333333333333333,0.5,0.875,0.23529411764705882,0.536490625,0.7000333333333334,0.4891833333333333,0.08571428571428572,0.1875,,0.12903225806451613,0.22580645161290322,4.469230769230769,25.784210526315793,0.171875,,,,,,,,,,,,True
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,4814.0,80,-48.0,165,178,70,56,19.0,343,1.0,2.0,,,,,1.0,2.0,,,2.0,4.0,,,,,,3.0,,1.0,,2.0,2.0,4.0,2.0,7.0,3.0,13.0,221,,,,1.0,,,1.0,2.0,,2.0,1.0,3.0,4.0,,6.0,,,,3.0,,2.0,,,,,,,,,,,1.0,,4.0,5.0,2.0,11.0,2.0,13.0,,2.0,2.0,,1.0,,,2.0,1.0,1.0,,1.0,3.0,,1.0,8.0,9,,,,,4.0,1.0,,,4.0,,,2.0,,,2.0,1.0,,2.0,,,3.0,1.0,3.0,70,,,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,0.5,,0.5,0.45454545454545453,,0.25,0.5,,0.3,0.6363636363636364,,0.5,0.5,0.5,,,8.16326530612245,0.3333333333333333,0.2222222222222222,0.1388888888888889,,0.08,0.029411764705882353,0.10465116279069768,0.011627906976744186,,,,0.034482758620689655,,0.25,0.05,0.25,0.1111111111111111,,,0.3333333333333333,0.18181818181818182,0.5,1.0,1.0,0.18181818181818182,0.5,1.0,1.0,,,,,0.36363636363636365,0.5,0.5,1.0,0.2727272727272727,,,,,,,,,,1.0,,,,,,,0.5,,0.8181818181818182,,0.5719545454545454,0.5451,0.48661250000000006,0.15384615384615385,0.3333333333333333,,,0.23076923076923078,5.125,24.642857142857142,0.42424242424242425,,1.0,,,,0.2,1.0,,,,,True
1642461,1610612743,Spencer Jones,Spencer Jones,1642461,DEN,550.0,9,-10.0,24,25,5,4,1.0,49,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,2.0,,,31,,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,5,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,,0.6097166666666667,,0.6097166666666667,,,,,,1.9,24.6,0.20833333333333334,,,,,,,,,,,,True
1641725,1610612743,Trey Alexander,Trey Alexander,1641725,DEN,220.0,4,7.0,9,9,2,4,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,True
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,41653.0,694,42.0,1435,1435,283,255,181.0,2870,34.0,50.0,2.0,4.0,6.0,8.0,45.0,92.0,37.0,83.0,4.0,10.0,1.0,2.0,,2.0,43.0,109.0,2.0,6.0,9.0,22.0,116.0,225.0,47.0,119.0,70.0,443.0,1660,5.0,16.0,3.0,8.0,6.0,25.0,21.0,36.0,9.0,24.0,25.0,94.0,86.0,146.0,78.0,63.0,2.0,,109.0,43.0,13.0,1.0,76.0,38.0,114.0,21.0,17.0,42.0,25.0,9.0,266.0,6.0,6.0,36.0,30.0,4.0,70.0,12.0,82.0,8.0,29.0,17.0,12.0,30.0,6.0,23.0,10.0,2.0,7.0,,,40.0,4.0,6.0,25.0,41,,,3.0,1.0,72.0,,4.0,4.0,80.0,6.0,7.0,26.0,1.0,13.0,9.0,,,4.0,,5.0,9.0,6.0,92.0,281,,10.0,0.3706896551724138,0.3739130434782609,0.5531914893617021,0.3949579831932773,0.375,0.375,0.3949579831932773,0.5155555555555555,0.3125,0.5833333333333334,0.5421511627906976,0.3958333333333333,0.575,0.578042328042328,0.46296296296296297,0.62,0.34593023255813954,0.008403361344537815,0.057777777777777775,0.08,0.07608695652173914,0.024096385542168676,0.009174311926605505,25.365853658536587,0.75,0.12121212121212122,0.07936507936507936,0.015915119363395226,0.10344827586206896,0.021739130434782608,0.09090909090909091,0.018376722817764167,0.007407407407407408,0.031446540880503145,,0.023474178403755867,0.015873015873015872,0.04838709677419355,0.09392265193370165,0.0958904109589041,0.09448818897637795,0.1276595744680851,0.05,0.6666666666666666,0.14534883720930233,0.68,0.7391304347826086,0.47058823529411764,0.26744186046511625,0.4891304347826087,0.5294117647058824,0.35555555555555557,0.24127906976744187,0.4457831325301205,0.4567901234567901,0.2972972972972973,0.029069767441860465,0.4,0.4,1.0,0.3168604651162791,0.3944954128440367,0.39814814814814814,0.5116279069767442,0.16666666666666666,0.5,0.5,0.08333333333333333,0.5,1.0,0.25,0.3333333333333333,1.0,0.13333333333333333,0.75,0.03333333333333333,,0.36666666666666664,0.4090909090909091,0.49127906976744184,0.3944954128440367,0.4995556686046512,0.4605357142857143,0.4829175000000001,0.07397260273972603,0.10612244897959183,0.008333333333333333,0.056433408577878104,0.21218961625282168,10.448444444444442,25.956302521008414,0.19721254355400697,,,1.0,,,,,,,,,False
1628427,1610612743,Vlatko Čančar,Vlatko Čančar,1628427,DEN,6803.0,113,-18.0,234,235,86,59,32.0,469,1.0,5.0,1.0,2.0,,2.0,2.0,2.0,,,2.0,4.0,,,1.0,1.0,2.0,9.0,,2.0,2.0,2.0,3.0,7.0,4.0,13.0,,18.0,243,2.0,3.0,,2.0,,4.0,,2.0,3.0,3.0,,9.0,2.0,4.0,12.0,,2.0,,9.0,2.0,1.0,,5.0,4.0,9.0,4.0,,2.0,3.0,,22.0,4.0,,11.0,8.0,2.0,21.0,4.0,25.0,,3.0,3.0,,8.0,1.0,6.0,1.0,,2.0,,,9.0,,2.0,5.0,7,,,,,4.0,,1.0,1.0,,,,,,,2.0,,,2.0,,,2.0,2.0,9.0,86,,,0.3333333333333333,0.5,1.0,0.3076923076923077,,1.0,0.3076923076923077,0.42857142857142855,0.6666666666666666,,0.45,0.4,0.9,0.45,0.4,0.9,0.65,,0.14285714285714285,0.2,,,,10.622710622710622,0.8888888888888888,0.15384615384615385,0.13793103448275862,,0.22448979591836735,0.05333333333333334,0.17757009345794392,0.031007751937984496,,,,0.058823529411764705,0.041666666666666664,0.17647058823529413,0.15151515151515152,,0.25,0.15384615384615385,,1.0,0.25,0.2,0.25,1.0,0.1,1.0,1.0,,,,,,0.2,0.5,0.5,1.0,0.45,0.2222222222222222,0.2222222222222222,1.0,0.4,0.5,1.0,,,,0.4,,,0.4,,0.2,1.0,0.4,1.0,0.9,0.2222222222222222,0.5234175000000001,0.5277499999999999,0.5393600000000001,,,,0.2222222222222222,0.5,3.585714285714286,26.161538461538463,0.36752136752136755,,,,,,,,,,,,False
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,42666.0,711,-74.0,1487,1498,353,290,184.0,2985,50.0,70.0,22.0,26.0,14.0,16.0,18.0,37.0,13.0,29.0,5.0,14.0,,1.0,1.0,5.0,31.0,114.0,1.0,4.0,4.0,22.0,81.0,136.0,36.0,128.0,39.0,309.0,1747,28.0,38.0,1.0,5.0,13.0,72.0,16.0,24.0,5.0,27.0,15.0,62.0,104.0,58.0,105.0,3.0,40.0,3.0,111.0,31.0,13.0,1.0,29.0,16.0,45.0,11.0,5.0,18.0,9.0,2.0,106.0,14.0,25.0,68.0,48.0,6.0,122.0,39.0,161.0,6.0,14.0,11.0,3.0,20.0,1.0,11.0,13.0,4.0,9.0,4.0,1.0,33.0,3.0,6.0,29.0,52,1.0,1.0,2.0,2.0,38.0,,3.0,,48.0,3.0,1.0,21.0,1.0,4.0,9.0,,,3.0,2.0,4.0,9.0,4.0,62.0,351,1.0,3.0,0.6419753086419753,0.8524590163934426,0.9722222222222222,0.28125,0.2,0.18518518518518517,0.288,0.5955882352941176,0.7368421052631579,0.6666666666666666,0.5113636363636364,0.686046511627907,0.46078431372549017,0.5384615384615384,0.72,0.5254237288135594,0.48484848484848486,0.0078125,0.09558823529411764,0.11428571428571428,0.13513513513513514,,0.008771929824561403,18.6729301233118,0.6060606060606061,0.15,0.12435233160621761,0.06377551020408163,0.19653179190751446,0.0472972972972973,0.15846994535519127,0.056686046511627904,0.0759493670886076,0.06578947368421052,0.036585365853658534,0.05,0.03571428571428571,0.09230769230769231,0.1443850267379679,0.13043478260869565,0.1857707509881423,0.22580645161290322,0.047244094488188976,0.4444444444444444,0.26515151515151514,0.7142857142857143,0.8064516129032258,0.56,0.14015151515151514,0.4864864864864865,0.5625,0.7777777777777778,0.10984848484848485,0.4482758620689655,0.4482758620689655,0.7692307692307693,0.05303030303030303,0.35714285714285715,0.35714285714285715,1.0,0.4318181818181818,0.2719298245614035,0.2743362831858407,0.967741935483871,0.6046511627906976,0.8461538461538461,0.09090909090909091,0.023255813953488372,,,0.09302325581395349,0.25,1.0,0.3137254901960784,0.875,0.09803921568627451,0.2,0.43137254901960786,0.18181818181818182,0.75,0.27927927927927926,0.5445714559386972,0.5511470588235294,0.555976530612245,0.07801418439716312,0.13636363636363635,0.0078125,0.23300970873786409,0.20064724919093851,6.96985294117647,26.578906249999996,0.23739071956960323,3.0,,,1.0,,,,,,,,False
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,46796.0,780,-181.0,1640,1645,421,327,181.0,3285,31.0,50.0,3.0,3.0,7.0,12.0,37.0,71.0,2.0,9.0,8.0,17.0,,1.0,2.0,6.0,37.0,132.0,1.0,14.0,7.0,27.0,70.0,130.0,45.0,149.0,43.0,318.0,1946,5.0,10.0,1.0,15.0,2.0,15.0,12.0,24.0,9.0,33.0,16.0,67.0,102.0,38.0,114.0,21.0,6.0,,132.0,37.0,8.0,2.0,26.0,20.0,46.0,14.0,6.0,14.0,9.0,3.0,112.0,2.0,6.0,33.0,40.0,1.0,74.0,8.0,82.0,1.0,21.0,11.0,10.0,22.0,2.0,11.0,17.0,2.0,11.0,1.0,2.0,39.0,1.0,16.0,44.0,85,4.0,,9.0,5.0,59.0,,1.0,4.0,54.0,5.0,,18.0,4.0,6.0,5.0,2.0,2.0,1.0,,4.0,7.0,4.0,67.0,421,5.0,5.0,0.7285714285714285,0.7611940298507462,0.8444444444444444,0.30201342281879195,0.06666666666666667,0.2727272727272727,0.30201342281879195,0.5384615384615384,0.5,0.5,0.492831541218638,0.26,0.4473684210526316,0.5264900662251656,0.28846153846153844,0.5075757575757576,0.5340501792114696,0.013422818791946308,0.06153846153846154,0.08,0.04225352112676056,0.1111111111111111,0.007575757575757576,18.428184281842817,0.5641025641025641,0.02857142857142857,0.09852216748768473,0.01507537688442211,0.08638743455497382,0.0058309037900874635,0.09263959390862944,0.010796221322537112,0.022058823529411766,0.0051813471502590676,0.028985507246376812,0.007017543859649123,,0.10317460317460317,0.09433962264150944,0.10294117647058823,0.09027777777777778,0.07446808510638298,0.006578947368421052,0.5714285714285714,0.17921146953405018,0.62,0.6739130434782609,0.6774193548387096,0.25448028673835127,0.5211267605633803,0.5441176470588235,0.7567567567567568,0.03225806451612903,0.2222222222222222,0.25,1.0,0.06093189964157706,0.47058823529411764,0.5,1.0,0.4731182795698925,0.2803030303030303,0.2824427480916031,0.8108108108108109,0.12,1.0,,0.04,,,0.56,0.07142857142857142,1.0,0.21052631578947367,0.5833333333333334,0.10526315789473684,0.3333333333333333,0.47368421052631576,0.25925925925925924,0.7132616487455197,0.2803030303030303,0.5247439068100358,0.5276425,0.5201508771929825,0.07432432432432433,0.1258741258741259,0.026143790849673203,0.04716981132075472,0.21069182389937108,6.874615384615385,25.8993288590604,0.25670731707317074,,,,,0.058823529411764705,,,,1.0,,,False
201566,1610612743,Russell Westbrook,Russell Westbrook,201566,DEN,49949.0,832,-121.0,1751,1764,468,336,207.0,3515,86.0,128.0,17.0,21.0,21.0,26.0,34.0,87.0,9.0,37.0,19.0,44.0,3.0,4.0,7.0,15.0,25.0,86.0,1.0,6.0,7.0,21.0,129.0,252.0,44.0,130.0,73.0,463.0,2098,17.0,33.0,4.0,10.0,5.0,51.0,34.0,54.0,14.0,36.0,18.0,128.0,86.0,172.0,102.0,30.0,28.0,1.0,85.0,25.0,21.0,,129.0,39.0,168.0,31.0,8.0,81.0,39.0,9.0,375.0,12.0,31.0,55.0,49.0,11.0,115.0,44.0,159.0,4.0,40.0,20.0,20.0,69.0,23.0,49.0,39.0,6.0,20.0,1.0,2.0,108.0,6.0,30.0,30.0,71,3.0,,4.0,3.0,78.0,,,1.0,107.0,11.0,,49.0,,10.0,18.0,2.0,2.0,11.0,,7.0,20.0,12.0,128.0,466,3.0,7.0,0.3333333333333333,0.3739130434782609,0.7727272727272727,0.3384615384615385,0.4,0.3888888888888889,0.34108527131782945,0.5119047619047619,0.5151515151515151,0.6296296296296297,0.5104712041884817,0.5348837209302325,0.6111111111111112,0.5383720930232558,0.5204081632653061,0.6213592233009708,0.3403141361256545,,0.08333333333333333,0.078125,0.12643678160919541,,,26.940410615923888,0.6388888888888888,0.2558139534883721,0.11395348837209303,0.06888888888888889,0.13480392156862744,0.036036036036036036,0.12410501193317422,0.05491698595146871,0.10734463276836158,0.037037037037037035,0.05952380952380952,0.03529411764705882,0.038461538461538464,0.06896551724137931,0.10628019323671498,0.21794871794871795,0.13712374581939799,0.12844036697247707,0.02185792349726776,0.6,0.33507853403141363,0.671875,0.7288135593220338,0.36046511627906974,0.22774869109947643,0.39080459770114945,0.4473684210526316,0.20588235294117646,0.0968586387434555,0.24324324324324326,0.24324324324324326,0.5555555555555556,0.11518324607329843,0.4318181818181818,0.4318181818181818,0.7894736842105263,0.225130890052356,0.29069767441860467,0.29069767441860467,0.76,0.4883720930232558,0.8095238095238095,0.11764705882352941,0.09302325581395349,0.75,1.0,0.13953488372093023,0.16666666666666666,1.0,0.28888888888888886,0.8076923076923077,0.16666666666666666,0.4666666666666667,0.23333333333333334,0.3333333333333333,0.675392670157068,0.29411764705882354,0.5432206578947367,0.5407102941176469,0.5436844444444446,0.11666666666666667,0.16896551724137931,,0.1101511879049676,0.27645788336933047,6.173809523809526,25.583076923076916,0.2672758423757853,,1.0,,,,0.018518518518518517,,,1.0,1.0,,False
