EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceTurnovers,Technical Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,Charge Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,Travels,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,BlockedCorner3
1626158,1610612764,Richaun Holmes,Richaun Holmes,1626158,WAS,2609.0,43.0,-8.0,92,91,32.0,29,13.0,183,8.0,12.0,3.0,7.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,10.0,18.0,1.0,2.0,22.0,107,3.0,7.0,6.0,4.0,6.0,1.0,2.0,10.0,14.0,6.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,8.0,6.0,14.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,10.0,32.0,0.7,0.875,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.5263157894736842,0.42857142857142855,0.5714285714285714,0.55,0.42857142857142855,0.625,0.05263157894736842,20.5607476635514,0.5,0.21428571428571427,0.12,0.25,0.13636363636363635,0.23529411764705882,0.1276595744680851,0.1,0.15384615384615385,0.2,0.4,1.0,0.25,0.25,0.1111111111111111,0.6666666666666666,0.631578947368421,0.6666666666666666,0.6666666666666666,0.75,0.2631578947368421,0.4,0.4,0.5,0.05263157894736842,0.05263157894736842,1.0,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.75,0.14285714285714285,0.6842105263157895,0.5885552631578946,0.6878,0.6312642857142857,0.05,0.05263157894736842,0.2727272727272727,0.45454545454545453,4.2555555555555555,22.7,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629673,1610612764,Jordan Poole,Jordan Poole,1629673,WAS,2429.0,40.0,-33.0,85,90,7.0,13,10.0,175,,1.0,,,,,4.0,4.0,3.0,,,4.0,8.0,13.0,6.0,26.0,101,,,,,,1.0,3.0,6.0,2.0,6.0,,2.0,4.0,,10.0,,1.0,4.0,1.0,5.0,1.0,6.0,,4.0,2.0,1.0,6.0,,1.0,2.0,,8.0,8.0,3.0,,,,,,6.0,7.0,0.25,0.25,0.5,,,0.47619047619047616,,1.5,0.52,,1.0,0.6190476190476191,31.95876288659794,0.6666666666666666,0.07142857142857142,0.045454545454545456,0.125,,0.10869565217391304,0.021739130434782608,0.2,,,,,0.14285714285714285,,,,0.047619047619047616,,,,0.19047619047619047,1.0,1.0,0.25,0.14285714285714285,,,,,,,,0.6666666666666666,0.5028238095238096,,0.4932,0.125,0.2727272727272727,,0.23076923076923078,11.3,27.469230769230766,0.08235294117647059,4.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,13.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.3076923076923077,1.0,0.3076923076923077,0.125,1.0,0.2,0.6190476190476191,0.3076923076923077,0.3076923076923077,0.5,1.0,1.0,1.0,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,23847.0,397.0,-73.0,816,825,233.0,272,102.0,1641,19.0,31.0,5.0,10.0,3.0,4.0,14.0,24.0,2.0,13.0,4.0,33.0,57.0,31.0,33.0,129.0,924,5.0,10.0,20.0,7.0,13.0,9.0,20.0,49.0,40.0,26.0,8.0,10.0,16.0,3.0,38.0,9.0,9.0,29.0,17.0,48.0,18.0,66.0,2.0,5.0,5.0,2.0,10.0,,21.0,30.0,3.0,37.0,50.0,21.0,2.0,1.0,2.0,2.0,,49.0,233.0,0.6060606060606061,0.6896551724137931,0.5789473684210527,0.5,0.5384615384615384,0.5454545454545454,0.5,0.6590909090909091,0.591743119266055,0.5882352941176471,0.7424242424242424,0.3522727272727273,12.754555198285102,0.5,0.09826589595375723,0.04433497536945813,0.12831858407079647,0.04736842105263158,0.11528822055137844,0.04580152671755725,0.08771929824561403,0.025423728813559324,0.03896103896103896,0.08080808080808081,0.11538461538461539,0.13372093023255813,0.1111111111111111,0.05128205128205128,1.0,0.3522727272727273,0.6129032258064516,0.6551724137931034,0.631578947368421,0.2727272727272727,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.022727272727272728,0.14772727272727273,0.7692307692307693,0.5,,0.18181818181818182,0.75,0.18181818181818182,0.7045454545454546,0.5207943181818183,0.535345,0.4775,0.2,0.28378378378378377,0.15503875968992248,0.3798449612403101,4.575438596491228,25.003225806451614,0.2855392156862745,6.0,18.0,3.0,3.0,5.0,10.0,3.0,5.0,30.0,,18.0,6.0,6.0,6.0,5.0,7.0,,9.0,6.0,2.0,3.0,5.0,4.0,4.0,1.0,0.3225806451612903,0.5555555555555556,0.3225806451612903,0.10526315789473684,0.06451612903225806,0.125,0.20454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.22727272727272727,0.6,0.3333333333333333,4.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,0.3333333333333333,0.125,0.5,0.11764705882352941,0.03571428571428571,0.08333333333333333,0.3076923076923077,0.3076923076923077,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1641731,1610612764,Bilal Coulibaly,Bilal Coulibaly,1641731,WAS,1380.0,23.0,-18.0,55,64,16.0,30,3.0,119,1.0,2.0,,,,,,3.0,1.0,1.0,,1.0,6.0,3.0,,2.0,66,,,,,1.0,,,,2.0,,,2.0,3.0,1.0,7.0,,,4.0,1.0,5.0,,5.0,,1.0,2.0,,3.0,1.0,2.0,5.0,,2.0,,,1.0,,1.0,1.0,,,16.0,1.0,1.0,0.16666666666666666,,,0.1111111111111111,,,0.1111111111111111,,,0.3333333333333333,20.689655172413794,0.3333333333333333,0.07692307692307693,,0.2857142857142857,,0.18518518518518517,,,,,,0.25,0.16666666666666666,1.0,,1.0,0.2222222222222222,0.5,1.0,1.0,0.3333333333333333,,,,0.1111111111111111,0.1111111111111111,,,,,,,0.5555555555555556,0.5474388888888888,,0.4897,,,,,7.0,27.366666666666664,0.2909090909090909,,2.0,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,0.5,0.5,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1642267,1610612764,Bub Carrington,Bub Carrington,1642267,WAS,11549.0,192.0,-108.0,397,401,65.0,117,38.0,798,2.0,3.0,,,,,6.0,12.0,16.0,2.0,,18.0,31.0,44.0,4.0,76.0,482,1.0,2.0,8.0,4.0,5.0,7.0,2.0,19.0,12.0,24.0,,19.0,27.0,5.0,62.0,,,20.0,7.0,28.0,,28.0,,18.0,3.0,6.0,21.0,5.0,8.0,11.0,,9.0,5.0,1.0,3.0,3.0,3.0,3.0,,19.0,65.0,0.3333333333333333,0.3333333333333333,0.5806451612903226,0.5,0.8,0.48,0.8,0.7083333333333334,0.487012987012987,0.8,0.7307692307692307,0.5866666666666667,22.27272727272727,0.8571428571428571,0.07777777777777778,,0.1834862385321101,,0.135678391959799,,,,,0.11363636363636363,,0.17647058823529413,0.20833333333333334,,1.0,0.04,0.6666666666666666,0.6666666666666666,0.5,0.16,0.5,0.5454545454545454,0.16666666666666666,0.21333333333333335,0.02666666666666667,,,,,,,0.6266666666666667,0.49549,0.4832666666666667,0.46242500000000003,0.013157894736842105,0.03125,0.10526315789473684,0.25,12.651612903225805,26.656818181818185,0.163727959697733,12.0,42.0,2.0,3.0,7.0,12.0,3.0,3.0,12.0,24.0,42.0,12.0,1.0,8.0,8.0,10.0,4.0,1.0,1.0,,12.0,,1.0,1.0,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.2727272727272727,0.03225806451612903,,0.06666666666666667,0.56,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.4,0.5833333333333334,0.42857142857142855,0.2857142857142857,,,2.0,2.0,,,1.0,,2.0,1.0,,,,,0.6666666666666666,0.08333333333333333,,0.09090909090909091,,,,,,1.0,1.0,,,10.0,1.0,2.0,1.0,1.0,0.625,0.625,0.4,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630215,1610612764,Jared Butler,Jared Butler,1630215,WAS,7946.0,132.0,-5.0,286,284,120.0,131,46.0,570,12.0,16.0,1.0,2.0,4.0,5.0,7.0,31.0,8.0,1.0,,24.0,55.0,17.0,21.0,81.0,312,1.0,3.0,7.0,8.0,18.0,4.0,13.0,29.0,6.0,42.0,2.0,26.0,36.0,8.0,82.0,2.0,5.0,6.0,7.0,13.0,7.0,20.0,1.0,9.0,2.0,2.0,11.0,3.0,7.0,14.0,,20.0,27.0,9.0,2.0,,2.0,1.0,,29.0,120.0,0.125,0.13043478260869565,0.43636363636363634,0.3333333333333333,0.4444444444444444,0.4166666666666667,0.35714285714285715,0.36363636363636365,0.4817073170731707,0.4375,0.4827586206896552,0.2361111111111111,27.462686567164177,0.8181818181818182,0.14,0.058823529411764705,0.08333333333333333,0.03225806451612903,0.10655737704918032,0.047619047619047616,0.05,0.07017543859649122,0.0425531914893617,0.15151515151515152,,0.07142857142857142,0.125,0.030303030303030304,0.5,0.2222222222222222,0.75,0.75,0.25,0.4305555555555556,0.22580645161290322,0.3181818181818182,,0.1111111111111111,0.013888888888888888,0.2857142857142857,0.5,,0.22727272727272727,0.8,,0.4583333333333333,0.4732669014084506,0.4793166666666666,0.46066590909090904,0.11842105263157894,0.15254237288135594,0.08641975308641975,0.35802469135802467,7.390909090909091,27.470588235294116,0.4195804195804196,4.0,16.0,4.0,,4.0,4.0,4.0,,9.0,3.0,16.0,4.0,10.0,10.0,7.0,16.0,2.0,5.0,4.0,1.0,7.0,,6.0,4.0,0.75,0.23529411764705882,,0.23529411764705882,0.18181818181818182,,0.15384615384615385,0.2222222222222222,0.25,0.25,0.75,0.5714285714285714,0.18181818181818182,,0.25,,,1.0,1.0,2.0,3.0,,1.0,,,,5.0,2.0,,0.25,0.2903225806451613,0.125,,,,,,,0.25,1.0,,3.0,5.0,,,3.0,,0.625,0.7142857142857143,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,
1631098,1610612764,Johnny Davis,Johnny Davis,1631098,WAS,8328.0,139.0,,296,295,135.0,121,44.0,591,11.0,16.0,2.0,3.0,5.0,6.0,4.0,13.0,3.0,8.0,6.0,17.0,32.0,19.0,8.0,51.0,323,3.0,5.0,9.0,6.0,17.0,9.0,2.0,20.0,22.0,12.0,2.0,4.0,6.0,1.0,14.0,4.0,3.0,10.0,2.0,12.0,7.0,19.0,2.0,1.0,3.0,,4.0,3.0,5.0,8.0,,8.0,13.0,6.0,3.0,1.0,3.0,2.0,,20.0,135.0,0.6470588235294118,0.6875,0.53125,0.6,0.35294117647058826,0.4215686274509804,0.5,0.34615384615384615,0.43859649122807015,0.5,0.35185185185185186,0.37254901960784315,17.732558139534884,0.25,0.03636363636363636,0.0379746835443038,0.12658227848101267,0.0625,0.08955223880597014,0.04895104895104895,0.045454545454545456,0.04,0.04081632653061224,0.02631578947368421,,0.08333333333333333,0.2631578947368421,0.06666666666666667,0.6666666666666666,0.3137254901960784,0.6875,0.7333333333333333,0.6363636363636364,0.2549019607843137,0.3076923076923077,0.3076923076923077,0.75,0.058823529411764705,0.1568627450980392,0.3333333333333333,0.6666666666666666,0.5,0.23076923076923078,0.8333333333333334,0.23076923076923078,0.6862745098039216,0.526736274509804,0.55752,0.5209557692307693,0.10526315789473684,0.15789473684210525,0.17647058823529413,0.39215686274509803,6.046875000000001,25.431578947368422,0.4560810810810811,3.0,11.0,3.0,2.0,3.0,3.0,4.0,2.0,9.0,,11.0,3.0,1.0,2.0,2.0,3.0,,10.0,5.0,,1.0,,,,1.0,0.15789473684210525,0.2222222222222222,0.15789473684210525,0.03125,0.0625,0.07692307692307693,0.21568627450980393,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,0.11538461538461539,0.6666666666666666,0.2727272727272727,,,1.0,1.0,,,,5.0,2.0,,,,1.0,,0.25,,,,,0.13333333333333333,,,,0.3333333333333333,1.0,,1.0,2.0,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
1631116,1610612764,Patrick Baldwin Jr.,Patrick Baldwin Jr.,1631116,WAS,4247.0,71.0,28.0,153,153,98.0,77,29.0,306,3.0,5.0,1.0,3.0,2.0,3.0,,,,3.0,2.0,3.0,5.0,15.0,1.0,31.0,152,1.0,3.0,2.0,2.0,3.0,12.0,1.0,23.0,4.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,6.0,6.0,12.0,4.0,16.0,,5.0,,3.0,5.0,3.0,2.0,2.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,23.0,98.0,0.6666666666666666,0.6666666666666666,0.6,0.3333333333333333,0.6666666666666666,0.75,0.3333333333333333,0.7333333333333333,0.7380952380952381,0.3333333333333333,0.71875,0.75,13.978494623655914,1.0,0.21428571428571427,0.04081632653061224,0.15384615384615385,0.03225806451612903,0.1791044776119403,0.0375,0.06666666666666667,0.03225806451612903,,0.18181818181818182,,0.1724137931034483,0.1,,1.0,0.25,0.6,0.75,0.6666666666666666,,,,,,0.15,1.0,0.3333333333333333,,0.2,0.6666666666666666,0.13333333333333333,1.0,0.5171949999999998,0.41785000000000005,0.51765,,,0.06451612903225806,0.7419354838709677,2.6799999999999997,26.100000000000005,0.6405228758169934,5.0,12.0,,4.0,10.0,8.0,,6.0,24.0,,12.0,5.0,1.0,,,,,3.0,3.0,,2.0,,1.0,1.0,1.0,0.5333333333333333,0.5,0.5333333333333333,0.2,0.2,0.5,0.6,0.4166666666666667,0.4166666666666667,1.0,,0.6666666666666666,0.4,0.4166666666666667,3.0,2.0,,,,,,,,,,,,,,,,,,0.08333333333333333,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,1.0,0.1,,,,,,,,,,,,,True,,,,,,
1642273,1610612764,Kyshawn George,Kyshawn George,1642273,WAS,2415.0,40.0,-10.0,78,85,14.0,34,10.0,163,2.0,3.0,1.0,1.0,,,2.0,3.0,2.0,1.0,,4.0,8.0,4.0,2.0,10.0,105,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,6.0,2.0,2.0,,3.0,,9.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,3.0,,2.0,3.0,,2.0,2.0,,,,,,,2.0,14.0,0.75,1.0,0.5,0.5,,0.3333333333333333,0.5,,0.38461538461538464,0.5,0.3333333333333333,0.3333333333333333,18.181818181818183,0.3333333333333333,,0.07692307692307693,0.04,,0.02631578947368421,0.03333333333333333,,0.125,,,,0.05,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.08333333333333333,0.5,1.0,,,,,0.5833333333333334,0.4792409090909091,0.38025,0.3251,,,0.2,0.2,9.8,33.6,0.1794871794871795,,3.0,,,1.0,,,,,,2.0,,1.0,3.0,2.0,,,,,,1.0,,1.0,1.0,,,,,0.125,,,0.25,,,,,0.5,,,,,,,,1.0,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,
1630551,1610612764,Justin Champagnie,Justin Champagnie,1630551,WAS,7732.0,129.0,9.0,263,266,95.0,111,35.0,529,14.0,18.0,4.0,4.0,6.0,7.0,3.0,12.0,,4.0,2.0,17.0,30.0,20.0,6.0,55.0,281,6.0,7.0,13.0,7.0,11.0,10.0,5.0,25.0,20.0,14.0,8.0,6.0,10.0,1.0,24.0,3.0,7.0,11.0,9.0,20.0,10.0,30.0,2.0,5.0,,2.0,5.0,1.0,7.0,12.0,1.0,9.0,14.0,3.0,2.0,2.0,2.0,1.0,,25.0,95.0,0.5882352941176471,0.7692307692307693,0.5666666666666667,0.8571428571428571,0.6363636363636364,0.49,0.75,0.47619047619047616,0.4824561403508772,0.7222222222222222,0.4807692307692308,0.4,20.80536912751678,1.0,0.16071428571428573,0.11290322580645161,0.125,0.05172413793103448,0.1388888888888889,0.08333333333333333,0.26666666666666666,0.07894736842105263,0.06,0.2,0.18181818181818182,0.13043478260869565,0.10526315789473684,0.09523809523809523,0.5,0.36,0.7777777777777778,0.8235294117647058,0.5714285714285714,0.24,0.25,0.42857142857142855,0.6666666666666666,,0.08,0.5,1.0,0.25,0.3333333333333333,0.8571428571428571,0.09523809523809523,0.76,0.553948,0.5306142857142858,0.5355952380952381,0.05660377358490566,0.09090909090909091,0.23636363636363636,0.45454545454545453,3.756666666666667,26.815000000000005,0.3612167300380228,4.0,16.0,1.0,2.0,8.0,5.0,1.0,2.0,15.0,,16.0,4.0,6.0,4.0,4.0,5.0,,6.0,4.0,,3.0,1.0,4.0,4.0,1.0,0.25,0.2,0.25,0.2,0.05555555555555555,0.06666666666666667,0.32,0.25,0.25,1.0,0.125,0.38095238095238093,0.25,0.25,1.0,,,,1.0,,,2.0,,,,,,,,0.4166666666666667,,,,,0.25,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.05,0.25,,,,,,,,,True,,,,,,
