EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,Fg3aBlocked,LostBallTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,SelfOReb,Blocked3s,BlockedArc3,SelfORebPct,LongMidRangeAssists,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,Technical Free Throw Trips,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,BlockedLongMidRange,Arc3PctBlocked,on,DefensiveGoaltends,LongMidRangePctBlocked,HeaveMakes,Transition Take Fouls,Transition Take Fouls Drawn,BlockedCorner3,OffensiveGoaltends,3SecondViolations
1626204,1610612737,Larry Nance Jr.,Larry Nance Jr.,1626204,ATL,8506.0,142,-54.0,287,300,74.0,85.0,30,587,5.0,12.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,6.0,15.0,2.0,2.0,1.0,3.0,7.0,21.0,9.0,21.0,4.0,45,360,1.0,1.0,3.0,4.0,11.0,1.0,3.0,2.0,4.0,3.0,11.0,10.0,4.0,24.0,3.0,2.0,1.0,14.0,6.0,1.0,6.0,6.0,12.0,3.0,3.0,4.0,2.0,30.0,1.0,5.0,13.0,12.0,1.0,26.0,6.0,32.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,4.0,15.0,3.0,1.0,9.0,1.0,5.0,6.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,11.0,74.0,1.0,2.0,0.7142857142857143,0.8333333333333334,0.8888888888888888,0.42857142857142855,0.75,0.5,0.45,0.3333333333333333,1.0,0.3333333333333333,0.4880952380952381,1.1,0.5714285714285714,0.5,1.1,0.6111111111111112,0.5,0.047619047619047616,0.08333333333333333,15.9375,0.5,0.2,0.16901408450704225,0.07692307692307693,0.17333333333333334,0.014492753623188406,0.17123287671232876,0.04477611940298507,0.05263157894736842,0.1,0.019230769230769232,0.2222222222222222,0.16129032258064516,0.07692307692307693,0.1206896551724138,0.35294117647058826,0.6666666666666666,0.2857142857142857,0.4166666666666667,0.45454545454545453,0.6,0.19047619047619047,0.25,0.25,1.0,0.023809523809523808,0.14285714285714285,0.5,0.5,1.0,0.35714285714285715,0.4,0.4,0.8333333333333334,0.2,1.0,0.4,0.5,1.0,0.4,1.0,0.5,0.2857142857142857,0.5,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.7857142857142857,0.42857142857142855,0.5655097560975609,0.58135,0.5524083333333333,0.023255813953488372,0.045454545454545456,0.24444444444444444,0.24444444444444444,4.723809523809525,27.38095238095238,0.2578397212543554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,4702.0,78,10.0,162,162,42.0,35.0,15,324,5.0,8.0,,,2.0,2.0,7.0,12.0,4.0,2.0,4.0,1.0,1.0,,,5.0,16.0,,1.0,2.0,4.0,13.0,24.0,7.0,20.0,8.0,55,164,,2.0,1.0,2.0,3.0,4.0,6.0,2.0,4.0,3.0,17.0,10.0,16.0,9.0,12.0,,2.0,14.0,5.0,5.0,16.0,9.0,25.0,6.0,3.0,13.0,3.0,59.0,1.0,1.0,5.0,2.0,,7.0,2.0,9.0,1.0,,1.0,5.0,1.0,5.0,3.0,,8.0,,2.0,2.0,3.0,,1.0,12.0,1.0,,9.0,4.0,1.0,,,,,,17.0,42.0,,1.0,0.38461538461538464,0.38461538461538464,0.42857142857142855,0.35,0.5,0.5,0.3888888888888889,0.5416666666666666,,0.6666666666666666,0.5340909090909091,0.375,0.7,0.5729166666666666,0.375,0.7727272727272727,0.45454545454545453,0.20833333333333334,0.375,31.11111111111111,0.625,,0.05,0.03333333333333333,0.11904761904761904,0.022222222222222223,0.08536585365853659,0.02666666666666667,0.07692307692307693,,0.03333333333333333,,0.0625,0.125,0.09375,0.2,,0.18181818181818182,0.625,1.0,0.6,0.2727272727272727,0.5833333333333334,0.7,0.14285714285714285,0.09090909090909091,0.09090909090909091,0.5,0.5,1.0,0.36363636363636365,0.3125,0.3125,0.2,,,0.25,1.0,1.0,0.25,,,0.2,1.0,,,0.4,0.5,0.6363636363636364,0.35714285714285715,0.5163761904761905,0.45071666666666665,0.5176388888888889,0.0851063829787234,0.14814814814814814,0.05454545454545454,0.3090909090909091,7.745833333333334,27.9,0.25925925925925924,1.0,1.0,1.0,0.16666666666666666,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,7274.0,121,-49.0,256,258,82.0,83.0,30,514,8.0,10.0,,,5.0,6.0,9.0,17.0,9.0,3.0,9.0,,1.0,2.0,4.0,12.0,24.0,1.0,2.0,4.0,8.0,20.0,36.0,15.0,33.0,20.0,105,325,,,1.0,3.0,7.0,8.0,12.0,6.0,12.0,12.0,46.0,28.0,12.0,39.0,6.0,,,24.0,12.0,3.0,5.0,3.0,8.0,2.0,1.0,3.0,2.0,19.0,,2.0,8.0,7.0,,15.0,2.0,17.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,8.0,,1.0,6.0,12.0,1.0,,22.0,,,24.0,6.0,3.0,,,,,,46.0,82.0,2.0,3.0,0.7,0.7,0.8666666666666667,0.45454545454545453,0.3333333333333333,0.5,0.45454545454545453,0.5555555555555556,,0.6666666666666666,0.6159420289855072,0.5,0.7083333333333334,0.6645569620253164,0.7,0.7419354838709677,0.4782608695652174,0.08333333333333333,0.1,30.313588850174217,0.75,,0.1206896551724138,0.04081632653061224,0.13793103448275862,,0.12931034482758622,0.017857142857142856,0.08333333333333333,0.037037037037037035,,0.12,0.07692307692307693,0.2857142857142857,0.2,,,0.14492753623188406,0.8,0.8888888888888888,0.75,0.2463768115942029,0.5294117647058824,0.6,0.7777777777777778,0.13043478260869565,0.13043478260869565,0.3333333333333333,0.375,1.0,0.34782608695652173,0.5,0.5,0.8333333333333334,,,0.3333333333333333,,,0.6666666666666666,0.5,1.0,0.25,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,0.5,0.6231884057971014,0.5,0.5316101449275364,0.56235,0.5527437500000001,0.11842105263157894,0.14634146341463414,0.06666666666666667,0.4380952380952381,8.766666666666666,24.960606060606064,0.3203125,3.0,,1.0,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,1.0,4.0,3.0,1.0,3.0,0.030303030303030304,0.1111111111111111,0.08571428571428572,,,,,,,,,,,,,,,,,True,,,,,,,,
1629726,1610612737,Garrison Mathews,Garrison Mathews,1629726,ATL,13256.0,221,-61.0,469,472,142.0,163.0,48,941,2.0,5.0,,1.0,1.0,1.0,1.0,6.0,1.0,5.0,11.0,1.0,2.0,2.0,2.0,18.0,45.0,,2.0,3.0,14.0,4.0,12.0,23.0,56.0,18.0,95,558,,1.0,1.0,4.0,5.0,1.0,2.0,5.0,16.0,7.0,24.0,8.0,,66.0,3.0,,,45.0,18.0,2.0,12.0,4.0,16.0,2.0,2.0,9.0,3.0,36.0,1.0,1.0,9.0,6.0,,15.0,2.0,17.0,5.0,2.0,3.0,8.0,,7.0,3.0,2.0,11.0,,5.0,8.0,17.0,1.0,1.0,20.0,2.0,1.0,20.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,24.0,142.0,7.0,1.0,1.0,1.0,0.9565217391304348,0.4107142857142857,0.25,0.3125,0.4107142857142857,0.3333333333333333,,0.5,0.5661764705882353,0.3,0.4722222222222222,0.625,0.4166666666666667,0.5714285714285714,0.8235294117647058,0.16666666666666666,0.2,16.666666666666668,0.7272727272727273,,0.05405405405405406,0.01020408163265306,0.08571428571428572,0.008695652173913044,0.06944444444444445,0.009389671361502348,,0.02040816326530612,0.011363636363636364,0.11363636363636363,0.018867924528301886,,0.07142857142857142,0.14285714285714285,0.2,0.07352941176470588,0.4,0.5,1.0,0.08823529411764706,0.16666666666666666,0.2,1.0,0.014705882352941176,0.16176470588235295,0.45454545454545453,0.45454545454545453,1.0,0.6617647058823529,0.4,0.4,0.9444444444444444,0.2,,0.4,0.5,1.0,0.4,,,0.05555555555555555,1.0,0.1111111111111111,1.0,0.7777777777777778,0.21428571428571427,0.8970588235294118,0.4,0.542478676470588,0.54675,0.5300222222222223,0.10666666666666667,0.25,0.05263157894736842,0.25263157894736843,5.583333333333333,25.14821428571429,0.302771855010661,1.0,,,0.16666666666666666,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,,,0.06779661016949153,1.0,3.0,3.0,0.02631578947368421,,,,,,,,,,,,,True,,,,,,,,
1630811,1610612737,Keaton Wallace,Keaton Wallace,1630811,ATL,30067.0,501,-19.0,1042,1050,237.0,273.0,117,2092,9.0,16.0,,,3.0,4.0,25.0,46.0,18.0,4.0,10.0,,1.0,,,23.0,72.0,6.0,13.0,6.0,15.0,38.0,80.0,27.0,82.0,11.0,168,1161,,1.0,6.0,14.0,18.0,5.0,14.0,6.0,15.0,2.0,30.0,22.0,54.0,66.0,15.0,,1.0,71.0,23.0,3.0,37.0,44.0,81.0,34.0,10.0,18.0,18.0,206.0,3.0,4.0,18.0,23.0,2.0,43.0,7.0,50.0,28.0,13.0,15.0,19.0,9.0,14.0,14.0,1.0,33.0,2.0,10.0,25.0,39.0,1.0,,12.0,,1.0,11.0,5.0,1.0,9.0,6.0,3.0,9.0,6.0,30.0,236.0,3.0,1.0,0.2894736842105263,0.2894736842105263,0.8148148148148148,0.32926829268292684,0.42857142857142855,0.4,0.3333333333333333,0.475,,0.35714285714285715,0.4845679012345679,0.6,0.4827586206896552,0.5029940119760479,0.6,0.5,0.5061728395061729,0.0375,,17.064846416382252,0.5757575757575758,0.11764705882352941,0.0931174089068826,0.017777777777777778,0.06766917293233082,0.011904761904761904,0.07992202729044834,0.014675052410901468,,0.02631578947368421,0.015873015873015872,0.05263157894736842,0.13157894736842105,0.07894736842105263,0.06796116504854369,0.06666666666666667,0.6666666666666666,0.09876543209876543,0.5625,0.5625,0.4444444444444444,0.2839506172839506,0.5434782608695652,0.5813953488372093,0.28,0.1111111111111111,0.06172839506172839,0.4,0.4,1.0,0.4444444444444444,0.3194444444444444,0.3194444444444444,0.782608695652174,,,0.06666666666666667,,,0.8666666666666667,0.46153846153846156,0.6666666666666666,0.13793103448275862,0.75,,,0.5172413793103449,0.4,0.6049382716049383,0.323943661971831,0.5106447204968944,0.54935625,0.4799517857142857,0.030120481927710843,0.05952380952380952,0.10714285714285714,0.17857142857142858,9.847500000000002,26.01829268292683,0.22744721689059502,4.0,2.0,1.0,0.06521739130434782,0.2222222222222222,0.2222222222222222,,,,5.0,2.0,,,,,,3.0,,,0.03333333333333333,1.0,1.0,0.034482758620689655,,,,,,,,,,True,,,,,,,,
1630249,1610612737,Vít Krejčí,Vít Krejčí,1630249,ATL,10612.0,177,11.0,364,361,84.0,96.0,36,725,3.0,4.0,,,,,4.0,5.0,1.0,3.0,5.0,,,,1.0,8.0,24.0,,1.0,,3.0,7.0,10.0,11.0,29.0,7.0,54,386,,1.0,,1.0,,,,,4.0,2.0,2.0,8.0,6.0,30.0,3.0,,,24.0,8.0,,12.0,15.0,27.0,10.0,5.0,7.0,5.0,69.0,1.0,2.0,11.0,6.0,1.0,18.0,3.0,21.0,3.0,1.0,2.0,7.0,2.0,5.0,4.0,,11.0,1.0,2.0,9.0,15.0,1.0,,3.0,,,7.0,2.0,1.0,5.0,1.0,4.0,5.0,2.0,2.0,84.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.9090909090909091,0.3793103448275862,,,0.3793103448275862,0.7,,,0.6025641025641025,,,0.6309523809523809,,0.2,0.7435897435897436,,,13.118811881188119,0.6363636363636364,0.2,0.06060606060606061,0.02564102564102564,0.12087912087912088,0.010752688172043012,0.08947368421052632,0.017543859649122806,0.038461538461538464,0.023809523809523808,0.015384615384615385,0.02564102564102564,0.046511627906976744,0.17647058823529413,0.15625,0.037037037037037035,0.4,0.10256410256410256,0.75,0.75,1.0,0.1282051282051282,0.8,0.8,0.25,0.02564102564102564,0.1282051282051282,0.6,0.6,1.0,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.875,,,,,,0.5,,,,,0.25,,0.75,,0.8461538461538461,0.3333333333333333,0.5469179487179486,,0.502575,0.04878048780487805,0.16666666666666666,,0.037037037037037035,6.88,25.841379310344823,0.23076923076923078,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,9773.0,163,5.0,335,341,76.0,65.0,40,676,19.0,28.0,4.0,6.0,3.0,5.0,10.0,22.0,3.0,1.0,3.0,,,,,7.0,21.0,,3.0,,2.0,30.0,53.0,8.0,24.0,14.0,98,382,6.0,10.0,,3.0,13.0,7.0,16.0,,2.0,2.0,16.0,24.0,36.0,21.0,3.0,8.0,,21.0,7.0,7.0,22.0,9.0,31.0,6.0,3.0,13.0,8.0,71.0,3.0,8.0,24.0,21.0,3.0,48.0,12.0,60.0,10.0,7.0,3.0,12.0,2.0,9.0,10.0,7.0,22.0,,6.0,7.0,9.0,,,14.0,,,17.0,9.0,,4.0,2.0,2.0,4.0,3.0,16.0,76.0,,,0.4,0.46153846153846156,0.875,0.3333333333333333,,,0.3333333333333333,0.5660377358490566,0.6,0.4375,0.5454545454545454,0.46153846153846156,0.3888888888888889,0.5833333333333334,0.4642857142857143,0.4,0.3116883116883117,0.1320754716981132,0.10714285714285714,27.748691099476442,0.5454545454545454,0.375,0.25925925925925924,0.12121212121212122,0.26666666666666666,0.041666666666666664,0.2631578947368421,0.07971014492753623,0.12903225806451613,0.10714285714285714,0.05172413793103448,0.24,0.3023255813953488,0.15384615384615385,0.29577464788732394,0.15789473684210525,0.75,0.36363636363636365,0.6785714285714286,0.76,0.42105263157894735,0.2857142857142857,0.45454545454545453,0.5555555555555556,0.4,0.03896103896103896,0.03896103896103896,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.46153846153846156,0.6666666666666666,,,,0.23076923076923078,,,0.2777777777777778,0.6,,,0.1111111111111111,,0.6753246753246753,0.3333333333333333,0.5546006493506493,0.51930625,0.5064472222222223,0.10714285714285714,0.15,0.1326530612244898,0.16326530612244897,5.071698113207548,25.537499999999998,0.22686567164179106,1.0,1.0,2.0,0.18181818181818182,0.3333333333333333,0.3333333333333333,,1.0,,3.0,,,,,,,4.0,,,0.12903225806451613,1.0,,0.14285714285714285,1.0,1.0,1.0,0.1111111111111111,,,,,,True,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,12180.0,203,11.0,430,424,128.0,113.0,48,854,26.0,36.0,8.0,12.0,11.0,13.0,7.0,12.0,,4.0,15.0,1.0,2.0,,5.0,1.0,3.0,,,,1.0,33.0,48.0,5.0,18.0,17.0,98,476,9.0,13.0,1.0,2.0,23.0,12.0,16.0,,6.0,7.0,31.0,44.0,22.0,15.0,,14.0,,3.0,1.0,3.0,15.0,5.0,20.0,3.0,2.0,11.0,4.0,45.0,5.0,14.0,21.0,23.0,2.0,46.0,19.0,65.0,7.0,4.0,3.0,6.0,2.0,3.0,3.0,,9.0,1.0,5.0,14.0,22.0,4.0,1.0,19.0,,2.0,26.0,11.0,3.0,3.0,2.0,1.0,3.0,2.0,31.0,127.0,3.0,3.0,0.6666666666666666,0.8461538461538461,1.0,0.2777777777777778,0.5,,0.2777777777777778,0.6875,0.6923076923076923,0.75,0.6136363636363636,0.7,0.5454545454545454,0.6282051282051282,0.71875,0.5961538461538461,0.2727272727272727,0.0625,0.05555555555555555,18.012422360248447,0.6666666666666666,0.2222222222222222,0.26136363636363635,0.15730337078651685,0.18421052631578946,0.05263157894736842,0.21782178217821782,0.10326086956521739,0.075,0.23684210526315788,0.03076923076923077,0.23529411764705882,0.26666666666666666,0.3333333333333333,0.19148936170212766,0.15,0.6666666666666666,0.5454545454545454,0.7222222222222222,0.7647058823529411,0.5769230769230769,0.18181818181818182,0.5833333333333334,0.6363636363636364,1.0,,0.22727272727272727,0.26666666666666666,0.26666666666666666,1.0,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.8,0.6666666666666666,0.13333333333333333,0.5,1.0,,,,0.5909090909090909,0.8461538461538461,0.22727272727272727,,0.045454545454545456,,0.8181818181818182,0.3333333333333333,0.6117916666666668,0.5597083333333334,0.6405727272727273,0.14666666666666667,0.19298245614035087,0.23469387755102042,0.3163265306122449,2.814583333333333,23.73888888888889,0.29767441860465116,,,2.0,0.08333333333333333,,,,2.0,,3.0,,,,,,,2.0,,,0.08,,,0.18181818181818182,,,,,0.1,,,,,True,,,,,,,,
1631243,1610612737,Mouhamed Gueye,Mouhamed Gueye,1631243,ATL,4470.0,74,31.0,148,145,12.0,27.0,13,293,7.0,10.0,3.0,5.0,1.0,1.0,2.0,3.0,,2.0,6.0,1.0,2.0,,1.0,2.0,8.0,,,,1.0,9.0,13.0,4.0,14.0,4.0,34,120,3.0,6.0,1.0,2.0,11.0,1.0,1.0,,2.0,,2.0,14.0,4.0,12.0,,2.0,,8.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,6.0,1.0,9.0,7.0,,16.0,7.0,23.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,3.0,,,3.0,,1.0,4.0,2.0,,6.0,3.0,3.0,6.0,6.0,2.0,12.0,1.0,,0.7777777777777778,0.875,1.0,0.2857142857142857,0.5,,0.2857142857142857,0.6923076923076923,0.5,1.0,0.5555555555555556,0.5625,0.3333333333333333,0.5862068965517241,0.6111111111111112,0.3333333333333333,0.5185185185185185,0.07692307692307693,0.1,18.29268292682927,1.0,,0.1794871794871795,0.029411764705882353,0.20454545454545456,0.14285714285714285,0.1927710843373494,0.09210526315789473,0.07692307692307693,,0.16129032258064516,0.15384615384615385,0.10526315789473684,0.42857142857142855,0.15789473684210525,0.5,1.0,0.37037037037037035,0.7,0.7777777777777778,0.8571428571428571,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.2962962962962963,0.25,0.25,1.0,0.625,0.6,0.25,0.5,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,0.8888888888888888,0.25,0.599024074074074,0.7169,0.5724,0.06896551724137931,0.13333333333333333,0.3235294117647059,0.058823529411764705,2.469230769230769,24.55,0.08108108108108109,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.6666666666666666,,,,True,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,7072.0,118,11.0,244,252,22.0,41.0,38,496,19.0,27.0,6.0,11.0,1.0,2.0,7.0,16.0,,,,,,,,,,,,,,26.0,43.0,,,5.0,57,269,6.0,14.0,,,14.0,1.0,3.0,,,,2.0,42.0,10.0,,,10.0,,,,2.0,7.0,1.0,8.0,1.0,,3.0,2.0,17.0,4.0,12.0,11.0,22.0,2.0,35.0,18.0,53.0,6.0,5.0,1.0,1.0,,1.0,2.0,,3.0,,,4.0,7.0,1.0,2.0,11.0,1.0,2.0,10.0,6.0,,3.0,2.0,1.0,3.0,2.0,2.0,22.0,,,0.8076923076923077,1.0,,,,,,0.6046511627906976,0.42857142857142855,0.3333333333333333,0.6046511627906976,0.42857142857142855,0.3333333333333333,0.6063829787234043,0.4375,0.3333333333333333,,0.046511627906976744,,17.421602787456447,0.3333333333333333,0.6666666666666666,0.36065573770491804,0.19047619047619047,0.1746031746031746,0.0625,0.2661290322580645,0.12598425196850394,0.23809523809523808,0.18181818181818182,0.06896551724137931,0.3793103448275862,0.2692307692307692,0.6666666666666666,0.16666666666666666,0.2,0.6666666666666666,0.627906976744186,0.7037037037037037,0.7037037037037037,0.7368421052631579,0.37209302325581395,0.4375,0.5,1.0,,,,,,,,,,0.7857142857142857,0.5454545454545454,,,,,,,0.6666666666666666,0.5,,,,,0.627906976744186,,0.5879209302325581,0.5215181818181818,0.6243333333333333,0.1276595744680851,0.1276595744680851,0.24561403508771928,0.03508771929824561,3.609302325581395,,0.09016393442622951,,,2.0,0.125,,,,2.0,,,,,,,,,3.0,,,0.2,2.0,,0.1111111111111111,,2.0,,0.25,,0.16666666666666666,,,,True,,,,,,,,
