EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedArc3,Transition Take Fouls,BlockedAtRim,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Transition Take Fouls Drawn,Charge Fouls Drawn,Corner3PctBlocked,on
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,90624.0,1510.0,302.0,3104,3099.0,571.0,471.0,322.0,6203,107.0,170.0,4.0,6.0,28.0,42.0,70.0,157.0,21.0,49.0,23.0,50.0,3.0,7.0,5.0,8.0,125.0,296.0,10.0,25.0,31.0,56.0,198.0,376.0,148.0,346.0,155.0,995.0,3372.0,12.0,22.0,13.0,32.0,14.0,77.0,51.0,83.0,36.0,64.0,49.0,259.0,246.0,150.0,348.0,96.0,4.0,3.0,293.0,125.0,38.0,1.0,67.0,35.0,102.0,14.0,21.0,47.0,19.0,1.0,239.0,4.0,13.0,73.0,54.0,4.0,131.0,17.0,148.0,10.0,64.0,41.0,23.0,51.0,5.0,28.0,31.0,8.0,23.0,5.0,3.0,82.0,7.0,15.0,46.0,86.0,3.0,1.0,5.0,4.0,149.0,2.0,7.0,191.0,8.0,3.0,3.0,64.0,14.0,16.0,3.0,3.0,3.0,1.0,2.0,6.0,4.0,257.0,566.0,5.0,12.0,0.6212121212121212,0.6275510204081632,0.7837837837837838,0.4277456647398844,0.40625,0.5625,0.4314868804664723,0.526595744680851,0.5454545454545454,0.6144578313253012,0.5817174515235457,0.5833333333333334,0.7142857142857143,0.6161490683229813,0.6209677419354839,0.74,0.4792243767313019,0.002890173410404624,0.10106382978723404,0.13529411764705881,0.08917197452229299,0.02040816326530612,0.0033783783783783786,25.401836969001145,0.6219512195121951,0.06060606060606061,0.07725321888412018,0.01706036745406824,0.0994550408719346,0.00676818950930626,0.08862526168876483,0.012564671101256468,0.022813688212927757,0.014354066985645933,0.012345679012345678,0.006578947368421052,0.007407407407407408,0.07804878048780488,0.07065217391304347,0.09523809523809523,0.1068840579710145,0.07692307692307693,0.030211480362537766,0.6666666666666666,0.23545706371191136,0.6294117647058823,0.7278911564625851,0.5327102803738317,0.21745152354570638,0.445859872611465,0.48951048951048953,0.6857142857142857,0.06786703601108034,0.42857142857142855,0.4375,0.8571428571428571,0.06925207756232687,0.46,0.46,0.782608695652174,0.4099722991689751,0.4222972972972973,0.423728813559322,0.784,0.1111111111111111,0.6666666666666666,0.25,0.12962962962962962,0.42857142857142855,0.3333333333333333,0.46296296296296297,0.4,0.9,0.2857142857142857,0.6666666666666666,0.05442176870748299,0.625,0.38095238095238093,0.5535714285714286,0.7146814404432132,0.42662116040955633,0.5356247566063979,0.518288888888889,0.5231104166666665,0.09885931558935361,0.14814814814814814,0.0392156862745098,0.07738693467336684,0.26030150753768844,6.595478723404255,26.141329479768796,0.18395618556701032,,,,,,,,,,,,,True
1627732,1610612746,Ben Simmons,Ben Simmons,1627732,LAC,3278.0,55.0,-2.0,113,112.0,13.0,35.0,13.0,225,2.0,4.0,,,,,2.0,4.0,,,,,,,,,,,,,,,4.0,8.0,,,1.0,9.0,137.0,,,,,,,,,,,,,4.0,4.0,,,,,,,2.0,,9.0,2.0,11.0,2.0,,6.0,2.0,1.0,24.0,,2.0,7.0,2.0,,9.0,2.0,11.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,2.0,,,,,5.0,1.0,,2.0,,,,1.0,,,,1.0,,,,1.0,1.0,,13.0,,,0.5,0.5,,,,,,0.5,,,0.5,,,0.5,,,,,0.25,0.25,0.25,,,8.59375,0.5,,0.13333333333333333,0.07142857142857142,0.2692307692307692,,0.21951219512195122,0.03773584905660377,,0.125,,,,,,0.3333333333333333,0.25,0.3333333333333333,,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5840875,,,0.1111111111111111,0.1111111111111111,,,,5.25,,0.11504424778761062,1.0,,,,,,,,,,,,True
1627739,1610612746,Kris Dunn,Kris Dunn,1627739,LAC,83909.0,1398.0,224.0,2830,2834.0,392.0,419.0,284.0,5664,45.0,68.0,7.0,10.0,9.0,11.0,50.0,106.0,2.0,7.0,32.0,90.0,1.0,4.0,3.0,15.0,28.0,87.0,1.0,1.0,4.0,7.0,97.0,181.0,60.0,177.0,12.0,386.0,3064.0,9.0,14.0,2.0,5.0,5.0,29.0,12.0,21.0,7.0,22.0,5.0,50.0,108.0,86.0,168.0,12.0,10.0,1.0,86.0,28.0,13.0,,98.0,74.0,172.0,47.0,27.0,56.0,37.0,5.0,418.0,22.0,22.0,96.0,74.0,1.0,171.0,44.0,215.0,2.0,109.0,70.0,39.0,38.0,7.0,29.0,23.0,4.0,9.0,6.0,,61.0,1.0,17.0,78.0,152.0,,,7.0,5.0,30.0,7.0,5.0,16.0,2.0,,,6.0,,3.0,21.0,,,2.0,14.0,21.0,9.0,50.0,389.0,6.0,2.0,0.5567010309278351,0.5869565217391305,0.9333333333333333,0.3389830508474576,0.4,0.3181818181818182,0.3409090909090909,0.5359116022099447,0.6428571428571429,0.5714285714285714,0.5223463687150838,0.631578947368421,0.5232558139534884,0.5287671232876713,0.6590909090909091,0.5434782608695652,0.49441340782122906,,0.0718232044198895,0.08823529411764706,0.05660377358490566,0.14285714285714285,,13.446969696969697,0.6229508196721312,0.017241379310344827,0.11653543307086614,0.03278688524590164,0.14201183431952663,0.03728813559322034,0.12967200610221205,0.034892942109436956,0.013888888888888888,0.032,0.0875,0.041474654377880185,0.02564102564102564,0.09883720930232558,0.12536443148688048,0.11666666666666667,0.13766730401529637,0.1568627450980392,0.0106951871657754,0.42857142857142855,0.18994413407821228,0.6617647058823529,0.7258064516129032,0.5777777777777777,0.29608938547486036,0.4716981132075472,0.5,0.52,0.019553072625698324,0.2857142857142857,0.3333333333333333,1.0,0.25139664804469275,0.35555555555555557,0.35555555555555557,0.96875,0.2430167597765363,0.3218390804597701,0.3218390804597701,0.8928571428571429,0.5263157894736842,0.7,0.14285714285714285,0.21052631578947367,0.25,,0.05263157894736842,1.0,1.0,0.2558139534883721,0.8181818181818182,0.3488372093023256,0.2,0.16279069767441862,0.5714285714285714,0.6843575418994413,0.32558139534883723,0.5418096638655462,0.5495730769230769,0.5507151162790699,0.016574585635359115,0.032432432432432434,,0.07512953367875648,0.12953367875647667,6.042541436464089,25.078531073446324,0.13851590106007067,,1.0,5.0,,,,,,,,,,True
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,148381.0,2473.0,461.0,5018,5002.0,858.0,879.0,537.0,10020,335.0,472.0,104.0,180.0,55.0,79.0,213.0,401.0,5.0,13.0,,,,,,,,,,,,,553.0,886.0,,,151.0,1257.0,5443.0,122.0,214.0,,,36.0,280.0,74.0,123.0,,,43.0,191.0,780.0,326.0,,,180.0,,,,55.0,,121.0,75.0,196.0,63.0,12.0,59.0,40.0,22.0,467.0,81.0,203.0,320.0,314.0,32.0,666.0,285.0,951.0,38.0,52.0,32.0,20.0,71.0,7.0,32.0,51.0,6.0,39.0,1.0,11.0,122.0,20.0,9.0,104.0,165.0,4.0,,9.0,17.0,235.0,28.0,4.0,231.0,35.0,,,121.0,,12.0,86.0,3.0,1.0,1.0,40.0,89.0,57.0,190.0,851.0,6.0,11.0,0.705244122965642,0.8423326133909287,,,,,,0.6241534988713319,0.5700934579439252,0.6016260162601627,0.6241534988713319,0.5700934579439252,0.6016260162601627,0.6387195121951219,0.5932203389830508,0.6282894736842105,,,0.062076749435665914,0.06991525423728813,0.05486284289276808,,,19.571757211113077,0.5819672131147541,0.2962962962962963,0.2744755244755245,0.16344605475040258,0.26533996683250416,0.0841995841995842,0.26978723404255317,0.12885662431941924,0.1994949494949495,0.15625,0.09859154929577464,0.07891156462585033,0.1013215859030837,0.2594752186588921,0.2814070351758794,0.27941176470588236,0.26956521739130435,0.2517482517482518,0.1371841155234657,0.6404494382022472,0.5327313769751693,0.7097457627118644,0.7630979498861048,0.6686567164179105,0.4525959367945824,0.5311720698254364,0.5620052770448549,0.755868544600939,0.014672686230248307,0.38461538461538464,0.38461538461538464,1.0,,,,,,,,,0.8411214953271028,0.5777777777777777,0.14423076923076922,,,,,,,0.6422764227642277,0.6962025316455697,,,,,0.5327313769751693,,0.5384863431151242,0.5829866666666667,0.5658707317073172,0.12448559670781893,0.12448559670781893,,0.22275258552108193,0.15194908512330946,4.367155756207675,,0.17098445595854922,2.0,1.0,45.0,1.0,3.0,1.0,2.0,6.0,0.009345794392523364,,,,True
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,22403.0,373.0,110.0,740,713.0,135.0,174.0,86.0,1453,8.0,14.0,4.0,4.0,1.0,1.0,20.0,35.0,6.0,9.0,5.0,12.0,2.0,3.0,1.0,2.0,20.0,57.0,3.0,7.0,4.0,10.0,34.0,58.0,25.0,69.0,13.0,156.0,800.0,5.0,6.0,5.0,10.0,,25.0,7.0,10.0,5.0,12.0,4.0,33.0,22.0,46.0,63.0,12.0,6.0,,57.0,20.0,5.0,,31.0,10.0,41.0,3.0,7.0,15.0,15.0,1.0,92.0,2.0,3.0,20.0,17.0,1.0,38.0,5.0,43.0,1.0,9.0,5.0,4.0,14.0,1.0,9.0,6.0,1.0,5.0,,2.0,20.0,,2.0,15.0,30.0,1.0,,1.0,,17.0,2.0,2.0,13.0,,1.0,,4.0,1.0,2.0,1.0,,,,,1.0,1.0,33.0,134.0,1.0,2.0,0.3235294117647059,0.3548387096774194,0.84,0.36231884057971014,0.5,0.4166666666666667,0.36231884057971014,0.5862068965517241,0.8333333333333334,0.7,0.562992125984252,0.78125,0.6590909090909091,0.5864661654135338,0.78125,0.6875,0.5433070866141733,,0.08620689655172414,0.07142857142857142,0.11428571428571428,,,18.25775656324582,0.7,0.058823529411764705,0.10240963855421686,0.01675977653631285,0.11363636363636363,0.014285714285714285,0.10818713450292397,0.01567398119122257,,0.017699115044247787,0.05555555555555555,0.019230769230769232,,0.0625,0.10465116279069768,0.15625,0.1044776119402985,0.14285714285714285,0.01639344262295082,1.0,0.11023622047244094,0.5714285714285714,0.6153846153846154,0.125,0.2755905511811024,0.5714285714285714,0.6451612903225806,0.3,0.07086614173228346,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.09448818897637795,0.4166666666666667,0.4166666666666667,1.0,0.44881889763779526,0.3508771929824561,0.3508771929824561,0.8,0.25,1.0,0.25,0.1875,0.6666666666666666,1.0,0.4375,0.42857142857142855,0.6666666666666666,0.045454545454545456,1.0,0.09090909090909091,0.5,0.45454545454545453,0.4,0.6535433070866141,0.3508771929824561,0.5023657480314961,0.5380375000000001,0.46991818181818185,0.03816793893129771,0.06451612903225806,0.014492753623188406,0.16025641025641027,0.21153846153846154,9.005172413793103,26.144927536231894,0.18243243243243243,,,1.0,,,,,1.0,,,,,True
1627884,1610612746,Derrick Jones Jr.,Derrick Jones Jr.,1627884,LAC,79052.0,1318.0,216.0,2693,2676.0,462.0,438.0,304.0,5369,121.0,169.0,21.0,30.0,19.0,24.0,40.0,77.0,2.0,5.0,30.0,84.0,2.0,4.0,3.0,11.0,28.0,70.0,2.0,5.0,4.0,8.0,163.0,251.0,58.0,154.0,58.0,558.0,2946.0,25.0,40.0,4.0,9.0,4.0,66.0,23.0,35.0,7.0,19.0,13.0,80.0,242.0,84.0,174.0,,38.0,,70.0,28.0,18.0,,23.0,18.0,41.0,14.0,4.0,11.0,8.0,4.0,100.0,16.0,35.0,63.0,56.0,2.0,121.0,53.0,174.0,14.0,60.0,46.0,14.0,31.0,4.0,18.0,16.0,3.0,13.0,,2.0,47.0,5.0,5.0,57.0,97.0,1.0,,2.0,5.0,69.0,2.0,12.0,79.0,11.0,,,41.0,,4.0,20.0,2.0,1.0,3.0,10.0,22.0,10.0,80.0,459.0,4.0,4.0,0.7423312883435583,0.8402777777777778,1.0,0.37662337662337664,0.4444444444444444,0.3684210526315789,0.37662337662337664,0.649402390438247,0.625,0.6571428571428571,0.6172839506172839,0.6326530612244898,0.6203703703703703,0.6355353075170843,0.6470588235294118,0.6557377049180327,0.3802469135802469,,0.07171314741035857,0.047337278106508875,0.12987012987012986,,,15.939652345031158,0.6595744680851063,0.04081632653061224,0.09120521172638436,0.051470588235294115,0.10128617363344052,0.03125,0.09627831715210355,0.04278523489932886,0.07860262008733625,0.03896103896103896,0.030303030303030304,0.03787878787878788,0.008620689655172414,0.09289617486338798,0.10289389067524116,0.058333333333333334,0.10425531914893617,0.09210526315789473,0.08484848484848485,0.45454545454545453,0.41728395061728396,0.7159763313609467,0.7515527950310559,0.71900826446281,0.19012345679012346,0.5194805194805194,0.5970149253731343,0.8,0.012345679012345678,0.4,0.4,1.0,0.2074074074074074,0.35714285714285715,0.35714285714285715,1.0,0.1728395061728395,0.4,0.4,1.0,0.6122448979591837,0.7,0.14285714285714285,0.08163265306122448,0.5,1.0,0.10204081632653061,0.4,1.0,0.4444444444444444,0.7916666666666666,0.2037037037037037,0.2727272727272727,0.14814814814814814,0.5,0.7975308641975308,0.4,0.5834638271604936,0.5680742857142858,0.5921027777777779,0.09425287356321839,0.14590747330960854,,0.11827956989247312,0.14336917562724014,3.609561752988046,24.733116883116885,0.17155588562940957,1.0,,7.0,2.0,,,,,0.03636363636363636,1.0,,,True
201935,1610612746,James Harden,James Harden,201935,LAC,122894.0,2048.0,400.0,4151,4145.0,795.0,796.0,459.0,8296,80.0,137.0,7.0,14.0,13.0,25.0,102.0,259.0,29.0,60.0,5.0,16.0,2.0,5.0,1.0,5.0,142.0,416.0,8.0,34.0,24.0,85.0,211.0,456.0,147.0,432.0,340.0,1203.0,4501.0,13.0,34.0,10.0,39.0,19.0,75.0,47.0,96.0,25.0,90.0,90.0,259.0,86.0,336.0,159.0,282.0,14.0,1.0,415.0,142.0,46.0,2.0,402.0,145.0,547.0,94.0,51.0,233.0,153.0,16.0,1239.0,13.0,22.0,119.0,111.0,39.0,269.0,35.0,304.0,14.0,87.0,57.0,30.0,191.0,36.0,124.0,70.0,6.0,67.0,2.0,2.0,261.0,7.0,59.0,49.0,114.0,2.0,,10.0,18.0,247.0,2.0,6.0,381.0,21.0,9.0,18.0,116.0,44.0,19.0,26.0,10.0,6.0,1.0,18.0,36.0,22.0,252.0,788.0,12.0,15.0,0.2037914691943128,0.2107843137254902,0.36054421768707484,0.3402777777777778,0.2564102564102564,0.2777777777777778,0.34106728538283065,0.46271929824561403,0.38235294117647056,0.4895833333333333,0.48592342342342343,0.3835616438356164,0.4543010752688172,0.5718418514946962,0.4573170731707317,0.5515021459227468,0.4864864864864865,0.004629629629629629,0.10087719298245613,0.1678832116788321,0.08108108108108109,0.03333333333333333,0.002403846153846154,27.681808487950523,0.7318007662835249,0.41935483870967744,0.11443298969072165,0.02233502538071066,0.11995967741935484,0.015494636471990465,0.11722731906218145,0.01918859649122807,0.025,0.01971326164874552,0.028037383177570093,0.014018691588785047,0.02030456852791878,0.1103448275862069,0.10179640718562874,0.1564245810055866,0.12016021361815754,0.11934156378600823,0.029473684210526315,0.6111111111111112,0.15427927927927929,0.583941605839416,0.7017543859649122,0.1875,0.2916666666666667,0.3938223938223938,0.42857142857142855,0.24509803921568626,0.06756756756756757,0.48333333333333334,0.5,0.10344827586206896,0.018018018018018018,0.3125,0.3333333333333333,0.4,0.46846846846846846,0.34134615384615385,0.3421686746987952,0.3591549295774648,0.1917808219178082,0.5,0.14285714285714285,0.0684931506849315,0.4,0.5,0.4657534246575342,0.23529411764705882,0.75,0.13440860215053763,0.52,0.026881720430107527,0.2,0.45698924731182794,0.2823529411764706,0.6407657657657657,0.3421686746987952,0.5103983634311513,0.5313239130434783,0.49239836956521726,0.15717092337917485,0.21052631578947367,0.09421841541755889,0.06234413965087282,0.21529509559434745,7.714035087719299,26.596527777777776,0.1915201156347868,4.0,1.0,7.0,,,,,1.0,,,2.0,0.0625,True
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,55608.0,927.0,97.0,1865,1858.0,384.0,404.0,202.0,3723,34.0,46.0,1.0,4.0,6.0,7.0,24.0,55.0,11.0,21.0,25.0,49.0,3.0,4.0,4.0,7.0,29.0,69.0,2.0,4.0,,6.0,69.0,122.0,54.0,118.0,39.0,339.0,2045.0,9.0,16.0,5.0,8.0,4.0,37.0,14.0,20.0,4.0,13.0,5.0,45.0,100.0,38.0,159.0,3.0,6.0,,69.0,29.0,11.0,2.0,25.0,21.0,46.0,13.0,8.0,12.0,10.0,3.0,113.0,5.0,10.0,45.0,17.0,4.0,66.0,15.0,81.0,3.0,18.0,6.0,12.0,13.0,4.0,7.0,10.0,1.0,6.0,2.0,1.0,23.0,1.0,4.0,35.0,64.0,,,3.0,1.0,45.0,3.0,5.0,47.0,5.0,,1.0,23.0,,2.0,3.0,,,,2.0,3.0,2.0,45.0,383.0,3.0,1.0,0.7246376811594203,0.7575757575757576,0.9814814814814815,0.4576271186440678,0.625,0.3076923076923077,0.4576271186440678,0.5655737704918032,0.5625,0.7,0.625,0.6875,0.6060606060606061,0.65,0.7115384615384616,0.6428571428571429,0.49166666666666664,0.01694915254237288,0.09016393442622951,0.06521739130434782,0.14545454545454545,,0.028985507246376812,13.454198473282442,0.5652173913043478,0.0851063829787234,0.040380047505938245,0.021834061135371178,0.09719222462203024,0.015337423312883436,0.07013574660633484,0.01913265306122449,0.022727272727272728,0.022900763358778626,0.015625,0.020242914979757085,,0.034722222222222224,0.0430622009569378,0.04411764705882353,0.11299435028248588,0.045871559633027525,0.028846153846153848,0.6666666666666666,0.19166666666666668,0.7391304347826086,0.7906976744186046,0.7647058823529411,0.22916666666666666,0.43636363636363634,0.5106382978723404,0.7916666666666666,0.0875,0.5238095238095238,0.5238095238095238,0.45454545454545453,0.20416666666666666,0.5102040816326531,0.5102040816326531,1.0,0.2875,0.42028985507246375,0.43283582089552236,0.9655172413793104,0.16666666666666666,0.25,,0.16666666666666666,0.75,1.0,0.16666666666666666,0.5,1.0,0.21212121212121213,0.8571428571428571,0.21212121212121213,0.5714285714285714,0.18181818181818182,,0.6833333333333333,0.42028985507246375,0.5572439583333334,0.516,0.5528242424242424,0.08914728682170543,0.16428571428571428,,0.10914454277286136,0.13274336283185842,7.014754098360656,25.19745762711864,0.20589812332439678,,,1.0,,,,,,,,1.0,,True
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,35772.0,596.0,194.0,1207,1201.0,198.0,236.0,123.0,2408,9.0,13.0,3.0,6.0,2.0,2.0,,2.0,1.0,4.0,22.0,43.0,,3.0,1.0,2.0,20.0,39.0,2.0,3.0,2.0,5.0,10.0,19.0,42.0,82.0,6.0,152.0,1225.0,3.0,7.0,2.0,6.0,,12.0,3.0,3.0,3.0,7.0,2.0,17.0,10.0,10.0,126.0,,6.0,,39.0,20.0,3.0,,26.0,12.0,38.0,10.0,2.0,14.0,11.0,1.0,88.0,9.0,10.0,25.0,24.0,6.0,55.0,19.0,74.0,1.0,23.0,18.0,5.0,11.0,1.0,11.0,5.0,,,1.0,1.0,16.0,1.0,,24.0,44.0,,,2.0,2.0,8.0,1.0,,7.0,,,,1.0,1.0,1.0,17.0,2.0,1.0,,8.0,19.0,12.0,17.0,195.0,5.0,1.0,0.5,0.7142857142857143,1.0,0.5121951219512195,0.3333333333333333,0.42857142857142855,0.5121951219512195,0.5263157894736842,0.42857142857142855,1.0,0.7227722772277227,0.46153846153846156,0.75,0.7307692307692307,0.46153846153846156,0.7727272727272727,0.8118811881188119,,0.15789473684210525,0.15384615384615385,0.5,,,8.869179600886918,0.6875,0.2,0.0781758957654723,0.03289473684210526,0.08361204013377926,0.04128440366972477,0.08085808580858085,0.03639846743295019,0.043478260869565216,0.0223463687150838,0.06060606060606061,0.05263157894736842,,0.07476635514018691,0.08641975308641975,0.05263157894736842,0.07083333333333333,0.13559322033898305,0.022222222222222223,0.631578947368421,0.12871287128712872,0.6923076923076923,0.8181818181818182,0.4444444444444444,0.019801980198019802,,,,0.039603960396039604,0.25,0.25,1.0,0.42574257425742573,0.5116279069767442,0.5116279069767442,1.0,0.38613861386138615,0.5128205128205128,0.5128205128205128,1.0,0.46153846153846156,0.5,,0.23076923076923078,,,0.23076923076923078,0.6666666666666666,1.0,0.2,1.0,0.2,0.5,0.5,0.4,0.9405940594059405,0.5128205128205128,0.5713262376237623,0.6042000000000001,0.5655,0.019417475728155338,0.05,0.012048192771084338,0.07894736842105263,0.1118421052631579,5.463157894736843,24.59146341463415,0.164043082021541,1.0,,9.0,,1.0,,,,,,1.0,,True
1629645,1610612746,Kevin Porter Jr.,Kevin Porter Jr.,1629645,LAC,21245.0,354.0,67.0,727,722.0,147.0,142.0,76.0,1449,26.0,36.0,2.0,3.0,7.0,8.0,22.0,57.0,12.0,29.0,3.0,5.0,1.0,1.0,1.0,1.0,9.0,35.0,2.0,3.0,2.0,8.0,60.0,122.0,12.0,40.0,15.0,171.0,752.0,2.0,7.0,3.0,4.0,,13.0,13.0,23.0,3.0,9.0,6.0,41.0,40.0,80.0,18.0,18.0,4.0,1.0,34.0,9.0,9.0,,36.0,27.0,63.0,21.0,6.0,19.0,16.0,1.0,153.0,2.0,6.0,26.0,24.0,,50.0,9.0,59.0,2.0,18.0,11.0,7.0,21.0,4.0,14.0,13.0,4.0,7.0,,1.0,34.0,2.0,9.0,10.0,29.0,1.0,,3.0,2.0,26.0,1.0,2.0,21.0,,1.0,,8.0,1.0,2.0,3.0,,,,1.0,3.0,3.0,41.0,147.0,1.0,2.0,0.3333333333333333,0.3448275862068966,0.5,0.3,0.75,0.3333333333333333,0.3076923076923077,0.4918032786885246,0.2857142857142857,0.5652173913043478,0.48148148148148145,0.5909090909090909,0.546875,0.49709302325581395,0.5909090909090909,0.5857142857142857,0.24691358024691357,,0.07377049180327869,0.05555555555555555,0.10526315789473684,0.034482758620689655,,25.183374083129586,0.6176470588235294,,0.1411764705882353,0.02857142857142857,0.1326530612244898,0.017543859649122806,0.1366120218579235,0.024691358024691357,0.031746031746031744,0.03389830508474576,,0.011494252873563218,0.037037037037037035,0.11764705882352941,0.15053763440860216,0.15384615384615385,0.1346153846153846,0.125,0.02564102564102564,1.0,0.2222222222222222,0.7222222222222222,0.7647058823529411,0.4230769230769231,0.35185185185185186,0.38596491228070173,0.43137254901960786,0.22727272727272727,0.17901234567901234,0.41379310344827586,0.42857142857142855,0.3333333333333333,0.030864197530864196,0.6,0.6,1.0,0.21604938271604937,0.2571428571428571,0.2571428571428571,0.3333333333333333,0.2727272727272727,0.6666666666666666,,0.09090909090909091,1.0,1.0,0.2727272727272727,0.6666666666666666,0.5,0.25,0.875,0.03125,1.0,0.25,0.25,0.4691358024691358,0.2647058823529412,0.509413354037267,0.5405083333333334,0.4759281249999999,0.052941176470588235,0.06153846153846154,0.025,0.07602339181286549,0.23976608187134502,8.697540983606556,26.147499999999997,0.20220082530949107,,,2.0,1.0,,,,,0.05555555555555555,,,,True
