EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,3pt And 1 Free Throw Trips,DefensiveGoaltends,Corner3PctBlocked,OffFTReboundPct,Charge Fouls Drawn,OffensiveGoaltends,Transition Take Fouls Drawn,BlockedCorner3,HeaveMakes,Defensive 3 Seconds Violations,on
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,100551.0,1676.0,249.0,3443.0,3430.0,645.0,526.0,401.0,6873.0,97.0,148.0,8.0,15.0,11.0,19.0,89.0,178.0,68.0,151.0,10.0,33.0,1.0,3.0,2.0,9.0,95.0,245.0,3.0,11.0,21.0,50.0,254.0,477.0,105.0,278.0,144.0,967.0,4072.0,19.0,38.0,4.0,14.0,10.0,60.0,41.0,76.0,23.0,59.0,52.0,203.0,194.0,314.0,177.0,138.0,12.0,2.0,243.0,95.0,28.0,2.0,187.0,106.0,293.0,75.0,31.0,110.0,60.0,17.0,692.0,8.0,23.0,73.0,65.0,3.0,141.0,31.0,172.0,14.0,59.0,43.0,16.0,74.0,13.0,55.0,24.0,3.0,19.0,1.0,3.0,98.0,6.0,20.0,57.0,88.0,1.0,1.0,1.0,3.0,1.0,148.0,5.0,11.0,165.0,14.0,13.0,57.0,4.0,21.0,21.0,2.0,2.0,10.0,1.0,10.0,23.0,14.0,196.0,636.0,2.0,15.0,0.38188976377952755,0.3911290322580645,0.5619047619047619,0.3776978417266187,0.2857142857142857,0.3898305084745763,0.3804347826086957,0.5324947589098532,0.5,0.5394736842105263,0.5450331125827814,0.4807692307692308,0.5592592592592592,0.5801944106925881,0.5357142857142857,0.6234567901234568,0.36821192052980134,0.007194244604316547,0.05870020964360587,0.07432432432432433,0.0898876404494382,0.006622516556291391,0.00816326530612245,23.467824310520943,0.7551020408163265,0.039473684210526314,0.07369614512471655,0.026806526806526808,0.0929936305732484,0.012403100775193798,0.08278344331133773,0.020625415834996674,0.03125,0.02821316614420063,0.016042780748663103,0.011857707509881422,0.014388489208633094,0.07017543859649122,0.06896551724137931,0.09259259259259259,0.09491525423728814,0.08717948717948718,0.03932584269662921,0.6086956521739131,0.19602649006622516,0.6554054054054054,0.708029197080292,0.5051546391752577,0.23576158940397351,0.5,0.5493827160493827,0.33707865168539325,0.2,0.4503311258278146,0.4533333333333333,0.2647058823529412,0.04370860927152318,0.30303030303030304,0.30303030303030304,0.9,0.32450331125827814,0.3877551020408163,0.39094650205761317,0.5263157894736842,0.28846153846153844,0.5333333333333333,0.25,0.057692307692307696,0.3333333333333333,1.0,0.21153846153846154,0.2727272727272727,0.6666666666666666,0.14074074074074075,0.5789473684210527,0.06666666666666667,0.2222222222222222,0.37037037037037035,0.42,0.5642384105960265,0.39094650205761317,0.5150357901726427,0.5143930232558139,0.48914812030075183,0.07605985037406483,0.10961538461538461,0.014184397163120567,0.06204756980351603,0.20992761116856257,9.359538784067087,25.861870503597125,0.18733662503630555,,,,,,,,,,,,True
1628427,1610612743,Vlatko Čančar,Vlatko Čančar,1628427,DEN,3134.0,52.0,-13.0,118.0,113.0,47.0,37.0,20.0,231.0,1.0,4.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,4.0,,2.0,1.0,1.0,2.0,5.0,2.0,6.0,,10.0,124.0,1.0,2.0,,2.0,,2.0,1.0,2.0,2.0,2.0,,8.0,2.0,2.0,6.0,,2.0,,4.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,5.0,,6.0,2.0,2.0,10.0,5.0,15.0,,1.0,1.0,,5.0,1.0,4.0,1.0,,1.0,,,6.0,,1.0,2.0,3.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,8.0,47.0,,,0.5,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.4,0.5,0.5,0.45454545454545453,0.25,1.0,0.45454545454545453,0.25,1.0,0.5454545454545454,,,,,,,12.056737588652483,0.8333333333333334,0.18181818181818182,0.07407407407407407,,0.3,0.14705882352941177,0.1702127659574468,0.078125,,,,0.16,0.1111111111111111,0.16666666666666666,0.0625,,0.29411764705882354,0.3333333333333333,,,0.36363636363636365,0.25,0.25,1.0,0.09090909090909091,1.0,1.0,,,,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,1.0,0.25,,,,,,0.5,,,0.5,0.5,0.25,1.0,0.25,1.0,0.9090909090909091,0.25,0.573990909090909,0.5025,0.6579,,,,0.2,0.8,2.88,24.883333333333336,0.3983050847457627,,,,,,,,,,,,True
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,155607.0,2593.0,265.0,5369.0,5371.0,1186.0,908.0,620.0,10740.0,216.0,292.0,65.0,93.0,42.0,59.0,70.0,143.0,49.0,124.0,32.0,63.0,2.0,8.0,8.0,16.0,161.0,426.0,8.0,18.0,31.0,78.0,335.0,559.0,193.0,489.0,149.0,1398.0,6319.0,85.0,133.0,10.0,26.0,29.0,229.0,58.0,98.0,39.0,94.0,37.0,270.0,496.0,174.0,534.0,45.0,110.0,8.0,418.0,161.0,43.0,5.0,111.0,54.0,165.0,42.0,12.0,74.0,33.0,4.0,384.0,44.0,91.0,204.0,176.0,21.0,401.0,138.0,539.0,18.0,50.0,35.0,15.0,67.0,8.0,36.0,37.0,9.0,31.0,8.0,5.0,104.0,11.0,23.0,92.0,157.0,3.0,1.0,5.0,4.0,2.0,138.0,8.0,,194.0,15.0,2.0,77.0,10.0,15.0,35.0,3.0,3.0,13.0,2.0,20.0,38.0,24.0,270.0,1175.0,6.0,13.0,0.7402985074626866,0.8857142857142857,0.9222797927461139,0.3946830265848671,0.38461538461538464,0.4148936170212766,0.40124740124740127,0.5992844364937389,0.6390977443609023,0.5918367346938775,0.5958969465648855,0.6289308176100629,0.6067708333333334,0.6166077738515902,0.6468926553672316,0.6308411214953271,0.4666030534351145,0.010224948875255624,0.07692307692307693,0.09246575342465753,0.11188811188811189,,0.009389671361502348,20.226007206026857,0.6442307692307693,0.17073170731707318,0.12922173274596183,0.06930693069306931,0.16571892770105606,0.04408817635270541,0.14654839953721557,0.05841627001298139,0.08208955223880597,0.0694980694980695,0.04247104247104247,0.04025157232704402,0.059113300492610835,0.10491071428571429,0.13185185185185186,0.16736401673640167,0.16263736263736264,0.17445482866043613,0.0391304347826087,0.631578947368421,0.2786259541984733,0.7397260273972602,0.8150943396226416,0.7407407407407407,0.1364503816793893,0.48951048951048953,0.5511811023622047,0.7285714285714285,0.1183206106870229,0.3951612903225806,0.3951612903225806,0.7551020408163265,0.060114503816793896,0.5079365079365079,0.5161290322580645,0.90625,0.4064885496183206,0.3779342723004695,0.3815165876777251,0.9254658385093167,0.5849056603773585,0.6989247311827957,0.24615384615384617,0.050314465408805034,0.25,0.5,0.11320754716981132,0.4444444444444444,1.0,0.3072916666666667,0.711864406779661,0.08333333333333333,0.5,0.40625,0.3974358974358974,0.7452290076335878,0.38516746411483255,0.5484798557692306,0.5507909482758621,0.5524268817204301,0.07788719785138765,0.12399355877616747,0.020161290322580645,0.16380543633762518,0.19313304721030042,7.015205724508052,26.13333333333335,0.22089774632147513,3.0,3.0,5.0,0.015873015873015872,0.02127659574468085,,,,,,,True
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,32524.0,542.0,-52.0,1133.0,1143.0,264.0,193.0,126.0,2276.0,21.0,35.0,5.0,5.0,5.0,8.0,20.0,42.0,1.0,4.0,6.0,11.0,,,,1.0,17.0,78.0,1.0,7.0,2.0,11.0,42.0,81.0,23.0,89.0,34.0,187.0,1347.0,5.0,6.0,1.0,7.0,2.0,15.0,8.0,20.0,2.0,12.0,14.0,36.0,60.0,24.0,63.0,6.0,6.0,,78.0,17.0,8.0,,15.0,16.0,31.0,14.0,2.0,10.0,4.0,1.0,78.0,2.0,7.0,22.0,21.0,1.0,44.0,9.0,53.0,2.0,16.0,7.0,9.0,9.0,2.0,6.0,10.0,,3.0,,2.0,19.0,,4.0,34.0,59.0,3.0,,3.0,3.0,,39.0,1.0,3.0,41.0,2.0,,12.0,3.0,5.0,3.0,1.0,1.0,1.0,,2.0,4.0,2.0,35.0,263.0,3.0,4.0,0.7142857142857143,0.7692307692307693,0.9130434782608695,0.25842696629213485,0.14285714285714285,0.16666666666666666,0.25842696629213485,0.5185185185185185,0.8333333333333334,0.4,0.45,0.5,0.34375,0.4973404255319149,0.5357142857142857,0.46153846153846156,0.5235294117647059,,0.09876543209876543,0.11428571428571428,0.09523809523809523,,,16.171875,0.47368421052631576,0.047619047619047616,0.06885245901639345,0.024390243902439025,0.08461538461538462,0.00909090909090909,0.07610619469026549,0.01775147928994083,0.03773584905660377,0.015037593984962405,0.020833333333333332,0.010638297872340425,,0.10679611650485436,0.03870967741935484,0.0851063829787234,0.0967741935483871,0.05405405405405406,0.020833333333333332,0.5,0.20588235294117646,0.6,0.6774193548387096,0.6666666666666666,0.24705882352941178,0.47619047619047616,0.5263157894736842,0.75,0.023529411764705882,0.25,0.25,1.0,0.06470588235294118,0.5454545454545454,0.5454545454545454,1.0,0.4588235294117647,0.21794871794871795,0.21794871794871795,0.8823529411764706,0.38461538461538464,1.0,,,,,0.5384615384615384,0.14285714285714285,1.0,0.25,0.625,0.03125,,0.34375,0.18181818181818182,0.7294117647058823,0.21794871794871795,0.5334526470588236,0.56674,0.527390625,0.08196721311475409,0.13186813186813187,0.03260869565217391,0.08021390374331551,0.1925133689839572,5.945679012345679,25.670786516853937,0.23300970873786409,,,,,,,,,,,,True
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,112941.0,1882.0,339.0,3882.0,3873.0,833.0,618.0,436.0,7755.0,215.0,314.0,17.0,28.0,41.0,66.0,41.0,89.0,8.0,22.0,20.0,54.0,1.0,4.0,3.0,8.0,43.0,97.0,8.0,13.0,9.0,17.0,264.0,425.0,63.0,151.0,118.0,835.0,4572.0,19.0,36.0,9.0,17.0,9.0,74.0,54.0,94.0,12.0,25.0,28.0,172.0,420.0,108.0,168.0,21.0,28.0,,97.0,43.0,50.0,1.0,87.0,52.0,139.0,31.0,21.0,53.0,25.0,9.0,330.0,28.0,39.0,98.0,96.0,10.0,204.0,67.0,271.0,12.0,62.0,43.0,19.0,34.0,6.0,21.0,14.0,,13.0,4.0,1.0,48.0,3.0,5.0,68.0,116.0,1.0,,5.0,2.0,1.0,93.0,1.0,1.0,141.0,17.0,,77.0,,2.0,25.0,3.0,3.0,11.0,3.0,11.0,28.0,20.0,172.0,824.0,9.0,2.0,0.7954545454545454,0.84,0.8888888888888888,0.41721854304635764,0.5294117647058824,0.48,0.41721854304635764,0.6211764705882353,0.5277777777777778,0.574468085106383,0.6223958333333334,0.6132075471698113,0.6050420168067226,0.6543887147335423,0.6491228070175439,0.6417910447761194,0.2621527777777778,0.006622516556291391,0.11764705882352941,0.11146496815286625,0.16853932584269662,,,15.580286168521463,0.7083333333333334,0.12048192771084337,0.09836065573770492,0.04234527687296417,0.11073446327683616,0.039886039886039885,0.10424502955400322,0.041281577325939615,0.04497354497354497,0.03825136612021858,0.04519774011299435,0.036036036036036036,0.05442176870748299,0.0880503144654088,0.10040983606557377,0.11176470588235295,0.1187214611872146,0.08771929824561403,0.061224489795918366,0.7142857142857143,0.5451388888888888,0.6847133757961783,0.7706093189964157,0.8,0.1545138888888889,0.4606741573033708,0.5540540540540541,0.7317073170731707,0.03819444444444445,0.36363636363636365,0.36363636363636365,1.0,0.09375,0.37037037037037035,0.37735849056603776,0.95,0.1684027777777778,0.44329896907216493,0.44329896907216493,0.8604651162790697,0.5283018867924528,0.6071428571428571,0.11764705882352941,0.07547169811320754,0.25,1.0,0.24528301886792453,0.6153846153846154,0.75,0.5546218487394958,0.6212121212121212,0.06722689075630252,0.375,0.14285714285714285,0.5294117647058824,0.8072916666666666,0.44329896907216493,0.6016908854166666,0.5491234375,0.6111285714285715,0.12106918238993711,0.15876288659793814,,0.08862275449101796,0.2059880239520958,3.737411764705882,25.107284768211922,0.2145801133436373,,,,0.018518518518518517,,1.0,,,,,,True
201566,1610612743,Russell Westbrook,Russell Westbrook,201566,DEN,83586.0,1393.0,-11.0,2918.0,2934.0,698.0,519.0,341.0,5852.0,140.0,215.0,26.0,43.0,36.0,48.0,34.0,92.0,13.0,49.0,31.0,71.0,3.0,6.0,6.0,14.0,35.0,117.0,2.0,8.0,8.0,26.0,187.0,356.0,66.0,188.0,84.0,656.0,3538.0,28.0,58.0,5.0,14.0,11.0,82.0,49.0,75.0,14.0,40.0,23.0,163.0,170.0,204.0,174.0,24.0,38.0,,117.0,35.0,33.0,1.0,252.0,62.0,314.0,47.0,15.0,163.0,68.0,21.0,690.0,19.0,53.0,95.0,66.0,15.0,176.0,73.0,249.0,10.0,69.0,41.0,28.0,104.0,31.0,79.0,57.0,13.0,25.0,1.0,2.0,161.0,8.0,36.0,51.0,127.0,3.0,1.0,5.0,6.0,,99.0,,3.0,133.0,13.0,,62.0,,11.0,26.0,3.0,3.0,14.0,,12.0,29.0,12.0,163.0,692.0,5.0,9.0,0.45454545454545453,0.5059523809523809,0.8787878787878788,0.35106382978723405,0.35714285714285715,0.35,0.35106382978723405,0.5252808988764045,0.4827586206896552,0.6533333333333333,0.5257352941176471,0.4930555555555556,0.6086956521739131,0.543046357615894,0.5125,0.6174242424242424,0.34558823529411764,0.005319148936170213,0.09269662921348315,0.07441860465116279,0.18478260869565216,,,23.021366235329523,0.6459627329192547,0.22727272727272727,0.08955223880597014,0.07171853856562922,0.14592933947772657,0.03732809430255403,0.11599423631123919,0.057692307692307696,0.06840390879478828,0.07612456747404844,0.06993006993006994,0.030226700251889168,0.0625,0.06666666666666667,0.07816711590296496,0.16666666666666666,0.12883435582822086,0.19753086419753085,0.03937007874015748,0.41379310344827586,0.3952205882352941,0.6511627906976745,0.7035175879396985,0.45714285714285713,0.16911764705882354,0.3695652173913043,0.4533333333333333,0.35294117647058826,0.0900735294117647,0.2653061224489796,0.2653061224489796,0.6923076923076923,0.13051470588235295,0.43661971830985913,0.44285714285714284,0.9354838709677419,0.21507352941176472,0.29914529914529914,0.29914529914529914,0.8285714285714286,0.5972222222222222,0.6046511627906976,0.23076923076923078,0.08333333333333333,0.5,1.0,0.1111111111111111,0.25,0.5,0.41739130434782606,0.75,0.12173913043478261,0.42857142857142855,0.22608695652173913,0.3076923076923077,0.7408088235294118,0.29914529914529914,0.5644914522058823,0.547772807017544,0.5663847826086956,0.1045531197301855,0.15308641975308643,,0.125,0.24847560975609756,5.40758426966292,24.94255319148936,0.23920493488690883,1.0,,1.0,0.014084507042253521,0.0125,,1.0,,,,,True
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,53776.0,896.0,16.0,1825.0,1859.0,414.0,352.0,198.0,3684.0,70.0,107.0,5.0,7.0,18.0,25.0,19.0,46.0,1.0,7.0,21.0,38.0,1.0,1.0,4.0,7.0,8.0,32.0,2.0,5.0,1.0,11.0,90.0,160.0,29.0,70.0,49.0,316.0,2141.0,7.0,13.0,3.0,6.0,3.0,26.0,21.0,36.0,5.0,18.0,17.0,74.0,156.0,24.0,84.0,3.0,8.0,,32.0,8.0,17.0,,28.0,17.0,45.0,12.0,5.0,16.0,10.0,2.0,107.0,9.0,14.0,52.0,29.0,9.0,90.0,24.0,114.0,5.0,20.0,13.0,7.0,22.0,2.0,14.0,9.0,1.0,8.0,1.0,,31.0,2.0,9.0,50.0,75.0,2.0,,4.0,3.0,1.0,52.0,,2.0,74.0,6.0,,36.0,,4.0,49.0,9.0,5.0,30.0,3.0,16.0,58.0,31.0,74.0,411.0,1.0,3.0,0.8666666666666667,0.9069767441860465,0.9655172413793104,0.4142857142857143,0.5,0.2777777777777778,0.4142857142857143,0.5625,0.5384615384615384,0.5833333333333334,0.5804347826086956,0.6052631578947368,0.5277777777777778,0.5984848484848485,0.6190476190476191,0.5692307692307692,0.30434782608695654,,0.10625,0.12149532710280374,0.08695652173913043,,,14.306498545101842,0.7096774193548387,0.16071428571428573,0.06092436974789916,0.030434782608695653,0.11711711711711711,0.028391167192429023,0.08804347826086957,0.029601029601029602,0.0335195530726257,0.016129032258064516,0.05263157894736842,0.022641509433962263,0.057692307692307696,0.048484848484848485,0.06550218340611354,0.07317073170731707,0.12,0.1092436974789916,0.053763440860215055,0.5344827586206896,0.4652173913043478,0.6542056074766355,0.7446808510638298,0.9,0.2,0.41304347826086957,0.4523809523809524,0.7894736842105263,0.030434782608695653,0.14285714285714285,0.14285714285714285,,0.16521739130434782,0.5526315789473685,0.5526315789473685,1.0,0.1391304347826087,0.25,0.25,0.875,0.3684210526315789,0.7142857142857143,0.4,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,1.0,0.46296296296296297,0.72,0.12962962962962962,0.5714285714285714,0.2037037037037037,0.09090909090909091,0.7695652173913043,0.25,0.5748315217391303,0.5375000000000001,0.5771157407407407,0.13846153846153847,0.18947368421052632,,0.08227848101265822,0.23417721518987342,4.221874999999999,24.492857142857144,0.22684931506849315,1.0,,4.0,,0.01818181818181818,1.0,,1.0,4.0,,,True
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,4205.0,70.0,-20.0,149.0,149.0,33.0,15.0,16.0,298.0,3.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,8.0,,,,2.0,4.0,7.0,,9.0,2.0,10.0,162.0,2.0,4.0,,1.0,2.0,6.0,2.0,3.0,,2.0,,4.0,4.0,4.0,,,4.0,,8.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,3.0,2.0,9.0,,11.0,4.0,15.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,,,2.0,,1.0,7.0,11.0,,,2.0,,,2.0,,,2.0,,,1.0,,,,1.0,,,,,1.0,1.0,4.0,33.0,,,0.5,1.0,,,,,,0.5714285714285714,0.5,0.6666666666666666,0.25,0.4,0.4,0.29411764705882354,0.5,0.4,0.5625,0.1111111111111111,0.14285714285714285,,1.0,,0.125,11.176470588235295,1.0,,0.25,0.08333333333333333,0.05555555555555555,0.02564102564102564,0.1527777777777778,0.05333333333333334,0.08333333333333333,0.1111111111111111,,0.02857142857142857,,0.3333333333333333,0.15789473684210525,0.4,0.03571428571428571,0.125,0.1111111111111111,1.0,0.3125,0.6,0.6,0.6666666666666666,0.0625,,,,0.0625,1.0,1.0,,0.0625,,,,0.5,,,,0.4,0.5,,0.2,,,,,,0.2,1.0,,,0.4,,0.875,,0.55206875,0.5877,0.5296000000000001,0.058823529411764705,0.125,,0.6,0.4,4.2,25.900000000000002,0.2214765100671141,,,,,,,,,1.0,,,True
203967,1610612743,Dario Šarić,Dario Šarić,203967,DEN,8011.0,134.0,-54.0,274.0,278.0,48.0,36.0,31.0,552.0,3.0,10.0,1.0,2.0,,2.0,,5.0,1.0,3.0,,1.0,,,,,4.0,16.0,,1.0,1.0,1.0,4.0,18.0,4.0,17.0,5.0,25.0,304.0,1.0,2.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,5.0,8.0,,12.0,,,,16.0,4.0,5.0,,10.0,6.0,16.0,4.0,2.0,7.0,3.0,,38.0,2.0,7.0,9.0,16.0,,25.0,9.0,34.0,,4.0,1.0,3.0,8.0,1.0,6.0,3.0,,2.0,,1.0,11.0,1.0,3.0,7.0,15.0,,,3.0,1.0,,12.0,4.0,1.0,8.0,,,4.0,,,1.0,,,1.0,,,1.0,,5.0,48.0,1.0,,1.0,1.0,1.0,0.23529411764705882,,1.0,0.23529411764705882,0.2222222222222222,0.5,0.25,0.2857142857142857,0.3333333333333333,0.5,0.32051282051282054,0.375,0.5,0.4857142857142857,,0.2777777777777778,0.4,0.2,,,16.025641025641026,0.7272727272727273,,0.22535211267605634,0.08641975308641975,0.1323529411764706,0.02702702702702703,0.17985611510791366,0.05806451612903226,0.08571428571428572,0.07407407407407407,0.10526315789473684,0.03125,,0.2,0.2702702702702703,0.14285714285714285,0.1346153846153846,0.125,,,0.2857142857142857,0.3,0.5,1.0,0.14285714285714285,,,,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,,,,0.45714285714285713,0.25,0.25,1.0,0.6666666666666666,0.5,1.0,,,,0.3333333333333333,,,0.4,,,,0.2,1.0,0.7714285714285715,0.25,0.5214228571428572,0.5938333333333334,0.46769,0.10256410256410256,0.18181818181818182,,0.12,0.2,5.888888888888889,26.01764705882353,0.17518248175182483,,,,,,,,,,,,True
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,15978.0,266.0,-7.0,536.0,531.0,126.0,112.0,65.0,1067.0,6.0,9.0,1.0,2.0,1.0,1.0,5.0,13.0,3.0,9.0,7.0,20.0,,1.0,2.0,3.0,8.0,18.0,,1.0,1.0,3.0,14.0,31.0,15.0,38.0,,73.0,618.0,3.0,5.0,,2.0,,6.0,4.0,9.0,3.0,6.0,,17.0,12.0,16.0,27.0,18.0,2.0,,18.0,8.0,3.0,,22.0,15.0,37.0,11.0,4.0,10.0,11.0,1.0,89.0,4.0,2.0,5.0,14.0,1.0,20.0,6.0,26.0,1.0,5.0,3.0,2.0,5.0,2.0,4.0,4.0,,1.0,,,9.0,,,12.0,23.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,17.0,126.0,3.0,,0.42857142857142855,0.46153846153846156,0.6,0.39473684210526316,,0.5,0.39473684210526316,0.45161290322580644,0.6,0.4444444444444444,0.5289855072463768,0.42857142857142855,0.5666666666666667,0.5289855072463768,0.42857142857142855,0.5666666666666667,0.5507246376811594,,0.0967741935483871,0.1111111111111111,0.15384615384615385,,,12.724306688417618,0.5555555555555556,0.07692307692307693,0.1076923076923077,0.01652892561983471,0.04065040650406504,0.03076923076923077,0.07509881422924901,0.02390438247011952,0.045454545454545456,,,0.02857142857142857,0.04,0.05555555555555555,0.10606060606060606,0.17857142857142858,0.011904761904761904,0.10256410256410256,0.027777777777777776,,0.13043478260869565,0.6666666666666666,0.75,0.6666666666666666,0.18840579710144928,0.38461538461538464,0.45454545454545453,0.4,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.2898550724637681,0.35,0.35,1.0,0.2608695652173913,0.4444444444444444,0.4444444444444444,0.25,0.2857142857142857,0.5,1.0,0.14285714285714285,,,0.14285714285714285,,,0.06666666666666667,1.0,0.2,0.6666666666666666,0.2,0.3333333333333333,0.6811594202898551,0.4444444444444444,0.5196811594202897,0.557275,0.4734333333333333,,,,0.0821917808219178,0.2328767123287671,9.64516129032258,24.602631578947367,0.23507462686567165,,,,,,,,,,,,True
