EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,LongMidRangeAssists,FTDefRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,2pt And 1 Free Throw Trips,DefensiveGoaltends,OffFTReboundPct,OffAtRimReboundPct,Loose Ball Fouls,SelfOReb,OffCorner3ReboundPct,SelfORebPct,on,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedAtRim,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,Charge Fouls,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,3pt And 1 Free Throw Trips,HeaveMakes
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,328.0,5.0,5.0,12.0,11.0,5.0,2.0,23.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.5,0.25,0.5,0.5,0.16666666666666666,1.0,0.5,0.5,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612758,Markelle Fultz,Markelle Fultz,1628365,SAC,1769.0,29.0,6.0,61.0,62.0,30.0,7.0,123.0,59.0,3.0,5.0,2.0,12.0,,,3.0,3.0,,3.0,3.0,2.0,2.0,5.0,30.0,0.15,,,0.1,,,0.125,,0.4918032786885246,22.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,5.0,5.0,13.0,10.0,4.0,9.0,8.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0.6,0.6,0.38461538461538464,0.4444444444444444,0.38461538461538464,0.4444444444444444,0.38461538461538464,0.4444444444444444,22.058823529411764,0.5,0.5,0.15384615384615385,1.0,1.0,0.5,0.46153846153846156,0.16666666666666666,0.16666666666666666,0.38461538461538464,0.4,0.4,1.0,0.2222222222222222,1.0,0.15384615384615385,0.45475,0.47771111111111114,0.8,11.784615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642269,1610612758,Devin Carter,Devin Carter,1642269,SAC,1373.0,23.0,8.0,47.0,48.0,26.0,8.0,95.0,47.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,26.0,0.07142857142857142,0.1111111111111111,0.125,0.09090909090909091,0.1,0.16666666666666666,0.08333333333333333,0.25,0.5531914893617021,21.0,2.0,3.0,1.0,1.0,1.0,2.0,,,3.0,5.0,19.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,,,,1.0,,,,1.0,8.0,,0.3333333333333333,0.5,0.6,0.5,0.75,0.8333333333333334,0.7307692307692307,0.6666666666666666,24.999999999999996,1.0,,0.375,0.6666666666666666,1.0,0.5,0.25,0.5,0.5,,,,,0.3333333333333333,1.0,0.75,0.5061,0.46913333333333335,0.42105263157894735,3.2600000000000002,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,3.0,2.0,2.0,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.125,0.375,0.2,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.25,0.5,0.5,0.125,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.5480166666666667,0.2727272727272727,0.375,0.47368421052631576,24.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642384,1610612758,Isaiah Crawford,Isaiah Crawford,1642384,SAC,2740.0,46.0,22.0,98.0,95.0,48.0,14.0,193.0,89.0,1.0,1.0,,2.0,1.0,3.0,2.0,7.0,1.0,8.0,1.0,1.0,,2.0,48.0,0.08,0.043478260869565216,0.16666666666666666,0.11627906976744186,0.025,0.07142857142857142,0.05263157894736842,0.15384615384615385,0.4897959183673469,41.0,1.0,2.0,1.0,2.0,3.0,4.0,,,4.0,6.0,12.0,2.0,4.0,8.0,6.0,2.0,,,,,,,1.0,1.0,,1.0,8.0,,0.75,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,11.504424778761063,,,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.75,0.75,,,,,0.2857142857142857,0.5,0.6363636363636364,0.5020363636363636,0.5284,0.6666666666666666,5.783333333333334,1.0,1.0,,,,4.0,,,,2.0,1.0,5.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,3.0,,2.0,4.0,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,0.2,,0.3333333333333333,0.2,1.0,1.0,1.0,0.45454545454545453,,,,,0.09090909090909091,1.0,1.0,0.36363636363636365,,,,,,,,,0.2857142857142857,,,0.6145,,,0.16666666666666666,26.259999999999998,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.25,0.2,0.5,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612758,Doug McDermott,Doug McDermott,203926,SAC,1189.0,20.0,15.0,42.0,41.0,7.0,3.0,83.0,34.0,,,,,,,,,,,,,,,7.0,,,,,,,,,0.16666666666666666,22.0,,,,,,,,,,,18.0,,,,,,,,,,,2.0,,,,2.0,,,,,,,1.125,,1.125,,22.22222222222222,1.0,,,,,,,,,,,,,,,1.0,0.5470200000000001,0.54855,,,1.0,2.0,,,5.0,6.0,1.0,1.0,,,6.0,8.0,,,,1.0,1.0,,3.0,,1.0,,18.0,,,6.0,5.0,,,2.0,,,,,,,1.0,0.75,1.0,,0.75,,1.5,1.5,1.0,,,,,0.25,0.5,0.5,0.75,0.8333333333333334,0.8333333333333334,1.0,,,1.0,1.0,1.0,,,0.8333333333333334,,,,0.16666666666666666,25.08571428571429,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642403,1610612758,Isaac Jones,Isaac Jones,1642403,SAC,1643.0,27.0,13.0,58.0,57.0,42.0,10.0,115.0,55.0,,3.0,,9.0,3.0,2.0,4.0,6.0,5.0,11.0,1.0,1.0,1.0,1.0,42.0,0.2857142857142857,0.17647058823529413,0.2222222222222222,0.2608695652173913,0.14814814814814814,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.7241379310344828,16.0,3.0,3.0,3.0,3.0,4.0,7.0,,,7.0,10.0,21.0,5.0,6.0,17.0,10.0,4.0,3.0,3.0,,,,1.0,,,1.0,1.0,17.0,,0.7142857142857143,1.0,0.7,0.8333333333333334,0.6363636363636364,0.7142857142857143,0.7,0.7727272727272727,23.188405797101453,1.0,,0.2727272727272727,1.0,1.0,0.3333333333333333,0.6363636363636364,0.5714285714285714,0.5714285714285714,,,,,0.42857142857142855,1.0,0.36363636363636365,0.5001136363636364,0.5219214285714286,0.8095238095238095,4.45,,1.0,,,,,,,,,,1.0,7.0,2.0,2.0,,,3.0,7.0,,1.0,7.0,,,4.0,,,,1.0,,1.0,6.0,9.0,4.0,1.0,1.0,,,,,,1.0,1.0,0.875,0.09090909090909091,,,0.1,0.125,0.09090909090909091,,,,,,,,,,,,,,,0.5885,0.2857142857142857,0.3076923076923077,0.3333333333333333,22.9,2.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,0.14285714285714285,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612758,Jae Crowder,Jae Crowder,203109,SAC,140.0,2.0,1.0,5.0,4.0,5.0,1.0,9.0,5.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,5.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,470.0,8.0,,17.0,16.0,17.0,3.0,33.0,18.0,,,,,,,2.0,2.0,,2.0,,,,,17.0,0.5,,,0.3333333333333333,,,0.5,,1.0,3.0,,,,,1.0,2.0,,1.0,1.0,3.0,5.0,1.0,3.0,5.0,2.0,,,,,,,,,,,,5.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.625,0.625,20.0,,,,,,,0.5,0.5,0.5,0.25,,,,,,0.25,0.43220000000000003,0.43220000000000003,1.0,11.1,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,0.25,,,,,,,,0.25,1.0,1.0,1.0,,,,,,0.25,1.0,1.0,,,,,27.7,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630222,1610612758,Mason Jones,Mason Jones,1630222,SAC,1339.0,22.0,5.0,46.0,46.0,29.0,7.0,92.0,47.0,2.0,2.0,1.0,4.0,,,1.0,1.0,1.0,2.0,,,,2.0,29.0,0.08333333333333333,,,0.045454545454545456,0.05263157894736842,,,,0.6304347826086957,16.0,,,,,4.0,6.0,,,4.0,6.0,14.0,1.0,2.0,7.0,2.0,6.0,,,,,,,,,,,7.0,,0.25,0.25,0.6666666666666666,0.5,0.55,0.4166666666666667,0.6363636363636364,0.5,20.37037037037037,,1.0,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,0.4,0.46897,0.47996666666666665,0.5,6.216666666666666,,,,,1.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,,5.0,1.0,4.0,2.0,3.0,,,4.0,1.0,,1.0,,,2.0,3.0,2.0,,,1.0,0.25,0.5,0.25,0.25,1.0,0.8333333333333334,0.8333333333333334,0.4,,,0.14285714285714285,0.16666666666666666,,,,0.4,0.25,0.25,1.0,,,0.6666666666666666,0.5,1.0,0.6666666666666666,0.25,0.25,,0.18181818181818182,0.2857142857142857,0.35714285714285715,27.725,,,,,1.0,,1.0,1.0,1.0,,,,,,0.25,,,,,,,1.0,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630678,1610612758,Terry Taylor,Terry Taylor,1630678,SAC,380.0,6.0,9.0,13.0,14.0,4.0,1.0,27.0,10.0,1.0,2.0,,5.0,,,,,1.0,1.0,,,,,4.0,,,,,0.25,,,,0.3076923076923077,9.0,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,7.142857142857142,,,,,,,1.0,,,,,,,,,,0.4363,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
