EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,BlockedLongMidRange,3SecondViolations,Transition Take Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,on,OffensiveGoaltends
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,119950.0,1999,-215,4027,4053,757.0,845.0,440.0,8080,183.0,274.0,38.0,66.0,35.0,51.0,74.0,182.0,6.0,13.0,30.0,83.0,4.0,8.0,4.0,14.0,38.0,150.0,1.0,10.0,8.0,22.0,263.0,469.0,68.0,233.0,130.0,860.0,4763,44.0,82.0,5.0,18.0,18.0,121.0,51.0,87.0,12.0,36.0,45.0,183.0,286.0,240.0,201.0,3.0,60.0,150.0,38.0,60.0,3.0,53.0,47.0,100.0,39.0,8.0,43.0,7.0,3.0,247.0,24.0,68.0,1.0,137.0,108.0,18.0,263.0,93.0,356.0,17.0,86.0,36.0,50.0,52.0,2.0,24.0,25.0,9.0,28.0,2.0,2.0,77.0,5.0,11.0,78.0,169.0,4.0,9.0,4.0,1.0,157.0,2.0,13.0,19.0,172.0,29.0,1.0,87.0,2.0,10.0,23.0,6.0,4.0,15.0,2.0,8.0,29.0,11.0,179.0,736.0,15.0,7.0,0.5437262357414449,0.6137339055793991,0.9852941176470589,0.2918454935622318,0.2777777777777778,0.3333333333333333,0.2918454935622318,0.5607675906183369,0.5365853658536586,0.5862068965517241,0.51994301994302,0.515,0.5609756097560976,0.5563471502590673,0.55,0.6182432432432432,0.3319088319088319,0.012875536480686695,0.1279317697228145,0.09854014598540146,0.1813186813186813,0.012048192771084338,0.013333333333333334,18.758285461776403,0.6753246753246753,0.20689655172413793,0.010416666666666666,0.13466334164588528,0.07127882599580712,0.14731182795698924,0.025423728813559324,0.14145496535796767,0.04847207586933614,0.10606060606060606,0.05263157894736842,0.031446540880503145,0.0267022696929239,0.020512820512820513,0.09714285714285714,0.14826498422712933,0.2,0.15988372093023256,0.1115702479338843,0.05573770491803279,0.3793103448275862,0.3903133903133903,0.6678832116788321,0.7408906882591093,0.6010928961748634,0.25925925925925924,0.4065934065934066,0.4966442953020134,0.40540540540540543,0.018518518518518517,0.46153846153846156,0.46153846153846156,0.5,0.11823361823361823,0.3614457831325301,0.36585365853658536,1.0,0.21367521367521367,0.25333333333333335,0.25675675675675674,0.9736842105263158,0.66,0.5757575757575758,0.23684210526315788,0.08,0.5,1.0,0.1,0.1,1.0,0.4146341463414634,0.6862745098039216,0.11382113821138211,0.2857142857142857,0.17886178861788618,0.36363636363636365,0.7222222222222222,0.25333333333333335,0.5639976495726493,0.5752718309859155,0.5535922764227643,0.1167979002624672,0.1650853889943074,0.00851063829787234,0.14069767441860465,0.2127906976744186,4.437313432835822,25.373819742489264,0.18798112739011671,,,,,,,,,True,
1627824,1610612755,Guerschon Yabusele,Guerschon Yabusele,1627824,PHI,60979.0,1016,11,2033,2040,345.0,394.0,231.0,4073,86.0,112.0,11.0,16.0,14.0,18.0,11.0,36.0,1.0,3.0,16.0,42.0,1.0,5.0,3.0,8.0,38.0,107.0,,3.0,3.0,13.0,98.0,151.0,54.0,149.0,47.0,405.0,2351,13.0,24.0,1.0,8.0,12.0,41.0,16.0,21.0,6.0,21.0,14.0,64.0,158.0,38.0,162.0,,16.0,105.0,38.0,11.0,,43.0,27.0,70.0,20.0,7.0,35.0,6.0,2.0,167.0,40.0,25.0,6.0,74.0,71.0,7.0,152.0,71.0,223.0,5.0,31.0,17.0,14.0,21.0,6.0,8.0,29.0,6.0,13.0,,7.0,50.0,6.0,6.0,38.0,85.0,2.0,15.0,7.0,,69.0,5.0,11.0,4.0,63.0,9.0,,28.0,,7.0,14.0,,,8.0,,5.0,14.0,7.0,60.0,335.0,11.0,4.0,0.8061224489795918,0.8777777777777778,1.0,0.3624161073825503,0.125,0.2857142857142857,0.3673469387755102,0.6490066225165563,0.5416666666666666,0.7619047619047619,0.5966666666666667,0.453125,0.5952380952380952,0.6211656441717791,0.5394736842105263,0.6153846153846154,0.49666666666666665,,0.0728476821192053,0.05357142857142857,0.1388888888888889,,,16.469557599649587,0.42,0.18421052631578946,0.10526315789473684,0.1815856777493606,0.058004640371229696,0.15513626834381553,0.08016032064128256,0.16705069124423963,0.06989247311827956,0.0748663101604278,0.0449438202247191,0.045454545454545456,0.0798004987531172,0.08163265306122448,0.17204301075268819,0.16326530612244897,0.25862068965517243,0.16568047337278108,0.12949640287769784,0.037037037037037035,0.5,0.37333333333333335,0.7678571428571429,0.8113207547169812,0.8255813953488372,0.12,0.3055555555555556,0.3548387096774194,0.7272727272727273,0.01,0.3333333333333333,0.3333333333333333,,0.14,0.38095238095238093,0.38095238095238093,1.0,0.3566666666666667,0.35514018691588783,0.35514018691588783,1.0,0.5,0.6875,0.2727272727272727,0.15625,0.2,1.0,0.09375,,,0.42857142857142855,0.7777777777777778,0.19047619047619047,0.375,0.30952380952380953,0.23076923076923078,0.87,0.3619047619047619,0.5791350671140938,0.5611184210526317,0.5838724999999999,0.0877742946708464,0.16470588235294117,,0.10123456790123457,0.1580246913580247,3.179470198675497,25.802013422818792,0.16969995081160846,2.0,1.0,1.0,,,,,,True,
1628997,1610612755,Caleb Martin,Caleb Martin,1628997,PHI,31539.0,526,-66,1047,1066,209.0,224.0,119.0,2113,19.0,31.0,3.0,6.0,3.0,6.0,10.0,21.0,7.0,25.0,12.0,21.0,1.0,2.0,1.0,4.0,9.0,30.0,1.0,2.0,,2.0,36.0,77.0,21.0,51.0,25.0,160.0,1226,6.0,11.0,2.0,4.0,5.0,23.0,7.0,17.0,1.0,6.0,7.0,24.0,34.0,38.0,63.0,,6.0,30.0,9.0,6.0,1.0,27.0,15.0,42.0,12.0,3.0,19.0,7.0,1.0,99.0,10.0,14.0,1.0,26.0,23.0,5.0,54.0,25.0,79.0,2.0,17.0,13.0,4.0,11.0,1.0,2.0,10.0,2.0,9.0,1.0,2.0,21.0,2.0,7.0,15.0,37.0,2.0,3.0,1.0,1.0,29.0,1.0,1.0,4.0,37.0,2.0,,13.0,1.0,5.0,6.0,4.0,3.0,4.0,1.0,2.0,10.0,3.0,22.0,198.0,3.0,4.0,0.4722222222222222,0.5151515151515151,1.0,0.4117647058823529,0.5,0.16666666666666666,0.4117647058823529,0.4675324675324675,0.5454545454545454,0.4117647058823529,0.52734375,0.6,0.3695652173913043,0.5517241379310345,0.6388888888888888,0.42857142857142855,0.3984375,0.0196078431372549,0.07792207792207792,0.06451612903225806,0.19047619047619047,0.047619047619047616,,14.067796610169491,0.5238095238095238,0.18518518518518517,0.03333333333333333,0.10222222222222223,0.055776892430278883,0.1111111111111111,0.038314176245210725,0.10675381263616558,0.046875,0.041237113402061855,0.08080808080808081,0.03636363636363636,0.03902439024390244,0.03571428571428571,0.10576923076923077,0.0759493670886076,0.14285714285714285,0.11494252873563218,0.1,0.03278688524590164,0.3,0.2421875,0.6129032258064516,0.6551724137931034,0.47368421052631576,0.1640625,0.47619047619047616,0.5882352941176471,0.5,0.1953125,0.28,0.28,0.42857142857142855,0.1640625,0.5714285714285714,0.6,1.0,0.234375,0.3,0.3,1.0,0.4,0.5,,0.13333333333333333,0.5,1.0,0.13333333333333333,0.5,1.0,0.2608695652173913,0.5,0.17391304347826086,0.25,0.08695652173913043,,0.640625,0.3,0.5325988281249999,0.5267083333333332,0.4894,0.1,0.14772727272727273,0.019230769230769232,0.14375,0.15,9.412987012987013,25.02745098039216,0.19961795606494748,,,,,,,,,True,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,87856.0,1464,-86,2969,2968,528.0,642.0,321.0,5937,161.0,258.0,14.0,17.0,31.0,47.0,65.0,162.0,26.0,52.0,10.0,32.0,1.0,6.0,3.0,8.0,116.0,338.0,9.0,24.0,17.0,67.0,252.0,472.0,126.0,370.0,173.0,1055.0,3525,18.0,26.0,10.0,30.0,8.0,74.0,47.0,85.0,20.0,75.0,65.0,219.0,158.0,346.0,180.0,198.0,8.0,335.0,116.0,40.0,3.0,126.0,119.0,245.0,85.0,34.0,77.0,36.0,13.0,609.0,2.0,10.0,,74.0,38.0,2.0,114.0,12.0,126.0,3.0,66.0,44.0,22.0,64.0,7.0,38.0,33.0,6.0,26.0,,6.0,97.0,4.0,15.0,39.0,89.0,2.0,2.0,5.0,,165.0,1.0,1.0,6.0,202.0,28.0,13.0,83.0,2.0,24.0,14.0,,,3.0,,10.0,14.0,5.0,203.0,508.0,4.0,11.0,0.3134920634920635,0.3185483870967742,0.47619047619047616,0.34054054054054056,0.3333333333333333,0.26666666666666666,0.34332425068119893,0.5338983050847458,0.6923076923076923,0.5529411764705883,0.5237529691211401,0.5892857142857143,0.48125,0.5655471289274107,0.6101694915254238,0.5535714285714286,0.43942992874109266,0.008108108108108109,0.0847457627118644,0.09302325581395349,0.09876543209876543,0.03125,0.005917159763313609,30.513051305130514,0.6597938144329897,0.02857142857142857,,0.06365159128978225,0.014285714285714285,0.11229135053110774,0.0028776978417266188,0.08917197452229299,0.008602150537634409,0.013468013468013467,0.017361111111111112,0.008695652173913044,0.0017985611510791368,0.007194244604316547,0.05925925925925926,0.05726872246696035,0.09,0.11247443762781185,0.11176470588235295,0.007281553398058253,0.35714285714285715,0.30641330166270786,0.624031007751938,0.688034188034188,0.36024844720496896,0.19239904988123516,0.4012345679012346,0.4452054794520548,0.2,0.06175771971496437,0.5,0.5,0.3076923076923077,0.03800475059382423,0.3125,0.3225806451612903,0.9,0.4014251781472684,0.3431952662721893,0.34523809523809523,0.4396551724137931,0.30357142857142855,0.8235294117647058,0.35714285714285715,0.10714285714285714,0.16666666666666666,1.0,0.42857142857142855,0.375,0.7777777777777778,0.29375,0.6595744680851063,0.05,0.375,0.41875,0.2537313432835821,0.7458432304038005,0.34626865671641793,0.5411812872467222,0.5339812499999999,0.5179643312101911,0.09454949944382647,0.15749525616698293,0.005376344086021506,0.07014218009478673,0.2075829383886256,5.74364406779661,26.717027027027036,0.17783765577635569,3.0,1.0,,1.0,,,,,True,
1630231,1610612755,KJ Martin,KJ Martin,1630231,PHI,15972.0,266,16,538,541,116.0,125.0,60.0,1079,24.0,36.0,5.0,6.0,4.0,6.0,4.0,7.0,1.0,1.0,3.0,6.0,,1.0,,1.0,,4.0,,,,1.0,29.0,44.0,3.0,10.0,14.0,81.0,605,7.0,8.0,,1.0,2.0,16.0,4.0,6.0,,2.0,5.0,13.0,42.0,16.0,9.0,,8.0,4.0,,4.0,1.0,4.0,6.0,10.0,5.0,1.0,3.0,,1.0,26.0,6.0,7.0,,17.0,7.0,2.0,26.0,13.0,39.0,2.0,9.0,6.0,3.0,6.0,2.0,3.0,3.0,1.0,3.0,,,9.0,2.0,,19.0,37.0,,1.0,,1.0,11.0,,,1.0,16.0,2.0,,8.0,,1.0,12.0,,,7.0,,5.0,12.0,8.0,13.0,113.0,2.0,1.0,0.7241379310344828,0.84,1.0,0.3,,,0.3,0.6590909090909091,0.875,0.6666666666666666,0.6203703703703703,0.7777777777777778,0.5,0.6639344262295082,0.8,0.5909090909090909,0.18518518518518517,0.1,0.09090909090909091,0.08333333333333333,0.14285714285714285,0.16666666666666666,,11.419249592169658,0.6666666666666666,0.2,,0.061946902654867256,0.051094890510948905,0.14166666666666666,0.05405405405405406,0.10300429184549356,0.05241935483870968,0.07575757575757576,0.044444444444444446,,0.0449438202247191,0.09090909090909091,0.06976744186046512,0.05660377358490566,0.058823529411764705,0.12745098039215685,0.2222222222222222,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7083333333333334,0.12962962962962962,0.5714285714285714,0.6666666666666666,0.75,0.018518518518518517,1.0,1.0,1.0,0.1111111111111111,0.5,0.6,1.0,0.07407407407407407,,,,0.6666666666666666,0.8333333333333334,,0.1111111111111111,,,,,,0.75,0.6666666666666666,0.125,,0.125,,0.8518518518518519,,0.621174074074074,0.5455,0.6208625,0.13333333333333333,0.16,,0.19753086419753085,0.16049382716049382,2.715909090909091,23.939999999999998,0.21561338289962825,,,,,,,,,True,
1630288,1610612755,Jeff Dowtin Jr.,Jeff Dowtin Jr.,1630288,PHI,8929.0,149,-55,296,298,71.0,81.0,28.0,594,4.0,8.0,,2.0,,1.0,6.0,15.0,3.0,6.0,,5.0,,,,3.0,2.0,8.0,,,,3.0,13.0,29.0,2.0,13.0,5.0,37.0,343,1.0,3.0,,,,2.0,2.0,6.0,,6.0,2.0,6.0,12.0,14.0,3.0,3.0,,8.0,2.0,2.0,,10.0,7.0,17.0,3.0,4.0,8.0,1.0,1.0,41.0,2.0,,,9.0,2.0,1.0,12.0,2.0,14.0,1.0,3.0,2.0,1.0,2.0,,1.0,,,1.0,,,2.0,,1.0,3.0,8.0,,,,,6.0,,1.0,,6.0,,,3.0,,,1.0,,,1.0,,,1.0,1.0,6.0,71.0,,,0.46153846153846156,0.46153846153846156,0.5,0.15384615384615385,,,0.15384615384615385,0.4482758620689655,0.3333333333333333,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.16666666666666666,0.4111111111111111,0.3333333333333333,0.23076923076923078,0.30952380952380953,,0.06896551724137931,0.125,0.06666666666666667,,,14.37308868501529,1.0,0.125,,0.03389830508474576,,0.10975609756097561,0.029850746268656716,0.07801418439716312,0.015037593984962405,,,,0.0392156862745098,,0.043478260869565216,0.038461538461538464,,0.13333333333333333,0.045454545454545456,0.043478260869565216,1.0,0.19047619047619047,0.5,0.5714285714285714,0.5,0.35714285714285715,0.4,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.5,0.5,0.6666666666666666,0.11904761904761904,,,,0.19047619047619047,0.25,0.25,0.5,0.6666666666666666,,,,,,,,,0.08333333333333333,,0.25,,0.25,,0.5,0.25,0.48697023809523804,0.6402,0.463625,0.06666666666666667,0.09375,,0.05405405405405406,0.16216216216216217,8.817241379310344,25.1,0.23986486486486486,,,,,,,,,True,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,15534.0,259,-54,505,517,126.0,161.0,53.0,1022,21.0,28.0,8.0,10.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,23.0,30.0,,,17.0,63.0,628,8.0,10.0,,,7.0,23.0,3.0,3.0,,,7.0,13.0,30.0,16.0,,,10.0,,,2.0,,5.0,,5.0,,,3.0,2.0,,10.0,7.0,12.0,1.0,19.0,19.0,1.0,39.0,20.0,59.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,8.0,1.0,2.0,,,13.0,2.0,2.0,26.0,45.0,2.0,2.0,4.0,,23.0,,6.0,1.0,28.0,3.0,,12.0,,4.0,16.0,,,7.0,,9.0,16.0,9.0,13.0,126.0,5.0,3.0,0.6521739130434783,0.8333333333333334,,,,,,0.7666666666666667,0.8,1.0,0.7666666666666667,0.8,1.0,0.7325581395348837,0.8214285714285714,0.8125,,,0.06666666666666667,0.07142857142857142,,,,9.666080843585236,0.38461538461538464,0.06666666666666667,0.1,0.18811881188118812,0.0916030534351145,0.1532258064516129,0.06542056074766354,0.1688888888888889,0.07983193277310924,0.15384615384615385,0.08955223880597014,,0.058823529411764705,0.09090909090909091,0.2571428571428571,0.16666666666666666,0.1111111111111111,0.18888888888888888,0.058823529411764705,0.2,0.5625,0.9333333333333333,0.75,0.8076923076923077,0.6666666666666666,0.06666666666666667,1.0,1.0,0.5,,,,,,,,,,,,,1.0,0.8,0.25,,,,,,,1.0,1.0,,,,,0.9333333333333333,,0.6321766666666666,0.6532571428571429,0.615,0.3076923076923077,0.3076923076923077,,0.36507936507936506,0.20634920634920634,2.1400000000000006,,0.2495049504950495,,,,,4.0,,,,True,
1641741,1610612755,Ricky Council IV,Ricky Council IV,1641741,PHI,22593.0,377,-72,739,756,198.0,242.0,76.0,1495,27.0,49.0,1.0,5.0,7.0,13.0,8.0,22.0,,2.0,7.0,16.0,,,3.0,5.0,10.0,37.0,1.0,4.0,1.0,7.0,35.0,73.0,17.0,53.0,33.0,154.0,889,1.0,8.0,1.0,4.0,,5.0,10.0,21.0,4.0,12.0,16.0,48.0,36.0,34.0,48.0,3.0,,37.0,10.0,7.0,,22.0,11.0,33.0,9.0,2.0,18.0,1.0,3.0,77.0,7.0,12.0,1.0,24.0,12.0,4.0,40.0,20.0,60.0,6.0,16.0,11.0,5.0,6.0,2.0,3.0,12.0,1.0,3.0,,2.0,18.0,3.0,6.0,7.0,23.0,2.0,3.0,2.0,1.0,30.0,,1.0,1.0,41.0,3.0,,21.0,,1.0,2.0,,,2.0,,,2.0,2.0,48.0,198.0,2.0,1.0,0.5142857142857142,0.5142857142857142,0.9411764705882353,0.32075471698113206,0.25,0.3333333333333333,0.32075471698113206,0.4794520547945205,0.125,0.47619047619047616,0.4801587301587302,0.20833333333333334,0.48484848484848486,0.5310344827586206,0.20833333333333334,0.5714285714285714,0.42063492063492064,,0.0958904109589041,0.061224489795918366,0.18181818181818182,,,19.781553398058254,0.3333333333333333,0.23529411764705882,0.08333333333333333,0.08695652173913043,0.06857142857142857,0.13333333333333333,0.041176470588235294,0.11320754716981132,0.05507246376811594,0.12162162162162163,0.03488372093023256,,0.03759398496240601,0.05405405405405406,0.11666666666666667,0.0784313725490196,0.037037037037037035,0.10638297872340426,0.23076923076923078,0.09523809523809523,1.0,0.3888888888888889,0.5510204081632653,0.5869565217391305,0.5925925925925926,0.1746031746031746,0.36363636363636365,0.4444444444444444,0.25,0.015873015873015872,,,,0.12698412698412698,0.4375,0.4375,1.0,0.29365079365079366,0.2702702702702703,0.2702702702702703,0.9,0.4166666666666667,0.2,1.0,,,,0.3333333333333333,0.25,1.0,0.3939393939393939,0.5384615384615384,0.15151515151515152,0.6,0.21212121212121213,0.14285714285714285,0.8095238095238095,0.2702702702702703,0.5532079365079365,0.5624285714285714,0.5353060606060606,0.14583333333333334,0.23076923076923078,,0.032467532467532464,0.3116883116883117,4.03013698630137,26.27547169811321,0.2679296346414073,,,,,,,,,True,
1642272,1610612755,Jared McCain,Jared McCain,1642272,PHI,19073.0,318,-42,639,650,144.0,117.0,72.0,1289,18.0,31.0,,,3.0,6.0,11.0,25.0,2.0,9.0,3.0,14.0,1.0,1.0,,3.0,21.0,52.0,2.0,4.0,8.0,13.0,31.0,65.0,24.0,66.0,27.0,161.0,745,1.0,1.0,3.0,5.0,,11.0,4.0,12.0,8.0,16.0,10.0,42.0,26.0,36.0,54.0,18.0,,52.0,21.0,3.0,,24.0,10.0,34.0,8.0,2.0,15.0,7.0,2.0,78.0,3.0,1.0,,9.0,13.0,2.0,24.0,4.0,28.0,,8.0,6.0,2.0,12.0,,7.0,3.0,1.0,5.0,,1.0,15.0,,3.0,7.0,19.0,1.0,2.0,,,26.0,,1.0,1.0,32.0,1.0,,11.0,3.0,1.0,,,,,,,,,42.0,142.0,,1.0,0.41935483870967744,0.41935483870967744,0.75,0.36363636363636365,0.6,0.5,0.36363636363636365,0.47692307692307695,1.0,0.3333333333333333,0.5114503816793893,0.9166666666666666,0.5714285714285714,0.5551724137931034,0.9166666666666666,0.6363636363636364,0.5038167938931297,,0.046153846153846156,0.06451612903225806,0.04,,,22.253129346314324,0.8,0.18181818181818182,,0.09285714285714286,0.00684931506849315,0.0625,0.01935483870967742,0.07746478873239436,0.013289036544850499,0.015625,,,0.01680672268907563,0.027777777777777776,0.12962962962962962,0.03125,0.18181818181818182,0.06666666666666667,0.05128205128205128,,,0.2366412213740458,0.5806451612903226,0.6206896551724138,0.4444444444444444,0.19083969465648856,0.44,0.4583333333333333,0.36363636363636365,0.06870229007633588,0.2222222222222222,0.2222222222222222,0.5,0.10687022900763359,0.21428571428571427,0.21428571428571427,1.0,0.3969465648854962,0.40384615384615385,0.40384615384615385,0.7142857142857143,,,,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5,1.0,0.21428571428571427,0.5,0.10714285714285714,,0.4642857142857143,0.6153846153846154,0.7404580152671756,0.40384615384615385,0.5255171755725191,0.47574999999999995,0.5040785714285714,0.09722222222222222,0.14666666666666667,0.043478260869565216,0.06832298136645963,0.2608695652173913,6.607692307692308,25.883333333333333,0.22535211267605634,,,,,,,,,True,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,26467.0,441,-56,892,893,137.0,201.0,93.0,1785,19.0,28.0,5.0,6.0,5.0,5.0,5.0,12.0,2.0,6.0,3.0,14.0,,1.0,,1.0,16.0,43.0,2.0,7.0,,4.0,26.0,46.0,19.0,57.0,6.0,115.0,1129,6.0,8.0,2.0,8.0,1.0,19.0,6.0,7.0,,5.0,1.0,13.0,26.0,26.0,51.0,6.0,8.0,43.0,16.0,5.0,3.0,20.0,7.0,27.0,3.0,4.0,16.0,3.0,1.0,61.0,7.0,10.0,,21.0,13.0,4.0,38.0,17.0,55.0,2.0,16.0,7.0,9.0,4.0,2.0,1.0,8.0,4.0,3.0,,2.0,12.0,1.0,2.0,28.0,40.0,,,,,11.0,,,2.0,11.0,1.0,,5.0,,1.0,6.0,,,5.0,,1.0,6.0,3.0,13.0,136.0,4.0,1.0,0.5,0.5909090909090909,0.8947368421052632,0.3333333333333333,0.25,,0.3333333333333333,0.5652173913043478,0.75,0.8571428571428571,0.529126213592233,0.5625,0.5,0.5324074074074074,0.5588235294117647,0.5,0.5533980582524272,0.05263157894736842,0.10869565217391304,0.14285714285714285,0.08333333333333333,0.07142857142857142,0.046511627906976744,12.0,0.3333333333333333,0.16,,0.08387096774193549,0.046948356807511735,0.10824742268041238,0.03626943005181347,0.09742120343839542,0.04187192118226601,0.023255813953488372,0.0707070707070707,0.03571428571428571,0.043478260869565216,,0.07246376811594203,0.09230769230769231,0.09523809523809523,0.12949640287769784,0.05454545454545454,0.04,0.5,0.27184466019417475,0.6785714285714286,0.7916666666666666,0.47368421052631576,0.11650485436893204,0.4166666666666667,0.45454545454545453,0.6,0.05825242718446602,0.3333333333333333,0.3333333333333333,0.5,0.13592233009708737,0.21428571428571427,0.23076923076923078,1.0,0.4174757281553398,0.37209302325581395,0.3902439024390244,0.875,0.375,0.8333333333333334,0.2,0.0625,,,0.4375,0.2857142857142857,1.0,0.4166666666666667,1.0,0.08333333333333333,,0.3333333333333333,,0.8252427184466019,0.37209302325581395,0.561264563106796,0.5866125,0.5629833333333334,0.04672897196261682,0.1,,0.16521739130434782,0.11304347826086956,5.191304347826088,25.728070175438596,0.15358744394618834,,,,,,,,,True,
