EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Fouls,NonShootingPenaltyNonTakeFouls,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffRebounds,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,Avg2ptShotDistance,on,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,HeaveAttempts,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes
1641745,1610612760,Adam Flagler,Adam Flagler,1641745,OKC,113.0,2,3.0,4,3,4.0,3.0,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,20.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4929,0.4929,1.0,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641794,1610612760,Dillon Jones,Dillon Jones,1641794,OKC,113.0,2,3.0,4,3,4.0,3.0,1.0,7,,,,,,,,2,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642024,1610612760,Alex Reese,Alex Reese,1642024,OKC,113.0,2,3.0,4,3,4.0,3.0,1.0,7,,,,,,,2.0,2,,,2.0,,,,,,1.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,,20.0,,,,,,,,,1.0,,0.7834,0.7834,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642349,1610612760,Ajay Mitchell,Ajay Mitchell,1642349,OKC,113.0,2,3.0,4,3,4.0,3.0,1.0,7,,,,,,,,2,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642505,1610612760,Alex Ducas,Alex Ducas,1642505,OKC,113.0,2,3.0,4,3,4.0,3.0,1.0,7,,,,,,1.0,,2,,1.0,,,,,,,,,4.0,,,,,,,,0.5,40.0,,,,,,,,,0.5,,0.45895,0.45895,,22.9,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,12.8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,58644.0,977,293.0,2033,2025,485.0,658.0,230.0,4058,33.0,103.0,6.0,21.0,56.0,160.0,347.0,2144,13.0,34.0,70.0,12.0,103.0,33.0,58.0,111.0,147.0,70.0,479.0,0.35,0.3823529411764705,0.35,0.5381944444444444,0.5338983050847458,0.5669934640522876,0.5555555555555556,0.5555555555555556,14.952048823016565,0.1188524590163934,0.102880658436214,0.1161473087818696,0.3576388888888889,0.3203883495145631,0.3203883495145631,0.3559322033898305,0.2857142857142857,0.8958333333333334,0.3203883495145631,0.5872821428571428,0.5789991228070174,0.2017291066282421,24.825786163522007,0.2385636989670437,94.0,10.0,64.0,98.0,8.0,11.0,12.0,20.0,71.0,128.0,9.0,17.0,33.0,12.0,25.0,38.0,8.0,15.0,36.0,0.5546875,0.5294117647058824,0.48,0.4125,0.4125,0.0326086956521739,0.0357894736842105,0.0098039215686274,0.3402777777777778,0.6530612244897959,0.7272727272727273,0.275,0.7272727272727273,0.3389830508474576,0.6,0.0951008645533141,22.0,57.0,13.0,0.0763888888888889,0.1979166666666666,0.2203389830508474,3.829687500000001,False,5.0,2.0,8.0,23.0,1.0,5.0,7.0,4.0,18.0,37.0,5.0,23.0,7.0,104.0,156.0,12.0,1.0,70.0,59.0,129.0,44.0,15.0,43.0,23.0,4.0,317.0,19.0,2.0,42.0,11.0,4.0,78.0,46.0,32.0,26.0,6.0,20.0,11.0,1.0,6.0,1.0,37.0,4.0,7.0,46.0,8.0,3.0,2.0,57.0,8.0,7.0,8.0,45.0,9.0,26.0,1.0,29.0,14.0,1.0,14.0,29.0,15.0,1.0,1.0,0.7323943661971831,0.7761194029850746,0.9285714285714286,0.217391304347826,0.00625,0.09375,0.1020408163265306,0.0909090909090909,0.0175438596491228,0.7027027027027027,0.1833333333333333,0.0512820512820512,0.0867768595041322,0.0387755102040816,0.0380434782608695,0.0429184549356223,0.0273972602739726,0.0391061452513966,0.0625,0.1111111111111111,0.0746268656716417,0.1259259259259259,0.0275862068965517,0.5172413793103449,0.734375,0.2272727272727272,0.25,0.6,0.0277777777777777,0.25,0.25,1.0,0.4035087719298245,0.4107142857142857,0.9130434782608696,0.9393939393939394,0.5,0.125,0.2,0.45,0.2222222222222222,1.0,0.5384615384615384,0.5757195652173913,0.0852459016393442,0.1793103448275862,,,,,,,,,,,,,,,,,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,92176.0,1536,411.0,3185,3165,454.0,467.0,375.0,6350,,16.0,,3.0,,19.0,621.0,3419,,3.0,78.0,,16.0,,189.0,435.0,590.0,77.0,446.0,,,,0.5778251599147122,0.5283018867924528,0.5959692898272553,0.5735294117647058,0.0405117270788912,17.021865485745916,0.2324723247232472,0.2559485530546623,0.2373158756137479,0.0341151385927505,,,0.0566037735849056,,0.4605543710021322,,0.5421878755364806,0.5369125,0.1256038647342995,25.594736842105263,0.1425431711145997,165.0,8.0,144.0,197.0,39.0,68.0,18.0,22.0,271.0,450.0,54.0,96.0,126.0,28.0,50.0,100.0,54.0,59.0,155.0,0.6022222222222222,0.5625,0.56,0.5346534653465347,0.5625,0.0947030497592295,0.1048275862068965,0.0952380952380952,0.4200426439232409,0.7309644670050761,0.7912087912087912,0.6732673267326733,0.5735294117647058,0.4150943396226415,0.8181818181818182,0.2028985507246377,242.0,3.0,,0.5159914712153518,0.0063965884861407,,5.925777777777776,False,122.0,5.0,11.0,,,1.0,,,4.0,79.0,,5.0,22.0,442.0,,31.0,,152.0,62.0,214.0,50.0,12.0,95.0,36.0,21.0,490.0,93.0,3.0,209.0,37.0,12.0,45.0,28.0,17.0,45.0,16.0,32.0,49.0,8.0,13.0,2.0,94.0,12.0,8.0,87.0,27.0,16.0,1.0,94.0,,13.0,2.0,117.0,13.0,56.0,9.0,57.0,35.0,,22.0,60.0,40.0,,8.0,0.8154981549815498,0.9057377049180328,,,,0.0688888888888888,0.0761421319796954,0.0619834710743801,,0.4787234042553192,0.4683544303797468,0.0508474576271186,0.2816711590296496,0.1124546553808948,0.1489361702127659,0.0993227990970654,0.0939597315436241,0.0945378151260504,0.2236286919831223,0.3042328042328042,0.3228346456692913,0.2178217821782178,0.072289156626506,0.6666666666666666,0.7222222222222222,0.5041322314049587,0.5374449339207048,0.9262295081967212,0.0234541577825159,0.4545454545454545,0.5,0.8,,,,,0.2564102564102564,0.0099009900990099,,0.0396039603960396,,,,0.5712090277777778,0.109375,0.1135902636916835,18.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0909090909090909,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,151844.0,2531,931.0,5304,5264,1259.0,1522.0,621.0,10568,151.0,406.0,44.0,115.0,156.0,421.0,2416.0,5650,44.0,115.0,656.0,300.0,405.0,151.0,155.0,304.0,370.0,637.0,1247.0,0.3705463182897862,0.3826086956521739,0.3714285714285714,0.5675171126322339,0.5204819277108433,0.6322204557498675,0.6126893939393939,0.2619788425637834,34.316175245710475,0.1212832550860719,0.1179039301310043,0.1136363636363636,0.2526446795270691,0.3719211822660098,0.3737623762376237,0.2771084337349397,0.3826086956521739,0.5183571873055383,0.3728395061728395,0.5222191724573594,0.5007211491442545,0.271523178807947,26.018527315914504,0.23736802413273,158.0,16.0,290.0,412.0,27.0,35.0,65.0,103.0,678.0,1186.0,62.0,102.0,230.0,150.0,300.0,1064.0,30.0,32.0,66.0,0.5716694772344013,0.6078431372549019,0.5,0.6503267973856209,0.672514619883041,0.0261865793780687,0.026563138536984,0.0304182509505703,0.2563783447417548,0.7038834951456311,0.7671957671957672,0.2287581699346405,0.7714285714285715,0.2481927710843373,0.6310679611650486,0.0951986754966887,538.0,15.0,,0.3347853142501555,0.0093341630367143,,8.232883642495779,False,272.0,116.0,236.0,5.0,1.0,3.0,,24.0,48.0,592.0,25.0,51.0,224.0,292.0,168.0,74.0,2.0,220.0,250.0,470.0,181.0,69.0,124.0,81.0,15.0,1190.0,33.0,1.0,142.0,7.0,24.0,130.0,72.0,58.0,119.0,22.0,66.0,62.0,6.0,53.0,9.0,181.0,8.0,30.0,96.0,12.0,10.0,,459.0,1.0,7.0,8.0,658.0,60.0,266.0,63.0,71.0,31.0,3.0,37.0,75.0,42.0,,45.0,0.2153392330383481,0.2202111613876319,0.358974358974359,0.4901960784313725,0.004750593824228,0.0623946037099494,0.0825242718446602,0.070631970260223,,0.6574585635359116,0.0463576158940397,0.01,0.1144238517324738,0.026938775510204,0.04177545691906,0.0206677265500794,0.0187793427230046,0.0250260688216892,0.1244239631336405,0.0998336106489184,0.1359223300970873,0.1412429378531073,0.0357142857142857,0.56,0.293103448275862,0.5055762081784386,0.544,0.1433823529411764,0.1468574984443061,0.4915254237288136,0.4957264957264957,0.1896551724137931,0.3333333333333333,0.3333333333333333,1.0,0.3377483443708609,0.3333333333333333,0.0196078431372549,0.3333333333333333,0.3137254901960784,0.5,0.5833333333333334,,0.5087155172413792,0.151947339550192,0.1910919540229885,31.0,4.0,3.0,4.0,2.0,2.0,1.0,0.0084745762711864,1.0,3.0,1.0,32.0,12.0,2.0,1.0,0.0049261083743842,1.0,0.025522041763341,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,60814.0,1014,316.0,2082,2078,496.0,644.0,243.0,4160,46.0,114.0,9.0,25.0,61.0,153.0,380.0,2217,12.0,35.0,83.0,,113.0,46.0,80.0,159.0,217.0,83.0,495.0,0.3986928104575163,0.3428571428571428,0.4013157894736842,0.5819672131147541,0.5846153846153846,0.5974842767295597,0.6014492753623188,0.5016393442622951,14.90893689114782,0.1609657947686116,0.1459183673469387,0.1583333333333333,0.3737704918032787,0.4035087719298245,0.4070796460176991,0.3846153846153846,0.36,0.7868852459016393,0.4070796460176991,0.5561537037037037,0.5468122950819673,0.2184210526315789,25.73377483443709,0.2382324687800192,104.0,12.0,59.0,87.0,11.0,20.0,14.0,20.0,86.0,152.0,12.0,26.0,42.0,20.0,30.0,60.0,14.0,29.0,58.0,0.5657894736842105,0.4615384615384615,0.6666666666666666,0.4772727272727273,0.4772727272727273,0.0552380952380952,0.0580448065173116,0.045045045045045,0.2852459016393442,0.6781609195402298,0.8082191780821918,0.4545454545454545,0.55,0.3076923076923077,0.7,0.1105263157894736,46.0,39.0,10.0,0.1508196721311475,0.1278688524590163,0.1538461538461538,5.428289473684211,False,19.0,8.0,19.0,15.0,2.0,5.0,3.0,4.0,13.0,25.0,6.0,18.0,7.0,112.0,183.0,21.0,1.0,46.0,39.0,85.0,28.0,11.0,24.0,15.0,7.0,209.0,28.0,1.0,63.0,16.0,3.0,35.0,28.0,7.0,14.0,6.0,8.0,20.0,6.0,6.0,1.0,34.0,7.0,10.0,52.0,15.0,2.0,,47.0,11.0,10.0,6.0,31.0,5.0,15.0,3.0,8.0,4.0,2.0,2.0,9.0,4.0,,3.0,0.6511627906976745,0.7088607594936709,1.0,0.3333333333333333,0.0065359477124183,0.1381578947368421,0.160919540229885,0.1521739130434782,,0.4117647058823529,0.2758620689655172,0.0333333333333333,0.1304347826086956,0.061269146608315,0.0763888888888889,0.0599078341013824,0.0416666666666666,0.0579710144927536,0.0895522388059701,0.1220472440944882,0.2105263157894736,0.1678832116788321,0.0225563909774436,0.4444444444444444,0.6271186440677966,0.4130434782608695,0.4871794871794871,0.7368421052631579,0.0622950819672131,0.4210526315789473,0.4210526315789473,0.625,0.3846153846153846,0.3846153846153846,1.0,1.0,0.1818181818181818,0.1136363636363636,0.4,0.2954545454545454,0.3076923076923077,1.0,0.3,0.5660327586206897,0.0476190476190476,0.0925925925925925,,4.0,,1.0,1.0,,,,1.0,,,,,,,0.0087719298245614,1.0,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,88369.0,1473,507.0,3071,3029,681.0,918.0,354.0,6100,129.0,343.0,21.0,63.0,176.0,429.0,693.0,3236,28.0,80.0,117.0,48.0,343.0,129.0,87.0,142.0,179.0,117.0,681.0,0.4102564102564102,0.35,0.4102564102564102,0.6003683241252302,0.52,0.6136767317939609,0.5420560747663551,0.7900552486187845,17.257274560645346,0.1111111111111111,0.0930074677528852,0.1047120418848167,0.6316758747697975,0.3760932944606414,0.3839285714285714,0.63,0.3333333333333333,0.8729281767955801,0.3760932944606414,0.5434220560747662,0.5079520618556702,0.1688311688311688,25.82121212121212,0.2217518723542819,106.0,11.0,36.0,45.0,3.0,4.0,6.0,6.0,62.0,114.0,3.0,6.0,67.0,10.0,20.0,20.0,2.0,24.0,37.0,0.543859649122807,0.5,0.5,0.5943396226415094,0.6,0.031578947368421,0.0258741258741258,0.0064935064935064,0.0828729281767955,0.8,0.8571428571428571,0.0754716981132075,0.75,0.06,1.0,0.0966810966810966,40.0,86.0,17.0,0.0736648250460405,0.1583793738489871,0.17,8.293859649122808,False,14.0,12.0,29.0,47.0,5.0,12.0,7.0,14.0,35.0,41.0,19.0,47.0,13.0,104.0,480.0,10.0,8.0,51.0,52.0,103.0,31.0,21.0,35.0,15.0,1.0,258.0,13.0,,50.0,5.0,3.0,43.0,22.0,21.0,27.0,3.0,15.0,10.0,5.0,12.0,,37.0,2.0,11.0,51.0,7.0,,,95.0,17.0,7.0,14.0,51.0,4.0,14.0,5.0,9.0,5.0,,4.0,9.0,2.0,,4.0,0.8387096774193549,0.8524590163934426,0.9090909090909092,0.4042553191489361,0.0186480186480186,0.087719298245614,0.0666666666666666,0.175,0.0116279069767441,0.7297297297297297,0.0568181818181818,,0.072463768115942,0.0194029850746268,0.0144927536231884,0.02,0.0265486725663716,0.0379537953795379,0.0689655172413793,0.0746268656716417,0.073170731707317,0.1285714285714285,0.0106007067137809,0.2222222222222222,0.8333333333333334,0.35,0.4242424242424242,0.9285714285714286,0.0534069981583793,0.4137931034482758,0.4137931034482758,0.75,0.5465116279069767,0.5529411764705883,0.9574468085106383,0.8914728682170543,0.6666666666666666,0.2264150943396226,0.4166666666666667,0.660377358490566,0.4,0.9285714285714286,0.4117647058823529,0.520854347826087,0.0341113105924596,0.1129032258064516,4.0,2.0,,,,,,,,,1.0,2.0,6.0,,,0.0204081632653061,0.8,0.0115473441108545,
