EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,Transition Take Fouls,OffensiveGoaltends,on
1627736,1610612765,Malik Beasley,Malik Beasley,1627736,DET,53080.0,885,63,1858,1849,493.0,621.0,226.0,3707,30.0,47.0,4.0,6.0,4.0,8.0,28.0,69.0,12.0,25.0,38.0,64.0,1.0,3.0,12.0,18.0,109.0,265.0,10.0,22.0,33.0,79.0,70.0,141.0,147.0,329.0,46.0,627.0,2084,12.0,21.0,11.0,25.0,8.0,65.0,12.0,32.0,45.0,97.0,12.0,171.0,82.0,58.0,405.0,36.0,16.0,1.0,264.0,109.0,9.0,33.0,22.0,55.0,14.0,8.0,25.0,6.0,2.0,132.0,9.0,12.0,38.0,22.0,3.0,63.0,21.0,84.0,10.0,29.0,22.0,7.0,21.0,9.0,10.0,15.0,2.0,11.0,2.0,36.0,5.0,7.0,30.0,47.0,1.0,2.0,41.0,2.0,1.0,69.0,5.0,1.0,10.0,20.0,4.0,9.0,1.0,1.0,1.0,169.0,488.0,3.0,3.0,0.5857142857142857,0.6612903225806451,0.9183673469387755,0.44680851063829785,0.44,0.4639175257731959,0.4481707317073171,0.49645390070921985,0.5714285714285714,0.375,0.6180851063829788,0.6195652173913043,0.6162790697674418,0.6237424547283702,0.6632653061224489,0.6176470588235294,0.7,0.06382978723404255,0.0851063829787234,0.07246376811594203,24.94106553512494,0.5833333333333334,0.04918032786885246,0.05011389521640091,0.028639618138424822,0.09693877551020408,0.019823788546255508,0.07220216606498195,0.024054982817869417,0.011904761904761904,0.04926108374384237,0.017045454545454544,0.029411764705882353,0.06711409395973154,0.04201680672268908,0.038461538461538464,0.1076388888888889,0.0673076923076923,0.04184100418410042,0.1,0.6382978723404256,0.6976744186046512,0.6333333333333333,0.14680851063829786,0.4057971014492754,0.4375,0.4642857142857143,0.05319148936170213,0.48,0.48,0.75,0.13617021276595745,0.59375,0.59375,1.0,0.5638297872340425,0.41132075471698115,0.41132075471698115,0.8899082568807339,0.13043478260869565,0.6666666666666666,0.06521739130434782,0.3333333333333333,1.0,0.4782608695652174,0.45454545454545453,0.9,0.06201550387596899,0.5,0.13953488372093023,0.6666666666666666,0.6124031007751938,0.4177215189873418,0.8,0.4128787878787879,0.5276664847161573,0.48226666666666673,0.5116704724409448,0.04918032786885246,0.1282051282051282,0.012048192771084338,0.10366826156299841,0.2727272727272727,8.072340425531914,25.772560975609753,0.26533907427341225,,,,,,,,,,,,,,,,,,,,,,,,,,True
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,43093.0,718,-18,1486,1493,417.0,486.0,171.0,2979,63.0,98.0,21.0,41.0,20.0,34.0,22.0,44.0,,2.0,1.0,4.0,,,,1.0,7.0,26.0,1.0,3.0,1.0,4.0,85.0,144.0,8.0,30.0,38.0,232.0,1723,21.0,43.0,1.0,3.0,14.0,59.0,30.0,50.0,1.0,5.0,20.0,83.0,130.0,40.0,24.0,,32.0,,26.0,7.0,9.0,29.0,41.0,70.0,35.0,6.0,9.0,14.0,6.0,181.0,26.0,38.0,58.0,70.0,14.0,142.0,65.0,207.0,12.0,17.0,14.0,3.0,14.0,6.0,7.0,26.0,,7.0,2.0,40.0,2.0,10.0,45.0,103.0,21.0,12.0,44.0,,,47.0,7.0,,,21.0,,5.0,51.0,31.0,52.0,83.0,417.0,15.0,5.0,0.7647058823529411,0.9420289855072463,1.0,0.26666666666666666,0.3333333333333333,0.2,0.26666666666666666,0.5902777777777778,0.4883720930232558,0.6,0.5574712643678161,0.4891304347826087,0.5727272727272728,0.6010362694300518,0.5673076923076923,0.6384615384615384,0.1724137931034483,0.0625,0.05102040816326531,0.09090909090909091,13.836104513064132,0.35,0.3333333333333333,0.18324607329842932,0.11585365853658537,0.17901234567901234,0.07103825136612021,0.1813031161473088,0.09221902017291066,0.15267175572519084,0.09090909090909091,0.05734767025089606,0.11494252873563218,0.144,0.21634615384615385,0.14285714285714285,0.15481171548117154,0.24705882352941178,0.16901408450704225,0.5632183908045977,0.6428571428571429,0.6774193548387096,0.7142857142857143,0.25287356321839083,0.5,0.55,0.9090909090909091,0.011494252873563218,,,,0.022988505747126436,0.25,0.25,1.0,0.14942528735632185,0.2692307692307692,0.2692307692307692,1.0,0.8913043478260869,0.5121951219512195,,,,0.06521739130434782,0.3333333333333333,1.0,0.6181818181818182,0.5882352941176471,0.01818181818181818,,0.07272727272727272,0.25,0.735632183908046,0.2692307692307692,0.5505790697674421,0.5800875,0.5348814814814815,0.11170212765957446,0.13291139240506328,,0.2543103448275862,0.3577586206896552,3.4770833333333337,25.376666666666665,0.28061911170928666,1.0,2.0,6.0,1.0,1.0,1.0,19.0,36.0,3.0,1.0,4.0,0.03571428571428571,0.09302325581395349,0.6923076923076923,0.23809523809523808,,,,,,,,,,,True
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,27199.0,453,52,958,943,158.0,266.0,111.0,1901,44.0,72.0,3.0,6.0,6.0,11.0,51.0,106.0,11.0,26.0,,4.0,,,,,23.0,75.0,1.0,3.0,7.0,18.0,106.0,204.0,23.0,79.0,65.0,346.0,1056,6.0,16.0,1.0,3.0,5.0,20.0,20.0,34.0,7.0,18.0,15.0,76.0,48.0,164.0,39.0,30.0,2.0,1.0,74.0,23.0,18.0,69.0,53.0,122.0,39.0,14.0,50.0,16.0,3.0,297.0,3.0,4.0,29.0,40.0,3.0,72.0,9.0,81.0,3.0,15.0,10.0,5.0,45.0,8.0,22.0,18.0,5.0,23.0,1.0,63.0,3.0,11.0,17.0,36.0,,3.0,59.0,,,78.0,8.0,,4.0,35.0,1.0,5.0,8.0,6.0,8.0,73.0,154.0,3.0,2.0,0.22641509433962265,0.22857142857142856,0.5652173913043478,0.2911392405063291,0.3333333333333333,0.3888888888888889,0.2948717948717949,0.5196078431372549,0.375,0.5882352941176471,0.49646643109540634,0.39473684210526316,0.5865384615384616,0.5443037974683544,0.47619047619047616,0.625,0.2791519434628975,0.08823529411764706,0.06944444444444445,0.12264150943396226,34.74264705882353,0.7142857142857143,0.1,0.19047619047619047,0.018604651162790697,0.1407766990291262,0.013392857142857142,0.1658653846153846,0.015945330296127564,0.027777777777777776,0.017857142857142856,0.006060606060606061,0.03389830508474576,0.14035087719298245,0.17692307692307693,0.391304347826087,0.12903225806451613,0.17647058823529413,0.022727272727272728,0.254416961130742,0.6111111111111112,0.6567164179104478,0.22727272727272727,0.3745583038869258,0.4811320754716981,0.5483870967741935,0.1568627450980392,0.09187279151943463,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.014134275618374558,,,,0.26501766784452296,0.30666666666666664,0.30666666666666664,0.5652173913043478,0.3157894736842105,0.5,,,,0.15789473684210525,0.3333333333333333,1.0,0.21153846153846154,0.5454545454545454,,,0.34615384615384615,0.3888888888888889,0.5335689045936396,0.3108108108108108,0.5063983985765125,0.49119642857142853,0.4647617647058823,0.1157556270096463,0.15151515151515152,0.0125,0.057803468208092484,0.21965317919075145,6.782352941176469,26.731645569620255,0.1649269311064718,2.0,1.0,,,,,2.0,4.0,,,,0.08,,0.5,0.3333333333333333,,,,,,,,,,,True
1631093,1610612765,Jaden Ivey,Jaden Ivey,1631093,DET,13480.0,225,-24,455,448,147.0,152.0,60.0,903,22.0,38.0,7.0,7.0,11.0,15.0,17.0,37.0,5.0,12.0,4.0,6.0,1.0,2.0,2.0,3.0,13.0,37.0,1.0,5.0,3.0,10.0,44.0,87.0,17.0,43.0,27.0,166.0,526,9.0,9.0,2.0,7.0,6.0,30.0,17.0,30.0,5.0,13.0,10.0,59.0,26.0,62.0,30.0,21.0,6.0,1.0,36.0,13.0,4.0,19.0,17.0,36.0,9.0,8.0,11.0,4.0,4.0,89.0,7.0,9.0,10.0,9.0,,19.0,16.0,35.0,6.0,8.0,6.0,2.0,18.0,3.0,12.0,9.0,1.0,6.0,1.0,27.0,2.0,9.0,4.0,15.0,1.0,3.0,28.0,1.0,,35.0,3.0,,,17.0,,2.0,2.0,,2.0,58.0,146.0,1.0,1.0,0.29545454545454547,0.3170731707317073,0.5882352941176471,0.3953488372093023,0.2857142857142857,0.38461538461538464,0.40476190476190477,0.5057471264367817,1.0,0.5666666666666667,0.5346153846153846,0.75,0.5697674418604651,0.5684931506849316,0.7894736842105263,0.6145833333333334,0.33076923076923076,0.04597701149425287,0.02631578947368421,0.08108108108108109,32.70321361058601,0.6666666666666666,,0.08571428571428572,0.08571428571428572,0.11494252873563218,0.05785123966942149,0.09895833333333333,0.07079646017699115,0.05263157894736842,0.11764705882352941,0.0449438202247191,0.09375,0.10256410256410256,0.08163265306122448,0.058823529411764705,0.1,0.14814814814814814,0.1016949152542373,0.2923076923076923,0.5789473684210527,0.5945945945945946,0.22727272727272727,0.2846153846153846,0.4594594594594595,0.5,0.23529411764705882,0.09230769230769231,0.4166666666666667,0.4166666666666667,0.8,0.046153846153846156,0.6666666666666666,0.6666666666666666,0.75,0.2846153846153846,0.35135135135135137,0.3611111111111111,0.5384615384615384,0.4375,1.0,0.125,0.5,,0.3125,0.2,1.0,0.3488372093023256,0.7333333333333333,0.06976744186046512,0.6666666666666666,0.23255813953488372,0.3,0.6230769230769231,0.3611111111111111,0.5177791338582676,0.5632125,0.5003402439024389,0.11805555555555555,0.16831683168316833,,0.18072289156626506,0.35542168674698793,7.0218390804597695,27.118604651162798,0.3230769230769231,,1.0,,,,,2.0,2.0,,,,,0.0625,1.0,0.14285714285714285,1.0,0.023255813953488372,0.02702702702702703,,,,,,,,True
1631323,1610612765,Simone Fontecchio,Simone Fontecchio,1631323,DET,71909.0,1198,21,2500,2496,661.0,791.0,289.0,4996,45.0,78.0,10.0,20.0,11.0,18.0,20.0,47.0,7.0,18.0,21.0,79.0,3.0,10.0,7.0,26.0,50.0,137.0,4.0,11.0,8.0,25.0,72.0,143.0,71.0,216.0,69.0,426.0,2824,16.0,31.0,7.0,21.0,11.0,64.0,17.0,28.0,15.0,51.0,23.0,102.0,92.0,52.0,213.0,,16.0,2.0,135.0,50.0,13.0,27.0,36.0,63.0,21.0,15.0,13.0,13.0,1.0,162.0,23.0,19.0,56.0,95.0,9.0,160.0,48.0,208.0,2.0,30.0,20.0,10.0,33.0,5.0,18.0,16.0,4.0,15.0,3.0,49.0,6.0,13.0,52.0,94.0,5.0,2.0,68.0,9.0,,83.0,5.0,2.0,1.0,30.0,5.0,8.0,11.0,6.0,12.0,102.0,656.0,14.0,8.0,0.6388888888888888,0.71875,1.0,0.3287037037037037,0.3333333333333333,0.29411764705882354,0.3317757009345794,0.5034965034965035,0.5161290322580645,0.6071428571428571,0.4972144846796657,0.5096153846153846,0.5,0.5379746835443038,0.5517241379310345,0.5425531914893617,0.6016713091922006,0.09090909090909091,0.10256410256410256,0.0851063829787234,15.639309616061993,0.673469387755102,0.11538461538461539,0.15993265993265993,0.034482758620689655,0.10546139359698682,0.03789126853377265,0.13422222222222221,0.03626943005181347,0.04672897196261682,0.023166023166023165,0.03896103896103896,0.034482758620689655,0.1631578947368421,0.15902140672782875,0.15584415584415584,0.10051546391752578,0.11888111888111888,0.010416666666666666,0.21727019498607242,0.5769230769230769,0.6428571428571429,0.6444444444444445,0.1309192200557103,0.425531914893617,0.46511627906976744,0.6,0.05013927576601671,0.3888888888888889,0.4117647058823529,0.7142857142857143,0.2200557103064067,0.26582278481012656,0.2692307692307692,1.0,0.3816155988857939,0.36496350364963503,0.373134328358209,1.0,0.38461538461538464,0.5,0.19230769230769232,0.3,1.0,0.21153846153846154,0.36363636363636365,1.0,0.22784810126582278,0.6111111111111112,0.3291139240506329,0.2692307692307692,0.31645569620253167,0.32,0.8189415041782729,0.37037037037037035,0.5483844632768363,0.511267741935484,0.5509828947368419,0.09043927648578812,0.17857142857142858,0.0228310502283105,0.15023474178403756,0.23943661971830985,5.792307692307692,25.44166666666666,0.2644,6.0,,8.0,1.0,,,5.0,9.0,2.0,,1.0,0.1111111111111111,0.038461538461538464,0.75,0.3,4.0,0.018518518518518517,0.021897810218978103,1.0,1.0,1.0,0.05555555555555555,0.012658227848101266,,,True
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,14462.0,241,-21,497,498,73.0,113.0,56.0,995,35.0,51.0,11.0,19.0,4.0,7.0,9.0,13.0,,,,,,,,,,,,,,,44.0,64.0,,,28.0,116.0,575,11.0,20.0,,,3.0,25.0,6.0,10.0,,,10.0,22.0,60.0,28.0,,,22.0,,,,7.0,25.0,6.0,31.0,6.0,,13.0,6.0,6.0,68.0,7.0,22.0,34.0,24.0,6.0,64.0,29.0,93.0,4.0,7.0,5.0,2.0,8.0,3.0,6.0,6.0,,2.0,,14.0,2.0,2.0,17.0,30.0,3.0,3.0,43.0,,1.0,37.0,9.0,,,20.0,,3.0,12.0,8.0,12.0,22.0,71.0,2.0,3.0,0.6818181818181818,0.9090909090909091,,,,,,0.6875,0.55,0.6,0.6875,0.55,0.6,0.7435897435897436,0.5681818181818182,0.6875,,0.109375,0.09803921568627451,0.15384615384615385,16.225749559082892,0.5714285714285714,0.3333333333333333,0.21428571428571427,0.2,0.34,0.06086956521739131,0.27358490566037735,0.1288888888888889,0.2682926829268293,0.20754716981132076,0.06097560975609756,0.06060606060606061,0.2571428571428571,0.20634920634920634,0.14285714285714285,0.3611111111111111,0.2857142857142857,0.3076923076923077,0.796875,0.6862745098039216,0.7608695652173914,0.6857142857142857,0.203125,0.6923076923076923,0.8181818181818182,0.6666666666666666,,,,,,,,,,,,,0.95,0.5789473684210527,,,,,,,0.7,0.5714285714285714,,,,,0.796875,,0.60481875,0.5886277777777777,0.58877,0.26666666666666666,0.26666666666666666,,0.21551724137931033,0.1896551724137931,2.434375,,0.14688128772635814,,,5.0,,,2.0,2.0,8.0,,,2.0,,,0.6666666666666666,,,,,,,,,,,,True
1631111,1610612765,Wendell Moore Jr.,Wendell Moore Jr.,1631111,DET,4918.0,82,-9,174,168,59.0,41.0,19.0,342,5.0,9.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,,2.0,,,,,1.0,3.0,,,1.0,2.0,7.0,14.0,1.0,5.0,9.0,26.0,181,1.0,2.0,,,3.0,5.0,3.0,5.0,1.0,2.0,3.0,12.0,6.0,8.0,,3.0,2.0,,3.0,1.0,2.0,5.0,2.0,7.0,1.0,1.0,5.0,,,16.0,1.0,2.0,10.0,6.0,,16.0,3.0,19.0,,4.0,,4.0,1.0,1.0,,2.0,,1.0,,3.0,,1.0,1.0,6.0,,1.0,5.0,,,9.0,1.0,,,5.0,,,,,,12.0,58.0,,,0.42857142857142855,0.5,,0.2,,0.5,0.2,0.5,0.5,0.6,0.4473684210526316,0.5,0.6428571428571429,0.5652173913043478,0.8333333333333334,0.75,0.2631578947368421,0.14285714285714285,,0.5,13.26530612244898,0.3333333333333333,,0.15384615384615385,0.05263157894736842,0.3125,0.02040816326530612,0.22535211267605634,0.034482758620689655,0.08333333333333333,0.05555555555555555,0.02857142857142857,,,0.14285714285714285,0.2857142857142857,0.22727272727272727,0.5,,0.47368421052631576,0.5555555555555556,0.5555555555555556,0.2,0.21052631578947367,0.25,0.5,1.0,0.05263157894736842,1.0,1.0,1.0,0.10526315789473684,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,1.0,0.5,,,,,,,0.5714285714285714,0.75,,,0.2857142857142857,0.5,0.7368421052631579,0.3333333333333333,0.5897342105263158,0.69865,0.6288071428571429,0.21739130434782608,0.2777777777777778,,0.19230769230769232,0.46153846153846156,4.3428571428571425,25.2,0.3390804597701149,,,,,,,,,,,,,,,,,,,,,,,,,,True
1631204,1610612765,Marcus Sasser,Marcus Sasser,1631204,DET,22100.0,368,-32,770,771,250.0,268.0,81.0,1541,15.0,21.0,2.0,2.0,3.0,7.0,13.0,27.0,5.0,13.0,3.0,6.0,,1.0,,2.0,24.0,64.0,2.0,5.0,5.0,15.0,33.0,61.0,27.0,70.0,25.0,172.0,884,2.0,4.0,2.0,6.0,2.0,12.0,12.0,25.0,5.0,17.0,11.0,50.0,28.0,38.0,54.0,27.0,4.0,1.0,63.0,24.0,6.0,37.0,32.0,69.0,24.0,8.0,13.0,21.0,3.0,170.0,8.0,1.0,15.0,9.0,2.0,26.0,9.0,35.0,1.0,15.0,8.0,7.0,18.0,7.0,11.0,13.0,2.0,7.0,2.0,31.0,1.0,12.0,16.0,33.0,1.0,1.0,22.0,,1.0,28.0,1.0,,,11.0,1.0,2.0,1.0,,2.0,50.0,250.0,6.0,2.0,0.42424242424242425,0.45161290322580644,0.6666666666666666,0.38571428571428573,0.3333333333333333,0.29411764705882354,0.391304347826087,0.5409836065573771,0.5,0.48,0.5610687022900763,0.5,0.4642857142857143,0.5972222222222222,0.5454545454545454,0.5319148936170213,0.5343511450381679,0.09836065573770492,0.19047619047619047,0.07407407407407407,20.138089758342925,0.5806451612903226,0.08,0.0481283422459893,0.006329113924050633,0.08771929824561403,0.041237113402061855,0.0670391061452514,0.02556818181818182,0.015151515151515152,,0.046357615894039736,0.023255813953488372,0.03636363636363636,0.037037037037037035,0.125,0.10687022900763359,0.025,0.016666666666666666,0.16030534351145037,0.7142857142857143,0.8823529411764706,0.4666666666666667,0.20610687022900764,0.48148148148148145,0.52,0.38461538461538464,0.09923664122137404,0.38461538461538464,0.38461538461538464,0.4,0.04580152671755725,0.5,0.5,1.0,0.48854961832061067,0.375,0.38095238095238093,0.625,0.2,1.0,0.1,,,0.5,0.4,1.0,0.16666666666666666,0.42857142857142855,0.047619047619047616,,0.35714285714285715,0.3333333333333333,0.6946564885496184,0.38095238095238093,0.5104182926829267,0.539925,0.47144874999999997,0.08450704225352113,0.15492957746478872,0.014084507042253521,0.06976744186046512,0.29069767441860467,8.508196721311474,26.27,0.3246753246753247,,,2.0,1.0,,,1.0,2.0,,,,,,1.0,,1.0,0.014285714285714285,0.015625,,,1.0,,,,,True
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,6952.0,116,-32,247,245,78.0,103.0,38.0,492,10.0,19.0,2.0,3.0,2.0,5.0,7.0,11.0,,1.0,1.0,3.0,,,,,1.0,4.0,,,,3.0,17.0,31.0,2.0,7.0,17.0,57.0,288,2.0,4.0,,,3.0,7.0,6.0,11.0,,3.0,11.0,23.0,16.0,18.0,6.0,,4.0,2.0,2.0,1.0,4.0,7.0,7.0,14.0,5.0,2.0,3.0,3.0,1.0,35.0,6.0,7.0,12.0,8.0,3.0,23.0,14.0,37.0,2.0,3.0,2.0,1.0,6.0,2.0,4.0,6.0,2.0,2.0,,12.0,2.0,3.0,3.0,9.0,,,18.0,3.0,,22.0,2.0,,,10.0,,2.0,4.0,1.0,5.0,23.0,78.0,1.0,2.0,0.47058823529411764,0.5333333333333333,1.0,0.2857142857142857,,,0.4,0.5483870967741935,0.5,0.5454545454545454,0.5263157894736842,0.5,0.42857142857142855,0.59375,0.7,0.575,0.18421052631578946,0.12903225806451613,0.21052631578947367,,21.052631578947366,0.5,0.6,0.13793103448275862,0.12962962962962962,0.24,0.09230769230769231,0.18518518518518517,0.1092436974789916,0.1111111111111111,0.11764705882352941,0.11764705882352941,,,0.20512820512820512,,0.2571428571428571,0.2,0.18181818181818182,0.5,0.5263157894736842,0.6666666666666666,0.5,0.2894736842105263,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.02631578947368421,,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,0.25,0.25,1.0,0.75,0.6666666666666666,,,,,,,0.35714285714285715,0.4,,,0.21428571428571427,,0.6842105263157895,0.5,0.5603442857142856,0.66905,0.5257181818181818,0.21739130434782608,0.2564102564102564,,0.12280701754385964,0.40350877192982454,4.3999999999999995,38.628571428571426,0.3157894736842105,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,,,0.14285714285714285,0.2,0.8,,,,,,,,,,,,True
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,42563.0,709,-68,1463,1471,343.0,398.0,165.0,2934,52.0,80.0,8.0,12.0,11.0,14.0,21.0,41.0,4.0,5.0,12.0,43.0,1.0,4.0,3.0,8.0,9.0,39.0,2.0,3.0,3.0,10.0,77.0,126.0,21.0,82.0,49.0,266.0,1689,9.0,15.0,3.0,7.0,6.0,33.0,16.0,25.0,6.0,18.0,9.0,59.0,90.0,64.0,63.0,,10.0,2.0,37.0,9.0,13.0,19.0,28.0,47.0,14.0,14.0,15.0,1.0,3.0,122.0,12.0,6.0,48.0,52.0,13.0,113.0,19.0,132.0,,27.0,14.0,13.0,26.0,8.0,9.0,25.0,5.0,17.0,3.0,51.0,5.0,13.0,39.0,83.0,4.0,1.0,61.0,5.0,,65.0,11.0,,,36.0,,2.0,7.0,2.0,9.0,59.0,343.0,8.0,2.0,0.5844155844155844,0.625,1.0,0.25609756097560976,0.42857142857142855,0.3333333333333333,0.2625,0.6111111111111112,0.6,0.64,0.5216346153846154,0.6136363636363636,0.5813953488372093,0.5659574468085107,0.6346153846153846,0.59,0.3942307692307692,0.10317460317460317,0.1125,0.0975609756097561,17.260108630054315,0.5098039215686274,0.30952380952380953,0.14647887323943662,0.01744186046511628,0.14906832298136646,0.0345821325648415,0.14771048744460857,0.02604920405209841,0.02877697841726619,0.006172839506172839,0.034220532319391636,0.03571428571428571,0.17073170731707318,0.12637362637362637,0.16,0.13901345291479822,0.1717171717171717,,0.38461538461538464,0.65,0.7323943661971831,0.5576923076923077,0.1971153846153846,0.5121951219512195,0.5675675675675675,0.5714285714285714,0.02403846153846154,0.8,0.8,1.0,0.20673076923076922,0.27906976744186046,0.27906976744186046,1.0,0.1875,0.23076923076923078,0.23076923076923078,1.0,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.25,1.0,0.13636363636363635,0.6666666666666666,1.0,0.32558139534883723,0.7857142857142857,0.18604651162790697,0.375,0.23255813953488372,0.3,0.7788461538461539,0.24324324324324326,0.5683527093596059,0.5513666666666668,0.563151219512195,0.15450643776824036,0.23841059602649006,,0.12406015037593984,0.22180451127819548,4.3539682539682545,25.50243902439025,0.23444976076555024,1.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,,,0.045454545454545456,0.023255813953488372,0.4444444444444444,0.375,,,,1.0,,,,,1.0,,True
