EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,Transition Take Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Corner3PctBlocked,Technical Free Throw Trips,BlockedCorner3,OffensiveGoaltends,on,Transition Take Fouls Drawn,3SecondViolations,FTOffRebounds,OffFTReboundPct
1626179,1610612748,Terry Rozier,Terry Rozier,1626179,MIA,14832.0,247,36.0,501,493,96,57,54.0,994,11.0,22.0,1.0,3.0,3.0,6.0,11.0,30.0,7.0,11.0,5.0,15.0,1.0,3.0,1.0,2.0,6.0,24.0,1.0,2.0,2.0,7.0,29.0,63.0,11.0,39.0,9.0,100.0,522,1.0,4.0,2.0,5.0,1.0,9.0,7.0,13.0,3.0,9.0,23.0,32.0,26.0,27.0,6.0,1.0,23.0,6.0,7.0,1.0,11.0,14.0,25.0,12.0,2.0,5.0,3.0,3.0,64.0,1.0,17.0,10.0,27.0,1.0,28.0,1.0,5.0,3.0,2.0,11.0,3.0,6.0,5.0,1.0,5.0,16.0,5.0,12.0,1.0,12.0,2.0,13.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,23.0,96,1.0,0.5517241379310345,0.5517241379310345,0.8181818181818182,0.28205128205128205,0.4,0.3333333333333333,0.2894736842105263,0.4603174603174603,0.25,0.5384615384615384,0.44607843137254904,0.4444444444444444,0.5227272727272727,0.46296296296296297,0.45,0.5227272727272727,0.38235294117647056,0.02564102564102564,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.041666666666666664,21.88612099644128,0.6875,0.09174311926605505,0.1259259259259259,0.009174311926605505,0.11065573770491803,0.004098360655737705,0.013888888888888888,0.11290322580645161,0.14285714285714285,0.11764705882352941,0.15151515151515152,0.018867924528301886,0.6666666666666666,0.21568627450980393,0.5,0.55,0.7272727272727273,0.29411764705882354,0.36666666666666664,0.44,0.45454545454545453,0.10784313725490197,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.14705882352941177,0.3333333333333333,0.3333333333333333,0.8,0.23529411764705882,0.25,0.2608695652173913,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,1.0,0.2727272727272727,0.5,0.09090909090909091,0.5,0.3181818181818182,0.2857142857142857,0.5980392156862745,0.2608695652173913,0.5160698019801979,0.5548666666666667,0.5390976190476191,0.056074766355140186,0.07462686567164178,0.025,0.09,0.23,7.898412698412699,25.446153846153848,0.19161676646706588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,32981.0,550,94.0,1086,1085,169,88,114.0,2171,43.0,69.0,11.0,20.0,4.0,5.0,50.0,110.0,18.0,31.0,10.0,21.0,1.0,1.0,,,15.0,32.0,,1.0,2.0,7.0,111.0,210.0,25.0,53.0,46.0,343.0,1177,14.0,26.0,1.0,2.0,5.0,36.0,16.0,27.0,2.0,7.0,48.0,132.0,90.0,69.0,6.0,1.0,31.0,15.0,10.0,,37.0,46.0,83.0,31.0,15.0,19.0,13.0,5.0,212.0,17.0,48.0,53.0,108.0,40.0,148.0,9.0,18.0,10.0,8.0,15.0,4.0,7.0,16.0,5.0,8.0,31.0,16.0,31.0,4.0,64.0,1.0,62.0,10.0,32.0,,4.0,11.0,5.0,5.0,12.0,8.0,46.0,168,1.0,0.5945945945945946,0.673469387755102,0.92,0.4716981132075472,0.5,0.2857142857142857,0.4807692307692308,0.5285714285714286,0.5384615384615384,0.5925925925925926,0.564638783269962,0.5535714285714286,0.5588235294117647,0.5934256055363322,0.6,0.6153846153846154,0.20152091254752852,,0.047619047619047616,0.028985507246376812,0.05454545454545454,,26.29416598192276,0.4838709677419355,0.21285140562248997,0.16271186440677965,0.06854838709677419,0.18566176470588236,0.07736943907156674,0.06134969325153374,0.175,0.35135135135135137,0.17427385892116182,0.1111111111111111,0.07964601769911504,0.6666666666666666,0.2623574144486692,0.6231884057971014,0.6417910447761194,0.6046511627906976,0.41825095057034223,0.45454545454545453,0.4807692307692308,0.56,0.11787072243346007,0.5806451612903226,0.6206896551724138,0.6666666666666666,0.07984790874524715,0.47619047619047616,0.47619047619047616,1.0,0.12167300380228137,0.46875,0.46875,0.8666666666666667,0.7142857142857143,0.55,0.03571428571428571,1.0,0.03571428571428571,,,0.14705882352941177,0.8,,,0.20588235294117646,0.2857142857142857,0.46387832699619774,0.4838709677419355,0.5141546000000001,0.5685000000000001,0.46374242424242423,0.11228070175438597,0.13793103448275862,,0.10495626822157435,0.13994169096209913,7.507619047619047,25.19615384615384,0.15561694290976058,10.0,26.0,23.0,7.0,1.0,1.0,4.0,5.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,0.06451612903225806,0.30434782608695654,0.08550185873605948,0.09523809523809523,0.0784313725490196,0.09375,0.08235294117647059,0.20652173913043478,0.09090909090909091,1.0,,,,,,,,True,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,14241.0,237,52.0,476,464,86,42,50.0,940,9.0,15.0,,1.0,,1.0,3.0,11.0,,,7.0,10.0,,,1.0,2.0,20.0,55.0,1.0,5.0,7.0,12.0,12.0,26.0,27.0,65.0,4.0,109.0,478,1.0,2.0,1.0,5.0,,5.0,,2.0,8.0,14.0,25.0,22.0,2.0,81.0,,,55.0,20.0,5.0,3.0,22.0,8.0,30.0,3.0,5.0,11.0,9.0,2.0,68.0,1.0,15.0,9.0,25.0,1.0,26.0,,4.0,3.0,1.0,12.0,1.0,11.0,4.0,,1.0,16.0,10.0,19.0,1.0,8.0,3.0,5.0,,,1.0,1.0,3.0,2.0,1.0,3.0,2.0,25.0,86,,0.9166666666666666,0.9166666666666666,1.0,0.4153846153846154,0.2,0.5714285714285714,0.4153846153846154,0.46153846153846156,0.5,,0.5769230769230769,0.35714285714285715,0.75,0.5860215053763441,0.35714285714285715,0.7352941176470589,0.7142857142857143,0.046153846153846156,0.19230769230769232,0.2,0.18181818181818182,0.05454545454545454,20.297951582867782,0.75,0.08035714285714286,0.11904761904761904,0.008130081300813009,0.10084033613445378,0.00425531914893617,0.012345679012345678,0.06896551724137931,0.25,0.11702127659574468,0.125,,0.6666666666666666,0.16483516483516483,0.6,0.75,0.8888888888888888,0.12087912087912088,0.2727272727272727,0.3333333333333333,1.0,,,,,0.10989010989010989,0.7,0.7,1.0,0.6043956043956044,0.36363636363636365,0.38461538461538464,1.0,0.14285714285714285,,,,0.7142857142857143,0.2,1.0,0.0625,,0.125,0.5,0.75,0.5833333333333334,0.8791208791208791,0.36363636363636365,0.5418681318681318,0.5680999999999999,0.50823125,0.010869565217391304,,0.015151515151515152,0.045871559633027525,0.22935779816513763,3.915384615384615,25.64153846153846,0.18067226890756302,1.0,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,0.1111111111111111,,,,,,,,,1.0,1.0,,,,,,True,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,13512.0,225,10.0,436,440,111,59,44.0,876,8.0,15.0,1.0,3.0,2.0,3.0,2.0,5.0,,,6.0,12.0,1.0,1.0,5.0,6.0,3.0,12.0,,1.0,1.0,4.0,10.0,20.0,9.0,24.0,1.0,48.0,511,2.0,6.0,1.0,2.0,1.0,8.0,3.0,5.0,6.0,10.0,24.0,12.0,8.0,27.0,,,12.0,3.0,1.0,1.0,11.0,6.0,17.0,4.0,2.0,8.0,3.0,,40.0,9.0,12.0,11.0,23.0,13.0,36.0,2.0,6.0,3.0,3.0,3.0,1.0,3.0,2.0,,,5.0,15.0,25.0,,4.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,24.0,110,1.0,0.6,0.75,1.0,0.375,0.5,0.6,0.375,0.5,0.3333333333333333,0.6,0.5340909090909091,0.4375,0.8,0.5333333333333333,0.4444444444444444,0.8,0.5454545454545454,0.041666666666666664,0.05,,0.2,0.08333333333333333,10.183299389002036,0.6,0.11224489795918367,0.10619469026548672,0.09375,0.10900473933649289,0.06914893617021277,0.09375,0.0784313725490196,0.14285714285714285,0.08333333333333333,0.1724137931034483,0.08695652173913043,,0.3409090909090909,0.5333333333333333,0.5333333333333333,0.75,0.11363636363636363,0.4,0.5,,,,,,0.2727272727272727,0.5,0.5,1.0,0.2727272727272727,0.25,0.2727272727272727,1.0,0.375,0.3333333333333333,0.125,1.0,0.125,,,0.2,0.6666666666666666,0.4,0.8333333333333334,0.26666666666666666,0.25,0.8863636363636364,0.25,0.5747406976744184,0.5889333333333334,0.5598133333333333,0.022222222222222223,0.047619047619047616,,0.16666666666666666,0.5,2.495,24.591666666666665,0.2545871559633027,,4.0,4.0,,1.0,,1.0,2.0,,1.0,2.0,,,,,,,,,0.043478260869565216,0.02564102564102564,0.07142857142857142,,0.09375,0.15151515151515152,,1.0,,,,,,,,True,,,,
202692,1610612748,Alec Burks,Alec Burks,202692,MIA,51807.0,863,110.0,1718,1718,334,199,186.0,3436,8.0,19.0,1.0,2.0,2.0,4.0,14.0,32.0,5.0,13.0,40.0,100.0,4.0,9.0,4.0,15.0,48.0,107.0,3.0,7.0,9.0,18.0,27.0,64.0,88.0,207.0,38.0,356.0,1895,3.0,7.0,7.0,16.0,7.0,34.0,5.0,13.0,13.0,33.0,64.0,30.0,24.0,252.0,12.0,1.0,106.0,48.0,5.0,4.0,40.0,15.0,55.0,8.0,7.0,25.0,11.0,4.0,125.0,12.0,65.0,39.0,109.0,15.0,124.0,6.0,28.0,21.0,7.0,18.0,6.0,15.0,11.0,,3.0,29.0,24.0,37.0,3.0,43.0,6.0,49.0,3.0,12.0,6.0,7.0,7.0,5.0,2.0,7.0,5.0,64.0,333,,0.5555555555555556,0.6,0.9545454545454546,0.4251207729468599,0.4375,0.3939393939393939,0.42718446601941745,0.421875,0.42857142857142855,0.38461538461538464,0.5867158671586716,0.5869565217391305,0.532608695652174,0.6095890410958904,0.6296296296296297,0.5714285714285714,0.7638376383763837,0.01932367149758454,0.078125,0.10526315789473684,0.09375,0.009345794392523364,16.494312306101346,0.6206896551724138,0.0982367758186398,0.14508928571428573,0.03076923076923077,0.12307692307692308,0.018564356435643563,0.023076923076923078,0.10416666666666667,0.08333333333333333,0.13068181818181818,0.19791666666666666,0.0410958904109589,0.7142857142857143,0.07011070110701106,0.42105263157894735,0.47058823529411764,0.5,0.11808118081180811,0.4375,0.4827586206896552,0.6428571428571429,0.04797047970479705,0.38461538461538464,0.38461538461538464,0.4,0.36900369003690037,0.4,0.41237113402061853,0.975,0.3948339483394834,0.4485981308411215,0.4528301886792453,0.9375,0.08695652173913043,0.5,0.391304347826087,0.4444444444444444,0.30434782608695654,0.42857142857142855,1.0,0.08695652173913043,0.5,0.32608695652173914,0.26666666666666666,0.391304347826087,0.5,0.8339483394833949,0.4528301886792453,0.5482074427480914,0.50916875,0.5318144444444444,0.06315789473684211,0.1643835616438356,0.02830188679245283,0.09550561797752809,0.1797752808988764,8.276562500000002,24.652195121951213,0.19441210710128057,15.0,4.0,3.0,5.0,,,3.0,4.0,,2.0,1.0,,,,,,5.0,,0.125,0.007177033492822967,,0.013392857142857142,,0.046153846153846156,0.09655172413793103,,1.0,1.0,,1.0,0.03,,,,True,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,25289.0,421,81.0,851,852,152,94,83.0,1703,24.0,35.0,1.0,1.0,6.0,8.0,40.0,65.0,6.0,14.0,7.0,17.0,,2.0,1.0,4.0,30.0,72.0,2.0,5.0,5.0,15.0,70.0,114.0,37.0,89.0,58.0,309.0,971,8.0,13.0,2.0,7.0,3.0,25.0,14.0,21.0,6.0,19.0,55.0,48.0,92.0,81.0,30.0,1.0,71.0,30.0,5.0,1.0,35.0,41.0,76.0,25.0,16.0,23.0,12.0,,193.0,5.0,30.0,20.0,52.0,6.0,58.0,1.0,12.0,9.0,3.0,23.0,5.0,10.0,8.0,1.0,13.0,31.0,8.0,12.0,,42.0,,62.0,5.0,21.0,5.0,3.0,2.0,2.0,,2.0,1.0,55.0,152,1.0,0.34285714285714286,0.34782608695652173,0.7297297297297297,0.4157303370786517,0.2857142857142857,0.3157894736842105,0.42045454545454547,0.6140350877192983,0.6153846153846154,0.6666666666666666,0.6182266009852216,0.55,0.575,0.6703539823008849,0.5454545454545454,0.6136363636363636,0.43842364532019706,0.011235955056179775,0.043859649122807015,0.05714285714285714,0.046153846153846156,0.013888888888888888,27.224576271186443,0.7419354838709677,0.09523809523809523,0.14018691588785046,0.02857142857142857,0.1179245283018868,0.01675977653631285,0.03278688524590164,0.12871287128712872,0.13636363636363635,0.14367816091954022,0.125,0.011363636363636364,0.5,0.1724137931034483,0.6857142857142857,0.7272727272727273,0.375,0.32019704433497537,0.6153846153846154,0.6451612903225806,0.325,0.06896551724137931,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.08374384236453201,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.35467980295566504,0.4166666666666667,0.4225352112676056,0.7,0.05,1.0,0.1,,0.25,0.4,1.0,0.2,0.75,0.1,0.25,0.375,0.3333333333333333,0.6108374384236454,0.4225352112676056,0.512844472361809,0.41515500000000005,0.5154725000000001,0.11659192825112108,0.16153846153846155,0.053763440860215055,0.08090614886731391,0.1779935275080906,7.654385964912281,26.213636363636365,0.17861339600470036,9.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,,1.0,1.0,,,,1.0,,3.0,,0.1,0.00546448087431694,,0.010526315789473684,,0.018867924528301886,0.04597701149425287,,,,,1.0,,6.0,,,True,,,,
1631107,1610612748,Nikola Jović,Nikola Jović,1631107,MIA,16792.0,280,18.0,563,556,123,70,63.0,1119,13.0,23.0,2.0,3.0,3.0,6.0,5.0,18.0,2.0,4.0,8.0,20.0,,1.0,4.0,6.0,9.0,34.0,,2.0,3.0,7.0,20.0,45.0,17.0,54.0,19.0,110.0,609,3.0,6.0,,3.0,5.0,11.0,5.0,10.0,7.0,13.0,33.0,26.0,14.0,48.0,3.0,,34.0,9.0,5.0,,27.0,14.0,41.0,7.0,7.0,9.0,17.0,1.0,96.0,4.0,29.0,14.0,46.0,6.0,52.0,1.0,7.0,4.0,3.0,7.0,3.0,5.0,7.0,1.0,2.0,14.0,6.0,14.0,1.0,22.0,2.0,24.0,2.0,11.0,2.0,,1.0,,1.0,1.0,1.0,33.0,122,1.0,0.65,0.7222222222222222,0.9411764705882353,0.3148148148148148,,0.5384615384615384,0.3148148148148148,0.4444444444444444,0.5,0.5,0.4595959595959596,0.3333333333333333,0.6739130434782609,0.5045871559633027,0.5,0.6875,0.5454545454545454,,0.1111111111111111,0.13043478260869565,0.1111111111111111,,19.339622641509433,0.5,0.11290322580645161,0.19463087248322147,0.027586206896551724,0.1575091575091575,0.02158273381294964,0.031578947368421054,0.1044776119402985,0.09523809523809523,0.1891891891891892,0.21052631578947367,0.017543859649122806,1.0,0.23232323232323232,0.5652173913043478,0.65,0.7692307692307693,0.18181818181818182,0.2777777777777778,0.3125,0.4,0.04040404040404041,0.5,0.5,0.5,0.20202020202020202,0.4,0.4,1.0,0.3434343434343434,0.2647058823529412,0.2647058823529412,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.2222222222222222,,,0.2608695652173913,0.5,0.2608695652173913,0.6666666666666666,0.30434782608695654,0.42857142857142855,0.7777777777777778,0.2647058823529412,0.5402843434343435,0.56787,0.51055,0.11926605504587157,0.2037037037037037,0.03636363636363636,0.1,0.3,5.328888888888889,24.93518518518519,0.21847246891651864,2.0,4.0,2.0,3.0,,2.0,,4.0,,2.0,,,,,,,,,0.25,0.015037593984962405,,0.028169014084507043,,0.02,0.1388888888888889,0.5,,,,1.0,,,,,True,,,,
1631170,1610612748,Jaime Jaquez Jr.,Jaime Jaquez Jr.,1631170,MIA,12419.0,207,-12.0,413,425,93,65,42.0,838,15.0,26.0,,2.0,5.0,7.0,11.0,28.0,,2.0,4.0,10.0,1.0,1.0,,2.0,2.0,7.0,,1.0,1.0,2.0,26.0,56.0,6.0,17.0,18.0,88.0,475,3.0,5.0,1.0,2.0,3.0,12.0,6.0,14.0,1.0,4.0,17.0,24.0,28.0,15.0,3.0,1.0,6.0,2.0,4.0,1.0,10.0,14.0,24.0,10.0,4.0,7.0,3.0,,62.0,5.0,10.0,19.0,35.0,11.0,46.0,2.0,11.0,8.0,3.0,11.0,,5.0,4.0,2.0,6.0,15.0,7.0,8.0,,16.0,,21.0,4.0,12.0,,,1.0,1.0,,1.0,,17.0,92,,0.46153846153846156,0.48,0.8333333333333334,0.35294117647058826,0.5,0.25,0.375,0.4642857142857143,0.6,0.42857142857142855,0.4794520547945205,0.6428571428571429,0.4166666666666667,0.5370370370370371,0.6666666666666666,0.4473684210526316,0.2328767123287671,0.058823529411764705,0.07142857142857142,0.11538461538461539,0.03571428571428571,0.14285714285714285,20.77922077922078,0.7333333333333333,0.18095238095238095,0.10416666666666667,0.05555555555555555,0.14427860696517414,0.05641025641025641,0.04,0.1346153846153846,0.14285714285714285,0.125,0.041666666666666664,0.05714285714285714,,0.3561643835616438,0.5769230769230769,0.6521739130434783,0.4666666666666667,0.3835616438356164,0.39285714285714285,0.4074074074074074,0.45454545454545453,0.0273972602739726,,,,0.136986301369863,0.4,0.4,1.0,0.0958904109589041,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857,,0.14285714285714285,1.0,0.14285714285714285,,,0.3888888888888889,0.7142857142857143,0.1111111111111111,,0.1111111111111111,0.5,0.589041095890411,0.3333333333333333,0.5214541666666668,0.50481,0.49841944444444447,0.14814814814814814,0.1875,,0.13636363636363635,0.19318181818181818,5.264285714285714,25.517647058823528,0.22518159806295399,2.0,2.0,6.0,6.0,,2.0,,7.0,,,,,,,1.0,,,,0.5,0.05714285714285714,0.05,0.07547169811320754,,0.075,0.2564102564102564,,1.0,,,,,1.0,,,True,,,,
1641796,1610612748,Pelle Larsson,Pelle Larsson,1641796,MIA,13319.0,222,50.0,437,443,69,54,48.0,880,17.0,23.0,2.0,4.0,1.0,1.0,3.0,8.0,,1.0,6.0,9.0,,,2.0,2.0,4.0,16.0,,,,2.0,20.0,32.0,10.0,25.0,12.0,82.0,498,2.0,5.0,,,2.0,6.0,2.0,2.0,2.0,4.0,12.0,32.0,8.0,30.0,,,16.0,4.0,2.0,,8.0,14.0,22.0,9.0,5.0,5.0,3.0,,58.0,4.0,9.0,10.0,21.0,7.0,28.0,2.0,10.0,7.0,3.0,6.0,1.0,5.0,3.0,,1.0,9.0,12.0,24.0,,17.0,2.0,15.0,2.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,12.0,69,,0.8,0.8421052631578947,1.0,0.4,,0.5,0.4,0.625,0.4,1.0,0.6140350877192983,0.4,0.8333333333333334,0.6507936507936508,0.5,0.8571428571428571,0.43859649122807015,,0.0625,0.08695652173913043,,,14.5748987854251,0.6666666666666666,0.10204081632653061,0.08256880733944955,0.0449438202247191,0.09178743961352658,0.035,0.03333333333333333,0.10869565217391304,0.0625,0.07777777777777778,0.10526315789473684,0.08,1.0,0.40350877192982454,0.7391304347826086,0.8095238095238095,0.8235294117647058,0.14035087719298245,0.375,0.375,0.6666666666666666,0.017543859649122806,,,,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.2807017543859649,0.25,0.25,1.0,0.8,0.5,,,,,,0.16666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.8421052631578947,0.25,0.5896508771929824,0.547025,0.516375,0.11290322580645161,0.16666666666666666,0.038461538461538464,0.07317073170731707,0.14634146341463414,3.290625,24.887999999999998,0.15789473684210525,2.0,2.0,3.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,1.0,,0.15384615384615385,0.02702702702702703,0.024390243902439025,0.017543859649122806,0.07692307692307693,0.06896551724137931,0.1111111111111111,0.5,,,2.0,,,,,,True,,,,
203937,1610612748,Kyle Anderson,Kyle Anderson,203937,MIA,4840.0,81,27.0,165,161,69,39,24.0,326,8.0,13.0,5.0,7.0,2.0,4.0,4.0,10.0,,2.0,,1.0,,,,,,1.0,,,,,12.0,25.0,,2.0,10.0,34.0,162,5.0,8.0,,,1.0,11.0,2.0,9.0,,,12.0,10.0,14.0,,,,1.0,,1.0,,3.0,4.0,7.0,1.0,3.0,2.0,1.0,,18.0,6.0,10.0,5.0,16.0,12.0,28.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,4.0,9.0,,8.0,,12.0,,5.0,,1.0,1.0,,1.0,1.0,1.0,12.0,69,1.0,0.4166666666666667,0.7142857142857143,,,,,,0.48,0.625,0.2222222222222222,0.4444444444444444,0.625,0.2222222222222222,0.5151515151515151,0.6111111111111112,0.42857142857142855,0.07407407407407407,,0.04,,0.1,,17.346938775510203,,0.11627906976744186,0.2564102564102564,0.13043478260869565,0.18292682926829268,0.1411764705882353,0.13333333333333333,0.13333333333333333,0.375,0.25806451612903225,0.25,0.14285714285714285,1.0,0.48148148148148145,0.6153846153846154,0.6153846153846154,0.25,0.37037037037037035,0.4,0.4444444444444444,0.75,0.07407407407407407,,,,0.037037037037037035,,,,0.037037037037037035,,,,0.875,0.7142857142857143,,,,,,0.4444444444444444,0.5,,,,,0.5555555555555556,,0.5217092592592593,0.5355833333333334,0.5624444444444445,0.15625,0.16666666666666666,,0.3235294117647059,0.35294117647058826,5.26,24.85,0.41818181818181815,8.0,10.0,6.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,0.2,0.15384615384615385,0.16666666666666666,0.17647058823529413,,0.125,,,,,,,,,,,True,,,,
