EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DeadBallTurnovers,SecondChanceTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,ThreePtAssists,Arc3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,Corner3Assists,SelfOReb,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyCorner3Frequency,LongMidRangeFGM,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,DefensiveGoaltends,LongMidRangePctAssisted,Travels,AtRimPctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,HeaveAttempts,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Transition Take Fouls,Transition Take Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,1031.0,17,-13.0,36,35,14,13,3,71,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,8,50,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2,2,2,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,14,1.0,0.2,1.0,0.2,0.6666666666666666,1.0,1.0,0.4375,1.25,0.25,0.4444444444444444,1.25,0.3,0.625,30.769230769230766,1.0,0.13333333333333333,0.10526315789473684,0.08333333333333333,0.3333333333333333,1.0,0.375,0.6666666666666666,0.6666666666666666,0.125,0.5,0.25,0.25,1.0,0.5,1.0,0.5,1.0,1.0,0.25,1.0,0.75,1.0,0.25,0.5675375,0.5577,0.49770000000000003,0.1111111111111111,0.25,0.625,0.375,1.8,25.56,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629006,1610612766,Josh Okogie,Josh Okogie,1629006,CHA,572.7,10,,17,18,1,1,3,35,,,,,,,3.0,,1.0,,1.0,,,,1.0,4.0,1.0,4,21,,,1.0,2.0,4.0,,,,,,,3.0,1.0,,,,,,1,2,3,,,,,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1,1.0,0.25,0.5,0.25,,,,0.375,0.75,,0.4,0.6666666666666666,,1.0,21.73913043478261,,0.16666666666666666,0.16666666666666666,,1.0,1.0,,,,0.75,0.25,,,,,,0.5,,,,,,1.0,,0.5733374999999999,0.5352,,0.2,1.0,1.0,,,24.3,0.058823529411764705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1631217,1610612766,Moussa Diabaté,Moussa Diabaté,1631217,CHA,2926.1,49,6.0,100,99,57,43,15,199,8.0,11.0,1.0,2.0,6.0,9.0,,,2.0,,,1.0,11.0,17.0,,2.0,6.0,28,105,1.0,3.0,,,2.0,7.0,12.0,1.0,4.0,18.0,6.0,,2.0,,1.0,1.0,,2.0,4,12,17,1.0,,1.0,2.0,,1.0,4.0,,5.0,9.0,5.0,2.0,1.0,2.0,2.0,18.0,57,,,,,0.6470588235294118,0.3333333333333333,0.5833333333333334,0.5789473684210527,0.3333333333333333,0.5384615384615384,0.6086956521739131,0.3333333333333333,0.6,0.10526315789473684,20.833333333333336,0.5,0.14285714285714285,0.24,0.16,,1.0,0.5789473684210527,0.7272727272727273,0.7272727272727273,,0.10526315789473684,,,,0.6666666666666666,0.5,,,,0.6923076923076923,0.6666666666666666,0.07692307692307693,0.6842105263157895,,0.5659131578947368,0.6237999999999999,0.5936269230769231,0.21739130434782608,0.23809523809523808,0.07142857142857142,0.6428571428571429,3.9,27.5,0.57,,,,,2.0,8.0,5.0,2.0,2.0,0.36363636363636365,0.09523809523809523,0.12195121951219512,,0.3333333333333333,,,,,,,3.0,6.0,16.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.8,0.11764705882352941,0.3333333333333333,0.15,0.14285714285714285,0.08333333333333333,1.0,0.13333333333333333,0.2727272727272727,0.6,0.75,0.3157894736842105,0.5,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1631301,1610612766,Jaylen Sims,Jaylen Sims,1631301,CHA,6708.1,112,-47.0,232,231,99,76,28,463,4.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,12.0,,1.0,6.0,6.0,13.0,6.0,15.0,12.0,42,283,1.0,1.0,,1.0,2.0,1.0,3.0,6.0,7.0,21.0,4.0,15.0,12.0,5.0,6.0,12.0,3.0,30.0,2,3,6,3.0,1.0,2.0,8.0,5.0,3.0,10.0,,11.0,15.0,6.0,1.0,1.0,1.0,1.0,21.0,99,0.8333333333333334,0.4,,0.4,0.46153846153846156,1.0,0.3333333333333333,0.5357142857142857,0.5,0.7777777777777778,0.6,0.5,0.8076923076923077,0.5357142857142857,16.10486891385768,0.375,0.03076923076923077,0.027777777777777776,0.019230769230769232,0.07692307692307693,1.0,0.17857142857142858,0.8,0.8,0.10714285714285714,0.42857142857142855,0.4166666666666667,0.45454545454545453,0.8,0.5,1.0,0.5,,,0.1111111111111111,1.0,0.6666666666666666,0.7142857142857143,0.4166666666666667,0.5169196428571428,0.4236,0.5141333333333333,0.2,0.3157894736842105,0.047619047619047616,0.5,5.546153846153846,25.833333333333325,0.4267241379310345,1.0,,,,1.0,1.0,3.0,3.0,2.0,0.023255813953488372,0.017543859649122806,0.028846153846153848,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,7.0,8.0,,,3.0,2.0,5.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.0425531914893617,0.13333333333333333,,,0.023809523809523808,,,0.75,0.25,0.2857142857142857,0.2857142857142857,0.5,1.0,4.0,4.0,3.0,1.0,6.0,6.0,1.0,4.0,1.0,1.0,1.0,0.6666666666666666,0.06666666666666667,0.08333333333333333,0.03571428571428571,1.0,0.6666666666666666,0.0625,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1642275,1610612766,Tidjane Salaün,Tidjane Salaün,1642275,CHA,4118.1,69,-20.0,145,142,69,57,16,287,3.0,5.0,,,2.0,3.0,2.0,5.0,11.0,,,4.0,3.0,8.0,5.0,13.0,8.0,29,177,,,,1.0,2.0,2.0,5.0,5.0,7.0,14.0,2.0,15.0,11.0,5.0,3.0,6.0,,15.0,7,12,14,1.0,1.0,,2.0,,2.0,7.0,,7.0,11.0,5.0,,,,,14.0,69,1.0,0.38461538461538464,,0.38461538461538464,0.375,,0.4,0.5,,0.35,0.5576923076923077,0.5,0.5,0.6190476190476191,16.96969696969697,0.5,0.18421052631578946,0.19672131147540983,0.2,0.125,,0.23809523809523808,0.6,0.6,0.09523809523809523,0.5238095238095238,0.45454545454545453,0.45454545454545453,1.0,,,,,,0.3,0.6666666666666666,0.4,0.8571428571428571,0.45454545454545453,0.538402380952381,0.60585,0.56318,0.2,0.4166666666666667,0.06896551724137931,0.4827586206896552,4.1625,26.046153846153842,0.47586206896551725,,,1.0,2.0,1.0,5.0,2.0,,,0.21739130434782608,0.03225806451612903,0.03636363636363636,,0.2857142857142857,,,,1.0,,,,3.0,4.0,,,3.0,1.0,1.0,,,1.0,,3.0,0.6666666666666666,0.6666666666666666,,,0.041666666666666664,,0.06666666666666667,,0.04,0.1,0.3333333333333333,0.6666666666666666,0.14285714285714285,,,,,1.0,1.0,,,3.0,2.0,,1.0,,1.0,,0.2,,,,,0.25,,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629610,1610612766,DaQuan Jeffries,DaQuan Jeffries,1629610,CHA,2527.0,42,-11.0,83,83,29,10,10,166,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,6.0,6.0,1.0,7.0,4.0,19,102,2.0,2.0,,,6.0,2.0,2.0,,4.0,8.0,6.0,3.0,5.0,1.0,2.0,3.0,2.0,7.0,1,5,8,1.0,1.0,,2.0,,2.0,2.0,,5.0,5.0,2.0,,,,,8.0,29,1.0,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,0.5769230769230769,1.0,1.0,0.6333333333333333,1.0,1.0,0.5384615384615384,17.894736842105264,0.5,0.05,0.10810810810810811,0.058823529411764705,,,0.3076923076923077,1.0,1.0,0.15384615384615385,0.38461538461538464,0.2,0.2,1.0,1.0,1.0,,,,0.5,1.0,,0.8461538461538461,0.2,0.5613576923076923,0.6898,0.61125,0.14285714285714285,0.2857142857142857,0.3157894736842105,0.42105263157894735,7.25,25.485714285714284,0.3493975903614458,,,,2.0,1.0,3.0,3.0,1.0,1.0,0.17647058823529413,0.041666666666666664,0.05263157894736842,,0.25,,,,,,,,,6.0,2.0,,,1.0,1.0,,,1.0,,,0.5,0.6,,,0.07142857142857142,0.2,,,0.05,,0.3333333333333333,0.75,,,,,2.0,,,,,1.0,1.0,,,,,,,,,0.15384615384615385,0.5,,,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,0.5,0.16666666666666666,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,
1631109,1610612766,Mark Williams,Mark Williams,1631109,CHA,1207.0,20,-7.0,41,40,13,9,4,81,3.0,3.0,,,2.0,2.0,,,1.0,,,1.0,4.0,6.0,,1.0,2.0,10,50,,1.0,,,,3.0,3.0,1.0,1.0,7.0,2.0,,1.0,,1.0,2.0,,5.0,6,7,8,1.0,,1.0,2.0,1.0,3.0,5.0,,2.0,3.0,2.0,,,,,7.0,13,,,,,0.6666666666666666,,1.0,0.5714285714285714,,0.75,0.625,,0.875,0.14285714285714285,21.73913043478261,0.5,0.4,0.35,0.42857142857142855,,,0.42857142857142855,1.0,1.0,,0.14285714285714285,,,,,,,,,0.5,1.0,0.25,0.5714285714285714,,0.5816,,0.6631750000000001,0.25,0.2857142857142857,,0.7,3.766666666666667,26.0,0.3170731707317073,,,,,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05555555555555555,0.5,,,,,,,,1.0,3.0,6.0,,1.0,,,1.0,1.0,,1.0,,1.0,0.75,0.75,0.16666666666666666,0.3333333333333333,,,,,,0.3333333333333333,,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,
203552,1610612766,Seth Curry,Seth Curry,203552,CHA,1147.0,19,-4.0,36,36,9,13,3,72,,1.0,,,,,1.0,3.0,5.0,1.0,1.0,,2.0,4.0,4.0,6.0,2.0,18,47,,,1.0,1.0,3.0,,1.0,,,,2.0,12.0,5.0,3.0,,1.0,,3.0,1,2,2,1.0,,1.0,1.0,1.0,,,,1.0,3.0,,,,,,,9,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,,,0.8,1.5,,0.8181818181818182,1.5,,0.6,30.0,1.0,0.09090909090909091,0.1111111111111111,0.1111111111111111,,,0.1,,,0.1,0.5,0.6,0.6,1.0,,,1.0,1.0,1.0,,,,0.7,0.6,0.488195,0.5418,0.4458,0.09090909090909091,,0.16666666666666666,,13.7,25.283333333333335,0.25,1.0,,,,,1.0,,,,0.14285714285714285,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,0.5,0.5,,,,,,,,,0.25,,,,,,3.0,,,,,1.0,1.0,,,,,1.0,,,,0.3,,,0.14285714285714285,,,,,,,,2.0,,,,,,,0.6666666666666666,0.6666666666666666,,,0.5,,,,,True,,,,,,,,,,,,,,,,,
201959,1610612766,Taj Gibson,Taj Gibson,201959,CHA,2375.0,40,-25.0,83,80,42,41,9,163,1.0,5.0,,1.0,,4.0,,,,,,,3.0,9.0,,,1.0,7,104,,1.0,,,1.0,,4.0,,1.0,1.0,,,,,,,,,4,10,13,1.0,1.0,,2.0,1.0,4.0,6.0,,4.0,4.0,,2.0,,2.0,1.0,1.0,42,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3181818181818182,0.25,0.08333333333333333,,13.978494623655914,0.5,0.15384615384615385,0.15384615384615385,0.23529411764705882,,0.5,0.5555555555555556,0.2,0.25,,,,,,1.0,,,,,1.0,,,0.5555555555555556,,0.5914111111111112,,0.7247750000000001,,,0.14285714285714285,0.14285714285714285,4.966666666666666,,0.5060240963855421,,,,1.0,2.0,2.0,3.0,,,0.15384615384615385,0.09523809523809523,0.08571428571428572,,,,,,,,,2.0,4.0,6.0,,1.0,,1.0,1.0,,,,2.0,,1.0,1.0,0.1111111111111111,,0.07142857142857142,,0.125,,0.11764705882352941,0.14285714285714285,0.5,1.0,0.4444444444444444,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,4.0,,2.0,1.0,,,,,,,1.0,0.2,,,True,,,,,,,,,,,,,,,,,
1641733,1610612766,Nick Smith Jr.,Nick Smith Jr.,1641733,CHA,1245.0,21,-16.0,47,45,35,16,4,92,1.0,1.0,,,1.0,1.0,,1.0,4.0,,,2.0,2.0,3.0,1.0,4.0,6.0,13,66,,,,,,2.0,3.0,2.0,2.0,6.0,4.0,3.0,4.0,1.0,2.0,5.0,1.0,13.0,3,4,4,1.0,1.0,,1.0,1.0,,3.0,,3.0,6.0,2.0,,,,,6.0,35,1.0,0.25,,0.25,0.6666666666666666,,0.6666666666666666,0.5,,0.4,0.65,,0.5,0.5714285714285714,21.153846153846153,1.0,0.3333333333333333,0.2222222222222222,0.375,,,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.25,0.25,1.0,,,,,,0.2,1.0,0.4,0.7142857142857143,0.25,0.5202214285714285,,0.54054,0.2222222222222222,0.4,,0.46153846153846156,8.333333333333332,27.500000000000004,0.7446808510638298,,,,,,1.0,,,,0.1111111111111111,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,0.16666666666666666,,,0.14285714285714285,1.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,0.14285714285714285,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
