EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Transition Take Fouls,on,Transition Take Fouls Drawn,Charge Fouls Drawn,Clear Path Fouls
1626145,1610612756,Tyus Jones,Tyus Jones,1626145,PHX,43298.0,722,8,1412,1426,120.0,185,179.0,2838,14.0,20.0,2.0,2.0,2.0,2.0,21.0,56.0,6.0,17.0,20.0,42.0,3.0,3.0,1.0,2.0,33.0,87.0,3.0,13.0,2.0,9.0,41.0,93.0,53.0,129.0,15.0,256.0,1628,4.0,4.0,6.0,16.0,26.0,2.0,4.0,3.0,11.0,5.0,18.0,40.0,42.0,132.0,27.0,4.0,87.0,33.0,6.0,4.0,85.0,63.0,148.0,45.0,18.0,30.0,48.0,7.0,359.0,10.0,7.0,25.0,21.0,5.0,51.0,17.0,68.0,5.0,23.0,12.0,11.0,19.0,5.0,18.0,9.0,1.0,1.0,28.0,2.0,1.0,8.0,17.0,24.0,2.0,2.0,17.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,18.0,120.0,1.0,2.0,0.4878048780487805,0.5128205128205128,0.8301886792452831,0.4108527131782946,0.375,0.2727272727272727,0.4108527131782946,0.44086021505376344,1.0,0.5,0.5427927927927928,0.65,0.43333333333333335,0.5565217391304348,0.65,0.5,0.581081081081081,0.031007751937984496,0.06451612903225806,0.1,0.07142857142857142,0.07142857142857142,0.011494252873563218,15.985130111524162,0.6785714285714286,0.1724137931034483,0.058011049723756904,0.021406727828746176,0.06906077348066299,0.02710027100271003,0.06353591160220995,0.02442528735632184,0.013888888888888888,0.022099447513812154,0.02702702702702703,0.029661016949152543,0.022556390977443608,0.03571428571428571,0.08108108108108109,0.03076923076923077,0.061855670103092786,0.09859154929577464,0.042735042735042736,0.6666666666666666,0.09009009009009009,0.7,0.7777777777777778,0.5,0.25225225225225223,0.375,0.40384615384615385,0.38095238095238093,0.07657657657657657,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.1891891891891892,0.47619047619047616,0.5128205128205128,0.95,0.3918918918918919,0.3793103448275862,0.38372093023255816,0.7575757575757576,0.1,1.0,0.15,1.0,0.6666666666666666,0.65,0.23076923076923078,1.0,0.13333333333333333,1.0,0.13333333333333333,0.5,0.6,0.2222222222222222,0.6711711711711712,0.3793103448275862,0.5264880630630631,0.56873125,0.52906,0.02643171806167401,0.05102040816326531,0.007751937984496124,0.1015625,0.0703125,9.107526881720428,25.335658914728683,0.08498583569405099,,,,,,,,,,,,,,,,,,,,,True,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,61449.0,1024,-95,2015,2041,209.0,342,262.0,4056,49.0,70.0,4.0,7.0,7.0,12.0,78.0,161.0,51.0,104.0,8.0,19.0,2.0,5.0,,1.0,59.0,176.0,5.0,14.0,2.0,15.0,178.0,335.0,67.0,195.0,185.0,742.0,2436,18.0,34.0,7.0,19.0,67.0,12.0,34.0,2.0,16.0,43.0,73.0,150.0,206.0,147.0,54.0,8.0,176.0,59.0,23.0,,92.0,116.0,208.0,70.0,46.0,41.0,39.0,12.0,532.0,19.0,12.0,47.0,47.0,,94.0,31.0,125.0,13.0,33.0,19.0,14.0,54.0,11.0,34.0,25.0,20.0,1.0,79.0,6.0,9.0,18.0,51.0,167.0,6.0,8.0,207.0,2.0,77.0,12.0,15.0,4.0,2.0,2.0,,6.0,4.0,68.0,204.0,3.0,12.0,0.42134831460674155,0.43103448275862066,0.7313432835820896,0.3435897435897436,0.3684210526315789,0.125,0.3435897435897436,0.5313432835820896,0.5294117647058824,0.35294117647058826,0.5254716981132076,0.5377358490566038,0.3,0.5975609756097561,0.5892857142857143,0.49324324324324326,0.36792452830188677,,0.06865671641791045,0.08571428571428572,0.08074534161490683,,,29.978401727861772,0.6835443037974683,,0.0912621359223301,0.02494802494802495,0.09343936381709742,0.036328871892925434,0.09233791748526522,0.030876494023904383,0.045871559633027525,0.02197802197802198,0.010101010101010102,0.039660056657223795,0.029411764705882353,0.09523809523809523,0.07480314960629922,0.12903225806451613,0.08854166666666667,0.1092436974789916,0.05058365758754864,0.6666666666666666,0.1320754716981132,0.7,0.765625,0.5102040816326531,0.30377358490566037,0.484472049689441,0.527027027027027,0.3717948717948718,0.19622641509433963,0.49038461538461536,0.51,0.4117647058823529,0.035849056603773584,0.42105263157894735,0.42105263157894735,0.875,0.3320754716981132,0.3352272727272727,0.3352272727272727,0.711864406779661,0.1320754716981132,0.5714285714285714,0.09433962264150944,0.4,1.0,0.2641509433962264,0.35714285714285715,1.0,0.24,0.5833333333333334,0.02,,0.3,0.13333333333333333,0.5,0.3352272727272727,0.5040683018867926,0.5163788461538462,0.488523,0.14691151919866444,0.1949367088607595,0.05392156862745098,0.09029649595687332,0.09838274932614555,10.296716417910451,26.025641025641026,0.10372208436724566,10.0,5.0,2.0,2.0,3.0,3.0,17.0,8.0,4.0,1.0,0.038461538461538464,0.5,,,,,,,,,True,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,20126.0,335,-199,663,711,142.0,228,78.0,1374,4.0,13.0,2.0,4.0,1.0,3.0,2.0,9.0,,,6.0,23.0,,1.0,1.0,3.0,25.0,71.0,2.0,10.0,3.0,11.0,6.0,22.0,31.0,94.0,4.0,109.0,896,2.0,5.0,2.0,11.0,10.0,1.0,3.0,4.0,14.0,2.0,16.0,6.0,6.0,93.0,,2.0,70.0,25.0,4.0,,15.0,8.0,23.0,4.0,4.0,7.0,4.0,4.0,54.0,4.0,4.0,20.0,27.0,8.0,55.0,10.0,65.0,4.0,11.0,9.0,2.0,4.0,2.0,2.0,2.0,2.0,,6.0,1.0,,22.0,29.0,5.0,,,8.0,,3.0,,1.0,8.0,,,6.0,8.0,5.0,14.0,138.0,1.0,,0.5,0.6,1.0,0.32978723404255317,0.18181818181818182,0.2857142857142857,0.3333333333333333,0.2727272727272727,0.4,0.3333333333333333,0.4525862068965517,0.3125,0.4117647058823529,0.45416666666666666,0.3125,0.4444444444444444,0.8103448275862069,,0.18181818181818182,0.23076923076923078,0.1111111111111111,,,16.666666666666668,0.6666666666666666,0.42105263157894735,0.1588235294117647,0.025806451612903226,0.1388888888888889,0.02127659574468085,0.14968152866242038,0.023323615160349854,0.05263157894736842,0.02247191011235955,,0.031746031746031744,,0.1346153846153846,0.12195121951219512,0.2777777777777778,0.15,0.08333333333333333,0.0547945205479452,0.625,0.11206896551724138,0.3076923076923077,0.4,0.25,0.07758620689655173,0.2222222222222222,0.25,1.0,,,,,0.19827586206896552,0.2608695652173913,0.2608695652173913,1.0,0.6120689655172413,0.352112676056338,0.352112676056338,1.0,0.25,0.5,0.0625,,,0.625,0.2,1.0,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.6470588235294118,0.2727272727272727,0.9224137931034483,0.35714285714285715,0.5485605263157894,0.5547150000000001,0.5745531250000001,0.025210084033613446,0.12,,0.09174311926605505,0.14678899082568808,4.827272727272726,26.079787234042552,0.21417797888386123,,,,,,,,,1.0,,,,1.0,2.0,1.0,0.07142857142857142,,,,,True,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,22911.0,382,-35,769,779,158.0,179,106.0,1548,13.0,19.0,,,2.0,3.0,7.0,21.0,,,11.0,27.0,2.0,3.0,3.0,6.0,20.0,69.0,2.0,7.0,2.0,6.0,20.0,40.0,31.0,96.0,24.0,157.0,937,,3.0,4.0,10.0,14.0,3.0,7.0,5.0,12.0,2.0,23.0,30.0,10.0,84.0,9.0,,69.0,20.0,3.0,,17.0,14.0,31.0,6.0,8.0,7.0,6.0,4.0,76.0,10.0,4.0,23.0,19.0,3.0,45.0,14.0,59.0,,14.0,8.0,6.0,10.0,1.0,7.0,6.0,3.0,,16.0,1.0,2.0,15.0,25.0,24.0,,2.0,26.0,,13.0,,1.0,7.0,,,4.0,7.0,3.0,23.0,154.0,1.0,1.0,0.75,0.75,0.9032258064516129,0.3229166666666667,0.4,0.4166666666666667,0.3229166666666667,0.5,,0.42857142857142855,0.4889705882352941,0.46153846153846156,0.5526315789473685,0.5304054054054054,0.5,0.575,0.7058823529411765,,0.075,0.10526315789473684,0.047619047619047616,,,18.303571428571427,0.625,0.16666666666666666,0.10106382978723404,0.023255813953488372,0.13450292397660818,0.04878048780487805,0.116991643454039,0.03713527851458886,0.02631578947368421,0.019230769230769232,0.03333333333333333,0.0425531914893617,0.0625,0.1,0.12871287128712872,,0.12949640287769784,0.15625,,0.42857142857142855,0.13970588235294118,0.6842105263157895,0.7647058823529411,0.7692307692307693,0.15441176470588236,0.3333333333333333,0.35,0.7142857142857143,,,,,0.19852941176470587,0.4074074074074074,0.4074074074074074,1.0,0.5073529411764706,0.2898550724637681,0.2898550724637681,0.85,,,0.23076923076923078,0.6666666666666666,1.0,0.5384615384615384,0.2857142857142857,1.0,0.15789473684210525,0.6666666666666666,0.3157894736842105,0.5,0.3157894736842105,0.3333333333333333,0.8455882352941176,0.2898550724637681,0.5355577205882354,0.5374142857142857,0.509571052631579,0.08843537414965986,0.2549019607843137,,0.08917197452229299,0.1464968152866242,5.6675,25.897916666666664,0.20546163849154747,2.0,2.0,,,,2.0,2.0,,3.0,,,,,,,,,,,,True,,,
1642346,1610612756,Ryan Dunn,Ryan Dunn,1642346,PHX,84612.0,1410,-169,2778,2837,407.0,567,358.0,5615,70.0,98.0,17.0,33.0,8.0,11.0,49.0,102.0,4.0,13.0,51.0,154.0,7.0,15.0,5.0,16.0,31.0,110.0,3.0,11.0,5.0,23.0,123.0,213.0,82.0,264.0,19.0,511.0,3351,25.0,52.0,10.0,26.0,84.0,12.0,22.0,10.0,39.0,2.0,56.0,184.0,62.0,246.0,,40.0,110.0,31.0,19.0,2.0,25.0,32.0,57.0,18.0,14.0,13.0,10.0,2.0,146.0,51.0,39.0,100.0,62.0,13.0,175.0,92.0,267.0,11.0,44.0,27.0,17.0,21.0,4.0,14.0,19.0,7.0,,40.0,6.0,3.0,93.0,162.0,28.0,,3.0,39.0,,18.0,1.0,1.0,37.0,3.0,2.0,17.0,40.0,21.0,55.0,401.0,16.0,,0.7479674796747967,0.8932038834951457,1.0,0.3106060606060606,0.38461538461538464,0.2564102564102564,0.3106060606060606,0.5774647887323944,0.4807692307692308,0.5454545454545454,0.5157232704402516,0.5128205128205128,0.4426229508196721,0.5161616161616162,0.525,0.4444444444444444,0.5534591194968553,0.007575757575757576,0.0892018779342723,0.08163265306122448,0.10784313725490197,0.006493506493506494,0.00909090909090909,16.776418940106616,0.525,0.20634920634920634,0.08946608946608947,0.05972434915773354,0.1430615164520744,0.07213578500707214,0.11637931034482758,0.0661764705882353,0.04861111111111111,0.055408970976253295,0.08461538461538462,0.08902691511387163,0.03571428571428571,0.08071748878923767,0.08746355685131195,0.11023622047244094,0.14828209764918626,0.1232876712328767,0.044897959183673466,0.525,0.20545073375262055,0.7142857142857143,0.7777777777777778,0.6857142857142857,0.2138364779874214,0.4803921568627451,0.5384615384615384,0.8367346938775511,0.027253668763102725,0.3076923076923077,0.3076923076923077,0.75,0.3228511530398323,0.33116883116883117,0.3333333333333333,1.0,0.23060796645702306,0.2818181818181818,0.28440366972477066,1.0,0.4230769230769231,0.5151515151515151,0.19230769230769232,0.4666666666666667,1.0,0.14102564102564102,0.2727272727272727,1.0,0.18032786885245902,0.7272727272727273,0.26229508196721313,0.3125,0.3770491803278688,0.21739130434782608,0.7589098532494759,0.2818181818181818,0.5493045073375268,0.5230549999999999,0.5361540983606555,0.038461538461538464,0.07860262008733625,0.0037735849056603774,0.1643835616438356,0.1095890410958904,5.593427230046947,24.372348484848487,0.14650827933765298,4.0,5.0,3.0,3.0,5.0,4.0,2.0,,19.0,,,0.11764705882352941,,2.0,1.0,0.028169014084507043,1.0,4.0,,,True,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,6106.0,102,-39,198,207,47.0,51,31.0,405,7.0,14.0,4.0,5.0,1.0,3.0,2.0,9.0,1.0,1.0,3.0,7.0,,,,,2.0,6.0,,1.0,2.0,5.0,10.0,24.0,5.0,13.0,9.0,44.0,253,4.0,6.0,,1.0,11.0,1.0,6.0,2.0,5.0,1.0,9.0,16.0,4.0,15.0,,4.0,6.0,2.0,6.0,,5.0,1.0,6.0,1.0,,4.0,1.0,,13.0,5.0,2.0,6.0,4.0,1.0,11.0,8.0,19.0,,5.0,3.0,2.0,3.0,,2.0,3.0,1.0,1.0,6.0,2.0,1.0,6.0,11.0,13.0,1.0,3.0,13.0,,6.0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,9.0,46.0,2.0,1.0,0.8,1.0,1.0,0.38461538461538464,,0.4,0.38461538461538464,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.47297297297297297,0.5714285714285714,0.36363636363636365,0.5116279069767442,0.6111111111111112,0.375,0.35135135135135137,,0.25,0.14285714285714285,0.4444444444444444,,,20.502092050209203,0.5,0.3333333333333333,0.1,0.038461538461538464,0.10526315789473684,0.10416666666666667,0.10309278350515463,0.07,0.08333333333333333,0.02631578947368421,,0.11764705882352941,0.07142857142857142,0.14285714285714285,0.05,0.16666666666666666,0.10869565217391304,0.09090909090909091,,0.3333333333333333,0.3783783783783784,0.5,0.5833333333333334,0.7142857142857143,0.24324324324324326,0.2222222222222222,0.4,1.0,0.02702702702702703,1.0,1.0,1.0,0.1891891891891892,0.42857142857142855,0.42857142857142855,1.0,0.16216216216216217,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.8,,,,0.14285714285714285,,,0.2727272727272727,0.3333333333333333,,,0.45454545454545453,0.4,0.7297297297297297,0.3333333333333333,0.5501405405405406,0.52545,0.5012045454545455,0.14285714285714285,0.20689655172413793,,0.25,0.20454545454545456,3.8458333333333337,24.546153846153842,0.23737373737373738,3.0,1.0,1.0,,1.0,,1.0,,1.0,,,0.5,,1.0,,0.1111111111111111,,,,,True,,,
1630208,1610612756,Nick Richards,Nick Richards,1630208,PHX,18148.0,302,-42,582,584,45.0,83,90.0,1166,31.0,44.0,16.0,20.0,2.0,3.0,15.0,37.0,3.0,6.0,,,,,,,,,,,,,49.0,87.0,,,17.0,115.0,742,20.0,27.0,,,43.0,6.0,7.0,,,2.0,14.0,58.0,40.0,,,34.0,,,12.0,,4.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,20.0,18.0,26.0,35.0,25.0,1.0,61.0,45.0,106.0,,2.0,1.0,1.0,7.0,4.0,4.0,13.0,3.0,,20.0,3.0,2.0,18.0,34.0,21.0,5.0,2.0,25.0,,13.0,,1.0,10.0,,,7.0,10.0,6.0,14.0,45.0,,1.0,0.5918367346938775,0.90625,,,,,,0.5632183908045977,0.7407407407407407,0.8571428571428571,0.5632183908045977,0.7407407407407407,0.8571428571428571,0.5867346938775511,0.7413793103448276,0.875,,,0.13793103448275862,0.13636363636363635,0.16216216216216217,,,17.151162790697676,0.35,0.1111111111111111,0.18248175182481752,0.1780821917808219,0.24305555555555555,0.12857142857142856,0.21352313167259787,0.15384615384615385,0.14705882352941177,0.21686746987951808,0.10344827586206896,0.15463917525773196,0.06976744186046512,0.225,0.19696969696969696,0.0967741935483871,0.24,0.25,,0.6,0.5057471264367817,0.7045454545454546,0.8157894736842105,0.4838709677419355,0.42528735632183906,0.40540540540540543,0.4838709677419355,0.7333333333333333,0.06896551724137931,0.5,0.5,1.0,,,,,,,,,0.7407407407407407,0.8,,,,,,,0.42857142857142855,0.6666666666666666,,,,,0.5057471264367817,,0.5285379310344828,0.5530444444444443,0.5143142857142857,0.13402061855670103,0.13402061855670103,,0.3739130434782609,0.12173913043478261,5.357471264367816,,0.07731958762886598,3.0,2.0,,,3.0,7.0,3.0,,3.0,1.0,,0.0625,,1.0,,0.07692307692307693,,,,,True,,,
1642345,1610612756,Oso Ighodaro,Oso Ighodaro,1642345,PHX,24586.0,410,-75,782,827,126.0,216,104.0,1609,25.0,31.0,11.0,13.0,4.0,5.0,19.0,39.0,2.0,2.0,,,,,,,,1.0,,,,1.0,46.0,72.0,,1.0,7.0,99.0,954,14.0,21.0,,,28.0,6.0,7.0,,1.0,1.0,13.0,72.0,20.0,,,10.0,1.0,,4.0,,23.0,7.0,30.0,3.0,4.0,14.0,4.0,5.0,67.0,19.0,18.0,29.0,24.0,1.0,54.0,37.0,91.0,3.0,13.0,7.0,6.0,5.0,2.0,2.0,6.0,3.0,,11.0,1.0,3.0,27.0,41.0,19.0,2.0,1.0,17.0,,8.0,,1.0,12.0,,,5.0,12.0,8.0,13.0,124.0,1.0,1.0,0.782608695652174,0.8780487804878049,,,,,,0.6388888888888888,0.6666666666666666,0.8571428571428571,0.6301369863013698,0.6666666666666666,0.75,0.6111111111111112,0.6666666666666666,0.65,0.0136986301369863,,0.05555555555555555,0.03225806451612903,0.07692307692307693,,,10.18826135105205,0.45454545454545453,0.047619047619047616,0.12371134020618557,0.09183673469387756,0.15846994535519127,0.09405940594059406,0.14058355437665782,0.09296482412060302,0.16216216216216217,0.08064516129032258,0.05714285714285714,0.07246376811594203,0.140625,0.16,0.10714285714285714,0.08571428571428572,0.16993464052287582,0.1,0.13043478260869565,0.6666666666666666,0.4246575342465753,0.8064516129032258,0.8333333333333334,0.72,0.5342465753424658,0.48717948717948717,0.5277777777777778,0.8947368421052632,0.0273972602739726,1.0,1.0,0.5,,,,,0.0136986301369863,,,,0.6190476190476191,0.8461538461538461,,,,,,,0.625,0.8,,,0.125,,0.4383561643835616,,0.5303458904109589,0.573490909090909,0.57595625,0.1,0.10126582278481013,,0.2828282828282828,0.13131313131313133,5.951388888888889,27.9,0.16112531969309463,,1.0,,,3.0,2.0,1.0,,7.0,2.0,,0.5454545454545454,,,,,,,1.0,,True,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,41056.0,684,-94,1366,1400,214.0,284,165.0,2766,19.0,28.0,1.0,2.0,3.0,5.0,83.0,147.0,31.0,61.0,12.0,26.0,1.0,3.0,2.0,4.0,37.0,89.0,9.0,19.0,6.0,12.0,133.0,236.0,49.0,115.0,78.0,491.0,1667,12.0,15.0,10.0,22.0,57.0,27.0,42.0,8.0,16.0,15.0,93.0,120.0,146.0,129.0,18.0,8.0,89.0,37.0,11.0,,55.0,25.0,80.0,15.0,10.0,31.0,21.0,3.0,185.0,8.0,5.0,56.0,53.0,8.0,117.0,13.0,130.0,4.0,13.0,11.0,2.0,41.0,8.0,24.0,24.0,17.0,,65.0,5.0,8.0,22.0,41.0,92.0,5.0,,95.0,1.0,47.0,1.0,4.0,26.0,3.0,2.0,18.0,29.0,16.0,93.0,208.0,4.0,4.0,0.45112781954887216,0.46511627906976744,0.8775510204081632,0.4260869565217391,0.45454545454545453,0.5,0.4260869565217391,0.5635593220338984,0.8,0.6428571428571429,0.5883190883190883,0.7297297297297297,0.6724137931034483,0.6269230769230769,0.75,0.7153846153846154,0.32763532763532766,,0.046610169491525424,0.07142857142857142,0.05442176870748299,,,29.392764857881136,0.6307692307692307,0.2222222222222222,0.15542521994134897,0.01567398119122257,0.14775725593667546,0.026936026936026935,0.15138888888888888,0.021103896103896104,0.014705882352941176,0.02197802197802198,,0.024390243902439025,0.03260869565217391,0.13157894736842105,0.15789473684210525,0.19642857142857142,0.1541095890410959,0.12643678160919541,0.025806451612903226,0.5517241379310345,0.07977207977207977,0.6785714285714286,0.7307692307692307,0.7368421052631579,0.4188034188034188,0.564625850340136,0.5971223021582733,0.3614457831325301,0.1737891737891738,0.5081967213114754,0.5166666666666667,0.5161290322580645,0.07407407407407407,0.46153846153846156,0.46153846153846156,1.0,0.2535612535612536,0.4157303370786517,0.4157303370786517,0.8378378378378378,0.05405405405405406,0.5,0.08108108108108109,0.3333333333333333,1.0,0.5135135135135135,0.47368421052631576,1.0,0.08620689655172414,0.6,0.06896551724137931,0.5,0.20689655172413793,0.5,0.4074074074074074,0.4157303370786517,0.4885143874643875,0.5127282608695652,0.45773620689655165,0.12435233160621761,0.17343173431734318,0.008695652173913044,0.11608961303462322,0.1894093686354379,10.812711864406785,25.643478260869568,0.15666178623718888,3.0,6.0,2.0,1.0,4.0,5.0,12.0,2.0,7.0,,0.01639344262295082,1.0,,,1.0,,1.0,,,,True,,,
203078,1610612756,Bradley Beal,Bradley Beal,203078,PHX,27186.0,453,-73,906,930,145.0,183,99.0,1836,25.0,35.0,1.0,2.0,8.0,12.0,37.0,61.0,11.0,28.0,12.0,24.0,4.0,5.0,,4.0,23.0,62.0,4.0,7.0,3.0,9.0,73.0,124.0,35.0,86.0,19.0,270.0,1087,9.0,11.0,8.0,12.0,42.0,14.0,23.0,3.0,13.0,5.0,42.0,74.0,72.0,99.0,6.0,6.0,62.0,23.0,4.0,,27.0,21.0,48.0,12.0,9.0,14.0,7.0,6.0,117.0,1.0,7.0,20.0,21.0,,41.0,8.0,49.0,4.0,18.0,12.0,6.0,13.0,3.0,10.0,6.0,3.0,,19.0,1.0,1.0,18.0,28.0,22.0,1.0,2.0,27.0,,13.0,,2.0,11.0,2.0,1.0,7.0,13.0,7.0,40.0,143.0,3.0,,0.5068493150684932,0.5285714285714286,0.9428571428571428,0.4069767441860465,0.6666666666666666,0.23076923076923078,0.4069767441860465,0.5887096774193549,0.8181818181818182,0.6086956521739131,0.5976190476190476,0.9130434782608695,0.5138888888888888,0.6053811659192825,0.875,0.525,0.4095238095238095,,0.03225806451612903,0.05714285714285714,0.03278688524590164,,,23.69714847590954,0.6842105263157895,,0.0967741935483871,0.03535353535353535,0.09090909090909091,0.004291845493562232,0.09382151029748284,0.018561484918793503,0.023255813953488372,0.02727272727272727,0.06666666666666667,0.006329113924050633,,0.08196721311475409,0.09090909090909091,0.13043478260869565,0.07428571428571429,0.15555555555555556,0.04081632653061224,0.5384615384615384,0.16666666666666666,0.7142857142857143,0.7575757575757576,0.52,0.2904761904761905,0.6065573770491803,0.6271186440677966,0.4864864864864865,0.13333333333333333,0.39285714285714285,0.39285714285714285,0.5454545454545454,0.11428571428571428,0.5,0.5,1.0,0.29523809523809524,0.3709677419354839,0.3709677419354839,0.9130434782608695,0.08695652173913043,0.5,0.21739130434782608,0.8,1.0,0.30434782608695654,0.5714285714285714,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.25,0.3333333333333333,0.5761904761904761,0.3709677419354839,0.5162771428571428,0.49832499999999996,0.5361055555555556,0.058823529411764705,0.0962962962962963,,0.15555555555555556,0.15555555555555556,9.126612903225803,25.429069767441863,0.1600441501103753,,2.0,,,,1.0,2.0,,3.0,,,,,,1.0,,1.0,,,1.0,True,,,
