EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,Transition Take Fouls,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,on,Clear Path Fouls,OffensiveGoaltends
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,24763.0,413,39.0,834.0,839,187.0,103.0,86.0,1673,19.0,35.0,2.0,3.0,6.0,6.0,14.0,36.0,4.0,11.0,1.0,7.0,1.0,2.0,30.0,75.0,10.0,18.0,9.0,20.0,37.0,82.0,31.0,82.0,22.0,189.0,906,3.0,5.0,10.0,18.0,36.0,10.0,15.0,10.0,22.0,5.0,55.0,28.0,46.0,60.0,33.0,75.0,30.0,6.0,52.0,19.0,71.0,17.0,2.0,36.0,11.0,5.0,161.0,3.0,3.0,18.0,25.0,2.0,45.0,6.0,51.0,2.0,11.0,9.0,2.0,19.0,1.0,12.0,7.0,1.0,7.0,1.0,26.0,5.0,8.0,21.0,1.0,3.0,30.0,1.0,1.0,6.0,26.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,55.0,184.0,1.0,1.0,0.3783783783783784,0.3783783783783784,0.6451612903225806,0.3780487804878049,0.5555555555555556,0.45454545454545453,0.3780487804878049,0.45121951219512196,0.6,0.6666666666666666,0.5091463414634146,0.782608695652174,0.6756756756756757,0.5340909090909091,0.782608695652174,0.6875,0.5,0.07317073170731707,0.14285714285714285,0.027777777777777776,21.466524973432517,0.7307692307692307,0.13333333333333333,0.12376237623762376,0.014285714285714285,0.08530805687203792,0.01764705882352941,0.10411622276029056,0.015789473684210527,0.028985507246376812,0.009523809523809525,0.015151515151515152,0.02631578947368421,0.09859154929577464,0.12745098039215685,0.1724137931034483,0.08053691275167785,0.0967741935483871,0.02247191011235955,0.21341463414634146,0.5428571428571428,0.6333333333333333,0.5789473684210527,0.21951219512195122,0.3888888888888889,0.4,0.14285714285714285,0.06707317073170732,0.36363636363636365,0.36363636363636365,0.25,0.042682926829268296,0.14285714285714285,0.14285714285714285,1.0,0.4573170731707317,0.4,0.4,0.6333333333333333,0.13043478260869565,0.6666666666666666,1.0,0.782608695652174,0.5555555555555556,0.7,0.16216216216216217,1.0,0.05405405405405406,0.5,0.5405405405405406,0.45,0.7134146341463414,0.4,0.5327838414634146,0.56114,0.5243635135135135,0.06857142857142857,0.12903225806451613,0.19047619047619047,0.291005291005291,7.202439024390245,26.173170731707316,0.22422062350119903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,106058.0,1768,114.0,3580.0,3591,646.0,547.0,338.0,7171,128.0,179.0,15.0,32.0,26.0,32.0,35.0,95.0,19.0,42.0,45.0,98.0,6.0,14.0,51.0,134.0,6.0,18.0,7.0,18.0,182.0,316.0,96.0,232.0,81.0,733.0,4075,19.0,42.0,12.0,28.0,86.0,29.0,42.0,13.0,32.0,12.0,109.0,300.0,64.0,276.0,12.0,134.0,51.0,40.0,31.0,49.0,80.0,38.0,11.0,21.0,6.0,4.0,209.0,41.0,33.0,107.0,78.0,19.0,204.0,77.0,281.0,12.0,44.0,32.0,12.0,31.0,5.0,16.0,16.0,3.0,15.0,3.0,47.0,10.0,45.0,98.0,,3.0,80.0,1.0,2.0,3.0,106.0,10.0,,56.0,2.0,25.0,11.0,25.0,,109.0,634.0,8.0,1.0,0.8241758241758241,0.8771929824561403,0.9583333333333334,0.41379310344827586,0.42857142857142855,0.40625,0.41379310344827586,0.5759493670886076,0.4523809523809524,0.6904761904761905,0.5948905109489051,0.5285714285714286,0.6554054054054054,0.6149328859060402,0.5584415584415584,0.6566265060240963,0.4233576642335766,0.12658227848101267,0.0893854748603352,0.25263157894736843,16.139558232931726,0.6595744680851063,0.34545454545454546,0.0896551724137931,0.04059040590405904,0.1184939091915836,0.052429667519181586,0.10434292160180485,0.04639498432601881,0.045454545454545456,0.03864734299516908,0.05704697986577181,0.03763440860215054,0.0944055944055944,0.08131868131868132,0.10852713178294573,0.11634756995581738,0.125,0.05240174672489083,0.3266423357664234,0.7150837988826816,0.7852760736196319,0.828125,0.17335766423357665,0.3684210526315789,0.49295774647887325,0.8857142857142857,0.07664233576642336,0.4523809523809524,0.4523809523809524,0.6842105263157895,0.17883211678832117,0.45918367346938777,0.45918367346938777,0.9555555555555556,0.24452554744525548,0.3805970149253731,0.3805970149253731,0.9607843137254902,0.45714285714285713,0.46875,0.2,0.2571428571428571,0.3333333333333333,0.6666666666666666,0.43243243243243246,0.8125,0.1891891891891892,0.42857142857142855,0.24324324324324326,0.3888888888888889,0.75,0.3805970149253731,0.5632735401459855,0.5558892857142856,0.6025648648648649,0.09427609427609428,0.15469613259668508,0.11732605729877217,0.14870395634379263,5.443987341772154,24.851293103448278,0.18044692737430168,6.0,10.0,12.0,22.0,3.0,2.0,2.0,17.0,2.0,14.0,21.0,3.0,0.04054054054054054,0.03821656050955414,0.84,0.14285714285714285,0.6,0.8333333333333334,,,,,,,,,,,,,,,,True,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,32118.0,535,62.0,1079.0,1083,231.0,225.0,103.0,2162,12.0,15.0,,,3.0,4.0,7.0,17.0,6.0,10.0,11.0,28.0,1.0,4.0,23.0,69.0,2.0,4.0,5.0,14.0,25.0,42.0,34.0,97.0,3.0,155.0,1209,,,3.0,7.0,9.0,6.0,8.0,6.0,18.0,2.0,32.0,36.0,14.0,84.0,18.0,68.0,23.0,4.0,22.0,12.0,34.0,8.0,4.0,12.0,6.0,4.0,80.0,3.0,6.0,11.0,12.0,,23.0,9.0,32.0,2.0,20.0,12.0,8.0,8.0,4.0,8.0,9.0,1.0,,1.0,17.0,3.0,36.0,60.0,,2.0,24.0,7.0,2.0,3.0,5.0,1.0,,2.0,1.0,7.0,6.0,7.0,,30.0,226.0,7.0,,0.72,0.72,0.8235294117647058,0.35051546391752575,0.42857142857142855,0.3333333333333333,0.3541666666666667,0.5952380952380952,,0.75,0.5467625899280576,0.6428571428571429,0.5769230769230769,0.549645390070922,0.6428571428571429,0.5925925925925926,0.697841726618705,0.09523809523809523,0.06666666666666667,0.17647058823529413,13.188647746243738,0.47058823529411764,,0.047244094488188976,0.024390243902439025,0.04119850187265917,0.012048192771084338,0.044145873320537425,0.01818181818181818,,0.027210884353741496,0.015544041450777202,,0.03896103896103896,0.050724637681159424,0.05128205128205128,0.023474178403755867,0.1111111111111111,0.0273972602739726,0.1079136690647482,0.8,0.8571428571428571,0.75,0.1223021582733813,0.4117647058823529,0.5,0.5714285714285714,0.07194244604316546,0.6,0.6,0.8333333333333334,0.2014388489208633,0.39285714285714285,0.4074074074074074,1.0,0.49640287769784175,0.3333333333333333,0.3333333333333333,0.7391304347826086,,,,0.5714285714285714,0.5,1.0,0.15384615384615385,0.75,0.15384615384615385,0.25,0.5384615384615384,0.35714285714285715,0.8057553956834532,0.3382352941176471,0.5386949275362319,0.5490299999999999,0.537266,0.014285714285714285,0.046511627906976744,0.05806451612903226,0.2064516129032258,8.719047619047618,25.823711340206195,0.21408711770157554,1.0,3.0,,,,1.0,1.0,3.0,,1.0,4.0,,,0.047619047619047616,0.5714285714285714,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,0.010309278350515464,0.03571428571428571,,,,,,,,,,,,True,,
1629629,1610612747,Cam Reddish,Cam Reddish,1629629,LAL,14379.0,240,-6.0,477.0,491,67.0,51.0,41.0,968,5.0,7.0,,,1.0,2.0,2.0,4.0,,1.0,2.0,10.0,,2.0,3.0,13.0,,2.0,,1.0,7.0,12.0,5.0,23.0,3.0,32.0,544,,,,3.0,,1.0,3.0,,3.0,,2.0,8.0,6.0,15.0,,13.0,3.0,1.0,4.0,6.0,10.0,5.0,1.0,4.0,,,26.0,2.0,3.0,7.0,10.0,1.0,18.0,6.0,24.0,1.0,17.0,7.0,10.0,2.0,,1.0,4.0,2.0,1.0,,6.0,,10.0,20.0,1.0,1.0,8.0,,,1.0,7.0,1.0,,4.0,,5.0,5.0,5.0,,2.0,67.0,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.21739130434782608,,,0.21739130434782608,0.5833333333333334,,0.3333333333333333,0.4142857142857143,,0.16666666666666666,0.42105263157894735,,0.14285714285714285,0.6571428571428571,0.08333333333333333,,0.25,8.413001912045889,0.3333333333333333,0.07692307692307693,0.08130081300813008,0.02654867256637168,0.059322033898305086,0.019230769230769232,0.07053941908713693,0.02304147465437788,,,0.02666666666666667,,0.07317073170731707,0.09090909090909091,0.0625,0.07291666666666667,,0.047619047619047616,0.2,0.7142857142857143,0.7142857142857143,0.6,0.11428571428571428,0.5,0.6666666666666666,0.5,0.02857142857142857,,,,0.2857142857142857,0.2,0.2,1.0,0.37142857142857144,0.23076923076923078,0.23076923076923078,1.0,,,,0.6666666666666666,,,0.3333333333333333,0.5,0.3333333333333333,,0.16666666666666666,,0.8571428571428571,0.23076923076923078,0.5559128571428572,0.558975,0.5402999999999999,0.10526315789473684,0.26666666666666666,,0.0625,4.449999999999999,24.86086956521739,0.14046121593291405,,1.0,,,1.0,,1.0,,,,3.0,,0.1,0.1,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,
1631132,1610612747,Christian Koloko,Christian Koloko,1631132,LAL,3202.0,53,16.0,111.0,108,22.0,19.0,12.0,219,6.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,6.0,7.0,,,4.0,16.0,116,1.0,1.0,,,4.0,1.0,1.0,,,2.0,4.0,10.0,2.0,,,,,,2.0,,2.0,,,,1.0,1.0,4.0,1.0,3.0,4.0,5.0,1.0,10.0,4.0,14.0,,2.0,1.0,1.0,,,,,,,,,,4.0,6.0,,,3.0,,,,4.0,,,2.0,,2.0,2.0,2.0,,4.0,22.0,,,0.8333333333333334,1.0,,,,,,0.8571428571428571,1.0,1.0,0.8571428571428571,1.0,1.0,0.8888888888888888,1.0,1.0,,,,,7.317073170731708,,0.25,0.25,0.13636363636363635,0.16,0.03571428571428571,0.2,0.08,0.125,0.09090909090909091,0.045454545454545456,,0.2857142857142857,0.2727272727272727,,0.18181818181818182,,,1.0,0.8571428571428571,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,0.6421714285714285,0.5876,0.8113,0.2222222222222222,0.2222222222222222,0.25,0.25,1.9714285714285715,,0.1981981981981982,,,2.0,2.0,,,,1.0,,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,True,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,54376.0,906,-17.0,1838.0,1844,362.0,279.0,173.0,3682,107.0,157.0,28.0,49.0,23.0,34.0,71.0,165.0,30.0,73.0,,2.0,,,15.0,48.0,,3.0,4.0,10.0,208.0,395.0,15.0,50.0,152.0,613.0,2087,33.0,62.0,,3.0,81.0,44.0,72.0,4.0,10.0,56.0,156.0,242.0,174.0,42.0,3.0,48.0,15.0,23.0,57.0,39.0,96.0,30.0,9.0,42.0,12.0,3.0,231.0,18.0,50.0,110.0,129.0,6.0,245.0,68.0,313.0,11.0,34.0,24.0,10.0,35.0,9.0,17.0,27.0,10.0,18.0,1.0,62.0,15.0,29.0,47.0,,4.0,146.0,,12.0,1.0,194.0,22.0,3.0,84.0,22.0,51.0,33.0,54.0,,151.0,356.0,2.0,16.0,0.5817307692307693,0.657608695652174,0.9333333333333333,0.3,,0.4,0.3,0.5265822784810127,0.532258064516129,0.6111111111111112,0.5179775280898876,0.5076923076923077,0.6097560975609756,0.5783018867924529,0.5472972972972973,0.6724137931034483,0.11235955056179775,0.05822784810126582,0.07006369426751592,0.06666666666666667,28.850855745721272,0.5645161290322581,0.21428571428571427,0.2847682119205298,0.10548523206751055,0.2386117136659436,0.05202312138728324,0.2614879649890591,0.08292682926829269,0.1386861313868613,0.11618257261410789,0.0648854961832061,0.011904761904761904,0.28289473684210525,0.2911392405063291,0.265625,0.23529411764705882,0.24793388429752067,0.05527638190954774,0.35280898876404493,0.6815286624203821,0.7328767123287672,0.5887850467289719,0.3707865168539326,0.4303030303030303,0.461038961038961,0.5492957746478874,0.16404494382022472,0.410958904109589,0.4166666666666667,0.6333333333333333,0.0044943820224719105,,,,0.10786516853932585,0.3125,0.3125,0.9333333333333333,0.7538461538461538,0.5714285714285714,0.10714285714285714,0.046153846153846156,,,0.4146341463414634,0.6764705882352942,,,0.12195121951219512,0.4,0.4651685393258427,0.3125,0.5205260674157305,0.573007843137255,0.5356749999999999,0.1673228346456693,0.1838074398249453,0.13213703099510604,0.2544861337683524,7.447341772151899,26.030000000000005,0.1969532100108814,,,15.0,48.0,,1.0,6.0,6.0,,17.0,35.0,1.0,,0.03125,0.6481481481481481,,,,,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0136986301369863,0.0196078431372549,,,True,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,71806.0,1197,23.0,2443.0,2440,389.0,377.0,222.0,4883,146.0,192.0,16.0,21.0,22.0,27.0,56.0,139.0,34.0,81.0,8.0,15.0,1.0,2.0,64.0,159.0,2.0,12.0,8.0,20.0,236.0,412.0,72.0,174.0,103.0,791.0,2830,22.0,37.0,3.0,14.0,55.0,32.0,55.0,9.0,22.0,19.0,110.0,184.0,288.0,150.0,66.0,159.0,64.0,24.0,209.0,96.0,305.0,63.0,33.0,144.0,52.0,13.0,706.0,12.0,17.0,122.0,96.0,13.0,231.0,29.0,260.0,11.0,35.0,29.0,6.0,71.0,28.0,54.0,50.0,6.0,17.0,2.0,121.0,21.0,24.0,60.0,2.0,5.0,114.0,7.0,3.0,,131.0,13.0,,63.0,9.0,25.0,14.0,25.0,,105.0,379.0,3.0,6.0,0.3898305084745763,0.4088888888888889,0.6944444444444444,0.41379310344827586,0.21428571428571427,0.4090909090909091,0.41379310344827586,0.5728155339805825,0.5945945945945946,0.5818181818181818,0.5870307167235495,0.5196078431372549,0.5909090909090909,0.6131782945736434,0.5188679245283019,0.6043956043956044,0.29692832764505117,0.05825242718446602,0.057291666666666664,0.09352517985611511,28.244837758112094,0.5867768595041323,0.38235294117647056,0.16666666666666666,0.03148148148148148,0.20098846787479407,0.022263450834879406,0.18427726120033813,0.026876737720111215,0.05232558139534884,0.023076923076923078,0.014925373134328358,0.043795620437956206,0.15306122448979592,0.17114093959731544,0.18292682926829268,0.21521739130434783,0.1564625850340136,0.04365079365079365,0.32764505119453924,0.7604166666666666,0.8066298342541437,0.4726027397260274,0.23720136518771331,0.4028776978417266,0.4444444444444444,0.2857142857142857,0.13822525597269625,0.41975308641975306,0.41975308641975306,0.20588235294117646,0.025597269624573378,0.5333333333333333,0.5333333333333333,1.0,0.2713310580204778,0.4025157232704403,0.4025157232704403,0.65625,0.4117647058823529,0.7619047619047619,0.25,0.23529411764705882,0.16666666666666666,1.0,0.35064935064935066,0.8148148148148148,0.025974025974025976,0.5,0.2597402597402597,0.4,0.6245733788395904,0.4025157232704403,0.5288572525597269,0.5323322580645161,0.5107025974025974,0.09905660377358491,0.13636363636363635,0.0695322376738306,0.1390644753476612,7.115048543689323,26.69770114942528,0.15923045435939417,1.0,2.0,2.0,22.0,,5.0,5.0,7.0,,10.0,16.0,1.0,,0.018518518518518517,0.64,0.0392156862745098,0.5,1.0,,,,,,,,,,1.0,,,,,,True,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,21993.0,367,84.0,745.0,746,55.0,64.0,60.0,1491,51.0,63.0,7.0,12.0,4.0,5.0,7.0,19.0,,,,,,,,,,,,,58.0,82.0,,,11.0,127.0,821,8.0,14.0,,,17.0,4.0,6.0,,,4.0,12.0,104.0,12.0,,,,,6.0,7.0,14.0,21.0,12.0,2.0,4.0,2.0,1.0,56.0,10.0,13.0,31.0,39.0,1.0,71.0,23.0,94.0,1.0,9.0,6.0,3.0,4.0,2.0,3.0,12.0,,1.0,,16.0,1.0,29.0,45.0,1.0,8.0,31.0,,4.0,3.0,18.0,4.0,,10.0,1.0,15.0,7.0,17.0,2.0,12.0,55.0,,1.0,0.896551724137931,0.9811320754716981,,,,,,0.7073170731707317,0.5714285714285714,0.6666666666666666,0.7073170731707317,0.5714285714285714,0.6666666666666666,0.7134831460674157,0.5666666666666667,0.75,,0.07317073170731707,0.047619047619047616,0.15789473684210525,12.78928136419001,0.25,0.1,0.19696969696969696,0.08024691358024691,0.16489361702127658,0.06451612903225806,0.18134715025906736,0.07255520504731862,0.07692307692307693,0.09876543209876543,0.047244094488188976,0.14285714285714285,0.18840579710144928,0.18811881188118812,0.25,0.15827338129496402,0.1836734693877551,0.05555555555555555,0.7682926829268293,0.8095238095238095,0.85,0.8823529411764706,0.23170731707317074,0.3684210526315789,0.4375,1.0,,,,,,,,,,,,,0.8571428571428571,0.5833333333333334,0.2857142857142857,,,,0.8333333333333334,0.8,,,,,0.7682926829268293,,0.6109256097560974,0.6201,0.7152166666666666,0.11363636363636363,0.11363636363636363,0.13385826771653545,0.09448818897637795,2.929268292682927,,0.0738255033557047,,,1.0,10.0,,1.0,4.0,3.0,,8.0,8.0,2.0,,0.034482758620689655,0.47058823529411764,,,,,,,,,,2.0,1.0,1.0,,,,,,,True,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,77937.0,1299,132.0,2667.0,2660,460.0,364.0,246.0,5327,75.0,101.0,8.0,10.0,13.0,20.0,58.0,136.0,9.0,27.0,12.0,28.0,1.0,2.0,92.0,233.0,5.0,13.0,7.0,35.0,142.0,264.0,104.0,261.0,169.0,765.0,3042,9.0,14.0,8.0,17.0,52.0,23.0,46.0,8.0,37.0,54.0,124.0,128.0,156.0,228.0,84.0,230.0,92.0,21.0,148.0,76.0,224.0,52.0,24.0,99.0,34.0,15.0,524.0,16.0,17.0,91.0,56.0,,147.0,34.0,181.0,9.0,33.0,23.0,10.0,79.0,6.0,56.0,19.0,5.0,23.0,,98.0,17.0,48.0,88.0,1.0,2.0,171.0,11.0,5.0,8.0,187.0,21.0,5.0,70.0,20.0,11.0,8.0,13.0,,116.0,448.0,7.0,16.0,0.4507042253521127,0.46715328467153283,0.7307692307692307,0.39846743295019155,0.47058823529411764,0.21621621621621623,0.40310077519379844,0.5378787878787878,0.6428571428571429,0.5,0.5676190476190476,0.6774193548387096,0.42168674698795183,0.632279534109817,0.7222222222222222,0.5648148148148148,0.49714285714285716,0.07954545454545454,0.0297029702970297,0.125,23.622845555931058,0.8061224489795918,,0.08641975308641975,0.02910958904109589,0.13622754491017963,0.027923211169284468,0.11170212765957446,0.028522039757994815,0.02631578947368421,0.031578947368421054,0.027586206896551724,0.028985507246376812,0.0547945205479452,0.0804953560371517,0.16981132075471697,0.13627254509018036,0.13609467455621302,0.03614457831325301,0.19238095238095237,0.7425742574257426,0.7653061224489796,0.5066666666666667,0.259047619047619,0.4264705882352941,0.48739495798319327,0.39655172413793105,0.05142857142857143,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.05333333333333334,0.42857142857142855,0.42857142857142855,1.0,0.4438095238095238,0.3948497854077253,0.39826839826839827,0.6956521739130435,0.3225806451612903,0.8,0.25,0.41935483870967744,0.38461538461538464,1.0,0.24096385542168675,0.65,0.024096385542168676,0.5,0.42168674698795183,0.2,0.6895238095238095,0.4,0.5244541266794627,0.5566166666666665,0.5089162500000002,0.1359724612736661,0.22364217252396165,0.06797385620915032,0.16209150326797386,6.909090909090911,26.802298850574715,0.17247844019497563,3.0,4.0,10.0,10.0,1.0,2.0,5.0,6.0,,3.0,5.0,,0.016666666666666666,0.027522935779816515,0.38461538461538464,0.12903225806451613,0.75,1.0,3.0,2.0,0.007662835249042145,,,9.0,2.0,1.0,1.0,,,0.037037037037037035,0.033582089552238806,2.0,0.008583690987124463,True,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,39099.0,652,-9.0,1308.0,1321,230.0,210.0,120.0,2629,30.0,36.0,,,4.0,4.0,9.0,23.0,,4.0,17.0,50.0,2.0,5.0,16.0,53.0,,4.0,4.0,9.0,39.0,63.0,33.0,103.0,50.0,227.0,1500,1.0,2.0,1.0,5.0,9.0,7.0,9.0,6.0,14.0,17.0,49.0,58.0,20.0,96.0,3.0,53.0,16.0,9.0,12.0,22.0,34.0,16.0,6.0,10.0,1.0,1.0,90.0,11.0,4.0,24.0,23.0,,47.0,15.0,62.0,1.0,19.0,16.0,3.0,15.0,,8.0,7.0,2.0,7.0,1.0,22.0,5.0,23.0,43.0,,3.0,39.0,,2.0,2.0,60.0,8.0,,31.0,3.0,7.0,4.0,8.0,,49.0,227.0,4.0,3.0,0.7435897435897436,0.7435897435897436,0.9696969696969697,0.32038834951456313,0.2,0.42857142857142855,0.32038834951456313,0.6190476190476191,0.5,0.7777777777777778,0.5331325301204819,0.35714285714285715,0.6956521739130435,0.5911458333333334,0.5,0.765625,0.6204819277108434,0.14285714285714285,0.027777777777777776,0.34782608695652173,14.707903780068728,0.6818181818181818,,0.06948640483383686,0.012461059190031152,0.07570977917981073,0.041044776119402986,0.07253086419753087,0.025466893039049237,0.011627906976744186,0.006024096385542169,0.05181347150259067,0.013333333333333334,0.05102040816326531,0.07731958762886598,0.07692307692307693,0.07916666666666666,0.06493506493506493,0.012195121951219513,0.21686746987951808,0.8333333333333334,0.8571428571428571,0.8,0.13855421686746988,0.391304347826087,0.6,0.5555555555555556,0.024096385542168676,,,,0.30120481927710846,0.34,0.34,0.9411764705882353,0.3192771084337349,0.3018867924528302,0.3076923076923077,1.0,,,,0.5714285714285714,,,0.17391304347826086,1.0,0.21739130434782608,0.4,0.391304347826087,0.4444444444444444,0.8373493975903614,0.3018867924528302,0.5736957831325301,0.537675,0.5496739130434782,0.164021164021164,0.36046511627906974,0.039647577092511016,0.21585903083700442,4.434920634920635,24.72330097087379,0.17584097859327216,1.0,1.0,4.0,,,,2.0,2.0,,3.0,4.0,,,0.028985507246376812,0.5,0.14285714285714285,1.0,1.0,,1.0,0.009708737864077669,,,,1.0,1.0,,,,,,,0.018867924528301886,True,,
