EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,Fg3aBlocked,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,LostBallSteals,BlockedAtRim,SecondChanceFg3Pct,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,SecondChanceCorner3FGM,FTOffRebounds,Charge Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,Transition Take Fouls,BlockedLongMidRange,Charge Fouls Drawn,on,Transition Take Fouls Drawn,3SecondViolations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,HeaveAttempts,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends
1628971,1610612740,Bruce Brown,Bruce Brown,1628971,NOP,5332.0,89,-10.0,178,176,44,52.0,27.0,354,2.0,5.0,2.0,6.0,17.0,3.0,1.0,5.0,1.0,2.0,8.0,25.0,1.0,5.0,5.0,24.0,215.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,6.0,6.0,10.0,3.0,5.0,1.0,3.0,5.0,5.0,10.0,3.0,2.0,2.0,3.0,25.0,1.0,1.0,8.0,3.0,1.0,12.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,5.0,9.0,1.0,5.0,2.0,2.0,2.0,1.0,6.0,44,1.0,0.375,0.375,0.2,0.5,0.2,0.32,0.25,0.31666666666666665,0.4166666666666667,0.35294117647058826,0.25,0.42857142857142855,0.16666666666666666,0.12,0.2,0.11764705882352941,16.990291262135923,0.16666666666666666,0.07142857142857142,0.01818181818181818,0.18604651162790697,0.02857142857142857,0.12941176470588237,0.022222222222222223,0.03225806451612903,0.03571428571428571,0.08333333333333333,0.08695652173913043,0.2,0.15384615384615385,0.5,0.16666666666666666,0.4,0.5,1.0,0.5666666666666667,0.35294117647058826,0.4,0.16666666666666666,0.1,0.16666666666666666,0.2,0.2,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2,0.4906183333333333,0.4944,0.14705882352941177,0.1724137931034483,0.041666666666666664,0.25,7.9879999999999995,26.32,0.24719101123595505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630526,1610612740,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,NOP,10880.0,181,-93.0,382,394,138,97.0,38.0,776,8.0,17.0,9.0,6.0,13.0,1.0,3.0,16.0,,4.0,14.0,31.0,8.0,28.0,6.0,58.0,482.0,8.0,1.0,11.0,4.0,13.0,3.0,8.0,3.0,20.0,16.0,12.0,,16.0,3.0,2.0,8.0,8.0,16.0,3.0,5.0,4.0,4.0,40.0,11.0,6.0,16.0,13.0,3.0,32.0,17.0,49.0,5.0,5.0,1.0,3.0,10.0,3.0,6.0,9.0,1.0,9.0,9.0,,4.0,,,,,20.0,138,1.0,0.5714285714285714,0.7272727272727273,0.2857142857142857,0.375,0.2857142857142857,0.45161290322580644,0.3076923076923077,0.4406779661016949,0.40476190476190477,0.453125,0.39285714285714285,0.4166666666666667,0.4745762711864407,0.06451612903225806,0.058823529411764705,0.07692307692307693,16.976744186046513,0.23076923076923078,0.17333333333333334,0.06666666666666667,0.16326530612244897,0.11827956989247312,0.1676300578034682,0.09289617486338798,0.06,0.1323529411764706,0.15384615384615385,0.2222222222222222,0.10526315789473684,0.36363636363636365,,0.288135593220339,0.47058823529411764,0.5,0.375,0.22033898305084745,0.46153846153846156,0.5,0.8333333333333334,0.01694915254237288,0.2711864406779661,0.1875,0.1875,0.42857142857142855,0.19047619047619047,,0.7627118644067796,0.1875,0.5447483050847458,0.529304761904762,0.06349206349206349,0.11428571428571428,0.1896551724137931,0.3448275862068966,6.225806451612903,24.710714285714285,0.3612565445026178,4.0,6.0,3.0,5.0,12.0,2.0,3.0,4.0,2.0,5.0,4.0,24.0,6.0,2.0,1.0,7.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.625,0.4166666666666667,0.07142857142857142,0.16666666666666666,0.7,0.08571428571428572,0.08,0.1111111111111111,0.03125,0.2033898305084746,0.4166666666666667,0.5,1.0,1.0,0.5,0.6666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.19047619047619047,0.75,0.5496857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,8702.0,145,-66.0,288,281,66,52.0,43.0,569,12.0,20.0,5.0,3.0,18.0,2.0,12.0,33.0,1.0,6.0,15.0,40.0,13.0,39.0,9.0,78.0,371.0,3.0,,7.0,4.0,10.0,2.0,9.0,7.0,21.0,8.0,22.0,18.0,33.0,12.0,4.0,20.0,8.0,28.0,7.0,1.0,13.0,6.0,64.0,1.0,2.0,8.0,4.0,1.0,13.0,3.0,16.0,6.0,5.0,4.0,4.0,18.0,5.0,1.0,3.0,,11.0,11.0,3.0,7.0,2.0,,2.0,1.0,21.0,66,,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.375,0.4,0.43670886075949367,0.3684210526315789,0.46987951807228917,0.4375,0.4772727272727273,0.4936708860759494,0.1,0.1,0.1111111111111111,29.97032640949555,0.1111111111111111,0.06779661016949153,0.02531645569620253,0.10256410256410256,0.014084507042253521,0.08759124087591241,0.02,,0.017543859649122806,,0.13636363636363635,0.1111111111111111,0.06666666666666667,0.5,0.25316455696202533,0.6,0.6666666666666666,0.25,0.22784810126582278,0.16666666666666666,0.1875,0.3333333333333333,0.02531645569620253,0.4177215189873418,0.36363636363636365,0.375,0.2631578947368421,0.3157894736842105,0.16666666666666666,0.7468354430379747,0.36363636363636365,0.5483879746835444,0.536407894736842,0.08433734939759036,0.1590909090909091,0.08974358974358974,0.2692307692307692,5.285000000000001,25.633333333333336,0.22916666666666666,2.0,2.0,4.0,1.0,6.0,1.0,1.0,3.0,4.0,2.0,5.0,21.0,,1.0,3.0,14.0,9.0,,5.0,,,,,0.5384615384615384,0.6666666666666666,0.4375,0.02564102564102564,,0.7777777777777778,0.034482758620689655,,0.16666666666666666,0.06666666666666667,0.0759493670886076,0.16666666666666666,0.16666666666666666,1.0,0.5,0.25,1.0,0.5,0.125,0.5,0.8,0.15789473684210525,0.3333333333333333,0.5533375,1.0,1.0,1.0,1.0,2.0,0.2,0.030303030303030304,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631232,1610612740,Keion Brooks Jr.,Keion Brooks Jr.,1631232,NOP,19909.0,332,-145.0,688,691,199,156.0,78.0,1379,24.0,33.0,4.0,12.0,30.0,3.0,7.0,26.0,2.0,4.0,39.0,66.0,14.0,43.0,22.0,142.0,852.0,7.0,5.0,26.0,8.0,14.0,3.0,7.0,7.0,32.0,56.0,22.0,,26.0,7.0,6.0,8.0,5.0,13.0,3.0,2.0,3.0,5.0,31.0,6.0,5.0,19.0,20.0,7.0,46.0,12.0,58.0,10.0,5.0,,6.0,12.0,5.0,18.0,30.0,1.0,20.0,30.0,4.0,14.0,10.0,4.0,10.0,8.0,32.0,199,2.0,0.717948717948718,0.8235294117647058,0.32558139534883723,0.42857142857142855,0.32558139534883723,0.5909090909090909,0.5714285714285714,0.5504587155963303,0.5952380952380952,0.5819672131147541,0.8125,0.6153846153846154,0.3944954128440367,0.09090909090909091,0.15151515151515152,0.03333333333333333,17.2680412371134,0.3181818181818182,0.145985401459854,0.028901734104046242,0.10734463276836158,0.03821656050955414,0.12420382165605096,0.03333333333333333,0.020202020202020204,0.04918032786885246,0.109375,0.16363636363636364,0.09848484848484848,0.13333333333333333,0.8,0.30275229357798167,0.7272727272727273,0.8571428571428571,0.6666666666666666,0.27522935779816515,0.4,0.41379310344827586,0.75,0.027522935779816515,0.23853211009174313,0.2692307692307692,0.2692307692307692,0.19047619047619047,0.19047619047619047,0.5,0.6972477064220184,0.2692307692307692,0.5471678899082569,0.5020190476190477,0.125,0.18421052631578946,0.18309859154929578,0.22535211267605634,5.7287878787878785,24.91395348837209,0.28924418604651164,4.0,4.0,2.0,7.0,17.0,3.0,1.0,3.0,2.0,6.0,5.0,42.0,10.0,,,6.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.8571428571428571,0.875,,,0.5,0.05172413793103448,,0.2222222222222222,,0.1559633027522936,0.4117647058823529,0.4117647058823529,1.0,1.0,0.3333333333333333,1.0,,0.25,0.16666666666666666,0.5,0.14285714285714285,0.3333333333333333,0.52986875,,3.0,,5.0,6.0,0.6,,,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,0.022727272727272728,,,,,,,True,,,,,,,,,,
1631255,1610612740,Karlo Matković,Karlo Matković,1631255,NOP,7660.0,128,-23.0,267,268,88,57.0,24.0,535,18.0,24.0,5.0,8.0,14.0,2.0,3.0,10.0,1.0,2.0,26.0,40.0,5.0,15.0,9.0,76.0,303.0,5.0,,6.0,6.0,7.0,2.0,5.0,5.0,23.0,42.0,10.0,,10.0,3.0,3.0,8.0,4.0,12.0,3.0,1.0,1.0,6.0,28.0,6.0,3.0,8.0,14.0,1.0,23.0,9.0,32.0,5.0,2.0,1.0,2.0,5.0,2.0,11.0,17.0,1.0,7.0,13.0,1.0,4.0,3.0,1.0,3.0,3.0,23.0,88,,0.8076923076923077,0.84,0.3333333333333333,0.4,0.3333333333333333,0.65,0.8571428571428571,0.6090909090909091,0.75,0.6229508196721312,0.5,0.71875,0.2727272727272727,0.075,0.041666666666666664,0.14285714285714285,22.2972972972973,0.16666666666666666,0.23728813559322035,0.05454545454545454,0.12121212121212122,0.09836065573770492,0.176,0.07758620689655173,,0.06382978723404255,0.2413793103448276,0.23809523809523808,0.08163265306122448,0.23529411764705882,1.0,0.43636363636363634,0.75,0.782608695652174,0.7777777777777778,0.2545454545454545,0.5714285714285714,0.6666666666666666,0.875,0.03636363636363636,0.18181818181818182,0.3,0.3,0.4166666666666667,0.16666666666666666,0.5,0.7090909090909091,0.3,0.5759400000000001,0.5555,0.06896551724137931,0.09302325581395349,0.07894736842105263,0.3026315789473684,4.512499999999999,24.966666666666665,0.3295880149812734,2.0,4.0,5.0,2.0,5.0,,1.0,3.0,1.0,3.0,1.0,15.0,2.0,,1.0,3.0,2.0,,1.0,,,,3.0,1.0,0.6,0.5,,,0.6,0.09523809523809523,0.21428571428571427,0.2222222222222222,0.05,0.09090909090909091,0.4,0.4,1.0,1.0,0.6666666666666666,0.5,0.5,,0.16666666666666666,1.0,0.25,0.3333333333333333,0.5086666666666667,,,1.0,3.0,2.0,,,0.16666666666666666,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,True,,,,,,,,,,
1641810,1610612740,Antonio Reeves,Antonio Reeves,1641810,NOP,10426.0,174,-73.0,369,368,122,82.0,41.0,737,8.0,10.0,3.0,13.0,21.0,6.0,8.0,24.0,3.0,7.0,22.0,37.0,11.0,31.0,9.0,86.0,450.0,1.0,3.0,14.0,6.0,9.0,5.0,11.0,4.0,31.0,34.0,10.0,,24.0,8.0,1.0,7.0,4.0,11.0,1.0,3.0,4.0,2.0,26.0,,1.0,11.0,3.0,,14.0,1.0,15.0,8.0,5.0,2.0,2.0,8.0,3.0,7.0,7.0,,7.0,12.0,,4.0,1.0,,1.0,,31.0,122,,0.7727272727272727,0.8095238095238095,0.3548387096774194,0.45454545454545453,0.3548387096774194,0.5945945945945946,0.6666666666666666,0.5661764705882353,0.675,0.5753424657534246,1.0,0.6818181818181818,0.45588235294117646,0.02702702702702703,,0.047619047619047616,19.424460431654676,,0.046875,0.010526315789473684,0.11827956989247312,,0.08917197452229299,0.005681818181818182,,,0.07142857142857142,0.037037037037037035,0.13432835820895522,0.07692307692307693,,0.14705882352941177,0.8,0.8,0.625,0.3088235294117647,0.6190476190476191,0.65,0.9230769230769231,0.08823529411764706,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.15,0.35,0.42857142857142855,0.6029411764705882,0.3333333333333333,0.5102977941176471,0.54517,0.05555555555555555,0.0975609756097561,0.16279069767441862,0.36046511627906974,8.508108108108107,25.725806451612907,0.33062330623306235,1.0,1.0,2.0,3.0,7.0,,2.0,4.0,4.0,1.0,4.0,33.0,2.0,,,6.0,4.0,,2.0,,,,1.0,1.0,1.0,1.1,,,0.75,,,,,0.10294117647058823,0.42857142857142855,0.42857142857142855,1.0,1.0,0.2,1.0,,,0.8,0.6666666666666666,0.2,0.5,0.46693333333333337,3.0,3.0,1.0,3.0,1.0,0.75,,0.0625,0.75,1.0,1.0,,,,,,,1.0,,0.16666666666666666,0.16666666666666666,,,,,2.0,,,,,,True,,,,,,,,,,
1642274,1610612740,Yves Missi,Yves Missi,1642274,NOP,5997.0,100,-39.0,197,197,41,35.0,29.0,394,11.0,15.0,3.0,9.0,14.0,1.0,,,,,21.0,30.0,,,9.0,51.0,252.0,9.0,1.0,13.0,3.0,5.0,,,4.0,10.0,30.0,12.0,,,,1.0,4.0,3.0,7.0,3.0,,,3.0,17.0,6.0,8.0,10.0,10.0,2.0,22.0,14.0,36.0,2.0,1.0,,1.0,2.0,1.0,8.0,10.0,,12.0,16.0,2.0,9.0,3.0,1.0,3.0,,10.0,41,,0.7142857142857143,0.9375,,,,0.7,0.6,0.7,0.6,0.6891891891891891,0.65,0.625,,0.03333333333333333,0.06666666666666667,,17.10526315789474,0.2857142857142857,0.2777777777777778,0.12903225806451613,0.19607843137254902,0.16666666666666666,0.22988505747126436,0.14285714285714285,0.125,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.17142857142857143,0.25,,0.5,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.4666666666666667,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.03333333333333333,,,,0.6,,,0.5,,0.5067566666666666,0.57138,0.24324324324324326,0.24324324324324326,0.2549019607843137,0.19607843137254902,4.9366666666666665,,0.20812182741116753,4.0,7.0,3.0,,,,,,,6.0,,,10.0,,,1.0,1.0,,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,0.5,0.1875,0.25,,,,,,,,0.7777777777777778,0.5714285714285714,,,,1.0,,,0.5664833333333333,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,True,,,,,,,,,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,3322.0,55,-29.0,109,110,41,28.0,11.0,219,2.0,3.0,,2.0,3.0,2.0,4.0,16.0,2.0,6.0,5.0,8.0,5.0,20.0,5.0,30.0,151.0,2.0,3.0,7.0,,1.0,2.0,7.0,2.0,8.0,6.0,4.0,3.0,16.0,4.0,1.0,4.0,1.0,5.0,,1.0,3.0,1.0,11.0,1.0,,8.0,1.0,,9.0,1.0,10.0,,,,2.0,5.0,1.0,2.0,4.0,,6.0,7.0,,1.0,,,,,8.0,41,,0.6,0.6,0.25,0.2857142857142857,0.25,0.625,,0.44642857142857145,0.375,0.4838709677419355,0.7,0.4444444444444444,0.7142857142857143,0.125,0.3333333333333333,,29.26829268292683,,0.041666666666666664,,0.2857142857142857,0.03571428571428571,0.17307692307692307,0.02,,0.05263157894736842,0.08333333333333333,,0.2916666666666667,0.25,,0.10714285714285714,0.6666666666666666,1.0,1.0,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,0.5714285714285714,0.25,0.25,,0.75,0.3333333333333333,0.8214285714285714,0.25,0.5457660714285714,0.534575,0.06666666666666667,0.1111111111111111,0.23333333333333334,0.26666666666666666,8.525,25.645,0.3761467889908257,1.0,1.0,,1.0,4.0,1.0,,1.0,,2.0,1.0,12.0,,,1.0,3.0,1.0,,2.0,1.0,,,1.0,0.8,1.0,0.6666666666666666,,,0.6,,,,0.058823529411764705,0.14285714285714285,0.25,0.25,1.0,0.75,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.125,,0.55085,,,,,,,,,,,1.0,,,,,1.0,,2.0,,0.5,0.5,,,,0.047619047619047616,,,1.0,1.0,,,True,,,,,,,,,,
203901,1610612740,Elfrid Payton,Elfrid Payton,203901,NOP,8140.0,136,-83.0,281,290,50,50.0,25.0,571,3.0,6.0,,2.0,20.0,1.0,1.0,2.0,,,6.0,27.0,1.0,3.0,3.0,18.0,360.0,1.0,1.0,4.0,1.0,5.0,,,2.0,4.0,4.0,8.0,,2.0,1.0,2.0,29.0,15.0,44.0,10.0,5.0,20.0,9.0,103.0,1.0,4.0,15.0,5.0,1.0,21.0,5.0,26.0,6.0,3.0,1.0,2.0,17.0,4.0,6.0,7.0,,3.0,4.0,,1.0,3.0,1.0,3.0,1.0,4.0,50,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.2222222222222222,0.2,0.25,0.2,0.28125,0.6666666666666666,0.3333333333333333,0.1,0.07407407407407407,,0.1,15.755627009646302,0.1111111111111111,0.0847457627118644,0.05194805194805195,0.234375,0.015873015873015872,0.16260162601626016,0.03571428571428571,0.06521739130434782,,0.07142857142857142,0.043478260869565216,0.2608695652173913,0.16666666666666666,0.3333333333333333,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,0.1,0.1111111111111111,,0.03333333333333333,0.06666666666666667,0.5,0.5,,,,0.3,0.5,0.49607833333333334,0.4708399999999999,0.03225806451612903,0.03571428571428571,0.2222222222222222,0.2222222222222222,7.933333333333334,25.933333333333334,0.17793594306049823,,,,,1.0,,,,1.0,,1.0,3.0,,,,15.0,14.0,,1.0,,1.0,,1.0,1.0,,0.75,,,0.8823529411764706,0.04,0.058823529411764705,0.25,,0.03333333333333333,,,,1.0,,,,,0.5,,,,0.34,1.0,1.0,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,True,,,,,,,,,,
1631288,1610612740,Jamal Cain,Jamal Cain,1631288,NOP,6562.0,109,-74.0,238,239,79,69.0,22.0,477,10.0,15.0,5.0,6.0,11.0,2.0,3.0,13.0,1.0,4.0,16.0,28.0,4.0,14.0,13.0,57.0,293.0,2.0,1.0,5.0,4.0,7.0,1.0,4.0,11.0,22.0,22.0,10.0,3.0,13.0,3.0,,2.0,3.0,5.0,3.0,,1.0,1.0,13.0,3.0,2.0,3.0,5.0,,8.0,5.0,13.0,5.0,4.0,1.0,1.0,7.0,3.0,6.0,11.0,,8.0,14.0,2.0,5.0,1.0,,1.0,,22.0,79,2.0,0.6875,0.7857142857142857,0.2857142857142857,0.25,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.5,0.59375,0.8333333333333334,0.6875,0.3333333333333333,,,,21.072796934865902,,0.13157894736842105,0.04081632653061224,0.04918032786885246,0.05172413793103448,0.08080808080808081,0.04672897196261682,0.038461538461538464,0.041666666666666664,0.1,0.2,0.04878048780487805,0.05,,0.35714285714285715,0.6666666666666666,0.6666666666666666,0.7,0.2619047619047619,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.047619047619047616,0.30952380952380953,0.23076923076923078,0.23076923076923078,0.45454545454545453,0.36363636363636365,0.25,0.6904761904761905,0.23076923076923078,0.546042857142857,0.5761727272727273,0.1111111111111111,0.16129032258064516,0.08771929824561403,0.38596491228070173,5.446428571428572,26.364285714285717,0.3319327731092437,1.0,1.0,4.0,1.0,1.0,,,,,2.0,,9.0,4.0,,1.0,6.0,2.0,,4.0,,,1.0,3.0,0.75,1.0,1.0,,,0.8571428571428571,0.05555555555555555,0.1,,0.045454545454545456,0.023809523809523808,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,,,,0.8,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,True,,,,,,,,,,
