EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Transition Take Fouls,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,OffensiveGoaltends,Charge Fouls,on,Transition Take Fouls Drawn,3SecondViolations
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,43366.0,723,-146,1496,1491,265.0,276.0,186,2987,68.0,109.0,14.0,21.0,6.0,9.0,44.0,117.0,2.0,9.0,13.0,37.0,2.0,5.0,4.0,10.0,32.0,111.0,7.0,14.0,7.0,25.0,114.0,235.0,45.0,148.0,73.0,436.0,1733,18.0,29.0,9.0,19.0,5.0,68.0,21.0,37.0,11.0,35.0,33.0,108.0,100.0,128.0,126.0,9.0,22.0,2.0,109.0,32.0,21.0,3.0,55.0,32.0,87.0,26.0,6.0,37.0,15.0,3.0,206.0,16.0,17.0,2.0,88.0,51.0,11.0,150.0,35.0,185.0,10.0,17.0,11.0,6.0,28.0,5.0,14.0,10.0,3.0,14.0,1.0,38.0,2.0,6.0,17.0,34.0,2.0,1.0,62.0,1.0,2.0,1.0,85.0,11.0,1.0,5.0,38.0,1.0,7.0,18.0,9.0,1.0,8.0,18.0,11.0,1.0,104.0,260.0,1.0,5.0,0.43859649122807015,0.4854368932038835,0.9333333333333333,0.30405405405405406,0.47368421052631576,0.3142857142857143,0.3082191780821918,0.4851063829787234,0.6206896551724138,0.5675675675675675,0.47389033942558745,0.65625,0.5208333333333334,0.5179856115107914,0.68,0.5977011494252874,0.38642297650130547,0.02027027027027027,0.08936170212765958,0.06422018348623854,0.10256410256410256,0.2222222222222222,0.02702702702702703,0.018018018018018018,26.639344262295083,0.7368421052631579,0.3142857142857143,0.07692307692307693,0.1559633027522936,0.0412621359223301,0.21359223300970873,0.0446927374301676,0.1880920162381597,0.04285714285714286,0.04964539007092199,0.035398230088495575,0.044444444444444446,0.04263565891472868,0.05,0.15503875968992248,0.14388489208633093,0.1864406779661017,0.22629969418960244,0.16470588235294117,0.050505050505050504,0.6111111111111112,0.2845953002610966,0.6238532110091743,0.6666666666666666,0.4852941176470588,0.30548302872062666,0.37606837606837606,0.41904761904761906,0.36363636363636365,0.02349869451697128,0.2222222222222222,0.2857142857142857,0.5,0.09660574412532637,0.35135135135135137,0.3611111111111111,0.9230769230769231,0.2898172323759791,0.2882882882882883,0.29357798165137616,0.9375,0.4375,0.6666666666666666,0.21428571428571427,0.10416666666666667,0.4,1.0,0.2916666666666667,0.5,1.0,0.125,0.6666666666666666,0.1388888888888889,0.4,0.3472222222222222,0.28,0.6710182767624021,0.29357798165137616,0.5262429521276596,0.5307935483870968,0.46732101449275365,0.0951219512195122,0.1450381679389313,0.006756756756756757,0.1559633027522936,0.24770642201834864,5.290212765957446,26.034693877551028,0.17713903743315507,,,,,,,,,,True,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,7909.0,132,-28,271,271,102.0,101.0,35,542,6.0,12.0,,1.0,3.0,7.0,2.0,7.0,3.0,8.0,1.0,6.0,,,,1.0,4.0,9.0,,,,,11.0,27.0,5.0,15.0,5.0,42.0,325,,1.0,,,,,7.0,15.0,,1.0,2.0,16.0,12.0,10.0,15.0,,,,9.0,4.0,5.0,,4.0,10.0,14.0,6.0,4.0,2.0,2.0,,38.0,3.0,2.0,,8.0,12.0,3.0,23.0,5.0,28.0,1.0,7.0,6.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,,8.0,1.0,4.0,3.0,5.0,,,10.0,,2.0,3.0,6.0,,,,2.0,,1.0,3.0,1.0,,2.0,3.0,,,16.0,101.0,,1.0,0.5454545454545454,0.5454545454545454,1.0,0.3333333333333333,,,0.3333333333333333,0.4074074074074074,,0.4666666666666667,0.44047619047619047,,0.4375,0.4666666666666667,,0.47058823529411764,0.35714285714285715,,0.18518518518518517,0.3333333333333333,0.14285714285714285,,,,17.096774193548388,0.5,0.375,,0.2033898305084746,0.02857142857142857,0.12698412698412698,0.04411764705882353,0.16393442622950818,0.036231884057971016,,0.05263157894736842,,0.0625,,0.14814814814814814,0.25925925925925924,0.2,0.10204081632653061,0.21428571428571427,0.05,,0.2857142857142857,0.5,0.75,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.3333333333333333,1.0,0.19047619047619047,0.375,0.375,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.16666666666666666,1.0,0.21428571428571427,0.4444444444444444,0.4444444444444444,1.0,1.0,,,,,,,,,0.4375,0.42857142857142855,0.0625,,,,0.6428571428571429,0.4444444444444444,0.5525035714285715,0.6123,0.5597749999999999,0.045454545454545456,0.06896551724137931,,,0.38095238095238093,8.177777777777779,24.493333333333332,0.3763837638376384,2.0,,,,,,,,,True,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,25475.0,425,-121,886,876,211.0,175.0,122,1762,18.0,41.0,2.0,9.0,4.0,5.0,29.0,69.0,4.0,12.0,2.0,12.0,1.0,4.0,2.0,7.0,43.0,115.0,6.0,11.0,12.0,32.0,51.0,122.0,45.0,127.0,42.0,279.0,1101,2.0,15.0,7.0,15.0,4.0,29.0,13.0,22.0,14.0,39.0,19.0,87.0,22.0,80.0,90.0,45.0,4.0,2.0,113.0,43.0,12.0,2.0,49.0,41.0,90.0,25.0,16.0,33.0,15.0,1.0,221.0,3.0,14.0,,36.0,19.0,1.0,56.0,17.0,73.0,7.0,8.0,7.0,1.0,22.0,5.0,17.0,20.0,5.0,5.0,,42.0,2.0,9.0,17.0,43.0,5.0,7.0,54.0,,2.0,4.0,49.0,4.0,,2.0,19.0,1.0,5.0,3.0,3.0,,,3.0,1.0,,84.0,208.0,7.0,3.0,0.21568627450980393,0.22448979591836735,0.6666666666666666,0.3543307086614173,0.4666666666666667,0.358974358974359,0.36,0.4180327868852459,0.13333333333333333,0.5909090909090909,0.4759036144578313,0.4166666666666667,0.5573770491803278,0.512962962962963,0.453125,0.6126760563380281,0.5100401606425703,0.015748031496062992,0.09836065573770492,0.07317073170731707,0.13043478260869565,,0.08333333333333333,0.008695652173913044,30.291262135922327,0.5238095238095238,0.043478260869565216,,0.10106382978723404,0.06511627906976744,0.16143497757847533,0.012448132780082987,0.13381995133819952,0.03728070175438596,0.04878048780487805,0.06956521739130435,0.1111111111111111,0.005917159763313609,0.027777777777777776,0.04819277108433735,0.1518987341772152,0.11538461538461539,0.17032967032967034,0.12195121951219512,0.051470588235294115,0.3333333333333333,0.1646586345381526,0.43902439024390244,0.47368421052631576,0.16666666666666666,0.27710843373493976,0.42028985507246375,0.48333333333333334,0.1724137931034483,0.04819277108433735,0.3333333333333333,0.3333333333333333,0.75,0.04819277108433735,0.16666666666666666,0.18181818181818182,0.5,0.46184738955823296,0.3739130434782609,0.37719298245614036,0.6744186046511628,0.3,0.2222222222222222,,0.13333333333333333,0.25,,0.36666666666666664,0.5454545454545454,1.0,0.08196721311475409,0.8,0.11475409836065574,0.2857142857142857,0.5245901639344263,0.375,0.6746987951807228,0.3805309734513274,0.5150864754098361,0.5245404761904763,0.5072177966101694,0.07547169811320754,0.1386861313868613,0.0078125,0.1039426523297491,0.3118279569892473,6.631967213114752,27.807874015748038,0.2381489841986456,3.0,2.0,,,,,,,,True,,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,3363.0,56,-16,116,117,51.0,56.0,11,233,5.0,7.0,3.0,3.0,2.0,3.0,2.0,5.0,,1.0,,,,,,,,,,,,,7.0,13.0,,,8.0,22.0,131,3.0,4.0,,,3.0,9.0,2.0,4.0,,,5.0,9.0,6.0,8.0,,,4.0,,,,2.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,2.0,3.0,,5.0,7.0,,12.0,5.0,17.0,,,,,1.0,1.0,,2.0,,1.0,,3.0,,1.0,5.0,9.0,1.0,1.0,7.0,,1.0,1.0,11.0,1.0,,,4.0,,2.0,4.0,3.0,,1.0,4.0,4.0,,9.0,51.0,2.0,2.0,0.42857142857142855,0.6,,,,,,0.5384615384615384,0.75,0.5,0.5384615384615384,0.75,0.5,0.6111111111111112,0.75,0.6428571428571429,,,0.15384615384615385,0.14285714285714285,0.2,,,,16.666666666666668,0.3333333333333333,,,0.25,0.1,0.21739130434782608,0.07142857142857142,0.23529411764705882,0.08620689655172414,0.125,0.125,,0.08695652173913043,,0.2727272727272727,0.18181818181818182,0.3333333333333333,0.2631578947368421,,,1.0,0.5384615384615384,0.7142857142857143,0.8333333333333334,0.4,0.38461538461538464,0.4,0.5,0.5,0.07692307692307693,,,,,,,,,,,,0.75,1.0,,,,,,,,0.75,0.6666666666666666,,,,,0.5384615384615384,,0.5326153846153846,0.5156000000000001,0.51825,0.25,0.25,,0.4090909090909091,0.4090909090909091,4.561538461538461,,0.4396551724137931,,,,,,,,,,True,,
1641733,1610612766,Nick Smith Jr.,Nick Smith Jr.,1641733,CHA,76698.0,1278,-359,2608,2593,632.0,619.0,334,5201,25.0,44.0,3.0,7.0,5.0,8.0,63.0,150.0,23.0,54.0,21.0,61.0,4.0,6.0,5.0,14.0,73.0,221.0,10.0,18.0,11.0,48.0,111.0,248.0,94.0,282.0,34.0,538.0,3073,14.0,29.0,14.0,24.0,1.0,71.0,26.0,59.0,16.0,62.0,21.0,121.0,88.0,134.0,237.0,45.0,,2.0,219.0,73.0,19.0,4.0,76.0,49.0,125.0,36.0,13.0,46.0,25.0,5.0,299.0,7.0,6.0,,60.0,33.0,8.0,101.0,13.0,114.0,4.0,17.0,11.0,6.0,58.0,9.0,41.0,21.0,5.0,17.0,4.0,79.0,5.0,16.0,41.0,74.0,2.0,2.0,36.0,1.0,2.0,3.0,37.0,3.0,,5.0,11.0,1.0,5.0,5.0,2.0,1.0,2.0,6.0,1.0,,119.0,627.0,4.0,4.0,0.3963963963963964,0.3963963963963964,0.8404255319148937,0.3333333333333333,0.5833333333333334,0.25806451612903225,0.3357142857142857,0.4475806451612903,0.4827586206896552,0.4406779661016949,0.47547169811320755,0.660377358490566,0.4132231404958678,0.49172794117647056,0.660377358490566,0.4580152671755725,0.5320754716981132,0.014184397163120567,0.07661290322580645,0.06818181818181818,0.10666666666666667,,0.01639344262295082,0.013574660633484163,20.878016085790886,0.7341772151898734,0.11940298507462686,,0.057692307692307696,0.008403361344537815,0.08982035928143713,0.011217948717948718,0.075,0.009715994020926755,0.00819672131147541,0.007894736842105263,0.011111111111111112,0.013071895424836602,0.006060606060606061,0.04838709677419355,0.046610169491525424,0.11363636363636363,0.08719851576994433,0.10077519379844961,0.013377926421404682,0.16666666666666666,0.0830188679245283,0.5681818181818182,0.6097560975609756,0.56,0.2830188679245283,0.42,0.4701492537313433,0.36507936507936506,0.1018867924528302,0.42592592592592593,0.42592592592592593,0.30434782608695654,0.11509433962264151,0.3442622950819672,0.35,1.0,0.4169811320754717,0.33031674208144796,0.3348623853211009,0.7945205479452054,0.1320754716981132,0.42857142857142855,1.0,0.11320754716981132,0.6666666666666666,1.0,0.33962264150943394,0.5555555555555556,0.8,0.06611570247933884,0.625,0.11570247933884298,0.35714285714285715,0.39669421487603307,0.22916666666666666,0.6150943396226415,0.3333333333333333,0.5061051257253383,0.4753893939393939,0.4758696581196583,0.022263450834879406,0.04296875,0.0035335689045936395,0.13197026022304834,0.22490706319702602,9.799193548387104,25.87598566308244,0.24233128834355827,,,1.0,1.0,1.0,,,,,True,,
1631109,1610612766,Mark Williams,Mark Williams,1631109,CHA,30446.0,507,-166,1057,1043,136.0,116.0,127,2100,82.0,128.0,19.0,37.0,12.0,12.0,24.0,61.0,1.0,3.0,,,,,,,,,,,,,107.0,192.0,,,64.0,278.0,1295,22.0,42.0,,,12.0,56.0,14.0,18.0,,,12.0,40.0,174.0,40.0,,,38.0,,,,8.0,,22.0,20.0,42.0,12.0,8.0,9.0,8.0,5.0,104.0,15.0,42.0,,61.0,61.0,10.0,132.0,57.0,189.0,12.0,12.0,9.0,3.0,11.0,4.0,6.0,17.0,3.0,5.0,3.0,28.0,,1.0,25.0,48.0,9.0,7.0,62.0,,6.0,2.0,78.0,12.0,,,43.0,,2.0,22.0,18.0,,4.0,23.0,12.0,5.0,40.0,135.0,2.0,2.0,0.8130841121495327,0.9886363636363636,,,,,,0.5572916666666666,0.5238095238095238,0.7777777777777778,0.5572916666666666,0.5238095238095238,0.7777777777777778,0.6177777777777778,0.5833333333333334,0.8695652173913043,,,0.041666666666666664,0.0546875,0.01639344262295082,,,,21.048252911813645,0.39285714285714285,0.38461538461538464,,0.2837209302325581,0.13815789473684212,0.21107266435986158,0.06465517241379311,0.24206349206349206,0.10634328358208955,0.18446601941747573,0.13333333333333333,0.027777777777777776,0.06470588235294118,0.06451612903225806,0.22727272727272727,0.34831460674157305,0.2631578947368421,0.21074380165289255,0.2127659574468085,0.15584415584415584,0.5217391304347826,0.6666666666666666,0.640625,0.6776859504132231,0.7804878048780488,0.3177083333333333,0.39344262295081966,0.4,0.9166666666666666,0.015625,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8809523809523809,0.5135135135135135,0.05263157894736842,,,,,,,0.6666666666666666,1.0,,,,,0.6666666666666666,,0.5754963157894738,0.5794848484848484,0.6374722222222221,0.19282511210762332,0.19282511210762332,,0.2014388489208633,0.14388489208633093,3.758854166666668,,0.12866603595080417,,,,1.0,,1.0,2.0,,,True,,
1631217,1610612766,Moussa Diabaté,Moussa Diabaté,1631217,CHA,24303.0,405,-105,793,802,231.0,256.0,128,1595,49.0,70.0,14.0,22.0,9.0,17.0,16.0,34.0,,1.0,,,,,,,,1.0,,,,1.0,65.0,105.0,,1.0,38.0,168.0,952,16.0,29.0,,,11.0,43.0,15.0,26.0,,1.0,14.0,44.0,102.0,28.0,,,20.0,,1.0,,11.0,1.0,14.0,15.0,29.0,14.0,1.0,6.0,4.0,4.0,73.0,18.0,34.0,1.0,35.0,41.0,3.0,79.0,53.0,132.0,3.0,15.0,7.0,8.0,10.0,2.0,7.0,8.0,1.0,3.0,3.0,18.0,1.0,7.0,18.0,34.0,5.0,,46.0,,10.0,2.0,57.0,5.0,,,25.0,,6.0,12.0,9.0,,3.0,12.0,6.0,1.0,44.0,230.0,3.0,6.0,0.7846153846153846,0.9272727272727272,,,,,,0.6190476190476191,0.5517241379310345,0.5769230769230769,0.6132075471698113,0.5517241379310345,0.5555555555555556,0.6363636363636364,0.581081081081081,0.6111111111111112,0.009433962264150943,1.0,0.10476190476190476,0.12857142857142856,0.058823529411764705,,,1.0,16.0427807486631,0.5555555555555556,0.15789473684210525,0.05555555555555555,0.24404761904761904,0.14912280701754385,0.18716577540106952,0.09473684210526316,0.2140845070422535,0.12440191387559808,0.175,0.16101694915254236,0.03333333333333333,0.07857142857142857,0.14,0.26436781609195403,0.26229508196721313,0.1,0.1958041958041958,0.1590909090909091,0.10344827586206896,0.5,0.660377358490566,0.7,0.8032786885245902,0.7755102040816326,0.32075471698113206,0.47058823529411764,0.5,0.8125,0.009433962264150943,,,,,,,,0.009433962264150943,,,,0.7586206896551724,0.6363636363636364,0.21428571428571427,,,,,,,0.6296296296296297,0.5294117647058824,,,0.037037037037037035,,0.6698113207547169,,0.5807849056603774,0.5463499999999999,0.5552407407407408,0.1984126984126984,0.2,,0.25595238095238093,0.2619047619047619,3.5628571428571405,30.4,0.29129886506935687,,,,,,,,1.0,,True,,
1641706,1610612766,Brandon Miller,Brandon Miller,1641706,CHA,4351.0,73,-75,150,152,50.0,54.0,13,302,1.0,1.0,,,,,4.0,11.0,2.0,3.0,1.0,2.0,,,,1.0,5.0,21.0,,1.0,2.0,9.0,7.0,15.0,6.0,23.0,10.0,42.0,195,1.0,1.0,,1.0,2.0,4.0,1.0,5.0,2.0,10.0,8.0,16.0,6.0,8.0,15.0,3.0,,1.0,20.0,5.0,1.0,,6.0,1.0,7.0,1.0,,5.0,1.0,,15.0,,,,6.0,2.0,,8.0,,8.0,,2.0,2.0,,4.0,2.0,2.0,6.0,1.0,2.0,,10.0,1.0,2.0,5.0,11.0,,2.0,8.0,,,,11.0,1.0,,,6.0,,,2.0,2.0,,,2.0,1.0,,16.0,50.0,1.0,,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.2608695652173913,,0.2,0.2727272727272727,0.4666666666666667,1.0,0.2,0.42105263157894735,0.5,0.26666666666666666,0.4883720930232558,0.6666666666666666,0.42105263157894735,0.6052631578947368,,0.06666666666666667,,0.09090909090909091,,,,32.121212121212125,0.4,,,0.0625,,0.2222222222222222,,0.13559322033898305,,,,,,,0.058823529411764705,0.125,,0.20833333333333334,0.3333333333333333,,0.5,0.02631578947368421,1.0,1.0,,0.2894736842105263,0.36363636363636365,0.4,0.5,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.05263157894736842,0.5,0.5,1.0,0.5526315789473685,0.23809523809523808,0.23809523809523808,0.8,,,,,,,0.5,,,,,0.06666666666666667,,0.6,0.2222222222222222,0.631578947368421,0.25,0.4795932432432432,0.53985,0.46989000000000003,0.13953488372093023,0.3,,0.09523809523809523,0.38095238095238093,10.893333333333334,27.573913043478264,0.3333333333333333,,,,,,,,,,True,,
1642275,1610612766,Tidjane Salaün,Tidjane Salaün,1642275,CHA,18192.0,303,-28,614,611,227.0,229.0,79,1225,14.0,22.0,3.0,7.0,2.0,4.0,2.0,8.0,1.0,1.0,4.0,18.0,,1.0,1.0,4.0,9.0,31.0,,4.0,2.0,11.0,17.0,31.0,13.0,49.0,21.0,94.0,666,3.0,7.0,,5.0,,6.0,3.0,7.0,3.0,15.0,16.0,31.0,22.0,12.0,39.0,,6.0,,31.0,9.0,5.0,6.0,9.0,7.0,16.0,6.0,1.0,5.0,2.0,2.0,39.0,9.0,5.0,1.0,24.0,23.0,6.0,53.0,15.0,68.0,1.0,11.0,6.0,5.0,8.0,1.0,4.0,6.0,1.0,4.0,1.0,14.0,,3.0,11.0,21.0,,1.0,20.0,,3.0,,29.0,3.0,,,11.0,,5.0,4.0,4.0,,,4.0,3.0,,31.0,227.0,3.0,5.0,0.6470588235294118,0.7857142857142857,1.0,0.2653061224489796,,0.2,0.2653061224489796,0.5483870967741935,0.42857142857142855,0.42857142857142855,0.45625,0.25,0.3409090909090909,0.5053763440860215,0.25,0.5166666666666667,0.6125,0.12244897959183673,0.16129032258064516,0.09090909090909091,0.375,,0.2222222222222222,0.06451612903225806,15.307582260371959,0.5714285714285714,0.3333333333333333,0.05263157894736842,0.17557251908396945,0.034482758620689655,0.16326530612244897,0.060810810810810814,0.16906474820143885,0.04778156996587031,0.046511627906976744,0.02531645569620253,0.043478260869565216,0.03669724770642202,0.1282051282051282,0.21153846153846154,0.13333333333333333,0.21052631578947367,0.17073170731707318,0.125,0.02564102564102564,0.75,0.275,0.6363636363636364,0.7,0.6428571428571429,0.1,0.25,0.4,0.5,0.0125,1.0,1.0,1.0,0.225,0.2222222222222222,0.2857142857142857,1.0,0.3875,0.2903225806451613,0.3103448275862069,1.0,0.5833333333333334,0.42857142857142855,,0.08333333333333333,,,0.3333333333333333,,,0.18181818181818182,0.5,0.18181818181818182,0.25,0.5,0.18181818181818182,0.8875,0.2903225806451613,0.5644816455696203,0.5556666666666666,0.5380795454545455,0.125,0.28205128205128205,,0.06382978723404255,0.32978723404255317,3.1483870967741927,25.789795918367346,0.3697068403908795,,,,,,,,,2.0,True,,
203552,1610612766,Seth Curry,Seth Curry,203552,CHA,13098.0,218,-27,442,431,135.0,168.0,50,873,2.0,3.0,,,1.0,2.0,6.0,13.0,7.0,15.0,8.0,13.0,,,2.0,4.0,10.0,25.0,2.0,3.0,3.0,6.0,15.0,31.0,18.0,38.0,5.0,89.0,504,1.0,1.0,2.0,3.0,,8.0,5.0,11.0,5.0,10.0,3.0,28.0,18.0,12.0,48.0,6.0,,,25.0,10.0,3.0,,7.0,7.0,14.0,6.0,1.0,4.0,3.0,,35.0,3.0,,,11.0,10.0,3.0,24.0,3.0,27.0,,5.0,4.0,1.0,8.0,1.0,5.0,3.0,1.0,3.0,1.0,11.0,1.0,2.0,5.0,10.0,,,10.0,,,,5.0,,1.0,,1.0,1.0,1.0,3.0,1.0,,2.0,3.0,1.0,,28.0,133.0,2.0,1.0,0.6,0.6,0.8888888888888888,0.47368421052631576,0.6666666666666666,0.5,0.47368421052631576,0.4838709677419355,1.0,0.45454545454545453,0.6086956521739131,1.0,0.5952380952380952,0.6267605633802817,1.0,0.6363636363636364,0.5507246376811594,,0.0967741935483871,,0.23076923076923078,,,,16.59919028340081,0.7272727272727273,0.14285714285714285,,0.09345794392523364,,0.11458333333333333,0.027522935779816515,0.10344827586206896,0.014018691588785047,,,,0.034482758620689655,,0.13333333333333333,0.06382978723404255,0.06666666666666667,0.12658227848101267,0.058823529411764705,,0.3333333333333333,0.043478260869565216,0.6666666666666666,0.6666666666666666,0.5,0.18840579710144928,0.46153846153846156,0.6,0.5,0.21739130434782608,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.18840579710144928,0.6153846153846154,0.6153846153846154,1.0,0.36231884057971014,0.4,0.4,0.8,,,,,,,0.75,0.6666666666666666,1.0,0.09523809523809523,0.5,0.19047619047619047,0.5,0.2857142857142857,0.5,0.5942028985507246,0.4,0.4845649253731343,0.45855,0.47454736842105266,0.02857142857142857,0.03125,0.02631578947368421,0.0898876404494382,0.3146067415730337,12.648387096774195,25.105263157894736,0.3054298642533937,,,,,,,,,,True,,
