EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg3aBlocked,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,OffShortMidRangeReboundPct,PenaltyArc3FGM,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Charge Fouls Drawn,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,on,Transition Take Fouls,Corner3PctBlocked,OffensiveGoaltends,Transition Take Fouls Drawn,BlockedLongMidRange,HeaveMakes
101108,1610612759,Chris Paul,Chris Paul,101108,SAS,24652.0,411,-74.0,840,835,34,53,70,1675,15.0,25.0,12.0,27.0,3.0,6.0,1.0,1.0,19.0,59.0,3.0,7.0,5.0,27.0,52.0,22.0,65.0,2.0,122.0,1014,1.0,3.0,4.0,8.0,14.0,5.0,10.0,44.0,42.0,24.0,1.0,58.0,19.0,2.0,53.0,48.0,101.0,30.0,18.0,29.0,20.0,4.0,250.0,2.0,2.0,16.0,23.0,2.0,41,4.0,45,1.0,17.0,6.0,11.0,11.0,5.0,8.0,9.0,2.0,3.0,2.0,20.0,1.0,1.0,12.0,21.0,1.0,6.0,1.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,34,1.0,0.18518518518518517,0.18518518518518517,0.6363636363636364,0.3384615384615385,0.5,0.34375,0.5192307692307693,0.3333333333333333,0.5128205128205128,0.6363636363636364,0.5128205128205128,0.6363636363636364,0.5555555555555556,0.038461538461538464,0.04,0.037037037037037035,14.826839826839826,0.55,0.15384615384615385,0.10747663551401869,0.010638297872340425,0.07766990291262135,0.009345794392523364,0.09285714285714286,0.009950248756218905,0.02,0.023255813953488372,0.03571428571428571,0.0898876404494382,0.08247422680412371,0.25,0.06802721088435375,0.1016949152542373,0.015384615384615385,0.5,0.21367521367521367,0.6,0.625,0.13333333333333333,0.23076923076923078,0.4444444444444444,0.46153846153846156,0.25,0.05128205128205128,0.5,0.5,1.0,0.5042735042735043,0.3220338983050847,0.3220338983050847,0.5789473684210527,0.09090909090909091,1.0,1.0,0.6363636363636364,0.42857142857142855,0.6666666666666666,1.0,0.5555555555555556,0.3275862068965517,0.5059017699115044,0.493875,0.5304,0.11475409836065574,14.094230769230766,26.16615384615385,0.04047619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628368,1610612759,De'Aaron Fox,De'Aaron Fox,1628368,SAS,10932.0,182,-48.0,371,377,27,37,37,748,9.0,19.0,6.0,16.0,6.0,10.0,1.0,1.0,4.0,35.0,1.0,3.0,2.0,29.0,58.0,10.0,45.0,14.0,102.0,458,3.0,4.0,2.0,4.0,13.0,3.0,26.0,32.0,24.0,6.0,,35.0,4.0,4.0,16.0,14.0,30.0,10.0,4.0,13.0,2.0,1.0,74.0,1.0,2.0,15.0,9.0,2.0,26,3.0,29,1.0,12.0,6.0,6.0,10.0,3.0,4.0,7.0,1.0,6.0,2.0,17.0,1.0,1.0,8.0,16.0,,18.0,1.0,17.0,,,,,2.0,2.0,27,1.0,0.4482758620689655,0.4642857142857143,0.8,0.2222222222222222,0.5,0.2222222222222222,0.5,0.75,0.42718446601941745,0.75,0.4636363636363636,0.7222222222222222,0.4368932038834951,0.06896551724137931,0.05263157894736842,,30.455635491606714,0.5882352941176471,0.3333333333333333,0.09473684210526316,0.021505376344086023,0.1485148514851485,0.01098901098901099,0.12244897959183673,0.016304347826086956,0.06666666666666667,,,0.09615384615384616,0.08823529411764706,0.1111111111111111,0.15384615384615385,0.1388888888888889,0.01694915254237288,1.0,0.18446601941747573,0.47368421052631576,0.5,0.2222222222222222,0.1553398058252427,0.375,0.375,0.8333333333333334,0.0970873786407767,0.6,0.6,0.8333333333333334,0.33980582524271846,0.11428571428571428,0.11764705882352941,0.75,0.125,1.0,1.0,0.375,0.3333333333333333,1.0,0.2857142857142857,0.6601941747572816,0.11428571428571428,0.5455796116504854,0.52145,0.4919214285714286,0.12745098039215685,8.3,25.26,0.07277628032345014,14.0,23.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,8.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.022222222222222223,0.13043478260869565,0.02857142857142857,0.014925373134328358,0.22330097087378642,0.6086956521739131,0.7,0.42857142857142855,0.25,0.5,0.14285714285714285,1.0,0.14285714285714285,1.0,0.08256880733944955,0.140625,0.0784313725490196,,,,,,,,,,,,,,,,True,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,6939.0,116,20.0,241,236,46,60,34,477,5.0,12.0,,,1.0,5.0,1.0,1.0,3.0,9.0,1.0,2.0,2.0,15.0,26.0,4.0,14.0,9.0,51.0,261,2.0,4.0,2.0,3.0,12.0,2.0,18.0,12.0,9.0,3.0,,9.0,3.0,,2.0,4.0,6.0,2.0,2.0,2.0,,,16.0,,8.0,15.0,2.0,2.0,19,8.0,27,6.0,3.0,3.0,,2.0,1.0,2.0,4.0,2.0,,,6.0,,2.0,4.0,8.0,1.0,8.0,,12.0,,1.0,,1.0,1.0,,46,2.0,0.6,0.6923076923076923,0.75,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.5769230769230769,0.5,0.525,0.7142857142857143,0.5543478260869565,0.75,0.35,,,,18.772563176895307,0.3333333333333333,0.3333333333333333,0.0425531914893617,0.13559322033898305,0.23809523809523808,,0.15454545454545454,0.06956521739130435,0.17647058823529413,0.1111111111111111,,,0.08695652173913043,,0.2222222222222222,0.2777777777777778,0.2857142857142857,,0.3,0.4166666666666667,0.4166666666666667,0.4,,,,,0.125,0.2,0.2,1.0,0.225,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,1.0,0.2,0.7,0.3333333333333333,0.56841875,0.61369,0.56097,0.23529411764705882,3.946153846153846,24.864285714285717,0.1908713692946058,10.0,14.0,2.0,4.0,2.0,4.0,,,2.0,2.0,8.0,,1.0,5.0,4.0,,1.0,,,6.0,,,,,5.0,,,0.25,0.2,0.22727272727272727,,,,,0.35,0.7142857142857143,0.7142857142857143,0.7,0.5714285714285714,0.5,0.4,0.5,,,0.13043478260869565,0.1875,0.09803921568627451,0.12121212121212122,,,,,,,,,,,,,,,True,,,,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,23223.0,387,-60.0,790,788,50,73,74,1578,28.0,46.0,16.0,27.0,5.0,16.0,1.0,2.0,33.0,75.0,4.0,9.0,4.0,61.0,97.0,38.0,91.0,14.0,250.0,951,6.0,9.0,5.0,11.0,27.0,4.0,48.0,74.0,102.0,12.0,,75.0,33.0,3.0,18.0,13.0,31.0,8.0,5.0,11.0,5.0,2.0,75.0,2.0,3.0,32.0,14.0,1.0,47,5.0,52,2.0,14.0,10.0,4.0,9.0,2.0,5.0,9.0,2.0,4.0,1.0,18.0,1.0,3.0,12.0,21.0,,14.0,,17.0,,4.0,4.0,,4.0,2.0,50,,0.39344262295081966,0.4067796610169492,0.8947368421052632,0.4175824175824176,0.45454545454545453,0.4175824175824176,0.6288659793814433,0.6666666666666666,0.6276595744680851,0.675,0.6476683937823834,0.675,0.48404255319148937,0.030927835051546393,0.021739130434782608,,23.977272727272727,0.5,0.1111111111111111,0.07407407407407407,0.01694915254237288,0.16326530612244897,0.010101010101010102,0.11948051948051948,0.013333333333333334,0.0392156862745098,,,0.09876543209876543,0.05747126436781609,0.047619047619047616,0.14893617021276595,0.2,0.023255813953488372,0.5,0.24468085106382978,0.6086956521739131,0.6222222222222222,0.42857142857142855,0.14361702127659576,0.5925925925925926,0.5925925925925926,0.25,0.0851063829787234,0.3125,0.3125,1.0,0.39893617021276595,0.44,0.44,0.8787878787878788,0.1,0.5,1.0,0.45,0.4444444444444444,1.0,0.4,0.6117021276595744,0.44,0.5234606321839081,0.5468375,0.56628125,0.108,9.837113402061854,25.508888888888897,0.06329113924050633,17.0,24.0,3.0,5.0,3.0,3.0,,,,4.0,6.0,2.0,1.0,15.0,4.0,,1.0,1.0,6.0,10.0,,,,,15.0,,0.5,0.6666666666666666,0.7,0.75,,0.08333333333333333,,0.013605442176870748,0.1276595744680851,0.7083333333333334,0.7727272727272727,0.47058823529411764,0.25,0.6,0.3,1.0,,,0.05699481865284974,0.09900990099009901,0.06,0.011235955056179775,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.010869565217391304,,,,,,,,True,,,,,,
202687,1610612759,Bismack Biyombo,Bismack Biyombo,202687,SAS,31652.0,528,-100.0,1077,1074,91,125,99,2151,26.0,56.0,,,,,,,,,,,,67.0,114.0,,,10.0,144.0,1298,11.0,20.0,,,22.0,,106.0,28.0,,,,,,11.0,16.0,15.0,31.0,11.0,4.0,2.0,8.0,6.0,77.0,19.0,24.0,57.0,51.0,7.0,115,43.0,158,4.0,16.0,11.0,5.0,10.0,3.0,4.0,16.0,2.0,6.0,2.0,26.0,5.0,3.0,31.0,52.0,5.0,28.0,9.0,25.0,,23.0,17.0,6.0,23.0,15.0,91,1.0,0.7910447761194029,0.8983050847457628,,,,,0.5877192982456141,0.55,0.5877192982456141,0.55,0.576,0.55,,0.09649122807017543,0.07142857142857142,,12.625418060200667,0.38461538461538464,0.35,0.19540229885057472,0.0967741935483871,0.21189591078066913,0.07142857142857142,0.2037735849056604,0.08365758754863813,0.10606060606060606,0.037037037037037035,0.11764705882352941,0.14545454545454545,0.2184873949579832,0.28125,0.24083769633507854,0.14102564102564102,0.1111111111111111,0.6521739130434783,0.49122807017543857,0.4642857142857143,0.5,0.8846153846153846,,,,,,,,,,,,,,,,,,,,0.5087719298245614,,0.5570018018018018,0.66045,0.6326999999999999,0.1527777777777778,4.423684210526315,,0.08449396471680594,41.0,58.0,11.0,20.0,4.0,6.0,,,,4.0,7.0,,1.0,9.0,16.0,,8.0,3.0,3.0,14.0,,,,,9.0,,,0.5714285714285714,0.5714285714285714,0.5625,,0.1206896551724138,,0.05555555555555555,0.5087719298245614,0.7068965517241379,0.803921568627451,0.7317073170731707,1.0,0.55,0.8571428571428571,0.6666666666666666,,,0.112,0.112,0.0625,0.1171875,,,,,0.2727272727272727,,,4.0,1.0,1.0,,,,,True,,,,,,
1631110,1610612759,Jeremy Sochan,Jeremy Sochan,1631110,SAS,1650.0,28,-24.0,55,56,13,14,7,111,,,,1.0,,3.0,,,1.0,1.0,,,,4.0,5.0,1.0,4.0,,11.0,68,1.0,1.0,,,2.0,,6.0,2.0,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,2.0,2.0,,4,2.0,6,,3.0,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,1.0,13,,0.75,1.0,1.0,0.25,,0.25,0.8,1.0,0.6111111111111112,1.0,0.55,1.0,0.4444444444444444,,,,15.384615384615383,,,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.05263157894736842,0.14814814814814814,0.058823529411764705,0.25,,0.25,0.1111111111111111,0.3333333333333333,,0.08333333333333333,0.3333333333333333,,1.0,,,,,0.1111111111111111,,,,0.3333333333333333,,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,0.8888888888888888,1.0,0.6303388888888889,0.7206,0.7206,0.18181818181818182,5.16,23.275,0.23636363636363636,4.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,1.0,,,,,2.0,,,1.0,1.0,1.0,,,,,0.4444444444444444,1.0,1.0,0.75,1.0,1.0,1.0,1.0,,,0.1,0.16666666666666666,0.18181818181818182,,,,,,,,,,,,,,,,True,,,,,,
203084,1610612759,Harrison Barnes,Harrison Barnes,203084,SAS,23341.0,389,-70.0,784,788,17,36,61,1572,14.0,25.0,,1.0,26.0,54.0,1.0,2.0,16.0,32.0,,1.0,1.0,29.0,47.0,42.0,86.0,24.0,208.0,968,4.0,5.0,1.0,3.0,14.0,2.0,28.0,30.0,126.0,,,32.0,16.0,2.0,7.0,14.0,21.0,10.0,4.0,5.0,1.0,1.0,56.0,5.0,3.0,18.0,22.0,,40,8.0,48,1.0,7.0,5.0,2.0,4.0,3.0,2.0,4.0,,2.0,1.0,8.0,,1.0,6.0,9.0,1.0,25.0,1.0,31.0,,1.0,1.0,,1.0,1.0,17,,0.4827586206896552,0.5185185185185185,1.0,0.4883720930232558,0.3333333333333333,0.4883720930232558,0.6170212765957447,0.8,0.6917293233082706,0.6875,0.7123287671232876,0.7,0.6466165413533834,0.0425531914893617,0.04,,17.824074074074073,0.5,,0.11282051282051282,0.017142857142857144,0.08866995073891626,0.025510204081632654,0.10050251256281408,0.0215633423180593,0.02,,0.018518518518518517,0.1111111111111111,0.11627906976744186,0.10714285714285714,0.10416666666666667,0.05084745762711865,0.016666666666666666,1.0,0.18796992481203006,0.56,0.5833333333333334,0.14285714285714285,0.007518796992481203,,,,0.40601503759398494,0.48148148148148145,0.48148148148148145,1.0,0.24060150375939848,0.5,0.5,1.0,0.25,0.5,1.0,0.125,,,0.5,0.8045112781954887,0.5,0.5664146825396824,0.56135,0.56325,0.0673076923076923,5.517021276595745,24.169879518072285,0.021683673469387755,15.0,21.0,1.0,2.0,,,,1.0,3.0,,,,2.0,2.0,4.0,,,,5.0,17.0,1.0,,,,2.0,1.0,,,,0.3333333333333333,,0.047619047619047616,,0.028169014084507043,0.15789473684210525,0.7142857142857143,0.75,0.8,0.25,0.5,,,0.5,,0.11724137931034483,0.288135593220339,0.009615384615384616,0.023255813953488372,,,,,1.0,,,,,,1.0,,,,True,,,,,,
1642264,1610612759,Stephon Castle,Stephon Castle,1642264,SAS,15853.0,264,-78.0,537,541,28,55,38,1078,13.0,40.0,5.0,13.0,1.0,3.0,,,13.0,48.0,1.0,3.0,1.0,42.0,92.0,14.0,51.0,26.0,152.0,671,1.0,5.0,1.0,3.0,5.0,1.0,42.0,42.0,30.0,12.0,,48.0,13.0,3.0,20.0,25.0,45.0,15.0,10.0,9.0,9.0,2.0,115.0,3.0,3.0,20.0,13.0,3.0,36,6.0,42,4.0,6.0,4.0,2.0,18.0,4.0,9.0,7.0,,9.0,2.0,25.0,3.0,,4.0,21.0,1.0,30.0,1.0,33.0,,4.0,2.0,2.0,4.0,1.0,28,1.0,0.5,0.5121951219512195,0.7142857142857143,0.27450980392156865,0.3333333333333333,0.27450980392156865,0.45652173913043476,0.2,0.4405594405594406,0.3125,0.4810126582278481,0.3125,0.35664335664335667,0.03260869565217391,0.025,,31.335616438356166,0.72,0.2727272727272727,0.09420289855072464,0.024193548387096774,0.15384615384615385,0.023622047244094488,0.12313432835820895,0.02390438247011952,0.03571428571428571,,0.03125,0.058823529411764705,0.11940298507462686,0.1,0.08888888888888889,0.3,0.047619047619047616,0.25,0.27972027972027974,0.325,0.3333333333333333,0.3076923076923077,0.09090909090909091,0.38461538461538464,0.38461538461538464,0.4,0.02097902097902098,0.3333333333333333,0.3333333333333333,1.0,0.3356643356643357,0.2708333333333333,0.2708333333333333,0.6923076923076923,,,,0.375,0.3333333333333333,1.0,0.2,0.6293706293706294,0.2708333333333333,0.5338205882352942,0.49180999999999997,0.5051,0.03289473684210526,7.491304347826087,26.529411764705873,0.0521415270018622,24.0,39.0,1.0,4.0,1.0,1.0,,,,1.0,4.0,1.0,1.0,6.0,2.0,,,3.0,3.0,17.0,1.0,,,,6.0,1.0,1.0,0.25,0.5,0.5,,0.05128205128205128,,0.021052631578947368,0.2727272727272727,0.6153846153846154,0.6486486486486487,0.625,0.5,0.25,0.2,1.0,,,0.10828025477707007,0.16037735849056603,0.039473684210526314,0.02631578947368421,1.0,,1.0,,,1.0,,,,,,,,,True,,,,,,
1630572,1610612759,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,SAS,2393.0,40,1.0,82,79,27,25,12,161,1.0,5.0,1.0,1.0,1.0,5.0,,,2.0,3.0,,,3.0,6.0,12.0,3.0,8.0,6.0,27.0,93,1.0,2.0,,,4.0,6.0,4.0,8.0,9.0,,,3.0,2.0,2.0,2.0,,2.0,,,,1.0,1.0,4.0,4.0,4.0,,3.0,,3,8.0,11,,,,,3.0,,3.0,,,,,3.0,2.0,1.0,2.0,2.0,,5.0,,10.0,,,,,,,27,,0.3333333333333333,0.5,1.0,0.375,,0.375,0.5,0.5,0.525,0.5,0.54,0.5,0.4,0.16666666666666666,0.2,,29.787234042553195,1.0,,0.15789473684210525,0.25,,0.2,0.07894736842105263,0.2222222222222222,,0.5,0.14285714285714285,0.125,0.125,0.3333333333333333,,,,,0.25,0.2,0.25,1.0,0.05,1.0,1.0,,0.25,0.2,0.2,1.0,0.15,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.3333333333333333,0.7,0.6666666666666666,0.5532394736842106,0.6509,0.53740625,0.14814814814814814,5.208333333333333,24.112499999999997,0.32926829268292684,4.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,15.0,4.0,,,,,5.0,,,,,15.0,,0.5,0.3333333333333333,0.6111111111111112,0.5769230769230769,,0.16666666666666666,,0.23076923076923078,0.3,0.6666666666666666,0.8,0.25,1.0,0.5,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.2,0.29411764705882354,0.5555555555555556,0.25,2.0,,,,,0.6666666666666666,,,,,,,,,True,,,,,,
1631104,1610612759,Blake Wesley,Blake Wesley,1631104,SAS,4696.0,78,-26.0,157,156,39,44,20,313,2.0,5.0,1.0,3.0,3.0,5.0,,,1.0,7.0,,1.0,2.0,5.0,12.0,4.0,12.0,,22.0,186,,,,1.0,,4.0,6.0,4.0,12.0,,,7.0,1.0,1.0,8.0,3.0,11.0,1.0,2.0,6.0,2.0,,25.0,,,5.0,4.0,,9,,9,,6.0,5.0,1.0,5.0,2.0,2.0,5.0,1.0,3.0,,10.0,1.0,3.0,2.0,6.0,,2.0,,,,,,,,,39,,0.6,0.6,1.0,0.3333333333333333,,0.3333333333333333,0.4166666666666667,,0.4583333333333333,,0.4583333333333333,,0.5,0.08333333333333333,,,18.88888888888889,0.5,,0.12903225806451613,,0.1282051282051282,,0.12857142857142856,,,,,0.2,0.11764705882352941,,0.14285714285714285,0.09090909090909091,,,0.20833333333333334,0.4,0.4,1.0,0.125,0.3333333333333333,0.3333333333333333,,0.20833333333333334,0.6,0.6,1.0,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,,,,1.0,,,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.5131217391304348,,0.5428000000000001,,8.691666666666668,24.71666666666667,0.2484076433121019,2.0,4.0,,,1.0,2.0,1.0,2.0,,2.0,3.0,1.0,,7.0,,,,,,,,,,,7.0,,0.25,0.6666666666666666,0.5,0.5,,0.25,,,0.16666666666666666,0.5,0.6666666666666666,0.5,,,0.2857142857142857,0.5,0.2857142857142857,0.5,,,0.3181818181818182,,,2.0,,,,,,,,,,,,,True,,,,,,
