EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFtPoints,HeaveAttempts,PenaltyArc3Accuracy,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls,Loose Ball Fouls,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Charge Fouls Drawn,on,Transition Take Fouls,3SecondViolations,OffensiveGoaltends
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,16309.0,272,-46,532,540,128.0,170.0,57.0,1072,37.0,47.0,7.0,10.0,10.0,13.0,11.0,39.0,1.0,4.0,9.0,15.0,2.0,4.0,4.0,20.0,2.0,3.0,49.0,90.0,13.0,35.0,27.0,164.0,652,8.0,13.0,2.0,16.0,12.0,20.0,2.0,7.0,10.0,40.0,46.0,52.0,39.0,12.0,20.0,4.0,10.0,1.0,8.0,5.0,13.0,4.0,1.0,7.0,1.0,31.0,4.0,7.0,20.0,16.0,6.0,42.0,11.0,53.0,2.0,10.0,2.0,8.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,8.0,1.0,2.0,7.0,21.0,1.0,31.0,3.0,5.0,32.0,6.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,40.0,128.0,3.0,1.0,0.46938775510204084,0.5348837209302325,1.0,0.37142857142857144,0.2857142857142857,0.37142857142857144,0.5444444444444444,0.6153846153846154,0.6,0.548,0.5333333333333333,0.5555555555555556,0.5942028985507246,0.5333333333333333,0.625,0.28,0.02857142857142857,0.1111111111111111,0.0851063829787234,0.15384615384615385,0.06666666666666667,24.292845257903494,0.5,0.4,0.14678899082568808,0.050724637681159424,0.15037593984962405,0.03508771929824561,0.1487603305785124,0.04365079365079365,0.04878048780487805,0.07042253521126761,0.03409090909090909,0.038461538461538464,0.13157894736842105,0.16981132075471697,0.1111111111111111,0.16666666666666666,0.10810810810810811,0.038461538461538464,0.376,0.7872340425531915,0.8604651162790697,0.5135135135135135,0.312,0.28205128205128205,0.3333333333333333,0.2727272727272727,0.032,0.25,0.25,1.0,0.12,0.6,0.6428571428571429,1.0,0.16,0.2,0.2,1.0,0.6666666666666666,0.7,0.14285714285714285,0.13333333333333333,0.48148148148148145,0.7692307692307693,0.14814814814814814,0.5,0.1111111111111111,0.656,0.2,0.5544607999999999,0.5635666666666667,0.5666722222222222,0.13138686131386862,0.17647058823529413,0.0975609756097561,0.24390243902439024,5.132222222222222,24.762857142857136,0.24060150375939848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627824,1610612755,Guerschon Yabusele,Guerschon Yabusele,1627824,PHI,8165.0,136,25,259,258,58.0,76.0,36.0,517,10.0,17.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,,2.0,,1.0,3.0,11.0,,4.0,13.0,22.0,3.0,13.0,11.0,46.0,298,2.0,3.0,,6.0,1.0,3.0,2.0,5.0,2.0,10.0,14.0,12.0,9.0,,10.0,3.0,2.0,,6.0,3.0,9.0,1.0,2.0,6.0,,21.0,5.0,3.0,14.0,9.0,2.0,25.0,8.0,33.0,,2.0,2.0,,,,,2.0,2.0,,,2.0,,1.0,5.0,11.0,,9.0,2.0,,13.0,1.0,6.0,1.0,,,,,,10.0,58.0,1.0,1.0,0.5384615384615384,0.5384615384615384,1.0,0.23076923076923078,0.4,0.25,0.5909090909090909,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5609756097560976,0.75,0.5555555555555556,0.37142857142857144,,0.09090909090909091,0.11764705882352941,,,14.429530201342281,,0.25,0.15254237288135594,0.05454545454545454,0.2153846153846154,0.08771929824561403,0.18548387096774194,0.07142857142857142,0.08695652173913043,0.041666666666666664,0.10638297872340426,,0.047619047619047616,0.2,0.3333333333333333,0.2222222222222222,0.2,,0.4857142857142857,0.5882352941176471,0.6666666666666666,0.5,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,0.05714285714285714,0.5,0.5,,0.05714285714285714,,,,0.3142857142857143,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,1.0,,,0.375,0.3333333333333333,0.125,,0.5,0.8571428571428571,0.3,0.5842470588235296,0.5254,0.5196571428571428,0.15,0.2222222222222222,0.13043478260869565,0.21739130434782608,4.072727272727272,27.63076923076923,0.22393822393822393,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628997,1610612755,Caleb Martin,Caleb Martin,1628997,PHI,4325.0,72,-22,139,138,37.0,47.0,17.0,277,4.0,6.0,,,1.0,2.0,4.0,4.0,1.0,6.0,,2.0,,,,2.0,,,9.0,16.0,,4.0,2.0,20.0,167,2.0,2.0,1.0,5.0,1.0,4.0,,,,2.0,6.0,12.0,,,,,1.0,,1.0,3.0,4.0,1.0,2.0,,1.0,11.0,1.0,,4.0,6.0,,10.0,1.0,11.0,,1.0,1.0,,2.0,,,1.0,,2.0,,3.0,,,2.0,2.0,,6.0,,,5.0,1.0,3.0,,1.0,,,,1.0,2.0,37.0,,,0.3333333333333333,0.3333333333333333,,,,,0.5625,1.0,0.25,0.45,0.6666666666666666,0.25,0.45454545454545453,0.8333333333333334,0.25,0.2,,0.0625,0.16666666666666666,,,15.92356687898089,0.6666666666666666,,0.14285714285714285,,0.12903225806451613,0.029411764705882353,0.136986301369863,0.013888888888888888,,,,0.08333333333333333,0.125,0.23076923076923078,,0.125,0.14285714285714285,,0.3,0.6666666666666666,0.8,0.25,0.2,1.0,1.0,0.5,0.3,0.16666666666666666,0.16666666666666666,,0.1,,,,0.1,,,,,,,,0.5,0.5,,,,0.5,,0.5028027777777777,0.4633,0.533175,0.13636363636363635,0.16666666666666666,0.25,0.1,9.35,37.2,0.26618705035971224,,1.0,2.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,14237.0,237,-4,471,466,122.0,152.0,51.0,937,25.0,43.0,2.0,3.0,9.0,14.0,11.0,35.0,9.0,15.0,2.0,9.0,1.0,2.0,16.0,45.0,3.0,8.0,45.0,93.0,18.0,54.0,40.0,184.0,558,3.0,6.0,3.0,9.0,15.0,28.0,2.0,10.0,20.0,56.0,32.0,58.0,30.0,2.0,44.0,16.0,8.0,1.0,22.0,20.0,42.0,10.0,10.0,19.0,2.0,104.0,1.0,1.0,12.0,10.0,,22.0,2.0,24.0,,10.0,6.0,4.0,12.0,2.0,5.0,3.0,,7.0,,15.0,,5.0,5.0,7.0,,31.0,1.0,,43.0,4.0,15.0,6.0,3.0,,,,3.0,56.0,122.0,1.0,6.0,0.35555555555555557,0.36363636363636365,0.5555555555555556,0.3333333333333333,0.2,0.33962264150943394,0.4838709677419355,0.5,0.5357142857142857,0.4897959183673469,0.5,0.47368421052631576,0.5515151515151515,0.5,0.5714285714285714,0.3673469387755102,0.018518518518518517,0.08602150537634409,0.09302325581395349,0.11428571428571428,0.1111111111111111,33.70786516853933,0.8,,0.09174311926605505,0.008130081300813009,0.10084033613445378,0.00980392156862745,0.09649122807017543,0.008888888888888889,,0.01694915254237288,,0.03571428571428571,0.07317073170731707,0.020833333333333332,0.3,0.10344827586206896,0.09375,,0.2925170068027211,0.5813953488372093,0.6410256410256411,0.44,0.23809523809523808,0.3142857142857143,0.3548387096774194,0.2727272727272727,0.10204081632653061,0.6,0.6,0.2222222222222222,0.061224489795918366,0.2222222222222222,0.25,1.0,0.30612244897959184,0.35555555555555557,0.35555555555555557,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3684210526315789,0.6428571428571429,0.05263157894736842,0.5,0.21052631578947367,0.6598639455782312,0.36363636363636365,0.5281232876712327,0.49895,0.5075662162162162,0.10062893081761007,0.14423076923076922,0.04891304347826087,0.30434782608695654,7.00752688172043,26.7962962962963,0.25902335456475584,1.0,,1.0,0.125,,,,,1.0,1.0,24.0,1.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.01818181818181818,,,,,,,,,,,,,,,,,True,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,54124.0,902,-107,1844,1824,464.0,515.0,229.0,3668,119.0,163.0,36.0,56.0,19.0,23.0,16.0,28.0,,,,1.0,,1.0,,,,,135.0,191.0,,1.0,67.0,337.0,2142,38.0,63.0,,99.0,20.0,28.0,,1.0,27.0,67.0,188.0,82.0,,58.0,,,13.0,,17.0,10.0,27.0,5.0,5.0,8.0,6.0,64.0,30.0,59.0,67.0,77.0,9.0,153.0,92.0,245.0,4.0,26.0,16.0,10.0,24.0,4.0,14.0,37.0,8.0,10.0,1.0,61.0,4.0,14.0,68.0,125.0,19.0,90.0,21.0,2.0,100.0,14.0,47.0,11.0,68.0,2.0,38.0,,70.0,67.0,462.0,8.0,9.0,0.6962962962962963,0.8867924528301887,,,,,0.7068062827225131,0.6031746031746031,0.7142857142857143,0.703125,0.6031746031746031,0.6896551724137931,0.7139830508474576,0.6428571428571429,0.7613636363636364,0.005208333333333333,,0.06806282722513089,0.06134969325153374,0.10714285714285714,,14.014251781472684,0.39344262295081966,0.1875,0.17579908675799086,0.13657407407407407,0.1558139534883721,0.06864988558352403,0.16589861751152074,0.10241657077100115,0.14619883040935672,0.1276595744680851,0.07692307692307693,0.04040404040404041,0.1977401129943503,0.16585365853658537,0.14285714285714285,0.1791530944625407,0.0975609756097561,0.09523809523809523,0.8489583333333334,0.7300613496932515,0.7777777777777778,0.680672268907563,0.14583333333333334,0.5714285714285714,0.64,0.8125,,,,,0.005208333333333333,,,,,,,,0.8888888888888888,0.6428571428571429,0.1388888888888889,,0.7931034482758621,0.8260869565217391,0.034482758620689655,,,0.8541666666666666,,0.6399205729166664,0.6019979591836734,0.6173431034482759,0.2088888888888889,0.20982142857142858,0.29376854599406527,0.19881305637982197,2.1675392670157065,24.6,0.25162689804772237,,23.0,,,,1.0,,,,,,3.0,,,30.0,43.0,,0.6142857142857143,,,,3.0,3.0,9.0,2.0,16.0,1.0,0.061224489795918366,0.136986301369863,,,,,,,,,True,,,
1629022,1610612755,Lonnie Walker IV,Lonnie Walker IV,1629022,PHI,15197.0,253,-40,544,535,79.0,100.0,64.0,1079,13.0,22.0,1.0,1.0,1.0,2.0,8.0,12.0,5.0,13.0,3.0,12.0,1.0,3.0,20.0,54.0,4.0,4.0,26.0,47.0,23.0,66.0,15.0,136.0,628,3.0,5.0,5.0,18.0,2.0,3.0,2.0,7.0,3.0,13.0,28.0,24.0,45.0,,53.0,20.0,3.0,1.0,21.0,8.0,29.0,8.0,,15.0,5.0,66.0,,2.0,15.0,21.0,1.0,37.0,2.0,39.0,,4.0,4.0,,8.0,,5.0,5.0,,3.0,1.0,13.0,1.0,6.0,14.0,19.0,,13.0,,,20.0,3.0,9.0,2.0,1.0,,,,1.0,13.0,77.0,,2.0,0.5384615384615384,0.5384615384615384,0.6521739130434783,0.3484848484848485,0.2857142857142857,0.35384615384615387,0.5531914893617021,0.6,0.6666666666666666,0.5353982300884956,0.75,0.5,0.5619834710743802,0.8181818181818182,0.5416666666666666,0.584070796460177,0.015151515151515152,0.06382978723404255,0.13636363636363635,,,21.788617886178862,0.6153846153846154,0.07142857142857142,0.14685314685314685,0.017543859649122806,0.13043478260869565,,0.13953488372093023,0.008130081300813009,0.017857142857142856,0.02631578947368421,,,0.14285714285714285,0.0958904109589041,0.42857142857142855,0.10666666666666667,0.175,,0.19469026548672566,0.5909090909090909,0.6842105263157895,0.7692307692307693,0.10619469026548672,0.6666666666666666,0.6666666666666666,0.375,0.11504424778761062,0.38461538461538464,0.38461538461538464,0.2,0.10619469026548672,0.25,0.25,1.0,0.4778761061946903,0.37037037037037035,0.37735849056603776,0.6,0.1,1.0,1.0,0.4,0.2,0.5,0.3,0.3333333333333333,0.4,0.7787610619469026,0.37735849056603776,0.5495776785714288,0.48569166666666663,0.5598777777777778,0.07563025210084033,0.16981132075471697,0.1323529411764706,0.09558823529411764,7.470212765957446,26.184848484848484,0.14522058823529413,1.0,3.0,1.0,0.25,1.0,,,0.1,2.0,3.0,24.0,1.0,1.0,,1.0,1.0,0.6,1.0,0.5,0.5,,,1.0,,,,,,,1.0,0.018518518518518517,1.0,1.0,,,,,True,,,
202331,1610612755,Paul George,Paul George,202331,PHI,6167.0,103,13,202,200,65.0,47.0,25.0,402,6.0,7.0,,,,1.0,3.0,13.0,3.0,9.0,1.0,1.0,1.0,1.0,3.0,15.0,,5.0,12.0,29.0,4.0,16.0,2.0,38.0,221,1.0,4.0,,2.0,,4.0,1.0,6.0,,3.0,6.0,18.0,3.0,,15.0,3.0,3.0,1.0,10.0,7.0,17.0,3.0,4.0,5.0,3.0,41.0,4.0,,4.0,9.0,1.0,14.0,4.0,18.0,,6.0,4.0,2.0,7.0,1.0,3.0,3.0,,4.0,,10.0,1.0,5.0,3.0,5.0,1.0,8.0,,,3.0,1.0,2.0,,2.0,,1.0,,2.0,3.0,65.0,,,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.41379310344827586,0.25,,0.4,0.25,0.15,0.41304347826086957,0.25,0.15,0.35555555555555557,0.0625,0.10344827586206896,0.14285714285714285,0.15384615384615385,,24.13793103448276,0.7,0.3333333333333333,0.17647058823529413,,0.09302325581395349,0.1111111111111111,0.13829787234042554,0.044444444444444446,,,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.23333333333333334,,0.09375,0.09090909090909091,,0.15555555555555556,0.8571428571428571,1.0,0.3333333333333333,0.28888888888888886,0.23076923076923078,0.2727272727272727,,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022222222222222223,1.0,1.0,,0.3333333333333333,0.2,0.21428571428571427,0.3333333333333333,,,,,0.1,,0.1,1.0,0.5,0.5111111111111111,0.2,0.49376666666666674,0.4729,0.49636,0.043478260869565216,0.06666666666666667,0.05263157894736842,0.07894736842105263,10.024137931034483,25.918750000000003,0.3217821782178218,,,,,,1.0,,,,,9.0,2.0,,,1.0,1.0,,0.5,,,,,,,,,,,,,0.06666666666666667,,,,,,,True,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,16626.0,277,-66,567,553,132.0,124.0,75.0,1120,18.0,27.0,1.0,1.0,6.0,8.0,6.0,19.0,6.0,18.0,8.0,16.0,2.0,5.0,17.0,51.0,6.0,9.0,30.0,64.0,25.0,67.0,40.0,175.0,691,2.0,3.0,7.0,16.0,7.0,16.0,5.0,14.0,13.0,42.0,22.0,38.0,39.0,,51.0,17.0,8.0,,26.0,13.0,39.0,8.0,5.0,17.0,7.0,91.0,5.0,2.0,17.0,15.0,2.0,34.0,7.0,41.0,1.0,12.0,7.0,5.0,15.0,4.0,9.0,8.0,2.0,6.0,1.0,23.0,1.0,7.0,10.0,19.0,,34.0,1.0,,49.0,1.0,15.0,6.0,2.0,,1.0,,2.0,40.0,130.0,1.0,3.0,0.36666666666666664,0.36666666666666664,0.52,0.373134328358209,0.35714285714285715,0.373134328358209,0.46875,0.6666666666666666,0.4375,0.5152671755725191,0.5,0.48333333333333334,0.5681818181818182,0.6153846153846154,0.5526315789473685,0.5114503816793893,,0.125,0.1111111111111111,0.2631578947368421,,27.089783281733748,0.6521739130434783,0.2222222222222222,0.10344827586206896,0.015873015873015872,0.1452991452991453,0.03597122302158273,0.12213740458015267,0.026415094339622643,0.020833333333333332,0.0196078431372549,0.03773584905660377,0.030303030303030304,0.03773584905660377,0.11688311688311688,0.26666666666666666,0.16455696202531644,0.10526315789473684,0.014925373134328358,0.20610687022900764,0.6666666666666666,0.75,0.3888888888888889,0.1450381679389313,0.3157894736842105,0.42857142857142855,0.3333333333333333,0.13740458015267176,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.12213740458015267,0.5,0.5,0.75,0.3893129770992366,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.1,1.0,1.0,0.6,0.26666666666666666,0.75,0.16666666666666666,0.4,0.3,0.7175572519083969,0.3333333333333333,0.5514301526717558,0.49965833333333337,0.5631833333333334,0.12244897959183673,0.19230769230769232,0.09142857142857143,0.24,7.8078125,25.485074626865668,0.2328042328042328,3.0,6.0,,0.3333333333333333,1.0,,,0.1,2.0,2.0,36.0,2.0,,4.0,1.0,,0.2857142857142857,,0.3333333333333333,0.5,0.043478260869565216,,1.0,1.0,,,,,,,,,,1.0,1.0,,,True,,,
1641741,1610612755,Ricky Council IV,Ricky Council IV,1641741,PHI,28690.0,478,-79,985,967,270.0,318.0,125.0,1952,26.0,46.0,5.0,9.0,8.0,12.0,21.0,50.0,2.0,8.0,9.0,20.0,3.0,4.0,12.0,67.0,9.0,20.0,49.0,104.0,21.0,87.0,44.0,205.0,1127,5.0,11.0,12.0,24.0,16.0,24.0,7.0,24.0,16.0,69.0,52.0,46.0,57.0,2.0,65.0,12.0,5.0,,24.0,13.0,37.0,7.0,6.0,17.0,5.0,87.0,10.0,6.0,39.0,18.0,6.0,63.0,18.0,81.0,4.0,10.0,7.0,3.0,14.0,1.0,8.0,6.0,2.0,6.0,1.0,20.0,2.0,9.0,7.0,22.0,,41.0,2.0,,53.0,7.0,28.0,2.0,7.0,,5.0,,7.0,69.0,270.0,3.0,2.0,0.5306122448979592,0.5416666666666666,0.9047619047619048,0.2413793103448276,0.2916666666666667,0.24705882352941178,0.47115384615384615,0.45454545454545453,0.6666666666666666,0.4214659685863874,0.4782608695652174,0.5520833333333334,0.47897196261682246,0.5,0.6160714285714286,0.45549738219895286,,0.04807692307692308,,0.1,,20.763087843833187,0.7,0.20689655172413793,0.07531380753138076,0.026785714285714284,0.1652542372881356,0.04132231404958678,0.12,0.034334763948497854,0.02247191011235955,0.029411764705882353,0.041884816753926704,0.0392156862745098,0.08247422680412371,0.08181818181818182,0.03125,0.15517241379310345,0.1935483870967742,0.03571428571428571,0.24083769633507854,0.5652173913043478,0.5652173913043478,0.6538461538461539,0.2617801047120419,0.42,0.4666666666666667,0.38095238095238093,0.041884816753926704,0.25,0.25,0.5,0.10471204188481675,0.45,0.45,0.8888888888888888,0.3507853403141361,0.1791044776119403,0.1791044776119403,0.9166666666666666,0.391304347826087,0.5555555555555556,0.6,0.391304347826087,0.25,0.6666666666666666,0.08333333333333333,0.75,0.4166666666666667,0.6963350785340314,0.18461538461538463,0.5380364361702127,0.5238230769230768,0.5483728260869565,0.1320754716981132,0.224,0.11707317073170732,0.33658536585365856,5.877884615384615,26.70229885057471,0.27411167512690354,4.0,2.0,2.0,0.2,3.0,,,0.13043478260869565,2.0,4.0,6.0,2.0,,,2.0,3.0,0.3333333333333333,0.42857142857142855,0.2222222222222222,1.0,,2.0,2.0,6.0,,,,0.06896551724137931,0.030303030303030304,2.0,,0.6666666666666666,0.5,,,,,True,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,21660.0,361,-96,733,723,183.0,213.0,90.0,1456,16.0,27.0,2.0,6.0,9.0,15.0,11.0,26.0,4.0,9.0,4.0,18.0,1.0,6.0,15.0,43.0,6.0,9.0,31.0,62.0,19.0,61.0,6.0,125.0,912,4.0,13.0,7.0,21.0,9.0,17.0,3.0,15.0,3.0,30.0,38.0,24.0,51.0,2.0,43.0,15.0,11.0,,13.0,14.0,27.0,9.0,5.0,9.0,3.0,68.0,7.0,11.0,19.0,16.0,2.0,37.0,19.0,56.0,5.0,16.0,10.0,6.0,11.0,3.0,5.0,10.0,4.0,6.0,3.0,21.0,2.0,3.0,14.0,25.0,,9.0,,1.0,11.0,1.0,4.0,2.0,1.0,,,,1.0,28.0,181.0,3.0,,0.6129032258064516,0.6333333333333333,0.8947368421052632,0.3114754098360656,0.2,0.3114754098360656,0.5,0.3076923076923077,0.5294117647058824,0.483739837398374,0.5,0.421875,0.48828125,0.5,0.4411764705882353,0.4959349593495935,,0.1774193548387097,0.2222222222222222,0.15384615384615385,,17.738095238095237,0.5238095238095238,0.1111111111111111,0.1032258064516129,0.0582010582010582,0.11585365853658537,0.0440251572327044,0.109717868338558,0.05172413793103448,0.05405405405405406,0.07954545454545454,0.047619047619047616,0.030303030303030304,0.14285714285714285,0.08108108108108109,0.05555555555555555,0.12612612612612611,0.09433962264150944,0.08196721311475409,0.21951219512195122,0.5925925925925926,0.7619047619047619,0.4375,0.21138211382113822,0.4230769230769231,0.5,0.7272727272727273,0.07317073170731707,0.4444444444444444,0.5,1.0,0.14634146341463414,0.2222222222222222,0.2222222222222222,1.0,0.34959349593495936,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.3,0.3333333333333333,0.5,0.3,0.46875,0.6,0.1875,0.16666666666666666,0.28125,0.7154471544715447,0.3488372093023256,0.5453337398373984,0.5353566666666667,0.6059765625,0.031746031746031744,0.06153846153846154,0.168,0.24,6.814516129032257,25.295081967213115,0.24965893587994542,2.0,1.0,,0.2222222222222222,1.0,,,0.05,4.0,4.0,6.0,1.0,,,1.0,,0.5714285714285714,,0.6666666666666666,1.0,,1.0,,,,,,0.05555555555555555,,,,,,,,0.1111111111111111,,True,,,
