EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,LongMidRangePctBlocked,DefensiveGoaltends,HeaveAttempts,Defensive 3 Seconds Violations,Arc3PctBlocked,Transition Take Fouls,on,BlockedLongMidRange,OffensiveGoaltends
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,15042.0,251,-1,516,513,61.0,101,72,1029,32.0,40.0,10.0,16.0,1.0,2.0,31.0,54.0,1.0,1.0,1.0,1.0,63.0,95.0,1.0,2.0,14.0,143.0,608,14.0,26.0,1.0,29.0,2.0,8.0,2.0,6.0,100.0,26.0,3.0,16.0,1.0,4.0,16.0,8.0,24.0,6.0,2.0,12.0,4.0,56.0,9.0,20.0,1.0,20.0,33.0,1.0,54.0,30.0,84.0,4.0,13.0,9.0,4.0,12.0,1.0,8.0,8.0,1.0,4.0,1.0,20.0,2.0,4.0,16.0,28.0,2.0,3.0,17.0,3.0,21.0,3.0,10.0,2.0,12.0,6.0,6.0,12.0,8.0,1.0,5.0,60.0,2.0,1.0,0.7936507936507936,0.9090909090909091,1.0,0.5,0.5,0.6631578947368421,0.5384615384615384,0.25,0.6649484536082474,0.5384615384615384,0.25,0.6745283018867925,0.5370370370370371,0.3,0.020618556701030927,0.042105263157894736,0.025,0.05555555555555555,20.826446280991735,0.6,0.08333333333333333,0.07142857142857142,0.264,0.14388489208633093,0.18867924528301888,0.08333333333333333,0.22943722943722944,0.11740890688259109,0.18867924528301888,0.12162162162162163,0.08333333333333333,0.09722222222222222,0.05555555555555555,0.22641509433962265,0.32142857142857145,0.1875,0.2125,0.11538461538461539,0.14814814814814814,0.6666666666666666,0.41237113402061853,0.8,0.8205128205128205,0.6875,0.5567010309278351,0.5740740740740741,0.6078431372549019,0.9032258064516129,0.010309278350515464,0.010309278350515464,1.0,1.0,1.0,0.010309278350515464,0.6153846153846154,0.625,0.3,0.25,0.5,0.4329896907216495,0.5440386597938145,0.5746727272727273,0.44177500000000003,0.09615384615384616,0.09803921568627451,0.20279720279720279,0.04195804195804196,5.65157894736842,24.05,0.1182170542635659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,14022.0,234,-5,468,474,142.0,191,67,942,16.0,24.0,5.0,8.0,5.0,8.0,8.0,16.0,9.0,11.0,27.0,24.0,29.0,49.0,17.0,51.0,15.0,124.0,526,7.0,12.0,6.0,20.0,7.0,11.0,6.0,32.0,34.0,24.0,51.0,12.0,24.0,6.0,5.0,5.0,10.0,4.0,1.0,5.0,,25.0,5.0,7.0,,26.0,12.0,3.0,41.0,12.0,53.0,1.0,8.0,4.0,4.0,8.0,2.0,4.0,9.0,1.0,4.0,1.0,17.0,,4.0,8.0,17.0,,1.0,16.0,5.0,18.0,2.0,7.0,3.0,4.0,2.0,2.0,6.0,4.0,,32.0,142.0,3.0,3.0,0.5862068965517241,0.7391304347826086,1.0,0.3333333333333333,0.3333333333333333,0.5918367346938775,0.5833333333333334,0.6363636363636364,0.545,0.4117647058823529,0.5,0.5740740740740741,0.5,0.5517241379310345,0.51,0.12244897959183673,0.25,,22.644927536231886,0.47058823529411764,0.21428571428571427,,0.11764705882352941,0.059322033898305086,0.21311475409836064,0.04310344827586207,0.16964285714285715,0.05128205128205128,0.06382978723404255,0.06779661016949153,,0.013157894736842105,0.1,0.10526315789473684,0.07692307692307693,0.3333333333333333,0.1958762886597938,0.28,0.022222222222222223,0.6666666666666666,0.24,0.6666666666666666,0.8888888888888888,0.5625,0.16,0.5,0.5,0.625,0.09,0.27,0.4074074074074074,0.4074074074074074,1.0,0.24,0.47058823529411764,0.625,,0.3076923076923077,0.625,0.75,0.5423579999999999,0.53306,0.5588846153846153,0.06666666666666667,0.12962962962962962,0.16129032258064516,0.25806451612903225,5.6244897959183655,24.794117647058815,0.3034188034188034,5.0,1.0,1.0,3.0,6.0,4.0,3.0,12.0,5.0,4.0,15.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.26666666666666666,0.5555555555555556,0.5555555555555556,0.6,0.25,0.25,1.0,0.058823529411764705,0.23529411764705882,0.11538461538461539,0.3333333333333333,0.46153846153846156,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,13692.0,228,-21,489,480,122.0,151,69,969,36.0,64.0,5.0,7.0,11.0,21.0,11.0,31.0,2.0,3.0,10.0,26.0,47.0,97.0,10.0,36.0,26.0,150.0,563,6.0,10.0,3.0,15.0,12.0,28.0,2.0,35.0,36.0,58.0,27.0,6.0,26.0,8.0,19.0,18.0,37.0,9.0,9.0,14.0,5.0,92.0,3.0,5.0,,23.0,8.0,3.0,34.0,8.0,42.0,3.0,7.0,5.0,2.0,23.0,3.0,15.0,7.0,2.0,8.0,,30.0,3.0,12.0,10.0,16.0,2.0,1.0,38.0,1.0,44.0,4.0,23.0,1.0,,,,,,,35.0,121.0,1.0,1.0,0.3829787234042553,0.4090909090909091,0.9,0.2777777777777778,0.2777777777777778,0.4845360824742268,0.6,0.42857142857142855,0.46616541353383456,0.42857142857142855,0.4230769230769231,0.49019607843137253,0.46875,0.4166666666666667,0.2706766917293233,0.08247422680412371,0.109375,0.03225806451612903,32.38938053097345,0.7666666666666667,0.2727272727272727,,0.07766990291262135,0.04065040650406504,0.22330097087378642,0.028846153846153848,0.15048543689320387,0.03524229074889868,0.06349206349206349,0.0196078431372549,,0.028985507246376812,0.02857142857142857,0.06382978723404255,0.0851063829787234,0.1111111111111111,0.18421052631578946,0.3333333333333333,0.045454545454545456,,0.48120300751879697,0.5625,0.631578947368421,0.4722222222222222,0.23308270676691728,0.3548387096774194,0.36666666666666664,0.09090909090909091,0.015037593984962405,0.07518796992481203,0.3,0.3,0.6666666666666666,0.19548872180451127,0.5,0.7142857142857143,0.2,0.5384615384615384,0.5238095238095238,0.7518796992481203,0.5593233082706766,0.56043,0.5521423076923077,0.1513157894736842,0.19827586206896552,0.1,0.23333333333333334,4.29278350515464,25.063888888888886,0.24948875255623723,,1.0,1.0,2.0,7.0,3.0,2.0,9.0,4.0,3.0,11.0,7.0,1.0,,1.0,4.0,,,,0.2727272727272727,,,,0.2692307692307692,0.2692307692307692,1.0,0.07142857142857142,0.21428571428571427,0.05128205128205128,0.5,0.23076923076923078,0.2222222222222222,0.2692307692307692,3.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630193,1610612761,Immanuel Quickley,Immanuel Quickley,1630193,TOR,9216.0,154,-10,321,322,26.0,63,43,643,6.0,11.0,,1.0,1.0,1.0,9.0,24.0,3.0,2.0,3.0,42.0,17.0,38.0,18.0,45.0,16.0,104.0,384,1.0,4.0,,11.0,2.0,4.0,,4.0,12.0,22.0,39.0,,42.0,5.0,28.0,14.0,42.0,8.0,6.0,14.0,12.0,98.0,4.0,1.0,,10.0,5.0,1.0,16.0,5.0,21.0,2.0,4.0,4.0,,6.0,2.0,4.0,4.0,1.0,2.0,,10.0,2.0,1.0,4.0,10.0,,,16.0,1.0,18.0,1.0,9.0,,,,,,,,4.0,25.0,1.0,,0.35294117647058826,0.35294117647058826,0.7222222222222222,0.4,0.4,0.4473684210526316,0.25,0.5,0.5301204819277109,0.4583333333333333,0.3333333333333333,0.5714285714285714,0.4583333333333333,0.3333333333333333,0.5421686746987951,0.13157894736842105,0.2727272727272727,0.08333333333333333,26.933333333333334,0.6,0.125,,0.05813953488372093,0.011904761904761904,0.16129032258064516,0.05263157894736842,0.10135135135135136,0.03125,,0.020833333333333332,,0.07142857142857142,,0.08823529411764706,0.043478260869565216,,0.1509433962264151,0.2222222222222222,0.046511627906976744,,0.13253012048192772,0.5454545454545454,0.75,,0.2891566265060241,0.375,0.4090909090909091,0.5555555555555556,0.03614457831325301,0.03614457831325301,0.6666666666666666,0.6666666666666666,1.0,0.5060240963855421,0.08333333333333333,,,0.16666666666666666,1.0,0.6746987951807228,0.5117355421686747,0.50292,0.4788333333333334,0.10989010989010989,0.1956521739130435,0.10576923076923077,0.038461538461538464,7.713157894736843,26.299999999999994,0.08099688473520249,2.0,1.0,,,16.0,7.0,,2.0,8.0,,2.0,16.0,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.38095238095238093,0.38095238095238093,0.6875,0.08333333333333333,0.5833333333333334,,,0.3333333333333333,,0.38095238095238093,15.0,3.0,3.0,2.0,1.0,1.0,0.375,0.42857142857142855,0.6666666666666666,0.022222222222222223,,,,,,,,,,,,,,,,True,,
1642419,1610612761,Jamison Battle,Jamison Battle,1642419,TOR,62498.0,1042,-183,2169,2168,474.0,699,293,4337,22.0,41.0,2.0,8.0,5.0,7.0,15.0,35.0,12.0,44.0,108.0,151.0,44.0,88.0,105.0,259.0,16.0,419.0,2517,3.0,13.0,5.0,50.0,10.0,17.0,8.0,94.0,72.0,16.0,306.0,6.0,151.0,13.0,26.0,27.0,53.0,18.0,9.0,14.0,12.0,133.0,21.0,14.0,2.0,55.0,62.0,4.0,121.0,37.0,158.0,4.0,17.0,11.0,6.0,17.0,3.0,11.0,10.0,2.0,6.0,1.0,27.0,6.0,4.0,42.0,92.0,12.0,1.0,25.0,5.0,18.0,1.0,6.0,3.0,10.0,6.0,4.0,10.0,6.0,,94.0,473.0,10.0,2.0,0.8181818181818182,0.8780487804878049,0.9714285714285714,0.40540540540540543,0.40540540540540543,0.5,0.23076923076923078,0.5882352941176471,0.5806916426512968,0.5,0.6142857142857143,0.5887323943661972,0.5319148936170213,0.6351351351351351,0.7463976945244957,0.14772727272727273,0.1951219512195122,0.14285714285714285,15.131056393963464,0.6296296296296297,0.07547169811320754,0.038461538461538464,0.1288981288981289,0.023972602739726026,0.11434511434511435,0.041749502982107355,0.12162162162162163,0.03219871205151794,0.02531645569620253,0.02422145328719723,0.017241379310344827,0.04093567251461988,0.043478260869565216,0.14814814814814814,0.10822510822510822,0.14754098360655737,0.1178082191780822,0.10344827586206896,0.0223463687150838,0.6,0.11815561959654179,0.5365853658536586,0.6666666666666666,0.8636363636363636,0.10086455331412104,0.42857142857142855,0.5,0.8,0.0345821325648415,0.3112391930835735,0.4074074074074074,0.411214953271028,0.9772727272727273,0.43515850144092216,0.17777777777777778,0.25,,0.1,0.7142857142857143,0.8645533141210374,0.5479091040462427,0.5498142857142857,0.5277340579710145,0.017045454545454544,0.06451612903225806,0.11933174224343675,0.2243436754176611,6.773863636363637,24.98725868725869,0.21853388658367912,7.0,15.0,7.0,20.0,61.0,17.0,15.0,33.0,32.0,22.0,53.0,61.0,3.0,,1.0,5.0,,,,0.41509433962264153,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.40397350993377484,0.40397350993377484,0.9672131147540983,0.3333333333333333,0.37777777777777777,0.2857142857142857,0.35,0.4714285714285714,0.45454545454545453,0.40397350993377484,9.0,7.0,13.0,,,,0.40625,0.4117647058823529,1.0,,6.0,1.0,1.0,2.0,0.003861003861003861,0.009259259259259259,0.4,0.8333333333333334,,,,,,,,True,,
1630558,1610612761,Davion Mitchell,Davion Mitchell,1630558,TOR,10316.0,172,-35,347,343,90.0,107,50,690,6.0,12.0,,1.0,1.0,2.0,4.0,10.0,1.0,2.0,4.0,20.0,10.0,23.0,8.0,24.0,1.0,45.0,390,,1.0,,3.0,3.0,6.0,,12.0,10.0,10.0,21.0,,20.0,3.0,20.0,18.0,38.0,12.0,6.0,10.0,9.0,94.0,1.0,,,4.0,3.0,,7.0,1.0,8.0,,5.0,4.0,1.0,8.0,1.0,6.0,5.0,3.0,2.0,,13.0,1.0,3.0,3.0,11.0,1.0,,9.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,12.0,90.0,,,0.5,0.5,0.875,0.3333333333333333,0.3333333333333333,0.43478260869565216,,0.5,0.46808510638297873,0.375,0.5,0.46875,0.375,0.5,0.5106382978723404,0.13043478260869565,0.25,,14.987714987714986,0.6153846153846154,,,0.03896103896103896,,0.041666666666666664,0.010869565217391304,0.04046242774566474,0.005405405405405406,,,,0.015384615384615385,,0.037037037037037035,0.05128205128205128,,0.029850746268656716,0.06896551724137931,,1.0,0.2553191489361702,0.5,0.6666666666666666,0.5,0.2127659574468085,0.4,0.4,0.5,0.02127659574468085,0.0851063829787234,0.5,0.5,1.0,0.425531914893617,0.25,,,0.16666666666666666,0.5,0.7659574468085106,0.522479347826087,0.5476,0.4941166666666667,0.020833333333333332,0.041666666666666664,0.06666666666666667,0.26666666666666666,5.595652173913043,25.733333333333334,0.25936599423631124,,1.0,1.0,1.0,6.0,2.0,1.0,5.0,3.0,2.0,6.0,6.0,,,2.0,1.0,,,,0.3333333333333333,,,,0.3,0.3,0.8333333333333334,0.25,0.5,0.08333333333333333,1.0,0.4166666666666667,0.2,0.3,3.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,True,,
1642347,1610612761,Jamal Shead,Jamal Shead,1642347,TOR,28313.0,472,-108,984,990,220.0,340,121,1974,23.0,38.0,,2.0,4.0,7.0,19.0,55.0,5.0,4.0,8.0,57.0,43.0,98.0,20.0,65.0,20.0,166.0,1158,1.0,9.0,2.0,16.0,10.0,26.0,6.0,47.0,32.0,54.0,48.0,,57.0,11.0,59.0,57.0,116.0,34.0,23.0,36.0,19.0,289.0,3.0,3.0,,13.0,15.0,2.0,30.0,6.0,36.0,2.0,18.0,12.0,6.0,29.0,7.0,23.0,14.0,1.0,6.0,4.0,43.0,1.0,13.0,22.0,46.0,,,37.0,1.0,27.0,6.0,15.0,,2.0,1.0,1.0,3.0,2.0,,47.0,220.0,3.0,,0.37209302325581395,0.37209302325581395,0.8,0.3076923076923077,0.3076923076923077,0.4387755102040816,0.1111111111111111,0.38461538461538464,0.44785276073619634,0.4117647058823529,0.4659090909090909,0.4797687861271676,0.4444444444444444,0.5108695652173914,0.3987730061349693,0.11224489795918367,0.13157894736842105,0.10909090909090909,19.098143236074268,0.6744186046511628,0.07692307692307693,,0.07281553398058252,0.011278195488721804,0.06280193236714976,0.013215859030837005,0.06779661016949153,0.012170385395537525,0.01020408163265306,0.014388489208633094,,0.006802721088435374,0.025,0.0684931506849315,0.05825242718446602,0.13333333333333333,0.05161290322580645,0.09615384615384616,0.022727272727272728,0.6666666666666666,0.2331288343558282,0.6052631578947368,0.696969696969697,0.43478260869565216,0.3374233128834356,0.34545454545454546,0.3877551020408163,0.3157894736842105,0.03067484662576687,0.049079754601226995,0.5,0.5,1.0,0.3496932515337423,0.11764705882352941,,,0.1590909090909091,0.5714285714285714,0.6319018404907976,0.528083024691358,0.55645,0.4864613636363636,0.09248554913294797,0.14018691588785046,0.0963855421686747,0.28313253012048195,6.456122448979592,25.98153846153846,0.22357723577235772,1.0,,2.0,3.0,16.0,8.0,5.0,15.0,8.0,7.0,18.0,16.0,,1.0,4.0,6.0,1.0,1.0,,0.3888888888888889,0.2,0.2,,0.2807017543859649,0.2807017543859649,0.75,,0.47058823529411764,0.06818181818181818,0.6666666666666666,0.3409090909090909,0.3333333333333333,0.2807017543859649,12.0,4.0,4.0,4.0,,1.0,0.5,0.5,1.0,0.015151515151515152,,,,,,,,,,,,,,,,True,,
202066,1610612761,Garrett Temple,Garrett Temple,202066,TOR,6835.0,114,-43,239,246,73.0,107,35,485,6.0,10.0,2.0,3.0,,1.0,2.0,5.0,2.0,1.0,6.0,8.0,8.0,17.0,3.0,14.0,4.0,29.0,305,2.0,3.0,2.0,6.0,,4.0,2.0,5.0,10.0,6.0,9.0,4.0,8.0,1.0,8.0,10.0,18.0,7.0,3.0,2.0,5.0,46.0,5.0,2.0,,4.0,6.0,1.0,11.0,7.0,18.0,1.0,6.0,,6.0,3.0,1.0,1.0,4.0,2.0,2.0,,7.0,1.0,3.0,10.0,16.0,1.0,,7.0,1.0,4.0,,2.0,,1.0,,1.0,1.0,1.0,,5.0,73.0,,,0.625,0.8333333333333334,1.0,0.21428571428571427,0.21428571428571427,0.47058823529411764,0.6666666666666666,,0.4032258064516129,0.6666666666666666,0.21428571428571427,0.4393939393939394,0.75,0.3125,0.45161290322580644,0.058823529411764705,0.1,,14.285714285714286,0.42857142857142855,0.125,,0.13636363636363635,0.02857142857142857,0.09090909090909091,0.10204081632653061,0.11363636363636363,0.058823529411764705,,0.02631578947368421,0.125,0.11428571428571428,0.07142857142857142,0.13333333333333333,0.2,,0.1111111111111111,,0.05555555555555555,1.0,0.3225806451612903,0.6,0.6666666666666666,0.6666666666666666,0.16129032258064516,0.4,0.4,0.5,0.06451612903225806,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.25806451612903225,1.0,0.6666666666666666,,0.14285714285714285,,0.7741935483870968,0.5592064516129033,0.6574,0.47616428571428576,0.06060606060606061,0.10526315789473684,0.20689655172413793,0.1724137931034483,5.911764705882352,24.914285714285715,0.3054393305439331,,,,1.0,2.0,,1.0,2.0,,1.0,3.0,2.0,1.0,,1.0,,,,,0.3333333333333333,,,,0.25,0.25,1.0,,,0.14285714285714285,,0.2857142857142857,0.5,0.25,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,True,,
1630534,1610612761,Ochai Agbaji,Ochai Agbaji,1630534,TOR,17955.0,299,-52,632,629,78.0,191,71,1261,28.0,36.0,3.0,4.0,5.0,6.0,4.0,16.0,3.0,7.0,21.0,30.0,33.0,55.0,20.0,51.0,4.0,130.0,717,4.0,7.0,,8.0,5.0,8.0,,13.0,52.0,14.0,54.0,6.0,30.0,8.0,7.0,11.0,18.0,5.0,6.0,4.0,1.0,47.0,4.0,7.0,,16.0,15.0,2.0,33.0,11.0,44.0,2.0,10.0,6.0,4.0,7.0,1.0,3.0,6.0,,4.0,2.0,13.0,1.0,2.0,8.0,23.0,3.0,,8.0,1.0,6.0,,3.0,,5.0,3.0,2.0,5.0,3.0,,13.0,78.0,3.0,,0.7878787878787878,0.8666666666666667,0.9,0.39215686274509803,0.39215686274509803,0.6,0.5714285714285714,0.625,0.5943396226415094,0.4444444444444444,0.65,0.5963302752293578,0.4444444444444444,0.65,0.4811320754716981,0.14545454545454545,0.08333333333333333,0.25,17.183098591549296,0.5384615384615384,0.14285714285714285,,0.10416666666666667,0.04375,0.10884353741496598,0.028368794326241134,0.10652920962199312,0.036544850498338874,0.03278688524590164,0.05194805194805195,0.045454545454545456,0.041666666666666664,,0.07547169811320754,0.08450704225352113,0.25,0.12037037037037036,0.07692307692307693,0.045454545454545456,0.6,0.33962264150943394,0.7777777777777778,0.8484848484848485,0.8214285714285714,0.1509433962264151,0.25,0.3333333333333333,0.5,0.02830188679245283,0.19811320754716982,0.3333333333333333,0.3333333333333333,1.0,0.2830188679245283,0.4444444444444444,0.75,0.3333333333333333,0.6,0.8333333333333334,0.8207547169811321,0.5707405660377358,0.54916,0.5767049999999999,0.027522935779816515,0.05172413793103448,0.06153846153846154,0.1,4.16909090909091,24.97450980392157,0.12341772151898735,1.0,1.0,,,13.0,1.0,1.0,2.0,2.0,1.0,2.0,13.0,2.0,1.0,,,,,,0.5,0.3333333333333333,0.5,1.0,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.1111111111111111,0.1111111111111111,,,0.2,0.5,0.43333333333333335,6.0,,,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,True,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,25424.0,424,-13,897,889,143.0,238,117,1786,39.0,68.0,4.0,10.0,8.0,10.0,46.0,88.0,28.0,2.0,9.0,44.0,94.0,184.0,18.0,53.0,52.0,294.0,1003,10.0,23.0,9.0,32.0,16.0,28.0,16.0,54.0,78.0,110.0,39.0,4.0,44.0,8.0,51.0,29.0,80.0,21.0,8.0,32.0,13.0,189.0,11.0,8.0,2.0,34.0,35.0,4.0,73.0,21.0,94.0,6.0,22.0,13.0,9.0,27.0,7.0,16.0,12.0,1.0,11.0,1.0,39.0,2.0,9.0,5.0,15.0,,2.0,51.0,,74.0,5.0,34.0,4.0,9.0,7.0,2.0,9.0,4.0,,54.0,143.0,3.0,4.0,0.4148936170212766,0.42391304347826086,0.7222222222222222,0.33962264150943394,0.33962264150943394,0.5108695652173914,0.43478260869565216,0.5714285714285714,0.510548523206751,0.4423076923076923,0.5428571428571428,0.5425925925925926,0.5,0.6,0.22362869198312235,0.043478260869565216,0.07352941176470588,0.03409090909090909,29.71153846153846,0.6923076923076923,0.2222222222222222,0.09090909090909091,0.16203703703703703,0.03333333333333333,0.17346938775510204,0.051643192488262914,0.16747572815533981,0.04194260485651214,0.019417475728155338,0.05555555555555555,,0.06993006993006994,0.014285714285714285,0.12643678160919541,0.14953271028037382,0.36363636363636365,0.1895424836601307,0.11627906976744186,0.05217391304347826,0.4444444444444444,0.2869198312236287,0.5735294117647058,0.6190476190476191,0.5641025641025641,0.37130801687763715,0.5227272727272727,0.5411764705882353,0.30434782608695654,0.11814345991561181,0.0379746835443038,0.2222222222222222,0.2222222222222222,1.0,0.18565400843881857,0.38461538461538464,0.4,0.5,0.2857142857142857,0.8,0.510548523206751,0.5164135021097047,0.47262333333333334,0.49827142857142853,0.12781954887218044,0.1596244131455399,0.10884353741496598,0.1836734693877551,7.434239130434783,25.60377358490566,0.15942028985507245,9.0,,,1.0,16.0,3.0,2.0,6.0,3.0,2.0,7.0,16.0,,1.0,,1.0,,,,0.2857142857142857,0.32142857142857145,0.32142857142857145,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.6875,,0.11538461538461539,0.02857142857142857,,0.17142857142857143,0.3333333333333333,0.36363636363636365,15.0,1.0,1.0,6.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,,,1.0,,,,,True,,
