EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Transition Take Fouls Drawn,BlockedCorner3,Arc3PctBlocked,on,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,15090.0,252,-56,491,510,112.0,173,76,1001,20.0,30.0,11.0,19.0,5.0,7.0,3.0,8,2.0,9.0,4.0,20.0,2.0,4.0,1.0,12,1.0,25.0,47,5.0,32,16.0,81.0,579,11.0,22.0,1.0,7.0,29.0,5.0,10.0,2.0,4.0,1.0,17.0,30.0,20.0,15.0,18.0,12,1.0,3.0,4,7,11,4,3.0,2.0,1,1.0,29,13.0,17.0,1.0,18,19.0,9.0,46,31.0,77,3.0,15.0,5.0,10.0,4.0,3.0,3.0,1.0,7.0,2.0,2.0,10,18,3.0,14,3.0,18.0,2.0,10.0,17.0,9.0,8.0,17.0,10.0,1.0,17.0,112.0,1.0,0.6,0.9375,1.0,0.15625,0.5,0.15625,0.5319148936170213,0.5,0.5,0.41139240506329117,0.4782608695652174,0.5714285714285714,0.46551724137931033,0.5370370370370371,0.6071428571428571,0.4050632911392405,0.06382978723404255,0.03333333333333333,0.25,16.179001721170398,0.5714285714285714,0.5,0.09090909090909091,0.17272727272727273,0.11971830985915492,0.18947368421052632,0.10833333333333334,0.18048780487804877,0.11450381679389313,0.13636363636363635,0.1111111111111111,0.11428571428571428,0.08860759493670886,0.14634146341463414,0.12121212121212122,0.16666666666666666,0.2608695652173913,0.18309859154929578,0.20833333333333334,0.06666666666666667,0.5882352941176471,0.379746835443038,0.6666666666666666,0.6896551724137931,0.55,0.10126582278481013,0.375,0.5,0.6666666666666666,0.11392405063291139,0.2222222222222222,0.2222222222222222,1.0,0.25316455696202533,0.2,0.2,1.0,0.1518987341772152,0.08333333333333333,0.08333333333333333,1.0,0.8260869565217391,0.5789473684210527,0.18181818181818182,0.043478260869565216,0.5,0.7142857142857143,0.2857142857142857,0.5,0.7848101265822784,0.08333333333333333,0.542062658227848,0.5176692307692309,0.5464464285714287,0.11494252873563218,0.18181818181818182,0.35802469135802467,0.20987654320987653,6.548936170212766,24.318749999999998,0.22810590631364563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,105498.0,1758,-16,3482,3504,847.0,762,422,6986,129.0,183.0,42.0,67.0,27.0,36.0,39.0,97,20.0,52.0,14.0,56.0,4.0,10.0,23.0,102,3.0,188.0,332,37.0,158,129.0,616.0,3848,50.0,88.0,10.0,30.0,142.0,38.0,63.0,8.0,39.0,49.0,149.0,286.0,90.0,111.0,68.0,102,23.0,30.0,85,49,134,30,19.0,51.0,19,15.0,317,68.0,81.0,2.0,141,177.0,22.0,340,151.0,491,11.0,52.0,26.0,26.0,37.0,16.0,40.0,21.0,77.0,18.0,21.0,101,199,22.0,177,23.0,175.0,17.0,81.0,40.0,24.0,15.0,41.0,25.0,2.0,149.0,844.0,16.0,0.7606382978723404,0.9285714285714286,1.0,0.23417721518987342,0.20512820512820512,0.23417721518987342,0.5662650602409639,0.5681818181818182,0.6031746031746031,0.4969387755102041,0.5714285714285714,0.49019607843137253,0.5413005272407733,0.6283185840707964,0.5601503759398496,0.3224489795918367,0.09036144578313253,0.08196721311475409,0.15463917525773196,16.28845184064549,0.4805194805194805,0.23655913978494625,0.02247191011235955,0.20344827586206896,0.09236031927023945,0.20346320346320346,0.08384710234278668,0.2034548944337812,0.08827014218009478,0.09712230215827339,0.10539845758354756,0.06190476190476191,0.08333333333333333,0.08530805687203792,0.17204301075268819,0.2202247191011236,0.21232876712328766,0.20446096654275092,0.2,0.047619047619047616,0.6097560975609756,0.373469387755102,0.7049180327868853,0.7678571428571429,0.7054263565891473,0.19795918367346937,0.4020618556701031,0.47560975609756095,0.9230769230769231,0.10612244897959183,0.38461538461538464,0.38461538461538464,0.8,0.11428571428571428,0.25,0.2545454545454545,1.0,0.20816326530612245,0.22549019607843138,0.22549019607843138,1.0,0.6836734693877551,0.6268656716417911,0.21428571428571427,0.030612244897959183,0.35294117647058826,0.75,0.09803921568627451,0.4,0.6959183673469388,0.22549019607843138,0.5531022633744855,0.5817828125000001,0.5512168316831684,0.14620938628158844,0.20454545454545456,0.2305194805194805,0.2418831168831169,5.9307228915662655,25.030128205128214,0.24325100516944284,2.0,7.0,2.0,4.0,29.0,4.0,1.0,9.0,4.0,1.0,3.0,14.0,2.0,7.0,15.0,1.0,1.0,1.0,1.0,14.0,0.4,0.006329113924050633,0.017857142857142856,0.07142857142857142,0.2857142857142857,1.0,0.6666666666666666,1.0,0.28431372549019607,0.13793103448275862,,,,,,,,,,,,,True,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,33079.0,551,-35,1099,1097,300.0,234,142,2196,30.0,54.0,3.0,9.0,9.0,15.0,24.0,64,11.0,29.0,5.0,14.0,,4.0,31.0,83,10.0,65.0,147,36.0,97,32.0,270.0,1231,5.0,13.0,10.0,1.0,26.0,20.0,38.0,9.0,28.0,7.0,74.0,24.0,106.0,84.0,6.0,82,31.0,9.0,48,29,77,22,7.0,27.0,16,5.0,183,14.0,11.0,,40,25.0,1.0,66,25.0,91,4.0,25.0,13.0,12.0,30.0,19.0,15.0,11.0,45.0,,15.0,34,69,2.0,36,,39.0,3.0,17.0,10.0,5.0,5.0,11.0,5.0,,74.0,300.0,4.0,0.18461538461538463,0.1935483870967742,0.7777777777777778,0.3711340206185567,0.32142857142857145,0.375,0.4421768707482993,0.38461538461538464,0.5263157894736842,0.48770491803278687,0.5434782608695652,0.5075757575757576,0.5172413793103449,0.5416666666666666,0.5211267605633803,0.3975409836065574,0.061224489795918366,0.09259259259259259,0.046875,24.247226624405705,0.6666666666666666,0.03225806451612903,,0.08896797153024912,0.03594771241830065,0.182648401826484,0.056910569105691054,0.13,0.04528985507246377,0.030612244897959183,0.04580152671755725,0.025974025974025976,0.04371584699453552,0.09523809523809523,0.08163265306122448,0.0859375,0.10909090909090909,0.1871345029239766,0.16666666666666666,0.03125,0.45454545454545453,0.22131147540983606,0.5555555555555556,0.6122448979591837,0.16666666666666666,0.26229508196721313,0.375,0.39344262295081966,0.20833333333333334,0.11885245901639344,0.3793103448275862,0.39285714285714285,0.18181818181818182,0.05737704918032787,0.35714285714285715,0.35714285714285715,1.0,0.3401639344262295,0.37349397590361444,0.37349397590361444,0.7419354838709677,0.391304347826087,0.3333333333333333,,0.43478260869565216,0.22727272727272727,0.6,0.06060606060606061,,0.6188524590163934,0.3780487804878049,0.5156173553719008,0.54045,0.5231414062499999,0.06976744186046512,0.10559006211180125,0.0962962962962963,0.2740740740740741,7.953741496598639,27.012371134020622,0.272975432211101,,,5.0,9.0,24.0,5.0,,6.0,,2.0,,3.0,1.0,4.0,3.0,1.0,1.0,,,3.0,0.5,,,,,,0.5,0.8,0.36363636363636365,0.375,24.0,1.0,2.0,1.0,1.0,1.0,0.034482758620689655,0.010309278350515464,,,,,True,,,
1630243,1610612753,Trevelin Queen,Trevelin Queen,1630243,ORL,9269.0,154,-60,309,317,107.0,108,39,626,5.0,13.0,3.0,4.0,,3.0,2.0,8,,2.0,3.0,7.0,,4.0,7.0,22,2.0,7.0,23,10.0,29,5.0,49.0,364,4.0,5.0,2.0,3.0,11.0,1.0,9.0,5.0,16.0,2.0,19.0,8.0,6.0,27.0,4.0,20,7.0,6.0,9,6,15,5,1.0,4.0,3,2.0,36,8.0,4.0,,4,5.0,,9,12.0,21,3.0,10.0,4.0,6.0,7.0,5.0,3.0,2.0,10.0,1.0,2.0,12,16,,7,2.0,5.0,1.0,2.0,1.0,,,2.0,2.0,,19.0,107.0,1.0,0.5714285714285714,0.8,0.9,0.3448275862068966,0.3125,0.37037037037037035,0.30434782608695654,0.8,0.1111111111111111,0.4230769230769231,0.5714285714285714,0.34,0.4537037037037037,0.6875,0.36538461538461536,0.5576923076923077,0.2608695652173913,0.23076923076923078,0.375,17.97752808988764,0.7,,,0.07692307692307693,0.04938271604938271,0.06349206349206349,0.1095890410958904,0.0703125,0.07792207792207792,0.038461538461538464,0.10344827586206896,,0.13793103448275862,,0.06666666666666667,0.05405405405405406,0.15384615384615385,0.0784313725490196,,0.12,1.0,0.25,0.38461538461538464,0.5,0.8,0.15384615384615385,0.25,0.4,,0.038461538461538464,,,,0.1346153846153846,0.42857142857142855,0.42857142857142855,1.0,0.4230769230769231,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.5714285714285714,0.75,0.6666666666666666,0.2857142857142857,0.12,,0.16,,0.8076923076923077,0.35,0.5210330000000001,0.52195,0.4984978260869565,0.03773584905660377,0.08333333333333333,0.22448979591836735,0.3877551020408163,5.682608695652173,27.43448275862069,0.34627831715210355,,,,5.0,12.0,,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.48,0.4166666666666667,3.0,2.0,,,,,,,,,,,True,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,55917.0,932,97,1853,1854,438.0,353,204,3707,91.0,133.0,10.0,12.0,21.0,29.0,84.0,173,11.0,28.0,12.0,19.0,4.0,6.0,32.0,131,22.0,186.0,334,44.0,150,118.0,622.0,2011,16.0,29.0,23.0,6.0,47.0,35.0,57.0,12.0,47.0,42.0,148.0,166.0,206.0,99.0,8.0,131,32.0,22.0,66,39,105,26,13.0,49.0,13,4.0,249,9.0,17.0,1.0,61,62.0,9.0,132,27.0,159,8.0,28.0,15.0,13.0,45.0,25.0,23.0,20.0,68.0,6.0,20.0,30,68,2.0,108,,134.0,10.0,58.0,9.0,4.0,5.0,10.0,7.0,,146.0,435.0,2.0,0.44623655913978494,0.45604395604395603,0.75,0.29333333333333333,0.2553191489361702,0.29333333333333333,0.5568862275449101,0.5517241379310345,0.6140350877192983,0.5206611570247934,0.3942307692307692,0.5096153846153846,0.5689338235294118,0.42727272727272725,0.5873015873015873,0.30991735537190085,0.0658682634730539,0.09774436090225563,0.05202312138728324,29.380700912145947,0.6617647058823529,0.1836734693877551,0.023255813953488372,0.1336206896551724,0.038461538461538464,0.15721649484536082,0.022167487684729065,0.1443661971830986,0.030660377358490566,0.035211267605633804,0.046511627906976744,0.023529411764705882,0.01694915254237288,0.036036036036036036,0.0945945945945946,0.13114754098360656,0.2222222222222222,0.1390728476821192,0.22093023255813954,0.03524229074889868,0.7,0.27479338842975204,0.6842105263157895,0.7583333333333333,0.5714285714285714,0.3574380165289256,0.48554913294797686,0.5121951219512195,0.35714285714285715,0.05785123966942149,0.39285714285714285,0.39285714285714285,0.09090909090909091,0.03925619834710744,0.631578947368421,0.631578947368421,0.9166666666666666,0.2706611570247934,0.24427480916030533,0.24427480916030533,0.6875,0.23076923076923078,0.8333333333333334,0.4,0.4230769230769231,0.27884615384615385,0.7241379310344828,0.057692307692307696,0.6666666666666666,0.5847107438016529,0.24427480916030533,0.5140352441613588,0.5204608108108107,0.5245102040816326,0.11069418386491557,0.1518324607329843,0.07556270096463022,0.2379421221864952,6.417664670658683,26.20939597315437,0.2363734484619536,1.0,1.0,2.0,8.0,41.0,3.0,,7.0,7.0,1.0,1.0,5.0,4.0,10.0,11.0,1.0,1.0,,,9.0,0.13043478260869565,,,0.019230769230769232,1.0,1.0,0.09090909090909091,0.5,0.3942307692307692,0.1951219512195122,33.0,,4.0,,3.0,1.0,,0.006622516556291391,1.0,,,,True,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,13397.0,223,-3,426,437,108.0,91,57,863,,,,,,,3.0,3,1.0,4.0,6.0,20.0,1.0,2.0,6.0,16,,4.0,7,12.0,36,7.0,51.0,460,1.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,4.0,12.0,8.0,,36.0,,16,6.0,1.0,5,12,17,4,8.0,1.0,2,2.0,46,4.0,2.0,,6,5.0,2.0,13,6.0,19,1.0,9.0,8.0,1.0,1.0,1.0,1.0,,2.0,,,5,13,,7,2.0,7.0,,1.0,1.0,,1.0,1.0,,,12.0,108.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.5116279069767442,0.3333333333333333,0.5,0.5543478260869565,0.5,0.6,0.8372093023255814,0.14285714285714285,,,9.876543209876543,0.5,0.13333333333333333,,0.04716981132075472,0.02040816326530612,0.06315789473684211,0.03305785123966942,0.05472636815920398,0.0273972602739726,,0.023809523809523808,0.03125,0.03333333333333333,0.03225806451612903,0.03225806451612903,0.07272727272727272,,0.07692307692307693,,0.038461538461538464,,,,,,0.06976744186046512,1.0,1.0,1.0,0.09302325581395349,0.25,0.3333333333333333,1.0,0.46511627906976744,0.3,0.3,1.0,0.37209302325581395,0.375,0.375,1.0,,,,,,,0.25,0.5,0.8372093023255814,0.375,0.5350139534883722,0.462025,0.47856875,0.044444444444444446,0.125,0.0784313725490196,0.23529411764705882,13.37142857142857,24.375,0.2535211267605634,,1.0,,1.0,3.0,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,0.3333333333333333,,,,,0.375,0.3333333333333333,,,,,,1.0,0.25,0.02702702702702703,,,,,True,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,34730.0,579,-30,1133,1152,296.0,316,151,2285,36.0,66.0,4.0,9.0,8.0,14.0,19.0,51,6.0,18.0,11.0,21.0,4.0,9.0,9.0,35,4.0,61.0,135,20.0,56,52.0,234.0,1244,5.0,13.0,7.0,6.0,25.0,13.0,31.0,6.0,18.0,12.0,56.0,58.0,64.0,51.0,6.0,35,9.0,16.0,38,23,61,14,9.0,17.0,16,5.0,145,13.0,9.0,,26,24.0,4.0,54,22.0,76,3.0,26.0,18.0,8.0,26.0,16.0,14.0,10.0,40.0,5.0,10.0,28,47,2.0,64,5.0,66.0,7.0,31.0,11.0,6.0,5.0,14.0,10.0,1.0,56.0,295.0,4.0,0.47540983606557374,0.5,0.85,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.45185185185185184,0.38461538461538464,0.41935483870967744,0.47643979057591623,0.475,0.4489795918367347,0.5318181818181819,0.5434782608695652,0.5,0.2931937172774869,0.11851851851851852,0.12121212121212122,0.1568627450980392,19.87720644666155,0.65,0.14285714285714285,,0.08664259927797834,0.029801324503311258,0.12871287128712872,0.04961832061068702,0.10438413361169102,0.03900709219858156,0.043010752688172046,0.03125,0.012345679012345678,0.05913978494623656,0.02631578947368421,0.10256410256410256,0.06711409395973154,0.12,0.12422360248447205,0.14634146341463414,0.034482758620689655,0.7142857142857143,0.34554973821989526,0.5454545454545454,0.6206896551724138,0.4166666666666667,0.2670157068062827,0.37254901960784315,0.4418604651162791,0.5263157894736842,0.09424083769633508,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1099476439790576,0.5238095238095238,0.5238095238095238,1.0,0.18324607329842932,0.2571428571428571,0.2571428571428571,0.6666666666666666,0.45,0.4444444444444444,0.5,0.2,0.2857142857142857,0.5714285714285714,0.1836734693877551,0.4444444444444444,0.6387434554973822,0.2571428571428571,0.5178318181818183,0.5012818181818182,0.5043281250000001,0.14418604651162792,0.1949685534591195,0.10683760683760683,0.23931623931623933,6.380740740740742,25.455555555555552,0.2612533097969991,1.0,3.0,2.0,2.0,9.0,3.0,,7.0,2.0,1.0,1.0,2.0,1.0,8.0,5.0,3.0,2.0,,,4.0,0.42857142857142855,,,0.15,0.3333333333333333,1.0,0.5,1.0,0.1836734693877551,0.2222222222222222,9.0,,,,,,,,,1.0,1.0,,True,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,14246.0,237,-5,479,482,170.0,137,66,961,1.0,2.0,,,1.0,1.0,1.0,4,1.0,1.0,5.0,12.0,,2.0,7.0,17,3.0,3.0,7,12.0,29,2.0,44.0,534,,1.0,3.0,,6.0,1.0,1.0,5.0,10.0,2.0,19.0,4.0,2.0,36.0,,17,7.0,,4,8,12,7,1.0,2.0,2,,32,4.0,1.0,1.0,8,7.0,1.0,16,6.0,22,,5.0,2.0,3.0,2.0,2.0,,,2.0,,1.0,7,14,,2,1.0,4.0,,1.0,5.0,1.0,4.0,5.0,3.0,,19.0,167.0,4.0,0.6666666666666666,0.6666666666666666,1.0,0.41379310344827586,0.5,0.41379310344827586,0.42857142857142855,,1.0,0.5833333333333334,0.75,0.7727272727272727,0.5789473684210527,0.75,0.7916666666666666,0.8055555555555556,,,,7.1813285457809695,1.0,0.09090909090909091,0.058823529411764705,0.051094890510948905,0.0078125,0.07920792079207921,0.03571428571428571,0.06302521008403361,0.020833333333333332,0.023255813953488372,,,0.047058823529411764,,0.023255813953488372,0.04,0.15789473684210525,0.10126582278481013,,,0.6,0.05555555555555555,0.5,0.5,,0.1111111111111111,0.25,0.25,1.0,0.027777777777777776,1.0,1.0,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.4722222222222222,0.4117647058823529,0.4375,1.0,,,,0.75,0.09090909090909091,1.0,0.18181818181818182,,0.8611111111111112,0.4117647058823529,0.5372928571428571,0.4288,0.544035,0.02702702702702703,0.125,0.13636363636363635,0.4318181818181818,7.814285714285714,25.00344827586207,0.35490605427974947,,,2.0,5.0,8.0,2.0,1.0,,,,,1.0,,,1.0,,,,,1.0,0.6666666666666666,0.034482758620689655,,,,,0.6666666666666666,1.0,0.7272727272727273,0.625,,,,,,,,,1.0,,,0.058823529411764705,True,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,63295.0,1055,-10,2101,2105,572.0,452,242,4206,99.0,151.0,21.0,27.0,33.0,48.0,67.0,156,32.0,102.0,4.0,14.0,,2.0,56.0,161,14.0,198.0,409,60.0,175,180.0,756.0,2313,26.0,41.0,15.0,16.0,77.0,55.0,106.0,12.0,50.0,52.0,198.0,154.0,242.0,87.0,16.0,159,56.0,36.0,86,65,151,46,19.0,51.0,26,9.0,367,16.0,12.0,2.0,73,107.0,20.0,200,30.0,230,8.0,23.0,13.0,10.0,59.0,26.0,28.0,33.0,87.0,5.0,19.0,39,67,2.0,166,2.0,241.0,28.0,124.0,12.0,6.0,6.0,14.0,12.0,,198.0,569.0,1.0,0.3888888888888889,0.4052631578947368,0.48333333333333334,0.34285714285714286,0.24,0.3468208092485549,0.4841075794621027,0.6341463414634146,0.5188679245283019,0.4931506849315068,0.5446428571428571,0.46794871794871795,0.5472383720930233,0.5833333333333334,0.518324607329843,0.2996575342465753,0.08801955990220049,0.11920529801324503,0.11538461538461539,32.7418673426278,0.6781609195402298,0.3333333333333333,0.03389830508474576,0.19925512104283055,0.022304832713754646,0.16820276497695852,0.03418803418803419,0.18537590113285274,0.027833001988071572,0.023952095808383235,0.029661016949152543,0.007407407407407408,0.02865329512893983,0.05042016806722689,0.1878453038674033,0.2037037037037037,0.20930232558139536,0.16715542521994134,0.17204301075268819,0.028268551236749116,0.8571428571428571,0.2585616438356164,0.6556291390728477,0.7443609022556391,0.494949494949495,0.2671232876712329,0.42948717948717946,0.4855072463768116,0.2835820895522388,0.17465753424657535,0.3137254901960784,0.3137254901960784,0.28125,0.023972602739726026,0.2857142857142857,0.2857142857142857,1.0,0.2756849315068493,0.34782608695652173,0.34782608695652173,0.44642857142857145,0.48214285714285715,0.7777777777777778,0.38095238095238093,0.25,0.3076923076923077,0.6875,0.01282051282051282,,0.5582191780821918,0.3522012578616352,0.5212822123893808,0.5337260869565218,0.524241059602649,0.18355359765051396,0.24554455445544554,0.10185185185185185,0.2619047619047619,8.444254278728604,26.437714285714282,0.27225130890052357,1.0,1.0,2.0,12.0,48.0,3.0,,12.0,7.0,,5.0,1.0,,3.0,7.0,2.0,,,,7.0,0.2,,,0.017857142857142856,1.0,1.0,0.14285714285714285,1.0,0.3076923076923077,0.25,93.0,2.0,1.0,,4.0,1.0,,0.005681818181818182,,,2.0,,True,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,11841.0,197,-8,399,403,130.0,124,47,802,4.0,5.0,1.0,1.0,3.0,4.0,4.0,8,3.0,8.0,4.0,12.0,1.0,3.0,8.0,33,2.0,11.0,21,12.0,45,6.0,64.0,437,1.0,2.0,4.0,,2.0,3.0,5.0,4.0,12.0,2.0,20.0,10.0,12.0,36.0,,33,8.0,3.0,10,6,16,5,1.0,8.0,2,,38,2.0,1.0,,5,4.0,1.0,10,3.0,13,,7.0,3.0,4.0,5.0,5.0,2.0,,7.0,,1.0,10,17,1.0,5,,7.0,1.0,3.0,3.0,,3.0,3.0,2.0,,20.0,130.0,2.0,0.45454545454545453,0.45454545454545453,1.0,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.5238095238095238,0.5,0.6,0.4393939393939394,0.16666666666666666,0.5294117647058824,0.463768115942029,0.16666666666666666,0.5555555555555556,0.6818181818181818,0.14285714285714285,0.2,0.25,16.740088105726873,0.7142857142857143,0.09090909090909091,,0.043478260869565216,0.010638297872340425,0.0641025641025641,0.02,0.052941176470588235,0.015463917525773196,,,0.041666666666666664,0.01282051282051282,0.045454545454545456,0.06666666666666667,0.04081632653061224,,0.05,0.1111111111111111,,0.6666666666666666,0.07575757575757576,0.8,1.0,0.5,0.12121212121212122,0.5,0.6666666666666666,0.25,0.12121212121212122,0.375,0.375,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.5,0.24242424242424243,0.24242424242424243,1.0,0.16666666666666666,1.0,,0.3333333333333333,0.23529411764705882,0.75,0.17647058823529413,0.3333333333333333,0.7575757575757576,0.24242424242424243,0.5230954545454546,0.49150000000000005,0.5496235294117646,0.04411764705882353,0.13043478260869565,0.03125,0.3125,9.82857142857143,25.377777777777773,0.3258145363408521,,2.0,,3.0,9.0,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,0.3333333333333333,,,,,0.5294117647058824,0.3333333333333333,,,,,,,,,,,,,True,,,
