EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTOffRebounds,Offensive Fouls Drawn,Corner3PctBlocked,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls Drawn,Technical Free Throw Trips,Charge Fouls,BlockedCorner3,BlockedLongMidRange,HeaveMakes,on
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,829.0,14,16.0,30,30,13,14.0,4.0,60,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,2,26,1.0,1.0,2.0,,,,,,,,,,,,,3.0,1.0,5.0,6.0,,,,,,,,,,13,,,,,,,,0.5,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,8.823529411764705,,0.25,0.21428571428571427,0.2222222222222222,,0.2727272727272727,,0.6666666666666666,0.5,1.0,,,,,,,1.0,1.0,,,,1.0,,0.5690666666666667,,1.0,,2.85,23.5,0.43333333333333335,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,0.14285714285714285,0.08333333333333333,,,,0.16666666666666666,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,18221.0,304,-24.0,641,644,173,180.0,66.0,1285,6.0,10.0,2.0,2.0,22.0,11.0,30.0,1.0,5.0,31.0,57.0,14.0,41.0,13.0,117,764,3.0,5.0,10.0,2.0,9.0,9.0,29.0,38.0,36.0,30.0,11.0,17.0,43.0,12.0,103.0,19.0,22.0,44.0,46.0,12.0,5.0,17.0,16.0,38.0,20.0,17.0,3.0,29.0,168,3.0,0.6129032258064516,0.6333333333333333,0.8571428571428571,0.34146341463414637,0.2222222222222222,0.34146341463414637,0.543859649122807,0.6,0.5306122448979592,0.5625,0.45454545454545453,0.5571428571428572,0.5555555555555556,0.5370370370370371,0.41836734693877553,17.039106145251395,0.7058823529411765,0.16417910447761194,0.11377245508982035,0.1362126245847176,0.2222222222222222,0.11940298507462686,0.09090909090909091,0.10204081632653061,0.6,0.8571428571428571,0.6666666666666666,0.22448979591836735,0.30612244897959184,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.25,1.0,0.5,0.22727272727272727,0.2,0.5204081632653061,0.36666666666666664,0.5022190721649483,0.4951833333333333,0.08547008547008547,0.24786324786324787,11.314035087719297,25.639024390243904,0.2698907956318253,2.0,3.0,13.0,12.0,25.0,3.0,11.0,,,1.0,4.0,1.0,3.0,1.0,3.0,1.0,7.0,13.0,24.0,6.0,2.0,4.0,,26.0,5.0,22.0,2.0,2.0,1.0,1.0,3.0,2.0,,8.0,5.0,3.0,3.0,7.0,5.0,2.0,,,2.0,3.0,4.0,,,3.0,,3.0,4.0,,,1.0,3.0,4.0,2.0,,,,6.0,0.3333333333333333,0.5384615384615384,,0.07017543859649122,0.3,0.045454545454545456,,,0.13636363636363635,0.006024096385542169,0.007407407407407408,0.006644518272425249,0.01639344262295082,,,0.009345794392523364,,0.10714285714285714,0.18181818181818182,,0.5,0.5909090909090909,0.6190476190476191,0.46153846153846156,0.25510204081632654,0.48,0.48,0.75,0.11224489795918367,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,0.375,0.3333333333333333,1.0,0.13636363636363635,0.6666666666666666,0.18181818181818182,0.25,0.55786,0.058823529411764705,0.05,,,,,2.0,3.0,,0.07142857142857142,,1.0,,,,,,True
1631157,1610612749,Ryan Rollins,Ryan Rollins,1631157,MIL,3722.0,62,20.0,130,128,50,37.0,17.0,258,7.0,7.0,1.0,1.0,3.0,,1.0,,,11.0,12.0,2.0,6.0,4.0,32,155,2.0,3.0,4.0,1.0,1.0,3.0,12.0,14.0,6.0,1.0,,,4.0,,8.0,4.0,,5.0,9.0,1.0,1.0,2.0,7.0,11.0,3.0,5.0,,12.0,49,,0.6363636363636364,0.7,1.0,0.3333333333333333,1.0,0.3333333333333333,0.9166666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,1.125,0.8,0.6666666666666666,1.2,0.3333333333333333,14.76510067114094,0.5,,0.14814814814814814,0.06153846153846154,,0.1,0.2857142857142857,0.3888888888888889,1.0,1.0,0.7142857142857143,0.16666666666666666,0.05555555555555555,,,,0.3333333333333333,1.0,,,,0.7222222222222222,,0.6221277777777777,0.682175,0.125,0.375,5.483333333333333,23.7,0.38461538461538464,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,,1.0,1.0,,,,,,3.0,3.0,8.0,,2.0,1.0,,4.0,,,2.0,2.0,2.0,2.0,1.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,1.0,,0.08333333333333333,,0.3333333333333333,,,0.16666666666666666,0.07692307692307693,0.07692307692307693,0.07692307692307693,,0.08333333333333333,0.2,0.1111111111111111,,,,,,0.6666666666666666,1.0,0.5,0.1111111111111111,1.0,1.0,0.5,0.2777777777777778,0.4,0.4,1.0,,,,,,,0.5,1.0,0.25,1.0,0.445,0.15,0.21428571428571427,,,,,,,,,,,,,,,,True
1628398,1610612749,Kyle Kuzma,Kyle Kuzma,1628398,MIL,14055.0,234,15.0,511,500,134,93.0,53.0,1011,19.0,30.0,2.0,4.0,12.0,9.0,22.0,1.0,5.0,22.0,44.0,11.0,31.0,13.0,90,582,2.0,6.0,7.0,1.0,5.0,4.0,19.0,38.0,33.0,20.0,8.0,13.0,17.0,8.0,47.0,26.0,12.0,40.0,45.0,7.0,4.0,12.0,10.0,13.0,18.0,21.0,1.0,19.0,132,1.0,0.8636363636363636,0.9047619047619048,1.0,0.3548387096774194,0.2,0.3333333333333333,0.5,0.3333333333333333,0.5133333333333333,0.4375,0.5,0.5421686746987951,0.4375,0.5588235294117647,0.41333333333333333,16.55052264808362,0.5833333333333334,0.10434782608695652,0.2,0.15510204081632653,0.02857142857142857,0.20833333333333334,0.17647058823529413,0.4,0.6333333333333333,0.7037037037037037,0.8947368421052632,0.16,0.29333333333333333,0.4090909090909091,0.4090909090909091,1.0,0.5,0.5,0.5,0.3333333333333333,0.2,0.8133333333333334,0.4,0.5943972972972975,0.5728566666666667,0.07777777777777778,0.2111111111111111,4.095454545454545,26.616129032258062,0.2622309197651663,6.0,8.0,3.0,,2.0,2.0,9.0,,,,,1.0,2.0,1.0,2.0,,6.0,10.0,6.0,,2.0,5.0,,4.0,5.0,3.0,,1.0,3.0,2.0,2.0,5.0,,2.0,1.0,1.0,,3.0,5.0,3.0,1.0,,1.0,3.0,,,,1.0,5.0,12.0,3.0,,,2.0,1.0,3.0,,,,,1.0,0.5,0.6,,0.11363636363636363,0.1,0.16666666666666666,,,0.15384615384615385,0.020202020202020204,0.021897810218978103,0.0211864406779661,0.05,,,0.02040816326530612,0.02564102564102564,0.09615384615384616,0.21428571428571427,,,0.25,0.3,0.6666666666666666,0.02666666666666667,,,,0.12,0.2222222222222222,0.2222222222222222,1.0,,,,0.25,0.5,1.0,0.5333333333333333,0.75,,,0.7117,0.14634146341463414,0.23529411764705882,,,,,,,,,1.0,3.0,,1.0,,,1.0,True
1629645,1610612749,Kevin Porter Jr.,Kevin Porter Jr.,1629645,MIL,1154.0,19,5.0,40,44,15,13.0,1.0,84,,,,,1.0,,1.0,,1.0,2.0,3.0,,1.0,,4,38,,,,,1.0,,,4.0,,1.0,,3.0,5.0,3.0,13.0,4.0,1.0,5.0,5.0,3.0,2.0,3.0,,,1.0,1.0,,,15,,1.0,1.0,,,,,0.6666666666666666,,0.5,,,0.5,,,0.25,17.073170731707318,1.0,0.08333333333333333,0.3076923076923077,0.2,,0.14285714285714285,0.5,,,,,0.25,0.25,,,,,,,1.0,,0.25,,0.46065,0.5424,,,12.633333333333333,26.9,0.375,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,True
1630579,1610612749,Jericho Sims,Jericho Sims,1630579,MIL,1576.0,26,,56,55,21,14.0,6.0,111,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,2,64,,,,,,,,2.0,,,,,1.0,,2.0,2.0,3.0,6.0,10.0,2.0,2.0,4.0,1.0,3.0,,,,,21,,1.0,1.0,,,,,0.5,,0.5,,,0.5,,,,9.375,0.5,0.25,0.125,0.17857142857142858,,0.15384615384615385,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,0.5,,0.5489,0.3783,,,6.1499999999999995,,0.375,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,2.0,2.0,1.0,4.0,,,,,1.0,,2.0,,,,3.0,2.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.5,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.25,,0.5,0.09090909090909091,0.25,0.3333333333333333,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1641890,1610612749,Tyler Smith,Tyler Smith,1641890,MIL,67.0,1,-1.0,2,3,2,,,5,,,,,,,,,,,,1.0,2.0,,3,4,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,1.0,,,3.0,2,,,,1.0,0.5,0.5,0.5,,,0.75,,0.75,0.75,,0.75,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5676,0.5676,,1.0,,23.95,1.0,,,,,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,1.0,,,,,,True
1626153,1610612749,Delon Wright,Delon Wright,1626153,MIL,21591.0,360,10.0,735,731,170,165.0,73.0,1466,7.0,16.0,1.0,1.0,14.0,3.0,31.0,1.0,5.0,9.0,31.0,9.0,44.0,8.0,53,763,1.0,3.0,6.0,3.0,8.0,,11.0,4.0,27.0,31.0,3.0,26.0,47.0,14.0,120.0,15.0,13.0,28.0,43.0,9.0,4.0,13.0,9.0,15.0,19.0,14.0,,11.0,170,,0.2222222222222222,0.25,1.0,0.20454545454545456,0.375,0.20454545454545456,0.2903225806451613,0.3333333333333333,0.3,0.5,0.34375,0.3231707317073171,0.42857142857142855,0.34375,0.5866666666666667,11.543134872417982,0.6923076923076923,0.06842105263157895,0.08241758241758242,0.07526881720430108,0.10666666666666667,0.08450704225352113,0.075,0.21333333333333335,0.4375,0.5384615384615384,0.2857142857142857,0.18666666666666668,0.41333333333333333,0.0967741935483871,0.1,1.0,0.2,1.0,,0.3125,0.2,0.8,0.0967741935483871,0.5373579999999999,0.49472812499999996,0.11320754716981132,0.20754716981132076,5.167741935483871,25.25909090909091,0.23129251700680273,1.0,4.0,2.0,,1.0,6.0,13.0,1.0,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,1.0,8.0,14.0,,2.0,5.0,1.0,21.0,12.0,5.0,9.0,7.0,8.0,7.0,,15.0,1.0,23.0,19.0,4.0,1.0,5.0,4.0,1.0,,,,5.0,,1.0,,1.0,,7.0,9.0,,,4.0,2.0,9.0,6.0,,,,,0.5,0.125,0.022727272727272728,0.16129032258064516,0.1875,0.14285714285714285,,0.03225806451612903,,0.03804347826086957,0.04678362573099415,0.04225352112676056,0.028985507246376812,0.057971014492753624,0.021739130434782608,0.03937007874015748,0.06818181818181818,0.012345679012345678,0.11764705882352941,0.02,0.6666666666666666,0.14285714285714285,0.16666666666666666,,0.013333333333333334,,,,0.17333333333333334,0.46153846153846156,0.46153846153846156,1.0,0.2,1.0,1.0,0.2,,,0.25,0.25,0.1875,0.6666666666666666,0.518475,0.08536585365853659,0.18421052631578946,,3.0,,,,,,,,1.0,,1.0,,3.0,,False
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,30885.0,515,53.0,1065,1048,275,240.0,87.0,2113,30.0,46.0,8.0,15.0,80.0,21.0,55.0,4.0,10.0,93.0,177.0,29.0,75.0,25.0,298,1165,15.0,28.0,43.0,5.0,17.0,7.0,66.0,84.0,84.0,55.0,21.0,30.0,55.0,23.0,140.0,48.0,58.0,115.0,144.0,9.0,2.0,21.0,23.0,37.0,28.0,30.0,3.0,66.0,275,3.0,0.45161290322580644,0.5,0.9655172413793104,0.38666666666666666,0.29411764705882354,0.38666666666666666,0.5254237288135594,0.5357142857142857,0.5416666666666666,0.6,0.5363636363636364,0.5601503759398496,0.6142857142857143,0.559322033898305,0.2976190476190476,24.698795180722893,0.42857142857142855,0.23107569721115537,0.17712177121771217,0.20306513409961685,0.20430107526881722,0.17587939698492464,0.18055555555555555,0.18253968253968253,0.6521739130434783,0.7692307692307693,0.4666666666666667,0.31746031746031744,0.21825396825396826,0.38181818181818183,0.3888888888888889,0.9523809523809523,0.42857142857142855,0.5333333333333333,,0.18181818181818182,0.4,0.4801587301587302,0.38181818181818183,0.5032214285714286,0.4932827272727273,0.14429530201342283,0.2214765100671141,9.598870056497175,25.69466666666667,0.25821596244131456,6.0,11.0,39.0,24.0,51.0,8.0,20.0,,1.0,1.0,7.0,4.0,6.0,4.0,7.0,1.0,22.0,38.0,102.0,3.0,18.0,11.0,1.0,25.0,7.0,15.0,6.0,4.0,11.0,18.0,9.0,29.0,8.0,10.0,7.0,3.0,2.0,7.0,12.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,,1.0,2.0,13.0,9.0,1.0,1.0,5.0,3.0,10.0,6.0,,,,,0.5714285714285714,0.5789473684210527,0.013333333333333334,0.062146892655367235,0.15217391304347827,0.05,,0.01818181818181818,0.47368421052631576,0.07659574468085106,0.052884615384615384,0.0654627539503386,0.18181818181818182,0.04,0.028985507246376812,0.05128205128205128,0.057692307692307696,0.2857142857142857,0.16981132075471697,0.06896551724137931,0.6,0.4875,0.5131578947368421,0.41025641025641024,0.20238095238095238,0.47058823529411764,0.47058823529411764,0.5,0.07936507936507936,0.4,0.4,1.0,0.02857142857142857,,,0.17142857142857143,0.6666666666666666,0.75,0.2,0.5454545454545454,0.12727272727272726,0.14285714285714285,0.4961130434782608,0.049429657794676805,0.06914893617021277,,2.0,,,,,,,,,,1.0,,1.0,,False
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,16018.0,267,,537,523,142,132.0,52.0,1060,9.0,20.0,2.0,2.0,10.0,12.0,28.0,3.0,7.0,14.0,31.0,13.0,35.0,9.0,76,598,2.0,3.0,13.0,3.0,8.0,5.0,20.0,18.0,36.0,28.0,12.0,10.0,31.0,7.0,72.0,18.0,21.0,39.0,47.0,8.0,1.0,13.0,8.0,15.0,15.0,13.0,3.0,20.0,141,3.0,0.6428571428571429,0.6923076923076923,0.9230769230769231,0.37142857142857144,0.375,0.37142857142857144,0.45161290322580644,0.6666666666666666,0.5075757575757576,0.9285714285714286,0.5,0.5205479452054794,0.9285714285714286,0.5263157894736842,0.5303030303030303,14.190317195325543,0.6153846153846154,0.14788732394366197,0.14754098360655737,0.14772727272727273,0.13559322033898305,0.14130434782608695,0.16666666666666666,0.30303030303030304,0.45,0.5,0.7777777777777778,0.15151515151515152,0.42424242424242425,0.42857142857142855,0.4444444444444444,0.9166666666666666,0.2857142857142857,1.0,0.5,0.4666666666666667,0.42857142857142855,0.8333333333333334,0.42857142857142855,0.5483325757575758,0.5091333333333333,0.17105263157894737,0.2631578947368421,3.941935483870967,25.457142857142856,0.2644320297951583,1.0,3.0,5.0,,1.0,1.0,7.0,,1.0,,1.0,3.0,3.0,3.0,4.0,,3.0,7.0,10.0,3.0,2.0,3.0,1.0,21.0,3.0,15.0,3.0,3.0,3.0,5.0,,8.0,,4.0,3.0,1.0,4.0,7.0,5.0,1.0,,,,1.0,1.0,,,,,4.0,2.0,,,1.0,1.0,2.0,2.0,,,2.0,,0.75,0.42857142857142855,0.02857142857142857,0.0967741935483871,0.1,0.1,,0.03571428571428571,,0.04032258064516129,0.02654867256637168,0.03375527426160337,0.023255813953488372,0.02127659574468085,0.08823529411764706,0.02531645569620253,0.029411764705882353,0.2037037037037037,0.06896551724137931,,1.0,0.5,0.5555555555555556,0.4,0.015151515151515152,,,,0.10606060606060606,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,,,0.42857142857142855,1.0,1.0,0.2,0.3333333333333333,0.06666666666666667,,0.49755000000000005,0.05714285714285714,0.11428571428571428,,2.0,,,,,,,,,,,,,,False
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,25199.0,420,-35.0,883,879,166,140.0,75.0,1762,16.0,32.0,4.0,7.0,16.0,11.0,35.0,2.0,7.0,21.0,53.0,24.0,63.0,7.0,121,985,4.0,8.0,14.0,4.0,14.0,4.0,24.0,34.0,72.0,33.0,11.0,16.0,38.0,6.0,92.0,26.0,28.0,56.0,64.0,13.0,6.0,25.0,17.0,32.0,15.0,11.0,2.0,24.0,166,2.0,0.8095238095238095,0.8947368421052632,1.0,0.38095238095238093,0.2857142857142857,0.39344262295081966,0.39622641509433965,0.5,0.49137931034482757,0.6363636363636364,0.38461538461538464,0.5,0.6363636363636364,0.41379310344827586,0.5431034482758621,15.067079463364294,0.52,0.12334801762114538,0.125,0.12413793103448276,0.13131313131313133,0.12101910828025478,0.13725490196078433,0.27586206896551724,0.5,0.64,0.75,0.13793103448275862,0.3017241379310345,0.3142857142857143,0.3142857142857143,1.0,0.6363636363636364,0.5714285714285714,0.5,0.2692307692307692,0.2857142857142857,0.8189655172413793,0.3333333333333333,0.5662644736842105,0.54665,0.11570247933884298,0.19834710743801653,4.796226415094338,25.6904761904762,0.18799546998867497,3.0,8.0,3.0,2.0,5.0,13.0,28.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,3.0,,4.0,12.0,8.0,,4.0,8.0,,22.0,10.0,16.0,5.0,1.0,4.0,4.0,2.0,8.0,1.0,18.0,9.0,9.0,3.0,7.0,12.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,,2.0,1.0,4.0,,1.0,1.0,,,1.0,,,,,2.0,0.6666666666666666,0.3333333333333333,,0.1509433962264151,0.21875,0.0625,,,0.13333333333333333,0.019230769230769232,0.02127659574468085,0.020202020202020204,0.033707865168539325,0.014084507042253521,,0.0273972602739726,,0.11578947368421053,0.12121212121212122,0.016666666666666666,,0.1875,0.2,1.0,0.04310344827586207,0.4,0.4,1.0,0.2413793103448276,0.4642857142857143,0.4642857142857143,1.0,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,1.0,0.3076923076923077,0.375,0.2692307692307692,0.2857142857142857,0.6312285714285714,0.03361344537815126,0.07142857142857142,,3.0,,,,,,,2.0,1.0,,,,,,False
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,35256.0,588,39.0,1202,1211,380,301.0,104.0,2413,10.0,24.0,,2.0,31.0,42.0,104.0,11.0,29.0,45.0,91.0,55.0,129.0,28.0,283,1356,2.0,4.0,29.0,17.0,39.0,18.0,85.0,40.0,153.0,104.0,42.0,9.0,30.0,8.0,69.0,39.0,18.0,57.0,64.0,9.0,5.0,15.0,17.0,34.0,22.0,32.0,3.0,85.0,380,3.0,0.4444444444444444,0.4444444444444444,0.9272727272727272,0.4263565891472868,0.4358974358974359,0.4263565891472868,0.4945054945054945,0.5,0.5795454545454546,0.9333333333333333,0.5491803278688525,0.6025641025641025,0.90625,0.5985915492957746,0.5863636363636363,18.849356548069643,0.6,0.06451612903225806,0.13541666666666666,0.10052910052910052,0.037383177570093455,0.1461187214611872,0.10144927536231885,0.10909090909090909,0.4166666666666667,0.5,0.6,0.1409090909090909,0.4727272727272727,0.40384615384615385,0.40384615384615385,0.9047619047619048,0.13333333333333333,,,0.47540983606557374,0.3793103448275862,0.6954545454545454,0.40384615384615385,0.5244149999999999,0.5245188524590165,0.10247349823321555,0.3003533568904594,10.781318681318682,25.758914728682168,0.3161397670549085,2.0,8.0,18.0,17.0,36.0,13.0,25.0,2.0,2.0,6.0,10.0,6.0,9.0,8.0,11.0,1.0,8.0,22.0,50.0,12.0,,7.0,,21.0,1.0,11.0,8.0,2.0,4.0,3.0,,7.0,2.0,30.0,10.0,20.0,,4.0,6.0,2.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,10.0,2.0,,,1.0,1.0,2.0,,,,,1.0,0.7272727272727273,0.36363636363636365,,0.07692307692307693,0.16666666666666666,0.03225806451612903,0.05555555555555555,,,0.010676156583629894,0.016260162601626018,0.013282732447817837,0.0196078431372549,,0.014492753623188406,0.010362694300518135,0.03773584905660377,0.06896551724137931,0.10714285714285714,0.01834862385321101,,0.5806451612903226,0.6,0.5555555555555556,0.16363636363636364,0.4722222222222222,0.5,0.23529411764705882,0.11363636363636363,0.52,0.52,1.0,0.13333333333333333,1.0,1.0,0.6,0.6666666666666666,0.8333333333333334,0.13114754098360656,0.25,0.16393442622950818,0.6,0.5269571428571428,0.05194805194805195,0.1,,6.0,,,,2.0,,0.015267175572519083,,,1.0,1.0,,,,False
