EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassSteals,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeAssists,FTOffRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,OffensiveGoaltends,on,Fg3aBlocked,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Transition Take Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,Clear Path Fouls
1628408,1610612750,PJ Dozier,PJ Dozier,1628408,MIN,2095.0,35,-4,80,76,57.0,41.0,5.0,156,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,7.0,83,1.0,2.0,3.0,6.0,2.0,1.0,5.0,5.0,3.0,2.0,10.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,57.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.75,0.5833333333333334,0.5,1.0,8.23529411764706,1.0,0.1111111111111111,0.15,0.08333333333333333,0.13793103448275862,0.05,0.1,0.25,0.2,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5416,0.5229,0.4,1.0,0.42857142857142855,24.7,0.7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,4061.0,68,30,143,140,31.0,40.0,14.0,283,1.0,2.0,10.0,23.0,3.0,4.0,11.0,25.0,2.0,39.0,139,3.0,4.0,9.0,30.0,23.0,10.0,11.0,14.0,8.0,3.0,31.0,,7.0,7.0,14.0,,14.0,1.0,,2.0,2.0,2.0,4.0,8.0,3.0,2.0,1.0,,9.0,31.0,,0.9090909090909091,0.44,0.75,0.44,0.6607142857142857,1.125,0.6724137931034483,1.125,0.8928571428571429,19.375,1.0,0.21212121212121213,0.19444444444444445,,0.2028985507246377,,,,0.16,0.07142857142857142,0.5,0.5,1.0,0.8214285714285714,0.43478260869565216,0.43478260869565216,0.9,1.0,0.75,1.0,0.43478260869565216,0.5520910714285713,0.5074875,0.034482758620689655,0.25,0.23076923076923078,26.416,0.21678321678321677,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.2,0.2727272727272727,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.524925,0.07692307692307693,1.5666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630545,1610612750,Terrence Shannon Jr.,Terrence Shannon Jr.,1630545,MIN,20128.0,335,7,706,714,243.0,266.0,75.0,1420,8.0,21.0,3.0,10.0,1.0,3.0,11.0,31.0,17.0,138.0,778,3.0,7.0,43.0,33.0,10.0,3.0,19.0,32.0,16.0,3.0,77.0,5.0,20.0,14.0,36.0,10.0,46.0,7.0,3.0,6.0,3.0,15.0,16.0,26.0,16.0,21.0,12.0,,43.0,243.0,,1.0,0.3548387096774194,0.42857142857142855,0.3548387096774194,0.5307017543859649,0.5,0.5609756097560976,0.5657894736842105,0.2719298245614035,17.314930991217064,0.4,0.08974358974358974,0.11904761904761904,0.027932960893854747,0.10493827160493827,0.030864197530864196,0.029411764705882353,0.10526315789473684,0.09016393442622951,0.18421052631578946,0.38095238095238093,0.38095238095238093,1.0,0.08771929824561403,0.3,0.3,1.0,0.09090909090909091,0.3333333333333333,0.6929824561403509,0.3,0.571982456140351,0.5999121212121213,0.0975609756097561,0.13043478260869565,0.3115942028985507,23.935483870967737,0.34419263456090654,33.0,48.0,,,44.0,83.0,,,10.0,74.0,,13.0,10.0,3.0,4.0,4.0,1.0,,0.8409090909090909,0.8604651162790697,,0.5301204819277109,0.5714285714285714,0.625,0.05063291139240506,0.2,0.1956521739130435,0.42105263157894735,0.6875,0.868421052631579,0.7878787878787878,,,,0.5576399999999999,0.07246376811594203,4.54578313253012,3.0,4.0,10.0,16.0,10.0,29.0,1.0,6.0,2.0,4.0,4.0,7.0,2.0,12.0,26.0,10.0,14.0,2.0,18.0,5.0,2.0,2.0,9.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,4.0,0.5714285714285714,0.46153846153846156,0.21686746987951808,0.20833333333333334,0.27586206896551724,0.08333333333333333,0.034482758620689655,0.0392156862745098,0.04054054054054054,0.023255813953488372,0.8,0.2543859649122807,0.3448275862068966,0.47619047619047616,1.0,0.05263157894736842,0.16666666666666666,0.16666666666666666,1.0,0.5714285714285714,0.75,0.6666666666666666,0.48484848484848486,0.625,0.12121212121212122,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630568,1610612750,Luka Garza,Luka Garza,1630568,MIN,7491.0,125,-1,271,271,111.0,145.0,32.0,542,,1.0,6.0,23.0,1.0,7.0,6.0,24.0,12.0,82.0,303,1.0,8.0,25.0,18.0,23.0,6.0,5.0,8.0,1.0,2.0,19.0,4.0,7.0,3.0,12.0,20.0,32.0,3.0,1.0,2.0,1.0,7.0,9.0,16.0,12.0,16.0,8.0,1.0,25.0,111.0,1.0,1.0,0.25,0.125,0.25,0.5555555555555556,0.4772727272727273,0.5857142857142857,0.5,0.38095238095238093,24.919093851132686,0.2857142857142857,0.058823529411764705,0.11290322580645161,0.06779661016949153,0.08849557522123894,0.1651376146788991,0.08333333333333333,0.1111111111111111,0.09302325581395349,0.015873015873015872,,,,0.36507936507936506,0.2608695652173913,0.2608695652173913,1.0,0.3181818181818182,0.14285714285714285,0.7936507936507936,0.2608695652173913,0.5404246031746031,0.5579204545454546,0.11594202898550725,0.17777777777777778,0.3048780487804878,25.370833333333337,0.4095940959409594,18.0,26.0,,1.0,26.0,39.0,,1.0,24.0,34.0,,3.0,2.0,1.0,2.0,3.0,,1.0,0.6538461538461539,0.9444444444444444,,0.6666666666666666,0.6,0.631578947368421,0.045454545454545456,,0.15789473684210525,0.4126984126984127,0.6923076923076923,0.782608695652174,0.5555555555555556,0.06666666666666667,,,0.5921875000000001,0.2926829268292683,3.815384615384615,9.0,14.0,7.0,11.0,8.0,12.0,,1.0,,1.0,9.0,14.0,6.0,9.0,14.0,4.0,18.0,16.0,4.0,14.0,2.0,,5.0,,1.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,0.6428571428571429,0.6428571428571429,0.10256410256410256,0.11538461538461539,,0.2857142857142857,0.28,0.2,0.34782608695652173,,,0.19047619047619047,0.6666666666666666,0.6666666666666666,0.875,0.015873015873015872,,,,0.9333333333333333,0.6428571428571429,0.1111111111111111,0.5,0.6363636363636364,0.045454545454545456,,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.07407407407407407,,,,,,,,,,,,,,,True,,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,4828.0,80,3,177,176,78.0,88.0,17.0,353,3.0,5.0,1.0,6.0,,2.0,4.0,11.0,5.0,43.0,181,1.0,3.0,16.0,12.0,6.0,1.0,3.0,5.0,3.0,,12.0,4.0,7.0,1.0,9.0,5.0,14.0,7.0,3.0,4.0,3.0,5.0,3.0,6.0,7.0,7.0,3.0,1.0,16.0,78.0,1.0,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.6785714285714286,0.7222222222222222,0.6935483870967742,0.7272727272727273,0.39285714285714285,18.461538461538463,0.8,0.038461538461538464,0.14,0.10810810810810811,0.10526315789473684,0.07462686567164178,0.125,,0.11428571428571428,0.17857142857142858,0.6,0.6,1.0,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.2222222222222222,,0.8214285714285714,0.16666666666666666,0.6158946428571427,0.6222111111111112,0.1,0.15789473684210525,0.37209302325581395,24.59090909090909,0.4406779661016949,9.0,12.0,,,13.0,17.0,,,2.0,18.0,,2.0,2.0,,4.0,3.0,1.0,1.0,0.6923076923076923,0.6923076923076923,,0.7647058823529411,,1.0,0.08333333333333333,,0.2,0.42857142857142855,0.75,0.8181818181818182,0.6666666666666666,,,,,0.046511627906976744,3.135294117647059,,,3.0,4.0,4.0,5.0,,,1.0,1.0,,,2.0,5.0,6.0,3.0,8.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,3.0,3.0,,5.0,5.0,,0.8333333333333334,0.11764705882352941,0.08333333333333333,0.2,0.25,0.03333333333333333,0.07142857142857142,,,1.0,0.17857142857142858,0.8,1.0,0.75,,,,,,,,0.4444444444444444,0.75,0.1111111111111111,1.0,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,12236.0,204,-10,417,427,117.0,160.0,45.0,844,8.0,19.0,7.0,21.0,2.0,4.0,15.0,40.0,10.0,77.0,479,4.0,11.0,24.0,45.0,20.0,7.0,13.0,19.0,7.0,6.0,44.0,2.0,11.0,14.0,29.0,3.0,32.0,3.0,,5.0,5.0,9.0,11.0,18.0,17.0,15.0,3.0,3.0,24.0,117.0,3.0,1.0,0.375,0.36363636363636365,0.38461538461538464,0.5491803278688525,0.47368421052631576,0.5661764705882353,0.5217391304347826,0.6557377049180327,16.3135593220339,0.5555555555555556,0.14583333333333334,0.1111111111111111,0.017699115044247787,0.1282051282051282,0.014634146341463415,0.012345679012345678,0.2222222222222222,0.1267605633802817,0.3114754098360656,0.42105263157894735,0.42105263157894735,1.0,0.3442622950819672,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,0.5,0.7377049180327869,0.35,0.5409191666666667,0.5329166666666666,0.06153846153846154,0.125,0.3116883116883117,24.8275,0.2805755395683453,4.0,5.0,2.0,2.0,11.0,21.0,3.0,3.0,11.0,14.0,,6.0,3.0,3.0,3.0,4.0,4.0,2.0,0.6363636363636364,0.6363636363636364,1.0,0.5238095238095238,0.9166666666666666,0.9166666666666666,0.11538461538461539,,0.07142857142857142,0.08196721311475409,0.8,0.8,0.5,0.3333333333333333,1.0,1.0,0.37975000000000003,0.14285714285714285,9.7,1.0,1.0,1.0,2.0,5.0,10.0,2.0,6.0,2.0,7.0,1.0,3.0,,3.0,8.0,6.0,8.0,,1.0,1.0,4.0,4.0,4.0,,,,,,,3.0,,4.0,1.0,3.0,4.0,4.0,0.3333333333333333,0.375,0.047619047619047616,,,0.21052631578947367,0.010869565217391304,,0.01818181818181818,0.03125,1.0,0.16393442622950818,0.5,0.5,0.8,0.09836065573770492,0.3333333333333333,0.4,0.5,0.16666666666666666,1.0,1.0,0.10526315789473684,0.5,0.3684210526315789,0.2857142857142857,,,,3.0,,,,0.16666666666666666,,,,,,,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.024390243902439025,,,True,,,,,,,,,,
1630227,1610612750,Daishen Nix,Daishen Nix,1630227,MIN,794.0,13,9,31,28,23.0,23.0,3.0,59,,1.0,,,,,,1.0,1.0,1.0,23,,1.0,1.0,,,,2.0,3.0,1.0,1.0,7.0,,3.0,1.0,4.0,,4.0,,,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,23.0,,,,,,,,0.25,0.25,1.0,17.64705882352941,0.75,1.0,0.375,,0.4444444444444444,,,,0.42857142857142855,1.0,,,,,,,,,,1.0,,0.56775,0.56775,0.5,1.0,1.0,24.8,0.7419354838709677,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1642265,1610612750,Rob Dillingham,Rob Dillingham,1642265,MIN,9722.0,162,25,346,347,129.0,120.0,41.0,693,,2.0,3.0,17.0,1.0,7.0,3.0,19.0,5.0,54.0,363,1.0,8.0,18.0,6.0,17.0,3.0,26.0,37.0,17.0,9.0,85.0,2.0,7.0,6.0,13.0,5.0,18.0,8.0,3.0,15.0,9.0,19.0,6.0,12.0,12.0,6.0,3.0,1.0,18.0,129.0,1.0,0.6666666666666666,0.15789473684210525,0.125,0.15789473684210525,0.4016393442622951,0.32608695652173914,0.42857142857142855,0.375,0.3114754098360656,20.81218274111675,0.7894736842105263,0.07317073170731707,0.08333333333333333,0.025,0.0783132530120482,0.03184713375796178,0.03333333333333333,0.05714285714285714,0.11864406779661017,0.03278688524590164,,,,0.2786885245901639,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.30434782608695654,0.14285714285714285,0.6721311475409836,0.17647058823529413,0.527405737704918,0.5765347826086955,0.04838709677419355,0.06976744186046512,0.3333333333333333,25.721052631578946,0.37283236994219654,13.0,22.0,,1.0,20.0,42.0,,1.0,2.0,14.0,3.0,11.0,8.0,3.0,5.0,9.0,1.0,1.0,0.35,0.35,,0.47619047619047616,,0.25,0.08333333333333333,0.09090909090909091,,0.36065573770491804,0.5909090909090909,0.65,0.38461538461538464,0.3333333333333333,,,0.3987,0.037037037037037035,6.528571428571429,,,6.0,11.0,5.0,14.0,2.0,6.0,,1.0,,2.0,2.0,6.0,15.0,3.0,26.0,,3.0,3.0,,2.0,4.0,1.0,6.0,,1.0,,,,2.0,1.0,,1.0,1.0,,,0.4,0.07142857142857142,0.09090909090909091,0.07142857142857142,,0.03896103896103896,0.08571428571428572,,,,0.22950819672131148,0.35714285714285715,0.38461538461538464,0.2,0.09836065573770492,0.3333333333333333,0.3333333333333333,0.5,,,,0.4782608695652174,0.5454545454545454,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631159,1610612750,Leonard Miller,Leonard Miller,1631159,MIN,442.0,7,11,17,17,17.0,6.0,4.0,34,,,,2.0,,2.0,,2.0,4.0,8.0,5,,2.0,8.0,,2.0,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,,,,,,2.0,4.0,1.0,1.0,8.0,17.0,1.0,,,,,0.4,0.4,0.5714285714285714,0.5714285714285714,0.4,31.818181818181817,,1.0,0.1111111111111111,,0.2,,,,0.16666666666666666,,,,,0.4,,,,0.4,,1.0,,0.65161,0.65161,0.16666666666666666,0.25,1.0,25.4,1.0,2.0,3.0,,1.0,2.0,3.0,,1.0,2.0,4.0,,,,,1.0,,,,1.0,1.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,1.0,,0.6,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.647275,0.25,1.8999999999999997,1.0,2.0,2.0,3.0,,,,,,,1.0,2.0,,2.0,3.0,4.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,0.5,1.0,0.6,0.6666666666666666,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,9288.0,155,42,318,318,92.0,95.0,39.0,636,1.0,6.0,9.0,34.0,2.0,7.0,10.0,40.0,14.0,86.0,328,2.0,9.0,23.0,21.0,33.0,9.0,8.0,18.0,4.0,4.0,46.0,8.0,16.0,19.0,40.0,14.0,54.0,4.0,,4.0,3.0,6.0,3.0,4.0,14.0,17.0,10.0,,23.0,92.0,,0.7,0.25,0.2222222222222222,0.2564102564102564,0.45,0.42857142857142855,0.4942528735632184,0.4791666666666667,0.5,25.40983606557377,0.6666666666666666,0.23170731707317074,0.20253164556962025,0.08888888888888889,0.21739130434782608,0.07975460122699386,0.058823529411764705,0.29411764705882354,0.25,0.075,0.16666666666666666,0.16666666666666666,1.0,0.425,0.2647058823529412,0.2647058823529412,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.7125,0.2727272727272727,0.5192715189873418,0.5142976190476192,0.11494252873563218,0.2127659574468085,0.26744186046511625,27.009999999999998,0.2893081761006289,13.0,17.0,,3.0,21.0,40.0,,5.0,12.0,28.0,9.0,10.0,5.0,5.0,4.0,1.0,,,0.6666666666666666,0.8235294117647058,,0.525,0.36363636363636365,0.46153846153846156,0.21428571428571427,,0.05263157894736842,0.2125,0.7647058823529411,0.8125,0.6153846153846154,0.2727272727272727,,,0.54275,0.13953488372093023,5.647499999999999,3.0,4.0,5.0,7.0,7.0,21.0,1.0,2.0,,2.0,4.0,6.0,4.0,6.0,12.0,5.0,14.0,8.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,0.6666666666666666,0.5,0.075,0.058823529411764705,0.09523809523809523,0.38461538461538464,0.0684931506849315,0.08333333333333333,0.046511627906976744,0.18181818181818182,0.75,0.2625,0.3333333333333333,0.3684210526315789,0.8571428571428571,0.025,0.5,0.5,,0.36363636363636365,0.75,,0.3333333333333333,0.7142857142857143,0.09523809523809523,,,1.0,1.0,,,,,,0.16666666666666666,0.16666666666666666,0.022727272727272728,,,,,,2.0,1.0,,0.18181818181818182,,,,,,True,,,,,,,,,,
