EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Transition Take Fouls,Transition Take Fouls Drawn,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,OffFTReboundPct,BlockedArc3,3SecondViolations,Charge Fouls Drawn,on,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls
1628366,1610612741,Lonzo Ball,Lonzo Ball,1628366,CHI,14800.0,247,-25.0,525,532,91.0,131.0,54,1057,4.0,10.0,2.0,1.0,4.0,1.0,4.0,3.0,13.0,4.0,18.0,53.0,4.0,8.0,2.0,9.0,5.0,18.0,21.0,66.0,13.0,86.0,626,2.0,4.0,8.0,3.0,15.0,3.0,2.0,13.0,6.0,12.0,6.0,4.0,48.0,15.0,1.0,52.0,18.0,2.0,2.0,15.0,16.0,31.0,11.0,5.0,9.0,4.0,2.0,78.0,7.0,3.0,13.0,13.0,1.0,27.0,10.0,37.0,1.0,11.0,3.0,8.0,4.0,2.0,4.0,4.0,1.0,8.0,1.0,8.0,16.0,1.0,9.0,1.0,14.0,1.0,2.0,3.0,7.0,2.0,5.0,7.0,4.0,10.0,88.0,1.0,2.0,0.6,0.6,0.7619047619047619,0.3181818181818182,0.5,0.15384615384615385,0.3230769230769231,0.2777777777777778,0.43452380952380953,0.6,0.1875,0.4777777777777778,0.6818181818181818,0.3157894736842105,0.7857142857142857,0.030303030303030304,0.1111111111111111,0.2,0.07692307692307693,0.018867924528301886,16.69505962521295,0.5,0.07692307692307693,0.11403508771929824,0.02702702702702703,0.09420289855072464,0.046052631578947366,0.10317460317460317,0.03802281368821293,0.02127659574468085,0.021739130434782608,0.05555555555555555,0.05454545454545454,0.023809523809523808,0.15,0.07017543859649122,0.17647058823529413,0.08695652173913043,0.13043478260869565,0.018867924528301886,0.5714285714285714,0.11904761904761904,0.4,0.5,0.5,0.047619047619047616,0.047619047619047616,0.25,0.25,1.0,0.15476190476190477,0.23076923076923078,0.25,1.0,0.6309523809523809,0.33962264150943394,0.34615384615384615,0.7222222222222222,0.2,0.8,0.5,1.0,0.0625,0.25,0.5625,0.2222222222222222,0.9047619047619048,0.34615384615384615,0.5572909638554215,0.5741333333333333,0.52286,0.034482758620689655,0.05263157894736842,0.029411764705882353,0.1744186046511628,0.13953488372093023,7.422222222222222,26.533333333333335,0.17333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628380,1610612741,Zach Collins,Zach Collins,1628380,CHI,1744.0,29,1.0,59,64,6.0,8.0,9,123,2.0,3.0,1.0,1.0,,,,,,,,5.0,,,,,2.0,3.0,,5.0,2.0,6.0,57,1.0,,,,2.0,1.0,,,,2.0,2.0,2.0,,,,5.0,,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,,3.0,1.0,4.0,,5.0,3.0,8.0,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,2.0,2.0,,2.0,2.0,2.0,6.0,,,0.5,1.0,,,,,,0.6666666666666666,0.25,1.0,1.0,0.3333333333333333,1.0,1.0,0.625,,,,,,13.043478260869566,,,0.16,0.15789473684210525,0.1,,0.14285714285714285,0.08108108108108109,0.14285714285714285,0.2,0.14285714285714285,,,0.21428571428571427,0.1,,0.125,,,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,0.625,,,,1.0,,,,1.0,,,,1.0,,0.6134437500000001,0.665,0.8773,0.1111111111111111,0.25,,0.3333333333333333,0.3333333333333333,0.7999999999999999,26.2,0.1016949152542373,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,48812.0,814,-183.0,1734,1737,378.0,448.0,165,3471,37.0,69.0,5.0,19.0,44.0,4.0,19.0,10.0,26.0,7.0,66.0,179.0,5.0,16.0,10.0,37.0,54.0,132.0,76.0,205.0,75.0,411.0,2118,9.0,5.0,17.0,7.0,36.0,31.0,14.0,44.0,29.0,93.0,44.0,64.0,189.0,39.0,5.0,174.0,66.0,20.0,,63.0,62.0,125.0,40.0,22.0,41.0,19.0,3.0,312.0,5.0,3.0,42.0,33.0,4.0,79.0,8.0,87.0,1.0,21.0,16.0,5.0,36.0,7.0,22.0,29.0,7.0,65.0,13.0,22.0,58.0,2.0,81.0,1.0,82.0,28.0,3.0,8.0,5.0,3.0,2.0,5.0,2.0,89.0,376.0,5.0,6.0,0.4074074074074074,0.4074074074074074,0.8289473684210527,0.37073170731707317,0.29411764705882354,0.3181818181818182,0.38,0.4090909090909091,0.49851632047477745,0.5576923076923077,0.4266666666666667,0.545822102425876,0.6071428571428571,0.5227272727272727,0.6083086053412463,,0.15151515151515152,0.2318840579710145,,,22.649350649350648,0.5538461538461539,0.10526315789473684,0.08188585607940446,0.008379888268156424,0.10966057441253264,0.010869565217391304,0.09541984732824428,0.009779951100244499,0.011904761904761904,0.007407407407407408,,0.015105740181268883,,0.09550561797752809,0.056962025316455694,0.1044776119402985,0.11221122112211221,0.1,0.005555555555555556,0.4,0.20474777448071216,0.5362318840579711,0.6981132075471698,0.43243243243243246,0.13056379821958458,0.05637982195845697,0.21052631578947367,0.21052631578947367,0.5,0.0771513353115727,0.38461538461538464,0.38461538461538464,0.9,0.5311572700296736,0.3687150837988827,0.3687150837988827,0.8181818181818182,0.19230769230769232,0.6153846153846154,0.3125,0.8,0.25333333333333335,0.09333333333333334,0.49333333333333335,0.2702702702702703,0.8130563798219584,0.3793103448275862,0.5547486445783131,0.4916333333333334,0.5349542253521127,0.08539944903581267,0.18064516129032257,0.014423076923076924,0.08759124087591241,0.22627737226277372,6.55530303030303,26.804878048780488,0.2179930795847751,4.0,8.0,7.0,11.0,,0.7777777777777778,0.3548387096774194,0.8,0.42105263157894735,13.0,1.0,4.0,4.0,14.0,3.0,3.0,6.0,4.0,4.0,5.0,6.0,0.09090909090909091,0.29545454545454547,0.325,0.3076923076923077,0.25,0.038461538461538464,0.5714285714285714,,,,,,,,,,,,,,,True,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,83631.0,1394,-234.0,2960,2977,526.0,673.0,285,5937,126.0,189.0,14.0,38.0,67.0,1.0,4.0,27.0,77.0,9.0,35.0,112.0,7.0,17.0,3.0,15.0,159.0,260.0,62.0,189.0,62.0,566.0,3579,17.0,10.0,25.0,5.0,47.0,48.0,4.0,24.0,23.0,95.0,176.0,142.0,174.0,12.0,,112.0,35.0,32.0,2.0,115.0,93.0,208.0,67.0,26.0,73.0,38.0,4.0,509.0,11.0,15.0,78.0,56.0,1.0,135.0,26.0,161.0,7.0,43.0,29.0,14.0,39.0,13.0,28.0,30.0,4.0,69.0,12.0,52.0,105.0,2.0,63.0,3.0,79.0,34.0,,9.0,18.0,10.0,8.0,18.0,7.0,95.0,522.0,9.0,8.0,0.5534591194968553,0.5714285714285714,0.9354838709677419,0.328042328042328,0.4,0.16666666666666666,0.328042328042328,0.6115384615384616,0.5612472160356348,0.5,0.5,0.5850622406639004,0.5222222222222223,0.5654761904761905,0.4209354120267261,0.010582010582010581,0.12307692307692308,0.13756613756613756,,0.017857142857142856,16.707168894289186,0.5652173913043478,0.013513513513513514,0.08092485549132948,0.024469820554649267,0.11126961483594865,0.014230271668822769,0.09619526202440776,0.01875901875901876,0.026936026936026935,0.022935779816513763,0.02040816326530612,0.014285714285714285,0.014084507042253521,0.056666666666666664,0.09655172413793103,0.10784313725490197,0.1088560885608856,0.11949685534591195,0.0374331550802139,0.3888888888888889,0.4209354120267261,0.6666666666666666,0.7730061349693251,0.5396825396825397,0.1492204899777283,0.008908685968819599,0.25,0.25,1.0,0.1714922048997773,0.35064935064935066,0.35064935064935066,1.0,0.24944320712694878,0.3125,0.3181818181818182,0.8857142857142857,0.3333333333333333,0.40476190476190477,0.4117647058823529,1.0,0.5277777777777778,0.125,0.20833333333333334,0.2,0.8418708240534521,0.3125,0.5986073496659244,0.5523458333333332,0.5967583333333332,0.07188160676532769,0.11971830985915492,,0.08303886925795052,0.16784452296819788,3.4200000000000004,24.849735449735462,0.1777027027027027,6.0,27.0,6.0,30.0,10.0,0.35294117647058826,0.625,0.42857142857142855,0.7105263157894737,32.0,8.0,1.0,6.0,11.0,3.0,4.0,2.0,,3.0,10.0,2.0,0.08955223880597014,0.47761194029850745,0.5245901639344263,0.59375,0.16666666666666666,0.19047619047619047,0.1111111111111111,3.0,3.0,0.375,1.0,,,,,,,,,,,True,,,,,,
1630581,1610612741,Josh Giddey,Josh Giddey,1630581,CHI,40175.0,670,-189.0,1410,1428,234.0,273.0,130,2838,43.0,72.0,6.0,12.0,64.0,3.0,10.0,11.0,29.0,2.0,24.0,71.0,4.0,7.0,4.0,11.0,79.0,146.0,35.0,100.0,46.0,309.0,1755,8.0,5.0,9.0,7.0,34.0,19.0,4.0,13.0,13.0,45.0,78.0,80.0,93.0,12.0,,71.0,24.0,19.0,1.0,78.0,74.0,152.0,48.0,26.0,50.0,24.0,4.0,378.0,20.0,10.0,58.0,47.0,7.0,112.0,31.0,143.0,6.0,21.0,9.0,12.0,42.0,11.0,33.0,19.0,2.0,61.0,8.0,27.0,44.0,1.0,50.0,1.0,64.0,28.0,,8.0,12.0,6.0,6.0,13.0,4.0,44.0,233.0,5.0,5.0,0.4936708860759494,0.527027027027027,0.8857142857142857,0.35,0.5555555555555556,0.3076923076923077,0.35,0.541095890410959,0.5345528455284553,0.7941176470588235,0.5,0.5618181818181818,0.85,0.5487804878048781,0.4065040650406504,0.01,0.13013698630136986,0.1527777777777778,0.034482758620689655,,21.488133418858244,0.6885245901639344,0.25925925925925924,0.13988095238095238,0.034013605442176874,0.17058823529411765,0.05763688760806916,0.15532544378698224,0.046801872074883,0.034482758620689655,0.028037383177570093,0.047619047619047616,0.06224066390041494,0.04716981132075472,0.1056338028169014,0.16083916083916083,0.17647058823529413,0.16216216216216217,0.19753086419753085,0.05405405405405406,0.3076923076923077,0.2926829268292683,0.5972222222222222,0.7049180327868853,0.5581395348837209,0.2601626016260163,0.04065040650406504,0.3,0.375,0.6666666666666666,0.11788617886178862,0.3793103448275862,0.39285714285714285,1.0,0.2886178861788618,0.3380281690140845,0.3380281690140845,0.8333333333333334,0.35294117647058826,0.4117647058823529,0.5714285714285714,1.0,0.375,0.0625,0.34375,0.36363636363636365,0.6991869918699187,0.3380281690140845,0.5534575203252031,0.5536041666666668,0.57614375,0.10486891385767791,0.16766467065868262,,0.11003236245954692,0.14563106796116504,5.521232876712328,25.32,0.16595744680851063,4.0,7.0,6.0,10.0,10.0,0.75,0.5263157894736842,0.6666666666666666,0.5833333333333334,33.0,2.0,,2.0,9.0,2.0,6.0,4.0,,,7.0,,0.09375,0.515625,0.5689655172413793,0.3939393939393939,,0.11764705882352941,,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.04,,,,True,,,,,,
1628470,1610612741,Torrey Craig,Torrey Craig,1628470,CHI,1995.0,33,-34.0,68,70,10.0,22.0,4,138,,,,,1.0,,,,2.0,,3.0,6.0,,,,,1.0,1.0,3.0,8.0,,11.0,92,,,,,,,,,,,2.0,,9.0,,,6.0,3.0,,,2.0,,2.0,,,1.0,1.0,,4.0,2.0,,3.0,2.0,2.0,7.0,2.0,9.0,,,,,,,,,,,,4.0,7.0,,,,,,,,1.0,1.0,,1.0,1.0,,10.0,,,1.0,1.0,1.0,0.375,,,0.375,1.0,0.6111111111111112,,,0.6111111111111112,,,0.8888888888888888,,,,,,12.0,,0.6666666666666666,0.13333333333333333,,0.17647058823529413,0.09090909090909091,0.15625,0.04878048780487805,,,,0.05263157894736842,0.3333333333333333,0.2,,0.16666666666666666,0.2,,,1.0,,,,,0.1111111111111111,,,,,0.2222222222222222,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.8888888888888888,0.5,0.520511111111111,,,,,,,,8.9,26.112500000000004,0.14705882352941177,,,,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
202696,1610612741,Nikola Vučević,Nikola Vučević,202696,CHI,56066.0,934,-142.0,1991,1982,350.0,456.0,172,3973,73.0,107.0,32.0,22.0,151.0,10.0,29.0,3.0,12.0,2.0,52.0,128.0,3.0,4.0,8.0,21.0,171.0,287.0,55.0,140.0,71.0,578.0,2436,49.0,3.0,4.0,9.0,66.0,44.0,8.0,23.0,18.0,92.0,268.0,74.0,162.0,3.0,,128.0,52.0,16.0,,43.0,55.0,98.0,42.0,13.0,32.0,6.0,5.0,251.0,26.0,31.0,97.0,118.0,17.0,232.0,58.0,290.0,11.0,24.0,15.0,9.0,32.0,8.0,15.0,21.0,3.0,53.0,10.0,43.0,71.0,1.0,91.0,7.0,82.0,42.0,,6.0,16.0,6.0,10.0,17.0,9.0,92.0,346.0,5.0,7.0,0.783625730994152,0.8535031847133758,0.9818181818181818,0.39285714285714285,0.75,0.34782608695652173,0.39285714285714285,0.5958188153310104,0.5936768149882904,0.5377358490566038,0.5522388059701493,0.6268980477223427,0.5689655172413793,0.6052631578947368,0.32786885245901637,,0.05574912891986063,0.07476635514018691,,,23.44890510948905,0.6037735849056604,0.3617021276595745,0.2706422018348624,0.0746987951807229,0.20082815734989648,0.05360824742268041,0.23394994559303592,0.06333333333333334,0.09523809523809523,0.07051282051282051,0.02857142857142857,0.049132947976878616,0.06474820143884892,0.3142857142857143,0.23204419889502761,0.2625,0.2026315789473684,0.1941747572815534,0.059782608695652176,0.5294117647058824,0.2505854800936768,0.6822429906542056,0.7373737373737373,0.6986301369863014,0.35362997658079626,0.06791569086651054,0.3448275862068966,0.3448275862068966,0.9,0.02810304449648712,0.25,0.25,1.0,0.2997658079625293,0.40625,0.40625,0.9807692307692307,0.6037735849056604,0.07547169811320754,0.75,1.0,0.3283582089552239,0.029850746268656716,0.31343283582089554,0.38095238095238093,0.5784543325526932,0.40625,0.524503512880562,0.5421714285714286,0.5242261194029851,0.09230769230769231,0.13333333333333333,,0.11418685121107267,0.15916955017301038,6.45226480836237,25.886428571428578,0.1757910597689603,19.0,16.0,24.0,25.0,28.0,0.4897959183673469,0.5681818181818182,0.59375,0.7272727272727273,88.0,,,1.0,17.0,1.0,3.0,3.0,5.0,3.0,14.0,,0.052980132450331126,0.5827814569536424,0.6153846153846154,0.8409090909090909,0.10526315789473684,,,,,,,1.0,1.0,,1.0,,,0.034482758620689655,1.0,1.0,,True,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,39681.0,661,-27.0,1411,1416,269.0,337.0,122,2827,64.0,97.0,7.0,24.0,22.0,23.0,57.0,12.0,29.0,1.0,52.0,120.0,7.0,8.0,7.0,24.0,94.0,176.0,64.0,149.0,56.0,436.0,1684,10.0,9.0,13.0,2.0,39.0,37.0,8.0,25.0,15.0,75.0,78.0,110.0,99.0,93.0,,120.0,52.0,13.0,,62.0,28.0,90.0,18.0,10.0,38.0,21.0,3.0,208.0,5.0,,53.0,31.0,5.0,89.0,5.0,94.0,1.0,19.0,15.0,4.0,32.0,7.0,16.0,21.0,3.0,53.0,13.0,28.0,41.0,1.0,51.0,1.0,69.0,32.0,,3.0,2.0,1.0,1.0,3.0,2.0,75.0,267.0,3.0,2.0,0.4148936170212766,0.41935483870967744,0.515625,0.42953020134228187,0.6923076923076923,0.32,0.42953020134228187,0.5340909090909091,0.5846153846153846,0.8043478260869565,0.4838709677419355,0.6073446327683616,0.78,0.5211267605633803,0.4584615384615385,,0.07386363636363637,0.12371134020618557,,,26.17666021921341,0.6037735849056604,0.125,0.10064935064935066,,0.14209115281501342,0.014577259475218658,0.12334801762114538,0.007987220447284345,,,,0.007905138339920948,0.03333333333333333,0.04838709677419355,0.09016393442622951,0.22580645161290322,0.14482758620689656,0.13253012048192772,0.006622516556291391,0.6666666666666666,0.29846153846153844,0.6597938144329897,0.7529411764705882,0.5,0.06769230769230769,0.1753846153846154,0.40350877192982454,0.40350877192982454,0.21739130434782608,0.08923076923076922,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.36923076923076925,0.43333333333333335,0.43333333333333335,0.4423076923076923,0.30434782608695654,0.34782608695652173,0.875,0.7142857142857143,0.3870967741935484,0.016129032258064516,0.3870967741935484,0.2916666666666667,0.7569230769230769,0.43333333333333335,0.5659743076923077,0.60787,0.5608790322580645,0.09116809116809117,0.15841584158415842,,0.08944954128440367,0.1720183486238532,7.768181818181819,26.16577181208054,0.19064493267186391,5.0,14.0,5.0,18.0,2.0,0.5,0.4864864864864865,0.7142857142857143,0.5833333333333334,7.0,5.0,1.0,6.0,16.0,2.0,1.0,1.0,,,6.0,6.0,0.045454545454545456,0.3181818181818182,0.3333333333333333,0.2857142857142857,0.6,0.21739130434782608,1.0,2.0,,0.4,1.0,,,,1.0,,,,1.0,,,True,,,,,,
1629659,1610612741,Talen Horton-Tucker,Talen Horton-Tucker,1629659,CHI,8862.0,148,-17.0,314,323,62.0,94.0,30,637,12.0,20.0,3.0,1.0,10.0,,,2.0,6.0,1.0,9.0,26.0,2.0,4.0,2.0,5.0,17.0,30.0,11.0,32.0,13.0,80.0,384,4.0,2.0,5.0,1.0,9.0,4.0,2.0,6.0,3.0,15.0,14.0,20.0,30.0,3.0,,26.0,9.0,1.0,,9.0,8.0,17.0,6.0,2.0,6.0,2.0,1.0,42.0,2.0,2.0,8.0,6.0,2.0,16.0,5.0,21.0,2.0,4.0,2.0,2.0,3.0,,1.0,4.0,1.0,7.0,1.0,7.0,16.0,2.0,13.0,,18.0,7.0,,2.0,3.0,1.0,2.0,3.0,3.0,15.0,62.0,2.0,2.0,0.4117647058823529,0.4375,0.9090909090909091,0.34375,0.4,0.3333333333333333,0.34375,0.5666666666666667,0.5403225806451613,0.4444444444444444,0.6,0.5642857142857143,0.45,0.5769230769230769,0.5161290322580645,,0.03333333333333333,0.05,,,21.813031161473088,0.42857142857142855,0.18181818181818182,0.07792207792207792,0.03333333333333333,0.11764705882352941,0.024096385542168676,0.09655172413793103,0.027972027972027972,0.02702702702702703,0.05555555555555555,,0.03333333333333333,,0.09090909090909091,0.05555555555555555,0.125,0.09615384615384616,0.1875,0.06060606060606061,1.0,0.3225806451612903,0.6,0.631578947368421,0.4166666666666667,0.16129032258064516,,,,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.41935483870967744,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.3333333333333333,0.4444444444444444,0.5,1.0,0.1,0.1,0.5,0.4,0.8387096774193549,0.34615384615384615,0.5663298387096775,0.50816,0.49033,0.10294117647058823,0.19444444444444445,,0.1125,0.1875,4.046666666666668,25.481250000000003,0.19745222929936307,1.0,1.0,1.0,3.0,2.0,0.25,0.75,0.3333333333333333,1.0,5.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,0.5,0.5,0.4,,0.1111111111111111,,,1.0,,,1.0,,,,,,0.1111111111111111,,,1.0,True,,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,27948.0,466,-117.0,1004,1020,188.0,226.0,86,2024,19.0,36.0,5.0,4.0,22.0,7.0,15.0,4.0,14.0,4.0,25.0,65.0,2.0,3.0,4.0,11.0,31.0,73.0,29.0,79.0,21.0,170.0,1230,9.0,3.0,4.0,4.0,25.0,9.0,4.0,15.0,5.0,25.0,40.0,22.0,84.0,3.0,,65.0,25.0,14.0,1.0,23.0,17.0,40.0,13.0,4.0,12.0,8.0,3.0,97.0,3.0,12.0,39.0,25.0,5.0,69.0,15.0,84.0,1.0,9.0,3.0,6.0,12.0,3.0,6.0,13.0,2.0,25.0,4.0,10.0,23.0,,26.0,4.0,27.0,11.0,1.0,2.0,10.0,4.0,6.0,10.0,7.0,25.0,184.0,1.0,2.0,0.6451612903225806,0.7142857142857143,0.9655172413793104,0.3670886075949367,0.75,0.26666666666666666,0.3670886075949367,0.4246575342465753,0.4901315789473684,0.8076923076923077,0.4166666666666667,0.5182926829268293,0.8333333333333334,0.46296296296296297,0.5197368421052632,0.012658227848101266,0.1917808219178082,0.25,,0.015384615384615385,17.150635208711435,0.48,0.17857142857142858,0.1037344398340249,0.058823529411764705,0.17333333333333334,0.01171875,0.13733905579399142,0.03260869565217391,0.07692307692307693,0.04225352112676056,0.047619047619047616,0.010582010582010581,0.014925373134328358,0.058823529411764705,0.14018691588785046,0.125,0.1807909604519774,0.14583333333333334,0.012987012987012988,0.7,0.23684210526315788,0.5277777777777778,0.7037037037037037,0.5789473684210527,0.14473684210526316,0.09868421052631579,0.4666666666666667,0.4666666666666667,1.0,0.09210526315789473,0.2857142857142857,0.2857142857142857,1.0,0.4276315789473684,0.38461538461538464,0.390625,0.96,0.38461538461538464,0.23076923076923078,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.4583333333333333,0.36363636363636365,0.756578947368421,0.38461538461538464,0.5565996710526315,0.6411666666666667,0.55785625,0.07407407407407407,0.13414634146341464,0.0125,0.14705882352941177,0.14705882352941177,6.610958904109588,26.020253164556966,0.18725099601593626,4.0,3.0,6.0,4.0,6.0,0.6666666666666666,0.4444444444444444,0.8,0.75,5.0,1.0,,2.0,6.0,1.0,4.0,5.0,3.0,1.0,2.0,,0.22727272727272727,0.22727272727272727,0.29411764705882354,0.4,0.25,0.07692307692307693,,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,
