EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,LongMidRangeFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Charge Fouls Drawn,Technical Free Throw Trips,on,Transition Take Fouls,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,3pt And 1 Free Throw Trips
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,9738.0,162,-57.0,324,325,79.0,96.0,30,649,15.0,19.0,4.0,4.0,4.0,6.0,6.0,17.0,1.0,3.0,5.0,18.0,1.0,4.0,21.0,36.0,6.0,21.0,18.0,78.0,376.0,4.0,4.0,1.0,4.0,12.0,6.0,9.0,4.0,6.0,18.0,14.0,28.0,15.0,3.0,8.0,18.0,5.0,1.0,7.0,7.0,4.0,1.0,2.0,14.0,1.0,5.0,9.0,8.0,2.0,19.0,6.0,25.0,2.0,8.0,2.0,6.0,6.0,1.0,3.0,5.0,1.0,3.0,11.0,3.0,3.0,19.0,1.0,1.0,2.0,24.0,4.0,30.0,3.0,14.0,1.0,1.0,5.0,5.0,5.0,1.0,18.0,79.0,1.0,1.0,0.3333333333333333,0.4117647058823529,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.5833333333333334,1.0,0.6666666666666666,0.5263157894736842,0.8,0.46153846153846156,0.5571428571428572,0.75,0.5,0.3684210526315789,0.027777777777777776,0.058823529411764705,22.689075630252102,0.5454545454545454,0.2222222222222222,0.1095890410958904,0.07042253521126761,0.10344827586206896,0.0136986301369863,0.10625,0.041666666666666664,0.12,0.058823529411764705,0.018867924528301886,0.06060606060606061,0.1724137931034483,0.09090909090909091,0.125,0.043478260869565216,0.07407407407407407,0.2,0.3333333333333333,0.7894736842105263,0.7894736842105263,0.4,0.2982456140350877,0.35294117647058826,0.375,0.16666666666666666,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.3157894736842105,0.2777777777777778,0.2777777777777778,0.8,0.8,1.0,0.2,0.46153846153846156,0.6666666666666666,0.3076923076923077,0.7017543859649122,0.2777777777777778,0.5667956140350878,0.6697333333333333,0.5799692307692308,0.21739130434782608,0.2978723404255319,0.045454545454545456,0.15384615384615385,0.23076923076923078,3.811111111111111,26.0,0.24382716049382716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627824,1610612755,Guerschon Yabusele,Guerschon Yabusele,1627824,PHI,15603.0,260,-52.0,504,509,128.0,112.0,59,1013,18.0,31.0,5.0,8.0,5.0,9.0,3.0,6.0,2.0,6.0,11.0,28.0,3.0,3.0,21.0,39.0,13.0,34.0,18.0,99.0,606.0,5.0,10.0,5.0,3.0,16.0,7.0,11.0,3.0,5.0,25.0,24.0,18.0,39.0,,6.0,28.0,11.0,8.0,11.0,20.0,8.0,2.0,1.0,49.0,13.0,10.0,29.0,11.0,5.0,45.0,25.0,70.0,1.0,4.0,4.0,,7.0,,3.0,8.0,3.0,4.0,15.0,3.0,10.0,18.0,2.0,1.0,3.0,16.0,,24.0,,12.0,,,2.0,1.0,2.0,,25.0,128.0,,,0.5714285714285714,0.6666666666666666,1.0,0.38235294117647056,0.38235294117647056,0.5384615384615384,0.5,0.6363636363636364,0.5547945205479452,0.43333333333333335,0.7142857142857143,0.5823529411764706,0.47058823529411764,0.7352941176470589,0.4657534246575342,0.20512820512820512,0.5,17.452006980802793,0.4666666666666667,0.35714285714285715,0.10377358490566038,0.08130081300813008,0.232,0.10483870967741936,0.17316017316017315,0.0931174089068826,0.12962962962962962,0.04878048780487805,0.11538461538461539,0.05172413793103448,0.1891891891891892,0.09090909090909091,0.20202020202020202,0.34615384615384615,0.03333333333333333,,0.4246575342465753,0.5806451612903226,0.6923076923076923,0.6111111111111112,0.0821917808219178,0.5,1.0,0.3333333333333333,0.0821917808219178,0.3333333333333333,0.3333333333333333,1.0,0.3835616438356164,0.39285714285714285,0.39285714285714285,1.0,0.5333333333333333,0.625,0.2,0.6428571428571429,0.5555555555555556,0.21428571428571427,0.8904109589041096,0.39285714285714285,0.5713869863013699,0.6055187499999999,0.6052535714285715,0.1411764705882353,0.23529411764705882,,0.16161616161616163,0.25252525252525254,3.169230769230769,25.82941176470588,0.25396825396825395,2.0,2.0,1.0,2.0,1.0,2.0,9.0,5.0,4.0,2.0,2.0,2.0,1.0,0.2,0.6666666666666666,0.16129032258064516,0.1111111111111111,0.03571428571428571,0.05,0.0273972602739726,0.2,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628997,1610612755,Caleb Martin,Caleb Martin,1628997,PHI,2872.0,48,-22.0,94,96,18.0,20.0,10,190,3.0,6.0,,,2.0,2.0,,,1.0,2.0,1.0,3.0,,1.0,3.0,10.0,2.0,5.0,3.0,15.0,111.0,,,,,,2.0,3.0,1.0,,4.0,2.0,4.0,6.0,,,2.0,1.0,,2.0,3.0,1.0,1.0,,7.0,,,3.0,2.0,,5.0,,5.0,,4.0,2.0,2.0,3.0,,,,,3.0,3.0,1.0,,,,,,2.0,,4.0,,2.0,,,,,,,4.0,18.0,,,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.3,,0.6666666666666666,0.4,,0.5,0.4411764705882353,,0.5,0.3333333333333333,,,19.23076923076923,1.0,,0.08333333333333333,,0.125,,0.10416666666666667,,,,,0.07692307692307693,0.1111111111111111,,0.17647058823529413,,,,0.4,0.5,0.5,0.3333333333333333,,,,,0.13333333333333333,0.5,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,1.0,0.25,0.7333333333333333,0.5,0.5605678571428572,,0.6357125,0.11764705882352941,0.16666666666666666,,,0.26666666666666666,9.2,30.060000000000002,0.19148936170212766,4.0,,,,,,1.0,1.0,,,,,,,,,,,,0.26666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,3424.0,57,-14.0,108,106,24.0,23.0,8,214,3.0,7.0,,,2.0,3.0,5.0,6.0,,2.0,6.0,11.0,,1.0,8.0,16.0,6.0,13.0,4.0,38.0,149.0,,,,,,2.0,5.0,1.0,,4.0,6.0,10.0,18.0,,,11.0,6.0,,3.0,11.0,2.0,1.0,,30.0,,,4.0,3.0,,7.0,,7.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,3.0,,4.0,1.0,2.0,,1.0,2.0,2.0,2.0,,4.0,23.0,,,0.375,0.375,1.0,0.46153846153846156,0.46153846153846156,0.5,,0.4,0.5862068965517241,,0.3333333333333333,0.6129032258064516,,0.3333333333333333,0.4482758620689655,,,26.956521739130437,1.0,,0.10714285714285714,,0.14814814814814814,,0.12727272727272726,,,,,,0.07142857142857142,0.4,0.15789473684210525,0.125,,,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.20689655172413793,0.8333333333333334,0.8333333333333334,0.4,0.06896551724137931,,,,0.3793103448275862,0.5454545454545454,0.5454545454545454,1.0,,,,0.5,0.6666666666666666,0.16666666666666666,0.6896551724137931,0.5454545454545454,0.5107396551724138,,0.5162916666666667,0.06666666666666667,0.11764705882352941,,,0.10526315789473684,7.1,26.63076923076923,0.2222222222222222,3.0,,,,,,8.0,8.0,,,1.0,,,,,,,,,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630288,1610612755,Jeff Dowtin Jr.,Jeff Dowtin Jr.,1630288,PHI,37245.0,621,-103.0,1253,1249,358.0,336.0,161,2502,35.0,59.0,2.0,6.0,11.0,20.0,32.0,64.0,7.0,17.0,21.0,53.0,4.0,16.0,84.0,160.0,28.0,70.0,33.0,285.0,1492.0,7.0,13.0,6.0,4.0,24.0,28.0,49.0,22.0,15.0,92.0,50.0,118.0,51.0,33.0,2.0,53.0,21.0,12.0,38.0,78.0,24.0,11.0,3.0,196.0,6.0,6.0,26.0,21.0,1.0,48.0,12.0,60.0,1.0,24.0,16.0,8.0,10.0,2.0,7.0,5.0,,3.0,15.0,8.0,11.0,29.0,,,1.0,38.0,1.0,45.0,7.0,22.0,,4.0,10.0,5.0,12.0,9.0,92.0,357.0,3.0,4.0,0.2976190476190476,0.30120481927710846,0.6071428571428571,0.4,0.4,0.525,0.5384615384615384,0.5714285714285714,0.5478260869565217,0.5263157894736842,0.5422535211267606,0.572289156626506,0.5714285714285714,0.575,0.30434782608695654,0.075,0.09375,18.333333333333332,0.6666666666666666,0.02857142857142857,0.07749077490774908,0.020202020202020204,0.0896551724137931,0.01935483870967742,0.08377896613190731,0.019769357495881382,0.01694915254237288,0.008547008547008548,0.020242914979757085,0.06611570247933884,0.07017543859649122,0.1388888888888889,0.09523809523809523,0.075,0.00980392156862745,0.75,0.2565217391304348,0.5932203389830508,0.660377358490566,0.34285714285714286,0.2782608695652174,0.5,0.5517241379310345,0.1875,0.07391304347826087,0.4117647058823529,0.4117647058823529,1.0,0.23043478260869565,0.39622641509433965,0.39622641509433965,0.47619047619047616,0.3157894736842105,0.3333333333333333,0.21052631578947367,0.28169014084507044,0.55,0.22535211267605634,0.5608695652173913,0.39622641509433965,0.5160026086956522,0.51936,0.5091394366197183,0.08979591836734693,0.12571428571428572,,0.08421052631578947,0.32280701754385965,8.174375,25.667142857142856,0.2857142857142857,37.0,2.0,1.0,6.0,2.0,7.0,40.0,32.0,8.0,,2.0,1.0,3.0,0.3333333333333333,0.3181818181818182,0.1016949152542373,,0.04838709677419355,0.015873015873015872,0.1608695652173913,,0.10526315789473684,0.25,1.0,0.375,,17.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,0.4594594594594595,0.4594594594594595,0.4117647058823529,0.5,1.0,0.08450704225352113,0.16666666666666666,,,,,,,,,True,,,,,,
201569,1610612755,Eric Gordon,Eric Gordon,201569,PHI,5328.0,89,,181,184,24.0,31.0,15,365,2.0,5.0,,,,,1.0,4.0,2.0,3.0,3.0,16.0,,1.0,4.0,11.0,5.0,19.0,1.0,24.0,202.0,,1.0,,,,,1.0,1.0,,,8.0,,15.0,,,15.0,3.0,3.0,4.0,9.0,3.0,,1.0,23.0,1.0,,2.0,1.0,,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,,3.0,3.0,2.0,,6.0,,3.0,6.0,1.0,,,3.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,23.0,,,1.0,1.0,1.0,0.2631578947368421,0.2777777777777778,0.36363636363636365,,,0.38333333333333336,,,0.3870967741935484,,,0.6333333333333333,0.2727272727272727,0.25,18.781725888324875,0.5,,0.02564102564102564,,0.0425531914893617,0.023255813953488372,0.03488372093023256,0.013333333333333334,,,0.02857142857142857,0.058823529411764705,,,0.06060606060606061,,0.058823529411764705,1.0,0.16666666666666666,0.4,0.6666666666666666,1.0,0.13333333333333333,0.25,0.3333333333333333,1.0,0.1,0.6666666666666666,0.6666666666666666,1.0,0.5333333333333333,0.1875,0.1875,1.0,,,,,,0.5,0.8,0.2,0.5183310344827587,0.4128,0.4096,0.03225806451612903,0.08333333333333333,,,,7.254545454545454,28.86842105263158,0.13259668508287292,2.0,,,,,,5.0,4.0,1.0,,,,,,,0.4,,,,0.06666666666666667,,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,True,,,,,,
202331,1610612755,Paul George,Paul George,202331,PHI,5116.0,85,-12.0,166,168,39.0,46.0,14,334,5.0,5.0,,,,,3.0,7.0,,,5.0,19.0,1.0,7.0,11.0,21.0,5.0,19.0,8.0,45.0,188.0,,,1.0,,3.0,,2.0,7.0,3.0,6.0,10.0,12.0,12.0,3.0,,19.0,5.0,1.0,7.0,13.0,6.0,1.0,,32.0,,,6.0,6.0,2.0,14.0,,14.0,,6.0,3.0,3.0,7.0,2.0,1.0,2.0,,6.0,9.0,3.0,2.0,7.0,,,,10.0,1.0,10.0,1.0,4.0,,2.0,1.0,1.0,1.0,,6.0,38.0,3.0,1.0,0.45454545454545453,0.45454545454545453,0.8,0.2631578947368421,0.2631578947368421,0.5238095238095238,,,0.4625,1.5,0.16666666666666666,0.5,1.5,0.2727272727272727,0.475,0.047619047619047616,0.14285714285714285,29.281767955801104,0.7777777777777778,0.4,0.1875,,0.13333333333333333,,0.15584415584415584,,,,,0.25,0.18181818181818182,,0.14705882352941177,0.09090909090909091,,,0.125,1.0,1.0,0.8,0.175,0.42857142857142855,0.5,0.3333333333333333,,,,,0.475,0.2631578947368421,0.2631578947368421,0.8,,,1.0,,,0.7777777777777778,0.6,0.2631578947368421,0.5035935897435899,,0.499025,0.09302325581395349,0.16666666666666666,,0.06666666666666667,0.13333333333333333,11.333333333333334,26.87368421052632,0.23493975903614459,9.0,,1.0,1.0,1.0,1.0,6.0,5.0,1.0,,,,,1.0,0.14285714285714285,,,,,0.225,,,1.0,1.0,0.14285714285714285,,3.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,1699.0,28,-21.0,55,53,12.0,9.0,4,108,3.0,4.0,,,2.0,2.0,1.0,4.0,,,,3.0,,,4.0,11.0,,3.0,5.0,13.0,69.0,1.0,2.0,,,2.0,2.0,4.0,,,4.0,6.0,2.0,,,,3.0,,1.0,3.0,5.0,3.0,,,12.0,1.0,,2.0,2.0,,4.0,1.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,4.0,,6.0,,3.0,,,1.0,,1.0,1.0,4.0,12.0,,,0.75,0.75,,,,0.36363636363636365,0.5,0.5,0.2857142857142857,0.5,0.5,0.38235294117647056,0.5,0.5,0.21428571428571427,0.09090909090909091,,32.758620689655174,0.5,,0.2,,0.13333333333333333,0.06666666666666667,0.16,0.034482758620689655,,,,0.2,0.25,,0.08333333333333333,0.3333333333333333,,1.0,0.2857142857142857,0.75,0.75,1.0,0.2857142857142857,0.25,0.25,,,,,,0.21428571428571427,,,,,,,0.5,1.0,,0.5,,0.5016750000000001,0.4173,0.48629999999999995,0.17647058823529413,0.21428571428571427,,0.15384615384615385,0.3076923076923077,8.918181818181818,26.96666666666667,0.21818181818181817,3.0,,,,,,2.0,2.0,,,,,,,,,,,0.25,0.21428571428571427,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,True,,,,,,
1629022,1610612755,Lonnie Walker IV,Lonnie Walker IV,1629022,PHI,5018.0,84,-12.0,173,174,44.0,21.0,30,347,3.0,7.0,,,1.0,1.0,2.0,5.0,2.0,2.0,6.0,24.0,4.0,8.0,8.0,19.0,8.0,26.0,7.0,47.0,223.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,8.0,5.0,12.0,4.0,12.0,18.0,6.0,,22.0,6.0,,5.0,10.0,1.0,4.0,,25.0,,1.0,5.0,5.0,,10.0,1.0,11.0,1.0,5.0,3.0,2.0,7.0,,5.0,2.0,,2.0,9.0,3.0,3.0,6.0,,,,5.0,,8.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,12.0,44.0,,,0.25,0.25,0.75,0.3076923076923077,0.3333333333333333,0.42105263157894735,0.3333333333333333,1.0,0.4444444444444444,0.14285714285714285,0.35,0.4895833333333333,0.3125,0.5,0.5777777777777777,,,27.142857142857142,0.7777777777777778,,0.16666666666666666,0.025,0.12195121951219512,,0.14084507042253522,0.012048192771084338,0.05555555555555555,,,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.14705882352941177,,0.037037037037037035,1.0,0.15555555555555556,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1111111111111111,0.4,0.4,,0.044444444444444446,1.0,1.0,1.0,0.5333333333333333,0.25,0.25,0.6666666666666666,,,0.5714285714285714,0.1,1.0,0.8,0.7333333333333333,0.2727272727272727,0.5131046511627907,0.4207375,0.53899375,0.08333333333333333,0.14285714285714285,0.037037037037037035,0.10638297872340426,0.2553191489361702,8.742105263157892,28.48076923076923,0.2543352601156069,7.0,,,1.0,,1.0,5.0,4.0,1.0,,1.0,,,,0.125,,,,,0.15555555555555556,,,,,0.125,2.0,3.0,,,,1.0,,,,,,0.42857142857142855,0.42857142857142855,,,,,,,,,,,,,,True,,,,,,
1630215,1610612755,Jared Butler,Jared Butler,1630215,PHI,6516.0,109,-16.0,225,227,92.0,93.0,24,452,4.0,5.0,,,2.0,2.0,7.0,14.0,,2.0,9.0,22.0,4.0,10.0,12.0,20.0,9.0,24.0,6.0,57.0,268.0,,,4.0,,3.0,5.0,9.0,11.0,2.0,24.0,6.0,18.0,15.0,12.0,,22.0,9.0,2.0,15.0,21.0,10.0,3.0,2.0,48.0,,1.0,12.0,3.0,1.0,16.0,1.0,17.0,,3.0,1.0,2.0,1.0,2.0,,3.0,1.0,1.0,4.0,2.0,6.0,11.0,,,,5.0,,8.0,,4.0,,,,,,,24.0,92.0,1.0,,0.25,0.25,0.5555555555555556,0.375,0.375,0.6,,0.5555555555555556,0.5795454545454546,0.375,0.55,0.59375,0.375,0.5454545454545454,0.5454545454545454,0.1,0.07142857142857142,20.233463035019458,0.25,0.09090909090909091,0.0625,0.019230769230769232,0.24489795918367346,,0.15463917525773196,0.009259259259259259,0.04,,,,0.09090909090909091,0.14285714285714285,0.24242424242424243,0.25,,,0.11363636363636363,0.8,1.0,,0.3181818181818182,0.5,0.5384615384615384,0.42857142857142855,0.045454545454545456,,,,0.5,0.4090909090909091,0.4090909090909091,0.5555555555555556,,,1.0,0.1,1.0,0.5,0.6590909090909091,0.4090909090909091,0.5084313953488372,,0.5026131578947369,0.08333333333333333,0.16666666666666666,,0.05263157894736842,0.42105263157894735,7.524999999999999,27.037500000000005,0.4088888888888889,1.0,,1.0,4.0,1.0,4.0,6.0,3.0,3.0,,,,,0.25,0.36363636363636365,0.2,,,,0.022727272727272728,,,0.25,1.0,0.4,,1.0,,,1.0,,,,,,,1.0,1.0,,,,0.05,,,,,,,,,,True,,,,,,
