EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,PtsUnassisted3s,Transition Take Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,on
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,85779.0,1430.0,-81.0,2894.0,2894,515.0,628,311.0,5788,118.0,190.0,24.0,45.0,19.0,30.0,50.0,118.0,3.0,7.0,22.0,63.0,3.0,5.0,4.0,9.0,29.0,102.0,1.0,5.0,8.0,16.0,171.0,315.0,51.0,165.0,92.0,587.0,3427.0,29.0,57.0,4.0,10.0,12.0,82.0,31.0,51.0,12.0,25.0,33.0,131.0,198.0,144.0,153.0,36.0,102.0,29.0,41.0,2.0,34.0,40.0,74.0,33.0,7.0,30.0,3.0,1.0,188.0,21.0,43.0,1.0,103.0,81.0,14.0,198.0,65.0,263.0,11.0,70.0,30.0,40.0,30.0,2.0,12.0,18.0,5.0,18.0,1.0,2.0,48.0,4.0,9.0,61.0,126.0,2.0,8.0,4.0,1.0,110.0,1.0,12.0,10.0,122.0,23.0,62.0,1.0,9.0,15.0,4.0,3.0,9.0,1.0,6.0,19.0,7.0,127.0,496.0,12.0,6.0,0.5789473684210527,0.6470588235294118,1.0,0.3090909090909091,0.4,0.48,0.3090909090909091,0.5428571428571428,0.5087719298245614,0.6078431372549019,0.515625,0.5223880597014925,0.6447368421052632,0.554820415879017,0.5540540540540541,0.7043010752688172,0.34375,0.012121212121212121,0.13015873015873017,0.10526315789473684,0.17796610169491525,0.015873015873015872,0.00980392156862745,17.775723967960566,0.625,0.2028985507246377,0.015625,0.13893653516295026,0.06351550960118169,0.16118935837245696,0.03070175438596491,0.15057283142389524,0.0470242468772961,0.09688581314878893,0.04316546762589928,0.02727272727272727,0.03290676416819013,0.021897810218978103,0.10424710424710425,0.15178571428571427,0.2,0.1716101694915254,0.1317365269461078,0.0514018691588785,0.3684210526315789,0.3958333333333333,0.6210526315789474,0.6941176470588235,0.6440677966101694,0.24583333333333332,0.423728813559322,0.5154639175257731,0.42,0.014583333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.13125,0.3492063492063492,0.3548387096774194,1.0,0.2125,0.28431372549019607,0.2871287128712871,1.0,0.6716417910447762,0.5333333333333333,0.3333333333333333,0.07462686567164178,0.6,1.0,0.07462686567164178,0.2,1.0,0.39473684210526316,0.6333333333333333,0.11842105263157894,0.4444444444444444,0.21052631578947367,0.5,0.7395833333333334,0.28431372549019607,0.568585208333333,0.5733358695652175,0.5490861842105264,0.12115384615384615,0.1751412429378531,0.006024096385542169,0.13969335604770017,0.2231686541737649,4.248571428571429,25.35515151515152,0.17795438838977193,,,,,,,,,,,,True
1627824,1610612755,Guerschon Yabusele,Guerschon Yabusele,1627824,PHI,61594.0,1027.0,-4.0,2062.0,2038,401.0,471,233.0,4100,80.0,107.0,11.0,18.0,19.0,28.0,10.0,38.0,2.0,4.0,19.0,47.0,1.0,3.0,3.0,11.0,41.0,106.0,,5.0,5.0,20.0,92.0,149.0,60.0,153.0,60.0,424.0,2430.0,13.0,26.0,1.0,8.0,15.0,44.0,21.0,36.0,8.0,31.0,18.0,84.0,144.0,40.0,180.0,16.0,104.0,41.0,12.0,,43.0,34.0,77.0,28.0,6.0,34.0,4.0,5.0,188.0,40.0,29.0,5.0,59.0,68.0,10.0,137.0,74.0,211.0,6.0,35.0,17.0,18.0,17.0,7.0,7.0,26.0,7.0,10.0,,6.0,43.0,4.0,8.0,43.0,91.0,1.0,14.0,4.0,,76.0,6.0,10.0,5.0,75.0,9.0,33.0,,8.0,20.0,,,12.0,,6.0,20.0,10.0,80.0,391.0,13.0,5.0,0.782608695652174,0.8571428571428571,1.0,0.39215686274509803,0.125,0.25806451612903225,0.3973509933774834,0.6174496644295302,0.5,0.5833333333333334,0.6026490066225165,0.4264705882352941,0.4925373134328358,0.6347305389221557,0.5238095238095238,0.5384615384615384,0.5066225165562914,,0.08053691275167785,0.07476635514018691,0.10526315789473684,,,16.285097192224622,0.3953488372093023,0.21739130434782608,0.08771929824561403,0.1687344913151365,0.06487695749440715,0.12967032967032968,0.07782101167315175,0.14801864801864803,0.07180020811654526,0.07731958762886598,0.044444444444444446,0.0821917808219178,0.07398568019093078,0.09473684210526316,0.14619883040935672,0.15950920245398773,0.2463768115942029,0.13793103448275862,0.11029411764705882,0.04411764705882353,0.5,0.3543046357615894,0.7476635514018691,0.8080808080808081,0.8125,0.12582781456953643,0.2631578947368421,0.29411764705882354,0.6,0.013245033112582781,0.5,0.5,0.5,0.15562913907284767,0.40425531914893614,0.40425531914893614,1.0,0.3509933774834437,0.3867924528301887,0.3867924528301887,1.0,0.5294117647058824,0.6111111111111112,0.2727272727272727,0.08823529411764706,0.3333333333333333,1.0,0.14705882352941177,,,0.417910447761194,0.6785714285714286,0.16417910447761194,0.2727272727272727,0.29850746268656714,0.25,0.8609271523178808,0.3942307692307692,0.5768681666666668,0.5590666666666666,0.5664315384615385,0.10122699386503067,0.1907514450867052,,0.10377358490566038,0.19811320754716982,3.350335570469798,25.801960784313728,0.1944713870029098,2.0,2.0,1.0,1.0,,,,,,,,True
1628997,1610612755,Caleb Martin,Caleb Martin,1628997,PHI,37775.0,630.0,-74.0,1260.0,1256,265.0,308,145.0,2516,18.0,35.0,2.0,7.0,4.0,8.0,15.0,34.0,8.0,23.0,11.0,21.0,2.0,3.0,,4.0,12.0,39.0,1.0,4.0,1.0,6.0,41.0,92.0,23.0,60.0,33.0,184.0,1475.0,7.0,15.0,3.0,7.0,3.0,26.0,8.0,21.0,1.0,10.0,14.0,33.0,34.0,48.0,69.0,6.0,39.0,12.0,7.0,1.0,23.0,23.0,46.0,16.0,7.0,15.0,6.0,2.0,115.0,19.0,16.0,,31.0,25.0,7.0,63.0,35.0,98.0,3.0,21.0,14.0,7.0,17.0,1.0,5.0,12.0,4.0,12.0,1.0,1.0,29.0,2.0,8.0,16.0,49.0,2.0,3.0,1.0,1.0,45.0,1.0,1.0,9.0,56.0,3.0,20.0,1.0,7.0,14.0,3.0,2.0,7.0,1.0,5.0,17.0,4.0,33.0,255.0,4.0,7.0,0.4146341463414634,0.4473684210526316,1.0,0.38333333333333336,0.42857142857142855,0.1,0.38333333333333336,0.44565217391304346,0.4666666666666667,0.38095238095238093,0.4967105263157895,0.5227272727272727,0.3064516129032258,0.519774011299435,0.5416666666666666,0.4125,0.39473684210526316,0.016666666666666666,0.07608695652173914,0.08571428571428572,0.11764705882352941,,0.02564102564102564,14.456140350877194,0.5862068965517241,0.21212121212121213,,0.09124087591240876,0.05177993527508091,0.11524163568773234,0.06229508196721312,0.10313075506445672,0.057003257328990226,0.04032258064516129,0.06201550387596899,0.05357142857142857,0.0625,0.06153846153846154,0.10434782608695652,0.046296296296296294,0.1568627450980392,0.11734693877551021,0.1095890410958904,0.039473684210526314,0.23529411764705882,0.23026315789473684,0.5142857142857142,0.5625,0.4444444444444444,0.2236842105263158,0.4411764705882353,0.5,0.4,0.1513157894736842,0.34782608695652173,0.34782608695652173,0.375,0.13815789473684212,0.5238095238095238,0.5238095238095238,1.0,0.2565789473684211,0.3076923076923077,0.3157894736842105,1.0,0.3181818181818182,0.2857142857142857,,0.13636363636363635,0.6666666666666666,1.0,0.18181818181818182,0.25,1.0,0.25806451612903225,0.5,0.12903225806451613,,0.1935483870967742,0.16666666666666666,0.625,0.3076923076923077,0.5195348684210525,0.50343125,0.4907516129032259,0.12352941176470589,0.1834862385321101,0.01639344262295082,0.14130434782608695,0.1793478260869565,8.815217391304346,25.133333333333336,0.21031746031746032,,2.0,,,,,,,,,,True
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,113830.0,1897.0,-111.0,3837.0,3811,780.0,902,414.0,7648,186.0,311.0,14.0,20.0,36.0,61.0,94.0,213.0,33.0,71.0,14.0,45.0,2.0,8.0,4.0,12.0,146.0,424.0,11.0,29.0,21.0,87.0,313.0,595.0,160.0,469.0,253.0,1359.0,4528.0,21.0,36.0,13.0,37.0,10.0,91.0,60.0,120.0,25.0,99.0,92.0,287.0,192.0,434.0,234.0,6.0,420.0,146.0,54.0,5.0,154.0,146.0,300.0,103.0,43.0,96.0,42.0,16.0,746.0,4.0,9.0,1.0,99.0,56.0,2.0,157.0,14.0,171.0,4.0,88.0,53.0,35.0,76.0,12.0,43.0,46.0,8.0,33.0,2.0,10.0,122.0,7.0,22.0,56.0,115.0,2.0,2.0,5.0,,222.0,1.0,2.0,6.0,288.0,38.0,121.0,2.0,34.0,20.0,1.0,1.0,5.0,,13.0,21.0,6.0,267.0,758.0,8.0,18.0,0.30670926517571884,0.3096774193548387,0.4875,0.3411513859275053,0.35135135135135137,0.25252525252525254,0.34408602150537637,0.5260504201680672,0.5833333333333334,0.5,0.5197368421052632,0.5547945205479452,0.4452054794520548,0.5693153000845309,0.577922077922078,0.5278810408921933,0.4407894736842105,0.010660980810234541,0.0907563025210084,0.10289389067524116,0.09859154929577464,0.022222222222222223,0.009433962264150943,30.213655364607522,0.6229508196721312,0.021739130434782608,0.011111111111111112,0.07142857142857142,0.010089686098654708,0.1166077738515901,0.00437636761487965,0.09491733006736068,0.007198228128460687,0.010554089709762533,0.01098901098901099,0.006711409395973154,0.0027397260273972603,0.010869565217391304,0.07142857142857142,0.053125,0.11267605633802817,0.1187800963081862,0.11061946902654868,0.007751937984496124,0.2857142857142857,0.29229323308270677,0.5980707395498392,0.6666666666666666,0.34946236559139787,0.20018796992481203,0.4413145539906103,0.4895833333333333,0.23404255319148937,0.06672932330827068,0.4647887323943662,0.4714285714285714,0.2727272727272727,0.042293233082706765,0.3111111111111111,0.3181818181818182,0.9285714285714286,0.39849624060150374,0.3443396226415094,0.3476190476190476,0.4452054794520548,0.273972602739726,0.7,0.42857142857142855,0.1095890410958904,0.25,1.0,0.3972602739726027,0.3793103448275862,0.8181818181818182,0.2785388127853881,0.5901639344262295,0.0547945205479452,0.3333333333333333,0.3972602739726027,0.2413793103448276,0.7330827067669173,0.3476190476190476,0.5388114622641511,0.5209434782608695,0.5136330232558142,0.10704960835509138,0.17846607669616518,0.004246284501061571,0.06696100073583518,0.21118469462840322,5.940336134453786,26.702558635394468,0.2032838154808444,4.0,2.0,,,246.0,1.0,14.0,0.014084507042253521,,,,True
1630231,1610612755,KJ Martin,KJ Martin,1630231,PHI,18049.0,301.0,62.0,604.0,597,132.0,150,72.0,1201,25.0,39.0,6.0,8.0,5.0,5.0,4.0,6.0,1.0,1.0,5.0,9.0,,,,1.0,1.0,5.0,,,,1.0,30.0,46.0,6.0,14.0,13.0,91.0,660.0,8.0,10.0,,,,16.0,5.0,5.0,,2.0,5.0,15.0,44.0,16.0,18.0,8.0,5.0,1.0,8.0,1.0,5.0,9.0,14.0,9.0,,4.0,1.0,,37.0,9.0,7.0,1.0,19.0,10.0,1.0,30.0,17.0,47.0,1.0,10.0,6.0,4.0,5.0,1.0,1.0,2.0,1.0,4.0,,,7.0,3.0,,27.0,43.0,,1.0,,1.0,13.0,,1.0,1.0,15.0,1.0,8.0,,,8.0,,,6.0,,2.0,8.0,5.0,15.0,129.0,1.0,,0.7333333333333333,0.8461538461538461,1.0,0.42857142857142855,,,0.42857142857142855,0.6521739130434783,0.8,1.0,0.65,0.8,0.7142857142857143,0.6791044776119403,0.8,0.75,0.23333333333333334,0.07142857142857142,0.17391304347826086,0.1794871794871795,0.16666666666666666,0.1111111111111111,,10.740203193033382,0.7142857142857143,0.07142857142857142,0.045454545454545456,0.08264462809917356,0.046357615894039736,0.1450381679389313,0.07377049180327869,0.11507936507936507,0.05860805860805861,0.06493506493506493,0.045454545454545456,,0.06666666666666667,0.11764705882352941,0.08,0.09615384615384616,0.05263157894736842,0.14678899082568808,0.13636363636363635,0.06666666666666667,0.625,0.65,0.6410256410256411,0.78125,0.72,0.1,0.6666666666666666,0.8,0.75,0.016666666666666666,1.0,1.0,1.0,0.15,0.5555555555555556,0.625,1.0,0.08333333333333333,0.2,0.2,1.0,0.8,0.75,0.16666666666666666,,,,,,,0.7142857142857143,1.0,0.14285714285714285,,0.14285714285714285,,0.8833333333333333,0.2,0.6248950000000001,0.5507428571428571,0.6319785714285715,0.11940298507462686,0.1509433962264151,,0.17582417582417584,0.16483516483516483,2.6021739130434782,24.014285714285712,0.2185430463576159,,,,,,,,,,,,True
1630288,1610612755,Jeff Dowtin Jr.,Jeff Dowtin Jr.,1630288,PHI,3061.0,51.0,-21.0,97.0,95,24.0,23,8.0,192,,,,,,,3.0,4.0,1.0,3.0,,3.0,,,,1.0,1.0,3.0,,,,1.0,4.0,7.0,1.0,6.0,,11.0,135.0,,,,,,,1.0,2.0,,2.0,,2.0,,8.0,,,3.0,1.0,1.0,,5.0,9.0,14.0,7.0,2.0,3.0,2.0,,37.0,,,,3.0,2.0,,5.0,,5.0,,1.0,1.0,,,,,,,,,,,,,1.0,3.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,23.0,,,,,,0.16666666666666666,,,0.16666666666666666,0.5714285714285714,,0.5,0.4230769230769231,,0.25,0.4230769230769231,,0.25,0.46153846153846156,,0.14285714285714285,,0.25,,,12.5,,,,0.08333333333333333,,0.13043478260869565,,0.10638297872340426,,,,,,,0.14285714285714285,,0.2,0.13333333333333333,0.125,,1.0,,,,,0.3076923076923077,0.75,1.0,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.23076923076923078,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.25,,0.25,,0.46153846153846156,0.3333333333333333,0.4729653846153846,,0.458925,,,,,0.18181818181818182,11.557142857142859,24.5,0.24742268041237114,,1.0,,,3.0,1.0,,,,,,True
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,14062.0,234.0,-1.0,464.0,460,122.0,152,50.0,924,21.0,29.0,6.0,9.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,24.0,32.0,,,18.0,66.0,547.0,7.0,10.0,,,7.0,21.0,4.0,4.0,,,8.0,16.0,34.0,14.0,,8.0,,,3.0,,4.0,1.0,5.0,,1.0,2.0,2.0,,11.0,7.0,12.0,1.0,25.0,17.0,1.0,43.0,20.0,63.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,11.0,1.0,2.0,,,14.0,1.0,3.0,28.0,47.0,2.0,1.0,6.0,,25.0,,8.0,2.0,27.0,3.0,10.0,,6.0,16.0,,,9.0,,7.0,16.0,7.0,16.0,122.0,5.0,4.0,0.7083333333333334,0.85,,,,,,0.75,0.7,1.0,0.75,0.7,1.0,0.7333333333333333,0.75,0.8888888888888888,,,0.09375,0.10344827586206896,,,,10.836501901140684,0.21428571428571427,0.06666666666666667,0.1111111111111111,0.1588785046728972,0.09836065573770492,0.21008403361344538,0.0707070707070707,0.18584070796460178,0.08597285067873303,0.13953488372093023,0.0847457627118644,0.05,0.07042253521126761,0.07142857142857142,0.21951219512195122,0.15217391304347827,0.05,0.22988505747126436,0.15625,0.2,0.4375,0.90625,0.7241379310344828,0.8076923076923077,0.7619047619047619,0.09375,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.9,0.6666666666666666,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.90625,,0.6419125,0.6210000000000001,0.6023000000000001,0.2564102564102564,0.2564102564102564,,0.3181818181818182,0.24242424242424243,2.090625,,0.2629310344827586,,,4.0,,,,,,1.0,,,True
1641741,1610612755,Ricky Council IV,Ricky Council IV,1641741,PHI,25313.0,422.0,-12.0,834.0,828,233.0,273,89.0,1662,28.0,50.0,,7.0,9.0,15.0,9.0,27.0,,4.0,9.0,18.0,,1.0,4.0,7.0,15.0,45.0,1.0,6.0,3.0,11.0,37.0,81.0,24.0,63.0,36.0,182.0,990.0,2.0,11.0,1.0,7.0,,7.0,12.0,23.0,7.0,18.0,14.0,59.0,38.0,36.0,69.0,2.0,45.0,15.0,7.0,,23.0,10.0,33.0,6.0,4.0,20.0,2.0,1.0,76.0,7.0,13.0,1.0,24.0,18.0,8.0,50.0,21.0,71.0,6.0,15.0,8.0,7.0,5.0,1.0,4.0,8.0,1.0,1.0,,1.0,13.0,3.0,4.0,11.0,21.0,2.0,3.0,1.0,1.0,33.0,,2.0,,48.0,4.0,24.0,,1.0,4.0,,,2.0,,2.0,4.0,3.0,59.0,233.0,1.0,1.0,0.5135135135135135,0.5277777777777778,0.9583333333333334,0.38095238095238093,0.14285714285714285,0.3888888888888889,0.38095238095238093,0.4567901234567901,0.18181818181818182,0.5217391304347826,0.5069444444444444,0.19444444444444445,0.5487804878048781,0.5515151515151515,0.19444444444444445,0.6020408163265306,0.4375,,0.08641975308641975,0.06,0.14814814814814814,,,19.017094017094017,0.38461538461538464,0.26666666666666666,0.047619047619047616,0.10404624277456648,0.06280193236714976,0.12,0.03535353535353535,0.1126005361930295,0.04938271604938271,0.10989010989010989,0.03260869565217391,,0.03289473684210526,0.043478260869565216,0.1232876712328767,0.11594202898550725,0.03225806451612903,0.09868421052631579,0.1875,0.08,0.75,0.3472222222222222,0.56,0.5957446808510638,0.6071428571428571,0.1875,0.3333333333333333,0.391304347826087,0.2222222222222222,0.027777777777777776,,,,0.125,0.5,0.5,1.0,0.3125,0.3333333333333333,0.3333333333333333,0.9333333333333333,0.3888888888888889,,,0.05555555555555555,,,0.3333333333333333,0.16666666666666666,1.0,0.36585365853658536,0.6,0.17073170731707318,0.5714285714285714,0.2682926829268293,0.2727272727272727,0.7847222222222222,0.3333333333333333,0.542654895104895,0.5327125,0.5546719512195122,0.14634146341463414,0.2376237623762376,,0.038461538461538464,0.3241758241758242,4.597530864197529,26.50634920634921,0.2793764988009592,,,,,3.0,,,,,,,True
1642272,1610612755,Jared McCain,Jared McCain,1642272,PHI,14898.0,248.0,7.0,496.0,488,82.0,104,62.0,984,14.0,22.0,1.0,1.0,,3.0,8.0,14.0,2.0,9.0,3.0,11.0,,1.0,2.0,3.0,13.0,34.0,1.0,4.0,2.0,4.0,24.0,45.0,16.0,45.0,14.0,110.0,548.0,2.0,3.0,1.0,5.0,,7.0,1.0,7.0,4.0,7.0,4.0,18.0,16.0,32.0,36.0,,34.0,13.0,1.0,,12.0,6.0,18.0,5.0,1.0,8.0,4.0,,42.0,4.0,1.0,,8.0,10.0,2.0,20.0,5.0,25.0,,7.0,5.0,2.0,13.0,,7.0,3.0,1.0,6.0,,,16.0,1.0,3.0,5.0,15.0,2.0,2.0,,,12.0,,,1.0,18.0,,6.0,2.0,,,,,,,,,,18.0,81.0,1.0,,0.3333333333333333,0.3333333333333333,0.75,0.35555555555555557,0.2,0.5714285714285714,0.35555555555555557,0.5333333333333333,0.6666666666666666,0.14285714285714285,0.5333333333333333,0.4375,0.5,0.5612244897959183,0.4375,0.5625,0.5,,0.022222222222222223,0.045454545454545456,,,,20.176991150442475,0.8125,0.15384615384615385,,0.09433962264150944,0.00909090909090909,0.07339449541284404,0.03125,0.08372093023255814,0.02100840336134454,0.02040816326530612,,,0.020202020202020204,0.06896551724137931,0.12195121951219512,0.058823529411764705,0.14285714285714285,0.0875,0.034482758620689655,,,0.24444444444444444,0.6363636363636364,0.6666666666666666,0.35714285714285715,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.375,0.1,0.2222222222222222,0.2222222222222222,,0.12222222222222222,0.2727272727272727,0.2727272727272727,1.0,0.37777777777777777,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.125,1.0,1.0,0.125,,,0.5,0.25,1.0,0.21428571428571427,,0.21428571428571427,0.6666666666666666,0.2857142857142857,0.5,0.7444444444444445,0.38235294117647056,0.5260188888888889,0.4466666666666666,0.49675714285714284,0.08163265306122448,0.11764705882352941,0.0425531914893617,0.06363636363636363,0.16363636363636364,7.368888888888888,25.768888888888892,0.16532258064516128,,,,,12.0,,,,,,,True
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,25764.0,429.0,-17.0,877.0,870,148.0,198,89.0,1747,16.0,26.0,5.0,7.0,3.0,4.0,2.0,10.0,4.0,6.0,9.0,17.0,,2.0,3.0,4.0,17.0,47.0,3.0,7.0,,3.0,22.0,42.0,26.0,64.0,9.0,131.0,1084.0,6.0,10.0,3.0,9.0,1.0,22.0,3.0,6.0,3.0,7.0,4.0,19.0,24.0,20.0,78.0,10.0,47.0,17.0,8.0,2.0,18.0,7.0,25.0,4.0,3.0,14.0,2.0,2.0,57.0,10.0,11.0,,16.0,14.0,5.0,35.0,21.0,56.0,3.0,12.0,7.0,5.0,4.0,2.0,3.0,9.0,3.0,1.0,,2.0,13.0,2.0,1.0,22.0,39.0,,,1.0,,12.0,,,2.0,14.0,,5.0,,2.0,7.0,,,5.0,,2.0,7.0,4.0,18.0,144.0,5.0,1.0,0.5454545454545454,0.7058823529411765,1.0,0.40625,0.3333333333333333,0.42857142857142855,0.40625,0.5238095238095238,0.6,0.5,0.5754716981132075,0.5526315789473685,0.5769230769230769,0.5796460176991151,0.55,0.59375,0.6037735849056604,0.03125,0.19047619047619047,0.19230769230769232,0.3,0.058823529411764705,0.02127659574468085,12.844036697247706,0.3076923076923077,0.22727272727272727,,0.07865168539325842,0.054187192118226604,0.0893854748603352,0.050761421319796954,0.08403361344537816,0.0525,0.03409090909090909,0.08235294117647059,0.03333333333333333,0.05555555555555555,0.02857142857142857,0.11267605633802817,0.06578947368421052,0.03225806451612903,0.10569105691056911,0.05357142857142857,0.0625,0.5714285714285714,0.24528301886792453,0.6153846153846154,0.7619047619047619,0.5,0.09433962264150944,0.2,0.2857142857142857,1.0,0.05660377358490566,0.6666666666666666,0.6666666666666666,0.5,0.16037735849056603,0.5294117647058824,0.5625,1.0,0.44339622641509435,0.3617021276595745,0.3695652173913043,1.0,0.3684210526315789,0.7142857142857143,,0.10526315789473684,,,0.3684210526315789,0.42857142857142855,1.0,0.3076923076923077,0.75,0.3076923076923077,0.75,0.23076923076923078,,0.8490566037735849,0.3617021276595745,0.5635004716981131,0.5746666666666668,0.5754307692307693,0.04504504504504504,0.10638297872340426,,0.16793893129770993,0.1450381679389313,4.807142857142857,25.434374999999996,0.16875712656784492,,,,,,,,,,,,True
