EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,DefThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,PenaltyArc3FGA,Fg3aBlocked,ThreePtAssists,Arc3Assists,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,SecondChanceFg2Pct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Steals,BadPassSteals,DefLongMidRangeReboundPct,LostBallSteals,DefAtRimReboundPct,Fg2aBlocked,OffTwoPtRebounds,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Corner3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Transition Take Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,HeaveMakes,Clear Path Fouls,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations
1628380,1610612741,Zach Collins,Zach Collins,1628380,CHI,1112.0,19,-1,39,42,11.0,22.0,4.0,81,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,51,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,11.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,0.25,13.636363636363637,1.0,0.5,0.2727272727272727,0.1,0.16666666666666666,0.07692307692307693,0.25,0.42857142857142855,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.25,0.4754625,0.61545,0.3333333333333333,7.566666666666666,23.2,0.28205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628975,1610612741,Jevon Carter,Jevon Carter,1628975,CHI,827.0,14,-1,30,31,14.0,15.0,3.0,61,,,2.0,2.0,,1.0,5.0,,6.0,38,2.0,,3.0,,1.0,1.0,,2.0,,,,2.0,,2.0,,,1.0,,,,,,,3.0,14.0,,,,,0.5,0.5,0.75,0.8333333333333334,20.588235294117645,,,,,0.14285714285714285,,,,,,,,0.3333333333333333,1.0,1.0,0.5533333333333333,0.57705,0.5,2.4,24.32,0.4666666666666667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.4,1.0,0.5,0.4,1.5,0.75,1.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629659,1610612741,Talen Horton-Tucker,Talen Horton-Tucker,1629659,CHI,801.0,13,-5,30,31,13.0,14.0,2.0,61,1.0,1.0,,,4.0,5.0,3.0,1.0,15.0,43,,1.0,5.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,1.0,,2.0,,5.0,13.0,,0.25,0.25,0.8,0.875,0.8333333333333334,0.8333333333333334,0.375,27.27272727272727,,,0.125,,0.06666666666666667,,,0.16666666666666666,0.125,1.0,1.0,1.0,,,0.875,0.58808125,0.65625,0.3333333333333333,3.08,25.400000000000002,0.43333333333333335,4.0,,,2.0,3.0,,,2.0,,,,,3.0,3.0,3.0,2.0,1.0,,,,,0.5,0.6666666666666666,,,0.6666666666666666,,1.0,,,,0.5,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6666666666666666,,3.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,0.75,0.75,1.0,1.0,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641763,1610612741,Julian Phillips,Julian Phillips,1641763,CHI,803.0,13,-6,28,29,,12.0,2.0,57,,,1.0,,,,1.0,,,40,,,,,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,6.451612903225807,1.0,,,,0.07692307692307693,,,,,,,,1.0,,1.0,0.5979,,,,23.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642443,1610612741,Jahmir Young,Jahmir Young,1642443,CHI,1780.0,30,-7,66,68,27.0,34.0,5.0,134,,,,,3.0,3.0,2.0,2.0,11.0,84,2.0,,3.0,,4.0,6.0,3.0,14.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,3.0,27.0,,,,1.0,0.9,0.9166666666666666,0.75,0.4,9.722222222222223,1.0,,0.0625,0.0625,0.0625,0.043478260869565216,0.25,0.1111111111111111,,,,,,,1.0,0.5529999999999999,0.4596,0.2727272727272727,2.3333333333333335,26.1,0.4090909090909091,3.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,,,0.5,1.0,0.5,0.5,1.5,0.75,1.5,0.0625,0.06666666666666667,0.6,,,0.4,0.5,1.0,,1.0,1.0,,,0.5,0.2727272727272727,3.0,,,,,6.0,1.0,,1.0,1.0,,,0.16666666666666666,0.25,1.0,,1.0,2.0,1.0,2.0,2.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630604,1610612741,E.J. Liddell,E.J. Liddell,1630604,CHI,1070.0,18,-9,38,42,18.0,31.0,4.0,80,1.0,1.0,,,3.0,3.0,3.0,,6.0,56,1.0,,,2.0,,,,,1.0,,,2.0,1.0,3.0,,,,2.0,3.0,,,,,,18.0,,0.3333333333333333,0.5,1.0,0.5,0.5,,0.5,14.285714285714286,,,,0.09090909090909091,0.11764705882352941,0.07142857142857142,,,0.16666666666666666,1.0,1.0,,,,0.8333333333333334,0.530175,0.48765,,3.8666666666666667,26.733333333333334,0.47368421052631576,2.0,,,,3.0,,,,,,2.0,,,,3.0,,,2.0,,,,,,,,,1.0,,1.0,0.2222222222222222,0.25,0.3333333333333333,,,0.5,,,,,,,,,0.3333333333333333,2.0,,,,,4.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.125,0.5,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641801,1610612741,Emanuel Miller,Emanuel Miller,1641801,CHI,800.0,13,-7,30,32,18.0,24.0,3.0,62,1.0,1.0,,,4.0,5.0,1.0,2.0,10.0,43,1.0,2.0,6.0,6.0,,1.0,,3.0,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,1.0,,2.0,,6.0,18.0,,0.75,1.0,0.8,0.6666666666666666,0.7142857142857143,0.6,0.16666666666666666,21.21212121212121,,,0.25,0.1111111111111111,0.15384615384615385,0.09090909090909091,,,0.16666666666666666,1.0,1.0,1.0,,,0.8333333333333334,0.6723333333333333,0.73,0.6,1.9,26.1,0.6,4.0,,,,1.0,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,0.5,1.0,0.1111111111111111,0.125,0.6666666666666666,,,0.16666666666666666,,,,,,,,,0.2,3.0,2.0,3.0,2.0,3.0,2.0,1.0,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,0.14285714285714285,0.16666666666666666,,,,1.0,,1.0,1.0,,,0.25,,1.0,1.0,1.0,1.0,2.0,1.0,0.14285714285714285,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641824,1610612741,Matas Buzelis,Matas Buzelis,1641824,CHI,257.0,4,-1,10,10,,,1.0,20,,,1.0,,,,3.0,2.0,5.0,12,,,,,,,,,,1.0,,2.0,,2.0,2.0,,2.0,,,2.0,,4.0,,,,,,,,0.5,0.5,,1.0,63.63636363636363,1.0,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,,1.0,0.53215,,,,24.733333333333334,,,,,1.0,2.0,,,1.0,,,,,3.0,,2.0,1.0,,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.5,,,,,,,,2.0,,,,,,0.4,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631207,1610612741,Dalen Terry,Dalen Terry,1631207,CHI,403.0,7,-2,16,16,9.0,8.0,,32,,,,,3.0,4.0,,,6.0,11,,,2.0,4.0,,,,,,1.0,,2.0,,2.0,,,,,,,,,,2.0,9.0,,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.5,,25.0,,,0.3333333333333333,,0.2,,,1.0,,,,,,,1.0,0.69025,0.5888500000000001,0.3333333333333333,1.9249999999999998,,0.5625,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,0.14285714285714285,0.16666666666666666,1.0,,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,2.0,,0.5,0.75,0.75,1.0,0.5,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,238.0,4,1,10,9,9.0,3.0,,19,,,,,1.0,1.0,1.0,,2.0,4,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,2.0,9.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,30.0,1.0,,,,0.14285714285714285,,,,,,,,,,1.0,0.588175,0.588175,1.0,2.5,27.1,0.9,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,0.5,,0.25,0.25,0.5,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.5,1.0,,,1.0,,,1.0,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
