EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceCorner3FGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked,on,BlockedArc3,Transition Take Fouls,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Clear Path Fouls,BlockedLongMidRange
1630592,1610612751,Jalen Wilson,Jalen Wilson,1630592,BKN,11076.0,185,43.0,348,358,72.0,93.0,39.0,706,6.0,12.0,1.0,2.0,,2.0,4.0,12.0,10.0,24.0,9.0,59.0,398,1.0,2.0,3.0,8.0,,4.0,4.0,10.0,16.0,4.0,2.0,6.0,3.0,7.0,10.0,7.0,,2.0,1.0,,27.0,5.0,2.0,10.0,7.0,,17.0,7.0,24.0,,2.0,2.0,,2.0,,1.0,4.0,2.0,1.0,,6.0,,1.0,7.0,21.0,4.0,,9.0,1.0,,13.0,1.0,6.0,,,,,,10.0,72.0,1.0,0.8,0.8888888888888888,0.4166666666666667,0.5,,0.4901960784313725,0.5,0.4285714285714285,0.5175438596491229,0.5714285714285714,0.5,0.25,0.25,15.949367088607596,0.3333333333333333,,0.0813953488372093,0.0327868852459016,0.1063829787234042,0.0555555555555555,0.0944444444444444,0.0463576158940397,,0.0909090909090909,,0.046875,0.0769230769230769,0.0294117647058823,0.131578947368421,0.0714285714285714,0.1147540983606557,0.0909090909090909,,,0.2352941176470588,0.5,0.6666666666666666,0.6666666666666666,0.2352941176470588,0.3333333333333333,0.4444444444444444,1.0,0.4,0.5,0.2857142857142857,,0.7647058823529411,0.5366774509803921,0.5628249999999999,0.5204285714285715,0.1071428571428571,0.2068965517241379,0.135593220338983,0.1694915254237288,4.295833333333333,0.2068965517241379,,3.0,11.0,1.0,1.0,2.0,7.0,16.0,,2.0,1.0,1.0,10.0,27.0,1.0,3.0,2.0,3.0,30.0,,16.0,7.0,,,2.0,,1.0,,,1.0,,,,1.0,1.0,0.3703703703703703,0.3333333333333333,0.6666666666666666,0.3703703703703703,0.5294117647058824,,0.25,,,,0.2156862745098039,0.2727272727272727,0.2727272727272727,1.0,0.3137254901960784,0.4375,0.4375,1.0,,0.2,0.4,,,0.2857142857142857,0.5,0.1428571428571428,1.0,0.4375,,24.84444444444444,,1.0,,,,1.0,1.0,,,,,,True,,,,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,12897.0,215,-8.0,425,425,114.0,116.0,44.0,850,32.0,43.0,5.0,8.0,10.0,11.0,6.0,14.0,38.0,60.0,10.0,86.0,494,6.0,10.0,1.0,13.0,10.0,13.0,4.0,24.0,54.0,22.0,6.0,1.0,6.0,12.0,18.0,8.0,4.0,2.0,2.0,2.0,48.0,7.0,8.0,27.0,19.0,5.0,51.0,15.0,66.0,2.0,10.0,8.0,2.0,5.0,,1.0,5.0,,4.0,1.0,10.0,1.0,3.0,9.0,21.0,,3.0,16.0,,,13.0,3.0,6.0,9.0,5.0,4.0,9.0,5.0,24.0,113.0,,0.7105263157894737,0.7714285714285715,0.6333333333333333,0.6,0.7692307692307693,0.6129032258064516,0.6,0.7142857142857143,0.6417910447761194,0.5909090909090909,0.75,0.0166666666666666,0.0232558139534883,16.3135593220339,0.5,0.5555555555555556,0.2065217391304347,0.0930232558139534,0.28125,0.0714285714285714,0.2446808510638297,0.0815217391304347,0.075,0.15625,,0.0714285714285714,0.0714285714285714,0.2051282051282051,0.2285714285714285,0.1666666666666666,0.28125,0.28125,0.0869565217391304,0.5555555555555556,0.6935483870967742,0.7441860465116279,0.7619047619047619,0.6875,0.2258064516129032,0.4285714285714285,0.4285714285714285,0.8333333333333334,0.8,0.625,0.7857142857142857,0.9090909090909092,0.7258064516129032,0.6202782258064516,0.5728625,0.6838392857142858,0.0923076923076923,0.0952380952380952,0.1511627906976744,0.2790697674418604,3.733333333333333,0.268235294117647,3.0,,1.0,,,,,1.0,,,,1.0,,2.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,2.0,,,1.0,2.0,,,,,,0.032258064516129,,,,,0.0483870967741935,0.0161290322580645,,,,0.0161290322580645,,,,0.4,,,,,,,0.0714285714285714,,,,24.9,,,,,,,,,,,,,True,,,,,,,
203471,1610612751,Dennis Schröder,Dennis Schröder,203471,BKN,22700.0,378,62.0,759,752,196.0,172.0,75.0,1511,18.0,35.0,,1.0,3.0,10.0,11.0,26.0,36.0,73.0,34.0,208.0,888,,1.0,2.0,8.0,10.0,25.0,14.0,58.0,18.0,54.0,,11.0,39.0,33.0,72.0,23.0,10.0,30.0,7.0,2.0,177.0,,2.0,15.0,18.0,,33.0,2.0,35.0,,13.0,9.0,4.0,15.0,5.0,8.0,10.0,1.0,7.0,1.0,25.0,,5.0,11.0,29.0,1.0,2.0,35.0,4.0,,35.0,2.0,15.0,2.0,,2.0,2.0,2.0,58.0,194.0,1.0,0.25,0.25,0.4931506849315068,,0.4,0.5723684210526315,0.4285714285714285,0.5116279069767442,0.6190476190476191,0.5,0.58,0.1506849315068493,0.2,23.05854241338113,0.6,,0.1058823529411764,0.0141843971631205,0.0903614457831325,,0.0982142857142857,0.00625,0.0142857142857142,0.0185185185185185,,,,0.0857142857142857,0.1081081081081081,0.1538461538461538,0.0854700854700854,0.1020408163265306,,1.0,0.2302631578947368,0.5142857142857142,0.6428571428571429,0.3888888888888889,0.1710526315789473,0.4230769230769231,0.5,0.0909090909090909,0.1428571428571428,,0.2325581395348837,0.3,0.75,0.5211822368421053,0.5346375,0.4929848837209302,0.0963855421686747,0.1744186046511628,0.0384615384615384,0.2788461538461538,6.743835616438357,0.2582345191040843,12.0,3.0,6.0,1.0,,,31.0,73.0,2.0,5.0,8.0,18.0,34.0,79.0,2.0,6.0,8.0,18.0,63.0,39.0,73.0,31.0,2.0,,,1.0,1.0,,1.0,2.0,,,,2.0,0.6176470588235294,0.430379746835443,0.3333333333333333,0.4444444444444444,0.430379746835443,0.5197368421052632,0.0253164556962025,0.1538461538461538,0.0273972602739726,,0.0789473684210526,0.0394736842105263,0.5,0.5,1.0,0.4802631578947368,0.4246575342465753,0.4366197183098591,0.5806451612903226,,0.1428571428571428,0.7142857142857143,0.4,1.0,,,0.4186046511627907,0.4444444444444444,0.4246575342465753,0.0125,25.64050632911392,7.0,,0.5833333333333334,0.5833333333333334,0.1428571428571428,,,,,,,,True,,,,,,,
1630570,1610612751,Trendon Watford,Trendon Watford,1630570,BKN,2061.0,34,,65,64,22.0,13.0,5.0,129,5.0,7.0,,,3.0,4.0,2.0,5.0,7.0,13.0,8.0,22.0,75,,,,,3.0,4.0,3.0,9.0,8.0,6.0,,2.0,1.0,3.0,4.0,2.0,1.0,,,1.0,11.0,,,1.0,3.0,,4.0,,4.0,,,,,1.0,,,2.0,,1.0,1.0,3.0,,1.0,1.0,2.0,,,8.0,,,8.0,2.0,5.0,1.0,1.0,,1.0,1.0,9.0,21.0,,0.5714285714285714,0.5714285714285714,0.5384615384615384,,0.75,0.4117647058823529,,0.5,0.55,,0.6428571428571429,0.1538461538461538,0.2857142857142857,31.944444444444446,0.3333333333333333,,0.1875,,0.0588235294117647,,0.1212121212121212,,,,,,,0.125,0.2,0.3333333333333333,0.0714285714285714,,,1.0,0.4117647058823529,0.7142857142857143,1.0,0.4,0.2941176470588235,0.4,0.4,1.0,,,0.6666666666666666,0.75,0.6470588235294118,0.5234617647058823,,0.5592916666666666,0.25,0.3125,,0.4090909090909091,4.738461538461538,0.3384615384615385,1.0,,2.0,,,,,2.0,,,,2.0,,4.0,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,0.2352941176470588,0.25,,,,0.0588235294117647,0.1176470588235294,,,,0.1176470588235294,,,,,,,,,,,0.3333333333333333,,,,24.7,,,,,,,,,1.0,,1.0,0.5,True,,,,,,,
1641736,1610612751,Reece Beekman,Reece Beekman,1641736,BKN,298.0,5,-5.0,10,11,,,,21,,,,,,,,,,,,,13,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5520750000000001,,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,True,,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,43028.0,717,-47.0,1439,1409,294.0,268.0,188.0,2848,20.0,27.0,1.0,3.0,1.0,3.0,38.0,87.0,63.0,135.0,76.0,373.0,1620,2.0,8.0,2.0,33.0,4.0,16.0,25.0,63.0,60.0,66.0,,5.0,92.0,69.0,161.0,41.0,28.0,72.0,13.0,7.0,391.0,9.0,3.0,32.0,36.0,2.0,70.0,12.0,82.0,4.0,33.0,21.0,12.0,38.0,14.0,26.0,20.0,2.0,12.0,,58.0,4.0,13.0,31.0,62.0,2.0,2.0,84.0,2.0,,92.0,6.0,34.0,15.0,7.0,8.0,19.0,7.0,63.0,293.0,2.0,0.4761904761904761,0.4761904761904761,0.4666666666666667,0.25,0.25,0.4541284403669725,0.4558823529411764,0.3275862068965517,0.5082191780821917,0.4571428571428571,0.4305555555555556,0.037037037037037,0.074074074074074,25.43595911004209,0.6551724137931034,0.0571428571428571,0.0991735537190082,0.0087719298245614,0.0987654320987654,0.0229007633587786,0.098981077147016,0.0163265306122449,,0.0168539325842696,,0.0177304964539007,0.036036036036036,0.0993788819875776,0.1,0.0952380952380952,0.1055045871559633,0.0849056603773584,0.0204081632653061,0.3684210526315789,0.0825688073394495,0.7407407407407407,0.8,0.6,0.2660550458715596,0.4367816091954023,0.4523809523809524,0.3684210526315789,0.088235294117647,0.3333333333333333,0.0517241379310344,0.3333333333333333,0.6697247706422018,0.5074822085889572,0.5286613636363636,0.4738112068965517,0.1089385474860335,0.2085889570552147,0.0884718498659517,0.1689008042895442,8.73777777777778,0.2043085476025017,21.0,4.0,16.0,4.0,,3.0,53.0,176.0,7.0,22.0,10.0,39.0,57.0,192.0,9.0,26.0,10.0,42.0,90.0,81.0,175.0,53.0,,,,,3.0,3.0,5.0,7.0,4.0,2.0,,7.0,0.5263157894736842,0.296875,0.3461538461538461,0.238095238095238,0.2984293193717277,0.5871559633027523,,0.0344827586206896,,,0.0642201834862385,0.0489296636085626,0.25,0.25,0.75,0.5382262996941896,0.3011363636363636,0.3011363636363636,0.5094339622641509,1.0,0.1176470588235294,0.6470588235294118,0.3181818181818182,0.5714285714285714,0.0517241379310344,,0.6724137931034483,0.2564102564102564,0.3028571428571429,0.0256410256410256,26.25625000000001,5.0,2.0,0.238095238095238,0.238095238095238,0.8,0.5,0.5,1.0,1.0,2.0,1.0,,False,2.0,,,,,,
1627732,1610612751,Ben Simmons,Ben Simmons,1627732,BKN,32416.0,540,-48.0,1066,1070,222.0,230.0,122.0,2136,27.0,44.0,6.0,11.0,3.0,5.0,31.0,66.0,58.0,111.0,11.0,127.0,1250,10.0,19.0,,20.0,7.0,17.0,2.0,16.0,54.0,62.0,10.0,7.0,77.0,84.0,161.0,58.0,26.0,50.0,23.0,4.0,406.0,7.0,13.0,46.0,35.0,5.0,86.0,20.0,106.0,4.0,18.0,9.0,9.0,27.0,11.0,21.0,24.0,1.0,6.0,1.0,51.0,7.0,9.0,20.0,47.0,3.0,5.0,28.0,3.0,,17.0,1.0,7.0,7.0,2.0,5.0,9.0,7.0,16.0,222.0,4.0,0.4655172413793103,0.5094339622641509,0.5225225225225225,0.5263157894736842,0.4117647058823529,0.5225225225225225,0.5263157894736842,0.4117647058823529,0.5336134453781513,0.5263157894736842,0.4210526315789473,0.063063063063063,0.0454545454545454,14.08450704225352,0.5294117647058824,0.1666666666666666,0.1495726495726495,0.0503875968992248,0.1982758620689655,0.0281124497991967,0.1738197424892703,0.039447731755424,0.0510204081632653,0.0583941605839416,,0.0280898876404494,0.028169014084507,0.1195652173913043,0.1574074074074074,0.2058823529411764,0.19375,0.2083333333333333,0.0909090909090909,0.7777777777777778,0.3963963963963964,0.6136363636363636,0.6428571428571429,0.5925925925925926,0.5945945945945946,0.4696969696969697,0.5081967213114754,0.3548387096774194,0.5789473684210527,0.5454545454545454,0.2941176470588235,0.6,0.3963963963963964,0.5149387387387387,0.5404285714285714,0.4576352941176471,0.0598290598290598,0.0598290598290598,0.1574803149606299,0.1259842519685039,5.276576576576575,0.2082551594746716,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,2.0,2.0,,1.0,1.0,,,,,,,,0.0757575757575757,,,0.009009009009009,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,False,2.0,,,,,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,99906.0,1665,-481.0,3290,3303,661.0,628.0,378.0,6593,199.0,277.0,49.0,77.0,29.0,39.0,73.0,192.0,277.0,487.0,69.0,638.0,3942,61.0,108.0,11.0,136.0,42.0,79.0,12.0,99.0,370.0,184.0,78.0,29.0,85.0,54.0,139.0,43.0,11.0,41.0,32.0,12.0,332.0,60.0,82.0,146.0,138.0,23.0,307.0,142.0,449.0,20.0,52.0,32.0,20.0,32.0,8.0,18.0,45.0,1.0,14.0,5.0,77.0,4.0,15.0,47.0,129.0,16.0,23.0,163.0,4.0,1.0,141.0,13.0,61.0,83.0,56.0,27.0,91.0,56.0,99.0,660.0,9.0,0.6678700361010831,0.7773109243697479,0.5687885010266941,0.5648148148148148,0.5316455696202531,0.5622529644268774,0.5630630630630631,0.5304878048780488,0.562610229276896,0.5573770491803278,0.5051020408163265,0.0595482546201232,0.0505415162454873,17.214648489708637,0.4155844155844156,0.359375,0.1803921568627451,0.1019900497512437,0.1972972972972973,0.072639225181598,0.188704318936877,0.0871165644171779,0.1363636363636363,0.0879629629629629,0.0581395348837209,0.0716723549488054,0.075,0.1442307692307692,0.2035928143712574,0.2100840336134453,0.2147001934235976,0.1569506726457399,0.1052631578947368,0.6153846153846154,0.5474308300395256,0.7184115523465704,0.7566539923954373,0.6633165829145728,0.3794466403162055,0.3802083333333333,0.4124293785310734,0.6575342465753424,0.6936936936936937,0.6363636363636364,0.4756097560975609,0.7435897435897436,0.5849802371541502,0.5574424901185772,0.5596519230769229,0.5195713414634147,0.1101083032490974,0.114018691588785,0.2131661442006269,0.1551724137931034,4.6299794661190985,0.2009118541033434,18.0,2.0,7.0,2.0,,2.0,3.0,12.0,,1.0,1.0,1.0,5.0,19.0,1.0,3.0,1.0,3.0,15.0,,12.0,3.0,,,,2.0,15.0,,,13.0,8.0,3.0,20.0,13.0,1.0,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.0375494071146245,,0.078125,,,0.0355731225296442,0.0138339920948616,0.2857142857142857,0.2857142857142857,1.0,0.0237154150197628,0.25,0.25,1.0,0.1428571428571428,0.018018018018018,0.009009009009009,,,0.024390243902439,,0.0121951219512195,1.0,0.25,,24.573684210526316,5.0,1.0,0.2777777777777778,0.2777777777777778,1.0,0.5,1.0,,5.0,,2.0,,False,5.0,1.0,1.0,2.0,,,
1629661,1610612751,Cameron Johnson,Cameron Johnson,1629661,BKN,77732.0,1296,-266.0,2580,2574,481.0,546.0,307.0,5154,87.0,123.0,9.0,19.0,18.0,23.0,36.0,84.0,145.0,262.0,140.0,760.0,3093,16.0,34.0,11.0,55.0,29.0,52.0,34.0,140.0,154.0,136.0,14.0,25.0,72.0,66.0,138.0,37.0,29.0,44.0,27.0,1.0,342.0,22.0,20.0,69.0,57.0,5.0,131.0,43.0,174.0,4.0,40.0,28.0,12.0,48.0,15.0,29.0,35.0,9.0,19.0,1.0,83.0,10.0,14.0,38.0,73.0,8.0,2.0,118.0,2.0,,154.0,12.0,60.0,13.0,6.0,7.0,15.0,5.0,140.0,480.0,4.0,0.5310344827586206,0.5579710144927537,0.5534351145038168,0.4705882352941176,0.5576923076923077,0.5636363636363636,0.4230769230769231,0.5047619047619047,0.6123778501628665,0.4736842105263157,0.5609756097560976,0.0954198473282442,0.1138211382113821,23.51150202976996,0.5783132530120482,0.0909090909090909,0.1017857142857142,0.032258064516129,0.1173469387755102,0.032983508245877,0.1097560975609756,0.0326340326340326,0.0323886639676113,0.0297029702970297,0.0428571428571428,0.0402542372881355,0.0153846153846153,0.0769230769230769,0.116,0.131578947368421,0.1265508684863523,0.0972972972972973,0.0154440154440154,0.3333333333333333,0.2236363636363636,0.7073170731707317,0.7981651376146789,0.632183908045977,0.1527272727272727,0.4285714285714285,0.4864864864864865,0.3333333333333333,0.3653846153846153,0.4736842105263157,0.219047619047619,0.782608695652174,0.7472727272727273,0.5447712591240876,0.5160848484848485,0.5212904761904763,0.1079734219269103,0.1935483870967742,0.0723684210526315,0.1842105263157894,7.19770992366412,0.1864341085271317,55.0,27.0,66.0,3.0,4.0,16.0,83.0,222.0,4.0,15.0,12.0,37.0,110.0,288.0,4.0,18.0,16.0,53.0,297.0,33.0,221.0,83.0,4.0,1.0,2.0,3.0,4.0,9.0,5.0,12.0,2.0,,1.0,10.0,0.9,0.3819444444444444,0.2222222222222222,0.3018867924528302,0.3832752613240418,0.5236363636363637,0.0138888888888888,0.119047619047619,0.0045045045045045,0.0208333333333333,0.1,0.12,0.4090909090909091,0.4285714285714285,1.0,0.4036363636363636,0.3738738738738739,0.3755656108597285,0.8674698795180723,0.3333333333333333,0.0576923076923076,0.2884615384615384,0.2666666666666666,1.0,0.1523809523809524,0.25,0.3523809523809524,0.3243243243243243,0.3755656108597285,0.0171232876712328,25.851041666666667,22.0,,0.4,0.4074074074074074,0.4545454545454545,,,1.0,4.0,1.0,,0.0454545454545454,False,2.0,,,,0.0181818181818181,,
1630553,1610612751,Keon Johnson,Keon Johnson,1630553,BKN,107700.0,1795,-375.0,3603,3606,837.0,917.0,424.0,7209,113.0,207.0,8.0,19.0,29.0,52.0,45.0,122.0,170.0,359.0,105.0,796.0,4216,14.0,32.0,13.0,71.0,43.0,86.0,36.0,191.0,166.0,174.0,14.0,61.0,85.0,81.0,166.0,55.0,26.0,61.0,19.0,5.0,413.0,32.0,29.0,121.0,90.0,5.0,216.0,62.0,278.0,13.0,76.0,46.0,30.0,66.0,11.0,41.0,41.0,11.0,25.0,5.0,107.0,12.0,20.0,91.0,187.0,5.0,6.0,115.0,4.0,,135.0,13.0,63.0,27.0,16.0,11.0,28.0,13.0,191.0,834.0,20.0,0.488235294117647,0.50920245398773,0.4735376044568245,0.4375,0.5,0.470708446866485,0.4264705882352941,0.4813664596273292,0.5,0.4733333333333333,0.5277777777777778,0.1699164345403899,0.1690821256038647,21.99951112197507,0.616822429906542,0.0555555555555555,0.1150895140664961,0.0344418052256532,0.1452581032412965,0.0340063761955366,0.1306501547987616,0.0342120022434099,0.051051051051051,0.0248868778280542,0.0149253731343283,0.0333333333333333,0.0355871886120996,0.1111111111111111,0.09366391184573,0.2019230769230769,0.1474036850921273,0.1398305084745762,0.0357142857142857,0.4642857142857143,0.2820163487738419,0.5458937198067633,0.6569767441860465,0.5398230088495575,0.1662125340599455,0.3688524590163934,0.4639175257731959,0.3777777777777777,0.2794117647058823,0.4210526315789473,0.3229813664596273,0.5576923076923077,0.7929155313351499,0.5413004801097397,0.5173948717948719,0.5195892405063293,0.0815286624203821,0.1540342298288508,0.0891959798994974,0.2399497487437186,5.370194986072419,0.2323064113238967,30.0,35.0,112.0,12.0,5.0,20.0,82.0,263.0,7.0,24.0,18.0,55.0,117.0,375.0,10.0,36.0,23.0,75.0,336.0,15.0,261.0,82.0,8.0,1.0,5.0,6.0,8.0,3.0,1.0,8.0,1.0,,6.0,8.0,0.9572649572649572,0.312,0.2777777777777778,0.3066666666666666,0.3136729222520107,0.510899182561308,0.0213333333333333,0.2049180327868852,0.0152091254752851,0.0119047619047619,0.0408719346049046,0.1525885558583106,0.3125,0.324074074074074,1.0,0.3583106267029973,0.311787072243346,0.3166023166023166,0.9390243902439024,,0.1764705882352941,0.3529411764705882,0.2916666666666667,0.8571428571428571,0.124223602484472,0.25,0.3416149068322981,0.3272727272727272,0.3141762452107279,0.0026595744680851,25.350933333333323,12.0,3.0,0.4,0.4137931034482758,0.4166666666666667,0.25,1.0,2.0,2.0,,3.0,0.0357142857142857,False,1.0,1.0,,,0.0333333333333333,,
1630533,1610612751,Ziaire Williams,Ziaire Williams,1630533,BKN,87077.0,1451,-346.0,2881,2891,591.0,675.0,332.0,5772,78.0,135.0,19.0,32.0,17.0,30.0,19.0,56.0,98.0,200.0,92.0,585.0,3464,23.0,39.0,9.0,79.0,21.0,43.0,32.0,125.0,118.0,78.0,34.0,35.0,53.0,26.0,79.0,13.0,13.0,42.0,9.0,2.0,184.0,28.0,30.0,99.0,88.0,20.0,207.0,59.0,266.0,7.0,58.0,42.0,16.0,39.0,10.0,23.0,25.0,3.0,16.0,6.0,64.0,5.0,13.0,71.0,136.0,8.0,1.0,106.0,18.0,,112.0,5.0,40.0,20.0,10.0,10.0,27.0,20.0,125.0,589.0,18.0,0.6020408163265306,0.7283950617283951,0.49,0.5897435897435898,0.4883720930232558,0.5051229508196722,0.4861111111111111,0.4894736842105263,0.5417439703153989,0.512987012987013,0.5535714285714286,0.175,0.2,18.3679706601467,0.609375,0.303030303030303,0.1385826771653543,0.0439882697947214,0.1534883720930232,0.0375838926174496,0.14609375,0.0406447091800981,0.036,0.0417827298050139,0.0821917808219178,0.0375234521575985,0.0377358490566037,0.1449814126394052,0.140893470790378,0.1066666666666666,0.1400437636761488,0.1861702127659574,0.0281124497991967,0.7407407407407407,0.2766393442622951,0.5777777777777777,0.7222222222222222,0.5897435897435898,0.1147540983606557,0.3392857142857143,0.3958333333333333,0.631578947368421,0.4444444444444444,0.59375,0.3157894736842105,0.5666666666666667,0.8668032786885246,0.5671125256673509,0.5696808510638297,0.5510819148936169,0.0836501901140684,0.1702127659574468,0.135042735042735,0.2136752136752136,4.172999999999999,0.2051371051718153,9.0,37.0,121.0,18.0,5.0,20.0,62.0,167.0,6.0,15.0,12.0,32.0,99.0,288.0,8.0,33.0,17.0,52.0,291.0,6.0,166.0,62.0,2.0,1.0,2.0,,10.0,3.0,4.0,13.0,7.0,3.0,,11.0,0.9797979797979798,0.34375,0.2424242424242424,0.3269230769230769,0.3449477351916376,0.5901639344262295,0.0069444444444444,0.1428571428571428,0.0059880239520958,0.0147058823529411,0.0184426229508196,0.2479508196721311,0.3057851239669421,0.3083333333333333,1.0,0.3422131147540984,0.3712574850299401,0.3734939759036144,0.967741935483871,0.1578947368421052,0.25,0.2083333333333333,0.4,1.0,0.2105263157894736,0.25,0.3368421052631579,0.375,0.3734939759036144,0.0137457044673539,24.925,1.0,2.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,1.0,1.0,3.0,1.0,2.0,0.0082644628099173,False,4.0,,,,,,
