EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,LiveBallTurnovers,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,LongMidRangeFGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Assists,ShortMidRangePctAssisted,LongMidRangeAssists,on,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,DefAtRimReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlockedArc3,DefensiveGoaltends,Transition Take Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends
1628408,1610612750,PJ Dozier,PJ Dozier,1628408,MIN,98.0,2,4.0,4,3,4.0,3.0,7,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630545,1610612750,Terrence Shannon Jr.,Terrence Shannon Jr.,1630545,MIN,442.0,7,11.0,17,17,17.0,6.0,34,17.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.5,0.5,0.4,0.4,0.4,0.4,0.2,0.25,1.0,22.727272727272727,0.1111111111111111,0.1,0.3333333333333333,0.4,1.0,1.0,1.0,0.2,0.2,0.2,0.4,1.0,0.2,0.6,0.59597,0.59597,1.0,7.075,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631159,1610612750,Leonard Miller,Leonard Miller,1631159,MIN,1895.0,32,-12.0,71,68,48.0,40.0,139,48.0,0.676056338028169,10.0,5.0,7.0,4.0,5.0,3.0,,5.0,3.0,6.0,10.0,5.0,20.0,69.0,5.0,7.0,3.0,16.0,8.0,5.0,1.0,,,,,1.0,8.0,11.0,16.0,0.6666666666666666,0.6666666666666666,0.6,0.7142857142857143,0.4,0.5,0.5263157894736842,0.6153846153846154,0.3333333333333333,0.1,,24.137931034482758,0.047619047619047616,0.14285714285714285,,0.4666666666666667,0.7142857142857143,0.8333333333333334,0.8,0.2,,0.3333333333333333,0.5,0.8,0.3,0.8,0.5579133333333334,0.56943,0.8,3.7,25.22,1.0,3.0,1.0,1.0,8.0,1.0,5.0,1.0,2.0,4.0,6.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.42857142857142855,0.08,0.07142857142857142,0.07692307692307693,0.1,0.09090909090909091,0.08333333333333333,0.2,1.0,0.05555555555555555,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.16666666666666666,0.5790125,0.16666666666666666,0.23076923076923078,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,1895.0,32,-12.0,71,68,48.0,40.0,139,48.0,0.676056338028169,10.0,2.0,4.0,,,,,4.0,2.0,2.0,4.0,6.0,12.0,69.0,,,3.0,2.0,4.0,4.0,,2.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,0.5,,0.5,,0.5454545454545454,0.25,0.6,,,13.793103448275863,0.09523809523809523,0.07142857142857142,0.3333333333333333,0.4,0.5,0.5,1.0,,,0.4,,,0.6666666666666666,1.0,0.6244,0.53885,0.16666666666666666,1.0,25.066666666666666,,1.0,,,2.0,,1.0,,2.0,2.0,2.0,,2.0,,,1.0,2.0,,,,,,,,1.0,,1.0,2.0,1.0,,2.0,,1.0,,,,1.0,,,0.5,,0.16666666666666666,,,0.14285714285714285,0.05128205128205128,,,0.16666666666666666,,,0.05555555555555555,,,,1.0,,,,,,,0.16666666666666666,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,0.25,0.25,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642265,1610612750,Rob Dillingham,Rob Dillingham,1642265,MIN,1632.0,27,-4.0,61,58,38.0,30.0,119,38.0,0.6229508196721312,9.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,11.0,2.0,6.0,57.0,2.0,7.0,1.0,4.0,4.0,2.0,,5.0,6.0,4.0,13.0,2.0,3.0,3.0,4.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.2857142857142857,0.23076923076923078,0.25,0.21428571428571427,0.2222222222222222,0.15384615384615385,,,25.0,0.10526315789473684,0.12,,0.38461538461538464,0.4,0.4,0.5,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.5,0.5,0.125,0.5384615384615384,0.4902346153846153,0.52080625,0.6666666666666666,8.618181818181819,25.700000000000003,,,,,,,,,,,,2.0,,,1.0,,,,,,,1.0,2.0,,5.0,3.0,,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,0.16666666666666666,,,,,,,0.25,,0.125,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,0.6,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,188.0,3,-5.0,7,7,7.0,7.0,14,7.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,9.0,,,1.0,,,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,12.5,0.5,0.5,,,,,,,,1.0,,,1.0,1.0,0.4977,0.4977,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630568,1610612750,Luka Garza,Luka Garza,1630568,MIN,1467.0,24,-23.0,55,52,32.0,35.0,107,32.0,0.5818181818181818,6.0,3.0,5.0,3.0,4.0,6.0,,,,5.0,11.0,,13.0,64.0,3.0,6.0,,9.0,8.0,,2.0,,1.0,,3.0,2.0,3.0,9.0,9.0,0.8,0.8,0.45454545454545453,0.5,0.45454545454545453,0.5,0.5,0.5625,,0.18181818181818182,,22.727272727272727,0.16666666666666666,0.16666666666666666,,0.45454545454545453,0.6,1.0,1.0,0.5454545454545454,,,0.6666666666666666,0.75,,0.45454545454545453,0.4780636363636363,0.5536166666666666,0.6923076923076923,5.372727272727273,,,1.0,2.0,,3.0,,3.0,,,,3.0,2.0,2.0,4.0,1.0,,6.0,,,,,,1.0,,2.0,2.0,4.0,4.0,3.0,,4.0,2.0,,,,,,,,,0.4,,0.16666666666666666,0.21052631578947367,0.2222222222222222,0.21428571428571427,0.42857142857142855,0.1111111111111111,0.2857142857142857,0.2,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.36050000000000004,0.15384615384615385,0.15384615384615385,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641740,1610612750,Jaylen Clark,Jaylen Clark,1641740,MIN,729.0,12,-7.0,28,27,15.0,21.0,55,15.0,0.5357142857142857,3.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,27.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,,9.67741935483871,,,,0.5,,,,,,,0.5,,,1.0,0.5065500000000001,0.5065500000000001,,3.9,23.1,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630538,1610612750,Bones Hyland,Bones Hyland,1630538,MIN,91.0,2,,4,3,4.0,,7,4.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641803,1610612750,Tristen Newton,Tristen Newton,1641803,MIN,482.0,8,-2.0,18,17,14.0,3.0,35,14.0,0.7777777777777778,5.0,,,,,2.0,,,,,2.0,,,12.0,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,,,,,,,,,,,0.5,0.5,12.0,0.1111111111111111,0.18181818181818182,,,,,,1.0,,,,,,,0.3999,0.3742,,10.8,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,0.5,0.1,0.2,0.13333333333333333,,0.2,0.2,1.0,,0.16666666666666666,1.0,,,,,,,0.4256,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
