EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Transition Take Fouls,Transition Take Fouls Drawn,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,OffensiveGoaltends,on
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,98890.0,1648,306,3341,3335,617,444,366.0,6676,166.0,231.0,28.0,33.0,36.0,43.0,107.0,232.0,39.0,91.0,27.0,55.0,4.0,8.0,5.0,9.0,69.0,222.0,4.0,16.0,8.0,33.0,312.0,554.0,96.0,277.0,177.0,1089.0,3807,35.0,50.0,8.0,24.0,11.0,105.0,56.0,101.0,13.0,42.0,41.0,192.0,254.0,370.0,216.0,72.0,38.0,222.0,69.0,45.0,1.0,97.0,118.0,215.0,93.0,25.0,73.0,20.0,4.0,548.0,22.0,39.0,89.0,87.0,26.0,202.0,61.0,263.0,26.0,58.0,30.0,28.0,88.0,9.0,35.0,44.0,10.0,53.0,1.0,4.0,132.0,11.0,23.0,59.0,124.0,6.0,7.0,12.0,212.0,2.0,5.0,6.0,231.0,31.0,1.0,2.0,114.0,2.0,13.0,12.0,1.0,1.0,8.0,4.0,13.0,8.0,1.0,1.0,186.0,600,6.0,8.0,0.40705128205128205,0.4334470989761092,0.75,0.34657039711191334,0.3333333333333333,0.30952380952380953,0.34657039711191334,0.5631768953068592,0.7,0.5544554455445545,0.5487364620938628,0.6351351351351351,0.527972027972028,0.5856681034482759,0.6402439024390244,0.5718562874251497,0.3333333333333333,0.0036101083032490976,0.0812274368231047,0.09956709956709957,0.08620689655172414,0.02197802197802198,0.0045045045045045045,28.22902796271638,0.6666666666666666,0.3939393939393939,0.10046189376443418,0.0636215334420881,0.11439588688946016,0.022821576763485476,0.1070559610705596,0.03868103994927077,0.04477611940298507,0.08417508417508418,0.043478260869565216,0.021739130434782608,0.027472527472527472,0.08178438661710037,0.09324009324009325,0.1488095238095238,0.1085899513776337,0.13664596273291926,0.07008086253369272,0.6153846153846154,0.2779783393501805,0.7186147186147186,0.7980769230769231,0.4457831325301205,0.27918170878459686,0.46120689655172414,0.5047169811320755,0.35514018691588783,0.1095066185318893,0.42857142857142855,0.43820224719101125,0.38461538461538464,0.06618531889290012,0.4909090909090909,0.4909090909090909,0.9259259259259259,0.26714801444043323,0.3108108108108108,0.31221719457013575,0.6811594202898551,0.44594594594594594,0.8484848484848485,0.17857142857142858,0.10810810810810811,0.5,0.75,0.21621621621621623,0.25,1.0,0.3006993006993007,0.8372093023255814,0.06293706293706294,0.5555555555555556,0.23076923076923078,0.24242424242424243,0.6113116726835138,0.3108108108108108,0.5227116405307599,0.5685621951219513,0.5034716783216783,0.126775956284153,0.17896389324960754,0.007194244604316547,0.09641873278236915,0.1763085399449036,7.115162454873649,25.997833935018054,0.18467524693205628,,,,,,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,106568.0,1776,388,3607,3590,738,556,387.0,7197,160.0,213.0,18.0,25.0,43.0,57.0,62.0,144.0,44.0,111.0,17.0,31.0,3.0,7.0,3.0,3.0,146.0,430.0,14.0,36.0,25.0,93.0,266.0,468.0,163.0,461.0,223.0,1244.0,3979,25.0,46.0,17.0,43.0,9.0,110.0,69.0,118.0,28.0,96.0,81.0,303.0,222.0,310.0,267.0,222.0,20.0,429.0,146.0,24.0,7.0,133.0,165.0,298.0,131.0,34.0,87.0,34.0,12.0,761.0,27.0,13.0,209.0,186.0,18.0,413.0,40.0,453.0,12.0,48.0,24.0,24.0,76.0,14.0,48.0,42.0,9.0,28.0,1.0,3.0,118.0,4.0,20.0,40.0,109.0,3.0,4.0,10.0,194.0,,9.0,4.0,274.0,15.0,3.0,24.0,88.0,15.0,25.0,15.0,5.0,5.0,8.0,7.0,20.0,11.0,,,294.0,717,9.0,15.0,0.41729323308270677,0.43359375,0.5460122699386503,0.35357917570498915,0.3953488372093023,0.2916666666666667,0.35434782608695653,0.5683760683760684,0.5434782608695652,0.5847457627118644,0.5495156081808397,0.5674157303370787,0.5186915887850467,0.5909528392685275,0.574468085106383,0.5794573643410853,0.49623250807319697,0.015184381778741865,0.05128205128205128,0.06103286384976526,0.0763888888888889,,0.01627906976744186,28.51137487636004,0.6440677966101694,0.28125,0.19703389830508475,0.0210016155088853,0.24444444444444444,0.024107142857142858,0.21956642579210672,0.023001725129384705,0.03571428571428571,0.013114754098360656,0.01694915254237288,0.026696329254727477,0.013574660633484163,0.1590909090909091,0.21367521367521367,0.22023809523809523,0.2544642857142857,0.20765027322404372,0.026200873362445413,0.55,0.22927879440258342,0.7511737089201878,0.8,0.4625,0.155005382131324,0.4305555555555556,0.46616541353383456,0.3064516129032258,0.11948331539289558,0.3963963963963964,0.3963963963963964,0.4090909090909091,0.03336921420882669,0.5483870967741935,0.5483870967741935,0.9411764705882353,0.4628632938643703,0.3395348837209302,0.34515366430260047,0.5,0.2808988764044944,0.72,0.3333333333333333,0.07865168539325842,0.42857142857142855,1.0,0.4044943820224719,0.3888888888888889,0.8571428571428571,0.26635514018691586,0.7543859649122807,0.014018691588785047,1.0,0.43457943925233644,0.26881720430107525,0.7255113024757804,0.34032634032634035,0.5306468716289103,0.5244534090909092,0.5081294811320756,0.10069101678183613,0.16266173752310537,0.029661016949152543,0.08842443729903537,0.24356913183279744,7.520085470085471,26.56225596529284,0.20460216246187968,1.0,3.0,1.0,,,,,,,,True
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,154413.0,2574,540,5165,5145,919,651,576.0,10310,74.0,103.0,6.0,11.0,13.0,19.0,69.0,124.0,16.0,41.0,53.0,123.0,4.0,15.0,12.0,23.0,212.0,568.0,23.0,56.0,29.0,80.0,159.0,268.0,265.0,691.0,135.0,1248.0,5743,16.0,28.0,27.0,71.0,7.0,120.0,17.0,33.0,41.0,103.0,34.0,191.0,148.0,170.0,642.0,153.0,12.0,568.0,212.0,21.0,2.0,203.0,158.0,361.0,118.0,40.0,134.0,54.0,15.0,880.0,47.0,20.0,137.0,131.0,6.0,274.0,67.0,341.0,12.0,72.0,40.0,32.0,94.0,15.0,71.0,37.0,9.0,23.0,4.0,5.0,131.0,11.0,20.0,93.0,138.0,1.0,7.0,2.0,164.0,9.0,12.0,10.0,161.0,10.0,,2.0,54.0,9.0,17.0,71.0,9.0,7.0,30.0,37.0,80.0,55.0,,,186.0,896,7.0,14.0,0.46540880503144655,0.48366013071895425,0.8075471698113208,0.3835021707670043,0.38028169014084506,0.39805825242718446,0.3835021707670043,0.5932835820895522,0.5714285714285714,0.5151515151515151,0.5802919708029197,0.5707070707070707,0.5772058823529411,0.6054421768707483,0.5833333333333334,0.6044303797468354,0.7205422314911366,0.002894356005788712,0.07835820895522388,0.07766990291262135,0.10483870967741936,,0.0035211267605633804,19.921002919457326,0.7175572519083969,0.06666666666666667,0.09776119402985074,0.022002200220022004,0.11012861736334405,0.02959697732997481,0.10371517027863777,0.02683219863836604,0.03546099290780142,0.015765765765765764,0.01639344262295082,0.029343629343629343,0.030716723549488054,0.07710280373831775,0.10119047619047619,0.125,0.11020408163265306,0.10984848484848485,0.023715415019762844,0.6875,0.10740354535974973,0.7184466019417476,0.7789473684210526,0.581081081081081,0.12930135557872785,0.5564516129032258,0.6216216216216216,0.3333333333333333,0.04275286757038582,0.3902439024390244,0.3902439024390244,0.5,0.12825860271115747,0.43089430894308944,0.43089430894308944,1.0,0.5922836287799792,0.3732394366197183,0.3745583038869258,0.7594339622641509,0.1111111111111111,0.5454545454545454,0.3333333333333333,0.15151515151515152,0.26666666666666666,1.0,0.5656565656565656,0.4107142857142857,0.782608695652174,0.13970588235294118,0.6842105263157895,0.16911764705882354,0.5217391304347826,0.5882352941176471,0.3625,0.8279457768508863,0.3732394366197183,0.5356800312825859,0.5317030612244897,0.5227106617647057,0.06225296442687747,0.17307692307692307,0.012857142857142857,0.09615384615384616,0.1530448717948718,7.0645522388059705,26.040086830680174,0.17792836398838335,,,1.0,2.0,4.0,1.0,,,,,True
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,43041.0,717,243,1408,1403,222,95,191.0,2811,91.0,118.0,30.0,43.0,7.0,12.0,7.0,24.0,,,,1.0,,,,,,,,,,,98.0,142.0,,1.0,32.0,228.0,1501,33.0,49.0,,,9.0,75.0,9.0,18.0,,,5.0,23.0,140.0,56.0,,,48.0,,,10.0,,22.0,43.0,65.0,34.0,9.0,13.0,7.0,2.0,173.0,41.0,48.0,39.0,68.0,2.0,109.0,92.0,201.0,7.0,20.0,16.0,4.0,9.0,2.0,5.0,9.0,1.0,4.0,,1.0,18.0,3.0,2.0,35.0,58.0,,7.0,5.0,51.0,,12.0,3.0,47.0,5.0,,,26.0,,,33.0,3.0,2.0,12.0,20.0,36.0,25.0,1.0,,23.0,221,,,0.7142857142857143,0.9459459459459459,,,,,,0.6901408450704225,0.673469387755102,0.5,0.6853146853146853,0.673469387755102,0.5,0.6951219512195121,0.6944444444444444,0.5,0.006993006993006993,,0.07042253521126761,0.06779661016949153,0.08333333333333333,,,11.186232329440688,0.5,0.07692307692307693,0.17801047120418848,0.1889763779527559,0.11711711711711711,0.09403669724770643,0.14965034965034965,0.1289855072463768,0.225,0.14166666666666666,0.24074074074074073,0.10455764075067024,0.031746031746031744,0.16521739130434782,0.1836734693877551,0.18309859154929578,0.11355311355311355,0.13333333333333333,0.2,0.6944444444444444,0.8251748251748252,0.7711864406779662,0.8272727272727273,0.7142857142857143,0.16783216783216784,0.2916666666666667,0.3181818181818182,0.7142857142857143,,,,,0.006993006993006993,,,,,,,,0.8775510204081632,0.6976744186046512,0.2,,,,,,,0.6666666666666666,0.5833333333333334,,,,,0.8321678321678322,,0.6248912587412586,0.5935769230769231,0.6077944444444445,0.15853658536585366,0.15950920245398773,,0.32894736842105265,0.10087719298245613,2.3725352112676057,22.6,0.15767045454545456,,,,1.0,1.0,,3.0,0.09375,,,True
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,66499.0,1108,217,2188,2165,418,305,271.0,4353,33.0,43.0,5.0,8.0,2.0,3.0,22.0,33.0,2.0,8.0,30.0,57.0,4.0,6.0,4.0,9.0,78.0,206.0,12.0,30.0,19.0,41.0,57.0,84.0,108.0,263.0,31.0,469.0,2438,10.0,15.0,16.0,36.0,11.0,79.0,4.0,8.0,23.0,50.0,13.0,90.0,26.0,88.0,291.0,33.0,10.0,202.0,78.0,9.0,4.0,60.0,68.0,128.0,44.0,24.0,32.0,22.0,6.0,324.0,39.0,13.0,56.0,58.0,2.0,116.0,52.0,168.0,5.0,28.0,17.0,11.0,18.0,2.0,10.0,14.0,3.0,8.0,1.0,3.0,32.0,7.0,8.0,21.0,57.0,1.0,4.0,2.0,40.0,1.0,3.0,2.0,36.0,1.0,2.0,3.0,7.0,4.0,6.0,6.0,1.0,1.0,1.0,5.0,7.0,5.0,,,88.0,411,2.0,5.0,0.22807017543859648,0.25,0.8981481481481481,0.41064638783269963,0.4444444444444444,0.46,0.416988416988417,0.6785714285714286,0.6666666666666666,0.5,0.6311239193083573,0.6666666666666666,0.6637931034482759,0.6454293628808865,0.7053571428571429,0.6923076923076923,0.7579250720461095,0.015209125475285171,0.10714285714285714,0.09302325581395349,0.15151515151515152,,0.014563106796116505,15.770465489566613,0.5625,0.05555555555555555,0.10564663023679417,0.03485254691689008,0.10467289719626169,0.05531914893617021,0.10516605166051661,0.04823747680890538,0.03636363636363636,0.028735632183908046,0.0449438202247191,0.056218057921635436,0.05084745762711865,0.125,0.07473309608540925,0.16304347826086957,0.11163895486935867,0.07894736842105263,0.030864197530864196,0.7142857142857143,0.1239193083573487,0.7674418604651163,0.8461538461538461,0.30303030303030304,0.09510086455331412,0.6666666666666666,0.7857142857142857,0.13636363636363635,0.023054755043227664,0.25,0.25,,0.1642651296829971,0.5263157894736842,0.5357142857142857,1.0,0.5936599423631124,0.3786407766990291,0.3842364532019704,0.8589743589743589,0.1568627450980392,0.625,,0.11764705882352941,0.6666666666666666,1.0,0.5882352941176471,0.4,1.0,0.05172413793103448,0.6666666666666666,0.15517241379310345,0.4444444444444444,0.7068965517241379,0.4634146341463415,0.8818443804034583,0.38613861386138615,0.5335586257309942,0.5224083333333334,0.5167735849056603,0.030985915492957747,0.07777777777777778,0.01509433962264151,0.16844349680170576,0.19189765458422176,6.176190476190476,26.68326996197719,0.1910420475319927,4.0,,,,,,,,0.017543859649122806,,True
1630531,1610612738,Jaden Springer,Jaden Springer,1630531,BOS,2242.0,37,6,72,72,14,10,5.0,144,,,,,,,,,,,2.0,5.0,,,1.0,2.0,1.0,2.0,,,,1.0,,,3.0,7.0,1.0,10.0,70,,,,,,,,,1.0,3.0,,3.0,,,9.0,,,1.0,1.0,,1.0,2.0,,2.0,,,,2.0,,4.0,,,4.0,3.0,,7.0,,7.0,,3.0,1.0,2.0,,,,1.0,,,,,1.0,,,,5.0,,,1.0,3.0,,,,2.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,3.0,14,,,,,1.0,0.42857142857142855,,0.3333333333333333,0.5,,,,0.6428571428571429,,0.5,0.625,,0.5,1.0,0.14285714285714285,,,,,0.5,11.688311688311687,,,0.15,,0.2222222222222222,,0.18421052631578946,,,,,,,0.1,0.125,0.5,0.3333333333333333,,,1.0,,,,,,,,,,,,,0.7142857142857143,0.4,0.4,1.0,0.2857142857142857,0.5,1.0,1.0,,,,,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,1.0,1.0,0.561275,,0.5622,0.125,1.0,,,0.3,,29.47142857142857,0.19444444444444445,1.0,,,,,,,,,,True
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,46411.0,774,199,1517,1497,218,143,181.0,3014,12.0,15.0,2.0,3.0,,1.0,9.0,13.0,5.0,8.0,21.0,55.0,2.0,5.0,5.0,6.0,52.0,125.0,8.0,17.0,7.0,13.0,26.0,36.0,73.0,180.0,5.0,276.0,1720,4.0,8.0,10.0,22.0,,38.0,,4.0,12.0,19.0,,36.0,46.0,6.0,213.0,6.0,2.0,124.0,52.0,,2.0,10.0,22.0,32.0,15.0,7.0,6.0,4.0,,86.0,17.0,4.0,53.0,35.0,6.0,94.0,21.0,115.0,,23.0,17.0,6.0,7.0,,5.0,1.0,,2.0,,,8.0,2.0,1.0,22.0,40.0,,1.0,,14.0,,2.0,1.0,5.0,1.0,,,3.0,,,6.0,1.0,1.0,2.0,4.0,7.0,5.0,,,36.0,210,1.0,,0.8846153846153846,0.92,0.9726027397260274,0.40555555555555556,0.45454545454545453,0.631578947368421,0.40782122905027934,0.7222222222222222,0.5,,0.6273148148148148,0.6333333333333333,0.782608695652174,0.6330275229357798,0.6333333333333333,0.782608695652174,0.8333333333333334,0.011111111111111112,,,,,0.016,13.109048723897914,0.875,0.3,0.08641975308641975,0.01652892561983471,0.1501416430594901,0.035343035343035345,0.11609498680738786,0.029045643153526972,,0.008547008547008548,0.05172413793103448,0.039603960396039604,0.012987012987012988,0.049586776859504134,0.10138248847926268,0.1044776119402985,0.16071428571428573,0.1095890410958904,,0.7142857142857143,0.06944444444444445,0.8,0.8,0.9166666666666666,0.06018518518518518,0.6923076923076923,0.6923076923076923,0.8888888888888888,0.037037037037037035,0.625,0.625,0.8,0.25462962962962965,0.38181818181818183,0.38181818181818183,0.9523809523809523,0.5787037037037037,0.416,0.42276422764227645,0.9807692307692307,0.1,0.6666666666666666,0.5,0.16666666666666666,0.4,0.5,0.5666666666666667,0.47058823529411764,1.0,0.043478260869565216,,0.2608695652173913,0.8333333333333334,0.5652173913043478,0.5384615384615384,0.9027777777777778,0.41935483870967744,0.5489118604651164,0.5253464285714285,0.5243826086956522,0.013761467889908258,0.07894736842105263,,0.13768115942028986,0.13043478260869565,8.708333333333334,25.550000000000004,0.14370468029004616,1.0,,,,,,,,,,True
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,5737.0,96,18,190,188,25,29,24.0,378,3.0,5.0,1.0,2.0,1.0,1.0,,1.0,,,,5.0,,,,,1.0,2.0,,,,,3.0,6.0,1.0,7.0,,9.0,206,1.0,2.0,,,,2.0,1.0,1.0,,,,2.0,4.0,2.0,3.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,6.0,1.0,3.0,6.0,,9.0,8.0,17.0,,2.0,,2.0,3.0,,3.0,,,,,,3.0,1.0,,6.0,11.0,,2.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,4.0,,,,3.0,4.0,3.0,,,2.0,25,,,0.6666666666666666,1.0,1.0,0.14285714285714285,,,0.14285714285714285,0.5,0.5,1.0,0.34615384615384615,0.5,1.0,0.34615384615384615,0.5,1.0,0.5384615384615384,,0.16666666666666666,,1.0,,,7.305936073059361,1.0,,0.125,0.04,0.07317073170731707,0.08695652173913043,0.10112359550561797,0.07446808510638298,,0.07692307692307693,,0.10344827586206896,,0.0625,0.15384615384615385,0.16666666666666666,0.08333333333333333,,,0.75,0.38461538461538464,0.6,0.6,0.6666666666666666,0.07692307692307693,,,,,,,,0.38461538461538464,,,,0.15384615384615385,0.5,0.5,1.0,1.0,0.5,,,,,,,,1.0,1.0,,,,,0.9230769230769231,0.5,0.6136769230769231,,0.7752,0.07692307692307693,0.16666666666666666,,0.2222222222222222,0.2222222222222222,2.1333333333333333,23.75714285714286,0.13157894736842105,,,,,1.0,,1.0,0.25,,,True
201143,1610612738,Al Horford,Al Horford,201143,BOS,71843.0,1197,284,2383,2376,411,325,263.0,4759,36.0,46.0,5.0,8.0,7.0,8.0,18.0,46.0,1.0,6.0,25.0,65.0,1.0,2.0,3.0,19.0,61.0,169.0,4.0,12.0,6.0,25.0,55.0,98.0,86.0,234.0,29.0,397.0,2647,7.0,14.0,5.0,14.0,2.0,31.0,10.0,17.0,9.0,44.0,9.0,56.0,94.0,16.0,255.0,3.0,8.0,169.0,61.0,6.0,,33.0,69.0,102.0,47.0,22.0,13.0,13.0,7.0,273.0,36.0,16.0,87.0,107.0,5.0,199.0,52.0,251.0,8.0,25.0,20.0,5.0,20.0,8.0,15.0,15.0,,5.0,1.0,,35.0,5.0,5.0,42.0,60.0,1.0,8.0,3.0,31.0,,3.0,,32.0,2.0,,,14.0,,3.0,32.0,6.0,3.0,17.0,12.0,38.0,24.0,,,53.0,400,2.0,1.0,0.8545454545454545,0.9215686274509803,0.9883720930232558,0.36752136752136755,0.35714285714285715,0.20454545454545456,0.36752136752136755,0.5612244897959183,0.5,0.5882352941176471,0.5542168674698795,0.5178571428571429,0.38524590163934425,0.5720461095100865,0.5344827586206896,0.42424242424242425,0.7048192771084337,,0.061224489795918366,0.021739130434782608,0.10869565217391304,,,14.221891288160835,0.5714285714285714,0.11904761904761904,0.18228279386712096,0.03747072599531616,0.1407766990291262,0.048,0.16099585062240665,0.044180118946474084,0.024,0.037383177570093455,0.056818181818181816,0.050590219224283306,0.03821656050955414,0.1590909090909091,0.2053872053872054,0.15789473684210525,0.13457556935817805,0.16296296296296298,0.043478260869565216,0.631578947368421,0.13855421686746988,0.782608695652174,0.8,0.8888888888888888,0.13855421686746988,0.391304347826087,0.43902439024390244,0.7777777777777778,0.018072289156626505,0.16666666666666666,0.16666666666666666,1.0,0.19578313253012047,0.38461538461538464,0.38461538461538464,1.0,0.5090361445783133,0.3609467455621302,0.3609467455621302,0.9836065573770492,0.2857142857142857,0.625,0.2,0.07142857142857142,0.5,1.0,0.42857142857142855,0.3333333333333333,1.0,0.13114754098360656,0.875,0.3114754098360656,0.15789473684210525,0.4098360655737705,0.24,0.8433734939759037,0.3609467455621302,0.5491417168674698,0.49557083333333346,0.544577868852459,0.040697674418604654,0.12727272727272726,,0.07808564231738035,0.14105793450881612,5.511224489795919,25.341452991452986,0.17247167436005037,,,,3.0,3.0,2.0,,,,,True
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,80117.0,1335,252,2735,2735,506,338,266.0,5470,52.0,78.0,5.0,11.0,10.0,15.0,29.0,78.0,11.0,21.0,25.0,77.0,2.0,10.0,2.0,10.0,59.0,151.0,6.0,19.0,12.0,19.0,92.0,177.0,84.0,228.0,43.0,479.0,2997,7.0,19.0,8.0,29.0,4.0,42.0,12.0,25.0,14.0,29.0,23.0,89.0,88.0,96.0,216.0,36.0,8.0,151.0,59.0,11.0,5.0,76.0,88.0,164.0,66.0,22.0,57.0,13.0,6.0,416.0,37.0,11.0,74.0,62.0,2.0,138.0,49.0,187.0,7.0,43.0,24.0,19.0,34.0,11.0,23.0,18.0,2.0,11.0,,3.0,52.0,7.0,4.0,39.0,69.0,,3.0,2.0,48.0,1.0,3.0,6.0,48.0,3.0,,,15.0,,11.0,18.0,,,7.0,10.0,18.0,8.0,,,77.0,485,3.0,4.0,0.4782608695652174,0.5,0.8571428571428571,0.3684210526315789,0.27586206896551724,0.4827586206896552,0.3684210526315789,0.519774011299435,0.3684210526315789,0.48,0.5382716049382716,0.3958333333333333,0.6111111111111112,0.5595794392523364,0.42,0.6742424242424242,0.562962962962963,0.021929824561403508,0.062146892655367235,0.05128205128205128,0.08974358974358974,,0.019867549668874173,15.735873850197109,0.6538461538461539,0.0425531914893617,0.08683473389355742,0.02208835341365462,0.10979228486646884,0.04523227383863081,0.09798270893371758,0.0364741641337386,0.01910828025477707,0.02,0.03296703296703297,0.042748091603053436,0.05521472392638037,0.06329113924050633,0.09770114942528736,0.10077519379844961,0.11481481481481481,0.08955223880597014,0.0330188679245283,0.4444444444444444,0.1925925925925926,0.6666666666666666,0.7027027027027027,0.5192307692307693,0.1925925925925926,0.3717948717948718,0.4084507042253521,0.4482758620689655,0.05185185185185185,0.5238095238095238,0.5238095238095238,0.36363636363636365,0.19012345679012346,0.3246753246753247,0.3333333333333333,0.96,0.3728395061728395,0.39072847682119205,0.39864864864864863,0.8135593220338984,0.22916666666666666,0.45454545454545453,0.2,0.20833333333333334,0.2,1.0,0.3958333333333333,0.3157894736842105,1.0,0.2777777777777778,0.6666666666666666,0.18518518518518517,0.2,0.35185185185185186,0.631578947368421,0.7555555555555555,0.39072847682119205,0.539855925925926,0.5675333333333333,0.5371407407407408,0.03597122302158273,0.07936507936507936,,0.08768267223382047,0.18580375782881003,6.22824858757062,25.12017543859649,0.1850091407678245,,,1.0,,1.0,,1.0,0.018518518518518517,0.025974025974025976,,True
