EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,Turnovers,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,LongMidRangeAssists,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,OffFTReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Fg2aBlocked,FTDefRebounds,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,ShortMidRangePctBlocked,PenaltyCorner3FGA,SecondChanceTurnovers,Charge Fouls,PenaltyCorner3Frequency,LostBallTurnovers,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,SecondChanceCorner3FGM,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,Transition Take Fouls Drawn,Transition Take Fouls
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,1381.0,23,-7.0,45,43,12.0,8.0,5.0,88,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,54,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,12.0,0.5,0.2,0.3,0.6,9.433962264150942,0.09090909090909091,0.041666666666666664,0.1111111111111111,0.4,0.5,0.5,0.6,0.5,0.5,0.6,0.46595,0.45855,0.2,0.5,6.95,25.566666666666663,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,496.0,8,-2.0,19,18,11.0,7.0,2.0,37,,1.0,,,,4.0,6.0,,5.0,13.0,19,1.0,,2.0,,2.0,,,,,,,,1.0,1.0,4.0,,,,1.0,1.0,5.0,5.0,1.0,3.0,11.0,0.6666666666666666,0.6666666666666666,0.8125,,40.90909090909091,0.2,0.125,,0.16666666666666666,,,,,,0.5,0.49705,0.5324,0.375,0.375,8.6,,0.5789473684210527,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,0.16666666666666666,0.375,0.5,1.0,1.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6533,0.15384615384615385,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,1957.0,33,1.0,64,64,11.0,23.0,7.0,128,1.0,3.0,6.0,1.0,2.0,5.0,10.0,6.0,4.0,23.0,78,1.0,1.0,2.0,2.0,8.0,6.0,4.0,3.0,7.0,1.0,3.0,17.0,,,2.0,2.0,2.0,,,2.0,2.0,4.0,,1.0,11.0,0.5,0.59375,0.6176470588235294,0.375,26.38888888888889,,,,0.1875,0.3333333333333333,0.3333333333333333,0.375,0.5,0.5,0.75,0.5056937499999999,0.448075,0.058823529411764705,0.09090909090909091,5.5200000000000005,26.166666666666668,0.171875,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,2.0,,1.0,1.0,2.0,,2.0,,5.0,0.2,0.2,,0.5,,0.625,,0.625,0.06666666666666667,0.125,0.08695652173913043,,,0.14285714285714285,,0.375,0.5,0.5,0.3333333333333333,0.0625,1.0,1.0,,0.5,,0.25,1.0,0.7397,0.043478260869565216,0.21739130434782608,3.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,2129.0,35,-7.0,69,69,7.0,15.0,8.0,138,,1.0,6.0,,,1.0,3.0,8.0,2.0,16.0,84,,,,,,6.0,2.0,,2.0,,,4.0,,1.0,2.0,,,,,3.0,5.0,2.0,,1.0,7.0,0.3333333333333333,0.6363636363636364,0.6666666666666666,0.7272727272727273,15.189873417721518,,0.02631578947368421,,0.09090909090909091,,,0.5454545454545454,,,0.7272727272727273,0.5222545454545454,,0.08333333333333333,0.25,16.866666666666667,24.9375,0.10144927536231885,,,,,,,1.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,0.09090909090909091,0.041666666666666664,,,,0.125,,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,,3.0,,4.0,,,12.0,,3.0,,1.0,,,,,,,1.0,0.5,,0.5,,,0.5,0.5,1.0,,0.5,1.0,2.0,1.0,1.0,2.0,0.058823529411764705,0.2,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612752,P.J. Tucker,P.J. Tucker,200782,NYK,3472.0,58,-22.0,111,111,30.0,38.0,13.0,222,,1.0,1.0,,,,1.0,6.0,,9.0,144,,,,,,1.0,,,,,,,1.0,4.0,8.0,1.0,,1.0,2.0,8.0,1.0,,,,30.0,,0.6428571428571429,0.6428571428571429,0.8571428571428571,6.201550387596899,0.034482758620689655,0.05084745762711865,0.07692307692307693,0.14285714285714285,,,0.14285714285714285,,,0.8571428571428571,0.5707916666666667,,,,11.6,25.899999999999995,0.2702702702702703,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,0.1,0.125,0.1111111111111111,,,0.09090909090909091,0.2222222222222222,,,,,,,,,,,,,,,,,,3.0,,,9.0,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,3.0,5.0,,2.0,,0.06666666666666667,0.2222222222222222,0.7142857142857143,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,2043.0,34,-8.0,64,66,12.0,28.0,8.0,130,3.0,7.0,2.0,,1.0,6.0,15.0,3.0,,15.0,83,2.0,,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,,9.0,1.0,1.0,8.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,12.0,0.4,0.4166666666666667,0.39473684210526316,0.16666666666666666,26.027397260273972,0.05263157894736842,0.02857142857142857,0.2,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.1111111111111111,,0.5,0.5555555555555556,0.5327999999999999,0.48775,0.05263157894736842,0.0625,4.94,25.7,0.1875,3.0,7.0,,1.0,,,,1.0,1.0,2.0,,,3.0,10.0,,3.0,3.0,7.0,,,,3.0,0.8333333333333334,0.8333333333333334,0.5,,0.5,0.75,0.5,0.75,0.17647058823529413,0.5,0.2608695652173913,,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.42857142857142855,0.5,0.6666666666666666,0.05555555555555555,,,,0.5,,,,0.51795,0.13333333333333333,0.2,1.0,1.0,1.0,,1.0,3.0,,1.0,,3.0,,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,,1.0,,,,,,0.05555555555555555,,,,,1.0,,,2.0,,2.0,1.0,,,,0.1,0.5,1.0,1.0,2.0,0.06666666666666667,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641755,1610612752,Kevin McCullar Jr.,Kevin McCullar Jr.,1641755,NYK,476.0,8,-4.0,14,15,,,1.0,29,,1.0,,,,1.0,2.0,,,2.0,20,,,,,,,,1.0,1.0,1.0,,3.0,,,1.0,,,,1.0,1.0,,,,,,0.5,0.5,0.5,,13.333333333333334,,,,0.5,,,,,,0.5,0.5265,,,,5.85,,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,0.2,,,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641817,1610612752,Anton Watson,Anton Watson,1641817,NYK,107.0,2,2.0,4,3,4.0,3.0,,7,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642278,1610612752,Tyler Kolek,Tyler Kolek,1642278,NYK,797.0,13,-10.0,24,23,7.0,3.0,3.0,47,1.0,2.0,3.0,,,1.0,2.0,4.0,2.0,7.0,33,,,1.0,1.0,,3.0,,2.0,2.0,1.0,,6.0,1.0,2.0,2.0,,,,,1.0,3.0,2.0,,1.0,7.0,0.5,0.4166666666666667,0.5,0.6666666666666666,33.333333333333336,0.25,0.13333333333333333,0.25,0.3333333333333333,0.5,0.5,0.5,,,0.6666666666666666,0.5015,0.47565,0.14285714285714285,0.3333333333333333,6.25,25.275,0.2916666666666667,,,,,,,,,,,1.0,,2.0,2.0,,,,,3.0,3.0,,2.0,1.0,1.0,,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,1.0,,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,1.0,0.25,,0.25,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,1.0,,1.0,1.0,0.09090909090909091,0.3333333333333333,0.16666666666666666,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642359,1610612752,Pacôme Dadiet,Pacôme Dadiet,1642359,NYK,350.0,6,-10.0,10,9,3.0,,2.0,19,,,,,,,,1.0,,,17,,,,1.0,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,,,,3.0,,,,1.0,13.333333333333334,,0.2222222222222222,,,,,,,,1.0,0.5739,0.5739,,,,22.3,0.3,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,2.0,,0.2857142857142857,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
