EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PtsUnassisted2s,TwoPtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Charge Fouls,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,3pt And 1 Free Throw Trips,HeaveMakes
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,,,,717.0,12.0,-1.0,26.0,24.0,17.0,4.0,4.0,50.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,32.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.625,0.625,0.25,13.333333333333334,0.5,0.2,0.2857142857142857,0.09090909090909091,0.25,0.5,0.5,0.5,0.5,1.0,0.25,0.25,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.43220000000000003,0.43220000000000003,1.0,11.1,27.7,0.6538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612758,Markelle Fultz,Markelle Fultz,1628365,SAC,,,1.0,600.0,10.0,-1.0,22.0,21.0,13.0,1.0,3.0,43.0,1.0,3.0,1.0,,,,,2.0,4.0,,,4.0,26.0,1.0,3.0,,,2.0,,,,,3.0,4.0,1.0,11.0,,,1.0,,1.0,,,,2.0,13.0,,,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,,20.0,,,0.14285714285714285,,,,0.75,0.3333333333333333,0.3333333333333333,,0.25,,,,,,,,,0.42364999999999997,0.42686666666666667,0.5,12.55,,0.5909090909090909,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630222,1610612758,Mason Jones,Mason Jones,1630222,SAC,,,,470.0,8.0,,17.0,16.0,17.0,3.0,3.0,33.0,,,,,2.0,,2.0,,,,2.0,2.0,18.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,2.0,17.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,15.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,0.488325,0.488325,1.0,,27.95,1.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642384,1610612758,Isaiah Crawford,Isaiah Crawford,1642384,SAC,1.0,1.0,1.0,470.0,8.0,,17.0,16.0,17.0,3.0,3.0,33.0,,,,,,,,1.0,1.0,1.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0,5.0,,3.0,,,,,,,,,,1.0,1.0,,,,5.0,17.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,0.5,15.0,,,,0.125,,,,,,,,,,,,,,1.0,,0.574025,0.574025,1.0,1.8,23.2,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.6145,0.4,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642403,1610612758,Isaac Jones,Isaac Jones,1642403,SAC,,,1.0,717.0,12.0,-1.0,26.0,24.0,17.0,4.0,4.0,50.0,,1.0,,,,,,1.0,2.0,,1.0,5.0,32.0,,1.0,,1.0,3.0,2.0,,,,,,,,,1.0,2.0,1.0,3.0,1.0,1.0,,3.0,17.0,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.5,0.375,0.3333333333333333,20.0,0.25,,0.2857142857142857,0.09090909090909091,,0.25,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.62685,0.518325,0.6,2.65,22.9,0.6538461538461539,,,,,,1.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,,,,3.0,3.0,2.0,4.0,1.0,,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.75,0.16666666666666666,0.2,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,1.0,1.0,,,0.5,,,0.6,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631222,1610612758,Jake LaRavia,Jake LaRavia,1631222,SAC,,,,247.0,4.0,-1.0,9.0,8.0,,1.0,1.0,17.0,,1.0,,,1.0,,,,1.0,1.0,2.0,3.0,14.0,,,,,,,3.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.5,,0.5,,,0.5,,0.5,,0.6666666666666666,30.0,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,0.6666666666666666,,0.5324166666666666,,,8.1,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612758,Doug McDermott,Doug McDermott,203926,SAC,,,,247.0,4.0,-1.0,9.0,8.0,,1.0,1.0,17.0,,,,2.0,3.0,,,,,2.0,3.0,6.0,14.0,,,,,,,6.0,3.0,2.0,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,,1.0,30.0,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.6666666666666666,0.4912,,,,26.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642269,1610612758,Devin Carter,Devin Carter,1642269,SAC,,,,117.0,2.0,,4.0,3.0,4.0,3.0,1.0,7.0,,,,,,,,,,,,1.0,6.0,,,,,1.0,,,,,1.0,2.0,,5.0,1.0,,,1.0,1.0,,,,1.0,4.0,,,,,,,,,,,0.5,0.5,,20.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,9.0,21.0,38.0,80965.0,1349.0,-70.0,2729.0,2739.0,697.0,786.0,347.0,5468.0,13.0,37.0,10.0,53.0,163.0,7.0,32.0,76.0,136.0,81.0,238.0,451.0,3208.0,16.0,30.0,15.0,50.0,87.0,120.0,243.0,163.0,53.0,36.0,82.0,8.0,200.0,37.0,99.0,236.0,80.0,316.0,56.0,86.0,1.0,87.0,695.0,0.7894736842105263,0.9375,1.0,0.3403361344537815,0.3,0.3403361344537815,0.5588235294117647,0.5333333333333333,0.5280748663101604,0.48125,0.5486618004866181,0.4943181818181818,0.6363636363636364,14.358810361368723,0.17217391304347826,0.05572289156626506,0.1718494271685761,0.05895691609977324,0.0531496062992126,0.19195046439628483,0.09893048128342247,0.35135135135135137,0.37142857142857144,0.7692307692307693,0.026737967914438502,0.4358288770053476,0.32515337423312884,0.3271604938271605,1.0,0.4,0.21875,0.8743315508021391,0.32515337423312884,0.5543263368983956,0.541178125,0.19290465631929046,4.189705882352942,25.323529411764703,0.25540491022352513,6.0,32.0,46.0,28.0,26.0,111.0,41.0,24.0,17.0,17.0,10.0,0.4473684210526316,0.17156105100463678,0.15294117647058825,0.6,0.6,56.0,10.0,79.0,80.0,37.0,22.0,13.0,23.0,0.09135802469135802,0.2215568862275449,57.0,89.0,16.0,30.0,11.0,20.0,28.0,75.0,8.0,18.0,20.0,43.0,82.0,24.0,41.0,3.0,0.46511627906976744,0.5245901639344263,0.5694444444444444,0.0622154779969651,0.05345911949685535,0.23796791443850268,0.6404494382022472,0.7037037037037037,0.20053475935828877,0.37333333333333335,0.3783783783783784,1.0,0.4918032786885246,0.5333333333333333,0.25,0.55,0.225,0.4444444444444444,0.5418461538461538,0.18181818181818182,18.0,7.0,6.0,6.0,0.17819706498951782,0.7894736842105263,0.3125,15.0,False,5.0,10.0,3.0,8.0,8.0,18.0,10.0,2.0,5.0,2.0,26.0,8.0,4.0,2.0,1.0,4.0,6.0,5.0,9.0,10.0,2.0,6.0,1.0,9.0,1.0,13.0,5.0,5.0,0.4444444444444444,0.008403361344537815,0.07352941176470588,0.0898876404494382,0.05405405405405406,0.013333333333333334,0.006134969325153374,0.3561643835616438,0.03333333333333333,0.08333333333333333,0.057803468208092484,0.0641025641025641,0.14193548387096774,0.15463917525773196,0.04040404040404041,0.5652173913043478,0.8333333333333334,0.16393442622950818,0.5,1.0,0.13114754098360656,0.375,1.0,,,,,,,,,,,,,,,
