EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedCorner3,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffAtRimReboundPct,Transition Take Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,Transition Take Fouls,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,on,OffensiveGoaltends
1627736,1610612765,Malik Beasley,Malik Beasley,1627736,DET,56407.0,940,21.0,1959,1953,459,498,226.0,3912,24.0,35.0,2.0,5.0,4.0,7.0,22.0,58.0,13.0,22.0,33.0,69.0,3.0,7.0,8.0,14.0,82.0,220.0,5.0,20.0,21.0,46.0,59.0,115.0,115.0,289.0,32.0,495.0,2291,6.0,13.0,8.0,27.0,3.0,39.0,10.0,23.0,29.0,60.0,17.0,124.0,78.0,40.0,336.0,9.0,4.0,1.0,219.0,82.0,3.0,5.0,35.0,17.0,52.0,12.0,5.0,20.0,15.0,121.0,11.0,8.0,26.0,32.0,2.0,60.0,19.0,79.0,9.0,33.0,25.0,8.0,20.0,6.0,13.0,11.0,7.0,1.0,31.0,3.0,5.0,31.0,64.0,2.0,2.0,39.0,3.0,46.0,6.0,6.0,15.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,119.0,448,8.0,1.0,0.6610169491525424,0.6842105263157895,0.9739130434782609,0.39792387543252594,0.2962962962962963,0.48333333333333334,0.3993055555555556,0.5130434782608696,0.46153846153846156,0.43478260869565216,0.573019801980198,0.45,0.6445783132530121,0.5833333333333334,0.47560975609756095,0.6542553191489362,0.7153465346534653,0.01730103806228374,0.02608695652173913,0.05714285714285714,0.017241379310344827,0.014492753623188406,0.01818181818181818,20.315315315315317,0.6451612903225806,0.03389830508474576,0.0735632183908046,0.017699115044247787,0.059770114942528735,0.026378896882494004,0.06666666666666667,0.02186421173762946,0.025423728813559324,0.037037037037037035,0.025,0.030927835051546393,0.08888888888888889,0.058333333333333334,0.1,0.04472843450479233,0.09836065573770492,0.0410958904109589,0.6666666666666666,0.08663366336633663,0.6857142857142857,0.7272727272727273,0.7083333333333334,0.14356435643564355,0.3793103448275862,0.38596491228070173,0.6363636363636364,0.054455445544554455,0.5909090909090909,0.5909090909090909,0.6153846153846154,0.1707920792079208,0.4782608695652174,0.4852941176470588,1.0,0.5445544554455446,0.37272727272727274,0.37962962962962965,0.9634146341463414,0.125,0.4,0.175,0.42857142857142855,1.0,0.5,0.25,1.0,0.08433734939759036,0.5714285714285714,0.1686746987951807,0.5714285714285714,0.5542168674698795,0.45652173913043476,0.801980198019802,0.3744292237442922,0.5316164588528679,0.5018758064516129,0.5077713414634147,0.04096385542168675,0.12096774193548387,0.006872852233676976,0.07878787878787878,0.2505050505050505,8.357391304347827,25.519097222222225,0.2343032159264931,,,,,,,,,,,,,,,,,,,,,True,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,490.0,8,-1.0,21,17,4,4,5.0,38,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,4,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,7.692307692307692,,,,,0.14285714285714285,,0.1111111111111111,,,,,,,,,0.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6099,,,,,,,,,23.1,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,True,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,92807.0,1547,99.0,3204,3209,591,656,371.0,6413,128.0,223.0,8.0,19.0,29.0,49.0,163.0,335.0,39.0,78.0,5.0,13.0,,,,4.0,87.0,230.0,9.0,21.0,20.0,43.0,330.0,636.0,92.0,243.0,192.0,1128.0,3727,20.0,44.0,9.0,21.0,6.0,73.0,55.0,120.0,20.0,47.0,58.0,228.0,152.0,508.0,156.0,120.0,12.0,1.0,229.0,87.0,58.0,2.0,288.0,132.0,420.0,99.0,33.0,200.0,79.0,972.0,11.0,17.0,110.0,103.0,11.0,224.0,30.0,254.0,8.0,46.0,23.0,23.0,154.0,24.0,99.0,52.0,55.0,4.0,206.0,10.0,38.0,52.0,120.0,4.0,9.0,173.0,2.0,228.0,23.0,14.0,97.0,2.0,20.0,37.0,1.0,,25.0,38.0,18.0,225.0,579,8.0,15.0,0.23030303030303031,0.2345679012345679,0.5652173913043478,0.3786008230452675,0.42857142857142855,0.425531914893617,0.38016528925619836,0.5188679245283019,0.45454545454545453,0.4583333333333333,0.5324232081911263,0.5153846153846153,0.5089820359281437,0.5733333333333334,0.5373134328358209,0.5824742268041238,0.2764505119453925,0.00823045267489712,0.09119496855345911,0.11659192825112108,0.0955223880597015,,0.008695652173913044,32.300520976144774,0.7475728155339806,0.13253012048192772,0.15191740412979352,0.021739130434782608,0.14285714285714285,0.01824212271973466,0.14709944751381215,0.020216606498194945,0.02763819095477387,,0.015384615384615385,0.02702702702702703,0.14912280701754385,0.1529745042492918,0.15463917525773196,0.152753108348135,0.11594202898550725,0.020512820512820513,0.47368421052631576,0.25369738339021614,0.5739910313901345,0.649746192893401,0.28125,0.38111490329920367,0.48656716417910445,0.5379537953795379,0.147239263803681,0.08873720136518772,0.5,0.5,0.41025641025641024,0.01478953356086462,0.38461538461538464,0.38461538461538464,1.0,0.2616609783845279,0.3782608695652174,0.3815789473684211,0.5402298850574713,0.2923076923076923,0.42105263157894735,,,,0.3230769230769231,0.42857142857142855,0.6666666666666666,0.2934131736526946,0.5918367346938775,0.023952095808383235,,0.25748502994011974,0.46511627906976744,0.5301478953356087,0.3799126637554585,0.5103169703872439,0.5214228260869566,0.505703313253012,0.10366492146596859,0.13661971830985917,0.00816326530612245,0.06471631205673758,0.20212765957446807,6.961320754716979,26.329218106995892,0.18445692883895132,9.0,2.0,9.0,1.0,2.0,2.0,2.0,1.0,12.0,1.0,0.024390243902439025,0.02054794520547945,,,,,,,,,True,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,122129.0,2035,36.0,4196,4207,820,903,507.0,8403,315.0,429.0,108.0,168.0,63.0,87.0,62.0,116.0,1.0,1.0,,,,,,,,,,,,,378.0,546.0,,,162.0,918.0,4912,114.0,183.0,,,42.0,270.0,72.0,105.0,,,57.0,201.0,472.0,284.0,,,190.0,,,,55.0,,146.0,62.0,208.0,45.0,17.0,88.0,32.0,478.0,81.0,187.0,288.0,186.0,56.0,530.0,277.0,807.0,22.0,54.0,31.0,23.0,74.0,18.0,53.0,62.0,21.0,1.0,136.0,14.0,26.0,148.0,251.0,34.0,26.0,202.0,2.0,242.0,28.0,,119.0,,15.0,86.0,3.0,3.0,53.0,89.0,59.0,199.0,802,19.0,13.0,0.6243386243386243,0.833922261484099,,,,,,0.6923076923076923,0.6229508196721312,0.6857142857142857,0.6923076923076923,0.6229508196721312,0.6857142857142857,0.7039877300613497,0.6428571428571429,0.7178571428571429,,,0.10073260073260074,0.08391608391608392,0.16379310344827586,,,16.42350979574823,0.5441176470588235,0.5185185185185185,0.20575221238938052,0.17758784425451093,0.2868525896414343,0.09782608695652174,0.24842767295597484,0.14247740563530037,0.15428571428571428,0.19117647058823528,0.09105431309904154,0.1188118811881188,0.1716171617161716,0.22033898305084745,0.23255813953488372,0.2884097035040431,0.2824427480916031,0.19469026548672566,0.6629213483146067,0.7857142857142857,0.7342657342657343,0.8015267175572519,0.6,0.21245421245421245,0.5344827586206896,0.6391752577319587,0.7419354838709677,0.0018315018315018315,1.0,1.0,1.0,,,,,,,,,0.9180327868852459,0.6428571428571429,,,,,,,0.8285714285714286,0.7241379310344828,,,,,0.7857142857142857,,0.6052540037243948,0.5887409722222221,0.6191233009708736,0.18681318681318682,0.18681318681318682,,0.29411764705882354,0.21895424836601307,2.5168498168498172,,0.1954242135367016,26.0,9.0,9.0,,4.0,,22.0,,31.0,7.0,0.07894736842105263,0.20408163265306123,1.0,2.0,6.0,1.0,0.09259259259259259,,,,True,
1631323,1610612765,Simone Fontecchio,Simone Fontecchio,1631323,DET,14604.0,243,-16.0,502,504,73,113,56.0,1006,9.0,14.0,3.0,5.0,1.0,2.0,3.0,11.0,,1.0,4.0,17.0,1.0,2.0,,2.0,6.0,24.0,,1.0,,2.0,12.0,26.0,10.0,41.0,5.0,59.0,580,3.0,6.0,1.0,3.0,1.0,10.0,2.0,3.0,,4.0,2.0,6.0,20.0,4.0,30.0,,2.0,,24.0,6.0,1.0,,3.0,7.0,10.0,4.0,3.0,2.0,1.0,27.0,5.0,1.0,6.0,20.0,1.0,27.0,8.0,35.0,,5.0,4.0,1.0,8.0,1.0,3.0,2.0,5.0,,10.0,1.0,,8.0,12.0,1.0,,9.0,3.0,5.0,1.0,,2.0,,1.0,3.0,1.0,,2.0,4.0,3.0,6.0,71,,1.0,0.8333333333333334,0.9090909090909091,1.0,0.24390243902439024,0.3333333333333333,,0.24390243902439024,0.46153846153846156,0.5,0.6666666666666666,0.40298507462686567,0.5,0.2857142857142857,0.427536231884058,0.5555555555555556,0.375,0.6119402985074627,,0.038461538461538464,,0.09090909090909091,,,13.787085514834205,0.8,0.05555555555555555,0.17391304347826086,0.009009009009009009,0.0594059405940594,0.043478260869565216,0.12037037037037036,0.02654867256637168,,,0.036585365853658534,0.06060606060606061,0.11428571428571428,0.19047619047619047,0.23529411764705882,0.0410958904109589,0.10714285714285714,,0.75,0.208955223880597,0.6428571428571429,0.6428571428571429,0.7777777777777778,0.16417910447761194,0.2727272727272727,0.3,1.0,0.014925373134328358,,,,0.2537313432835821,0.23529411764705882,0.23529411764705882,1.0,0.3582089552238806,0.25,0.25,1.0,0.5555555555555556,0.6,0.2222222222222222,0.5,1.0,0.1111111111111111,,,0.2857142857142857,0.5,0.2857142857142857,,0.2857142857142857,,0.8208955223880597,0.25,0.5607962686567162,0.5185000000000001,0.5647571428571428,0.029411764705882353,0.07407407407407407,,0.1694915254237288,0.1016949152542373,4.023076923076923,25.099999999999998,0.1454183266932271,,2.0,1.0,,,,,1.0,1.0,1.0,0.1111111111111111,0.024390243902439025,,,,,0.6666666666666666,,,,True,
1631093,1610612765,Jaden Ivey,Jaden Ivey,1631093,DET,29507.0,492,-64.0,992,993,129,162,123.0,1985,44.0,72.0,7.0,11.0,8.0,9.0,16.0,41.0,4.0,13.0,5.0,15.0,,1.0,,2.0,27.0,61.0,5.0,9.0,2.0,8.0,64.0,126.0,32.0,76.0,48.0,272.0,1193,8.0,13.0,5.0,10.0,3.0,34.0,9.0,12.0,2.0,10.0,15.0,39.0,68.0,60.0,75.0,21.0,6.0,,61.0,27.0,10.0,2.0,31.0,33.0,64.0,21.0,12.0,23.0,6.0,161.0,10.0,8.0,29.0,19.0,,48.0,18.0,66.0,5.0,14.0,10.0,4.0,27.0,6.0,15.0,17.0,12.0,2.0,44.0,3.0,4.0,11.0,34.0,1.0,3.0,54.0,5.0,65.0,7.0,,32.0,,4.0,4.0,,,,4.0,2.0,39.0,129,3.0,4.0,0.53125,0.5573770491803278,0.78125,0.42105263157894735,0.5,0.2,0.42105263157894735,0.5079365079365079,0.6153846153846154,0.75,0.5544554455445545,0.6739130434782609,0.5454545454545454,0.5887445887445888,0.7083333333333334,0.6290322580645161,0.37623762376237624,0.02631578947368421,0.07936507936507936,0.06944444444444445,0.12195121951219512,,0.03278688524590164,24.229074889867842,0.6136363636363636,,0.0871559633027523,0.03319502074688797,0.1141732283464567,0.04784688995215311,0.1016949152542373,0.04,0.05511811023622047,,0.056338028169014086,0.029850746268656716,0.06756756756756757,0.07407407407407407,0.16666666666666666,0.09782608695652174,0.15714285714285714,0.053763440860215055,0.5,0.3564356435643564,0.6111111111111112,0.6567164179104478,0.5909090909090909,0.20297029702970298,0.3902439024390244,0.4444444444444444,0.4375,0.06435643564356436,0.3076923076923077,0.3076923076923077,0.25,0.07425742574257425,0.3333333333333333,0.3333333333333333,1.0,0.30198019801980197,0.4426229508196721,0.4576271186440678,0.7407407407407407,0.4782608695652174,0.6363636363636364,0.043478260869565216,,,0.391304347826087,0.5555555555555556,0.8,0.4090909090909091,0.8888888888888888,0.09090909090909091,,0.36363636363636365,0.25,0.7326732673267327,0.4426229508196721,0.5456410891089107,0.590234375,0.5562636363636364,0.14096916299559473,0.2119205298013245,,0.125,0.14338235294117646,5.724603174603173,25.777631578947375,0.13004032258064516,2.0,,3.0,3.0,,,2.0,,4.0,,,0.012048192771084338,,,1.0,,0.2857142857142857,,,,True,
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,17676.0,295,-77.0,596,606,118,106,75.0,1202,26.0,37.0,1.0,5.0,7.0,10.0,15.0,24.0,,,2.0,17.0,,,1.0,2.0,4.0,12.0,,2.0,,1.0,41.0,61.0,6.0,29.0,24.0,124.0,755,1.0,6.0,,2.0,,2.0,16.0,19.0,1.0,3.0,6.0,41.0,48.0,34.0,18.0,,2.0,,12.0,4.0,4.0,,8.0,9.0,17.0,5.0,4.0,8.0,,43.0,3.0,5.0,14.0,13.0,4.0,31.0,9.0,40.0,,13.0,7.0,6.0,5.0,1.0,3.0,5.0,2.0,,10.0,,3.0,17.0,35.0,1.0,,33.0,6.0,32.0,4.0,,17.0,,1.0,5.0,,,1.0,5.0,1.0,40.0,114,3.0,,0.5853658536585366,0.6,1.0,0.20689655172413793,,0.3333333333333333,0.20689655172413793,0.6721311475409836,0.16666666666666666,0.8421052631578947,0.5555555555555556,0.125,0.7954545454545454,0.5961538461538461,0.125,0.82,0.32222222222222224,,0.06557377049180328,0.08108108108108109,0.041666666666666664,,,16.569767441860467,0.5,0.18181818181818182,0.10483870967741936,0.034722222222222224,0.10144927536231885,0.022388059701492536,0.10305343511450382,0.02877697841726619,0.02702702702702703,,0.03,,0.13636363636363635,0.05172413793103448,0.18181818181818182,0.08333333333333333,0.14285714285714285,,0.2,0.4111111111111111,0.7027027027027027,0.7647058823529411,0.7307692307692307,0.26666666666666666,0.625,0.6521739130434783,0.3333333333333333,,,,,0.18888888888888888,0.11764705882352941,0.11764705882352941,1.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.625,0.2,,,,0.25,,,0.45454545454545453,0.7,0.09090909090909091,0.5,0.045454545454545456,,0.7333333333333333,0.3333333333333333,0.5704922222222222,0.49307857142857137,0.5608727272727272,0.1650485436893204,0.22972972972972974,,0.016129032258064516,0.33064516129032256,3.9918032786885242,24.48965517241379,0.19798657718120805,,1.0,2.0,,1.0,,3.0,,3.0,,0.05,0.057692307692307696,,1.0,,,,2.0,,,True,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,91786.0,1530,54.0,3148,3155,612,673,374.0,6303,79.0,106.0,11.0,17.0,10.0,13.0,95.0,200.0,13.0,46.0,36.0,86.0,3.0,9.0,4.0,20.0,28.0,103.0,3.0,12.0,5.0,10.0,187.0,352.0,64.0,189.0,88.0,654.0,3674,20.0,36.0,6.0,21.0,6.0,64.0,38.0,57.0,9.0,30.0,20.0,123.0,216.0,158.0,183.0,9.0,14.0,,103.0,28.0,31.0,,52.0,52.0,104.0,38.0,14.0,32.0,16.0,260.0,17.0,15.0,102.0,94.0,9.0,205.0,33.0,238.0,6.0,47.0,34.0,13.0,37.0,3.0,17.0,24.0,20.0,3.0,61.0,6.0,11.0,62.0,88.0,1.0,5.0,74.0,3.0,99.0,12.0,1.0,51.0,,4.0,32.0,3.0,2.0,11.0,35.0,21.0,121.0,594,5.0,3.0,0.5775401069518716,0.6,0.953125,0.3386243386243386,0.2857142857142857,0.3,0.3386243386243386,0.53125,0.5555555555555556,0.6666666666666666,0.5231053604436229,0.5087719298245614,0.5919540229885057,0.5590753424657534,0.5333333333333333,0.6288659793814433,0.34935304990757854,,0.08806818181818182,0.11320754716981132,0.095,,,17.95157250208739,0.6065573770491803,0.12,0.14242424242424243,0.01858736059479554,0.13315926892950392,0.028764805414551606,0.13744740532959326,0.022889842632331903,0.017114914425427872,0.02912621359223301,0.025056947608200455,0.039473684210526314,0.10407239819004525,0.15835777126099707,0.17346938775510204,0.11558669001751314,0.18461538461538463,0.023346303501945526,0.6,0.19593345656192238,0.7452830188679245,0.8404255319148937,0.7468354430379747,0.36968576709796674,0.475,0.5248618784530387,0.45263157894736844,0.08502772643253234,0.2826086956521739,0.2826086956521739,0.46153846153846156,0.1589648798521257,0.4186046511627907,0.4186046511627907,0.9444444444444444,0.19038817005545286,0.27184466019417475,0.27184466019417475,0.9642857142857143,0.2982456140350877,0.6470588235294118,0.15789473684210525,0.3333333333333333,1.0,0.21052631578947367,0.25,1.0,0.14942528735632185,0.7692307692307693,0.22988505747126436,0.2,0.11494252873563218,0.5,0.5452865064695009,0.27184466019417475,0.5233750000000001,0.5086984848484849,0.5031005952380954,0.08793103448275862,0.13043478260869565,,0.09785932721712538,0.18807339449541285,7.554545454545454,24.61604278074866,0.19440914866581957,4.0,1.0,6.0,2.0,2.0,,3.0,1.0,21.0,,0.012987012987012988,0.01694915254237288,1.0,,,,0.36363636363636365,,,,True,
203501,1610612765,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DET,91874.0,1531,46.0,3147,3153,531,637,382.0,6300,33.0,49.0,4.0,8.0,3.0,6.0,25.0,60.0,15.0,48.0,34.0,82.0,4.0,8.0,3.0,10.0,94.0,252.0,13.0,23.0,13.0,40.0,73.0,157.0,128.0,334.0,82.0,612.0,3702,9.0,20.0,17.0,31.0,3.0,72.0,7.0,21.0,16.0,50.0,19.0,81.0,130.0,16.0,354.0,30.0,2.0,,252.0,94.0,9.0,2.0,55.0,29.0,84.0,16.0,13.0,42.0,11.0,197.0,6.0,7.0,56.0,41.0,3.0,100.0,15.0,115.0,2.0,27.0,19.0,8.0,22.0,3.0,16.0,10.0,6.0,1.0,32.0,2.0,7.0,33.0,68.0,1.0,3.0,103.0,16.0,97.0,10.0,6.0,29.0,10.0,8.0,4.0,1.0,1.0,4.0,5.0,2.0,79.0,525,8.0,6.0,0.8904109589041096,0.9027777777777778,0.921875,0.38323353293413176,0.5483870967741935,0.32,0.38323353293413176,0.46496815286624205,0.45,0.3333333333333333,0.539714867617108,0.6764705882352942,0.43661971830985913,0.5780952380952381,0.6923076923076923,0.49382716049382713,0.6802443991853361,0.005988023952095809,0.05732484076433121,0.08163265306122448,0.06666666666666667,0.012195121951219513,0.003968253968253968,15.440155512357679,0.6875,0.04225352112676056,0.06110283159463487,0.00878293601003764,0.07263294422827497,0.009724473257698542,0.06726768377253814,0.009193776520509194,0.005154639175257732,,0.010526315789473684,0.007042253521126761,0.0625,0.05157593123209169,0.09183673469387756,0.07612456747404844,0.06217616580310881,0.007220216606498195,0.4,0.09979633401221996,0.673469387755102,0.7333333333333333,0.9393939393939394,0.12219959266802444,0.4166666666666667,0.44642857142857145,0.88,0.09775967413441955,0.3125,0.3191489361702128,0.8,0.1670061099796334,0.4146341463414634,0.41975308641975306,0.9411764705882353,0.5132382892057027,0.373015873015873,0.3745019920318725,0.9148936170212766,0.1568627450980392,0.5,0.1568627450980392,0.5,0.75,0.45098039215686275,0.5652173913043478,0.8461538461538461,0.08450704225352113,0.5,0.14084507042253522,0.3,0.5633802816901409,0.325,0.780040733197556,0.373015873015873,0.54178326446281,0.5486838235294117,0.521780985915493,0.07543520309477757,0.16477272727272727,0.02932551319648094,0.11764705882352941,0.1323529411764706,9.277707006369425,25.53053892215568,0.16873212583412775,2.0,2.0,1.0,1.0,,12.0,3.0,,,,0.02702702702702703,0.016556291390728478,1.0,,,,1.0,,3.0,0.020833333333333332,True,
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,190.0,3,-1.0,5,7,3,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,True,
