EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,Transition Take Fouls,FTOffRebounds,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Transition Take Fouls Drawn,on
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,117485.0,1958,352,4008,4006,747,672.0,411.0,8014,158.0,241.0,7.0,10.0,42.0,58.0,94.0,214.0,26.0,62.0,26.0,66.0,3.0,11.0,5.0,12.0,153.0,362.0,17.0,33.0,39.0,69.0,278.0,517.0,179.0,428.0,213.0,1306,4371,16.0,30.0,20.0,44.0,14.0,106.0,71.0,110.0,44.0,81.0,61.0,335.0,334.0,222.0,426.0,111.0,8.0,3.0,359.0,153.0,49.0,3.0,82.0,43.0,125.0,16.0,27.0,55.0,25.0,2.0,293.0,6.0,15.0,97.0,68.0,4.0,169.0,21.0,190,10.0,73.0,45.0,28.0,66.0,8.0,34.0,42.0,10.0,32.0,7.0,4.0,108.0,9.0,19.0,62.0,114.0,4.0,1.0,6.0,5.0,208.0,3.0,8.0,265.0,12.0,4.0,3.0,96.0,16.0,21.0,6.0,3.0,1.0,3.0,1.0,4.0,9.0,6.0,1.0,327.0,734,8.0,13.0,0.6007194244604317,0.6094890510948905,0.7932960893854749,0.4182242990654206,0.45454545454545453,0.5432098765432098,0.4211764705882353,0.5377176015473888,0.5333333333333333,0.6454545454545455,0.5783068783068783,0.6216216216216216,0.7172774869109948,0.6134651600753296,0.6463414634146342,0.7411504424778761,0.45291005291005293,0.007009345794392523,0.09477756286266925,0.11618257261410789,0.09345794392523364,0.016129032258064516,0.015151515151515152,0.0055248618784530384,25.972870802757395,0.6111111111111112,0.043010752688172046,0.07447973713033954,0.015432098765432098,0.10167714884696016,0.007692307692307693,0.08837707552222818,0.011986301369863013,0.020958083832335328,0.013409961685823755,0.008620689655172414,0.005084745762711864,0.015789473684210527,0.06859205776173286,0.06611570247933884,0.1118421052631579,0.11126373626373626,0.07079646017699115,0.023529411764705882,0.6666666666666666,0.25502645502645505,0.6556016597510373,0.7417840375586855,0.5316455696202531,0.22645502645502646,0.4392523364485981,0.4845360824742268,0.6595744680851063,0.0656084656084656,0.41935483870967744,0.4262295081967213,0.8076923076923077,0.06984126984126984,0.3939393939393939,0.4,0.8076923076923077,0.38306878306878306,0.42265193370165743,0.425,0.7908496732026143,0.13513513513513514,0.7,0.2857142857142857,0.14864864864864866,0.2727272727272727,0.3333333333333333,0.44594594594594594,0.5151515151515151,0.9411764705882353,0.3036649214659686,0.7241379310344828,0.06282722513089005,0.4166666666666667,0.3612565445026178,0.5652173913043478,0.707936507936508,0.42618384401114207,0.5324765674814029,0.5250193877551022,0.518585294117647,0.10758885686839577,0.15973377703826955,0.03636363636363636,0.08116385911179173,0.2565084226646248,6.402514506769829,26.09672897196262,0.18637724550898205,,,,,,,,,,True
1627732,1610612746,Ben Simmons,Ben Simmons,1627732,LAC,4719.0,79,14,162,155,22,30.0,14.0,317,1.0,3.0,,2.0,,,4.0,7.0,,,,,,,,,,,,,,,5.0,10.0,,,2.0,12,156,1.0,3.0,,,,2.0,1.0,1.0,,,,2.0,6.0,4.0,,,,,,,,,9.0,5.0,14.0,4.0,1.0,5.0,4.0,,33.0,2.0,2.0,11.0,4.0,1.0,16.0,4.0,20,,3.0,,3.0,1.0,1.0,1.0,2.0,,,,,3.0,1.0,1.0,2.0,8.0,,,,1.0,6.0,,2.0,2.0,,,,1.0,,,3.0,,,,,3.0,3.0,2.0,,2.0,22,,,0.6,0.6,,,,,,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5454545454545454,0.3333333333333333,1.0,,,,,,,,,7.909604519774011,0.3333333333333333,0.5,0.13333333333333333,0.047619047619047616,0.2558139534883721,0.0625,0.2054794520547945,0.05405405405405406,0.09090909090909091,0.04,,0.09090909090909091,,,0.2,,0.1935483870967742,0.4166666666666667,,0.6666666666666666,0.3,0.3333333333333333,0.3333333333333333,,0.7,0.5714285714285714,0.5714285714285714,0.75,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,0.3,,0.45095,0.5133,0.4127,0.09090909090909091,0.09090909090909091,,0.16666666666666666,0.16666666666666666,5.76,,0.13580246913580246,1.0,,,,,,,,,True
1627739,1610612746,Kris Dunn,Kris Dunn,1627739,LAC,58969.0,983,178,2014,2011,314,253.0,190.0,4025,29.0,43.0,2.0,3.0,6.0,8.0,32.0,63.0,1.0,4.0,29.0,74.0,1.0,2.0,3.0,12.0,22.0,65.0,2.0,2.0,4.0,7.0,62.0,110.0,51.0,139.0,5.0,282,2181,2.0,4.0,3.0,4.0,,13.0,7.0,16.0,7.0,19.0,2.0,37.0,70.0,54.0,147.0,6.0,2.0,1.0,64.0,22.0,3.0,,70.0,59.0,129.0,39.0,20.0,47.0,21.0,2.0,317.0,19.0,9.0,52.0,45.0,1.0,98.0,28.0,126,,68.0,49.0,19.0,26.0,5.0,20.0,15.0,2.0,6.0,3.0,,41.0,,13.0,59.0,114.0,,,4.0,4.0,22.0,7.0,3.0,10.0,2.0,,,4.0,,2.0,13.0,,5.0,,,8.0,13.0,7.0,,36.0,308,6.0,,0.5645161290322581,0.5737704918032787,0.9607843137254902,0.3669064748201439,0.75,0.3684210526315789,0.3695652173913043,0.5636363636363636,0.5,0.4375,0.5562248995983936,0.8125,0.5,0.5573122529644269,0.8125,0.5,0.5582329317269076,,0.02727272727272727,0.023255813953488372,0.031746031746031744,,,,13.136729222520108,0.6341463414634146,0.025,0.09656652360515021,0.019650655021834062,0.11206896551724138,0.04491725768321513,0.1043010752688172,0.03178206583427923,0.012578616352201259,0.01646090534979424,0.05357142857142857,0.05211726384364821,0.02586206896551724,0.08661417322834646,0.10980392156862745,0.07142857142857142,0.10674157303370786,0.12962962962962962,,0.5384615384615384,0.17269076305220885,0.6744186046511628,0.6904761904761905,0.5517241379310345,0.25301204819277107,0.5079365079365079,0.5245901639344263,0.5625,0.01606425702811245,0.25,0.25,1.0,0.2971887550200803,0.3918918918918919,0.3918918918918919,0.9655172413793104,0.26104417670682734,0.3384615384615385,0.3384615384615385,0.9545454545454546,0.375,0.6666666666666666,0.5,0.25,0.5,,0.25,1.0,1.0,0.22857142857142856,0.75,0.34285714285714286,0.25,0.2,0.5714285714285714,0.7309236947791165,0.34375,0.5493879032258063,0.6720833333333333,0.55138,0.01593625498007968,0.03571428571428571,,0.04609929078014184,0.13120567375886524,5.847272727272727,24.984172661870502,0.15590863952333664,,1.0,,,,,,,,True
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,96929.0,1615,328,3305,3303,586,491.0,341.0,6608,224.0,317.0,71.0,126.0,41.0,56.0,125.0,243.0,3.0,7.0,,,,,,,,,,,,,352.0,567.0,,,104.0,808,3595,80.0,146.0,,,22.0,182.0,52.0,81.0,,,24.0,128.0,494.0,210.0,,,122.0,,,,35.0,,86.0,48.0,134.0,43.0,5.0,37.0,31.0,18.0,316.0,54.0,141.0,215.0,203.0,22.0,440.0,196.0,636,23.0,44.0,27.0,17.0,47.0,3.0,21.0,24.0,2.0,26.0,,3.0,71.0,16.0,6.0,74.0,105.0,2.0,,4.0,10.0,153.0,22.0,2.0,154.0,26.0,,,82.0,,8.0,55.0,2.0,28.0,1.0,,27.0,57.0,36.0,,127.0,580,1.0,7.0,0.7017045454545454,0.8487972508591065,,,,,,0.6208112874779541,0.547945205479452,0.6419753086419753,0.6208112874779541,0.547945205479452,0.6419753086419753,0.6402535657686212,0.5723270440251572,0.6530612244897959,,,0.06172839506172839,0.07255520504731862,0.04938271604938271,,,,18.921832884097036,0.6619718309859155,0.29333333333333333,0.2746955345060893,0.17279411764705882,0.27599486521181,0.08681672025723473,0.2753623188405797,0.1356050069541029,0.19047619047619047,0.175054704595186,0.10465116279069768,0.0859538784067086,0.0896551724137931,0.22535211267605634,0.2969543147208122,0.2878787878787879,0.2808219178082192,0.26153846153846155,0.12777777777777777,0.631578947368421,0.5590828924162258,0.7066246056782335,0.7619047619047619,0.6607142857142857,0.42857142857142855,0.51440329218107,0.5411255411255411,0.768,0.012345679012345678,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,0.863013698630137,0.5634920634920635,0.1267605633802817,,,,,,,0.691358024691358,0.7321428571428571,,,,,0.5590828924162258,,0.5449148148148151,0.5841965811965812,0.5852160493827161,0.13162118780096307,0.13162118780096307,,0.22524752475247525,0.15841584158415842,4.139682539682538,,0.1773071104387292,,,1.0,1.0,1.0,2.0,3.0,0.014285714285714285,,True
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,8691.0,145,54,295,287,41,49.0,23.0,582,2.0,4.0,,,1.0,1.0,6.0,14.0,2.0,3.0,3.0,4.0,,,2.0,2.0,5.0,15.0,,1.0,,1.0,10.0,21.0,8.0,19.0,3.0,47,292,1.0,2.0,,1.0,,2.0,2.0,3.0,2.0,3.0,,10.0,10.0,10.0,15.0,9.0,,,15.0,5.0,2.0,,9.0,9.0,18.0,4.0,5.0,4.0,4.0,1.0,45.0,,,9.0,7.0,,16.0,,16,,5.0,3.0,2.0,2.0,,2.0,2.0,,,,,4.0,,2.0,5.0,11.0,,,,2.0,6.0,,1.0,4.0,,,,2.0,,,1.0,,1.0,,,,1.0,1.0,,10.0,40,,,0.5,0.5,0.625,0.42105263157894735,,0.6666666666666666,0.42105263157894735,0.47619047619047616,0.5,0.6666666666666666,0.55,0.3333333333333333,0.8333333333333334,0.5595238095238095,0.3333333333333333,0.8333333333333334,0.475,,0.09523809523809523,0.5,,,,,14.153846153846153,0.5,,0.11864406779661017,,0.11538461538461539,,0.11678832116788321,,,,,,,0.06666666666666667,0.13157894736842105,0.16666666666666666,0.1206896551724138,0.1,,1.0,0.1,0.5,1.0,0.5,0.35,0.42857142857142855,0.42857142857142855,0.5,0.075,0.6666666666666666,0.6666666666666666,0.5,0.1,0.75,0.75,1.0,0.375,0.3333333333333333,0.3333333333333333,0.4,,,,,,,0.3333333333333333,,,0.16666666666666666,1.0,0.3333333333333333,1.0,0.16666666666666666,,0.575,0.3333333333333333,0.5023712499999999,,0.49711666666666665,0.047619047619047616,0.08695652173913043,,0.0425531914893617,0.2127659574468085,9.519047619047617,25.86842105263158,0.13898305084745763,,,,,,,,,,True
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,22855.0,381,104,786,788,196,189.0,70.0,1574,,3.0,,1.0,,,,1.0,1.0,1.0,10.0,23.0,,1.0,,2.0,7.0,24.0,,1.0,1.0,7.0,1.0,5.0,17.0,47.0,4.0,57,800,,1.0,,2.0,,,,,1.0,9.0,,3.0,2.0,,51.0,,,,24.0,7.0,3.0,,17.0,10.0,27.0,10.0,,9.0,6.0,2.0,64.0,5.0,2.0,17.0,22.0,4.0,43.0,7.0,50,,17.0,13.0,4.0,6.0,4.0,6.0,8.0,,,1.0,1.0,14.0,1.0,3.0,18.0,45.0,,,2.0,2.0,7.0,1.0,1.0,5.0,,,,1.0,1.0,,12.0,2.0,9.0,,,3.0,14.0,9.0,,3.0,188,4.0,,1.0,1.0,1.0,0.3617021276595745,,0.1111111111111111,0.3617021276595745,0.2,,,0.5096153846153846,,0.16666666666666666,0.5277777777777778,,0.16666666666666666,0.9038461538461539,,0.6,0.6666666666666666,1.0,,,,7.8341013824884795,0.42857142857142855,0.2222222222222222,0.1116751269035533,0.011235955056179775,0.0821256038647343,0.03184713375796178,0.09653465346534654,0.020895522388059702,,0.010752688172043012,0.037037037037037035,0.04310344827586207,,0.1,0.11702127659574468,0.13043478260869565,0.07738095238095238,0.10256410256410256,,0.6428571428571429,0.057692307692307696,,,,0.019230769230769232,,,,0.019230769230769232,1.0,1.0,1.0,0.4423076923076923,0.43478260869565216,0.43478260869565216,1.0,0.46153846153846156,0.2916666666666667,0.2916666666666667,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,0.2222222222222222,,0.7777777777777778,0.14285714285714285,0.9615384615384616,0.2916666666666667,0.5534288461538461,0.6495666666666667,0.5397666666666666,0.037037037037037035,0.16666666666666666,0.020833333333333332,,0.05263157894736842,5.94,24.77234042553192,0.24936386768447838,,,,2.0,1.0,,,,,True
201935,1610612746,James Harden,James Harden,201935,LAC,93952.0,1566,310,3201,3205,675,607.0,345.0,6406,66.0,101.0,7.0,9.0,11.0,19.0,73.0,188.0,21.0,38.0,5.0,15.0,2.0,5.0,2.0,8.0,95.0,285.0,6.0,25.0,14.0,56.0,160.0,327.0,100.0,300.0,221.0,841,3501,11.0,25.0,8.0,30.0,8.0,54.0,37.0,71.0,16.0,64.0,71.0,193.0,66.0,254.0,120.0,180.0,10.0,1.0,284.0,95.0,23.0,1.0,308.0,119.0,427.0,82.0,37.0,177.0,118.0,13.0,973.0,8.0,15.0,100.0,99.0,35.0,234.0,25.0,259,10.0,68.0,42.0,26.0,134.0,27.0,91.0,55.0,6.0,43.0,2.0,,189.0,6.0,50.0,48.0,107.0,3.0,,8.0,14.0,180.0,3.0,4.0,256.0,18.0,6.0,12.0,84.0,22.0,20.0,25.0,7.0,8.0,4.0,1.0,16.0,32.0,18.0,,186.0,662,10.0,16.0,0.20625,0.2129032258064516,0.4,0.3333333333333333,0.26666666666666666,0.25,0.33444816053511706,0.4892966360856269,0.44,0.5211267605633803,0.4944178628389155,0.41818181818181815,0.45185185185185184,0.5685871056241426,0.45,0.5485714285714286,0.4784688995215311,0.0033333333333333335,0.07033639143730887,0.10891089108910891,0.06382978723404255,,,0.0035087719298245615,25.45051289159967,0.708994708994709,0.4375,0.13655172413793104,0.01984126984126984,0.13404825737265416,0.012519561815336464,0.13528212100611828,0.016487455197132617,0.019083969465648856,0.021897810218978103,0.012048192771084338,0.014373716632443531,0.006578947368421052,0.14746543778801843,0.12368421052631579,0.15625,0.13227513227513227,0.13966480446927373,0.02967359050445104,0.5625,0.16108452950558214,0.6534653465346535,0.7333333333333333,0.21212121212121213,0.29984051036682613,0.3882978723404255,0.4147727272727273,0.2465753424657534,0.06060606060606061,0.5526315789473685,0.5526315789473685,0.047619047619047616,0.023923444976076555,0.3333333333333333,0.3333333333333333,0.6,0.45454545454545453,0.3333333333333333,0.3345070422535211,0.3894736842105263,0.16363636363636364,0.7777777777777778,0.14285714285714285,0.09090909090909091,0.4,0.5,0.45454545454545453,0.24,0.8333333333333334,0.14074074074074075,0.5789473684210527,0.05925925925925926,0.25,0.4148148148148148,0.25,0.6395534290271132,0.3345070422535211,0.5128163199999998,0.5161472972972972,0.49090601503759396,0.14950634696755993,0.21374045801526717,0.06962025316455696,0.06420927467300833,0.2294887039239001,7.784403669724771,26.413999999999998,0.21087160262417995,1.0,1.0,2.0,3.0,,,1.0,0.02702702702702703,,True
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,37676.0,628,204,1282,1281,144,91.0,114.0,2563,38.0,62.0,4.0,9.0,6.0,9.0,63.0,108.0,18.0,45.0,7.0,15.0,,1.0,,1.0,32.0,79.0,2.0,5.0,7.0,13.0,119.0,215.0,39.0,94.0,47.0,402,1358,4.0,14.0,2.0,6.0,2.0,16.0,11.0,23.0,7.0,14.0,10.0,53.0,108.0,130.0,78.0,39.0,4.0,,79.0,32.0,6.0,1.0,43.0,21.0,64.0,12.0,9.0,18.0,21.0,4.0,149.0,4.0,9.0,56.0,36.0,5.0,97.0,13.0,110,4.0,30.0,21.0,9.0,20.0,6.0,9.0,15.0,3.0,11.0,1.0,1.0,35.0,3.0,3.0,9.0,25.0,,,4.0,2.0,56.0,2.0,,54.0,3.0,,1.0,22.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,8.0,11.0,7.0,,52.0,142,,2.0,0.453781512605042,0.46153846153846156,0.6666666666666666,0.4148936170212766,0.3333333333333333,0.5,0.4148936170212766,0.5534883720930233,0.2857142857142857,0.4782608695652174,0.5744336569579288,0.35,0.581081081081081,0.6021021021021021,0.38095238095238093,0.6162790697674418,0.3042071197411003,0.010638297872340425,0.027906976744186046,0.04838709677419355,0.027777777777777776,,0.06666666666666667,,25.970359915314045,0.5714285714285714,0.22727272727272727,0.12286689419795221,0.027777777777777776,0.18421052631578946,0.018518518518518517,0.1541038525963149,0.024074074074074074,0.05,0.021621621621621623,,0.024691358024691357,,0.12195121951219512,0.11695906432748537,0.15,0.1762114537444934,0.2077922077922078,0.028368794326241134,0.6363636363636364,0.20064724919093851,0.6129032258064516,0.6440677966101694,0.6052631578947368,0.34951456310679613,0.5833333333333334,0.6,0.36507936507936506,0.14563106796116504,0.4,0.4,0.4444444444444444,0.04854368932038835,0.4666666666666667,0.5,1.0,0.255663430420712,0.4050632911392405,0.4050632911392405,0.59375,0.45,0.4444444444444444,0.5,0.05,,,0.25,0.4,1.0,0.24324324324324326,0.6666666666666666,0.02702702702702703,,0.35135135135135137,0.5384615384615384,0.5048543689320388,0.4050632911392405,0.5144271844660195,0.5461291666666667,0.5279527027027026,0.07272727272727272,0.09401709401709402,0.020833333333333332,0.03980099502487562,0.1318407960199005,8.925581395348837,25.84574468085106,0.11232449297971919,,,,,,,,,,True
1627884,1610612746,Derrick Jones Jr.,Derrick Jones Jr.,1627884,LAC,62501.0,1042,182,2151,2147,414,388.0,245.0,4298,107.0,154.0,23.0,34.0,18.0,28.0,22.0,54.0,2.0,5.0,26.0,72.0,2.0,4.0,6.0,12.0,23.0,56.0,2.0,3.0,3.0,8.0,131.0,213.0,49.0,128.0,42.0,451,2373,26.0,40.0,4.0,7.0,1.0,65.0,21.0,38.0,9.0,20.0,14.0,83.0,186.0,76.0,147.0,,42.0,,56.0,23.0,14.0,,21.0,16.0,37.0,12.0,4.0,13.0,6.0,2.0,90.0,18.0,37.0,52.0,43.0,2.0,97.0,57.0,154,15.0,45.0,31.0,14.0,23.0,2.0,12.0,13.0,3.0,11.0,,1.0,36.0,4.0,3.0,50.0,87.0,1.0,,2.0,4.0,54.0,2.0,8.0,60.0,10.0,,,31.0,,4.0,14.0,1.0,5.0,1.0,1.0,8.0,15.0,7.0,1.0,83.0,407,9.0,4.0,0.7099236641221374,0.8454545454545455,1.0,0.3828125,0.5714285714285714,0.45,0.3828125,0.6150234741784038,0.65,0.5526315789473685,0.5997067448680352,0.6808510638297872,0.5948275862068966,0.6161202185792349,0.6770833333333334,0.6384615384615384,0.375366568914956,,0.06572769953051644,0.032467532467532464,0.16666666666666666,,,,16.455178059762588,0.6388888888888888,0.04,0.09052631578947369,0.06788990825688074,0.10699588477366255,0.04225352112676056,0.09885535900104059,0.05664263645726056,0.10837438423645321,0.045774647887323945,0.034482758620689655,0.04559270516717325,0.030927835051546393,0.10218978102189781,0.096,0.056818181818181816,0.1078167115902965,0.10434782608695652,0.10273972602739725,0.4666666666666667,0.45161290322580644,0.6948051948051948,0.7181208053691275,0.6822429906542056,0.15835777126099707,0.4074074074074074,0.4888888888888889,0.8181818181818182,0.01466275659824047,0.4,0.4,1.0,0.21114369501466276,0.3611111111111111,0.3611111111111111,1.0,0.16422287390029325,0.4107142857142857,0.4107142857142857,1.0,0.723404255319149,0.6764705882352942,0.13043478260869565,0.0851063829787234,0.5,1.0,0.06382978723404255,0.6666666666666666,1.0,0.4827586206896552,0.6428571428571429,0.20689655172413793,0.5,0.13793103448275862,0.375,0.8269794721407625,0.4107142857142857,0.5893637829912024,0.5891867647058823,0.5914603448275862,0.0856353591160221,0.13247863247863248,,0.14412416851441243,0.18403547671840353,3.35868544600939,24.687500000000004,0.19246861924686193,,,2.0,,,,,0.045454545454545456,1.0,True
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,34366.0,573,68,1180,1182,289,264.0,111.0,2362,20.0,32.0,1.0,5.0,5.0,7.0,11.0,28.0,5.0,11.0,13.0,27.0,1.0,2.0,4.0,5.0,20.0,38.0,1.0,2.0,1.0,3.0,36.0,71.0,33.0,65.0,39.0,210,1318,4.0,10.0,2.0,4.0,8.0,22.0,8.0,14.0,5.0,8.0,7.0,38.0,62.0,10.0,96.0,3.0,,,38.0,20.0,8.0,1.0,12.0,12.0,24.0,8.0,4.0,7.0,5.0,,60.0,3.0,8.0,24.0,13.0,4.0,41.0,11.0,52,1.0,11.0,6.0,5.0,6.0,4.0,1.0,9.0,1.0,5.0,2.0,,15.0,,4.0,11.0,32.0,,,,2.0,36.0,4.0,4.0,47.0,3.0,,,21.0,,3.0,7.0,,3.0,,,4.0,7.0,4.0,,37.0,283,2.0,2.0,0.8611111111111112,0.8611111111111112,0.9696969696969697,0.5076923076923077,0.5,0.625,0.5076923076923077,0.5070422535211268,0.4,0.5714285714285714,0.6286764705882353,0.5,0.7045454545454546,0.6687898089171974,0.6111111111111112,0.76,0.47794117647058826,0.015384615384615385,0.11267605633802817,0.09375,0.17857142857142858,,,0.02631578947368421,13.119755911517926,0.4,0.1111111111111111,0.04609929078014184,0.02857142857142857,0.08391608391608392,0.015384615384615385,0.06514084507042253,0.023157894736842106,0.058823529411764705,0.014184397163120567,,0.020134228187919462,,0.050505050505050504,0.034722222222222224,0.07692307692307693,0.09545454545454546,0.045454545454545456,0.017857142857142856,0.5714285714285714,0.23529411764705882,0.625,0.6896551724137931,0.9,0.20588235294117646,0.39285714285714285,0.4782608695652174,0.9090909090909091,0.08088235294117647,0.45454545454545453,0.45454545454545453,0.6,0.19852941176470587,0.48148148148148145,0.48148148148148145,1.0,0.27941176470588236,0.5263157894736842,0.5405405405405406,0.95,0.35714285714285715,0.2,1.0,0.14285714285714285,0.5,1.0,0.14285714285714285,0.5,1.0,0.3181818181818182,0.7142857142857143,0.22727272727272727,0.8,0.13636363636363635,0.3333333333333333,0.7132352941176471,0.5263157894736842,0.5597834558823528,0.5458954545454545,0.5933250000000001,0.13636363636363635,0.23595505617977527,,0.10476190476190476,0.18095238095238095,6.309859154929578,25.24615384615385,0.24491525423728813,1.0,,,,,,,,,True
