EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,SecondChanceTurnovers,OffShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedCorner3,Defensive 3 Seconds Violations,on,Transition Take Fouls,Corner3PctBlocked,3SecondViolations,OffensiveGoaltends,Clear Path Fouls
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,2833.0,47,-50.0,99,100,5.0,32.0,12.0,199,4.0,6.0,,1.0,,,1.0,4.0,,,,1.0,3.0,,,,5.0,10.0,1.0,3.0,5.0,18.0,142,,1.0,,,2.0,,,,2.0,2.0,8.0,2.0,3.0,,3.0,1.0,3.0,,2.0,2.0,,2.0,,,6.0,1.0,4.0,1.0,8.0,3.0,11.0,,1.0,,,,,,,3.0,4.0,,,4.0,2.0,,6.0,,2.0,4.0,2.0,4.0,2.0,5.0,,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.5,,,0.5,,,0.5625,0.5,1.0,0.2307692307692307,0.3,0.3333333333333333,0.25,14.545454545454543,,0.5,0.0344827586206896,0.1666666666666666,0.1521739130434782,0.0555555555555555,,0.1176470588235294,0.2857142857142857,,0.4615384615384615,0.6666666666666666,1.0,0.75,0.3076923076923077,0.25,0.3333333333333333,1.0,,,,,0.2307692307692307,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,0.6923076923076923,0.3333333333333333,0.5890576923076923,0.638,,0.1333333333333333,0.1666666666666666,0.1111111111111111,0.1111111111111111,3.3200000000000003,26.5,0.0505050505050505,,,,,2.0,,,2.0,,3.0,1.0,,,,,,,,1.0,2.0,3.0,1.0,,,0.1363636363636363,0.08,,0.0909090909090909,,0.3333333333333333,,,0.75,,,,,,,,,,,0.0714285714285714,,,,,,,,,,,,,,,,,,,,,True,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,1617.0,27,-4.0,53,54,3.0,,7.0,107,2.0,2.0,,,,,,,,,,,3.0,,,1.0,2.0,5.0,,3.0,6.0,10.0,51,,,,,4.0,,,1.0,,,4.0,,,,3.0,,,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,6.0,,8.0,1.0,9.0,,1.0,1.0,2.0,2.0,2.0,1.0,4.0,,2.0,,1.0,5.0,,,7.0,1.0,4.0,2.0,,2.0,,3.0,,1.0,1.0,,,,,0.4,,,0.25,,,0.4545454545454545,1.0,,0.375,,,,24.193548387096776,0.5,,0.0666666666666666,0.3529411764705882,0.25,0.032258064516129,,0.5,,,0.25,1.0,1.0,1.0,,,,,,,,,0.375,,,,,,,,,,,,1.0,0.625,,0.4777687499999999,,0.42375,0.3636363636363636,0.5,0.4,,11.64,26.633333333333336,0.0566037735849056,,3.0,,,4.0,,,,,2.0,,,,,,,,,,2.0,,,,,0.1333333333333333,,0.2,,,0.2,,0.2,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,18674.0,311,-15.0,662,654,161.0,150.0,74.0,1316,52.0,70.0,12.0,21.0,8.0,11.0,7.0,11.0,,1.0,1.0,,,,,,59.0,81.0,,1.0,18.0,136.0,737,13.0,23.0,,,32.0,9.0,15.0,1.0,4.0,22.0,92.0,26.0,,20.0,,,4.0,5.0,6.0,11.0,3.0,3.0,1.0,2.0,28.0,18.0,21.0,5.0,58.0,31.0,89.0,2.0,11.0,6.0,11.0,7.0,13.0,6.0,24.0,17.0,36.0,,5.0,29.0,6.0,,30.0,2.0,16.0,26.0,14.0,28.0,22.0,159.0,2.0,0.7796610169491526,0.9387755102040816,,,,,0.7283950617283951,0.5652173913043478,0.6,0.7195121951219512,0.5652173913043478,0.5625,0.7083333333333334,0.5714285714285714,0.5789473684210527,0.0121951219512195,0.0493827160493827,0.0428571428571428,0.0909090909090909,16.06425702811245,0.4583333333333333,0.2777777777777778,0.125,0.1489361702127659,0.167192429022082,0.1,0.0923076923076923,0.1938775510204081,0.0465116279069767,0.1111111111111111,0.8536585365853658,0.7428571428571429,0.7761194029850746,0.75,0.1341463414634146,0.6363636363636364,0.7,1.0,0.0121951219512195,,,,,,,,0.9130434782608696,0.5714285714285714,,,,0.6875,0.7272727272727273,0.0625,,0.8658536585365854,,0.6634713414634146,0.6058312499999999,0.609971875,0.1666666666666666,0.1684210526315789,0.2352941176470588,0.1617647058823529,1.938271604938272,24.6,0.243202416918429,,,,,6.0,,2.0,12.0,1.0,32.0,5.0,1.0,4.0,,4.0,5.0,,,,12.0,19.0,,,0.0526315789473684,0.1818181818181818,0.0769230769230769,0.2,0.0924369747899159,0.027027027027027,0.1527777777777778,0.2142857142857142,0.15,0.6785714285714286,,,,,,,,,,1.0,0.1296296296296296,,,,,,,,,2.0,2.0,,,,,,,5.0,,,,True,,,,,
1630542,1610612755,Marcus Bagley,Marcus Bagley,1630542,PHI,8717.0,145,-39.0,304,307,49.0,36.0,35.0,611,11.0,13.0,2.0,2.0,,,1.0,5.0,2.0,10.0,1.0,,10.0,,,1.0,12.0,19.0,2.0,20.0,5.0,35.0,354,3.0,4.0,,2.0,8.0,,2.0,2.0,,,14.0,10.0,6.0,4.0,10.0,,1.0,4.0,3.0,7.0,3.0,,1.0,3.0,17.0,3.0,11.0,1.0,26.0,8.0,34.0,2.0,7.0,4.0,2.0,2.0,2.0,,4.0,5.0,7.0,,,7.0,,1.0,6.0,,3.0,6.0,3.0,7.0,,49.0,,0.5833333333333334,0.7,1.0,0.1,,0.1,0.631578947368421,0.75,,0.3846153846153846,0.5,,0.4166666666666667,0.5714285714285714,,0.5128205128205128,0.0526315789473684,0.0769230769230769,,13.333333333333332,0.5,0.125,0.044776119402985,0.1549295774647887,0.1602564102564102,0.0533333333333333,0.0357142857142857,0.1698113207547169,0.1111111111111111,0.0833333333333333,0.3333333333333333,0.8461538461538461,0.9166666666666666,0.6363636363636364,0.1282051282051282,0.2,0.2,,0.2564102564102564,0.2,0.2,1.0,0.2564102564102564,,,,0.3333333333333333,1.0,,,,,,0.25,0.25,0.8461538461538461,,0.5789576923076922,0.487,0.5274625,0.0714285714285714,0.1363636363636363,0.2285714285714285,,4.805263157894736,24.925,0.1611842105263158,,1.0,2.0,,2.0,,,5.0,,14.0,3.0,1.0,,,,,,,,3.0,4.0,,,,0.1647058823529411,0.0602409638554216,,0.0634920634920634,0.05,0.1351351351351351,0.175,0.25,0.5714285714285714,0.0256410256410256,,,0.3333333333333333,,,,,,,0.08,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,True,,,,,
1630658,1610612755,Colin Castleton,Colin Castleton,1630658,PHI,2163.0,36,-11.0,77,80,21.0,24.0,7.0,157,1.0,2.0,,1.0,,1.0,2.0,3.0,,,,,1.0,,,1.0,3.0,5.0,,1.0,1.0,7.0,89,,1.0,,,,,2.0,1.0,,,6.0,,,,1.0,,,1.0,3.0,4.0,3.0,,1.0,,11.0,2.0,3.0,2.0,9.0,3.0,12.0,,,,,,,,,5.0,6.0,,,1.0,,,1.0,1.0,1.0,,,,,21.0,,1.0,1.0,,,,,0.6,,,0.5,,,0.5833333333333334,,,0.1666666666666666,,,,6.976744186046512,,1.0,0.1,0.1666666666666666,0.1944444444444444,0.0769230769230769,0.125,0.1666666666666666,0.1666666666666666,,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.1666666666666666,,,,1.0,,,,,0.3333333333333333,,,0.3333333333333333,0.5,,0.5024083333333333,0.6309,0.5416833333333333,0.1666666666666666,0.2,,,5.8,26.3,0.2727272727272727,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,0.2222222222222222,0.0526315789473684,,,0.25,0.1666666666666666,0.2,0.5,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,True,,,,,
1642024,1610612755,Alex Reese,Alex Reese,1642024,PHI,6421.0,107,44.0,234,229,81.0,86.0,25.0,463,6.0,6.0,3.0,3.0,2.0,2.0,,1.0,3.0,6.0,3.0,7.0,16.0,,1.0,10.0,6.0,7.0,10.0,22.0,7.0,49.0,252,3.0,4.0,,1.0,6.0,2.0,3.0,13.0,3.0,28.0,6.0,6.0,30.0,6.0,15.0,7.0,,3.0,1.0,4.0,1.0,,2.0,,9.0,1.0,10.0,3.0,24.0,6.0,30.0,,5.0,4.0,3.0,3.0,,,3.0,9.0,12.0,,,8.0,1.0,,8.0,2.0,5.0,6.0,3.0,6.0,28.0,81.0,1.0,0.5,1.0,1.0,0.4545454545454545,,0.4761904761904761,0.8571428571428571,0.75,0.6666666666666666,0.7241379310344828,0.6,0.78125,0.765625,0.6,0.8235294117647058,0.7586206896551724,,,,13.358778625954198,1.0,0.5,0.0238095238095238,0.1785714285714285,0.1891891891891892,0.0638297872340425,,0.1714285714285714,0.1904761904761904,,0.2068965517241379,1.0,1.0,0.5,0.0344827586206896,,,,0.2068965517241379,0.5,0.5,1.0,0.5517241379310345,0.4375,0.4375,1.0,0.6,1.0,0.2,,,0.125,1.0,0.1875,0.625,0.9655172413793104,0.4666666666666667,0.5649517857142857,,0.5433,0.15625,0.5,0.1224489795918367,0.5714285714285714,2.257142857142857,26.18636363636364,0.3461538461538461,,,,6.0,,7.0,1.0,5.0,,11.0,1.0,,,,,,2.0,,,2.0,4.0,,0.5384615384615384,,0.2,0.0961538461538461,,0.1,0.0833333333333333,0.2,0.238095238095238,0.1111111111111111,0.6666666666666666,,,,,0.6,,1.0,,1.0,,0.05,,,,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,1.0,True,,,,,
1641720,1610612755,Jalen Hood-Schifino,Jalen Hood-Schifino,1641720,PHI,4533.0,76,-9.0,161,160,50.0,81.0,11.0,321,,1.0,,,,,2.0,3.0,1.0,1.0,,3.0,7.0,,,1.0,5.0,11.0,4.0,8.0,5.0,27.0,194,,,,,,2.0,3.0,1.0,2.0,9.0,2.0,8.0,9.0,,7.0,3.0,,10.0,2.0,12.0,1.0,1.0,9.0,1.0,26.0,,6.0,,12.0,,12.0,,1.0,,1.0,,1.0,,2.0,2.0,5.0,,,4.0,,1.0,6.0,,2.0,1.0,1.0,1.0,7.0,48.0,,0.2,0.2,0.75,0.5,,0.5,0.4545454545454545,,0.6666666666666666,0.5789473684210527,,0.875,0.6136363636363636,,0.9,0.4210526315789473,,,,13.872832369942197,0.5,,,0.1764705882352941,0.1621621621621621,,,0.1851851851851851,0.1428571428571428,,0.0526315789473684,,,,0.1578947368421052,0.6666666666666666,0.6666666666666666,,0.0526315789473684,1.0,1.0,1.0,0.3684210526315789,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,,,,,,0.25,0.4736842105263157,0.4285714285714285,0.4621631578947369,,0.3985125,0.0952380952380952,0.1538461538461538,,0.3333333333333333,14.20909090909091,25.6,0.3105590062111801,3.0,7.0,,1.0,,1.0,,,,6.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,0.15,,,,,0.1153846153846153,0.25,,,0.3684210526315789,0.4285714285714285,0.4285714285714285,,1.0,,,3.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,
1629052,1610612755,Oshae Brissett,Oshae Brissett,1629052,PHI,5482.0,91,-19.0,185,185,56.0,41.0,18.0,370,6.0,10.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,,1.0,6.0,1.0,1.0,,7.0,14.0,2.0,8.0,8.0,28.0,235,2.0,2.0,1.0,1.0,7.0,1.0,4.0,,3.0,5.0,10.0,4.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,,1.0,,8.0,2.0,8.0,2.0,12.0,3.0,15.0,,2.0,1.0,3.0,1.0,1.0,,4.0,7.0,11.0,,,10.0,,,12.0,2.0,6.0,3.0,3.0,3.0,5.0,56.0,,0.7142857142857143,1.0,0.5,0.25,1.0,0.25,0.5,1.0,0.25,0.4545454545454545,1.1666666666666667,0.25,0.5384615384615384,1.1666666666666667,0.5,0.3636363636363636,0.1428571428571428,0.1,0.25,14.705882352941176,0.75,0.4,0.0476190476190476,0.1568627450980392,0.1111111111111111,0.0348837209302325,0.0555555555555555,0.1891891891891892,0.0714285714285714,,0.4545454545454545,0.6,0.6666666666666666,0.6666666666666666,0.1818181818181818,0.25,0.3333333333333333,1.0,0.0909090909090909,0.5,0.5,,0.2727272727272727,0.1666666666666666,0.1666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.75,0.3333333333333333,,,0.8181818181818182,0.1666666666666666,0.5658772727272726,0.62015,0.5441750000000001,0.2307692307692307,0.3333333333333333,0.25,0.1785714285714285,2.9,25.7125,0.3027027027027027,,,,,,,,1.0,,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,0.0512820512820512,0.0227272727272727,,0.0294117647058823,,0.04,0.1,,,,,,,,,,3.0,,1.0,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629643,1610612755,Chuma Okeke,Chuma Okeke,1629643,PHI,4868.0,81,24.0,159,162,32.0,21.0,19.0,321,5.0,5.0,3.0,3.0,,,,,2.0,4.0,,2.0,6.0,,2.0,3.0,5.0,5.0,4.0,10.0,2.0,24.0,188,3.0,3.0,,3.0,6.0,,,3.0,,6.0,4.0,6.0,12.0,6.0,6.0,2.0,,4.0,4.0,8.0,4.0,,4.0,,20.0,3.0,5.0,,14.0,10.0,24.0,,2.0,1.0,,,,,,1.0,3.0,,,4.0,3.0,,3.0,,,1.0,1.0,2.0,6.0,32.0,,0.4,1.0,1.0,0.4,,0.4,1.0,1.0,,0.7333333333333333,0.5,1.0,0.75,0.5,1.0,0.6666666666666666,,,,8.88888888888889,,,0.0789473684210526,0.1351351351351351,0.1818181818181818,0.131578947368421,0.0666666666666666,0.1304347826086956,0.1428571428571428,,0.3333333333333333,1.0,1.0,0.4,,,,,0.2666666666666666,0.5,0.5,1.0,0.4,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,,,,,,1.0,1.0,0.3333333333333333,0.5661333333333333,0.4985833333333333,0.43975,0.0625,,0.25,0.25,1.24,24.87,0.2012578616352201,,,1.0,2.0,,2.0,,7.0,,9.0,1.0,,,,,,,,,,1.0,,0.6666666666666666,,0.225,0.1842105263157894,0.25,0.1851851851851851,0.1818181818181818,0.15,0.2857142857142857,0.3333333333333333,0.5,,,,0.1666666666666666,0.6666666666666666,,,,,,,,,,,,,,1.0,1.0,1.0,0.0909090909090909,,,,,,,,,,True,,,,,
1631223,1610612755,David Roddy,David Roddy,1631223,PHI,500.0,8,2.0,18,18,,5.0,3.0,36,1.0,2.0,,,,,1.0,1.0,,,,2.0,7.0,1.0,1.0,,2.0,3.0,2.0,7.0,,10.0,15,,,1.0,1.0,3.0,,,,,,,4.0,3.0,,7.0,2.0,1.0,,,,,,,,,,1.0,,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.2857142857142857,1.0,0.2857142857142857,0.6666666666666666,,,0.5,1.5,,0.5,1.5,,0.7,0.3333333333333333,0.5,,52.38095238095238,1.0,,,0.1428571428571428,0.1666666666666666,,,0.1666666666666666,,,0.2,0.5,1.0,,0.1,1.0,1.0,,,,,,0.7,0.2857142857142857,0.2857142857142857,0.5,,,1.0,1.0,,,,,,0.9,0.2857142857142857,0.496835,0.4314,,,,0.3,,5.433333333333334,27.01428571428572,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.2,,,,,,0.3333333333333333,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630762,1610612755,Phillip Wheeler,Phillip Wheeler,1630762,PHI,1316.0,22,10.0,43,44,1.0,8.0,8.0,87,2.0,7.0,,1.0,,,,,,1.0,,,4.0,,,1.0,2.0,7.0,,5.0,,4.0,45,,1.0,,,,,,1.0,,,2.0,2.0,,,4.0,,1.0,2.0,,2.0,,,1.0,1.0,4.0,,1.0,,3.0,1.0,4.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,0.2857142857142857,,,0.1666666666666666,,,0.1666666666666666,,,0.4166666666666667,0.1428571428571428,0.1428571428571428,,22.641509433962263,,,,0.0769230769230769,0.1304347826086956,0.0357142857142857,,0.1111111111111111,,,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.5,,,,,0.0833333333333333,,,,0.3333333333333333,,,,1.0,,,,,,,,1.0,1.0,,0.5875083333333334,,0.5016,,,,,2.142857142857143,24.72,0.0232558139534883,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,0.2,0.0714285714285714,,0.0769230769230769,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,883.0,15,-7.0,31,31,14.0,10.0,5.0,62,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,,4.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,2.7777777777777777,1.0,,,0.1666666666666666,0.0588235294117647,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4516129032258064,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630600,1610612755,Isaiah Mobley,Isaiah Mobley,1630600,PHI,270.0,4,-4.0,12,11,9.0,9.0,,23,,,,,,,,1.0,,,,,,,,,,1.0,,,,,11,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,8.333333333333334,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4604,,,,,,,5.9,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,118882.0,1981,-214.0,3989,4012,741.0,850.0,437.0,8001,180.0,272.0,38.0,67.0,34.0,50.0,76.0,185.0,29.0,81.0,13.0,40.0,150.0,,9.0,22.0,262.0,471.0,69.0,231.0,130.0,861.0,4737,44.0,83.0,4.0,17.0,118.0,49.0,84.0,35.0,42.0,176.0,274.0,250.0,201.0,60.0,150.0,40.0,59.0,55.0,48.0,103.0,41.0,7.0,44.0,8.0,254.0,68.0,135.0,17.0,260.0,94.0,354.0,18.0,91.0,35.0,52.0,24.0,24.0,8.0,76.0,78.0,167.0,3.0,4.0,157.0,12.0,19.0,170.0,29.0,86.0,22.0,14.0,28.0,172.0,720.0,14.0,0.5229007633587787,0.5905172413793104,0.9710144927536232,0.2987012987012987,0.2352941176470588,0.2987012987012987,0.5562632696390658,0.5301204819277109,0.5833333333333334,0.5206552706552706,0.5,0.5630252100840336,0.5577172503242542,0.5363636363636364,0.6197183098591549,0.329059829059829,0.1252653927813163,0.0992647058823529,0.1729729729729729,18.87254901960784,0.6842105263157895,0.1976744186046511,0.071578947368421,0.145631067961165,0.1411149825783972,0.0493630573248407,0.1048593350383631,0.1567489114658926,0.1134453781512605,0.0590163934426229,0.3874643874643874,0.6617647058823529,0.7346938775510204,0.5777777777777777,0.2635327635327635,0.4108108108108108,0.4967320261437908,0.3947368421052631,0.1153846153846153,0.3580246913580246,0.3625,1.0,0.2136752136752136,0.2666666666666666,0.2702702702702703,0.95,0.67,0.5671641791044776,0.09,,,0.4201680672268907,0.68,0.1092436974789916,0.1848739495798319,0.7165242165242165,0.2666666666666666,0.5626739316239312,0.5752371428571429,0.5509760504201682,0.1156373193166885,0.1628787878787878,0.1370499419279907,0.2044134727061556,4.531634819532908,25.3982683982684,0.18576084231637,6.0,14.0,8.0,8.0,18.0,12.0,3.0,25.0,1.0,108.0,56.0,3.0,28.0,2.0,12.0,9.0,2.0,1.0,10.0,8.0,11.0,7.0,0.3428571428571428,0.010752688172043,0.1358490566037735,0.0267665952890792,0.0318471337579617,0.0285714285714285,0.0201005025125628,0.0971428571428571,0.1521035598705501,0.1985294117647058,0.3928571428571428,0.0199430199430199,0.4285714285714285,0.4285714285714285,0.08,0.3636363636363636,4.0,4.0,6.0,,5.0,0.0547263681592039,0.5,0.2368421052631578,0.5,1.0,0.3076923076923077,,,2.0,6.0,4.0,0.0085836909871244,,3.0,,0.0129870129870129,0.0133333333333333,,2.0,2.0,,False,1.0,0.0123456790123456,,,
