EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTOffRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,Charge Fouls Drawn,BlockedArc3,SecondChanceAtRimPctAssisted,Transition Take Fouls Drawn,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,3SecondViolations,on,BlockedLongMidRange,Transition Take Fouls,OffensiveGoaltends
1627736,1610612765,Malik Beasley,Malik Beasley,1627736,DET,30401.0,507.0,33.0,1040.0,1068,284.0,291,139.0,2108,15.0,22.0,1.0,3.0,3.0,5.0,9.0,26.0,5.0,14.0,17.0,34.0,2.0,2.0,7.0,10.0,45.0,128.0,5.0,14.0,12.0,32.0,29.0,62.0,62.0,162.0,35.0,279.0,1209.0,3.0,9.0,7.0,16.0,6.0,33.0,6.0,13.0,19.0,42.0,16.0,85.0,40.0,18.0,180.0,6.0,4.0,3.0,125.0,45.0,2.0,3.0,24.0,5.0,29.0,5.0,15.0,8.0,1.0,63.0,4.0,7.0,20.0,14.0,34.0,11.0,45.0,5.0,9.0,7.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,2.0,12.0,23.0,1.0,29.0,1.0,3.0,42.0,3.0,4.0,14.0,3.0,2.0,83.0,281.0,1.0,1.0,0.6896551724137931,0.7407407407407407,0.967741935483871,0.38271604938271603,0.4375,0.4523809523809524,0.389937106918239,0.46774193548387094,0.3333333333333333,0.46153846153846156,0.5446428571428571,0.54,0.6272727272727273,0.5729166666666666,0.6111111111111112,0.6746031746031746,0.7232142857142857,0.018518518518518517,0.03225806451612903,0.045454545454545456,0.038461538461538464,0.0234375,20.566194837635305,0.5714285714285714,0.05555555555555555,0.028,0.08547008547008547,0.01762114537444934,0.06995884773662552,0.023060796645702306,0.03305785123966942,0.08571428571428572,0.01639344262295082,0.022727272727272728,0.09090909090909091,0.03333333333333333,0.08,0.08875739644970414,0.07692307692307693,0.04032258064516129,0.09821428571428571,0.6818181818181818,0.7142857142857143,0.6666666666666666,0.11607142857142858,0.34615384615384615,0.36,0.7777777777777778,0.0625,0.35714285714285715,0.35714285714285715,0.6,0.15178571428571427,0.5,0.5,0.9411764705882353,0.5714285714285714,0.3515625,0.36,0.9777777777777777,0.12,0.3333333333333333,0.08,1.0,0.5,0.56,0.35714285714285715,1.0,0.09090909090909091,0.6,0.18181818181818182,0.7,0.5818181818181818,0.375,0.8214285714285714,0.36,0.5361013574660635,0.519057894736842,0.5294603773584906,0.07142857142857142,0.1917808219178082,0.01818181818181818,0.11827956989247312,0.3046594982078853,7.875806451612903,25.90185185185185,0.27307692307692305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,14542.0,242.0,-39.0,491.0,509,138.0,140,62.0,1000,14.0,26.0,3.0,8.0,6.0,10.0,5.0,12.0,,,1.0,2.0,,,,,4.0,8.0,,1.0,1.0,3.0,19.0,38.0,5.0,10.0,14.0,67.0,567.0,4.0,9.0,,1.0,5.0,13.0,7.0,13.0,1.0,3.0,3.0,20.0,28.0,10.0,15.0,,8.0,,8.0,4.0,1.0,,12.0,7.0,19.0,6.0,6.0,3.0,3.0,45.0,6.0,10.0,19.0,26.0,48.0,17.0,65.0,2.0,3.0,2.0,1.0,5.0,,1.0,5.0,,4.0,10.0,2.0,16.0,29.0,3.0,17.0,5.0,2.0,20.0,,,8.0,,2.0,20.0,137.0,2.0,2.0,0.7368421052631579,0.9333333333333333,1.0,0.5,,0.3333333333333333,0.5,0.5,0.4444444444444444,0.5384615384615384,0.5520833333333334,0.4,0.53125,0.5775862068965517,0.5,0.5555555555555556,0.20833333333333334,,0.02631578947368421,0.038461538461538464,,,12.014134275618375,0.5,0.17687074829931973,0.08333333333333333,0.18269230769230768,0.05263157894736842,0.17928286852589642,0.06837606837606838,0.08771929824561403,0.1111111111111111,0.060240963855421686,0.03225806451612903,0.16666666666666666,0.19318181818181818,0.13043478260869565,0.2,0.125,0.08695652173913043,0.5416666666666666,0.5384615384615384,0.56,0.7857142857142857,0.25,0.4166666666666667,0.4166666666666667,0.6,,,,,0.041666666666666664,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,0.8,0.375,,,,0.1,,,0.625,0.6,,,0.1875,0.3333333333333333,0.75,0.5,0.5474510416666667,0.5312187500000001,0.5419468749999998,0.14285714285714285,0.17391304347826086,,0.19402985074626866,0.29850746268656714,3.568421052631579,25.15,0.28105906313645623,1.0,1.0,3.0,1.0,2.0,5.0,16.0,6.0,10.0,16.0,10.0,3.0,0.23076923076923078,0.07692307692307693,0.06666666666666667,0.625,,,,,,,,,,,,,,True,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,54350.0,906.0,55.0,1887.0,1899,379.0,411,228.0,3786,81.0,141.0,6.0,15.0,18.0,30.0,107.0,212.0,25.0,47.0,2.0,5.0,,,,1.0,53.0,145.0,6.0,16.0,15.0,32.0,213.0,400.0,55.0,150.0,113.0,704.0,2156.0,13.0,29.0,6.0,16.0,2.0,46.0,33.0,71.0,15.0,33.0,37.0,148.0,112.0,314.0,96.0,69.0,8.0,1.0,144.0,53.0,34.0,2.0,179.0,63.0,242.0,48.0,127.0,50.0,2.0,547.0,5.0,14.0,57.0,57.0,117.0,19.0,136.0,6.0,30.0,13.0,17.0,81.0,16.0,50.0,31.0,3.0,31.0,112.0,18.0,32.0,77.0,4.0,100.0,2.0,1.0,126.0,15.0,5.0,60.0,1.0,7.0,146.0,374.0,8.0,5.0,0.26291079812206575,0.2679425837320574,0.5818181818181818,0.36666666666666664,0.375,0.45454545454545453,0.3691275167785235,0.5325,0.4482758620689655,0.4647887323943662,0.5372727272727272,0.4888888888888889,0.5336538461538461,0.5796019900497512,0.5,0.6125,0.2727272727272727,0.013333333333333334,0.085,0.10638297872340426,0.08962264150943396,0.013793103448275862,32.96398891966759,0.7232142857142857,0.13734939759036144,0.027613412228796843,0.12723214285714285,0.014925373134328358,0.1320973348783314,0.022565320665083134,0.03614457831325301,,0.015037593984962405,0.014492753623188406,0.16296296296296298,0.09777777777777778,0.23636363636363636,0.13677811550151975,0.10084033613445378,0.024896265560165973,0.25636363636363635,0.574468085106383,0.6428571428571429,0.3333333333333333,0.38545454545454544,0.5047169811320755,0.5544041450777202,0.1588785046728972,0.08545454545454545,0.5319148936170213,0.5319148936170213,0.48,0.00909090909090909,0.4,0.4,1.0,0.2636363636363636,0.36551724137931035,0.3706293706293706,0.5660377358490566,0.3333333333333333,0.4,,,,0.35555555555555557,0.375,0.8333333333333334,0.28846153846153844,0.6,0.009615384615384616,,0.3076923076923077,0.46875,0.5290909090909091,0.3680555555555556,0.5148066484517304,0.5462849999999999,0.520278640776699,0.10234899328859061,0.1348314606741573,0.006622516556291391,0.06534090909090909,0.21022727272727273,6.89375,26.340000000000003,0.20084790673025968,15.0,,3.0,3.0,5.0,2.0,13.0,9.0,4.0,14.0,7.0,,0.0625,,0.024630541871921183,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,
1631204,1610612765,Marcus Sasser,Marcus Sasser,1631204,DET,10696.0,178.0,-3.0,366.0,380,157.0,160,51.0,746,10.0,11.0,3.0,3.0,4.0,5.0,4.0,12.0,2.0,7.0,2.0,6.0,,2.0,1.0,2.0,8.0,26.0,1.0,2.0,6.0,11.0,16.0,30.0,10.0,32.0,1.0,63.0,382.0,3.0,3.0,1.0,4.0,,9.0,7.0,14.0,7.0,13.0,,35.0,14.0,18.0,15.0,15.0,6.0,1.0,25.0,8.0,1.0,,17.0,11.0,28.0,8.0,11.0,3.0,3.0,67.0,5.0,1.0,7.0,3.0,10.0,6.0,16.0,1.0,12.0,6.0,6.0,15.0,1.0,11.0,2.0,1.0,4.0,17.0,10.0,7.0,12.0,,7.0,,,3.0,1.0,,1.0,,1.0,35.0,157.0,4.0,1.0,0.4375,0.5384615384615384,0.5,0.3125,0.25,0.5384615384615384,0.3225806451612903,0.5333333333333333,1.0,0.5,0.5,0.6428571428571429,0.6481481481481481,0.5,0.6428571428571429,0.625,0.5161290322580645,,0.03333333333333333,,0.08333333333333333,,18.779342723004696,0.8823529411764706,0.026785714285714284,0.010869565217391304,0.0875,0.05555555555555555,0.052083333333333336,0.03296703296703297,,,0.07352941176470588,,0.037037037037037035,0.015151515151515152,0.05263157894736842,0.09523809523809523,0.058823529411764705,0.030303030303030304,0.1774193548387097,0.9090909090909091,0.9090909090909091,0.4,0.1935483870967742,0.3333333333333333,0.36363636363636365,0.25,0.11290322580645161,0.2857142857142857,0.2857142857142857,1.0,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.41935483870967744,0.3076923076923077,0.3076923076923077,0.375,0.42857142857142855,1.0,0.2857142857142857,,,0.2857142857142857,0.5,,0.18518518518518517,0.8,0.07407407407407407,0.5,0.4074074074074074,0.5454545454545454,0.6935483870967742,0.32,0.5283913793103447,0.6577666666666667,0.5193630434782609,0.016129032258064516,0.03333333333333333,,0.14285714285714285,0.5555555555555556,8.716666666666667,26.112903225806452,0.42896174863387976,3.0,,,,2.0,2.0,,,,1.0,1.0,,,,0.029411764705882353,1.0,,,1.0,1.0,,,,,,,,,,True,,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,79661.0,1328.0,67.0,2750.0,2784,648.0,689,350.0,5534,188.0,280.0,39.0,68.0,34.0,55.0,44.0,124.0,2.0,6.0,6.0,25.0,1.0,2.0,,3.0,5.0,24.0,,,,9.0,234.0,410.0,11.0,49.0,91.0,592.0,3126.0,40.0,76.0,1.0,2.0,9.0,92.0,54.0,91.0,,12.0,30.0,138.0,290.0,178.0,33.0,,58.0,4.0,20.0,5.0,42.0,,72.0,62.0,134.0,46.0,44.0,23.0,5.0,330.0,29.0,78.0,83.0,97.0,192.0,111.0,303.0,15.0,98.0,56.0,42.0,50.0,9.0,29.0,30.0,7.0,21.0,80.0,16.0,58.0,164.0,4.0,130.0,7.0,20.0,142.0,9.0,2.0,62.0,,12.0,138.0,642.0,19.0,9.0,0.6196581196581197,0.7073170731707317,1.0,0.22448979591836735,0.5,,0.24444444444444444,0.5707317073170731,0.5263157894736842,0.5934065934065934,0.545751633986928,0.532051282051282,0.5242718446601942,0.5629770992366412,0.5476190476190477,0.5354330708661418,0.10675381263616558,,0.1024390243902439,0.08928571428571429,0.13709677419354838,,19.046114971572962,0.625,0.14969135802469136,0.106703146374829,0.1294851794071763,0.054820415879017016,0.13964313421256788,0.08492063492063492,0.10256410256410256,0.07291666666666667,0.06295399515738499,0.02586206896551724,0.09223300970873786,0.1790633608815427,0.16455696202531644,0.12447257383966245,0.1437125748502994,0.09146341463414634,0.6100217864923747,0.6714285714285714,0.7372549019607844,0.6223404255319149,0.2701525054466231,0.3548387096774194,0.411214953271028,0.6136363636363636,0.013071895424836602,0.3333333333333333,0.3333333333333333,0.5,0.054466230936819175,0.24,0.24,1.0,0.05228758169934641,0.20833333333333334,0.20833333333333334,1.0,0.8717948717948718,0.5735294117647058,0.02564102564102564,0.5,1.0,,,,0.5339805825242718,0.6181818181818182,0.02912621359223301,,0.08737864077669903,,0.7167755991285403,0.25,0.5869801123595505,0.6185273437500001,0.5639083333333333,0.12109375,0.13390928725701945,,0.1554054054054054,0.23310810810810811,3.341219512195122,28.547916666666666,0.23563636363636364,16.0,4.0,12.0,1.0,7.0,8.0,34.0,18.0,16.0,40.0,19.0,2.0,0.17391304347826086,0.05405405405405406,0.12323943661971831,0.475,2.0,4.0,6.0,3.0,,1.0,3.0,0.20512820512820512,,,,,,True,,,
1631323,1610612765,Simone Fontecchio,Simone Fontecchio,1631323,DET,6983.0,116.0,-35.0,249.0,246,80.0,104,38.0,495,7.0,13.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,2.0,9.0,,2.0,,4.0,4.0,21.0,1.0,2.0,1.0,3.0,10.0,18.0,6.0,30.0,7.0,45.0,291.0,3.0,5.0,1.0,4.0,2.0,11.0,4.0,7.0,1.0,7.0,1.0,12.0,12.0,8.0,18.0,,4.0,,21.0,4.0,3.0,,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,4.0,2.0,2.0,7.0,9.0,7.0,16.0,1.0,3.0,1.0,2.0,5.0,,3.0,,,2.0,5.0,2.0,4.0,10.0,,9.0,1.0,1.0,10.0,,,4.0,,1.0,12.0,80.0,1.0,1.0,0.6,0.75,1.0,0.2,0.25,0.14285714285714285,0.2,0.5555555555555556,0.6,0.5714285714285714,0.3958333333333333,0.5,0.39285714285714285,0.42452830188679247,0.55,0.375,0.625,,0.16666666666666666,0.23076923076923078,,,20.209059233449477,1.0,0.1206896551724138,0.03636363636363636,0.04,0.06153846153846154,0.08333333333333333,0.05,0.05555555555555555,0.1,0.058823529411764705,0.07142857142857142,0.13333333333333333,0.1282051282051282,,0.02857142857142857,0.06666666666666667,0.034482758620689655,0.2708333333333333,0.5384615384615384,0.7,0.5714285714285714,0.0625,0.6666666666666666,0.6666666666666666,0.5,0.041666666666666664,0.5,0.5,1.0,0.1875,0.2222222222222222,0.2222222222222222,1.0,0.4375,0.19047619047619047,0.19047619047619047,1.0,0.4444444444444444,0.5,0.2222222222222222,,,0.2222222222222222,0.5,1.0,0.35714285714285715,0.6,0.2857142857142857,,0.21428571428571427,0.3333333333333333,0.8958333333333334,0.19047619047619047,0.5555583333333334,0.5524785714285715,0.5457107142857144,0.07692307692307693,0.18181818181818182,,0.24444444444444444,0.26666666666666666,4.961111111111112,25.053333333333327,0.321285140562249,1.0,1.0,,,,,2.0,1.0,1.0,3.0,3.0,,,0.14285714285714285,,1.0,,,1.0,1.0,,,,,,,,,,True,,,
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,8860.0,148.0,28.0,303.0,316,87.0,97,46.0,619,12.0,19.0,1.0,3.0,2.0,5.0,8.0,15.0,,3.0,1.0,6.0,,,1.0,3.0,4.0,10.0,1.0,4.0,2.0,3.0,20.0,37.0,5.0,16.0,10.0,65.0,321.0,1.0,3.0,1.0,4.0,,5.0,5.0,12.0,3.0,6.0,3.0,22.0,24.0,16.0,15.0,,2.0,1.0,9.0,4.0,5.0,,3.0,4.0,7.0,3.0,3.0,,,18.0,1.0,2.0,4.0,6.0,12.0,4.0,16.0,,4.0,2.0,2.0,3.0,2.0,1.0,3.0,,2.0,6.0,1.0,9.0,17.0,1.0,12.0,1.0,1.0,16.0,2.0,,9.0,,,22.0,87.0,2.0,,0.6,0.631578947368421,1.0,0.3125,0.25,0.5,0.3333333333333333,0.5405405405405406,0.3333333333333333,0.4166666666666667,0.5188679245283019,0.35714285714285715,0.5277777777777778,0.5416666666666666,0.35714285714285715,0.55,0.3018867924528302,,0.13513513513513514,0.15789473684210525,0.13333333333333333,,18.591549295774648,0.5,0.08333333333333333,0.02564102564102564,0.057971014492753624,0.016666666666666666,0.07092198581560284,0.021739130434782608,,0.08333333333333333,0.02127659574468085,,0.15789473684210525,0.045454545454545456,0.1111111111111111,0.04081632653061224,0.1,,0.3584905660377358,0.631578947368421,0.75,0.5,0.2830188679245283,0.5333333333333333,0.6153846153846154,0.75,0.05660377358490566,,,,0.11320754716981132,0.16666666666666666,0.16666666666666666,1.0,0.18867924528301888,0.4,0.4,1.0,0.42857142857142855,0.3333333333333333,,,,0.5714285714285714,0.25,1.0,0.2777777777777778,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.660377358490566,0.4444444444444444,0.5530254901960784,0.5820900000000001,0.5349382352941175,0.15,0.20454545454545456,,0.07692307692307693,0.3384615384615385,5.037837837837838,27.975,0.2871287128712871,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,0.16666666666666666,0.0625,0.034482758620689655,0.6666666666666666,,,1.0,1.0,,,,,,,,,,True,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,47787.0,796.0,14.0,1649.0,1673,345.0,367,198.0,3322,44.0,59.0,3.0,5.0,6.0,8.0,43.0,97.0,8.0,28.0,12.0,31.0,1.0,5.0,1.0,8.0,22.0,60.0,3.0,8.0,3.0,8.0,95.0,184.0,34.0,91.0,48.0,340.0,1885.0,10.0,17.0,4.0,13.0,4.0,36.0,21.0,33.0,4.0,16.0,18.0,72.0,118.0,72.0,90.0,12.0,4.0,,60.0,22.0,19.0,,32.0,19.0,51.0,15.0,19.0,11.0,2.0,121.0,10.0,6.0,45.0,46.0,98.0,16.0,114.0,2.0,27.0,20.0,7.0,18.0,1.0,6.0,8.0,3.0,12.0,26.0,5.0,33.0,42.0,2.0,35.0,1.0,,54.0,4.0,1.0,26.0,1.0,1.0,72.0,340.0,1.0,1.0,0.6210526315789474,0.6344086021505376,0.8823529411764706,0.37362637362637363,0.3076923076923077,0.25,0.37362637362637363,0.5163043478260869,0.5882352941176471,0.6363636363636364,0.5309090909090909,0.5333333333333333,0.5510204081632653,0.5668896321070234,0.5625,0.6228070175438597,0.33090909090909093,,0.10326086956521739,0.0847457627118644,0.14432989690721648,,17.150395778364118,0.6923076923076923,0.12398921832884097,0.013015184381778741,0.11166253101736973,0.03355704697986577,0.11757105943152454,0.021080368906455864,0.012875536480686695,,0.030973451327433628,0.041666666666666664,0.04065040650406504,0.17,0.14583333333333334,0.09666666666666666,0.1553398058252427,0.016,0.21454545454545454,0.7457627118644068,0.8148148148148148,0.7727272727272727,0.3527272727272727,0.44329896907216493,0.5180722891566265,0.5116279069767442,0.10181818181818182,0.2857142857142857,0.2857142857142857,0.375,0.11272727272727273,0.3870967741935484,0.3870967741935484,0.75,0.21818181818181817,0.36666666666666664,0.36666666666666664,0.9545454545454546,0.16666666666666666,0.6,0.16666666666666666,0.2,1.0,0.26666666666666666,0.375,1.0,0.16326530612244897,0.75,0.16326530612244897,0.125,0.16326530612244897,0.375,0.5454545454545454,0.36666666666666664,0.5266870300751879,0.47065789473684205,0.5061282608695652,0.09060402684563758,0.1262135922330097,0.010869565217391304,0.10588235294117647,0.21176470588235294,7.509239130434781,24.860674157303375,0.20921770770163736,4.0,,7.0,1.0,3.0,2.0,18.0,8.0,10.0,19.0,10.0,,0.18421052631578946,,0.017241379310344827,0.5263157894736842,,,1.0,,,,1.0,0.3333333333333333,1.0,,,,,True,,,
203471,1610612765,Dennis Schröder,Dennis Schröder,203471,DET,15461.0,258.0,15.0,533.0,541,154.0,160,70.0,1074,9.0,14.0,3.0,3.0,3.0,4.0,9.0,19.0,4.0,14.0,2.0,4.0,,,,,12.0,36.0,1.0,2.0,4.0,8.0,22.0,47.0,14.0,40.0,22.0,108.0,631.0,4.0,5.0,1.0,2.0,,11.0,10.0,16.0,4.0,8.0,18.0,50.0,16.0,28.0,27.0,15.0,2.0,1.0,35.0,12.0,4.0,,29.0,21.0,50.0,15.0,20.0,7.0,2.0,121.0,1.0,3.0,12.0,15.0,28.0,4.0,32.0,2.0,3.0,2.0,1.0,12.0,1.0,8.0,4.0,1.0,4.0,16.0,4.0,9.0,23.0,1.0,28.0,1.0,2.0,26.0,2.0,,9.0,,5.0,48.0,151.0,4.0,4.0,0.36363636363636365,0.38095238095238093,0.6428571428571429,0.35,0.5,0.5,0.358974358974359,0.46808510638297873,0.8,0.625,0.4942528735632184,0.7857142857142857,0.6666666666666666,0.5454545454545454,0.7857142857142857,0.7352941176470589,0.45977011494252873,,0.0851063829787234,0.07142857142857142,0.10526315789473684,,18.88341543513957,0.75,0.11538461538461539,0.02142857142857143,0.10256410256410256,0.010416666666666666,0.10931174089068826,0.01694915254237288,0.03389830508474576,0.03333333333333333,0.0125,,0.15555555555555556,0.0958904109589041,0.08333333333333333,0.09782608695652174,0.12,0.045454545454545456,0.16091954022988506,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.21839080459770116,0.47368421052631576,0.5294117647058824,0.2222222222222222,0.16091954022988506,0.2857142857142857,0.3076923076923077,0.25,0.04597701149425287,0.5,0.5,1.0,0.41379310344827586,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.42857142857142855,1.0,,,,0.2857142857142857,0.5,1.0,0.16666666666666666,0.75,,,0.3333333333333333,0.5,0.6206896551724138,0.34285714285714286,0.5010833333333334,0.5446285714285715,0.4771021739130435,0.09574468085106383,0.16666666666666666,,0.10185185185185185,0.46296296296296297,9.670212765957446,27.085,0.28893058161350843,6.0,,1.0,,,2.0,,,,,,,0.07692307692307693,,,,,,,,,1.0,,0.3333333333333333,,0.07142857142857142,,,,True,,,
203501,1610612765,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DET,57765.0,963.0,81.0,1997.0,1998,389.0,426,253.0,3995,24.0,37.0,3.0,6.0,3.0,5.0,18.0,47.0,7.0,31.0,22.0,56.0,2.0,5.0,3.0,10.0,52.0,168.0,8.0,18.0,7.0,34.0,49.0,115.0,74.0,224.0,53.0,373.0,2270.0,7.0,17.0,10.0,23.0,3.0,47.0,6.0,21.0,10.0,44.0,13.0,55.0,86.0,12.0,201.0,21.0,,,168.0,52.0,11.0,2.0,36.0,15.0,51.0,9.0,29.0,5.0,2.0,117.0,3.0,5.0,41.0,34.0,78.0,10.0,88.0,1.0,17.0,14.0,3.0,15.0,2.0,11.0,7.0,1.0,4.0,22.0,6.0,19.0,36.0,2.0,61.0,5.0,8.0,65.0,7.0,3.0,21.0,6.0,5.0,55.0,386.0,3.0,4.0,0.8775510204081632,0.8775510204081632,0.9054054054054054,0.33035714285714285,0.43478260869565216,0.22727272727272727,0.33035714285714285,0.4260869565217391,0.4117647058823529,0.2857142857142857,0.471976401179941,0.55,0.3230769230769231,0.511049723756906,0.573170731707317,0.375,0.6607669616519174,0.008928571428571428,0.09565217391304348,0.13513513513513514,0.10638297872340426,0.005952380952380952,16.62326388888889,0.6818181818181818,0.07296137339055794,0.009009009009009009,0.08723404255319149,0.008130081300813009,0.08012820512820513,0.008658008658008658,0.003745318352059925,,0.006944444444444444,0.012345679012345678,0.08176100628930817,0.06048387096774194,0.1016949152542373,0.09090909090909091,0.07627118644067797,0.004975124378109453,0.10914454277286136,0.6486486486486487,0.75,0.9583333333333334,0.13864306784660768,0.3829787234042553,0.42857142857142855,0.7777777777777778,0.09144542772861357,0.22580645161290322,0.23333333333333334,0.8571428571428571,0.16519174041297935,0.39285714285714285,0.4,0.9090909090909091,0.49557522123893805,0.30952380952380953,0.31137724550898205,0.9038461538461539,0.15,0.5,0.125,0.4,0.5,0.45,0.4444444444444444,0.75,0.07692307692307693,0.6,0.15384615384615385,0.3,0.5230769230769231,0.20588235294117646,0.7699115044247787,0.30952380952380953,0.5415220059880239,0.5364910714285714,0.5247138461538462,0.07563025210084033,0.16279069767441862,0.02631578947368421,0.1260053619302949,0.14745308310991956,8.753043478260869,25.554464285714285,0.19479218828242365,6.0,2.0,3.0,2.0,1.0,,2.0,2.0,,2.0,1.0,,0.06,0.045454545454545456,0.0182648401826484,0.5,,,,,,3.0,,1.0,,0.03225806451612903,2.0,0.017857142857142856,,True,,,
