EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Transition Take Fouls,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyFtPoints,Corner3Assists,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls Drawn,OffCorner3ReboundPct,Travels,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,on,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,Charge Fouls Drawn,Transition Take Fouls Drawn,DefensiveGoaltends,3SecondViolations
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,5442.0,91,183,188,39.0,50.0,25.0,371,13.0,16.0,6.0,9.0,1.0,1.0,5.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,28.0,1.0,2.0,2.0,41.0,206.0,7.0,12.0,1.0,15.0,1.0,3.0,1.0,2.0,5.0,26.0,10.0,3.0,10.0,1.0,2.0,4.0,4.0,8.0,4.0,3.0,1.0,20.0,2.0,11.0,1.0,8.0,11.0,3.0,22.0,14.0,36.0,1.0,6.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,6.0,1.0,2.0,7.0,12.0,2.0,1.0,6.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,5.0,39.0,2.0,0.7222222222222222,1.0,1.0,0.5,0.5,1.0,0.6428571428571429,0.5833333333333334,0.3333333333333333,0.65,0.5833333333333334,0.5,0.6612903225806451,0.625,0.5,0.06666666666666667,0.07142857142857142,0.2,17.289719626168225,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.2894736842105263,0.21568627450980393,0.18604651162790697,0.05555555555555555,0.2345679012345679,0.14942528735632185,0.125,0.26666666666666666,0.2,0.06060606060606061,0.3,0.3,0.25,0.21212121212121213,0.1,0.125,0.6666666666666666,0.5333333333333333,0.8125,0.8125,0.6153846153846154,0.3333333333333333,0.5,0.625,1.0,0.06666666666666667,0.03333333333333333,1.0,1.0,1.0,0.03333333333333333,0.75,0.6666666666666666,0.16666666666666666,0.2,1.0,0.2,1.0,0.2,0.6,0.5031293103448277,0.5287454545454545,0.3907125,0.12903225806451613,0.13793103448275862,0.36585365853658536,0.12195121951219512,4.610714285714286,42.4,0.21311475409836064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627741,1610612744,Buddy Hield,Buddy Hield,1627741,GSW,5817.0,97,198,199,25.0,52.0,26.0,397,1.0,2.0,,,,,5.0,6.0,4.0,2.0,2.0,1.0,1.0,27.0,3.0,9.0,12.0,14.0,29.0,,60.0,223.0,,,,3.0,,,3.0,4.0,9.0,10.0,8.0,42.0,,,1.0,6.0,3.0,9.0,3.0,4.0,,21.0,1.0,,,7.0,2.0,,9.0,1.0,10.0,,4.0,2.0,2.0,1.0,,3.0,,1.0,4.0,,,1.0,8.0,1.0,,,,,,2.0,2.0,,2.0,,9.0,25.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.4827586206896552,0.75,0.4827586206896552,0.75,,,0.7317073170731707,0.25,1.125,0.7317073170731707,0.25,1.125,0.7073170731707317,0.08333333333333333,,19.73684210526316,0.25,,,0.06060606060606061,,0.1590909090909091,0.020833333333333332,0.11688311688311688,0.010752688172043012,,,,0.02564102564102564,,,0.2857142857142857,0.1891891891891892,,,,0.04878048780487805,0.5,1.0,,0.14634146341463414,0.8333333333333334,0.8333333333333334,0.8,0.0975609756097561,0.04878048780487805,1.0,1.0,1.0,0.6585365853658537,,,,,,0.25,1.0,0.75,0.7560975609756098,0.5142780487804878,0.50628,0.5731875,,,0.05,0.15,10.041666666666664,25.75172413793104,0.12626262626262627,22.0,3.0,12.0,1.0,6.0,2.0,1.0,6.0,27.0,12.0,1.0,2.0,2.0,2.0,0.16666666666666666,0.034482758620689655,0.5,0.037037037037037035,0.75,0.75,0.3333333333333333,0.4444444444444444,0.46153846153846156,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,1058.0,18,35,38,5.0,6.0,7.0,73,,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,3.0,46.0,,,,3.0,,,,,,,,3.0,,,,2.0,,2.0,,2.0,,4.0,1.0,,,,2.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,4.0,,,,,,,2.0,,2.0,2.0,2.0,,5.0,,,,1.0,0.5,,0.5,,,,0.5,1.5,,0.5,1.5,,0.6666666666666666,,,9.090909090909092,1.0,,,0.15384615384615385,,,0.09090909090909091,0.11764705882352941,0.045454545454545456,,,,0.125,,0.2222222222222222,,,,,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5471833333333334,0.6009,,,,1.0,,4.8,25.0,0.14285714285714285,-17.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,1908.0,32,60,64,17.0,19.0,7.0,124,,,,,,,1.0,7.0,,,,,,4.0,1.0,1.0,7.0,1.0,4.0,8.0,13.0,82.0,,,2.0,2.0,1.0,2.0,,1.0,4.0,,2.0,3.0,,,2.0,1.0,2.0,3.0,1.0,,1.0,8.0,,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,3.0,1.0,1.0,,2.0,4.0,1.0,1.0,,3.0,,,7.0,14.0,,6.0,,,,,,4.0,17.0,2.0,,,1.0,0.25,,0.25,0.14285714285714285,,0.5,0.22727272727272727,,0.3333333333333333,0.3611111111111111,0.5,0.4,0.36363636363636365,0.2857142857142857,0.2857142857142857,31.884057971014496,0.75,0.2,,,,0.125,,0.045454545454545456,,,,,,,,,0.14285714285714285,,,,,,,,0.6363636363636364,0.14285714285714285,0.2,,,,,,,0.36363636363636365,,,,,,,,0.3333333333333333,0.36363636363636365,0.470235,,0.44245,0.35294117647058826,0.46153846153846156,0.15384615384615385,0.3076923076923077,9.142857142857142,25.924999999999997,0.2833333333333333,-15.0,,1.0,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,,,,0.25,0.25,1.0,1.0,,,,0.25,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,
1630311,1610612744,Pat Spencer,Pat Spencer,1630311,GSW,14976.0,250,517,525,141.0,182.0,66.0,1042,15.0,31.0,2.0,5.0,1.0,4.0,19.0,43.0,5.0,1.0,3.0,,,19.0,3.0,36.0,79.0,5.0,22.0,11.0,98.0,580.0,3.0,9.0,,12.0,6.0,15.0,,3.0,13.0,40.0,32.0,15.0,2.0,,10.0,31.0,17.0,48.0,11.0,17.0,1.0,113.0,10.0,5.0,,21.0,9.0,1.0,31.0,15.0,46.0,1.0,14.0,7.0,7.0,14.0,10.0,4.0,1.0,4.0,18.0,3.0,2.0,10.0,20.0,1.0,1.0,19.0,15.0,1.0,8.0,3.0,1.0,2.0,3.0,,13.0,141.0,3.0,0.5555555555555556,0.5714285714285714,1.0,0.22727272727272727,,0.22727272727272727,0.45569620253164556,0.3333333333333333,0.4,0.4306930693069307,0.46153846153846156,0.3333333333333333,0.4537037037037037,0.46153846153846156,0.34210526315789475,0.21782178217821782,0.12658227848101267,0.11627906976744186,21.070234113712374,0.7777777777777778,0.05263157894736842,,0.08653846153846154,0.04201680672268908,0.1926605504587156,0.07575757575757576,0.14084507042253522,0.05976095617529881,0.058823529411764705,0.013333333333333334,0.2,0.0761904761904762,0.045454545454545456,0.08955223880597014,0.13333333333333333,0.1590909090909091,0.3333333333333333,0.02,,0.3069306930693069,0.4838709677419355,0.5769230769230769,0.6666666666666666,0.42574257425742573,0.4418604651162791,0.5,0.42105263157894735,0.04950495049504951,0.0297029702970297,0.3333333333333333,0.3333333333333333,1.0,0.18811881188118812,0.38461538461538464,0.4,0.5,0.2222222222222222,0.25,,,0.16666666666666666,0.5247524752475248,0.49116161616161624,0.49765000000000004,0.4408444444444445,0.07407407407407407,0.09302325581395349,0.12244897959183673,0.1326530612244898,5.931645569620253,25.768181818181816,0.2727272727272727,-17.0,2.0,4.0,1.0,2.0,,2.0,4.0,19.0,4.0,,13.0,2.0,,0.5,,0.16129032258064516,,0.4,0.4,1.0,0.21052631578947367,0.21052631578947367,1.0,0.15384615384615385,0.5,1.0,,0.21052631578947367,1.0,2.0,0.15384615384615385,0.5,1.0,1.0,6.0,,,,2.0,0.07407407407407407,,,,,,,,,,,,True,,,,,,,,,
1641764,1610612744,Brandin Podziemski,Brandin Podziemski,1641764,GSW,2032.0,34,73,75,24.0,36.0,8.0,148,,1.0,,,,,2.0,6.0,2.0,,3.0,,1.0,5.0,1.0,3.0,9.0,3.0,8.0,5.0,20.0,75.0,,,,,,1.0,,2.0,4.0,6.0,,9.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,,,,3.0,1.0,4.0,1.0,5.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,2.0,3.0,1.0,,7.0,12.0,,4.0,,,,,,4.0,24.0,1.0,1.0,1.0,1.0,0.375,,0.375,0.3333333333333333,,,0.4411764705882353,,,0.43478260869565216,,0.3333333333333333,0.47058823529411764,0.1111111111111111,0.16666666666666666,29.26829268292683,,0.5,,0.2,,,0.047619047619047616,0.1,0.02564102564102564,,,,0.06666666666666667,,0.3333333333333333,,,,,,0.058823529411764705,,,,0.35294117647058826,0.3333333333333333,0.4,1.0,0.11764705882352941,0.17647058823529413,,,,0.29411764705882354,,,,,,0.3333333333333333,,0.3333333333333333,0.5294117647058824,0.4844911764705882,,0.5002166666666666,0.19047619047619047,0.3076923076923077,,0.2,9.644444444444444,24.525,0.3287671232876712,-16.0,1.0,3.0,,,,,1.0,5.0,3.0,,,,,,,,,0.5,0.5,1.0,0.6,0.6,1.0,,,,,0.6,,1.0,1.0,,,4.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,True,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,1727.0,29,66,67,13.0,20.0,5.0,133,3.0,3.0,,,,,1.0,4.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,5.0,8.0,5.0,10.0,5.0,30.0,80.0,,,,,,,2.0,4.0,7.0,,10.0,12.0,,,1.0,4.0,1.0,5.0,1.0,2.0,,11.0,,,,2.0,2.0,,4.0,,4.0,,,,,2.0,2.0,,,,2.0,,1.0,2.0,3.0,,,4.0,6.0,1.0,3.0,,,,,,7.0,13.0,,,,0.8,0.5,0.5,0.5,0.625,,,0.6944444444444444,,0.75,0.75,,0.875,0.5555555555555556,0.125,0.25,31.42857142857143,1.0,,,0.13333333333333333,,0.15384615384615385,,0.14285714285714285,,,,,,,0.25,,0.18181818181818182,,,,0.16666666666666666,1.0,1.0,,0.2222222222222222,0.25,0.3333333333333333,,0.05555555555555555,0.2222222222222222,0.25,0.25,1.0,0.3333333333333333,,,,,,0.5,0.5,0.5,0.7222222222222222,0.5327777777777778,,0.5593874999999999,0.2,0.3,,0.23333333333333334,8.0375,26.02,0.19696969696969696,-4.0,1.0,4.0,,1.0,1.0,,1.0,6.0,4.0,,2.0,,,,,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.75,1.0,,,0.5,0.6666666666666666,,,,,,1.0,,,,,,,,3.0,1.0,1.0,0.1,,,,,,,True,,,,,,,,,
1628995,1610612744,Kevin Knox II,Kevin Knox II,1628995,GSW,3158.0,53,115,116,48.0,60.0,19.0,231,5.0,6.0,,1.0,3.0,4.0,5.0,7.0,2.0,,3.0,,,6.0,2.0,11.0,15.0,2.0,9.0,5.0,33.0,132.0,,1.0,3.0,3.0,5.0,7.0,1.0,2.0,15.0,16.0,6.0,6.0,,,1.0,,2.0,2.0,2.0,,,6.0,2.0,1.0,,6.0,3.0,1.0,10.0,3.0,13.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,3.0,,,4.0,6.0,,3.0,,,,1.0,1.0,15.0,48.0,,0.7272727272727273,0.7272727272727273,1.0,0.2222222222222222,0.5,0.2222222222222222,0.7333333333333333,,0.7142857142857143,0.5833333333333334,,0.7222222222222222,0.6111111111111112,0.375,0.75,0.375,0.06666666666666667,0.14285714285714285,21.58273381294964,0.6666666666666666,0.5,,0.2,0.04,0.3,0.06666666666666667,0.2571428571428571,0.05454545454545454,,0.08333333333333333,,0.047619047619047616,0.3333333333333333,0.1,0.5,0.29411764705882354,0.3333333333333333,,1.0,0.25,0.8333333333333334,0.8333333333333334,0.6,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.8,0.08333333333333333,0.125,,,,0.25,0.5,,,0.4444444444444444,0.75,,,0.2222222222222222,0.625,0.535425,,0.575811111111111,0.1111111111111111,0.16666666666666666,0.09090909090909091,0.45454545454545453,5.366666666666666,25.077777777777776,0.41739130434782606,2.0,1.0,2.0,,1.0,1.0,,1.0,6.0,2.0,,,,,,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.3333333333333333,,,,,,2.0,,,,,,0.1111111111111111,,,,,,1.0,1.0,,,,,True,,,,,,,,,
1631218,1610612744,Trayce Jackson-Davis,Trayce Jackson-Davis,1631218,GSW,5010.0,84,179,178,68.0,67.0,23.0,357,14.0,18.0,5.0,6.0,10.0,10.0,1.0,6.0,1.0,,1.0,,1.0,1.0,1.0,15.0,25.0,,2.0,4.0,34.0,192.0,5.0,9.0,2.0,12.0,10.0,13.0,,2.0,20.0,16.0,14.0,,12.0,,4.0,4.0,5.0,9.0,3.0,3.0,,23.0,4.0,8.0,,7.0,4.0,,11.0,12.0,23.0,1.0,4.0,4.0,,3.0,2.0,2.0,,1.0,5.0,,3.0,6.0,8.0,1.0,1.0,7.0,11.0,1.0,6.0,2.0,1.0,1.0,3.0,2.0,20.0,68.0,,0.5333333333333333,0.8888888888888888,,,,,0.6,0.5555555555555556,0.7692307692307693,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.53125,0.6,0.625,0.07407407407407407,0.16,0.5,17.8743961352657,0.6,,,0.12903225806451613,0.1951219512195122,0.21875,0.12121212121212122,0.1746031746031746,0.16216216216216217,0.5,0.13333333333333333,,0.15384615384615385,,0.10526315789473684,0.4,0.20833333333333334,0.25,0.125,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8235294117647058,0.5714285714285714,0.2222222222222222,0.16666666666666666,0.3333333333333333,,0.037037037037037035,0.037037037037037035,,,,0.037037037037037035,0.6666666666666666,0.8333333333333334,,0.6666666666666666,1.0,0.06666666666666667,,0.06666666666666667,0.7407407407407407,0.5536634615384616,0.5673,0.5410964285714286,0.1875,0.2,0.35294117647058826,0.5882352941176471,3.4520000000000004,25.25,0.37988826815642457,9.0,,,,,,,,1.0,,,1.0,1.0,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,True,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,6182.0,103,205,209,58.0,68.0,21.0,414,4.0,6.0,,,2.0,3.0,1.0,5.0,2.0,4.0,7.0,,1.0,18.0,7.0,6.0,13.0,9.0,25.0,5.0,44.0,238.0,1.0,3.0,2.0,4.0,4.0,8.0,3.0,8.0,18.0,6.0,6.0,27.0,,,,4.0,5.0,9.0,3.0,3.0,,23.0,1.0,,,2.0,5.0,,7.0,1.0,8.0,,4.0,3.0,1.0,5.0,2.0,3.0,1.0,3.0,8.0,,2.0,4.0,9.0,1.0,,3.0,8.0,,2.0,2.0,,1.0,2.0,2.0,18.0,58.0,,0.5,0.5,1.0,0.36,0.375,0.36,0.46153846153846156,0.3333333333333333,0.5,0.5131578947368421,0.2,0.53125,0.524390243902439,0.3333333333333333,0.53125,0.6578947368421053,,,20.851063829787233,0.625,,,0.10638297872340426,,0.05,0.017857142857142856,0.08045977011494253,0.009615384615384616,,,,0.021739130434782608,0.125,0.12903225806451613,,0.0625,,,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.13157894736842105,0.2,0.2,1.0,0.05263157894736842,0.18421052631578946,0.5714285714285714,0.5714285714285714,1.0,0.47368421052631576,,,,0.1875,0.6666666666666666,0.0625,,0.4375,0.8157894736842105,0.5047319444444445,0.354,0.471653125,0.07317073170731707,0.13333333333333333,0.09090909090909091,0.4090909090909091,6.1692307692307695,25.331999999999997,0.28292682926829266,-21.0,1.0,5.0,,1.0,3.0,,2.0,18.0,5.0,,1.0,,,,,,,0.5,0.5,,0.2777777777777778,0.2777777777777778,1.0,0.2,,,0.42857142857142855,0.2777777777777778,,1.0,0.2,,,1.0,2.0,,,,,,1.0,,,1.0,0.038461538461538464,,,,1.0,1.0,1.0,True,,,,,,,,,
