EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,Transition Take Fouls,Offensive Fouls Drawn,BlockedLongMidRange,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,BlockedArc3,on,Transition Take Fouls Drawn,Corner3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffensiveGoaltends
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,3051.0,51,20,107,106,50,35,13,213,2.0,2.0,1.0,1.0,1.0,5.0,7.0,2.0,1.0,1.0,5.0,14.0,1.0,4.0,8.0,7.0,10.0,5.0,16.0,6.0,35,121,2.0,4.0,4.0,4.0,9.0,2.0,22.0,4.0,10.0,6.0,9.0,1.0,13.0,5.0,11.0,3.0,14.0,1.0,2.0,9.0,1.0,1.0,31.0,1.0,2.0,5.0,1.0,8,1.0,9,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,6.0,2.0,1.0,22.0,50,1.0,0.2857142857142857,0.2857142857142857,0.4,0.3125,0.4444444444444444,0.3333333333333333,0.7,1.0,0.5576923076923077,0.7692307692307693,0.603448275862069,0.7857142857142857,0.6153846153846154,26.229508196721312,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.10526315789473684,0.047619047619047616,0.14285714285714285,0.023255813953488372,0.05555555555555555,0.1,0.17647058823529413,0.3333333333333333,0.14285714285714285,0.07692307692307693,1.0,1.0,0.5,0.038461538461538464,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.2,0.07692307692307693,0.5384615384615384,0.35714285714285715,0.35714285714285715,0.4,0.5,0.5,0.07692307692307693,1.0,0.07692307692307693,0.6153846153846154,0.5,0.6923076923076923,0.38461538461538464,0.4851770833333333,0.41835,0.48194090909090903,0.07142857142857142,0.16666666666666666,0.6285714285714286,13.690000000000003,29.699999999999996,0.4672897196261682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,6225.0,104,1,215,214,58,36,47,429,1.0,5.0,,2.0,17.0,3.0,5.0,9.0,1.0,2.0,3.0,8.0,1.0,,1.0,7.0,27.0,10.0,17.0,4.0,48,247,2.0,2.0,7.0,2.0,3.0,3.0,13.0,10.0,4.0,30.0,,,8.0,3.0,6.0,2.0,8.0,2.0,,3.0,1.0,2.0,18.0,1.0,6.0,6.0,2.0,14,4.0,18,2.0,,3.0,2.0,,,3.0,2.0,11.0,3.0,6.0,2.0,1.0,13.0,58,1.0,0.7142857142857143,0.7142857142857143,1.0,0.5882352941176471,0.6666666666666666,0.5882352941176471,0.25925925925925924,0.2857142857142857,0.5,0.5,0.5106382978723404,0.5416666666666666,0.38636363636363635,18.867924528301888,1.0,0.3333333333333333,0.09836065573770492,0.13636363636363635,0.020833333333333332,0.11428571428571428,0.032520325203252036,0.029411764705882353,0.08,0.10344827586206896,0.14285714285714285,0.15,0.11363636363636363,0.2,0.25,1.0,0.38636363636363635,0.11363636363636363,0.6,0.6,0.6666666666666666,0.20454545454545456,0.18181818181818182,0.375,0.375,1.0,0.16666666666666666,0.16666666666666666,0.2,,0.2,0.1,,0.5,0.375,0.4909715909090908,0.43607000000000007,0.49153499999999994,0.043478260869565216,0.06896551724137931,0.2708333333333333,9.107407407407406,24.67058823529412,0.26976744186046514,3.0,7.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.4166666666666667,0.42857142857142855,0.07407407407407407,0.2,0.058823529411764705,0.04,0.04,0.02564102564102564,0.09090909090909091,0.04,1.0,0.17647058823529413,0.1875,0.6666666666666666,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,11729.0,195,10,409,406,107,52,58,815,31.0,39.0,7.0,13.0,35.0,3.0,4.0,,,,4.0,11.0,,,2.0,46.0,78.0,4.0,11.0,19.0,123,450,,8.0,19.0,,2.0,10.0,26.0,36.0,56.0,12.0,,,11.0,4.0,18.0,13.0,31.0,10.0,3.0,13.0,4.0,1.0,75.0,5.0,22.0,32.0,3.0,57,14.0,71,2.0,,10.0,5.0,9.0,,19.0,6.0,15.0,29.0,31.0,16.0,3.0,26.0,107,3.0,0.391304347826087,0.42857142857142855,1.0,0.36363636363636365,,0.36363636363636365,0.5897435897435898,0.42105263157894735,0.5842696629213483,0.38095238095238093,0.6089108910891089,0.4482758620689655,0.12359550561797752,25.10460251046025,0.5263157894736842,0.25,0.26229508196721313,0.2391304347826087,0.05263157894736842,0.2523364485981308,0.07,0.0684931506849315,0.2608695652173913,0.2833333333333333,0.1875,0.24,0.43820224719101125,0.7948717948717948,0.8157894736842105,0.3548387096774194,0.39325842696629215,0.0449438202247191,0.75,0.75,0.6666666666666666,,0.12359550561797752,0.36363636363636365,0.36363636363636365,1.0,,,0.6190476190476191,0.5384615384615384,,0.09523809523809523,,0.5617977528089888,0.36363636363636365,0.5255275280898876,0.5882909090909091,0.5565785714285714,0.16326530612244897,0.1839080459770115,0.21138211382113822,5.267948717948719,25.772727272727273,0.2616136919315403,12.0,,,,8.0,14.0,,2.0,18.0,2.0,9.0,3.0,2.0,5.0,9.0,5.0,2.0,5.0,2.0,,,0.5714285714285714,0.5714285714285714,0.5625,0.02564102564102564,0.02564102564102564,0.02857142857142857,0.08571428571428572,0.0625,0.10344827586206896,0.06666666666666667,0.08333333333333333,0.4,0.34285714285714286,0.35294117647058826,0.4166666666666667,,,,,,,0.14634146341463414,8.0,12.0,8.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,0.23529411764705882,0.8571428571428571,0.6666666666666666,0.125,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,10239.0,171,-22,356,358,61,34,47,714,10.0,13.0,6.0,7.0,15.0,4.0,8.0,6.0,,2.0,10.0,26.0,1.0,,2.0,20.0,36.0,12.0,32.0,12.0,88,422,1.0,8.0,11.0,1.0,4.0,4.0,23.0,18.0,22.0,36.0,,,26.0,10.0,2.0,7.0,9.0,7.0,,1.0,,1.0,25.0,7.0,8.0,9.0,3.0,20,13.0,33,,,2.0,1.0,1.0,1.0,3.0,1.0,11.0,14.0,15.0,7.0,1.0,23.0,61,1.0,0.45,0.5294117647058824,1.0,0.375,0.25,0.375,0.5555555555555556,0.7272727272727273,0.5588235294117647,0.6333333333333333,0.5866666666666667,0.6764705882352942,0.47058823529411764,18.75,0.6666666666666666,0.25,0.08411214953271028,0.12121212121212122,0.07692307692307693,0.09826589595375723,0.07303370786516854,0.08333333333333333,0.11428571428571428,0.05555555555555555,0.1111111111111111,0.14285714285714285,0.19117647058823528,0.7692307692307693,0.7692307692307693,0.5,0.22058823529411764,0.11764705882352941,0.5,0.5,0.25,0.08823529411764706,0.38235294117647056,0.38461538461538464,0.38461538461538464,1.0,,0.09090909090909091,0.4666666666666667,0.8571428571428571,0.13333333333333333,0.13333333333333333,,0.6617647058823529,0.38461538461538464,0.5212169117647059,0.53523125,0.56132,0.0945945945945946,0.16666666666666666,0.26136363636363635,8.686111111111114,25.531249999999996,0.17134831460674158,6.0,2.0,,1.0,5.0,10.0,,7.0,17.0,,6.0,2.0,,1.0,7.0,6.0,4.0,6.0,2.0,1.0,,0.5,0.45454545454545453,0.5666666666666667,,,,0.06896551724137931,0.125,0.041666666666666664,0.06666666666666667,0.05714285714285714,0.3333333333333333,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.19318181818181818,4.0,7.0,6.0,,,,1.0,,,1.0,1.0,2.0,,0.6363636363636364,0.5714285714285714,,1.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,39185.0,653,-52,1392,1397,326,305,189,2789,15.0,24.0,3.0,4.0,50.0,8.0,23.0,24.0,4.0,3.0,42.0,118.0,12.0,12.0,25.0,36.0,97.0,48.0,142.0,13.0,229,1592,16.0,11.0,22.0,13.0,28.0,5.0,66.0,24.0,48.0,120.0,24.0,,118.0,42.0,41.0,34.0,75.0,19.0,15.0,29.0,10.0,2.0,184.0,9.0,26.0,33.0,3.0,62,16.0,78,35.0,20.0,29.0,23.0,8.0,4.0,37.0,7.0,53.0,11.0,16.0,5.0,1.0,66.0,326,1.0,0.3333333333333333,0.35294117647058826,0.8333333333333334,0.3380281690140845,0.4642857142857143,0.3380281690140845,0.3711340206185567,0.5,0.45188284518828453,0.61,0.4634146341463415,0.6346153846153846,0.5941422594142259,17.544947303161813,0.7837837837837838,0.06521739130434782,0.09166666666666666,0.08552631578947369,0.028391167192429023,0.08885542168674698,0.023952095808383235,0.029045643153526972,0.09701492537313433,0.08839779005524862,0.08888888888888889,0.07851239669421488,0.100418410041841,0.625,0.75,0.4666666666666667,0.20920502092050208,0.09623430962343096,0.34782608695652173,0.36363636363636365,0.25,0.100418410041841,0.49372384937238495,0.3559322033898305,0.3620689655172414,0.8095238095238095,0.17391304347826086,0.5217391304347826,0.08,0.75,0.06,0.5,0.48,0.694560669456067,0.3559322033898305,0.5201288702928871,0.49954375,0.49058599999999997,0.024489795918367346,0.049019607843137254,0.28820960698689957,9.62164948453608,26.22042253521127,0.23419540229885058,13.0,6.0,1.0,1.0,2.0,7.0,4.0,3.0,19.0,11.0,7.0,2.0,15.0,6.0,38.0,17.0,14.0,17.0,8.0,8.0,0.25,0.2857142857142857,0.34782608695652173,0.3958333333333333,0.1134020618556701,0.16666666666666666,0.12,0.019943019943019943,0.01,0.025906735751295335,0.017241379310344827,0.014285714285714285,0.47058823529411764,0.26,0.29545454545454547,0.23076923076923078,0.25,0.25,1.0,0.25,1.0,0.3333333333333333,0.08296943231441048,1.0,2.0,4.0,1.0,1.0,4.0,,,,,,3.0,0.11290322580645161,0.08695652173913043,0.5,,,0.02631578947368421,3.0,2.0,2.0,1.0,1.0,0.014084507042253521,0.043478260869565216,0.01694915254237288,0.25,1.0,0.006993006993006993,,,,,,,,,,True,,,,,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,21752.0,363,47,758,756,163,131,118,1514,43.0,58.0,9.0,13.0,34.0,7.0,14.0,11.0,2.0,1.0,2.0,8.0,,,,65.0,106.0,5.0,19.0,35.0,180,794,2.0,12.0,22.0,,1.0,9.0,33.0,62.0,68.0,15.0,,,8.0,2.0,23.0,24.0,47.0,14.0,10.0,15.0,6.0,2.0,118.0,14.0,40.0,24.0,11.0,75,28.0,103,16.0,9.0,14.0,7.0,17.0,5.0,31.0,4.0,38.0,33.0,50.0,27.0,1.0,33.0,163,1.0,0.47692307692307695,0.5166666666666667,1.0,0.2631578947368421,,0.2631578947368421,0.6132075471698113,0.5454545454545454,0.58,0.5217391304347826,0.6122448979591837,0.6111111111111112,0.152,19.932810750279955,0.45161290322580644,0.34375,0.10810810810810811,0.20833333333333334,0.07954545454545454,0.15458937198067632,0.07329842931937172,0.09558823529411764,0.08860759493670886,0.11965811965811966,0.11538461538461539,0.18064516129032257,0.464,0.7413793103448276,0.7962962962962963,0.5116279069767442,0.272,0.112,0.5,0.5,0.5714285714285714,0.088,0.064,0.25,0.25,1.0,0.10526315789473684,,0.5652173913043478,0.6923076923076923,0.043478260869565216,,,0.616,0.25,0.5563011999999999,0.600373076923077,0.5626043478260869,0.18493150684931506,0.2125984251968504,0.18333333333333332,5.9575471698113205,24.173684210526318,0.21503957783641162,15.0,3.0,1.0,,12.0,17.0,1.0,7.0,34.0,9.0,14.0,3.0,7.0,7.0,14.0,17.0,9.0,17.0,11.0,5.0,0.5,0.7058823529411765,0.7105263157894737,0.7083333333333334,0.08490566037735849,0.06896551724137931,0.14705882352941177,0.06796116504854369,0.06060606060606061,0.07476635514018691,0.06060606060606061,0.06521739130434782,0.6470588235294118,0.4411764705882353,0.5172413793103449,0.3333333333333333,0.2727272727272727,0.2727272727272727,1.0,0.5,1.0,,0.18888888888888888,10.0,14.0,10.0,4.0,2.0,5.0,3.0,2.0,,2.0,6.0,7.0,0.32432432432432434,0.7368421052631579,0.7142857142857143,0.4,,0.025,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,True,,,,,,
1641715,1610612745,Cam Whitmore,Cam Whitmore,1641715,HOU,17780.0,296,-56,642,642,135,147,78,1284,30.0,47.0,3.0,5.0,26.0,4.0,9.0,15.0,,,18.0,54.0,6.0,2.0,6.0,43.0,82.0,23.0,69.0,32.0,187,764,6.0,6.0,13.0,2.0,6.0,9.0,27.0,38.0,48.0,45.0,24.0,,54.0,18.0,10.0,10.0,20.0,6.0,4.0,3.0,4.0,3.0,50.0,9.0,25.0,12.0,4.0,41,15.0,56,13.0,3.0,13.0,8.0,6.0,2.0,19.0,4.0,15.0,23.0,41.0,19.0,1.0,27.0,135,1.0,0.4418604651162791,0.48717948717948717,0.6521739130434783,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.524390243902439,0.46153846153846156,0.5132450331125827,0.47368421052631576,0.55,0.5192307692307693,0.45695364238410596,25.506072874493928,0.6842105263157895,0.26666666666666666,0.09090909090909091,0.19083969465648856,0.061224489795918366,0.14068441064638784,0.04950495049504951,0.0625,0.04081632653061224,0.10144927536231885,0.21428571428571427,0.21052631578947367,0.31125827814569534,0.6382978723404256,0.6976744186046512,0.5333333333333333,0.17218543046357615,0.059602649006622516,0.4444444444444444,0.4444444444444444,0.25,0.09933774834437085,0.3576158940397351,0.3333333333333333,0.33962264150943394,0.5555555555555556,,0.35294117647058826,0.2631578947368421,0.6,,0.3157894736842105,0.3333333333333333,0.7682119205298014,0.3333333333333333,0.5542284768211921,0.5500444444444444,0.5224947368421052,0.11834319526627218,0.1919191919191919,0.1443850267379679,5.496341463414635,25.75072463768116,0.2102803738317757,9.0,5.0,,,5.0,11.0,1.0,6.0,19.0,8.0,6.0,2.0,10.0,5.0,11.0,6.0,4.0,6.0,2.0,,0.16666666666666666,0.45454545454545453,0.38235294117647056,0.4523809523809524,0.0975609756097561,0.0851063829787234,0.15384615384615385,0.038461538461538464,0.05263157894736842,0.031914893617021274,0.041666666666666664,0.02631578947368421,0.3333333333333333,0.34615384615384615,0.4090909090909091,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,,,0.10160427807486631,5.0,8.0,8.0,2.0,1.0,4.0,1.0,,,,2.0,2.0,0.1388888888888889,0.47058823529411764,0.625,,,0.05714285714285714,1.0,1.0,,,1.0,0.014492753623188406,,0.018518518518518517,0.16666666666666666,1.0,0.014285714285714285,1.0,,,,,,,,,True,,,,,,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,7112.0,119,17,248,243,76,46,44,491,7.0,10.0,1.0,1.0,9.0,,,,,,,,,,,9.0,19.0,,,4.0,22,249,,1.0,2.0,,,3.0,5.0,12.0,6.0,,,,,,11.0,4.0,15.0,4.0,,4.0,4.0,3.0,34.0,7.0,3.0,11.0,1.0,15,14.0,29,3.0,1.0,8.0,7.0,5.0,,13.0,3.0,10.0,12.0,16.0,5.0,4.0,5.0,76,4.0,0.6666666666666666,0.8571428571428571,,,,,0.47368421052631576,0.5,0.47368421052631576,0.5,0.4230769230769231,0.35714285714285715,,13.087248322147651,0.6153846153846154,0.1,0.15714285714285714,0.05263157894736842,0.125,0.11023622047244094,0.11023622047244094,0.15384615384615385,0.21739130434782608,0.0975609756097561,0.3333333333333333,0.043478260869565216,0.5263157894736842,0.7,0.7777777777777778,0.7142857142857143,0.47368421052631576,,,,,,,,,,,,0.5,1.0,,,,0.5263157894736842,,0.5223,0.5226333333333334,0.46085,0.22727272727272727,0.22727272727272727,0.22727272727272727,4.063157894736842,,0.3064516129032258,2.0,,,,3.0,8.0,,,6.0,2.0,7.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,,,,0.375,0.375,0.375,0.10526315789473684,0.1,0.1111111111111111,0.09859154929577464,,0.11904761904761904,0.18181818181818182,0.375,,0.2222222222222222,0.25,0.5,,,,,,,0.2727272727272727,2.0,5.0,4.0,2.0,,3.0,,3.0,,4.0,2.0,,0.09090909090909091,0.625,0.4,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,9662.0,161,4,351,357,73,129,30,708,4.0,5.0,2.0,2.0,9.0,1.0,2.0,6.0,1.0,3.0,14.0,30.0,1.0,1.0,3.0,10.0,16.0,18.0,36.0,8.0,82,389,2.0,3.0,3.0,4.0,6.0,6.0,24.0,8.0,12.0,42.0,12.0,,30.0,14.0,12.0,11.0,23.0,9.0,2.0,6.0,5.0,1.0,57.0,2.0,4.0,9.0,2.0,15,2.0,17,3.0,,6.0,4.0,,,6.0,2.0,11.0,17.0,8.0,3.0,2.0,24.0,73,2.0,0.4,0.4,0.7777777777777778,0.5,0.6666666666666666,0.5,0.625,1.0,0.7115384615384616,1.0,0.7454545454545455,1.0,0.6923076923076923,15.926892950391645,1.0,0.125,0.09375,0.056338028169014086,0.02531645569620253,0.07784431137724551,0.013422818791946308,0.03225806451612903,0.1388888888888889,0.06521739130434782,0.07142857142857142,0.06896551724137931,0.09615384615384616,0.8,0.8,0.25,0.17307692307692307,0.038461538461538464,0.5,0.5,1.0,0.11538461538461539,0.5769230769230769,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7884615384615384,0.4666666666666667,0.5225144230769231,0.3684,0.5698944444444445,0.05660377358490566,0.17647058823529413,0.2926829268292683,7.7375,26.33333333333333,0.20797720797720798,5.0,4.0,1.0,3.0,,1.0,2.0,,6.0,2.0,,,3.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.125,,0.2222222222222222,,,,,,0.5,0.5555555555555556,0.7142857142857143,0.4,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.07317073170731707,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,True,,,,,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,14312.0,239,-58,518,521,82,110,68,1039,22.0,32.0,4.0,8.0,22.0,3.0,6.0,,,,6.0,14.0,3.0,,2.0,35.0,60.0,6.0,14.0,11.0,99,619,3.0,6.0,14.0,,2.0,3.0,15.0,50.0,20.0,18.0,,,14.0,6.0,6.0,11.0,17.0,9.0,2.0,5.0,1.0,,45.0,8.0,20.0,19.0,2.0,41,24.0,65,5.0,1.0,6.0,1.0,7.0,1.0,13.0,,27.0,20.0,21.0,11.0,2.0,15.0,82,2.0,0.7142857142857143,0.8620689655172413,1.0,0.42857142857142855,,0.42857142857142855,0.5833333333333334,0.42857142857142855,0.5945945945945946,0.375,0.6036585365853658,0.4166666666666667,0.1891891891891892,15.939597315436242,0.46153846153846156,0.14285714285714285,0.168141592920354,0.16806722689075632,0.06722689075630252,0.16810344827586207,0.09795918367346938,0.054945054945054944,0.12244897959183673,0.21568627450980393,0.15384615384615385,0.14130434782608695,0.43243243243243246,0.6875,0.8148148148148148,0.5909090909090909,0.2972972972972973,0.08108108108108109,0.5,0.5,1.0,,0.1891891891891892,0.42857142857142855,0.42857142857142855,1.0,,0.17647058823529413,0.5,0.5,,0.125,,0.6216216216216216,0.42857142857142855,0.5460216216216217,0.5891449999999999,0.56560625,0.1375,0.16666666666666666,0.15151515151515152,5.231666666666667,26.200000000000006,0.1583011583011583,10.0,,,,9.0,14.0,2.0,3.0,27.0,6.0,16.0,1.0,4.0,5.0,16.0,5.0,3.0,5.0,3.0,2.0,0.6666666666666666,0.6428571428571429,0.7058823529411765,0.7105263157894737,0.1,0.15625,0.045454545454545456,0.12698412698412698,0.1891891891891892,0.125,0.04,0.038461538461538464,0.6,0.45454545454545453,0.47619047619047616,0.9,,,,,,,0.2727272727272727,8.0,10.0,12.0,,2.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0,0.25925925925925924,0.5882352941176471,0.8,,,0.10714285714285714,2.0,,,,,,,,0.6666666666666666,1.0,,,,1.0,,,,,,,True,,,,,,
