EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyTurnovers,Blocked3s,BlockedCorner3,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,Travels,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls,LongMidRangePctAssisted,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,BlockedArc3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,Transition Take Fouls,Corner3PctBlocked,HeaveMakes
1626158,1610612764,Richaun Holmes,Richaun Holmes,1626158,WAS,8317.0,139,9.0,289.0,288,58.0,84,40.0,577,20.0,37.0,11.0,21.0,1.0,7.0,2.0,6.0,22.0,43.0,12.0,56.0,303.0,11.0,21.0,1.0,23.0,1.0,8.0,4.0,6.0,20.0,24.0,18.0,4.0,10.0,7.0,17.0,7.0,6.0,4.0,41.0,4.0,19.0,18.0,17.0,1.0,36.0,23.0,59.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,9.0,11.0,2.0,12.0,2.0,15.0,3.0,9.0,5.0,2.0,3.0,5.0,4.0,6.0,58.0,0.4545454545454545,0.7692307692307693,0.5116279069767442,0.5238095238095238,0.125,0.5116279069767442,0.5238095238095238,0.125,0.5714285714285714,0.5227272727272727,0.3,0.0930232558139534,0.1081081081081081,15.66265060240964,0.3333333333333333,0.1666666666666666,0.2236842105263158,0.25,0.2903225806451613,0.0597014925373134,0.2536231884057971,0.1608391608391608,0.303030303030303,0.1891891891891892,0.3333333333333333,0.0784313725490196,0.1724137931034483,0.2894736842105263,0.1111111111111111,0.3265306122448979,0.1538461538461538,0.1176470588235294,0.8,0.8604651162790697,0.5405405405405406,0.6060606060606061,0.4,0.1395348837209302,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5238095238095238,0.0909090909090909,0.875,0.1428571428571428,0.8604651162790697,0.6059302325581395,0.610938888888889,0.5111625,0.1836734693877551,0.1836734693877551,0.4107142857142857,0.1071428571428571,1.858139534883721,0.2006920415224913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629667,1610612764,Jalen McDaniels,Jalen McDaniels,1629667,WAS,34.0,1,,,3,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630551,1610612764,Justin Champagnie,Justin Champagnie,1630551,WAS,7754.0,129,-25.0,265.0,272,65.0,60,30.0,537,5.0,5.0,2.0,2.0,1.0,1.0,4.0,6.0,9.0,11.0,3.0,45.0,315.0,2.0,3.0,,7.0,1.0,1.0,,8.0,10.0,8.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,4.0,3.0,10.0,11.0,1.0,22.0,7.0,29.0,1.0,9.0,8.0,1.0,3.0,,1.0,3.0,,1.0,4.0,,4.0,,6.0,,2.0,5.0,3.0,2.0,5.0,3.0,8.0,64.0,0.5555555555555556,0.7142857142857143,0.8181818181818182,0.6666666666666666,1.0,0.6363636363636364,0.875,0.5,0.6428571428571429,0.875,0.5,0.0909090909090909,,12.751677852348994,1.0,0.3333333333333333,0.1506849315068493,0.0555555555555555,0.1666666666666666,0.0547945205479452,0.1578947368421052,0.0551181102362204,,0.064516129032258,0.25,0.0508474576271186,0.1923076923076923,0.1,0.2857142857142857,0.1764705882352941,0.1111111111111111,0.0769230769230769,0.6,0.1515151515151515,1.0,1.0,0.4,0.1818181818181818,0.6666666666666666,0.8,0.75,0.5,1.0,,0.125,1.0,0.8181818181818182,0.5541484375,0.491075,0.5959428571428571,0.1142857142857142,0.1538461538461538,0.1555555555555555,0.1777777777777777,3.890909090909091,0.2452830188679245,5.0,9.0,1.0,1.0,2.0,4.0,3.0,13.0,3.0,8.0,22.0,1.0,1.0,2.0,7.0,24.0,1.0,12.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3636363636363636,1.0,0.2857142857142857,0.3809523809523809,0.6666666666666666,0.1666666666666666,0.0714285714285714,0.2727272727272727,0.5555555555555556,0.5555555555555556,1.0,0.3939393939393939,0.2307692307692307,0.2307692307692307,1.0,0.25,1.0,1.0,0.5,0.5,0.375,0.25,0.0909090909090909,27.93636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1641731,1610612764,Bilal Coulibaly,Bilal Coulibaly,1641731,WAS,2762.0,46,1.0,93.0,101,39.0,49,13.0,194,5.0,10.0,1.0,3.0,1.0,2.0,,,5.0,10.0,3.0,13.0,108.0,1.0,3.0,,2.0,1.0,2.0,2.0,4.0,4.0,6.0,2.0,1.0,,3.0,3.0,3.0,,,9.0,1.0,2.0,2.0,,,2.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,,,2.0,,1.0,3.0,,4.0,,5.0,1.0,3.0,2.0,1.0,1.0,3.0,,4.0,39.0,0.4,0.5,0.5,0.3333333333333333,0.5,0.3846153846153846,0.3333333333333333,0.5,0.4333333333333333,0.3333333333333333,0.6666666666666666,0.1,0.1,15.887850467289718,1.0,,,0.1052631578947368,0.0869565217391304,0.0357142857142857,0.0377358490566037,0.0638297872340425,0.1538461538461538,,,,,,,0.1111111111111111,,0.4285714285714285,,0.7692307692307693,0.5,0.5555555555555556,0.4,,,,,1.0,0.3333333333333333,,1.0,0.5,1.0,0.6333346153846152,0.6241,0.62915,0.2,0.25,0.1538461538461538,0.3076923076923077,1.63,0.4193548387096774,,3.0,,,,,,,,,3.0,,,,,,,,,2.0,,,,1.0,,,,,,0.2307692307692307,,0.2,0.2307692307692307,,,,,,,,,,,,,,,,23.8,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203935,1610612764,Marcus Smart,Marcus Smart,203935,WAS,16807.0,280,-45.0,584.0,587,162.0,188,69.0,1171,8.0,12.0,1.0,2.0,3.0,3.0,17.0,40.0,28.0,58.0,24.0,140.0,662.0,2.0,4.0,1.0,8.0,5.0,12.0,15.0,46.0,20.0,36.0,2.0,2.0,22.0,16.0,38.0,9.0,14.0,6.0,92.0,4.0,,11.0,14.0,,25.0,4.0,29.0,,16.0,11.0,5.0,12.0,7.0,4.0,19.0,2.0,10.0,22.0,3.0,35.0,2.0,35.0,3.0,10.0,3.0,3.0,,3.0,1.0,45.0,161.0,0.3571428571428571,0.3703703703703703,0.4827586206896552,0.5,0.4166666666666667,0.5321100917431193,0.5,0.5740740740740741,0.56,0.5,0.6216216216216216,0.0344827586206896,0.1666666666666666,21.851289833080425,0.631578947368421,,0.0939597315436241,,0.0814814814814814,0.0277777777777777,0.0880281690140845,0.0140845070422535,,,,0.0363636363636363,0.1063829787234042,0.0941176470588235,0.0588235294117647,0.0792079207920792,0.088235294117647,,0.3333333333333333,0.110091743119266,0.6666666666666666,0.8,0.625,0.3669724770642202,0.425,0.425,0.2941176470588235,0.2857142857142857,0.5,1.0,0.1111111111111111,1.0,0.5779816513761468,0.4996601851851852,0.5783699999999999,0.495723076923077,0.0862068965517241,0.1538461538461538,0.0571428571428571,0.3285714285714285,7.660344827586206,0.2773972602739726,8.0,14.0,,,3.0,3.0,12.0,37.0,12.0,20.0,51.0,1.0,3.0,7.0,15.0,51.0,1.0,36.0,12.0,8.0,,,,2.0,0.85,0.392156862745098,0.3333333333333333,0.4666666666666667,0.4,0.4678899082568807,,,0.128440366972477,0.5714285714285714,0.5714285714285714,1.0,0.3394495412844037,0.3243243243243243,0.3243243243243243,0.75,,,,0.1111111111111111,1.0,0.4444444444444444,0.3333333333333333,,26.62941176470588,6.0,,,3.0,6.0,1.0,3.0,4.0,9.0,7.0,2.0,3.0,2.0,2.0,5.0,9.0,8.0,0.055045871559633,0.5,0.5,0.4285714285714285,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,
1629673,1610612764,Jordan Poole,Jordan Poole,1629673,WAS,2087.0,35,-5.0,82.0,77,34.0,51,9.0,159,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,14.0,46.0,103.0,1.0,1.0,,2.0,2.0,2.0,11.0,21.0,2.0,6.0,,,,3.0,3.0,1.0,,,9.0,,,3.0,1.0,,4.0,1.0,5.0,,2.0,,2.0,3.0,2.0,2.0,5.0,,1.0,6.0,1.0,13.0,,15.0,2.0,5.0,,,,,,21.0,34.0,0.25,0.25,0.5714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.7419354838709677,0.3333333333333333,0.8076923076923077,,,38.888888888888886,0.6,,0.0625,,0.2307692307692307,,0.1379310344827586,,,,,,,0.0833333333333333,,0.2,0.3333333333333333,,,0.0833333333333333,1.0,1.0,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.1428571428571428,1.0,0.7916666666666666,0.5181565217391304,0.570075,0.5007142857142857,0.1851851851851851,0.5,0.0434782608695652,0.4565217391304347,8.357142857142858,0.4146341463414634,,1.0,,1.0,,,8.0,16.0,5.0,8.0,17.0,,2.0,2.0,5.0,9.0,,16.0,8.0,1.0,,,,2.0,0.375,0.4705882352941176,,0.4,0.4705882352941176,0.7083333333333334,,,0.0416666666666666,,,,0.6666666666666666,0.5,0.5,0.375,0.3333333333333333,,,,,0.7142857142857143,0.5,,27.47058823529412,1.0,,,1.0,2.0,,1.0,2.0,15.0,2.0,,,1.0,,,4.0,3.0,0.0833333333333333,0.5,0.5,0.3333333333333333,,,0.4,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,
1641798,1610612764,Jaylen Martin,Jaylen Martin,1641798,WAS,1926.0,32,-16.0,68.0,69,23.0,18,6.0,137,1.0,1.0,,,,,1.0,4.0,2.0,5.0,2.0,6.0,82.0,,1.0,,,,2.0,,,4.0,,,,2.0,,2.0,,1.0,1.0,4.0,,1.0,4.0,,,4.0,1.0,5.0,,1.0,1.0,,1.0,2.0,1.0,3.0,,4.0,5.0,,1.0,,2.0,,1.0,,,,,,,23.0,1.0,1.0,0.4,,,0.3333333333333333,,,0.4285714285714285,,,,,13.333333333333334,0.3333333333333333,,,0.05,0.2352941176470588,,0.1333333333333333,0.032258064516129,,0.0666666666666666,,,,,,0.0909090909090909,0.5,,,0.1666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,,,,,,0.3333333333333333,0.4651833333333333,,0.464,0.1428571428571428,0.1666666666666666,,,7.9,0.3382352941176471,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,0.1666666666666666,,,,,,,0.1666666666666666,,,,,,,,,0.3333333333333333,,,28.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,
1642358,1610612764,AJ Johnson,AJ Johnson,1642358,WAS,3495.0,58,,121.0,116,23.0,33,13.0,237,5.0,8.0,,,,1.0,1.0,5.0,6.0,14.0,4.0,19.0,121.0,,,,,,2.0,,,8.0,4.0,,,,4.0,4.0,4.0,,,12.0,1.0,,3.0,1.0,,4.0,1.0,5.0,,1.0,1.0,,1.0,1.0,,2.0,,3.0,6.0,1.0,2.0,,4.0,,2.0,1.0,1.0,,1.0,1.0,,23.0,0.6666666666666666,0.6666666666666666,0.4285714285714285,,,0.3947368421052631,,,0.4523809523809524,,,,,17.16417910447761,0.5,,0.0344827586206896,,0.1071428571428571,0.04,0.0701754385964912,0.0178571428571428,,,,,,0.05,,0.1176470588235294,0.0909090909090909,,1.0,0.4210526315789473,0.625,0.625,0.8,0.2631578947368421,0.2,0.2,,,,,0.3333333333333333,,0.6842105263157895,0.561721052631579,,0.5029666666666667,0.0952380952380952,0.125,,,4.2714285714285705,0.1900826446280991,,,,,,,1.0,5.0,1.0,1.0,5.0,,,,1.0,3.0,,5.0,1.0,1.0,,,,,1.0,0.2,,,0.2,0.2631578947368421,,0.1428571428571428,,,,,0.2631578947368421,0.2,0.2,1.0,,,,,,0.3333333333333333,0.2,,27.46,,,,,1.0,,,,,,,,,,,,,0.0526315789473684,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,9451.0,158,-26.0,329.0,327,92.0,89,44.0,656,8.0,12.0,,,,2.0,4.0,9.0,12.0,21.0,16.0,67.0,373.0,,1.0,5.0,5.0,,3.0,6.0,15.0,18.0,6.0,,3.0,7.0,8.0,15.0,4.0,3.0,4.0,38.0,1.0,2.0,6.0,11.0,,17.0,3.0,20.0,1.0,,,,3.0,2.0,,5.0,,5.0,9.0,,9.0,,20.0,,7.0,2.0,1.0,1.0,2.0,,15.0,92.0,0.75,0.75,0.5714285714285714,,,0.4903846153846153,,0.4090909090909091,0.5245901639344263,0.3333333333333333,0.4666666666666667,0.1428571428571428,0.0833333333333333,17.195767195767196,0.6,,0.1182795698924731,0.0240963855421686,0.0833333333333333,0.0112359550561797,0.103030303030303,0.0174418604651162,,0.0454545454545454,,0.0151515151515151,0.1142857142857142,0.1,0.25,0.0344827586206896,0.2857142857142857,0.0357142857142857,,0.2307692307692307,0.6666666666666666,0.7272727272727273,0.75,0.173076923076923,0.4444444444444444,0.5714285714285714,0.75,,,,0.1818181818181818,,0.8269230769230769,0.5290442307692309,0.47215,0.50965,0.1186440677966101,0.25,0.0746268656716417,0.2238805970149253,4.119047619047619,0.2796352583586626,1.0,6.0,,,1.0,3.0,8.0,25.0,5.0,9.0,31.0,,2.0,3.0,8.0,27.0,,25.0,8.0,3.0,,,,1.0,1.0,0.2903225806451613,,0.375,0.2903225806451613,0.5961538461538461,0.2222222222222222,,0.1153846153846153,0.1666666666666666,0.1666666666666666,1.0,0.4807692307692308,0.32,0.32,1.0,,,,0.2727272727272727,0.3333333333333333,0.4545454545454545,0.32,,26.57741935483871,1.0,,,,,,2.0,2.0,,4.0,,,1.0,,,2.0,1.0,,,,0.6666666666666666,,,0.4,,1.0,,1.0,3.0,,,,,,,,,True,,,,,,,,,
1642267,1610612764,Bub Carrington,Bub Carrington,1642267,WAS,10097.0,168,-29.0,351.0,350,92.0,114,45.0,701,7.0,11.0,1.0,2.0,2.0,4.0,6.0,16.0,18.0,37.0,5.0,74.0,384.0,2.0,4.0,,7.0,4.0,8.0,1.0,12.0,16.0,20.0,2.0,2.0,12.0,9.0,21.0,7.0,5.0,7.0,51.0,2.0,2.0,18.0,10.0,1.0,29.0,4.0,33.0,2.0,5.0,3.0,2.0,7.0,8.0,,15.0,3.0,9.0,15.0,,8.0,,7.0,,2.0,,,,,,12.0,91.0,0.4444444444444444,0.4705882352941176,0.4864864864864865,0.5,0.5,0.5227272727272727,0.5833333333333334,0.3666666666666666,0.5289855072463768,0.5833333333333334,0.375,0.054054054054054,0.0909090909090909,20.947630922693268,0.4666666666666667,0.1111111111111111,0.1098901098901098,0.021505376344086,0.2117647058823529,0.0229885057471264,0.1590909090909091,0.0222222222222222,0.0285714285714285,0.0196078431372549,,0.03125,0.125,0.0816326530612244,0.2,0.1818181818181818,0.3157894736842105,0.0571428571428571,,0.1666666666666666,0.6363636363636364,0.7,0.4285714285714285,0.2424242424242424,0.375,0.4,0.5,0.3333333333333333,0.5,,0.2666666666666666,0.5,0.6060606060606061,0.5143878787878787,0.5285500000000001,0.53983,0.0294117647058823,0.0512820512820512,0.0945945945945946,0.1621621621621621,9.097297297297295,0.2621082621082621,2.0,6.0,,1.0,,1.0,9.0,23.0,6.0,11.0,29.0,1.0,2.0,1.0,7.0,21.0,,23.0,9.0,7.0,,,,2.0,0.6363636363636364,0.3793103448275862,0.5,0.1428571428571428,0.3793103448275862,0.4393939393939394,0.0625,,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.3484848484848485,0.391304347826087,0.391304347826087,0.5555555555555556,0.1666666666666666,,,0.0666666666666666,,0.4,0.391304347826087,,25.53793103448276,2.0,,,5.0,10.0,1.0,1.0,1.0,12.0,2.0,,4.0,,,,1.0,1.0,0.1515151515151515,0.5,0.5,0.1666666666666666,1.0,,0.1666666666666666,,1.0,,1.0,1.0,1.0,1.0,0.4,,,,,,True,,,,,,,,,
