EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,HeaveAttempts,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Travels,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Loose Ball Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,Corner3PctBlocked,Transition Take Fouls,LongMidRangePctBlocked,OffensiveGoaltends,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,7.0,-2.0,1,1.0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,44.0,-2.0,2,1.0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,909.0,4.0,36,20.0,69,38,15.0,33.0,5.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,11.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,12.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,0.6666666666666666,0.75,1.0,1.0,0.75,0.75,1.5,1.5,0.7857142857142857,1.5,1.5,0.6666666666666666,18.42105263157895,0.5,0.16666666666666666,0.25,0.2222222222222222,1.0,0.25,0.25,0.3333333333333333,0.6666666666666666,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6049583333333334,0.4797,0.4797,0.14285714285714285,0.3333333333333333,0.2727272727272727,0.2727272727272727,1.15,26.575000000000003,0.15151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1642355,1610612747,Bronny James,Bronny James,1642355,LAL,10874.0,-71.0,368,155.0,730,429,181.0,362.0,117.0,42.0,7.0,7.0,24.0,,,4.0,9.0,35.0,9.0,32.0,11.0,62.0,,1.0,3.0,5.0,12.0,26.0,21.0,6.0,24.0,7.0,17.0,5.0,22.0,2.0,12.0,49.0,9.0,4.0,1.0,14.0,18.0,10.0,14.0,7.0,26.0,116.0,0.7777777777777778,0.28125,,0.4166666666666667,0.28125,0.3805970149253731,,0.575,0.4178082191780822,0.1875,0.5909090909090909,0.47761194029850745,20.72289156626506,0.07142857142857142,0.05333333333333334,0.10112359550561797,0.07926829268292683,0.1,0.109375,0.08,0.1044776119402985,0.3582089552238806,0.2916666666666667,0.2916666666666667,0.7142857142857143,,,,0.45,0.4444444444444444,0.582089552238806,0.2916666666666667,0.4844656716417912,0.4331,0.48834999999999995,0.0958904109589041,0.17073170731707318,0.04838709677419355,0.41935483870967744,8.031428571428574,25.959374999999998,0.32320441988950277,5.0,1.0,1.0,2.0,5.0,22.0,2.0,6.0,2.0,8.0,1.0,1.0,3.0,12.0,4.0,3.0,4.0,8.0,3.0,12.0,12.0,5.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,9.0,6.0,3.0,7.0,2.0,6.0,6.0,3.0,1.0,1.0,13.0,6.0,9.0,13.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,0.5,0.5,0.34285714285714286,0.5,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.5384615384615384,0.021505376344086023,0.023255813953488372,0.0223463687150838,0.038461538461538464,0.05555555555555555,0.015384615384615385,0.047619047619047616,0.037037037037037035,0.05263157894736842,0.025,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.2,0.3283582089552239,0.22727272727272727,0.2777777777777778,0.8,0.08955223880597014,0.3333333333333333,0.3333333333333333,0.5,0.11940298507462686,0.25,0.25,1.0,0.2,0.2,0.1,0.5,0.15,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,605.0,-14.0,22,10.0,42,27,10.0,20.0,2.0,2.0,2.0,,3.0,,,,1.0,4.0,,3.0,4.0,8.0,,,,,1.0,,,,3.0,,,1.0,1.0,,,3.0,,,,,,2.0,4.0,2.0,,2.0,,,,,,0.2857142857142857,,,0.4444444444444444,,,0.42857142857142855,50.0,,,,,,,,0.2857142857142857,0.42857142857142855,,,,,,,1.0,,0.7142857142857143,,0.5189714285714285,,0.51525,0.2222222222222222,0.3333333333333333,,,10.350000000000001,25.833333333333332,0.1,1.0,,,,,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,0.5,0.5,0.5,,0.25,0.5,,0.5,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1627827,1610612747,Dorian Finney-Smith,Dorian Finney-Smith,1627827,LAL,429.0,-9.0,16,8.0,29,20,7.0,13.0,4.0,,,,2.0,,,,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,21.428571428571427,,,,,,,,,1.0,,,,,,,1.0,,1.0,,0.52365,,,,,,,,34.65,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,364.0,3.0,13,,24,9,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,3.0,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,7.692307692307692,,,0.75,0.42857142857142855,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630692,1610612747,Jordan Goodwin,Jordan Goodwin,1630692,LAL,3739.0,-16.0,124,40.0,244,140,62.0,120.0,41.0,15.0,3.0,2.0,4.0,,1.0,2.0,2.0,12.0,4.0,9.0,4.0,26.0,,1.0,,4.0,4.0,18.0,12.0,,4.0,2.0,5.0,7.0,12.0,2.0,1.0,31.0,6.0,6.0,1.0,13.0,17.0,4.0,4.0,,16.0,40.0,1.0,0.4444444444444444,,1.0,0.4444444444444444,0.5238095238095238,,1.1666666666666667,0.5652173913043478,,1.125,0.42857142857142855,19.148936170212767,0.25,0.1935483870967742,0.1875,0.19047619047619047,0.6666666666666666,0.15,0.25,0.14285714285714285,0.19047619047619047,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.5714285714285714,0.5,0.47424047619047616,0.46352499999999996,0.4944916666666667,,,,0.6923076923076923,9.391666666666667,24.755555555555553,0.3416666666666667,,2.0,,,3.0,6.0,2.0,3.0,2.0,5.0,,2.0,2.0,5.0,2.0,,1.0,2.0,4.0,2.0,8.0,1.0,5.0,4.0,,1.0,3.0,4.0,,3.0,2.0,1.0,3.0,1.0,2.0,1.0,,1.0,,4.0,1.0,,1.0,,,1.0,,1.0,,,,0.2,0.2,0.4166666666666667,0.5,0.08333333333333333,0.3333333333333333,,0.75,0.09375,0.037037037037037035,0.06779661016949153,,0.25,,0.08333333333333333,0.15384615384615385,0.13333333333333333,,,,,,0.2857142857142857,0.5,0.5,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.23809523809523808,0.4,0.4,1.0,0.6666666666666666,,,,0.3333333333333333,1.0,,,,1.0,2.0,2.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1642261,1610612747,Dalton Knecht,Dalton Knecht,1642261,LAL,7242.0,-47.0,248,89.0,491,276,121.0,243.0,91.0,29.0,16.0,14.0,34.0,1.0,3.0,4.0,12.0,35.0,18.0,42.0,7.0,99.0,1.0,3.0,11.0,5.0,14.0,34.0,42.0,12.0,34.0,14.0,2.0,3.0,5.0,,,13.0,8.0,6.0,3.0,17.0,20.0,7.0,7.0,4.0,34.0,90.0,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.42857142857142855,0.5974025974025974,0.5,0.5961538461538461,0.61875,0.55,0.6296296296296297,0.5454545454545454,31.29496402877698,0.375,0.1276595744680851,0.12121212121212122,0.12389380530973451,0.125,0.14583333333333334,0.05555555555555555,0.2077922077922078,0.44155844155844154,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.3333333333333333,0.7532467532467533,0.4117647058823529,0.5298474025974028,0.5803583333333333,0.5341134615384615,0.05,0.10526315789473684,0.1111111111111111,0.3434343434343434,6.282857142857142,26.62619047619048,0.37448559670781895,12.0,5.0,6.0,7.0,7.0,16.0,,3.0,4.0,8.0,,1.0,2.0,19.0,6.0,2.0,8.0,12.0,3.0,24.0,14.0,6.0,3.0,1.0,1.0,1.0,2.0,3.0,,2.0,2.0,,4.0,,4.0,3.0,2.0,,,7.0,1.0,3.0,4.0,1.0,,2.0,,2.0,2.0,,,0.631578947368421,0.6666666666666666,0.5428571428571428,0.6666666666666666,0.17142857142857143,0.0625,0.3125,0.5714285714285714,0.03225806451612903,0.016666666666666666,0.02459016393442623,0.058823529411764705,,,0.06666666666666667,,0.23809523809523808,,1.0,0.75,0.8,0.6666666666666666,0.2077922077922078,0.4375,0.6363636363636364,0.5714285714285714,0.03896103896103896,,,,0.1038961038961039,0.5,0.5,1.0,0.5555555555555556,,0.2692307692307692,0.8571428571428571,0.07692307692307693,0.5,,,,,,,2.0,,0.03225806451612903,3.0,3.0,2.0,1.0,0.5,0.6,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629629,1610612747,Cam Reddish,Cam Reddish,1629629,LAL,2799.0,-25.0,94,61.0,187,114,47.0,93.0,42.0,6.0,4.0,1.0,1.0,,,,,7.0,1.0,2.0,3.0,10.0,,,,,,5.0,3.0,,1.0,1.0,,,,,,,2.0,,2.0,4.0,6.0,3.0,5.0,2.0,5.0,42.0,1.0,0.5,,,0.5,0.3888888888888889,,0.3333333333333333,0.45454545454545453,,0.5,0.2222222222222222,11.76470588235294,0.5,,0.10526315789473684,0.05263157894736842,,0.13333333333333333,,0.4444444444444444,0.1111111111111111,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.49731111111111104,,0.6316333333333334,0.2,0.25,,0.5,7.799999999999999,23.7,0.45161290322580644,1.0,1.0,1.0,3.0,,2.0,1.0,1.0,,1.0,,,,2.0,1.0,,1.0,3.0,3.0,2.0,2.0,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,0.5,0.5,0.2857142857142857,0.3333333333333333,,,,1.0,0.09090909090909091,,0.045454545454545456,0.2857142857142857,,,,,,0.4,,0.25,0.25,,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,1.0,,1.0,0.3333333333333333,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
