EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PtsUnassisted3s,Charge Fouls,Offensive Fouls Drawn,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Transition Take Fouls,3pt And 1 Free Throw Trips,on,HeaveMakes
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,33402.0,557.0,10,1151,1157.0,313.0,329.0,146.0,2308,25.0,39.0,6.0,14.0,4.0,8.0,1.0,12.0,1.0,3.0,15.0,35.0,3.0,6.0,6.0,8.0,21.0,70.0,1.0,4.0,14.0,27.0,54.0,36.0,105.0,29.0,191.0,1323.0,7.0,17.0,3.0,7.0,10.0,33.0,4.0,10.0,10.0,22.0,5.0,43.0,42.0,12.0,108.0,10.0,70.0,21.0,6.0,14.0,19.0,33.0,15.0,4.0,9.0,4.0,1.0,85.0,16.0,18.0,2.0,48.0,34.0,6.0,88.0,36.0,124.0,3.0,23.0,13.0,10.0,5.0,6.0,4.0,11.0,2.0,1.0,1.0,16.0,2.0,1.0,28.0,43.0,4.0,2.0,29.0,1.0,5.0,35.0,1.0,15.0,3.0,8.0,4.0,4.0,8.0,2.0,2.0,1.0,43.0,311.0,2.0,3.0,0.7777777777777778,0.9545454545454546,1.0,0.34285714285714286,0.42857142857142855,0.45454545454545453,0.34285714285714286,0.5,0.4117647058823529,0.4,0.5094339622641509,0.4791666666666667,0.59375,0.5426136363636364,0.55,0.6142857142857143,0.660377358490566,0.1111111111111111,0.1282051282051282,0.08333333333333333,14.556482183472328,0.3125,0.2727272727272727,0.08695652173913043,0.1504424778761062,0.06741573033707865,0.16271186440677965,0.05776173285198556,0.15738963531669867,0.0625,0.07792207792207792,0.07692307692307693,0.03333333333333333,0.06046511627906977,0.04838709677419355,0.14545454545454545,0.17037037037037037,0.08333333333333333,0.1619047619047619,0.16470588235294117,0.034482758620689655,0.25,0.24528301886792453,0.6410256410256411,0.7352941176470589,0.76,0.07547169811320754,0.08333333333333333,0.09090909090909091,1.0,0.018867924528301886,0.3333333333333333,0.3333333333333333,1.0,0.22012578616352202,0.42857142857142855,0.42857142857142855,1.0,0.44025157232704404,0.3,0.3,1.0,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.25,0.5,1.0,0.041666666666666664,0.25,0.5,0.25,0.75,0.4375,0.2857142857142857,0.9056603773584906,0.3,0.5584025157232705,0.56798125,0.5444171875000001,0.08670520231213873,0.22058823529411764,0.17277486910994763,0.225130890052356,3.5277777777777772,25.27428571428572,0.2719374456993918,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,90652.0,1511.0,114,3150,3122.0,710.0,693.0,365.0,6272,219.0,312.0,63.0,103.0,43.0,66.0,72.0,135.0,8.0,29.0,3.0,6.0,,,,1.0,41.0,97.0,4.0,13.0,19.0,299.0,476.0,44.0,103.0,150.0,880.0,3630.0,76.0,132.0,4.0,4.0,27.0,191.0,56.0,85.0,13.0,20.0,53.0,204.0,398.0,200.0,129.0,114.0,97.0,41.0,45.0,159.0,107.0,266.0,79.0,28.0,63.0,58.0,38.0,639.0,49.0,136.0,,190.0,219.0,34.0,443.0,185.0,628.0,27.0,26.0,18.0,8.0,58.0,20.0,31.0,59.0,3.0,27.0,5.0,117.0,15.0,25.0,69.0,150.0,21.0,24.0,182.0,,20.0,199.0,19.0,88.0,19.0,15.0,7.0,8.0,15.0,9.0,1.0,1.0,202.0,708.0,21.0,18.0,0.6655518394648829,0.8223140495867769,0.9772727272727273,0.42718446601941745,1.0,0.65,0.42718446601941745,0.6281512605042017,0.5757575757575758,0.6588235294117647,0.6303972366148531,0.6029411764705882,0.719047619047619,0.6596701649175413,0.6409395973154363,0.7445255474452555,0.17789291882556132,0.09453781512605042,0.08653846153846154,0.1259259259259259,21.90556021234982,0.49572649572649574,0.5573770491803278,,0.2979591836734694,0.17480719794344474,0.2635228848821082,0.07163742690058479,0.2809065934065934,0.1265389876880985,0.22580645161290322,0.18452380952380953,0.1111111111111111,0.0673076923076923,0.08536585365853659,0.29333333333333333,0.3128205128205128,0.25833333333333336,0.27724665391969405,0.22727272727272727,0.14210526315789473,0.6,0.538860103626943,0.7019230769230769,0.7684210526315789,0.6575342465753424,0.23316062176165803,0.5333333333333333,0.6101694915254238,0.6666666666666666,0.05008635578583765,0.27586206896551724,0.2857142857142857,0.875,0.010362694300518135,0.5,0.5,1.0,0.16753022452504318,0.422680412371134,0.422680412371134,0.975609756097561,0.7573529411764706,0.6116504854368932,0.15873015873015872,,,,0.029411764705882353,0.6285714285714286,0.6515151515151515,0.009523809523809525,,0.18095238095238095,0.6842105263157895,0.7167530224525043,0.422680412371134,0.5597531951640761,0.5529374999999999,0.580247142857143,0.13580246913580246,0.1614678899082569,0.21704545454545454,0.2318181818181818,4.094747899159664,25.926213592233,0.2253968253968254,4.0,3.0,2.0,2.0,1.0,1.0,2.0,0.034482758620689655,1.0,0.75,,,,,,,,,,,,,,,,True,
1628365,1610612758,Markelle Fultz,Markelle Fultz,1628365,SAC,3077.0,51.0,16,104,102.0,11.0,17.0,12.0,206,,,,,,,3.0,11.0,1.0,4.0,2.0,3.0,,,,,,1.0,,,,4.0,15.0,2.0,4.0,1.0,15.0,116.0,,,,,,,,,,,,,6.0,2.0,6.0,,1.0,,1.0,2.0,3.0,5.0,3.0,,2.0,,,13.0,,3.0,,3.0,,,3.0,3.0,6.0,2.0,3.0,,3.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,11.0,1.0,,0.75,0.75,1.0,0.5,,,0.5,0.26666666666666666,,,0.3684210526315789,,,0.39473684210526316,,,0.21052631578947367,0.06666666666666667,,0.09090909090909091,17.094017094017094,,,,,0.11538461538461539,0.10714285714285714,,0.0625,0.075,,0.07692307692307693,0.2222222222222222,,,,,,0.047619047619047616,0.2857142857142857,0.18181818181818182,,,,,,0.5789473684210527,0.2727272727272727,0.3,0.6666666666666666,0.21052631578947367,0.25,0.25,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.05263157894736842,,,,,,,,,,,,,,,,,0.21052631578947367,,0.4605111111111111,,,0.05263157894736842,0.06666666666666667,,,10.193333333333333,27.299999999999997,0.10576923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,123250.0,2054.0,116,4260,4247.0,957.0,1005.0,497.0,8507,112.0,182.0,10.0,14.0,25.0,37.0,125.0,251.0,36.0,78.0,24.0,53.0,3.0,6.0,6.0,13.0,115.0,375.0,33.0,27.0,89.0,273.0,511.0,139.0,428.0,154.0,1117.0,4962.0,18.0,32.0,12.0,39.0,5.0,77.0,63.0,107.0,33.0,102.0,57.0,282.0,242.0,304.0,342.0,6.0,372.0,115.0,47.0,244.0,118.0,362.0,82.0,36.0,161.0,60.0,23.0,842.0,14.0,14.0,2.0,125.0,85.0,5.0,215.0,30.0,245.0,5.0,61.0,39.0,22.0,112.0,23.0,77.0,47.0,8.0,35.0,5.0,159.0,9.0,27.0,108.0,158.0,,7.0,149.0,2.0,3.0,178.0,21.0,76.0,18.0,31.0,12.0,17.0,38.0,21.0,,,280.0,954.0,7.0,14.0,0.4432234432234432,0.44814814814814813,0.8201438848920863,0.3247663551401869,0.3076923076923077,0.3235294117647059,0.3270588235294118,0.5342465753424658,0.5625,0.5887850467289719,0.512779552715655,0.5070422535211268,0.5382775119617225,0.547783251231527,0.5273972602739726,0.5886075949367089,0.45580404685835996,0.09197651663405088,0.09340659340659341,0.11155378486055777,24.174236168455824,0.7044025157232704,0.058823529411764705,0.02564102564102564,0.0878099173553719,0.013448607108549471,0.12846865364850976,0.015135135135135135,0.10819165378670788,0.014242115971515769,0.017421602787456445,0.012738853503184714,0.01060070671378092,0.015427769985974754,0.014150943396226415,0.075,0.08143939393939394,0.13125,0.11554921540656206,0.16176470588235295,0.011013215859030838,0.5526315789473685,0.19382321618743345,0.6153846153846154,0.6787878787878788,0.5178571428571429,0.2673056443024494,0.49800796812749004,0.5605381165919282,0.392,0.08306709265175719,0.46153846153846156,0.47368421052631576,0.3888888888888889,0.05644302449414271,0.4528301886792453,0.46153846153846156,0.9166666666666666,0.3993610223642173,0.30666666666666664,0.3116531165311653,0.8,0.19718309859154928,0.7142857142857143,0.5,0.08450704225352113,0.5,1.0,0.4647887323943662,0.17703349282296652,0.6756756756756757,0.06220095693779904,0.46153846153846156,0.4258373205741627,0.30337078651685395,0.6496272630457934,0.30913978494623656,0.5205039037433153,0.5133077777777778,0.5033002427184466,0.07923771313941826,0.13427561837455831,0.06893464637421665,0.25246195165622204,7.357142857142856,26.3570093457944,0.22464788732394367,9.0,75.0,3.0,18.0,1.0,,,0.02564102564102564,0.2727272727272727,0.7777777777777778,3.0,7.0,5.0,3.0,7.0,4.0,3.0,2.0,0.016355140186915886,0.018867924528301886,0.016,0.0069605568445475635,,,,True,
201942,1610612758,DeMar DeRozan,DeMar DeRozan,201942,SAC,90649.0,1511.0,183,3132,3093.0,668.0,700.0,352.0,6225,51.0,69.0,4.0,8.0,15.0,22.0,119.0,226.0,131.0,275.0,21.0,54.0,3.0,7.0,3.0,9.0,35.0,86.0,7.0,5.0,26.0,301.0,570.0,56.0,140.0,219.0,989.0,3617.0,22.0,44.0,4.0,14.0,18.0,74.0,66.0,127.0,8.0,35.0,69.0,225.0,226.0,376.0,147.0,8.0,83.0,35.0,26.0,85.0,93.0,178.0,64.0,29.0,54.0,26.0,5.0,449.0,13.0,11.0,1.0,65.0,52.0,7.0,124.0,25.0,149.0,5.0,36.0,25.0,11.0,31.0,6.0,20.0,17.0,5.0,11.0,1.0,48.0,4.0,15.0,52.0,92.0,7.0,4.0,167.0,2.0,,250.0,34.0,120.0,6.0,17.0,7.0,8.0,17.0,12.0,,1.0,225.0,665.0,9.0,6.0,0.3754152823920266,0.38047138047138046,0.875,0.4,0.2857142857142857,0.22857142857142856,0.40875912408759124,0.5280701754385965,0.5,0.5196850393700787,0.5422535211267606,0.4827586206896552,0.48148148148148145,0.6017369727047146,0.5615384615384615,0.5692307692307692,0.19718309859154928,0.0456140350877193,0.057971014492753624,0.07964601769911504,24.042792792792792,0.6458333333333334,0.11475409836065574,0.018518518518518517,0.07282913165266107,0.013681592039800995,0.09142053445850915,0.02021772939346812,0.08210526315789474,0.0165860400829302,0.015384615384615385,0.021164021164021163,,0.018,0.027972027972027972,0.06341463414634146,0.07751937984496124,0.07377049180327869,0.09496124031007752,0.08205128205128205,0.015822784810126583,0.7058823529411765,0.09718309859154929,0.7391304347826086,0.7846153846153846,0.47058823529411764,0.3183098591549296,0.5265486725663717,0.5721153846153846,0.31092436974789917,0.3873239436619718,0.4763636363636364,0.4833948339483395,0.3969465648854962,0.07605633802816901,0.3888888888888889,0.3888888888888889,1.0,0.12112676056338029,0.4069767441860465,0.4117647058823529,0.8,0.13793103448275862,0.5,0.5,0.1206896551724138,0.42857142857142855,1.0,0.1206896551724138,0.13580246913580246,0.6818181818181818,0.05555555555555555,0.3333333333333333,0.16049382716049382,0.19230769230769232,0.2943661971830986,0.42168674698795183,0.4621934135977335,0.46181875000000006,0.4435836477987422,0.15625,0.18292682926829268,0.07482305358948432,0.2275025278058645,12.804912280701755,26.07714285714286,0.21328224776500637,1.0,21.0,,5.0,,,,0.014545454545454545,0.14285714285714285,1.0,3.0,1.0,19.0,5.0,,,,2.0,0.007142857142857143,,0.011627906976744186,0.034722222222222224,1.0,1.0,1.0,True,
203897,1610612758,Zach LaVine,Zach LaVine,203897,SAC,29003.0,483.0,-29,998,989.0,206.0,192.0,110.0,1987,32.0,51.0,4.0,4.0,5.0,10.0,16.0,24.0,10.0,30.0,13.0,25.0,2.0,3.0,2.0,4.0,31.0,70.0,6.0,6.0,18.0,58.0,105.0,44.0,95.0,44.0,292.0,1220.0,5.0,9.0,5.0,9.0,2.0,27.0,8.0,18.0,8.0,22.0,11.0,51.0,64.0,52.0,78.0,2.0,70.0,31.0,5.0,26.0,13.0,39.0,8.0,5.0,14.0,9.0,3.0,91.0,2.0,2.0,,22.0,17.0,,39.0,4.0,43.0,1.0,14.0,9.0,5.0,24.0,7.0,14.0,13.0,,10.0,2.0,37.0,,7.0,13.0,25.0,1.0,1.0,39.0,,,50.0,7.0,24.0,3.0,,,,,,,,51.0,206.0,3.0,2.0,0.5517241379310345,0.5614035087719298,0.5909090909090909,0.4631578947368421,0.5555555555555556,0.36363636363636365,0.4631578947368421,0.5523809523809524,0.5555555555555556,0.4444444444444444,0.62,0.6944444444444444,0.5,0.6568181818181819,0.6842105263157895,0.5434782608695652,0.475,0.047619047619047616,0.09803921568627451,,22.743362831858406,0.6486486486486487,,,0.07692307692307693,0.008620689655172414,0.09734513274336283,0.010309278350515464,0.087248322147651,0.009389671361502348,,0.012048192771084338,0.016666666666666666,0.012987012987012988,,0.05,0.08490566037735849,0.11428571428571428,0.08974358974358974,0.11428571428571428,0.011363636363636364,,0.255,0.6274509803921569,0.6956521739130435,0.65625,0.12,0.6666666666666666,0.6666666666666666,0.4375,0.15,0.3333333333333333,0.3333333333333333,0.4,0.125,0.52,0.52,0.6923076923076923,0.35,0.44285714285714284,0.44285714285714284,0.5483870967741935,0.2222222222222222,1.0,0.75,0.16666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.5,0.1,0.5,0.45,0.3333333333333333,0.73,0.44285714285714284,0.54477075,0.5015076923076923,0.53224,0.11059907834101383,0.19672131147540983,0.09246575342465753,0.17465753424657535,7.985714285714287,25.787368421052633,0.20641282565130262,3.0,54.0,,1.0,,,,,0.5,0.3333333333333333,,,3.0,,,,,,,,,,1.0,,,True,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,48635.0,811.0,50,1725,1710.0,524.0,490.0,188.0,3435,55.0,78.0,7.0,12.0,18.0,26.0,64.0,127.0,14.0,47.0,7.0,26.0,,1.0,2.0,8.0,35.0,111.0,10.0,10.0,35.0,133.0,252.0,42.0,137.0,89.0,481.0,1971.0,11.0,23.0,5.0,11.0,3.0,40.0,49.0,90.0,12.0,43.0,51.0,185.0,106.0,160.0,93.0,10.0,110.0,35.0,20.0,72.0,36.0,108.0,31.0,5.0,40.0,20.0,12.0,252.0,10.0,15.0,,49.0,33.0,1.0,83.0,25.0,108.0,6.0,32.0,15.0,17.0,41.0,9.0,18.0,20.0,2.0,23.0,4.0,61.0,4.0,20.0,22.0,63.0,2.0,1.0,88.0,1.0,1.0,103.0,13.0,49.0,7.0,9.0,3.0,6.0,12.0,4.0,,,185.0,523.0,9.0,6.0,0.39849624060150374,0.4140625,0.7380952380952381,0.30656934306569344,0.45454545454545453,0.27906976744186046,0.3088235294117647,0.5277777777777778,0.4782608695652174,0.5444444444444444,0.5038560411311054,0.5441176470588235,0.5037593984962406,0.5554272517321016,0.5555555555555556,0.5967741935483871,0.35218508997429304,0.07936507936507936,0.07692307692307693,0.10236220472440945,25.334018499486124,0.6721311475409836,0.030303030303030304,,0.08029197080291971,0.03546099290780142,0.13172043010752688,0.026525198938992044,0.10472541507024266,0.03125,0.027522935779816515,0.03980099502487562,0.035398230088495575,0.02888086642599278,0.02,0.038834951456310676,0.07725321888412018,0.14666666666666667,0.14130434782608695,0.10416666666666667,0.03125,0.3333333333333333,0.20051413881748073,0.7051282051282052,0.7638888888888888,0.4727272727272727,0.3264781491002571,0.5039370078740157,0.5614035087719298,0.359375,0.12082262210796915,0.2978723404255319,0.30434782608695654,0.2857142857142857,0.06683804627249357,0.2692307692307692,0.2692307692307692,1.0,0.2853470437017995,0.3153153153153153,0.3181818181818182,0.6857142857142857,0.35294117647058826,0.5833333333333334,0.2857142857142857,0.029411764705882353,,,0.29411764705882354,0.19548872180451127,0.6923076923076923,0.06015037593984962,0.25,0.2631578947368421,0.2857142857142857,0.5526992287917738,0.3181818181818182,0.5197365979381442,0.5925904761904762,0.5144689393939395,0.11737089201877934,0.1701388888888889,0.08316008316008316,0.38461538461538464,8.094841269841268,26.045255474452556,0.30376811594202896,5.0,33.0,2.0,12.0,,,,0.02127659574468085,0.5,0.8,1.0,1.0,,1.0,3.0,1.0,2.0,,0.0072992700729927005,,0.009009009009009009,0.007246376811594203,1.0,,,True,
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,17507.0,292.0,-1,608,604.0,110.0,108.0,77.0,1212,12.0,15.0,3.0,4.0,2.0,3.0,3.0,10.0,1.0,4.0,2.0,12.0,1.0,3.0,,2.0,15.0,49.0,8.0,,4.0,16.0,29.0,17.0,61.0,9.0,92.0,722.0,4.0,5.0,4.0,11.0,3.0,23.0,2.0,3.0,,6.0,4.0,8.0,24.0,8.0,45.0,6.0,49.0,15.0,2.0,16.0,12.0,28.0,10.0,2.0,12.0,1.0,3.0,68.0,8.0,4.0,,16.0,16.0,,32.0,12.0,44.0,3.0,10.0,6.0,4.0,10.0,,9.0,1.0,1.0,1.0,,11.0,,2.0,13.0,21.0,1.0,,10.0,,,12.0,,5.0,1.0,3.0,,3.0,3.0,2.0,,,6.0,109.0,,,0.75,0.9230769230769231,0.8823529411764706,0.2786885245901639,0.36363636363636365,,0.2786885245901639,0.5517241379310345,0.8,0.6666666666666666,0.46111111111111114,0.625,0.2222222222222222,0.4791666666666667,0.6388888888888888,0.36363636363636365,0.6777777777777778,0.06896551724137931,0.06666666666666667,0.1,15.39568345323741,0.9090909090909091,,,0.12030075187969924,0.028169014084507043,0.12307692307692308,0.05228758169934641,0.12167300380228137,0.04067796610169491,0.047619047619047616,0.029850746268656716,,0.043478260869565216,0.07894736842105263,0.1935483870967742,0.10975609756097561,0.05,0.14583333333333334,0.058823529411764705,0.05454545454545454,0.6666666666666666,0.16666666666666666,0.8,0.8571428571428571,0.75,0.1111111111111111,0.3,0.3333333333333333,0.6666666666666666,0.044444444444444446,0.25,0.25,1.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.5444444444444444,0.30612244897959184,0.30612244897959184,0.8666666666666667,0.25,0.75,0.3333333333333333,0.1875,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.2222222222222222,,0.4444444444444444,,0.8444444444444444,0.30612244897959184,0.5529272222222222,0.5262999999999999,0.6068777777777776,0.05263157894736842,0.14705882352941177,0.25,0.08695652173913043,6.703448275862069,25.824590163934424,0.18092105263157895,3.0,6.0,,2.0,,,,,0.375,1.0,,,,,,,,,,,,,,,,True,
1629162,1610612758,Jordan McLaughlin,Jordan McLaughlin,1629162,SAC,1014.0,17.0,-8,36,39.0,13.0,16.0,3.0,75,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,2.0,51.0,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,2.0,2.0,,2.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,3.0,,,2.0,,,1.0,,,,,,,,2.0,13.0,,1.0,,,,,,,,,,,,,,0.5,,1.0,,,,,7.692307692307692,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3196,,,,,,1.0,23.0,,0.3611111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,83612.0,1394.0,74,2889,2888.0,665.0,687.0,327.0,5777,67.0,86.0,15.0,22.0,16.0,22.0,32.0,78.0,5.0,16.0,24.0,70.0,2.0,5.0,6.0,15.0,56.0,160.0,14.0,10.0,32.0,104.0,180.0,80.0,230.0,22.0,470.0,3363.0,19.0,35.0,6.0,19.0,5.0,61.0,24.0,46.0,16.0,47.0,4.0,100.0,132.0,76.0,240.0,18.0,160.0,56.0,14.0,33.0,25.0,58.0,17.0,8.0,16.0,14.0,3.0,141.0,47.0,29.0,3.0,96.0,72.0,7.0,175.0,79.0,254.0,7.0,38.0,24.0,14.0,14.0,3.0,4.0,10.0,,10.0,4.0,24.0,5.0,2.0,54.0,93.0,3.0,,36.0,6.0,2.0,28.0,6.0,17.0,,34.0,13.0,20.0,35.0,26.0,1.0,,100.0,663.0,8.0,,0.6346153846153846,0.6947368421052632,1.0,0.34782608695652173,0.3157894736842105,0.3404255319148936,0.34782608695652173,0.5777777777777777,0.5428571428571428,0.5217391304347826,0.5463414634146342,0.5185185185185185,0.5161290322580645,0.5581947743467933,0.5545454545454546,0.5208333333333334,0.5609756097560976,0.07777777777777778,0.08139534883720931,0.08974358974358974,13.62105907560453,0.5833333333333334,0.11475409836065574,0.05454545454545454,0.10434782608695652,0.04073033707865169,0.14545454545454545,0.07654723127035831,0.12444444444444444,0.05731523378582202,0.046153846153846156,0.03134796238244514,0.050505050505050504,0.07468879668049792,0.08333333333333333,0.08780487804878048,0.1008174386920981,0.1440677966101695,0.13829787234042554,0.1631578947368421,0.034482758620689655,0.7428571428571429,0.2097560975609756,0.7790697674418605,0.8481012658227848,0.6417910447761194,0.1902439024390244,0.41025641025641024,0.4507042253521127,0.5625,0.03902439024390244,0.3125,0.3125,1.0,0.17073170731707318,0.34285714285714286,0.34285714285714286,1.0,0.3902439024390244,0.35,0.35443037974683544,1.0,0.4074074074074074,0.6818181818181818,0.26666666666666666,0.09259259259259259,0.4,1.0,0.25925925925925924,0.23655913978494625,0.7272727272727273,0.16129032258064516,0.4,0.34408602150537637,0.3125,0.7707317073170732,0.35,0.550271271393643,0.5350661290322581,0.5331809782608695,0.040380047505938245,0.08900523560209424,0.12978723404255318,0.2127659574468085,5.795,25.81521739130435,0.2301834544825199,4.0,,1.0,2.0,1.0,,,,0.2857142857142857,1.0,,2.0,,,1.0,1.0,,1.0,0.008695652173913044,,0.0125,,2.0,,,True,
