EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,SelfOReb,LostBallTurnovers,SelfORebPct,SecondChanceAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Travels,PenaltyFg3Pct,PenaltyArc3Accuracy,LongMidRangePctBlocked,LongMidRangeAssists,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,Loose Ball Fouls Drawn,Offensive Fouls Drawn,PenaltyCorner3Accuracy,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,on,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,Transition Take Fouls Drawn,OffensiveGoaltends,HeaveAttempts,Transition Take Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,HeaveMakes,3pt And 1 Free Throw Trips
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,5591.0,93,20.0,188,187,40.0,27,19,375,4.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,3.0,5.0,9,3.0,10.0,2.0,21.0,203,1.0,2.0,1.0,2.0,2.0,7.0,2.0,2.0,3.0,4.0,10.0,9.0,8.0,1.0,1.0,6.0,5.0,11.0,4.0,1.0,3.0,3.0,27.0,2.0,3.0,9.0,12.0,2.0,23.0,5.0,28.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,40.0,1.0,1.0,1.0,0.3,0.5,0.3,0.5555555555555556,0.5,1.0,0.5,0.625,0.4,0.525,0.7,0.4,0.5263157894736842,0.1111111111111111,0.14285714285714285,10.526315789473685,1.0,0.6666666666666666,0.3076923076923077,0.06,0.20454545454545456,0.0625,0.25301204819277107,0.06097560975609756,0.1111111111111111,0.09523809523809523,0.2,0.16666666666666666,0.4090909090909091,0.2,0.23529411764705882,0.1,1.0,0.3684210526315789,0.5714285714285714,0.6666666666666666,1.0,0.10526315789473684,0.5,0.5,1.0,0.10526315789473684,1.0,1.0,1.0,0.42105263157894735,0.125,0.125,1.0,0.25,0.25,1.0,1.0,0.25,0.4,1.0,0.6,0.8947368421052632,0.125,0.5512421052631579,0.5918666666666667,0.53668,0.05,0.1,0.3333333333333333,0.19047619047619047,2.977777777777778,26.189999999999998,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,1256.0,21,2.0,44,44,13.0,14,5,88,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,3.0,4,,1.0,3.0,9.0,41,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,4.0,,1.0,,,,1.0,1.0,1.0,,,,3.0,,1.0,6.0,4.0,,10.0,1.0,11.0,1.0,,1.0,5.0,4.0,5.0,1.0,1.0,1.0,6.0,4.0,2.0,,,,,3.0,13.0,0.6666666666666666,1.0,,,,,0.75,1.0,1.0,0.6,1.0,0.5,0.6428571428571429,1.0,0.5,0.2,,,24.0,1.0,,0.4444444444444444,0.09090909090909091,0.375,,0.4,0.058823529411764705,,0.2,,1.0,0.5,,0.3333333333333333,0.42857142857142855,,0.4,1.0,1.0,0.5,0.4,0.5,0.5,1.0,,,,,0.2,,,,1.0,,,,,0.5,1.0,0.5,0.6,,0.5446899999999999,0.4606,0.690175,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.3333333333333333,3.575,26.0,0.29545454545454547,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628365,1610612758,Markelle Fultz,Markelle Fultz,1628365,SAC,11042.0,184,5.0,371,373,81.0,77,35,744,4.0,5.0,,3.0,3.0,15.0,37.0,3.0,6.0,,,1.0,2.0,1.0,,24.0,59,4.0,8.0,1.0,61.0,407,,,1.0,1.0,,3.0,8.0,16.0,1.0,16.0,24.0,12.0,2.0,1.0,2.0,11.0,16.0,27.0,11.0,5.0,7.0,4.0,70.0,2.0,4.0,9.0,5.0,,14.0,6.0,20.0,10.0,4.0,6.0,10.0,9.0,15.0,5.0,3.0,12.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,16.0,81.0,0.5,0.5,1.0,0.5,1.0,0.5,0.4067796610169492,,0.5,0.44776119402985076,1.5,0.47058823529411764,0.4552238805970149,1.5,0.47058823529411764,0.11940298507462686,0.03389830508474576,,20.0,0.6666666666666666,,0.06097560975609756,0.041237113402061855,0.10843373493975904,0.031746031746031744,0.08484848484848485,0.0375,,0.0392156862745098,,,0.057692307692307696,0.14285714285714285,0.1,0.13043478260869565,0.5,0.07462686567164178,0.8,0.8,0.25,0.5522388059701493,0.40540540540540543,0.42857142857142855,0.4666666666666667,0.08955223880597014,0.5,0.5,1.0,0.029850746268656716,0.5,0.5,1.0,,,,,1.0,0.17647058823529413,1.0,,0.19402985074626866,0.5,0.46210333333333337,0.4689,0.48259411764705884,0.014925373134328358,0.01694915254237288,0.04918032786885246,0.26229508196721313,10.559322033898306,26.1,0.2183288409703504,,,24.0,,3.0,1.0,0.08571428571428572,,5.0,17.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,0.05405405405405406,0.06451612903225806,0.043478260869565216,0.2537313432835821,0.29411764705882354,0.29411764705882354,0.8,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,3077.0,51,16.0,104,102,11.0,17,12,206,2.0,3.0,,,1.0,1.0,4.0,,3.0,,,8.0,10.0,1.0,1.0,3.0,7,8.0,13.0,,30.0,116,,1.0,,1.0,,,,1.0,2.0,3.0,2.0,21.0,10.0,8.0,1.0,8.0,5.0,13.0,2.0,3.0,2.0,6.0,31.0,1.0,1.0,2.0,2.0,,4.0,2.0,6.0,2.0,2.0,,4.0,3.0,7.0,1.0,1.0,1.0,,,,1.0,,1.0,,3.0,11.0,0.3333333333333333,0.3333333333333333,0.875,0.6153846153846154,,0.6153846153846154,0.42857142857142855,,,0.75,,0.5,0.75,,0.5,0.65,0.14285714285714285,,23.076923076923077,0.5714285714285714,,0.1,0.038461538461538464,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.05,,0.07692307692307693,,,0.07142857142857142,0.5,0.09523809523809523,,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.2,0.25,0.3333333333333333,,0.15,,,,0.5,0.8,0.8,0.875,,,,,0.5,0.3333333333333333,,0.3333333333333333,0.8,0.8,0.53878,0.4235,0.5515666666666666,,,,0.1,6.671428571428572,26.37692307692308,0.10576923076923077,,,4.0,,,1.0,,,,,1.0,,1.0,3.0,1.0,,,,1.0,,0.25,,0.1,,,,,,,0.3333333333333333,1.0,1.0,3.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201942,1610612758,DeMar DeRozan,DeMar DeRozan,201942,SAC,3122.0,52,-2.0,103,103,17.0,20,10,206,1.0,1.0,1.0,,,4.0,8.0,1.0,1.0,,,1.0,4.0,1.0,,10.0,22,2.0,5.0,10.0,36.0,113,2.0,2.0,,1.0,,4.0,2.0,3.0,,8.0,2.0,6.0,4.0,1.0,1.0,5.0,5.0,10.0,2.0,3.0,3.0,2.0,25.0,,2.0,5.0,1.0,1.0,7.0,2.0,9.0,,,,2.0,2.0,4.0,1.0,1.0,3.0,6.0,10.0,5.0,,,,,8.0,17.0,0.1,0.125,1.0,0.4,,0.4,0.45454545454545453,1.0,0.6666666666666666,0.48148148148148145,0.6666666666666666,0.6666666666666666,0.5625,0.6666666666666666,0.8,0.18518518518518517,0.045454545454545456,,31.03448275862069,0.5,0.25,0.06666666666666667,0.06666666666666667,0.16129032258064516,,0.13043478260869565,0.0425531914893617,,0.05555555555555555,,,,0.25,0.13043478260869565,0.25,,0.037037037037037035,1.0,1.0,,0.2962962962962963,0.5,0.5,,0.037037037037037035,1.0,1.0,1.0,0.14814814814814814,0.25,0.25,1.0,0.3333333333333333,,,,0.3333333333333333,,,,0.2222222222222222,0.25,0.4486833333333333,0.45815,0.4045666666666667,0.15625,0.18518518518518517,0.1111111111111111,0.2222222222222222,14.145454545454548,25.6,0.1650485436893204,1.0,4.0,18.0,4.0,2.0,,0.14285714285714285,1.0,5.0,13.0,,,2.0,2.0,,,,,,,,0.09090909090909091,,0.48148148148148145,0.38461538461538464,0.4166666666666667,0.2,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203897,1610612758,Zach LaVine,Zach LaVine,203897,SAC,4592.0,77,-2.0,156,158,25.0,22,11,314,9.0,12.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,,,8.0,13.0,1.0,,16.0,25,10.0,15.0,7.0,69.0,179,1.0,2.0,,1.0,,2.0,1.0,1.0,,3.0,12.0,9.0,13.0,8.0,,5.0,2.0,7.0,2.0,,1.0,2.0,16.0,,1.0,2.0,2.0,1.0,5.0,1.0,6.0,2.0,1.0,1.0,5.0,,7.0,1.0,3.0,6.0,6.0,9.0,4.0,,,,,3.0,25.0,0.375,0.4,0.3,0.6666666666666666,,0.6666666666666666,0.64,0.5,1.0,0.775,0.3333333333333333,1.0,0.7840909090909091,0.3333333333333333,0.75,0.375,,,30.17751479289941,0.7142857142857143,0.2,0.058823529411764705,0.02564102564102564,0.05405405405405406,,0.056338028169014086,0.015384615384615385,,,,,0.09090909090909091,,0.03571428571428571,0.1111111111111111,,0.3,0.75,0.75,0.4444444444444444,0.125,0.8,0.8,0.25,0.05,1.0,1.0,0.5,0.325,0.6153846153846154,0.6153846153846154,0.25,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.675,0.6153846153846154,0.5386581081081081,0.646,0.5665,0.09302325581395349,0.14285714285714285,0.028985507246376812,0.043478260869565216,7.999999999999997,25.559999999999995,0.16025641025641027,1.0,1.0,20.0,2.0,1.0,5.0,0.07142857142857142,1.0,3.0,8.0,,,1.0,2.0,,,,1.0,,,,0.07142857142857142,,0.2,0.375,0.375,0.3333333333333333,,,,,,21.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631222,1610612758,Jake LaRavia,Jake LaRavia,1631222,SAC,4644.0,77,-8.0,154,151,24.0,29,15,305,4.0,4.0,,1.0,1.0,1.0,6.0,2.0,5.0,,,5.0,11.0,1.0,4.0,5.0,11,7.0,16.0,,31.0,188,,,1.0,1.0,,3.0,1.0,1.0,6.0,11.0,4.0,21.0,11.0,5.0,2.0,1.0,3.0,4.0,1.0,2.0,,,11.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,8.0,5.0,3.0,2.0,1.0,4.0,2.0,5.0,9.0,3.0,,,,,,,11.0,24.0,0.4,0.4,1.0,0.4375,1.0,0.4375,0.45454545454545453,,1.0,0.5740740740740741,1.5,0.7857142857142857,0.5740740740740741,1.5,0.7857142857142857,0.5925925925925926,0.18181818181818182,,17.91907514450867,0.5,0.2,0.04,0.024390243902439025,0.037037037037037035,0.03571428571428571,0.038461538461538464,0.028985507246376812,0.125,,,,0.06666666666666667,,0.058823529411764705,,,0.14814814814814814,1.0,1.0,0.25,0.2222222222222222,0.16666666666666666,0.25,1.0,0.18518518518518517,0.4,0.4,1.0,0.4074074074074074,0.45454545454545453,0.45454545454545453,1.0,,,,,1.0,0.14285714285714285,1.0,0.5714285714285714,0.7407407407407407,0.45454545454545453,0.5385520833333334,,0.5651857142857143,,,0.0967741935483871,0.3548387096774194,6.445454545454544,25.200000000000003,0.15584415584415584,,,6.0,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,0.3333333333333333,,0.041666666666666664,0.037037037037037035,,,,1.0,1.0,0.2857142857142857,2.0,3.0,,1.0,,0.5,0.5,,1.0,1.0,,,1.0,1.0,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,2739.0,46,-6.0,91,99,12.0,14,6,190,1.0,1.0,,,,2.0,2.0,1.0,2.0,,,2.0,6.0,,,3.0,4,3.0,8.0,2.0,17.0,99,,,,,,,,,,,,6.0,6.0,2.0,,1.0,,1.0,,,1.0,,2.0,,,3.0,4.0,,7.0,,7.0,1.0,1.0,,,,,,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,12.0,,,0.6666666666666666,0.375,,0.375,0.75,,,0.625,,,0.6538461538461539,,,0.6666666666666666,,,13.402061855670103,,,0.18181818181818182,,0.11538461538461539,,0.14583333333333334,,,,,1.0,,0.2,0.10526315789473684,0.14285714285714285,1.0,0.08333333333333333,1.0,1.0,,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,0.75,0.3333333333333333,0.5196583333333333,,,0.07692307692307693,0.2,,,8.575,26.6,0.13186813186813187,,,6.0,,,,,,,1.0,,,,,,,,,1.0,,,,,0.08333333333333333,,,,,,,,,3.0,,,,,,,,,,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
1642269,1610612758,Devin Carter,Devin Carter,1642269,SAC,2185.0,36,-10.0,73,74,15.0,20,9,147,1.0,2.0,,,,2.0,3.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,6,1.0,4.0,4.0,13.0,84,1.0,1.0,1.0,1.0,,5.0,,,,,4.0,,2.0,,1.0,,,,,,,,,,1.0,,3.0,,3.0,1.0,4.0,,,,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,,,,,,15.0,0.6666666666666666,1.0,,0.25,1.0,0.25,0.5,1.0,,0.45,1.25,,0.5416666666666666,1.25,,0.4,0.16666666666666666,0.5,18.29268292682927,0.6666666666666666,,0.13043478260869565,0.05555555555555555,,,0.08823529411764706,0.030303030303030304,,0.07692307692307693,,,0.10526315789473684,0.5,,,,0.2,0.5,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,0.5,0.2,0.5,0.5,,0.2,,,,,0.5,1.0,,,,,,0.6,,0.4828333333333334,0.571075,,0.16666666666666666,0.25,0.38461538461538464,,8.049999999999999,24.925,0.2054794520547945,,,2.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,0.1,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631165,1610612758,Keon Ellis,Keon Ellis,1631165,SAC,1766.0,29,10.0,57,57,14.0,8,6,114,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,4.0,,1.0,1.0,2,1.0,5.0,2.0,7.0,61,1.0,1.0,,,,2.0,,,1.0,2.0,2.0,3.0,4.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,3.0,,3.0,1.0,,1.0,,,1.0,,2.0,2.0,2.0,2.0,,,,,,2.0,14.0,1.0,1.0,1.0,0.2,,0.2,0.5,1.0,,0.35714285714285715,1.0,,0.4375,1.0,0.5,0.7142857142857143,,,13.846153846153845,,,0.2857142857142857,,0.0625,,0.13043478260869565,,,,,1.0,0.25,,,0.16666666666666666,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,1.0,1.0,,,,,,,1.0,0.8571428571428571,0.25,0.5327428571428572,,0.34725,,,0.2857142857142857,0.2857142857142857,7.05,25.240000000000002,0.24561403508771928,1.0,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
