EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,PtsAssisted2s,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,Corner3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,LostBallSteals,Charge Fouls Drawn,SecondChanceCorner3Frequency,LongMidRangeFGM,Blocked3s,BlockedArc3,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedCorner3,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,HeaveAttempts,Charge Fouls,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,BlockedLongMidRange,3SecondViolations,HeaveMakes
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,1021.0,17,12,33,33,17.0,12.0,4.0,66,1.0,4.0,6.0,1.0,3.0,4.0,1.0,4.0,6.0,2.0,14.0,32,1.0,3.0,4.0,2.0,11.0,12.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,11.0,17.0,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.8571428571428571,1.125,0.875,1.1,0.8571428571428571,27.027027027027028,1.0,0.1111111111111111,0.1,0.10526315789473684,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.75,0.8571428571428571,0.6666666666666666,0.5205642857142857,0.5496,0.5440125,0.7857142857142857,4.9,25.366666666666664,0.5151515151515151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,519.0,9,-5,16,18,4.0,9.0,1.0,34,,,1.0,,,,3.0,,1.0,,2.0,21,,,,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,2.0,,,2.0,4.0,,,,,,0.25,1.0,0.25,1.0,0.25,29.41176470588235,1.0,,0.25,0.09090909090909091,,,,0.25,,,,,,,0.5,,0.5738625,,0.8551,1.0,12.933333333333332,25.0,0.25,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,537.0,9,8,18,19,5.0,6.0,2.0,37,2.0,,,,,,3.0,,,1.0,7.0,21,,,,,2.0,,,,3.0,2.0,5.0,,1.0,12.0,2.0,1.0,3.0,4.0,,,,,,,,,,,1.0,1.0,,2.0,5.0,,,,,,1.0,1.0,1.1666666666666667,1.0,,15.789473684210526,,0.25,0.3333333333333333,0.3,0.5,0.25,0.6666666666666666,,,,,,,,0.3333333333333333,,0.5834666666666667,,0.4737,0.2857142857142857,6.233333333333334,,0.2777777777777778,1.0,1.0,,,,3.0,1.0,1.0,,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631247,1610612739,Luke Travers,Luke Travers,1631247,CLE,5271.0,88,-1,185,180,58.0,72.0,24.0,365,,,4.0,1.0,,,11.0,,9.0,2.0,12.0,204,1.0,,1.0,,2.0,,4.0,,4.0,4.0,8.0,1.0,2.0,20.0,5.0,6.0,12.0,20.0,1.0,1.0,8.0,4.0,4.0,8.0,4.0,2.0,6.0,,1.0,2.0,,2.0,58.0,,,,,,0.25,0.2,0.2857142857142857,0.2,0.45,13.425925925925926,1.0,0.1276595744680851,0.09259259259259259,0.10891089108910891,0.13636363636363635,0.10526315789473684,,0.2,,,,0.25,,,1.0,,0.6532324999999999,0.6672333333333332,0.7072900000000001,0.16666666666666666,1.1454545454545455,24.588888888888892,0.31351351351351353,5.0,11.0,1.0,4.0,,5.0,1.0,4.0,2.0,0.45454545454545453,0.25,0.08571428571428572,0.55,0.45454545454545453,0.625,,0.8,0.25,,8.0,3.0,1.0,4.0,8.0,,1.0,1.0,,1.0,,0.8,1.0,0.08888888888888889,0.08045977011494253,0.10714285714285714,,0.8,,,,0.047619047619047616,0.08333333333333333,1.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.2,0.2,0.16666666666666666,0.07142857142857142,0.07692307692307693,0.034482758620689655,0.15384615384615385,0.15789473684210525,0.1,0.25,0.75,0.3333333333333333,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,3565.0,59,-15,128,124,42.0,48.0,16.0,252,4.0,1.0,4.0,1.0,,,9.0,2.0,8.0,4.0,20.0,140,1.0,,,3.0,5.0,3.0,4.0,1.0,5.0,3.0,8.0,,4.0,19.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,4.0,8.0,3.0,3.0,4.0,,4.0,6.0,2.0,5.0,42.0,1.0,0.5,0.25,,0.25,0.47058823529411764,0.3333333333333333,0.5,0.5,0.47058823529411764,19.047619047619047,0.625,0.0625,0.02702702702702703,0.043478260869565216,0.058823529411764705,,0.23529411764705882,0.23529411764705882,0.25,0.25,1.0,1.0,,,0.7647058823529411,0.25,0.5629558823529413,0.4587,0.5666333333333334,0.25,4.188888888888889,26.125,0.328125,3.0,5.0,1.0,2.0,,5.0,1.0,3.0,8.0,0.5555555555555556,0.3333333333333333,0.043478260869565216,0.29411764705882354,0.6,0.75,,0.6666666666666666,0.5,2.0,2.0,3.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,0.2,0.2,,,,1.0,,0.5,1.0,0.5,0.05555555555555555,0.1,,,4.0,,,,,,3.0,,,,,,,,1.0,,,,,,0.3333333333333333,0.2,,,,,,,,,,0.23529411764705882,,,,,1.0,3.0,2.0,3.0,1.0,0.5,0.2,0.25,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,317.0,5,-2,11,11,4.0,7.0,,22,,1.0,1.0,,,,2.0,1.0,1.0,,5.0,12,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,2.0,4.0,,1.0,1.0,,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.3333333333333333,27.272727272727273,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,0.5892833333333333,,0.5947,0.4,2.35,24.9,0.36363636363636365,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0.5,1.0,,0.6666666666666666,0.5,0.5,,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629660,1610612739,Ty Jerome,Ty Jerome,1629660,CLE,1004.0,17,10,31,31,4.0,9.0,5.0,62,3.0,4.0,5.0,1.0,,,7.0,5.0,6.0,,19.0,38,1.0,,,,,12.0,5.0,4.0,1.0,2.0,3.0,,,8.0,,2.0,2.0,3.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,4.0,,0.8,0.8333333333333334,,0.8333333333333334,0.7307692307692307,,0.7307692307692307,,0.46153846153846156,37.83783783783784,1.0,0.2,,0.1,,,0.23076923076923078,0.38461538461538464,0.8,0.8,0.75,0.3333333333333333,,,0.7692307692307693,0.8,0.5642307692307693,0.5439166666666667,,,4.985714285714286,26.11666666666667,0.12903225806451613,1.0,4.0,,,,2.0,,,2.0,0.2857142857142857,,,0.3076923076923077,0.25,0.3333333333333333,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,0.5,0.5,0.125,0.09090909090909091,0.2,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,,1.0,2.0,5.0,,1.0,,1.0,,,,,,,1.0,0.5,0.8333333333333334,0.8333333333333334,,0.14285714285714285,0.25,,,,,,,,0.16666666666666666,,0.07692307692307693,0.3333333333333333,,,0.2631578947368421,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,3425.0,57,1,122,118,53.0,44.0,16.0,240,4.0,2.0,5.0,,2.0,3.0,13.0,4.0,10.0,4.0,26.0,136,1.0,2.0,4.0,1.0,9.0,9.0,5.0,2.0,5.0,6.0,11.0,3.0,2.0,28.0,5.0,1.0,6.0,12.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,,7.0,6.0,1.0,9.0,53.0,1.0,0.75,0.4,0.5,0.4,0.4782608695652174,0.5,0.5,0.5,0.43478260869565216,20.13888888888889,1.0,0.034482758620689655,0.15151515151515152,0.0967741935483871,,0.16666666666666666,0.17391304347826086,0.21739130434782608,0.4,0.4,0.5,,0.375,0.6666666666666666,0.8260869565217391,0.4,0.5943326086956522,0.46995,0.598175,0.34615384615384615,2.9538461538461545,24.88,0.4344262295081967,3.0,9.0,1.0,3.0,,5.0,1.0,4.0,8.0,0.38461538461538464,0.25,0.14285714285714285,0.391304347826087,0.3333333333333333,0.375,,0.375,0.3333333333333333,2.0,2.0,3.0,3.0,2.0,6.0,,2.0,,,,,0.2,0.2,0.06896551724137931,0.09090909090909091,0.05,,0.3333333333333333,0.5,0.5,,0.08,0.13333333333333333,,2.0,5.0,1.0,1.0,4.0,2.0,,1.0,,,3.0,1.0,,1.0,,,1.0,0.25,0.2,0.2,,0.07692307692307693,0.1111111111111111,,,0.25,0.11538461538461539,0.1111111111111111,0.11764705882352941,0.1111111111111111,0.07692307692307693,0.07692307692307693,0.21739130434782608,0.4,,0.125,0.07692307692307693,2.0,3.0,,,,,,0.4,0.4,,,,1.0,,,1.0,1.0,1.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,3082.0,51,-28,105,104,23.0,31.0,15.0,209,7.0,,,,,,16.0,,,,18.0,128,,,,,6.0,,,,1.0,4.0,5.0,,,14.0,9.0,8.0,19.0,23.0,,,,,,1.0,,3.0,6.0,2.0,1.0,2.0,,6.0,23.0,,,,,,0.5625,0.6,0.5294117647058824,0.6,,14.634146341463415,,0.2962962962962963,0.2903225806451613,0.29310344827586204,0.5833333333333334,0.36363636363636365,0.4375,,,,,,,,0.5625,,0.5912875,0.6402,0.68232,0.3333333333333333,4.1937500000000005,,0.21904761904761905,6.0,9.0,3.0,4.0,,9.0,3.0,5.0,6.0,0.5625,0.6,0.25,0.5625,0.6666666666666666,0.75,,0.8,0.75,3.0,12.0,4.0,1.0,3.0,4.0,,1.0,4.0,3.0,4.0,3.0,0.6666666666666666,0.8571428571428571,0.10344827586206896,0.07272727272727272,0.2,0.75,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.058823529411764705,0.058823529411764705,2.0,4.0,,,2.0,4.0,4.0,4.0,1.0,,,1.0,,2.0,,,1.0,1.0,0.5,0.5,0.5,,0.0625,0.1111111111111111,,0.5,,0.038461538461538464,,0.058823529411764705,,0.09090909090909091,,,1.0,0.5,,0.2222222222222222,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,386.0,6,-2,12,12,1.0,3.0,1.0,24,,,1.0,,,,2.0,,1.0,1.0,3.0,20,,,,,2.0,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,1.0,2.0,,2.0,1.0,,,,,,0.3333333333333333,1.0,0.375,1.0,0.3333333333333333,30.769230769230766,,,,,,,,0.3333333333333333,,,,,,,1.0,,0.6345333333333333,0.6879,0.7399,0.6666666666666666,1.5499999999999998,24.7,0.08333333333333333,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,0.5,1.0,,0.6666666666666666,0.5,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.25,0.3333333333333333,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
