EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Loose Ball Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,HeaveMakes,HeaveAttempts,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,Technical Free Throw Trips,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls,LongMidRangePctBlocked,Corner3PctBlocked,BlockedCorner3
1626153,1610612749,Delon Wright,Delon Wright,1626153,MIL,7314.0,122,11.0,244,244,46.0,48,25,488,3.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,12.0,2.0,4.0,9.0,1.0,17.0,3.0,14.0,242,1.0,1.0,2.0,1.0,3.0,8.0,3.0,2.0,12.0,1.0,1.0,6.0,7.0,13.0,4.0,3.0,2.0,1.0,3.0,33.0,2.0,1.0,5.0,5.0,10.0,3.0,13.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,7.0,1.0,6.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,46.0,1.0,0.058823529411764705,0.058823529411764705,0.4444444444444444,1.0,0.21153846153846154,1.0,0.2413793103448276,0.5,0.6538461538461539,0.1111111111111111,0.2,11.636363636363637,0.3333333333333333,0.06329113924050633,0.017857142857142856,0.08771929824561403,0.03125,0.07352941176470588,0.025,0.03571428571428571,0.020833333333333332,0.0625,0.07894736842105263,0.03125,0.1111111111111111,0.10869565217391304,0.6,0.19230769230769232,0.6,0.75,0.15384615384615385,0.25,0.25,0.19230769230769232,0.46153846153846156,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.25,0.5,0.8461538461538461,0.08333333333333333,0.5557596153846154,0.49853749999999997,0.10344827586206896,0.25,0.14285714285714285,5.2555555555555555,25.294117647058822,0.1885245901639344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,15640.0,261,-4.0,536,544,94.0,76,56,1080,19.0,26.0,5.0,9.0,23.0,39.0,14.0,3.0,11.0,37.0,8.0,50.0,85.0,17.0,51.0,16.0,167.0,604,9.0,15.0,28.0,12.0,11.0,52.0,48.0,12.0,37.0,11.0,3.0,12.0,12.0,24.0,9.0,3.0,10.0,1.0,1.0,60.0,10.0,9.0,31.0,44.0,80.0,19.0,99.0,10.0,7.0,3.0,8.0,4.0,7.0,,15.0,2.0,9.0,15.0,,19.0,5.0,20.0,8.0,9.0,4.0,,5.0,9.0,7.0,91.0,0.9411764705882353,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.6,0.5551470588235294,0.7105263157894737,0.571917808219178,0.7,0.375,0.03529411764705882,0.038461538461538464,26.92307692307692,0.5333333333333333,0.29931972789115646,0.08035714285714286,0.24031007751937986,0.07092198581560284,0.2717391304347826,0.07509881422924901,0.10204081632653061,0.04716981132075472,0.14285714285714285,0.2698412698412698,0.3442622950819672,0.2608695652173913,0.2553191489361702,0.7777777777777778,0.19117647058823528,0.7307692307692307,0.76,0.2867647058823529,0.5897435897435898,0.6216216216216216,0.10294117647058823,0.27205882352941174,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.47368421052631576,0.5555555555555556,0.13043478260869565,0.34782608695652173,0.5661764705882353,0.2972972972972973,0.5213702205882351,0.5397021739130434,0.05555555555555555,0.08602150537634409,0.16766467065868262,8.684705882352942,25.392156862745093,0.17537313432835822,3.0,4.0,8.0,20.0,6.0,3.0,4.0,3.0,3.0,4.0,1.0,8.0,3.0,5.0,30.0,48.0,3.0,5.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,30.0,1.0,2.0,0.48,0.5454545454545454,0.75,0.2727272727272727,0.6666666666666666,0.5434782608695652,0.5769230769230769,0.05128205128205128,0.5555555555555556,0.09375,0.03225806451612903,0.2,0.03076923076923077,0.631578947368421,0.43478260869565216,0.14705882352941177,0.4,0.4,0.25,0.42857142857142855,0.42857142857142855,1.0,0.2,0.21052631578947367,0.75,0.6666666666666666,0.17391304347826086,0.75,0.375,0.5680615384615385,0.17964071856287425,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,8832.0,147,20.0,297,295,77.0,108,28,592,13.0,21.0,2.0,2.0,4.0,8.0,4.0,1.0,6.0,23.0,6.0,17.0,29.0,6.0,27.0,11.0,63.0,324,2.0,2.0,10.0,7.0,7.0,14.0,12.0,2.0,23.0,6.0,1.0,10.0,11.0,21.0,6.0,5.0,5.0,4.0,1.0,53.0,2.0,1.0,7.0,10.0,17.0,3.0,20.0,6.0,5.0,1.0,3.0,2.0,,,3.0,1.0,4.0,8.0,,11.0,,15.0,5.0,1.0,,,1.0,1.0,1.0,75.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5862068965517241,1.0,0.4642857142857143,1.25,0.5080645161290323,1.25,0.48214285714285715,0.034482758620689655,,19.756838905775076,1.0,0.11494252873563218,0.02127659574468085,0.10606060606060606,0.025,0.1111111111111111,0.023622047244094488,,0.017241379310344827,0.045454545454545456,0.13333333333333333,0.12903225806451613,,0.11538461538461539,1.0,0.375,0.6190476190476191,0.6190476190476191,0.14285714285714285,0.5,0.5714285714285714,0.07142857142857142,0.4107142857142857,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.5,1.0,0.07142857142857142,0.42857142857142855,0.8571428571428571,0.2608695652173913,0.5916833333333334,0.6010538461538462,0.0847457627118644,0.15625,0.15873015873015872,3.0827586206896553,26.599999999999998,0.25925925925925924,4.0,6.0,,,,2.0,2.0,,2.0,2.0,,4.0,,7.0,15.0,20.0,6.0,,,,1.0,,,,,2.0,2.0,15.0,2.0,2.0,0.5882352941176471,0.625,1.0,,0.5714285714285714,0.2857142857142857,0.4166666666666667,0.125,,0.05263157894736842,,0.07142857142857142,,0.6153846153846154,0.5,,,,,,,,0.5,0.5,1.0,1.0,0.42857142857142855,0.6666666666666666,,0.6684,0.23809523809523808,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,6847.0,114,-35.0,224,235,53.0,68,28,459,,2.0,,,5.0,12.0,4.0,3.0,6.0,22.0,7.0,6.0,17.0,8.0,26.0,5.0,41.0,286,,,11.0,3.0,10.0,6.0,21.0,,22.0,6.0,1.0,3.0,2.0,5.0,2.0,,1.0,2.0,,12.0,,,2.0,5.0,7.0,,7.0,3.0,1.0,2.0,,,2.0,,2.0,1.0,2.0,10.0,,6.0,,5.0,2.0,,,,,,,53.0,0.875,0.3076923076923077,0.3076923076923077,0.35294117647058826,,0.4186046511627907,1.125,0.45555555555555555,1.1,0.6046511627906976,0.058823529411764705,0.5,18.287937743190664,,0.09090909090909091,,0.03508771929824561,,0.0625,,,,,0.037037037037037035,0.13636363636363635,0.16666666666666666,0.044444444444444446,,0.046511627906976744,,,0.27906976744186046,0.4166666666666667,0.4166666666666667,0.09302325581395349,0.5116279069767442,0.2727272727272727,0.2727272727272727,0.8333333333333334,,,0.23076923076923078,0.5384615384615384,0.6511627906976745,0.2727272727272727,0.5120186046511628,0.5510076923076924,0.06666666666666667,0.10526315789473684,0.2682926829268293,9.741176470588234,25.565384615384612,0.23660714285714285,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,,4.0,3.0,15.0,6.0,3.0,,,,,,1.0,1.0,1.0,3.0,,15.0,1.0,,0.5,0.5,0.75,0.4,,0.46153846153846156,0.5357142857142857,,,,,,,,0.6,0.06976744186046512,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,,0.75,0.6666666666666666,1.0,0.07692307692307693,,0.2857142857142857,0.5017999999999999,0.36585365853658536,,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,0.6666666666666666,0.038461538461538464,,,,,,,,,,,,,,True,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,58807.0,980,-33.0,2016,2028,304.0,373,197,4044,51.0,78.0,9.0,15.0,10.0,36.0,43.0,5.0,14.0,33.0,1.0,64.0,121.0,30.0,76.0,12.0,230.0,2324,12.0,20.0,40.0,22.0,6.0,44.0,87.0,16.0,33.0,14.0,7.0,38.0,45.0,83.0,32.0,13.0,24.0,8.0,6.0,211.0,31.0,33.0,63.0,48.0,117.0,65.0,182.0,34.0,22.0,12.0,30.0,25.0,28.0,3.0,58.0,10.0,51.0,114.0,,27.0,4.0,24.0,13.0,13.0,10.0,,3.0,14.0,9.0,298.0,0.9666666666666667,0.39473684210526316,0.39473684210526316,0.5289256198347108,0.6,0.5532994923857868,0.6964285714285714,0.5528846153846154,0.6896551724137931,0.38578680203045684,0.05785123966942149,0.05128205128205128,11.838006230529595,0.5172413793103449,0.096579476861167,0.07517084282460136,0.13125,0.06485355648535565,0.11361310133060389,0.0697928026172301,0.07058823529411765,0.0681198910081744,0.05405405405405406,0.11,0.07589285714285714,0.1232876712328767,0.13128491620111732,0.6428571428571429,0.39593908629441626,0.6538461538461539,0.6891891891891891,0.18274111675126903,0.2777777777777778,0.30303030303030304,0.2182741116751269,0.16751269035532995,0.42424242424242425,0.42424242424242425,0.9285714285714286,0.5357142857142857,0.6,0.17857142857142858,0.03571428571428571,0.7817258883248731,0.42424242424242425,0.6003372448979591,0.6272767857142857,0.0625,0.09848484848484848,0.17391304347826086,4.398347107438015,24.73421052631578,0.15079365079365079,10.0,15.0,3.0,7.0,16.0,3.0,4.0,1.0,5.0,8.0,1.0,13.0,2.0,1.0,33.0,84.0,3.0,6.0,2.0,9.0,5.0,2.0,4.0,6.0,9.0,7.0,,33.0,14.0,,0.65625,0.75,0.625,0.3333333333333333,0.5909090909090909,0.5714285714285714,0.532258064516129,0.08333333333333333,0.16666666666666666,0.08641975308641975,0.06542056074766354,0.13114754098360656,0.021052631578947368,0.6274509803921569,0.7,0.03553299492385787,0.42857142857142855,0.42857142857142855,1.0,0.37209302325581395,0.37209302325581395,1.0,0.1111111111111111,0.14285714285714285,0.75,1.0,0.5357142857142857,0.6666666666666666,1.0,0.571828125,0.14347826086956522,2.0,,2.0,4.0,1.0,,0.14285714285714285,0.5,1.0,0.2,,1.0,11.0,1.0,1.0,1.0,1.0,0.01818181818181818,,,,,,,True,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,10110.0,168,-8.0,341,344,62.0,100,22,685,1.0,1.0,,,,1.0,13.0,3.0,11.0,31.0,8.0,2.0,3.0,20.0,44.0,2.0,66.0,391,,,,,11.0,,57.0,,29.0,10.0,,5.0,9.0,14.0,5.0,4.0,5.0,,,37.0,,,7.0,6.0,15.0,1.0,16.0,2.0,2.0,,2.0,2.0,1.0,,3.0,,5.0,10.0,,7.0,1.0,2.0,,,,,,1.0,,62.0,0.95,0.45454545454545453,0.4418604651162791,0.6666666666666666,,0.6808510638297872,,0.6875,,0.9361702127659575,,,13.896457765667575,0.6666666666666666,0.07692307692307693,,0.08433734939759036,,0.08074534161490683,,,,,0.10810810810810811,0.034482758620689655,0.08333333333333333,0.11475409836065574,,0.02127659574468085,1.0,1.0,0.02127659574468085,,,0.2765957446808511,0.6595744680851063,0.3548387096774194,0.3548387096774194,0.9090909090909091,,,0.2727272727272727,0.7272727272727273,0.9574468085106383,0.3448275862068966,0.5402555555555555,0.5318454545454545,,,,9.1,26.577272727272728,0.18181818181818182,,,1.0,1.0,9.0,,1.0,2.0,,1.0,,,4.0,2.0,14.0,4.0,3.0,2.0,,1.0,,,,,,3.0,1.0,14.0,1.0,1.0,1.0,1.0,,0.36363636363636365,,0.5454545454545454,0.5833333333333334,,0.18181818181818182,,,,,1.0,,0.02127659574468085,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,1.0,,1.0,,,,,0.25,0.54825,0.21212121212121213,,,,,2.0,,,,,0.6666666666666666,,1.0,,1.0,1.0,,,0.1,1.0,1.0,1.0,,,,True,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,41494.0,692,22.0,1419,1422,112.0,165,126,2841,33.0,45.0,11.0,14.0,19.0,32.0,16.0,1.0,35.0,113.0,6.0,54.0,85.0,45.0,129.0,17.0,260.0,1607,12.0,17.0,32.0,3.0,7.0,32.0,135.0,14.0,113.0,35.0,5.0,17.0,13.0,30.0,11.0,2.0,10.0,4.0,3.0,73.0,4.0,11.0,24.0,31.0,56.0,19.0,75.0,14.0,8.0,6.0,11.0,3.0,9.0,,20.0,3.0,31.0,47.0,1.0,25.0,2.0,21.0,12.0,41.0,27.0,1.0,13.0,42.0,28.0,111.0,1.0,0.3488372093023256,0.3488372093023256,0.6352941176470588,0.7058823529411765,0.5677570093457944,0.625,0.5829596412556054,0.64,0.602803738317757,0.058823529411764705,0.044444444444444446,15.418781725888325,0.55,0.08985507246376812,0.034055727554179564,0.06837606837606838,0.012307692307692308,0.07902298850574713,0.023148148148148147,0.06363636363636363,0.011673151750972763,0.014705882352941176,0.08396946564885496,0.1,0.07407407407407407,0.06201550387596899,0.6666666666666666,0.2102803738317757,0.7333333333333333,0.7674418604651163,0.14953271028037382,0.59375,0.6551724137931034,0.07476635514018691,0.5280373831775701,0.30973451327433627,0.30973451327433627,1.0,0.5833333333333334,0.7857142857142857,0.1,0.6,0.8130841121495327,0.30973451327433627,0.5496030373831777,0.5702849999999999,0.053811659192825115,0.1276595744680851,0.12307692307692308,6.118823529411766,26.724031007751936,0.07892882311486962,3.0,3.0,2.0,8.0,10.0,1.0,6.0,4.0,2.0,7.0,2.0,3.0,5.0,2.0,23.0,76.0,,1.0,2.0,2.0,8.0,,,,5.0,1.0,,23.0,3.0,,0.7037037037037037,0.8085106382978723,0.2857142857142857,0.7142857142857143,1.0,1.05,1.0454545454545454,0.09375,0.05555555555555555,0.024193548387096774,0.011235955056179775,0.08602150537634409,0.01818181818181818,0.6666666666666666,0.7894736842105263,0.037383177570093455,0.25,0.25,0.5,0.625,0.625,1.0,0.18181818181818182,0.25,0.16666666666666666,1.0,0.3,1.0,0.6666666666666666,0.5174142857142857,0.08846153846153847,3.0,,1.0,1.0,1.0,,0.041666666666666664,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,,0.1111111111111111,,,,1.0,1.0,,True,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,33832.0,564,-22.0,1158,1163,120.0,163,107,2321,151.0,208.0,20.0,31.0,25.0,70.0,1.0,,4.0,17.0,2.0,210.0,349.0,4.0,18.0,87.0,519.0,1337,21.0,37.0,57.0,28.0,2.0,230.0,,30.0,17.0,4.0,24.0,33.0,59.0,92.0,39.0,20.0,24.0,6.0,3.0,243.0,11.0,29.0,76.0,74.0,157.0,40.0,197.0,11.0,9.0,2.0,26.0,14.0,26.0,3.0,52.0,5.0,13.0,29.0,1.0,117.0,5.0,151.0,76.0,16.0,13.0,,3.0,16.0,10.0,116.0,,0.2222222222222222,0.2222222222222222,0.6017191977077364,0.5675675675675675,0.5885558583106267,0.5769230769230769,0.6020881670533643,0.59375,0.04904632152588556,0.06876790830945559,0.07692307692307693,37.5875486381323,0.5,0.25084745762711863,0.11196911196911197,0.28679245283018867,0.04230769230769231,0.26785714285714285,0.07707129094412331,0.10112359550561797,0.039603960396039604,0.05172413793103448,0.20175438596491227,0.26119402985074625,0.3404255319148936,0.2777777777777778,0.625,0.5667574931880109,0.7259615384615384,0.7864583333333334,0.1907356948228883,0.35714285714285715,0.4032258064516129,0.0027247956403269754,0.04632152588555858,0.23529411764705882,0.23529411764705882,,0.7948717948717948,0.6451612903225806,,0.06666666666666667,0.6158038147138964,0.23529411764705882,0.5928217983651226,0.5871883333333332,0.18160377358490565,0.18765432098765433,0.10982658959537572,6.236103151862465,26.26111111111111,0.10362694300518134,12.0,17.0,34.0,71.0,,1.0,2.0,,1.0,2.0,12.0,17.0,,22.0,56.0,190.0,12.0,7.0,11.0,8.0,12.0,2.0,6.0,2.0,3.0,,7.0,53.0,2.0,4.0,0.4523809523809524,0.48717948717948717,0.5,,0.6071428571428571,0.5666666666666667,0.6086956521739131,0.11428571428571428,0.4117647058823529,0.1568627450980392,0.058823529411764705,0.31343283582089554,0.08527131782945736,0.48344370860927155,0.36,0.19346049046321526,0.4788732394366197,0.4788732394366197,0.38235294117647056,,,,0.15,0.05128205128205128,0.5,,0.5666666666666667,0.7058823529411765,,0.6101537037037038,0.10789980732177264,20.0,1.0,,,,,,,,,0.05263157894736842,,1.0,,,,,,,,,,1.0,,True,,,,,,,
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,34940.0,582,-68.0,1197,1202,106.0,121,103,2399,15.0,29.0,2.0,5.0,6.0,17.0,52.0,3.0,25.0,56.0,5.0,22.0,49.0,53.0,108.0,6.0,209.0,1429,3.0,7.0,12.0,6.0,8.0,12.0,156.0,4.0,56.0,25.0,5.0,27.0,14.0,41.0,4.0,10.0,19.0,5.0,3.0,96.0,4.0,5.0,35.0,34.0,70.0,10.0,80.0,21.0,12.0,9.0,16.0,11.0,9.0,,25.0,1.0,19.0,49.0,,11.0,1.0,10.0,3.0,5.0,4.0,1.0,,6.0,3.0,105.0,0.9811320754716981,0.49074074074074076,0.49074074074074076,0.4489795918367347,0.42857142857142855,0.6464968152866242,0.5,0.6450617283950617,0.5,0.6878980891719745,0.10204081632653061,0.13793103448275862,14.123867069486405,0.64,0.11447811447811448,0.018656716417910446,0.12323943661971831,0.01486988847583643,0.11876075731497418,0.01675977653631285,0.020202020202020204,0.014354066985645933,0.016666666666666666,0.12173913043478261,0.10344827586206896,0.13513513513513514,0.11374407582938388,0.5,0.18471337579617833,0.5172413793103449,0.6,0.10828025477707007,0.35294117647058826,0.375,0.33121019108280253,0.35668789808917195,0.44642857142857145,0.44642857142857145,0.96,0.4166666666666667,0.4,0.21428571428571427,0.35714285714285715,0.8726114649681529,0.44642857142857145,0.5737449044585987,0.5118857142857143,0.01875,0.057692307692307696,0.05741626794258373,4.675510204081633,24.68055555555555,0.0885547201336675,,3.0,1.0,3.0,28.0,1.0,4.0,3.0,2.0,5.0,,2.0,3.0,2.0,15.0,32.0,3.0,1.0,3.0,2.0,5.0,,4.0,4.0,3.0,3.0,2.0,15.0,3.0,2.0,0.7272727272727273,0.8,0.4,0.375,0.3333333333333333,0.4642857142857143,0.46875,0.058823529411764705,0.0625,0.028846153846153848,,0.1506849315068493,0.03896103896103896,0.6666666666666666,0.8333333333333334,0.01910828025477707,0.3333333333333333,0.3333333333333333,1.0,0.5384615384615384,0.5384615384615384,1.0,,0.3333333333333333,0.25,,0.21428571428571427,,0.6,0.6243611111111111,0.07177033492822966,,,1.0,1.0,,,0.08333333333333333,1.0,1.0,,,1.0,3.0,1.0,1.0,,,0.03333333333333333,,,,,,,True,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,8045.0,134,34.0,284,287,34.0,36,32,571,2.0,3.0,1.0,1.0,6.0,10.0,4.0,1.0,12.0,24.0,4.0,15.0,28.0,14.0,28.0,5.0,77.0,320,3.0,5.0,18.0,1.0,5.0,18.0,33.0,,24.0,12.0,,21.0,8.0,29.0,7.0,1.0,15.0,4.0,2.0,66.0,,,14.0,10.0,24.0,,24.0,4.0,2.0,2.0,8.0,7.0,2.0,1.0,10.0,,2.0,10.0,,8.0,1.0,7.0,2.0,,,,,,,31.0,0.7857142857142857,0.5,0.5,0.5357142857142857,0.6,0.6428571428571429,0.9,0.6637931034482759,0.9,0.5,,,21.316614420062695,0.8,0.14925373134328357,,0.2,,0.17518248175182483,,,,,0.17857142857142858,0.13043478260869565,0.125,0.22641509433962265,,0.05357142857142857,0.6666666666666666,0.6666666666666666,0.17857142857142858,0.6,0.6,0.07142857142857142,0.42857142857142855,0.5,0.5,0.75,0.1,1.0,0.16666666666666666,0.6666666666666666,0.5535714285714286,0.5,0.5052214285714286,0.5377666666666666,0.07017543859649122,0.06896551724137931,0.23376623376623376,12.650000000000002,25.714285714285715,0.11971830985915492,,,7.0,15.0,2.0,3.0,4.0,1.0,4.0,5.0,,1.0,1.0,2.0,7.0,12.0,9.0,,,1.0,1.0,,,,,,1.0,7.0,1.0,1.0,0.4,0.4,0.8,0.2,1.0,0.4166666666666667,0.5,,,,,0.11764705882352941,,0.5,0.3333333333333333,0.26785714285714285,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.5,0.5,1.0,1.0,0.4,0.75,1.0,,,0.25,0.54088125,0.09090909090909091,1.0,2.0,1.0,1.0,,2.0,0.1,1.0,1.0,,0.07142857142857142,,1.0,,,,,,,,,,,,True,,,,,,,
